"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 Memory","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","34a FRx (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","35 FRy (cm)","29 HRx (cm)","v2 L COP","32a FLx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","30 HRy (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.042,6.464579,0.988311,6.428690,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172.734772,31.414803,90.677773,77.220375,11.908369,-8.679844,12.358858,6.869256,0,5.593941,9.856017,1.787723,0.148476,0,1,15.308934,8.021393,4.997242,7.206241,7.978678,12.414671,8.120329,9.816277,8.407137,9.337782,8.692460,8.616737,8.977558,10.326502,10.548267,10.095651,10.490046,11.202208,0,0.00142,0.00058,0.00360,0.00054,0.00061,0.00069,0.00451,0.00196,-1.47925,0.09712,3.27780
0.043,6.461960,0.855569,6.428604,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,173.873459,31.793423,90.656418,76.501320,11.917138,-8.700825,12.349451,6.869210,0,5.594035,9.882161,5.306862,-0.335683,1,0,15.307324,8.016232,5.001240,7.207185,7.980361,12.403327,8.127187,9.847895,8.406327,9.358160,8.690072,8.632483,8.987123,10.347632,10.555030,10.099715,10.494931,11.214048,0,0.00143,0.00059,0.00347,0.00055,0.00061,0.00070,0.00458,0.00192,-1.47919,0.09729,3.27796
0.044,6.459504,0.722827,6.428518,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,175.012146,32.172043,90.635063,75.782272,11.925907,-8.721806,12.340045,6.869163,0,5.594129,9.908305,7.038538,-0.819842,1,0,15.305714,8.011070,5.005238,7.208129,7.982045,12.391983,8.134044,9.879512,8.405517,9.378538,8.687684,8.648231,8.996690,10.368763,10.561791,10.103780,10.499818,11.225889,0,0.00143,0.00059,0.00330,0.00054,0.00064,0.00070,0.00427,0.00186,-1.47989,0.09746,3.27798
0.045,6.457204,0.590085,6.428432,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,176.150833,32.550663,90.613708,75.063217,11.934676,-8.742786,12.330638,6.869116,0,5.594223,9.934449,7.039049,-1.304000,1,0,15.304104,8.005909,5.009235,7.209073,7.983728,12.380640,8.140902,9.911129,8.404707,9.398916,8.685295,8.663977,9.006255,10.389894,10.568553,10.107844,10.504704,11.237729,0,0.00143,0.00059,0.00296,0.00055,0.00070,0.00071,0.00426,0.00179,-1.47994,0.09735,3.27783
0.046,6.455100,0.461748,6.428493,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,176.957062,32.862736,90.650681,74.288780,11.938601,-8.762976,12.321540,6.869302,0,5.594184,9.959073,7.039683,-1.780006,1,0,15.301794,8.000867,5.012479,7.210068,7.984890,12.369903,8.147614,9.941296,8.401355,9.419085,8.677449,8.687325,9.016194,10.413527,10.575824,10.114269,10.510120,11.246385,0,0.00149,0.00058,0.00288,0.00054,0.00075,0.00072,0.00426,0.00191,-1.48120,0.09710,3.27758
0.047,6.453183,0.339345,6.428753,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.315308,33.085136,90.766243,73.439713,11.935998,-8.782099,12.312858,6.869803,0,5.593966,9.981648,7.040440,-2.245027,1,0,15.298541,7.995983,5.014708,7.211132,7.985349,12.359984,8.154134,9.969508,8.394580,9.438970,8.662249,8.720914,9.026634,10.440529,10.583780,10.123875,10.516250,11.250747,0,0.00138,0.00058,0.00287,0.00053,0.00095,0.00072,0.00483,0.00202,-1.48036,0.09711,3.27720
0.048,6.451430,0.216941,6.429013,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.673553,33.307541,90.881805,72.590637,11.933395,-8.801222,12.304175,6.870304,0,5.593749,10.004224,7.041220,-2.710047,1,0,15.295287,7.991099,5.016936,7.212195,7.985808,12.350066,8.160654,9.997720,8.387804,9.458855,8.647048,8.754503,9.037075,10.467531,10.591737,10.133481,10.522379,11.255109,0,0.00138,0.00057,0.00240,0.00054,0.00102,0.00072,0.00493,0.00215,-1.47983,0.09731,3.27691
0.049,6.449835,0.094538,6.429273,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,178.031799,33.529945,90.997368,71.741570,11.930793,-8.820345,12.295494,6.870805,0,5.593532,10.026799,7.042025,-3.175068,1,0,15.292034,7.986216,5.019165,7.213258,7.986267,12.340148,8.167173,10.025932,8.381028,9.478740,8.631847,8.788093,9.047516,10.494534,10.599693,10.143086,10.528508,11.259471,0,0.00131,0.00058,0.00204,0.00053,0.00114,0.00071,0.00500,0.00215,-1.47747,0.09715,3.27676
0.050,6.448357,-0.027822,6.429765,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,178.129929,33.574394,91.034691,70.831657,11.929890,-8.828872,12.287183,6.871210,0,5.593487,10.049367,7.042754,-3.623154,1,0,15.288009,7.981229,5.020833,7.214333,7.985129,12.329316,8.172564,10.056676,8.377836,9.502724,8.618356,8.821018,9.058098,10.521682,10.606679,10.151855,10.532745,11.262918,0,0.00132,0.00056,0.00209,0.00053,0.00117,0.00071,0.00465,0.00215,-1.47925,0.09682,3.27667
0.051,6.446992,-0.150126,6.430569,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.877594,33.379063,90.966606,69.839760,11.931274,-8.823120,12.279372,6.871485,0,5.593673,10.071922,7.043410,-4.048423,1,0,15.282943,7.976105,5.021749,7.215421,7.981839,12.317256,8.176431,10.090832,8.379473,9.532229,8.607165,8.853049,9.068869,10.549027,10.612357,10.159496,10.534432,11.265130,0,0.00137,0.00057,0.00217,0.00053,0.00119,0.00071,0.00500,0.00204,-1.48148,0.09685,3.27667
0.052,6.445666,-0.272430,6.431373,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.625244,33.183735,90.898521,68.847862,11.932659,-8.817369,12.271561,6.871761,0,5.593860,10.094479,7.044090,-4.473692,1,0,15.277878,7.970980,5.022664,7.216510,7.978549,12.305195,8.180298,10.124988,8.381108,9.561735,8.595976,8.885081,9.079640,10.576373,10.618035,10.167137,10.536119,11.267344,0,0.00136,0.00056,0.00198,0.00053,0.00123,0.00071,0.00562,0.00198,-1.48053,0.09710,3.27639
0.053,6.444378,-0.394734,6.432176,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.372910,32.988403,90.830437,67.855965,11.934044,-8.811617,12.263750,6.872036,0,5.594046,10.117034,7.044794,-4.898962,1,0,15.272812,7.965856,5.023579,7.217598,7.975259,12.293134,8.184165,10.159143,8.382745,9.591241,8.584785,8.917112,9.090412,10.603718,10.623713,10.174778,10.537807,11.269557,0,0.00137,0.00055,0.00181,0.00054,0.00135,0.00071,0.00564,0.00194,-1.47888,0.09707,3.27570
0.054,6.443005,-0.499564,6.432115,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.430298,33.100822,90.620667,66.759201,11.934937,-8.786741,12.256880,6.872541,0,5.594186,10.141639,7.045619,-5.296243,1,0,15.267239,7.960668,5.024382,7.218634,7.973209,12.282767,8.190228,10.197525,8.384095,9.621479,8.572787,8.951141,9.102039,10.634105,10.629688,10.182882,10.541230,11.270820,0,0.00145,0.00056,0.00177,0.00055,0.00143,0.00072,0.00559,0.00204,-1.47947,0.09688,3.27581
0.055,6.441552,-0.580850,6.430889,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.905029,33.627907,90.219986,65.521141,11.935169,-8.736096,12.251278,6.873354,0,5.594262,10.169003,7.046560,-5.655813,1,0,15.260983,7.955395,5.025035,7.219600,7.972829,12.274682,8.199250,10.241601,8.385060,9.652702,8.559700,8.987864,9.114819,10.668590,10.636065,10.191610,10.546994,11.270802,0,0.00146,0.00056,0.00175,0.00056,0.00146,0.00071,0.00523,0.00206,-1.48092,0.09682,3.27703
0.056,6.439927,-0.662136,6.429662,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,178.379761,34.154991,89.819313,64.283081,11.935402,-8.685452,12.245675,6.874168,0,5.594338,10.196368,7.047453,-6.015383,1,0,15.254725,7.950122,5.025688,7.220565,7.972450,12.266598,8.208271,10.285677,8.386025,9.683927,8.546614,9.024585,9.127599,10.703074,10.642440,10.200339,10.552759,11.270785,0,0.00147,0.00056,0.00172,0.00055,0.00151,0.00070,0.00519,0.00207,-1.47919,0.09697,3.27777
0.057,6.438136,-0.743421,6.428435,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,178.854507,34.682076,89.418640,63.045017,11.935634,-8.634809,12.240072,6.874982,0,5.594414,10.223734,7.048299,-6.374953,1,0,15.248469,7.944849,5.026340,7.221530,7.972071,12.258513,8.217293,10.329753,8.386991,9.715151,8.533526,9.061307,9.140378,10.737559,10.648816,10.209067,10.558523,11.270767,0,0.00148,0.00057,0.00169,0.00057,0.00155,0.00071,0.00515,0.00201,-1.48210,0.09710,3.27785
0.058,6.436129,-0.773592,6.426944,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,178.735565,35.643402,89.053062,61.744850,11.935510,-8.576816,12.235063,6.875259,0,5.594697,10.264129,7.048909,-6.713076,1,0,15.241599,7.939337,5.027226,7.222454,7.972270,12.249560,8.221534,10.371204,8.383941,9.751798,8.525015,9.102530,9.156217,10.775306,10.653632,10.217222,10.562898,11.268787,0,0.00149,0.00057,0.00161,0.00057,0.00156,0.00072,0.00483,0.00178,-1.47867,0.09701,3.27777
0.059,6.433914,-0.734889,6.425096,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.816711,37.189831,88.734779,60.361008,11.934906,-8.508921,12.230851,6.874813,0,5.595259,10.322080,7.049290,-7.022299,1,0,15.233901,7.933501,5.028424,7.223321,7.973251,12.239437,8.219335,10.409122,8.375481,9.795752,8.522669,9.149819,9.176176,10.817446,10.656346,10.224604,10.565399,11.264163,0,0.00132,0.00057,0.00161,0.00057,0.00155,0.00073,0.00514,0.00164,-1.47897,0.09680,3.27746
0.060,6.431470,-0.696185,6.423248,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,176.897858,38.736259,88.416496,58.977161,11.934301,-8.441026,12.226641,6.874368,0,5.595821,10.380032,7.049511,-7.331523,1,0,15.226204,7.927665,5.029623,7.224189,7.974232,12.229315,8.217134,10.447038,8.367020,9.839705,8.520322,9.197108,9.196136,10.859586,10.659060,10.231984,10.567901,11.259538,0,0.00122,0.00056,0.00148,0.00058,0.00150,0.00075,0.00517,0.00141,-1.47843,0.09704,3.27719
0.061,6.428803,-0.657482,6.421400,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,175.978989,40.282688,88.098206,57.593315,11.933698,-8.373132,12.222429,6.873922,0,5.596383,10.437984,7.049578,-7.640748,1,0,15.218506,7.921828,5.030821,7.225057,7.975213,12.219192,8.214934,10.484955,8.358560,9.883658,8.517976,9.244397,9.216096,10.901727,10.661775,10.239366,10.570402,11.254913,0,0.00113,0.00057,0.00134,0.00057,0.00150,0.00076,0.00510,0.00138,-1.47971,0.09727,3.27696
0.062,6.425949,-0.570833,6.419892,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,175.081329,41.639622,88.040039,56.308952,11.933825,-8.288304,12.219674,6.873162,0,5.596875,10.487741,7.049613,-7.932568,1,0,15.210280,7.915875,5.031816,7.226067,7.975312,12.209606,8.214175,10.527187,8.348975,9.930308,8.514103,9.296181,9.237433,10.939967,10.666808,10.245826,10.574546,11.249768,0,0.00106,0.00058,0.00114,0.00058,0.00151,0.00075,0.00503,0.00136,-1.48124,0.09706,3.27689
0.063,6.422913,-0.419581,6.418844,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,174.212219,42.741234,88.332344,55.158634,11.934937,-8.180664,12.218880,6.871978,0,5.597272,10.526461,7.049618,-8.200937,1,0,15.201344,7.909764,5.032540,7.227271,7.974224,12.200744,8.215359,10.575235,8.337874,9.980591,8.508173,9.354020,9.260629,10.972953,10.674967,10.251046,10.580900,11.243921,0,0.00105,0.00058,0.00106,0.00056,0.00158,0.00075,0.00510,0.00136,-1.48094,0.09683,3.27704
0.064,6.419795,-0.268330,6.417795,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,173.343109,43.842842,88.624657,54.008316,11.936050,-8.073023,12.218085,6.870794,0,5.597670,10.565179,7.049628,-8.469308,1,0,15.192409,7.903653,5.033264,7.228474,7.973136,12.191882,8.216541,10.623283,8.326775,10.030873,8.502243,9.411859,9.283824,11.005939,10.683125,10.256267,10.587255,11.238075,0,0.00105,0.00057,0.00096,0.00057,0.00169,0.00078,0.00502,0.00133,-1.47957,0.09718,3.27716
0.065,6.416598,-0.117078,6.416747,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172.473999,44.944454,88.916969,52.857994,11.937163,-7.965382,12.217290,6.869610,0,5.598067,10.603898,7.049641,-8.737678,1,0,15.183473,7.897542,5.033988,7.229677,7.972048,12.183021,8.217724,10.671332,8.315675,10.081157,8.496312,9.469698,9.307018,11.038924,10.691284,10.261487,10.593609,11.232229,0,0.00104,0.00056,0.00097,0.00058,0.00165,0.00079,0.00498,0.00127,-1.48343,0.09736,3.27724
0.066,6.413448,0.041885,6.416133,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172.262970,45.760902,89.301903,51.878170,11.937734,-7.806958,12.217622,6.868495,0,5.598332,10.643486,7.049671,-8.988925,1,0,15.173954,7.891227,5.034782,7.230891,7.970746,12.174125,8.219451,10.723132,8.306420,10.135201,8.487781,9.520700,9.327671,11.065012,10.698896,10.264462,10.598004,11.230261,0,0.00092,0.00057,0.00097,0.00059,0.00160,0.00078,0.00490,0.00111,-1.48005,0.09716,3.27712
0.067,6.410345,0.211236,6.416106,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172.938644,46.193115,89.811638,51.128071,11.937572,-7.580107,12.219470,6.867473,0,5.598420,10.684244,7.049716,-9.217101,1,0,15.163652,7.884638,5.035672,7.232119,7.969153,12.165184,8.221910,10.779988,8.299652,10.194317,8.475742,9.562493,9.344898,11.081803,10.705771,10.264410,10.599759,11.233519,0,0.00135,0.00116,0.00126,0.00104,0.00145,0.00110,0.00561,0.00148,-1.48124,0.09708,3.27674
0.068,6.407409,0.380588,6.416079,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,173.614319,46.625328,90.321381,50.377975,11.937410,-7.353257,12.221318,6.866450,0,5.598506,10.725003,7.049816,-9.445278,1,0,15.153350,7.878049,5.036562,7.233346,7.967561,12.156242,8.224369,10.836844,8.292885,10.253432,8.463704,9.604286,9.362125,11.098595,10.712647,10.264359,10.601514,11.236775,0,0.00165,0.00145,0.00149,0.00129,0.00141,0.00122,0.00581,0.00145,-1.47867,0.09743,3.27662
0.069,6.404635,0.549940,6.416051,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,174.289993,47.057541,90.831116,49.627876,11.937248,-7.126407,12.223166,6.865428,0,5.598594,10.765761,7.049966,-9.673454,1,0,15.143048,7.871460,5.037452,7.234574,7.965969,12.147302,8.226829,10.893701,8.286117,10.312548,8.451666,9.646079,9.379352,11.115386,10.719522,10.264308,10.603269,11.240033,0,0.00175,0.00152,0.00154,0.00140,0.00131,0.00127,0.00586,0.00145,-1.47861,0.09760,3.27684
0.070,6.402145,0.658049,6.417215,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,174.988586,47.579144,91.270676,49.042767,11.940017,-6.825347,12.226376,6.864614,0,5.597570,10.800136,7.050197,-9.888832,1,0,15.132482,7.865037,5.038411,7.235794,7.965151,12.137633,8.220372,10.944493,8.279510,10.361997,8.441233,9.681285,9.394627,11.132393,10.728889,10.267980,10.607924,11.244794,0,0.00175,0.00152,0.00149,0.00145,0.00130,0.00128,0.00584,0.00146,-1.48083,0.09753,3.27717
0.071,6.399930,0.683639,6.419986,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,175.718094,48.221188,91.615692,48.679962,11.946732,-6.424297,12.231419,6.864081,0,5.595051,10.825906,7.050504,-10.086963,1,0,15.121558,7.858839,5.039465,7.237002,7.965377,12.126987,8.201903,10.987116,8.273119,10.398421,8.432961,9.707617,9.407269,11.149690,10.741614,10.276667,10.616491,11.251583,0,0.00171,0.00154,0.00139,0.00149,0.00136,0.00130,0.00528,0.00148,-1.47958,0.09740,3.27763
0.072,6.398049,0.709229,6.422757,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,176.447586,48.863235,91.960709,48.317162,11.953446,-6.023247,12.236462,6.863548,0,5.592532,10.851677,7.050840,-10.285093,1,0,15.110635,7.852641,5.040518,7.238210,7.965602,12.116341,8.183434,11.029737,8.266727,10.434845,8.424687,9.733949,9.419912,11.166987,10.754340,10.285354,10.625057,11.258371,0,0.00168,0.00156,0.00136,0.00152,0.00138,0.00131,0.00443,0.00149,-1.47793,0.09753,3.27773
0.073,6.396490,0.734820,6.425528,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.177094,49.505283,92.305725,47.954361,11.960161,-5.622198,12.241505,6.863016,0,5.590013,10.877447,7.051204,-10.483224,1,0,15.099711,7.846443,5.041572,7.239419,7.965828,12.105695,8.164966,11.072360,8.260337,10.471269,8.416415,9.760281,9.432555,11.184284,10.767065,10.294041,10.633623,11.265161,0,0.00167,0.00157,0.00137,0.00154,0.00129,0.00132,0.00441,0.00151,-1.47950,0.09772,3.27735
0.074,6.395250,0.669428,6.428075,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,177.206039,50.375820,92.545631,47.685097,11.964811,-5.081573,12.247471,6.862518,0,5.587018,10.909403,7.051547,-10.663493,1,0,15.088538,7.840172,5.042065,7.240612,7.966925,12.097400,8.150368,11.111272,8.253247,10.509986,8.409661,9.790767,9.444056,11.202423,10.774904,10.302523,10.641424,11.270643,0,0.00159,0.00158,0.00139,0.00154,0.00122,0.00132,0.00436,0.00142,-1.47793,0.09756,3.27710
0.075,6.394320,0.481445,6.430321,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,176.291061,51.554230,92.643921,47.541866,11.966679,-4.352881,12.254683,6.862070,0,5.583384,10.949693,7.051869,-10.819697,1,0,15.077028,7.833803,5.041804,7.241786,7.969193,12.092273,8.140985,11.145186,8.245216,10.551792,8.404954,9.826851,9.454015,11.221695,10.776160,10.310728,10.648194,11.274364,0,0.00157,0.00159,0.00146,0.00157,0.00122,0.00133,0.00433,0.00139,-1.48026,0.09722,3.27702
0.076,6.393703,0.293462,6.432567,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,175.376068,52.732639,92.742210,47.398632,11.968546,-3.624189,12.261894,6.861621,0,5.579750,10.989982,7.052229,-10.975902,1,0,15.065518,7.827434,5.041543,7.242959,7.971462,12.087146,8.131601,11.179100,8.237185,10.593599,8.400246,9.862934,9.463974,11.240967,10.777417,10.318933,10.654964,11.278087,0,0.00157,0.00162,0.00150,0.00166,0.00123,0.00134,0.00423,0.00137,-1.47908,0.09514,3.27698
0.077,6.393392,0.105478,6.434813,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,174.461090,53.911049,92.840500,47.255402,11.970412,-2.895498,12.269106,6.861172,0,5.576116,11.030272,7.052625,-11.132106,1,0,15.054008,7.821065,5.041281,7.244132,7.973730,12.082020,8.122218,11.213015,8.229155,10.635406,8.395538,9.899018,9.473934,11.260239,10.778673,10.327138,10.661735,11.281809,0,0.00158,0.00163,0.00149,0.00178,0.00124,0.00136,0.00423,0.00138,-0.61110,0.08833,3.27698
0.078,6.393359,-0.102318,6.435671,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,173.642563,55.004501,93.023712,47.210567,11.972082,-2.038105,12.277464,6.860886,0,5.573059,11.061419,7.053110,-11.273197,1,0,15.042163,7.814585,5.040532,7.245305,7.976124,12.072389,8.113307,11.244444,8.217854,10.668535,8.392547,9.929417,9.481894,11.276734,10.779408,10.333221,10.667783,11.285899,0,0.00159,0.00164,0.00150,0.00184,0.00127,0.00138,0.00405,0.00137,-0.22951,0.07830,3.27723
0.079,6.393595,-0.336810,6.434660,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172.954025,55.983486,93.321342,47.298309,11.973486,-1.007297,12.287364,6.860819,0,5.570779,11.080253,7.053682,-11.393927,1,0,15.029865,7.807957,5.039126,7.246476,7.978687,12.056688,8.105034,11.272525,8.202147,10.689974,8.391870,9.952153,9.487158,11.289492,10.779443,10.336449,10.672856,11.290487,0,0.00166,0.00165,0.00150,0.00185,0.00130,0.00137,0.00359,0.00140,-2.16655,0.06364,3.27784
0.080,6.393937,-0.571302,6.433649,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172.265488,56.962471,93.618973,47.386055,11.974891,0.023511,12.297265,6.860753,0,5.568500,11.099085,7.054236,-11.514655,1,0,15.017568,7.801328,5.037720,7.247648,7.981250,12.040989,8.096761,11.300606,8.186440,10.711411,8.391191,9.974891,9.492422,11.302249,10.779477,10.339675,10.677931,11.295075,0,0.00203,0.00168,0.00150,0.00187,0.00137,0.00136,0.00335,0.00141,-2.45250,0.05434,3.27794
0.081,6.394381,-0.805794,6.432638,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,171.576935,57.941456,93.916603,47.473797,11.976295,1.054319,12.307165,6.860686,0,5.566220,11.117918,7.054772,-11.635385,1,0,15.005271,7.794700,5.036314,7.248820,7.983814,12.025289,8.088488,11.328687,8.170732,10.732850,8.390514,9.997628,9.497686,11.315006,10.779511,10.342901,10.683005,11.299664,0,0.00253,0.00168,0.00149,0.00192,0.00139,0.00136,0.00313,0.00141,-2.36989,0.05477,3.27733
0.082,6.394676,-1.009776,6.430809,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,171.405502,58.562855,94.281723,47.639816,11.982194,2.210239,12.318269,6.860429,0,5.563486,11.132232,7.055178,-11.738941,1,0,14.993048,7.788018,5.035466,7.249900,7.985298,12.012156,8.078107,11.351096,8.157856,10.754122,8.386026,10.019501,9.500199,11.324896,10.779517,10.348145,10.687295,11.303987,0,0.00295,0.00169,0.00154,0.00194,0.00139,0.00140,0.00305,0.00142,-1.91752,0.05885,3.27672
0.083,6.394829,-1.172648,6.427879,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,171.930847,58.702442,94.737785,47.911301,11.994152,3.534739,12.330992,6.859914,0,5.560140,11.140456,7.055458,-11.819358,1,0,14.980927,7.781265,5.035369,7.250857,7.985327,12.002484,8.064887,11.365864,8.148795,10.775168,8.376406,10.040208,9.499005,11.330921,10.779485,10.356106,10.690526,11.307953,0,0.00314,0.00167,0.00158,0.00196,0.00136,0.00140,0.00291,0.00142,-1.98779,0.06396,3.27611
0.084,6.394744,-1.335520,6.424948,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172.456177,58.842030,95.193840,48.182785,12.006109,4.859238,12.343716,6.859400,0,5.556795,11.148681,7.055683,-11.899775,1,0,14.968805,7.774511,5.035273,7.251815,7.985357,11.992812,8.051667,11.380630,8.139733,10.796216,8.366785,10.060915,9.497812,11.336947,10.779452,10.364067,10.693758,11.311919,0,0.00337,0.00169,0.00159,0.00199,0.00127,0.00138,0.00292,0.00143,-1.84089,0.06943,3.27608
0.085,6.394431,-1.498393,6.422018,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,172.981506,58.981613,95.649902,48.454269,12.018067,6.183738,12.356440,6.858886,0,5.553449,11.156905,7.055855,-11.980191,1,0,14.956684,7.767758,5.035176,7.252772,7.985386,11.983140,8.038448,11.395397,8.130672,10.817263,8.357164,10.081623,9.496618,11.342973,10.779420,10.372027,10.696989,11.315886,0,0.00370,0.00170,0.00160,0.00199,0.00140,0.00138,0.00298,0.00144,-1.81974,0.07428,3.27684
0.086,6.393978,-1.583178,6.418893,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,173.270981,58.999157,95.943726,48.757938,12.031244,7.586171,12.369760,6.858362,0,5.549548,11.157604,7.056066,-12.045061,1,0,14.944467,7.761016,5.035590,7.253744,7.989065,11.978458,8.029811,11.402121,8.125292,10.827952,8.348770,10.095236,9.492890,11.346448,10.778339,10.378262,10.698278,11.320528,0,0.00390,0.00171,0.00163,0.00202,0.00143,0.00138,0.00299,0.00146,-1.87863,0.07877,3.27738
0.087,6.393392,-1.562749,6.415506,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,173.242630,58.852253,96.018944,49.104969,12.046063,9.093612,12.383884,6.857824,0,5.544899,11.148165,7.056315,-12.088985,1,0,14.932121,7.754288,5.036693,7.254736,7.997661,11.980502,8.027347,11.398005,8.124871,10.824686,8.342029,10.099291,9.485747,11.346487,10.775846,10.382169,10.696952,11.326082,0,0.00350,0.00122,0.00132,0.00173,0.00137,0.00105,0.00174,0.00101,-2.33591,0.08265,3.27761
0.088,6.392634,-1.542319,6.412119,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,173.214294,58.705353,96.094170,49.452000,12.060883,10.601053,12.398009,6.857287,0,5.540250,11.138724,7.056544,-12.132909,1,0,14.919776,7.747561,5.037795,7.255729,8.006256,11.982546,8.024883,11.393890,8.124451,10.821421,8.335287,10.103346,9.478603,11.346526,10.773354,10.386076,10.695625,11.331637,0,0.00313,0.00090,0.00108,0.00144,0.00139,0.00096,0.00144,0.00085,-2.42967,0.08600,3.27800
0.089,6.391712,-1.521890,6.408733,0.000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,173.185944,58.558449,96.169388,49.799030,12.075702,12.108494,12.412134,6.856749,0,5.535601,11.129285,7.056753,-12.176832,1,0,14.907431,7.740833,5.038898,7.256721,8.014852,11.984590,8.022420,11.389775,8.124030,10.818154,8.328546,10.107401,9.471460,11.346565,10.770861,10.389983,10.694299,11.337192,0,0.00305,0.00087,0.00109,0.00133,0.00140,0.00093,0.00132,0.00079,-2.43251,0.08875,3.27861
