"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 Memory","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","34a FRx (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","35 FRy (cm)","29 HRx (cm)","v2 L COP","32a FLx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","30 HRy (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.467,6.317529,0.901303,6.261904,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.308487,88.316269,80.504013,92.259766,16.140991,-11.474817,17.440626,7.102470,0,5.621538,12.798691,0.000000,-13.617893,0,0,16.896753,13.153453,4.314553,6.876905,7.852988,17.743107,8.072196,12.851895,8.580434,12.853902,9.219353,13.091762,8.773036,14.719244,10.357402,14.883742,10.296522,15.951925,0,0.00095,0.00353,0.01812,0.00098,0.00059,0.00066,0.00359,0.00295,0.00009,0.10088,3.27694
2.468,6.318872,0.926335,6.262946,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162.259415,84.792358,80.453079,92.038780,16.139896,-11.377691,17.428463,7.104771,0,5.621210,12.853339,0.000000,-12.746761,0,0,16.884857,13.143687,4.317586,6.876853,7.851006,17.728285,8.069808,12.897681,8.583710,12.872840,9.226733,13.084914,8.776998,14.714192,10.362177,14.881808,10.298347,15.947556,0,0.00098,0.00306,0.01729,0.00090,0.00061,0.00067,0.00379,0.00306,-0.00006,0.10095,3.27733
2.469,6.320227,0.951366,6.263987,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.210327,81.268440,80.402145,91.817787,16.138803,-11.280566,17.416300,7.107072,0,5.620881,12.907989,0.000000,-11.875630,0,0,16.872961,13.133923,4.320620,6.876802,7.849023,17.713461,8.067420,12.943466,8.586985,12.891778,9.234113,13.078068,8.780958,14.709140,10.366952,14.879874,10.300173,15.943187,0,0.00098,0.00299,0.01730,0.00089,0.00060,0.00066,0.00388,0.00304,0.00015,0.10125,3.27779
2.470,6.321655,0.979567,6.264979,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,165.673996,77.316978,80.313026,91.397858,16.138641,-11.223353,17.403944,7.107905,0,5.620527,12.970011,0.000000,-10.684272,0,0,16.860292,13.124070,4.324437,6.876667,7.847625,17.698488,8.063590,13.011863,8.584027,12.937915,9.235567,13.073856,8.783378,14.712116,10.369978,14.877813,10.300761,15.941217,0,0.00091,0.00299,0.01699,0.00092,0.00062,0.00067,0.00383,0.00293,0.00009,0.10112,3.27736
2.471,6.323094,1.008661,6.265958,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.564331,73.244926,80.213135,90.921806,16.138741,-11.177398,17.391533,7.108324,0,5.620167,13.034111,0.000000,-9.402593,0,0,16.847406,13.114193,4.328474,6.876509,7.846390,17.683472,8.059353,13.086637,8.579310,12.991722,9.235349,13.070389,8.785363,14.717357,10.372510,14.875717,10.301001,15.939925,0,0.00087,0.00298,0.01564,0.00093,0.00061,0.00066,0.00350,0.00281,0.00004,0.10114,3.27668
2.472,6.324614,1.037756,6.266936,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,171.454681,69.172874,80.113251,90.445763,16.138840,-11.131443,17.379122,7.108743,0,5.619806,13.098212,0.000000,-8.120914,0,0,16.834520,13.104316,4.332512,6.876350,7.845156,17.668457,8.055116,13.161412,8.574594,13.045529,9.235130,13.066921,8.787348,14.722597,10.375042,14.873621,10.301240,15.938633,0,0.00084,0.00296,0.01601,0.00091,0.00060,0.00064,0.00334,0.00271,0.00009,0.10140,3.27699
2.473,6.326146,1.066850,6.267914,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174.345016,65.100822,80.013359,89.969711,16.138941,-11.085487,17.366711,7.109163,0,5.619446,13.162313,0.000000,-6.839235,0,0,16.821632,13.094439,4.336549,6.876192,7.843922,17.653442,8.050879,13.236187,8.569879,13.099337,9.234912,13.063454,8.789332,14.727838,10.377574,14.871525,10.301479,15.937341,0,0.00084,0.00276,0.01588,0.00090,0.00058,0.00065,0.00339,0.00268,0.00021,0.10138,3.27760
2.474,6.327743,1.094473,6.268999,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175.299515,62.211742,79.844284,89.369736,16.137320,-11.078772,17.354584,7.109402,0,5.619406,13.213092,0.000000,-5.660938,0,0,16.815054,13.085005,4.340513,6.875955,7.847142,17.643152,8.046891,13.299730,8.566735,13.152738,9.227893,13.070825,8.791764,14.738260,10.380278,14.870237,10.302221,15.935472,0,0.00082,0.00229,0.01382,0.00087,0.00057,0.00064,0.00355,0.00273,-0.00009,0.10126,3.27780
2.475,6.329350,1.121680,6.270113,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175.707993,59.656322,79.655701,88.734802,16.135214,-11.083122,17.342541,7.109590,0,5.619456,13.260113,0.000000,-4.511801,0,0,16.810253,13.075695,4.344455,6.875696,7.851618,17.634195,8.042974,13.360106,8.564034,13.206024,9.218956,13.081253,8.794322,14.750144,10.383031,14.869180,10.303105,15.933441,0,0.00080,0.00215,0.01315,0.00080,0.00056,0.00064,0.00396,0.00292,0.00015,0.10147,3.27788
2.476,6.330972,1.148887,6.271227,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.116470,57.100903,79.467110,88.099869,16.133108,-11.087474,17.330496,7.109777,0,5.619507,13.307135,0.000000,-3.362663,0,0,16.805452,13.066385,4.348397,6.875438,7.856095,17.625238,8.039056,13.420482,8.561335,13.259310,9.210019,13.091681,8.796880,14.762028,10.385783,14.868121,10.303989,15.931410,0,0.00077,0.00139,0.01202,0.00071,0.00056,0.00065,0.00447,0.00309,0.00009,0.10157,3.27742
2.477,6.332596,1.176094,6.272342,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.524963,54.545483,79.278519,87.464935,16.131002,-11.091825,17.318451,7.109965,0,5.619557,13.354156,0.000000,-2.213525,0,0,16.800652,13.057076,4.352339,6.875179,7.860571,17.616282,8.035138,13.480858,8.558635,13.312596,9.201082,13.102109,8.799438,14.773911,10.388536,14.867063,10.304873,15.929379,0,0.00075,0.00126,0.01169,0.00067,0.00054,0.00062,0.00468,0.00326,0.00012,0.10136,3.27681
2.478,6.334198,1.198810,6.273645,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175.198349,52.379009,79.031364,86.830513,16.130789,-11.122754,17.306299,7.110265,0,5.619585,13.388835,0.000000,-0.627505,0,0,16.797562,13.047469,4.357944,6.874626,7.859405,17.610607,8.057614,13.517762,8.573830,13.344575,9.198474,13.111907,8.802747,14.783731,10.392501,14.864660,10.304619,15.925846,0,0.00080,0.00127,0.01179,0.00069,0.00053,0.00062,0.00469,0.00328,0.00015,0.10156,3.27667
2.479,6.335797,1.220261,6.275002,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,173.382355,50.322239,78.767685,86.196228,16.131109,-11.161179,17.294117,7.110597,0,5.619606,13.420033,0.000000,1.081737,0,0,16.794954,13.037779,4.364017,6.873990,7.856647,17.605856,8.087534,13.548047,8.594072,13.370543,9.197651,13.121527,8.806268,14.792968,10.396807,14.861879,10.304043,15.921889,0,0.00095,0.00126,0.01308,0.00070,0.00055,0.00061,0.00454,0.00313,0.00015,0.10180,3.27667
2.480,6.337381,1.241711,6.276358,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,171.566376,48.265469,78.504005,85.561951,16.131428,-11.199604,17.281935,7.110929,0,5.619627,13.451231,0.000000,2.790980,0,0,16.792347,13.028088,4.370091,6.873353,7.853889,17.601107,8.117455,13.578332,8.614315,13.396513,9.196829,13.131147,8.809789,14.802205,10.401113,14.859098,10.303467,15.917933,0,0.00094,0.00126,0.01308,0.00070,0.00053,0.00061,0.00421,0.00288,0.00021,0.10155,3.27679
2.481,6.338964,1.263161,6.277714,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169.750381,46.208698,78.240326,84.927673,16.131748,-11.238029,17.269753,7.111260,0,5.619647,13.482430,0.000000,4.500223,0,0,16.789740,13.018397,4.376165,6.872717,7.851130,17.596357,8.147375,13.608617,8.634558,13.422482,9.196006,13.140767,8.813311,14.811442,10.405419,14.856318,10.302891,15.913976,0,0.00099,0.00125,0.01384,0.00070,0.00052,0.00062,0.00417,0.00283,0.00019,0.10172,3.27694
2.482,6.340541,1.281849,6.278920,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.724167,44.606922,78.032944,84.307022,16.129553,-11.277252,17.257862,7.110716,0,5.619993,13.513297,0.000000,5.636371,0,0,16.789865,13.008838,4.381891,6.872128,7.851052,17.586172,8.157358,13.640384,8.648554,13.450667,9.195254,13.148214,8.818211,14.821102,10.409212,14.853549,10.303939,15.910637,0,0.00101,0.00125,0.01305,0.00069,0.00052,0.00061,0.00525,0.00280,0.00006,0.10201,3.27710
2.483,6.342118,1.299758,6.280084,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.920731,43.133480,77.841438,83.690216,16.126646,-11.316701,17.246054,7.109925,0,5.620430,13.544071,0.000000,6.610877,0,0,16.790764,12.999316,4.387519,6.871553,7.851731,17.574455,8.161717,13.672568,8.660789,13.479477,9.194523,13.155049,8.823500,14.830880,10.412861,14.850785,10.305446,15.907472,0,0.00102,0.00125,0.01278,0.00070,0.00052,0.00061,0.00559,0.00284,-0.00004,0.10184,3.27725
2.484,6.343677,1.317666,6.281248,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.117279,41.660034,77.649933,83.073402,16.123741,-11.356149,17.234245,7.109134,0,5.620866,13.574845,0.000000,7.585383,0,0,16.791662,12.989794,4.393147,6.870978,7.852409,17.562737,8.166078,13.704753,8.673023,13.508287,9.193791,13.161884,8.828789,14.840658,10.416510,14.848022,10.306952,15.904307,0,0.00103,0.00124,0.01277,0.00069,0.00051,0.00061,0.00564,0.00306,-0.00004,0.10188,3.27705
2.485,6.345233,1.335575,6.282411,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.313843,40.186588,77.458427,82.456596,16.120834,-11.395597,17.222437,7.108343,0,5.621303,13.605619,0.000000,8.559889,0,0,16.792559,12.980272,4.398775,6.870402,7.853087,17.551020,8.170437,13.736938,8.685258,13.537098,9.193061,13.168718,8.834078,14.850436,10.420157,14.845258,10.308459,15.901142,0,0.00111,0.00107,0.01172,0.00068,0.00050,0.00060,0.00560,0.00308,0.00000,0.10221,3.27674
2.486,6.346758,1.339602,6.283796,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.461838,39.073620,77.369949,81.924980,16.121687,-11.416759,17.210644,7.086637,0,5.621930,13.635140,0.000000,8.953351,0,0,16.815174,12.970500,4.405557,6.869792,7.853900,17.545071,8.181737,13.771217,8.687863,13.559467,9.187421,13.177030,8.838936,14.861604,10.426501,14.841743,10.312641,15.897857,0,0.00117,0.00063,0.01149,0.00068,0.00050,0.00061,0.00554,0.00316,0.00009,0.10216,3.27679
2.487,6.348279,1.339714,6.285243,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.878204,38.062328,77.310524,81.417397,16.123600,-11.432763,17.198856,7.059034,0,5.622609,13.664310,0.000000,9.182928,0,0,16.843916,12.960658,4.412664,6.869173,7.854752,17.540751,8.194993,13.806088,8.687753,13.580020,9.180397,13.185756,8.843673,14.873163,10.433604,14.838016,10.317578,15.894538,0,0.00119,0.00059,0.01140,0.00067,0.00049,0.00062,0.00472,0.00268,0.00004,0.10220,3.27694
2.488,6.349746,1.339826,6.286690,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.294556,37.051033,77.251099,80.909805,16.125513,-11.448767,17.187067,7.031430,0,5.623289,13.693478,0.000000,9.412505,0,0,16.872656,12.950816,4.419771,6.868553,7.855603,17.536430,8.208250,13.840959,8.687643,13.600573,9.173373,13.194483,8.848410,14.884723,10.440708,14.834289,10.322515,15.891218,0,0.00117,0.00059,0.01052,0.00066,0.00049,0.00061,0.00531,0.00237,-0.00009,0.10249,3.27704
2.489,6.351204,1.339938,6.288137,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.710922,36.039742,77.191673,80.402222,16.127426,-11.464770,17.175280,7.003826,0,5.623968,13.722646,0.000000,9.642083,0,0,16.901398,12.940973,4.426877,6.867933,7.856454,17.532108,8.221507,13.875830,8.687532,13.621126,9.166348,13.203210,8.853146,14.896282,10.447811,14.830563,10.327451,15.887899,0,0.00119,0.00058,0.00990,0.00064,0.00050,0.00061,0.00567,0.00233,-0.00004,0.10246,3.27711
2.490,6.352575,1.327735,6.289667,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.793854,34.981930,77.216995,79.894447,16.128235,-11.459915,17.163895,6.995462,0,5.624664,13.748441,0.000000,9.245906,0,0,16.907717,12.931175,4.434647,6.867189,7.855477,17.514231,8.225205,13.915028,8.692219,13.640387,9.156922,13.212417,8.856394,14.906964,10.450643,14.829115,10.330326,15.888371,0,0.00121,0.00058,0.00981,0.00060,0.00050,0.00062,0.00633,0.00251,0.00006,0.10235,3.27719
2.491,6.353931,1.312059,6.291220,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.782761,33.910995,77.266228,79.386620,16.128733,-11.449176,17.152626,6.992525,0,5.625365,13.773284,0.000000,8.673234,0,0,16.907713,12.921390,4.442602,6.866410,7.853985,17.492529,8.226207,13.955446,8.698257,13.659283,9.146818,13.221759,8.859222,14.917397,10.452268,14.828311,10.332619,15.889912,0,0.00122,0.00060,0.00990,0.00059,0.00050,0.00063,0.00652,0.00276,0.00002,0.10253,3.27727
2.492,6.355179,1.296383,6.292773,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.771652,32.840065,77.315460,78.878792,16.129229,-11.438437,17.141356,6.989588,0,5.626066,13.798126,0.000000,8.100563,0,0,16.907709,12.911604,4.450558,6.865631,7.852492,17.470825,8.227209,13.995864,8.704295,13.678179,9.136714,13.231101,8.862050,14.927832,10.453894,14.827507,10.334912,15.891453,0,0.00120,0.00060,0.00944,0.00059,0.00050,0.00061,0.00655,0.00278,-0.00004,0.10249,3.27769
2.493,6.356410,1.280707,6.294326,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.760544,31.769133,77.364693,78.370972,16.129726,-11.427698,17.130087,6.986651,0,5.626767,13.822969,0.000000,7.527891,0,0,16.907705,12.901817,4.458514,6.864852,7.851000,17.449123,8.228211,14.036283,8.710334,13.697075,9.126610,13.240443,8.864879,14.938265,10.455520,14.826703,10.337205,15.892994,0,0.00121,0.00061,0.00924,0.00060,0.00052,0.00062,0.00672,0.00273,0.00021,0.10217,3.27823
2.494,6.357525,1.264676,6.295689,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.946228,31.059248,77.542999,77.596687,16.131321,-11.421051,17.118801,6.964314,0,5.627444,13.854671,0.000000,6.482664,0,0,16.930967,12.892037,4.466402,6.863972,7.848758,17.440029,8.225927,14.079167,8.708970,13.717121,9.113055,13.247829,8.869502,14.955394,10.458134,14.827806,10.339721,15.892842,0,0.00121,0.00061,0.00896,0.00062,0.00053,0.00061,0.00723,0.00277,-0.00004,0.10236,3.27817
2.495,6.358623,1.248546,6.296997,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.187424,30.451199,77.757698,76.747261,16.133226,-11.415558,17.107512,6.936504,0,5.628115,13.888307,0.000000,5.304151,0,0,16.960793,12.882257,4.474270,6.863062,7.846304,17.434492,8.222717,14.122747,8.705519,13.737491,9.098528,13.254665,8.874633,14.974411,10.461026,14.829446,10.342300,15.892212,0,0.00123,0.00060,0.00898,0.00067,0.00052,0.00061,0.00702,0.00275,0.00019,0.10247,3.27795
2.496,6.359601,1.232415,6.298306,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.428619,29.843149,77.972404,75.897827,16.135132,-11.410065,17.096220,6.908695,0,5.628785,13.921943,0.000000,4.125638,0,0,16.990616,12.872478,4.482139,6.862153,7.843851,17.428953,8.219506,14.166327,8.702067,13.757861,9.084001,13.261500,8.879763,14.993429,10.463919,14.831086,10.344879,15.891582,0,0.00126,0.00059,0.00904,0.00068,0.00053,0.00060,0.00652,0.00288,0.00015,0.10222,3.27742
2.497,6.360560,1.216285,6.299614,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.669815,29.235100,78.187111,75.048393,16.137035,-11.404571,17.084930,6.880886,0,5.629456,13.955579,0.000000,2.947124,0,0,17.020441,12.862700,4.490008,6.861244,7.841397,17.423416,8.216296,14.209908,8.698616,13.778232,9.069472,13.268335,8.884893,15.012446,10.466811,14.832727,10.347458,15.890951,0,0.00129,0.00061,0.00884,0.00067,0.00053,0.00062,0.00632,0.00290,0.00023,0.10223,3.27681
2.498,6.361392,1.200573,6.300509,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.968475,28.927223,78.616135,74.232132,16.138977,-11.417581,17.073780,6.872708,0,5.630038,13.992909,0.000000,2.695825,0,0,17.025650,12.853251,4.496041,6.860586,7.842340,17.415293,8.215593,14.259447,8.686070,13.810835,9.044825,13.289890,8.891115,15.035417,10.470911,14.836085,10.346770,15.895783,0,0.00131,0.00061,0.00819,0.00064,0.00053,0.00064,0.00689,0.00299,0.00002,0.10234,3.27703
2.499,6.362202,1.184979,6.301287,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169.283371,28.704012,79.105614,73.425224,16.140926,-11.435810,17.062672,6.870069,0,5.630596,14.031283,0.000000,2.706047,0,0,17.023914,12.843894,4.501557,6.859999,7.844240,17.406441,8.215597,14.310667,8.670959,13.846889,9.017323,13.315596,8.897646,15.059501,10.475351,14.839929,10.345162,15.902157,0,0.00116,0.00060,0.00674,0.00062,0.00052,0.00066,0.00726,0.00323,0.00009,0.10219,3.27748
2.500,6.362869,1.169384,6.302066,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169.598251,28.480803,79.595085,72.618317,16.142878,-11.454039,17.051559,6.867429,0,5.631153,14.069657,0.000000,2.716269,0,0,17.022181,12.834538,4.507073,6.859412,7.846140,17.397587,8.215602,14.361888,8.655849,13.882942,8.989820,13.341302,8.904177,15.083586,10.479792,14.843771,10.343554,15.908529,0,0.00117,0.00061,0.00605,0.00061,0.00053,0.00065,0.00721,0.00336,0.00009,0.10211,3.27723
2.501,6.363514,1.153790,6.302844,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169.913132,28.257591,80.084564,71.811409,16.144829,-11.472268,17.040451,6.864790,0,5.631711,14.108031,0.000000,2.726491,0,0,17.020445,12.825181,4.512589,6.858825,7.848041,17.388735,8.215607,14.413108,8.640738,13.918996,8.962318,13.367007,8.910707,15.107671,10.484232,14.847614,10.341945,15.914903,0,0.00129,0.00061,0.00496,0.00059,0.00052,0.00067,0.00724,0.00345,0.00009,0.10223,3.27678
2.502,6.364005,1.144039,6.303895,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,171.193375,28.507002,80.649307,71.233376,16.143877,-11.508001,17.029436,6.842781,0,5.632459,14.135715,0.000000,3.249733,0,0,17.018248,12.816352,4.517657,6.858329,7.848937,17.379671,8.213268,14.456787,8.619529,13.958953,8.934754,13.388396,8.916861,15.126837,10.487617,14.851420,10.343202,15.917803,0,0.00132,0.00060,0.00477,0.00060,0.00054,0.00067,0.00679,0.00338,0.00006,0.10223,3.27685
2.503,6.364471,1.135935,6.305023,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172.745911,28.889717,81.235291,70.719902,16.142107,-11.548671,17.018448,6.815308,0,5.633260,14.160382,0.000000,3.917673,0,0,17.015919,12.807672,4.522599,6.857859,7.849550,17.370550,8.210270,14.498340,8.596599,14.000011,8.907171,13.408567,8.922907,15.144616,10.490704,14.855218,10.345266,15.919724,0,0.00135,0.00060,0.00469,0.00058,0.00054,0.00067,0.00653,0.00334,0.00021,0.10204,3.27708
2.504,6.364783,1.127831,6.306151,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174.298447,29.272432,81.821274,70.206429,16.140337,-11.589341,17.007460,6.787836,0,5.634061,14.185051,0.000000,4.585613,0,0,17.013590,12.798991,4.527542,6.857389,7.850163,17.361427,8.207271,14.539892,8.573668,14.041070,8.879589,13.428739,8.928953,15.162395,10.493792,14.859015,10.347331,15.921645,0,0.00136,0.00060,0.00418,0.00058,0.00054,0.00067,0.00652,0.00308,0.00012,0.10208,3.27689
2.505,6.365070,1.119727,6.307279,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175.850983,29.655148,82.407257,69.692947,16.138567,-11.630012,16.996471,6.760363,0,5.634862,14.209719,0.000000,5.253552,0,0,17.011263,12.790311,4.532484,6.856919,7.850775,17.352304,8.204272,14.581445,8.550739,14.082129,8.852007,13.448910,8.934999,15.180174,10.496879,14.862811,10.349396,15.923567,0,0.00129,0.00060,0.00380,0.00055,0.00055,0.00068,0.00666,0.00307,0.00012,0.10212,3.27659
2.506,6.365213,1.112261,6.308684,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.266235,29.970589,83.021126,69.254219,16.138172,-11.662848,16.985550,6.732331,0,5.635881,14.236469,0.000000,6.370198,0,0,17.008408,12.781593,4.537041,6.856727,7.853371,17.338026,8.210219,14.612538,8.532124,14.101798,8.829587,13.467346,8.940522,15.193088,10.500507,14.865973,10.350770,15.926852,0,0.00121,0.00060,0.00357,0.00054,0.00056,0.00067,0.00729,0.00295,0.00019,0.10189,3.27687
2.507,6.365333,1.104975,6.310167,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.360733,30.267054,83.642853,68.836563,16.138165,-11.693475,16.974648,6.704141,0,5.636962,14.263807,0.000000,7.613401,0,0,17.005407,12.772865,4.541490,6.856612,7.856527,17.322294,8.218690,14.640681,8.514726,14.115436,8.808623,13.485294,8.945898,15.204629,10.504290,14.868956,10.351949,15.930524,0,0.00117,0.00060,0.00344,0.00054,0.00058,0.00067,0.00745,0.00305,0.00021,0.10190,3.27733
2.508,6.365311,1.097688,6.311650,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.455215,30.563519,84.264587,68.418907,16.138159,-11.724102,16.963745,6.675951,0,5.638042,14.291144,0.000000,8.856606,0,0,17.002405,12.764136,4.545938,6.856498,7.859683,17.306561,8.227160,14.668824,8.497328,14.129072,8.787660,13.503242,8.951273,15.216171,10.508072,14.871938,10.353128,15.934195,0,0.00124,0.00061,0.00352,0.00055,0.00060,0.00068,0.00668,0.00302,0.00021,0.10204,3.27732
2.509,6.365266,1.090401,6.313134,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.549713,30.859983,84.886322,68.001251,16.138151,-11.754729,16.952843,6.647760,0,5.639123,14.318482,0.000000,10.099809,0,0,16.999403,12.755408,4.550387,6.856384,7.862838,17.290829,8.235631,14.696967,8.479930,14.142709,8.766696,13.521190,8.956648,15.227713,10.511854,14.874920,10.354308,15.937865,0,0.00129,0.00063,0.00360,0.00055,0.00063,0.00067,0.00664,0.00308,0.00015,0.10196,3.27716
2.510,6.365074,1.075608,6.314200,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.554352,30.687630,85.287224,67.448982,16.141285,-11.759390,16.941971,6.619271,0,5.640309,14.350556,0.000000,11.339983,0,0,16.996569,12.746941,4.555504,6.856744,7.862481,17.277559,8.244010,14.725357,8.467503,14.159105,8.743818,13.533917,8.962354,15.238620,10.515224,14.877601,10.355977,15.939839,0,0.00129,0.00062,0.00347,0.00055,0.00061,0.00066,0.00637,0.00297,0.00000,0.10182,3.27713
2.511,6.364858,1.058698,6.315149,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.533661,30.383045,85.625839,66.858749,16.145304,-11.756728,16.931110,6.590698,0,5.641525,14.383967,0.000000,12.579303,0,0,16.993780,12.738548,4.560809,6.857238,7.861133,17.264984,8.252362,14.753817,8.456477,14.176280,8.720401,13.545173,8.968152,15.249349,10.518479,14.880197,10.357784,15.941336,0,0.00132,0.00062,0.00319,0.00054,0.00061,0.00066,0.00628,0.00280,-0.00009,0.10194,3.27713
2.512,6.364516,1.041787,6.316098,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.512970,30.078461,85.964455,66.268509,16.149323,-11.754066,16.920250,6.562125,0,5.642741,14.417377,0.000000,13.818623,0,0,16.990992,12.730155,4.566114,6.857733,7.859786,17.252411,8.260715,14.782276,8.445453,14.193456,8.696982,13.556428,8.973950,15.260077,10.521733,14.882792,10.359591,15.942831,0,0.00134,0.00062,0.00294,0.00055,0.00062,0.00066,0.00627,0.00298,0.00012,0.10200,3.27713
2.513,6.364154,1.024877,6.317047,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.492264,29.773878,86.303078,65.678276,16.153341,-11.751403,16.909389,6.533552,0,5.643957,14.450788,0.000000,15.057942,0,0,16.988205,12.721762,4.571419,6.858227,7.858438,17.239836,8.269068,14.810737,8.434427,14.210630,8.673565,13.567684,8.979749,15.270804,10.524988,14.885388,10.361399,15.944327,0,0.00132,0.00060,0.00278,0.00056,0.00061,0.00067,0.00610,0.00312,0.00009,0.10174,3.27713
2.514,6.363706,1.004641,6.317894,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.433258,29.798164,86.561371,64.899933,16.153477,-11.712803,16.898821,6.505144,0,5.645099,14.483830,0.000000,15.778478,0,0,17.014318,12.713092,4.576796,6.858632,7.858643,17.224791,8.271609,14.839708,8.429392,14.239549,8.658016,13.584669,8.987944,15.287577,10.528694,14.885811,10.363527,15.943733,0,0.00131,0.00062,0.00253,0.00054,0.00061,0.00067,0.00554,0.00303,0.00021,0.10177,3.27689
