"Time","56 FLl Sw of","55 FLl Sw on","52 HLl Sw of","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","v5 L COP","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","57 FLr Sw on","58 FLr Sw of","53 HLr Sw on","51 HLl Sw on","27 HLx (cm)","54 HLr Sw of","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","60 Right DS","59 Left DS","v6 L Mos","v4 R Mos","34a FRx (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","1 Synch","29a HRx (cm)","69 L marks","68 R marks","28 HLy (cm)","33 FLy (cm)","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","32a FLx (cm)","27a HLx (cm)"
1.162,0,0,0,4.518944,1,18.103096,13.251574,0.000000,0,5.872836,19.487606,0,0,0,0,14.966535,0,6.121445,6.121445,1.25770,0.09786,5.846818,4.959489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.457695,93.471230,69.247200,87.972801,16.889196,1,1,-6.121842,1.602898,-11.639482,0,8.130630,18.136202,8.147398,13.175141,8.538735,12.829964,9.300288,13.043532,8.875232,14.606332,10.369053,14.451547,10.435367,15.620035,0,-0.01480,0.01255,-0.02029,-0.01413,0.00766,-0.01147,0.00553,0.00593,3.27715,-5.199286,0,0,7.229065,6.855785,4.746682,4.290113,5.970064,228.674957,19.480555,14.985426
1.163,0,0,0,4.517690,1,18.092283,13.241755,0.000000,0,6.029948,19.488073,0,0,0,0,14.962099,0,6.125706,6.125706,1.25004,0.09797,5.853064,4.913036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.772629,94.243500,69.183647,88.216789,16.815689,1,1,-6.125875,1.608185,-11.689848,0,8.127967,18.120649,8.147152,13.154464,8.541053,12.821350,9.303242,13.044603,8.874386,14.608689,10.367128,14.451791,10.437420,15.626544,0,-0.01680,0.00292,-0.02105,-0.01257,0.00773,-0.01111,0.00535,-0.01220,3.27746,-4.308887,0,0,7.228207,6.854211,4.746716,4.288281,5.923825,228.646194,19.484671,14.967687
1.164,0,0,0,4.515757,1,18.080996,13.232780,0.000000,0,6.220454,19.504553,0,0,0,0,14.957979,0,6.128675,6.128675,1.23161,0.09807,5.859520,4.866297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.298325,94.855949,69.142441,88.410812,16.788898,1,1,-6.128766,1.613009,-11.752204,0,8.129411,18.111681,8.143354,13.138638,8.543938,12.813268,9.305494,13.048445,8.873392,14.610317,10.366315,14.453222,10.442724,15.633101,0,-0.01644,0.00591,-0.01923,-0.01451,0.00920,-0.01337,0.00423,0.01559,3.27763,-3.244419,0,0,7.227208,6.852973,4.746700,4.284317,5.878118,228.835846,19.504578,14.957979
1.165,0,0,0,4.513477,1,18.069363,13.224417,0.000000,0,6.435140,19.532629,0,0,0,0,14.954088,0,6.130708,6.130708,1.21826,0.09788,5.866129,4.819350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.976646,95.352669,69.117409,88.568665,16.795938,1,1,-6.131074,1.617597,-11.823242,0,8.133829,18.107475,8.136985,13.126326,8.547234,12.805570,9.307240,13.054293,8.872292,14.611418,10.366304,14.455512,10.450384,15.639693,0,-0.04489,-0.02059,-0.01818,-0.01282,0.00809,-0.01082,0.00521,0.00168,3.27771,-2.053901,0,0,7.226109,6.851979,4.746647,4.278811,5.832798,229.183624,19.535919,14.954088
1.166,0,0,0,3.019001,1,18.057732,13.216054,0.000000,0,6.649826,19.560705,0,0,1,0,14.950197,0,6.132740,6.132740,1.19332,0.09769,5.872737,4.772403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.654968,95.849396,69.092369,88.726517,16.802977,1,1,-6.133043,3.114043,-11.894281,0,8.138247,18.103271,8.130615,13.114013,8.550529,12.797873,9.308985,13.060141,8.871190,14.612518,10.366294,14.457802,10.458044,15.646286,0,0.00036,0.02349,-0.01770,-0.01492,0.01007,-0.01140,0.00614,-0.00192,3.27752,-0.863382,0,1,7.225010,6.850984,4.746595,4.273305,5.787477,229.531403,19.567263,14.950197
1.167,0,0,0,0.762647,0,18.046099,13.207691,0.000000,0,6.864512,19.588781,0,0,0,0,14.946306,0,6.134773,6.134773,1.17188,0.09771,5.879345,4.725457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.333290,96.346115,69.067337,88.884361,16.810017,0,1,-6.134839,5.372192,-11.965320,0,8.142665,18.099068,8.124245,13.101700,8.553825,12.790174,9.310730,13.065989,8.870090,14.613619,10.366283,14.460092,10.465704,15.652878,0,-0.00714,0.01345,-0.02271,-0.01437,0.00992,-0.01268,0.00422,-0.00789,3.27714,0.327136,0,0,7.223911,6.849989,4.746542,4.267798,5.742157,229.879181,19.598604,14.946306
1.168,0,0,0,0.000000,0,18.035160,13.204179,0.000000,0,6.843831,19.601650,0,0,0,0,14.936101,0,6.137361,6.137361,1.15655,0.09769,5.888413,4.679223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.023422,96.860443,69.087868,88.982307,16.803755,0,1,-6.137266,6.137266,-12.037719,0,8.143969,18.089220,8.116545,13.088284,8.555647,12.784454,9.307661,13.068675,8.868432,14.614197,10.365062,14.461854,10.466421,15.656517,0,-0.03766,-0.01169,-0.02009,-0.01223,0.00841,-0.01129,0.00579,-0.00259,3.27706,1.622078,0,0,7.222798,6.849138,4.746175,4.260990,5.696578,230.010117,19.611223,14.936101
1.169,0,0,0,0.000000,0,18.024723,13.204179,0.000000,0,6.652711,19.603512,0,0,0,0,14.921324,0,6.140350,6.140350,1.13846,0.09748,5.899262,4.633507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.722107,97.387512,69.141396,89.036865,16.787863,0,1,-6.140014,6.140014,-12.111102,0,8.143018,18.075287,8.107881,13.074070,8.556402,12.780167,9.301105,13.069074,8.866372,14.614395,10.362964,14.463235,10.462111,15.658020,0,-0.01042,0.00508,-0.02045,-0.01327,0.00859,-0.01261,0.01080,0.00352,3.27722,2.992637,0,0,7.221674,6.848391,4.745580,4.253240,5.650812,229.984009,19.610285,14.921324
1.170,0,0,0,0.000000,0,18.014286,13.204179,0.000000,0,6.461591,19.605370,0,0,0,0,14.906548,0,6.143339,6.143339,1.12299,0.09709,5.910110,4.587790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.420792,97.914581,69.194923,89.091423,16.771971,0,1,-6.143058,6.143058,-12.184485,0,8.142066,18.061356,8.099217,13.059856,8.557158,12.775878,9.294551,13.069471,8.864312,14.614594,10.360865,14.464616,10.457803,15.659521,0,-0.01359,0.02511,-0.02121,-0.01557,0.00771,-0.01261,0.00168,-0.10110,3.27711,4.363196,0,0,7.220551,6.847643,4.744985,4.245489,5.605047,229.957901,19.609344,14.906548
1.171,0,0,0,0.000000,0,18.003849,13.204179,0.000000,0,6.270471,19.607231,0,0,0,0,14.891770,0,6.146328,6.146328,1.10254,0.09686,5.920959,4.542073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.119476,98.441650,69.248444,89.145981,16.756079,0,1,-6.146253,6.146253,-12.257869,0,8.141114,18.047422,8.090553,13.045643,8.557913,12.771590,9.287995,13.069870,8.862251,14.614793,10.358767,14.465997,10.453493,15.661024,0,-0.06518,-0.01243,-0.01893,-0.01175,0.00780,-0.01274,0.00206,0.02214,3.27680,5.733755,0,0,7.219427,6.846896,4.744389,4.237738,5.559281,229.931808,19.608406,14.891770
1.172,0,0,0,0.000000,0,17.993065,13.204179,0.000000,0,6.109683,19.608557,0,0,0,0,14.876317,0,6.148943,6.148943,1.08648,0.09694,5.926179,4.494318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.711533,98.936661,69.307762,89.225876,16.746998,0,1,-6.149139,6.149139,-12.322845,0,8.139520,18.035000,8.080085,13.031834,8.558035,12.764727,9.281122,13.069968,8.860464,14.615468,10.356886,14.467767,10.452145,15.661130,0,-0.00539,0.01674,-0.02641,-0.01481,0.00873,-0.01324,0.00442,-0.00147,3.27702,7.104836,0,0,7.218589,6.845941,4.743779,4.229496,5.511450,229.906708,19.606934,14.876317
1.173,0,0,0,0.000000,0,17.982027,13.204179,0.000000,0,5.970859,19.609495,0,0,0,0,14.860373,0,6.151288,6.151288,1.05856,0.09687,5.927322,4.445088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.226395,99.408470,69.371277,89.324127,16.742851,0,1,-6.151867,6.151867,-12.381735,0,8.137459,18.023670,8.068310,13.018317,8.557697,12.756000,9.274018,13.069850,8.858875,14.616490,10.355164,14.469819,10.452941,15.660225,0,-0.01087,0.00540,-0.01591,-0.01298,0.00841,-0.01153,0.00756,0.00677,3.27763,8.476295,0,0,7.217957,6.844835,4.743158,4.220900,5.462123,229.882339,19.605072,14.860373
1.174,0,0,0,0.000000,0,17.970989,13.204179,0.000000,0,5.832034,19.610435,0,0,0,0,14.844430,0,6.153633,6.153633,1.03215,0.09653,5.928466,4.395857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.741241,99.880272,69.434792,89.422379,16.738701,0,1,-6.154126,6.154126,-12.440624,0,8.135398,18.012341,8.056534,13.004802,8.557360,12.747272,9.266914,13.069732,8.857285,14.617512,10.353440,14.471871,10.453736,15.659320,0,-0.01734,0.00422,-0.02046,-0.01360,0.00766,-0.01170,0.00635,0.00931,3.27781,9.847753,0,0,7.217326,6.843729,4.742537,4.212303,5.412796,229.857971,19.603214,14.844430
1.175,0,0,0,0.000000,0,17.959951,13.204179,0.000000,0,5.693210,19.611374,0,0,0,0,14.828486,0,6.155978,6.155978,1.01459,0.09625,5.929610,4.346627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.256104,100.352081,69.498306,89.520630,16.734554,0,1,-6.156146,6.156146,-12.499514,0,8.133338,18.001011,8.044758,12.991285,8.557022,12.738545,9.259810,13.069613,8.855697,14.618533,10.351718,14.473923,10.454533,15.658415,0,-0.01111,-0.00341,-0.01877,-0.01262,0.00833,-0.01159,0.00416,0.04307,3.27765,11.219211,0,0,7.216694,6.842624,4.741916,4.203706,5.363469,229.833603,19.601353,14.828486
1.176,0,0,0,0.000000,0,17.949324,13.204179,0.000000,0,5.476603,19.613546,0,0,0,0,14.813715,0,6.157767,6.157767,0.99374,0.09635,5.937801,4.296648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.995392,100.699982,69.479553,89.540199,16.733694,0,1,-6.157745,6.157745,-12.547542,0,8.132437,17.994423,8.039410,12.981431,8.557147,12.735765,9.249232,13.070143,8.853943,14.622269,10.350328,14.476678,10.455681,15.660960,0,-0.00745,-0.00721,-0.01925,-0.01324,0.00779,-0.01057,0.01112,0.05764,3.27733,12.511226,0,0,7.215897,6.841123,4.741013,4.195844,5.314227,229.987289,19.615570,14.813715
1.177,0,0,0,0.000000,0,17.938995,13.204179,0.000000,0,5.203671,19.616611,0,0,0,0,14.799792,0,6.159154,6.159154,0.97645,0.09645,5.951096,4.246126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.897217,100.958153,69.401245,89.502800,16.735216,0,1,-6.159130,6.159130,-12.587706,0,8.132375,17.991268,8.038716,12.974227,8.557609,12.737288,9.236140,13.071140,8.852070,14.627969,10.349181,14.479942,10.457085,15.666005,0,-0.01768,0.00255,-0.01837,-0.01425,0.00866,-0.01201,-0.00338,-0.00151,3.27687,13.745712,0,0,7.214980,6.839336,4.739905,4.188514,5.265047,230.269928,19.641428,14.799792
1.178,0,0,0,0.000000,0,17.928667,13.204179,0.000000,0,4.930739,19.619678,0,0,0,0,14.785871,0,6.160541,6.160541,0.95575,0.09636,5.964391,4.195604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.799042,101.216324,69.322929,89.465393,16.736738,0,1,-6.160517,6.160517,-12.627869,0,8.132314,17.988115,8.038022,12.967024,8.558069,12.738812,9.223047,13.072139,8.850197,14.633669,10.348034,14.483206,10.458488,15.671050,0,-0.01738,0.00458,-0.01247,-0.01283,0.00763,-0.01169,0.00840,0.03889,3.27702,14.980199,0,0,7.214062,6.837549,4.738797,4.181184,5.215866,230.552567,19.667286,14.785871
1.179,0,0,0,0.000000,0,17.918339,13.204179,0.000000,0,4.657807,19.622744,0,0,0,0,14.771948,0,6.161928,6.161928,0.93740,0.09624,5.977686,4.145082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.700867,101.474495,69.244614,89.427986,16.738260,0,1,-6.161905,6.161905,-12.668033,0,8.132252,17.984961,8.037329,12.959820,8.558530,12.740336,9.209955,13.073136,8.848324,14.639369,10.346887,14.486470,10.459893,15.676094,0,-0.01949,0.00773,-0.02290,-0.01239,0.00892,-0.01146,0.00033,0.04675,3.27763,16.214685,0,0,7.213144,6.835762,4.737690,4.173854,5.166686,230.835205,19.693144,14.771948
1.180,0,0,0,0.000000,0,17.907698,13.204179,0.000000,0,4.362333,19.624031,0,0,0,0,14.762033,0,6.163671,6.163671,0.90427,0.09631,5.978777,4.093366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.628952,101.214180,69.200577,89.371269,16.728792,0,1,-6.163668,6.163668,-12.702412,0,8.128719,17.978956,8.028144,12.957697,8.560660,12.746048,9.205342,13.079026,8.845984,14.645640,10.344521,14.490588,10.460239,15.683002,0,-0.01700,0.04507,-0.01417,-0.01680,0.00919,-0.01217,0.00489,0.02733,3.27750,17.378077,0,0,7.212178,6.834058,4.736331,4.167450,5.115802,231.000061,19.709179,14.762033
1.181,0,0,0,0.000000,0,17.896832,13.204179,0.000000,0,4.050536,19.624031,0,0,0,0,14.755018,0,6.165671,6.165671,0.87502,0.09654,5.971029,4.040786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138.300171,100.578423,69.181351,89.300560,16.711369,0,1,-6.165623,6.165623,-12.732601,0,8.122674,17.970888,8.012811,12.959252,8.563999,12.754793,9.206869,13.088457,8.843307,14.652325,10.341271,14.495324,10.459820,15.691257,0,-0.01961,0.01057,-0.02911,-0.01415,0.00771,-0.01163,0.00294,0.00875,3.27681,18.489986,0,0,7.211176,6.832416,4.734789,4.161716,5.063684,231.079636,19.718100,14.755018
1.182,0,0,0,0.000000,0,17.885963,13.204179,0.000000,0,3.738739,19.624031,0,0,0,0,14.748003,0,6.167671,6.167671,0.85254,0.09656,5.963282,3.988206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.971405,99.942665,69.162132,89.229858,16.693943,0,1,-6.167634,6.167634,-12.762791,0,8.116629,17.962820,7.997478,12.960807,8.567339,12.763537,9.208396,13.097888,8.840629,14.659010,10.338021,14.500061,10.459400,15.699512,0,-0.02453,-0.00261,-0.01281,-0.01018,0.00739,-0.01207,0.00649,-0.01502,3.27674,19.601896,0,0,7.210175,6.830774,4.733248,4.155982,5.011567,231.159195,19.727020,14.748003
1.183,0,0,0,0.000000,0,17.875095,13.204179,0.000000,0,3.426943,19.624031,0,0,0,0,14.740989,0,6.169671,6.169671,0.83284,0.09642,5.955535,3.935625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.642624,99.306908,69.142906,89.159149,16.676519,0,1,-6.169673,6.169673,-12.792980,0,8.110582,17.954752,7.982144,12.962362,8.570678,12.772283,9.209923,13.107320,8.837951,14.665694,10.334772,14.504797,10.458982,15.707767,0,-0.01052,0.01050,-0.01435,-0.01559,0.00785,-0.01241,0.01039,0.00519,3.27712,20.713806,0,0,7.209173,6.829132,4.731707,4.150249,4.959449,231.238770,19.735943,14.740989
1.184,0,0,0,0.000000,0,17.864349,13.204179,0.000000,0,3.387576,19.624031,0,0,0,0,14.730769,0,6.170885,6.170885,0.81243,0.09653,5.958946,3.877205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.706436,97.719521,69.145973,89.052330,16.668425,0,1,-6.171266,6.171266,-12.822093,0,8.106133,17.943659,7.968209,12.966928,8.574232,12.794861,9.205970,13.119203,8.835921,14.669926,10.331415,14.506999,10.457524,15.714741,0,-0.01982,0.00231,-0.02026,-0.01343,0.00873,-0.01189,0.00287,-0.00044,3.27754,21.785280,0,0,7.208375,6.827353,4.730328,4.144805,4.901695,231.370132,19.748770,14.730769
1.185,0,0,0,0.000000,0,17.853689,13.204179,0.000000,0,3.545486,19.624031,0,0,0,0,14.718229,0,6.171530,6.171530,0.78753,0.09677,5.970438,3.814557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.778687,95.443024,69.165169,88.919350,16.667088,0,1,-6.172632,6.172632,-12.850425,0,8.102837,17.930374,7.955286,12.973674,8.577941,12.827456,9.198047,13.132862,8.834361,14.672379,10.327979,14.507366,10.455315,15.720786,0,-0.02364,-0.00909,-0.02494,-0.01331,0.00839,-0.01175,0.00378,0.03525,3.27800,22.827473,0,0,7.207725,6.825476,4.729065,4.139571,4.839859,231.539017,19.764427,14.718229
1.186,0,0,0,0.000000,0,17.843029,13.204179,0.000000,0,3.703396,19.624031,0,0,0,0,14.705688,0,6.172175,6.172175,0.76096,0.09675,5.981930,3.751909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.850922,93.166534,69.184372,88.786369,16.665751,0,1,-6.173117,6.173117,-12.878757,0,8.099542,17.917091,7.942363,12.980419,8.581650,12.860052,9.190125,13.146521,8.832800,14.674834,10.324544,14.507732,10.453106,15.726831,0,-0.01742,0.01147,-0.01317,-0.01307,0.00773,-0.01224,0.00918,0.02322,3.27776,23.869665,0,0,7.207075,6.823598,4.727803,4.134337,4.778023,231.707901,19.780085,14.705688
1.187,0,0,0,0.000000,0,17.832369,13.204179,0.000000,0,3.861306,19.624031,0,0,0,0,14.693149,0,6.172821,6.172821,0.72028,0.09652,5.993422,3.689260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.923157,90.890038,69.203568,88.653389,16.664413,0,1,-6.173151,6.173151,-12.907089,0,8.096246,17.903809,7.929440,12.987164,8.585360,12.892649,9.182201,13.160180,8.831240,14.677288,10.321109,14.508100,10.450897,15.732877,0,-0.01577,0.00074,-0.01650,-0.01375,0.00807,-0.01155,0.00213,-0.00226,3.27700,24.911856,0,0,7.206425,6.821721,4.726541,4.129103,4.716187,231.876785,19.795742,14.693149
1.188,0,0,0,0.000000,0,17.821035,13.223819,0.000000,0,3.863409,19.624031,0,0,0,0,14.678820,0,6.172062,6.172062,0.69811,0.09658,5.999267,3.616285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.763748,88.460648,69.127609,88.435257,16.670650,0,1,-6.172116,6.172116,-12.929832,0,8.095702,17.883905,7.933129,12.993428,8.599790,12.929121,9.187313,13.168178,8.830926,14.681785,10.316809,14.508098,10.448770,15.735946,0,-0.00090,0.01668,-0.00916,-0.01324,0.00990,-0.01237,0.00539,0.00726,3.27685,25.958572,0,0,7.205732,6.819647,4.725266,4.124428,4.644104,232.070023,19.812943,14.678820
1.189,0,0,0,0.000000,0,17.809212,13.257680,0.000000,0,3.752686,19.624031,0,0,0,0,14.663197,0,6.170288,6.170288,0.67596,0.09686,6.001022,3.535831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.712448,85.920532,68.982750,88.155464,16.682371,0,1,-6.170534,6.170534,-12.948528,0,8.097150,17.859211,7.948847,12.999344,8.621984,12.968402,9.201864,13.172077,8.831515,14.687760,10.311883,14.507830,10.446701,15.736860,0,-0.01237,0.00721,-0.01706,-0.01279,0.00739,-0.01108,0.00536,0.00419,3.27715,27.008562,0,0,7.205008,6.817433,4.723984,4.120158,4.564600,232.280884,19.831261,14.663197
1.190,0,0,0,0.000000,0,17.797388,13.291541,0.000000,0,3.641963,19.624031,0,0,0,0,14.647573,0,6.168514,6.168514,0.65093,0.09684,6.002777,3.455378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.661148,83.380424,68.837883,87.875671,16.694094,0,1,-6.168715,6.168715,-12.967224,0,8.098598,17.834515,7.964565,13.005259,8.644179,13.007683,9.216415,13.175976,8.832105,14.693736,10.306957,14.507562,10.444633,15.737775,0,-0.01412,0.00541,-0.02763,-0.01433,0.00863,-0.01299,0.00456,0.00279,3.27763,28.058554,0,0,7.204285,6.815218,4.722702,4.115889,4.485097,232.491745,19.849577,14.647573
1.191,0,0,0,0.000000,0,17.785564,13.325402,0.000000,0,3.531240,19.624031,0,0,0,0,14.631950,0,6.166739,6.166739,0.62982,0.09665,6.004532,3.374925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.609848,80.840309,68.693024,87.595879,16.705816,0,1,-6.166775,6.166775,-12.985920,0,8.100046,17.809818,7.980283,13.011174,8.666374,13.046964,9.230967,13.179875,8.832694,14.699711,10.302032,14.507294,10.442565,15.738688,0,-0.01609,0.00524,-0.01491,-0.01356,0.00829,-0.01297,0.00269,-0.03124,3.27824,29.108543,0,0,7.203561,6.813004,4.721420,4.111619,4.405594,232.702606,19.867895,14.631950
1.192,0,0,0,0.000000,0,17.773308,13.381139,0.000000,0,3.529672,19.624031,0,0,0,0,14.615603,0,6.165195,6.165195,0.60883,0.09679,6.003572,3.285026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.429626,77.504112,68.526924,87.304237,16.713211,0,1,-6.165368,6.165368,-13.008073,0,8.098445,17.789854,8.040094,13.044884,8.692403,13.080109,9.241674,13.173637,8.833518,14.706418,10.299375,14.505195,10.440899,15.738480,0,-0.03775,-0.01042,-0.03315,-0.01246,0.00984,-0.01191,0.00686,0.03870,3.27807,30.163250,0,0,7.203081,6.810433,4.719983,4.108194,4.316276,232.831757,19.879093,14.615603
1.193,0,0,0,0.000000,0,17.760738,13.452715,0.000000,0,3.607148,19.624031,0,0,0,0,14.598732,0,6.163818,6.163818,0.56693,0.09709,6.000646,3.188286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.259521,73.591454,68.345444,87.004021,16.717474,0,1,-6.164233,6.164233,-13.032730,0,8.094635,17.773314,8.131835,13.098720,8.721206,13.108811,9.249599,13.160059,8.834512,14.713655,10.298361,14.501769,10.439526,15.737455,0,-0.00937,0.00559,-0.01638,-0.01348,0.00915,-0.01097,0.00624,-0.01450,3.27730,31.221371,0,0,7.202776,6.807605,4.718434,4.105381,4.219850,232.901718,19.885138,14.598732
1.194,0,0,0,0.000000,0,17.748167,13.524291,0.000000,0,3.684624,19.624031,0,0,0,0,14.581861,0,6.162442,6.162442,0.53283,0.09707,5.997720,3.091547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.089417,69.678787,68.163971,86.703796,16.721735,0,1,-6.162804,6.162804,-13.057386,0,8.090826,17.756775,8.223575,13.152555,8.750010,13.137514,9.257524,13.146482,8.835506,14.720892,10.297347,14.498343,10.438151,15.736432,0,-0.01619,-0.01080,-0.02430,-0.01325,0.00753,-0.01271,0.00220,-0.00474,3.27693,32.279491,0,0,7.202472,6.804777,4.716886,4.102567,4.123424,232.971695,19.891180,14.581861
1.195,0,0,0,0.000000,0,17.735596,13.595868,0.000000,0,3.762100,19.624031,0,0,0,0,14.564988,0,6.161065,6.161065,0.51095,0.09680,5.994794,2.994808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.919312,65.766121,67.982491,86.403580,16.725998,0,1,-6.161224,6.161224,-13.082043,0,8.087016,17.740236,8.315315,13.206391,8.778813,13.166217,9.265450,13.132903,8.836500,14.728128,10.296333,14.494919,10.436777,15.735409,0,-0.01167,-0.00099,-0.00848,-0.01046,0.00783,-0.01249,0.00193,0.00803,3.27686,33.337612,0,0,7.202168,6.801949,4.715337,4.099753,4.026999,233.041656,19.897224,14.564988
1.196,0,0,0,0.000000,0,17.722618,13.675991,0.000000,0,3.725538,19.624031,0,0,0,0,14.544292,0,6.158288,6.158288,0.48281,0.09665,6.002522,2.887059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.466202,61.233028,67.882034,86.164925,16.729229,0,1,-6.158437,6.158437,-13.113637,0,8.082649,17.729156,8.384099,13.301970,8.791302,13.203980,9.260187,13.126263,8.837321,14.734342,10.295424,14.494009,10.435359,15.735009,0,-0.01871,0.00780,-0.01682,-0.01679,0.00821,-0.01217,0.00511,-0.00967,3.27709,34.409054,0,0,7.201821,6.799014,4.713585,4.097212,3.919502,233.097763,19.902088,14.544292
1.197,0,0,0,0.000000,0,17.709347,13.762302,0.000000,0,3.606395,19.624031,0,0,0,0,14.520828,0,6.154496,6.154496,0.45970,0.09678,6.017963,2.771337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.256454,56.250660,67.840240,85.970848,16.731714,0,1,-6.155032,6.155032,-13.150253,0,8.077880,17.722029,8.436258,13.427775,8.791976,13.248303,9.245376,13.124647,8.838016,14.739815,10.294588,14.494922,10.433909,15.735061,0,-0.01695,0.00314,-0.01474,-0.01255,0.00822,-0.01261,-0.00401,0.00532,3.27754,35.490139,0,0,7.201443,6.796000,4.711688,4.094868,3.803988,233.143814,19.906096,14.520828
1.198,0,0,0,0.000000,0,17.696074,13.848615,0.000000,0,3.487253,19.624031,0,0,0,0,14.497363,0,6.150705,6.150705,0.43247,0.09683,6.033405,2.655616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.046707,51.268291,67.798447,85.776772,16.734200,0,1,-6.151152,6.151152,-13.186871,0,8.073111,17.714901,8.488419,13.553581,8.792650,13.292627,9.230563,13.123032,8.838711,14.745288,10.293754,14.495835,10.432460,15.735113,0,-0.01328,0.01036,-0.03098,-0.01393,0.00732,-0.01166,0.00614,0.00979,3.27735,36.571220,0,0,7.201065,6.792988,4.709789,4.092523,3.688475,233.189880,19.910103,14.497363
1.199,0,0,0,0.000000,0,17.682802,13.934926,0.000000,0,3.368111,19.624031,0,0,0,0,14.473899,0,6.146914,6.146914,0.41147,0.09657,6.048847,2.539894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.836960,46.285923,67.756660,85.582695,16.736685,0,1,-6.147031,6.147031,-13.223488,0,8.068341,17.707773,8.540578,13.679386,8.793324,13.336951,9.215752,13.121416,8.839405,14.750761,10.292918,14.496748,10.431010,15.735165,0,-0.01719,0.01254,-0.01756,-0.01364,0.00769,-0.01255,0.01231,0.00912,3.27666,37.652306,0,0,7.200687,6.789975,4.707891,4.090178,3.572961,233.235931,19.914110,14.473899
1.200,0,0,0,0.000000,0,17.669376,14.000714,0.000000,0,3.185239,19.624031,0,0,0,0,14.458543,0,6.143188,6.143188,0.37010,0.09634,6.054874,2.411760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.363678,42.594120,67.641640,85.273323,16.734835,0,1,-6.143309,6.143309,-13.267279,0,8.067083,17.699694,8.561096,13.761898,8.795419,13.382439,9.208501,13.132598,8.839863,14.756497,10.295236,14.499796,10.431046,15.738462,0,-0.01691,0.00557,-0.02195,-0.01461,0.00766,-0.01274,0.00332,0.00290,3.27641,38.726959,0,0,7.200003,6.786918,4.706100,4.087927,3.444788,233.225967,19.913364,14.458543
