"Time","69 L mark","68 R mark","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","v2 R COP","37 CoMy (cm)","36 CoMx (cm)","70 RDS cle","35 FRy (cm)","34 FRx (cm)","29 HRx (cm)","30 HRy (cm)","v3 L COP","71 LDS cle","33 FLy (cm)","31 Keyboard","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.610474,58.232540,80.625092,67.299904,5.857954,-2.362100,5.072055,5.954107,13.873864,1,4.972910,16.411894,11.395294,5.170701,0.000000,0,7.027787,0,14.375961,6.802324,12.442012,8.144318,16.669350,8.164989,11.707047,8.310140,11.173865,9.066913,10.808467,8.913871,12.293765,10.317817,12.187924,9.955935,13.163029,0,-0.01641,0.00582,-0.01944,-0.01185,0.00860,-0.01234,0.00423,0.00197,0.02559,0.09614,3.27641
0.454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.569153,58.093571,81.149384,68.353882,5.867350,-2.070198,5.076447,5.950672,13.886067,1,4.980632,16.411760,11.400275,5.171291,0.000000,0,7.024488,0,14.386844,6.801890,12.469171,8.147078,16.668421,8.167288,11.704415,8.314187,11.166471,9.070913,10.806007,8.909663,12.288495,10.314607,12.199541,9.958704,13.172558,0,-0.02097,-0.00915,-0.02383,-0.01381,0.00861,-0.01126,0.00612,0.00291,0.05409,0.09643,3.27649
0.455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.527817,57.954601,81.673683,69.407860,5.878747,-1.778297,5.080557,5.947237,13.898270,1,4.988353,16.411627,11.405255,5.171880,0.000000,0,7.021189,0,14.397727,6.801457,12.496329,8.149837,16.667490,8.169586,11.701783,8.318235,11.159078,9.074914,10.803547,8.905456,12.283226,10.311397,12.211157,9.961474,13.182087,0,-0.01782,0.00167,-0.01861,-0.01362,0.00720,-0.01327,0.00391,0.00299,0.07952,0.09652,3.27687
0.456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.486496,57.815632,82.197975,70.461830,5.891194,-1.486396,5.084521,5.943801,13.910472,1,4.996075,16.411493,11.410236,5.172470,0.000000,0,7.017890,0,14.408609,6.801024,12.523488,8.152596,16.666561,8.171885,11.699152,8.322283,11.151685,9.078915,10.801087,8.901248,12.277956,10.308187,12.222774,9.964244,13.191616,0,-0.01878,0.00211,-0.02187,-0.01389,0.00903,-0.01182,0.00668,0.00260,0.10624,0.09624,3.27748
0.457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.748077,57.575203,82.797333,71.501953,5.905058,-1.131072,5.085910,5.939696,13.920513,1,4.998657,16.407433,11.412488,5.173402,0.000000,0,7.014492,0,14.433809,6.801459,12.545503,8.156032,16.660328,8.174647,11.695909,8.327071,11.144839,9.082673,10.796463,8.898343,12.271182,10.304667,12.235970,9.966016,13.203532,0,-0.01723,0.00362,-0.01682,-0.01194,0.00811,-0.01257,0.00428,0.00227,0.14683,0.09615,3.27765
0.458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.234482,57.259476,83.452400,72.531784,5.919664,-0.728678,5.085949,5.935093,13.928951,1,4.997424,16.400455,11.412715,5.174587,0.000000,0,7.011018,0,14.469635,6.802539,12.563700,8.159968,16.650160,8.177754,11.692211,8.332409,11.138402,9.086251,10.790234,8.896405,12.263291,10.300920,12.250340,9.967049,13.217220,0,-0.01695,0.00443,-0.02369,-0.01358,0.00826,-0.01312,0.00543,0.00275,0.18171,0.09643,3.27750
0.459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.720886,56.943748,84.107468,73.561615,5.935293,-0.326285,5.085906,5.930491,13.937388,1,4.996192,16.393480,11.412942,5.175773,0.000000,0,7.007545,0,14.505462,6.803619,12.581897,8.163905,16.639994,8.180861,11.688514,8.337747,11.131965,9.089830,10.784003,8.894467,12.255401,10.297173,12.264711,9.968081,13.230907,0,-0.01401,-0.00219,-0.02201,-0.01414,0.00864,-0.01252,0.00534,0.00237,0.20916,0.09650,3.27748
0.460,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.207291,56.628017,84.762527,74.591446,5.951458,0.076109,5.085820,5.925889,13.945826,1,4.994959,16.386503,11.413169,5.176959,0.000000,0,7.004071,0,14.541287,6.804698,12.600094,8.167842,16.629826,8.183969,11.684816,8.343085,11.125527,9.093409,10.777774,8.892529,12.247510,10.293426,12.279081,9.969113,13.244596,0,-0.02302,0.00530,-0.01685,-0.01398,0.00964,-0.01193,0.00629,-0.00170,0.23388,0.09629,3.27755
0.461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.680634,56.278240,85.254639,75.464546,5.968862,0.509935,5.088428,5.926191,13.953711,1,4.998764,16.378910,11.411972,5.178337,0.000000,0,7.000626,0,14.565830,6.806200,12.615824,8.170695,16.622303,8.184848,11.678481,8.347584,11.120018,9.096290,10.770389,8.891374,12.239215,10.291427,12.290574,9.971045,13.255698,0,-0.01663,0.00191,-0.01894,-0.01445,0.00814,-0.01221,0.00529,0.00198,0.25989,0.09616,3.27724
0.462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.144287,55.903187,85.625809,76.221336,5.986915,0.967090,5.092449,5.930133,13.961185,1,5.006308,16.370857,11.409720,5.179859,0.000000,0,6.997202,0,14.581999,6.808012,12.629721,8.172746,16.616741,8.184074,11.670188,8.351459,11.115197,9.098653,10.762145,8.890798,12.230619,10.290726,12.299931,9.973642,13.264882,0,-0.02746,0.00392,-0.02161,-0.01327,0.00850,-0.01284,0.00558,0.00207,0.28345,0.09625,3.27663
0.463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.607941,55.528133,85.996986,76.978119,6.006301,1.424246,5.097096,5.934075,13.968661,1,5.013852,16.362806,11.407468,5.181381,0.000000,0,6.993779,0,14.598167,6.809826,12.643619,8.174795,16.611181,8.183301,11.661895,8.355334,11.110377,9.101015,10.753902,8.890223,12.222025,10.290025,12.309288,9.976240,13.274066,0,-0.02433,0.00234,-0.01979,-0.01184,0.00906,-0.01072,0.00345,0.00168,0.31129,0.09638,3.27663
0.464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.071594,55.153080,86.368156,77.734909,6.026386,1.881401,5.102072,5.938017,13.976136,1,5.021396,16.354753,11.405216,5.182903,0.000000,0,6.990355,0,14.614336,6.811639,12.657516,8.176846,16.605619,8.182528,11.653602,8.359210,11.105556,9.103378,10.745659,8.889647,12.213429,10.289324,12.318645,9.978838,13.283251,0,-0.02434,-0.00083,-0.02217,-0.01300,0.00862,-0.01391,0.00280,0.00324,0.33336,0.09644,3.27708
0.465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.157516,54.844002,86.543266,78.515572,6.047461,2.341618,5.105182,5.939135,13.984453,1,5.025695,16.349651,11.399936,5.184833,0.000000,0,6.986972,0,14.636657,6.814227,12.667908,8.178206,16.601927,8.183490,11.646560,8.362669,11.099620,9.106441,10.737601,8.886657,12.205347,10.287662,12.324598,9.979782,13.290885,0,-0.01734,0.00316,-0.02105,-0.01378,0.00791,-0.01168,0.00567,0.00282,0.38382,0.09621,3.27711
0.466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.963104,54.583885,86.572868,79.313965,6.069053,2.804108,5.107313,5.938158,13.993394,1,5.027587,16.346737,11.392408,5.187067,0.000000,0,6.983619,0,14.663544,6.817390,12.675698,8.179056,16.599621,8.185739,11.640445,8.365820,11.092854,9.110022,10.729682,8.881874,12.197645,10.285285,12.328027,9.979500,13.297369,0,-0.01980,0.00318,-0.01786,-0.01414,0.00811,-0.01270,0.00472,0.00323,0.41113,0.09608,3.27680
0.467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.768692,54.323772,86.602463,80.112350,6.091137,3.266598,5.109356,5.937180,14.002336,1,5.029479,16.343821,11.384881,5.189300,0.000000,0,6.980266,0,14.690431,6.820553,12.683490,8.179905,16.597313,8.187987,11.634330,8.368971,11.086087,9.113603,10.721763,8.877092,12.189943,10.282908,12.331454,9.979218,13.303854,0,-0.01585,0.00379,-0.02032,-0.01272,0.00997,-0.01103,0.00619,0.00294,0.43520,0.09635,3.27667
0.468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.574295,54.063656,86.632065,80.910744,6.113479,3.729088,5.111353,5.936202,14.011276,1,5.031371,16.340906,11.377354,5.191533,0.000000,0,6.976912,0,14.717318,6.823717,12.691280,8.180755,16.595007,8.190236,11.628215,8.372122,11.079321,9.117184,10.713843,8.872310,12.182241,10.280532,12.334883,9.978936,13.310338,0,-0.01488,0.00320,-0.01912,-0.01230,0.00814,-0.01412,0.00617,0.00172,0.46256,0.09650,3.27667
0.469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.277573,53.858269,86.645012,81.869553,6.135536,4.150892,5.115462,5.941218,14.015012,1,5.036664,16.335772,11.374436,5.194692,0.000000,0,6.973690,0,14.752557,6.827145,12.705167,8.181809,16.589729,8.194853,11.618807,8.375905,11.070551,9.121334,10.707821,8.865642,12.174005,10.274169,12.337650,9.978649,13.316802,0,-0.01829,0.00364,-0.02014,-0.01432,0.00704,-0.01292,0.00208,0.00381,0.48199,0.09627,3.27676
0.470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.904938,53.693501,86.645592,82.947418,6.157443,4.542502,5.120677,5.950683,14.014884,1,5.044480,16.328991,11.374939,5.198538,0.000000,0,6.970564,0,14.793994,6.830770,12.723577,8.183017,16.582249,8.201226,11.606956,8.380157,11.060294,9.125907,10.703208,8.857574,12.165370,10.264847,12.339929,9.978359,13.323249,0,-0.03511,0.00384,-0.01802,-0.01164,0.00817,-0.01106,0.00408,0.00263,0.50524,0.09615,3.27691
0.471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.532288,53.528732,86.646172,84.025284,6.178060,4.934112,5.126643,5.960147,14.014756,1,5.052297,16.322208,11.375443,5.202384,0.000000,0,6.967439,0,14.835432,6.834394,12.741986,8.184224,16.574766,8.207599,11.595104,8.384410,11.050036,9.130480,10.698595,8.849506,12.156735,10.255525,12.342207,9.978069,13.329697,0,-0.01446,0.00355,-0.03307,-0.01302,0.00632,-0.01379,0.00295,0.00384,0.53298,0.09650,3.27711
0.472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.159653,53.363960,86.646759,85.103149,6.198000,5.325722,5.133002,5.969612,14.014628,1,5.060114,16.315428,11.375945,5.206229,0.000000,0,6.964313,0,14.876869,6.838019,12.760396,8.185432,16.567286,8.213972,11.583253,8.388662,11.039780,9.135053,10.693982,8.841438,12.148101,10.246202,12.344485,9.977779,13.336143,0,-0.01842,0.00301,-0.01485,-0.01223,0.01279,-0.01247,0.00408,-0.00108,0.57946,0.09670,3.27734
0.473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.886093,53.257404,86.622414,85.932983,6.216152,5.637563,5.138148,5.978710,14.019601,1,5.065495,16.310711,11.368722,5.209713,0.000000,0,6.961289,0,14.913361,6.841542,12.777658,8.186862,16.555658,8.217831,11.573258,8.391086,11.030063,9.138534,10.687311,8.835024,12.139263,10.236884,12.345239,9.979691,13.343018,0,-0.01806,0.00239,-0.02090,-0.01377,0.00574,-0.01278,0.00692,0.00422,0.60702,0.09656,3.27731
0.474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.686081,53.194050,86.579582,86.578720,6.233365,5.890202,5.142658,5.987536,14.028358,1,5.069069,16.307528,11.355765,5.212929,0.000000,0,6.958342,0,14.946180,6.844989,12.794067,8.188457,16.540955,8.219822,11.564643,8.392151,11.020747,9.141203,10.679113,8.829838,12.130275,10.227571,12.344859,9.983236,13.350209,0,-0.01818,0.00331,-0.02232,-0.01363,0.00833,-0.01072,0.00479,0.00266,0.62962,0.09657,3.27708
0.475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.486069,53.130699,86.536751,87.224464,6.249056,6.142841,5.145815,5.996363,14.037116,1,5.072642,16.304346,11.342809,5.216144,0.000000,0,6.955394,0,14.979001,6.848436,12.810476,8.190051,16.526251,8.221814,11.556026,8.393217,11.011432,9.143872,10.670917,8.824652,12.121287,10.218257,12.344480,9.986781,13.357401,0,-0.01844,0.00263,-0.01863,-0.01452,0.00739,-0.01373,0.00546,0.00184,0.65264,0.09678,3.27680
0.476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.286057,53.067345,86.493919,87.870209,6.263948,6.395481,5.148263,6.005189,14.045874,1,5.076216,16.301163,11.329852,5.219359,0.000000,0,6.952446,0,15.011821,6.851884,12.826885,8.191646,16.511547,8.223805,11.547411,8.394283,11.002115,9.146543,10.662719,8.819466,12.112299,10.208942,12.344100,9.990327,13.364593,0,-0.01898,0.00242,-0.02015,-0.01347,0.00969,-0.01300,0.00541,0.00256,0.67676,0.09694,3.27650
0.477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.864273,53.118767,86.390686,88.241280,6.277429,6.541121,5.149934,6.012380,14.055016,1,5.077701,16.292667,11.318709,5.222888,0.000000,0,6.949615,0,15.039488,6.855525,12.855169,8.195001,16.497101,8.224481,11.540174,8.396389,10.991689,9.149462,10.655641,8.814852,12.105392,10.203016,12.342514,9.989676,13.368643,0,-0.00897,0.00322,-0.02062,-0.01455,0.01096,-0.01152,0.00502,0.00258,0.69743,0.09689,3.27658
0.478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.277908,53.255375,86.242622,88.408493,6.290171,6.607352,5.151198,6.018356,14.064444,1,5.077636,16.280228,11.308914,5.226650,0.000000,0,6.946873,0,15.063329,6.859308,12.892265,8.199662,16.482845,8.224179,11.533960,8.399266,10.980437,9.152566,10.649393,8.810663,12.100027,10.199603,12.340033,9.985912,13.370362,0,-0.01309,0.00259,-0.02248,-0.01187,0.00737,-0.01303,0.00592,0.00135,0.72058,0.09671,3.27696
0.479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.691544,53.391979,86.094566,88.575706,6.300841,6.673583,5.153168,6.024332,14.073871,1,5.077570,16.267788,11.299119,5.230411,0.000000,0,6.944130,0,15.087171,6.863091,12.929361,8.204325,16.468588,8.223878,11.527747,8.402143,10.969185,9.155671,10.643146,8.806476,12.094664,10.196191,12.337550,9.982147,13.372082,0,-0.01588,0.00390,-0.01964,-0.01259,0.00913,-0.01311,0.00501,0.00170,0.75807,0.09679,3.27713
