"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.849045,23.989159,74.278946,70.685074,2.491232,4.935327,5.053466,0.000000,17.606976,4.530905,0,0,18.335796,5.957225,16.443914,0.000000,0,0,20.613741,0,3.190893,5.565576,14.420542,8.009167,18.414318,8.140759,16.719887,8.198363,15.897465,8.396708,15.292573,8.518101,16.705776,9.829443,16.222992,9.859237,17.157740,0,0.00080,0.00062,0.00199,0.00057,0.00063,0.00069,0.01685,0.00819,1.48395,0.09859,3.27696,,
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.359451,24.406507,74.114098,70.264320,2.550492,4.937560,5.058530,0.000000,17.608509,4.531035,0,0,18.322397,5.960528,16.451227,0.000000,0,0,20.617439,0,3.194860,5.567836,14.410144,8.016329,18.386450,8.143844,16.727291,8.194676,15.902247,8.392403,15.298313,8.521958,16.713654,9.829449,16.222761,9.860292,17.158197,0,0.00079,0.00061,0.00195,0.00057,0.00062,0.00070,0.01808,0.00864,1.48424,0.09868,3.27673,,
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.006989,24.867846,74.011742,69.757393,2.609657,4.939963,5.063698,0.000000,17.608795,4.531069,0,0,18.312357,5.960419,16.455566,0.000000,0,0,20.620602,0,3.199462,5.569933,14.399861,8.013041,18.389175,8.145635,16.735897,8.192206,15.908276,8.391047,15.308024,8.527567,16.724337,9.830652,16.222109,9.861912,17.159803,0,0.00080,0.00062,0.00197,0.00059,0.00063,0.00070,0.01815,0.00902,1.48403,0.09889,3.27690,,
0.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.701721,25.344318,73.930893,69.220818,2.668790,4.942425,5.068889,0.000000,17.608650,4.531071,0,0,18.303471,5.959137,16.458883,0.000000,0,0,20.623581,0,3.204283,5.571974,14.389619,8.006161,18.402428,8.146980,16.744917,8.190155,15.914732,8.390705,15.319101,8.533778,16.735985,9.832268,16.221313,9.863726,17.161804,0,0.00078,0.00061,0.00195,0.00059,0.00064,0.00069,0.01777,0.00922,1.48481,0.09891,3.27720,,
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.396439,25.820791,73.850044,68.684242,2.727922,4.944887,5.074302,0.000000,17.608505,4.531072,0,0,18.294584,5.957854,16.462202,0.000000,0,0,20.626558,0,3.209103,5.574015,14.379376,7.999279,18.415682,8.148326,16.753937,8.188104,15.921188,8.390364,15.330178,8.539989,16.747633,9.833884,16.220516,9.865539,17.163805,0,0.00077,0.00058,0.00192,0.00060,0.00061,0.00070,0.01714,0.00878,1.48405,0.09882,3.27728,,
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.091171,26.297264,73.769196,68.147667,2.787055,4.947349,5.079762,0.000000,17.608360,4.531074,0,0,18.285700,5.956572,16.465519,0.000000,0,0,20.629538,0,3.213924,5.576056,14.369134,7.992397,18.428934,8.149673,16.762957,8.186053,15.927645,8.390022,15.341255,8.546201,16.759281,9.835500,16.219721,9.867352,17.165806,0,0.00077,0.00059,0.00180,0.00060,0.00059,0.00069,0.01895,0.00792,1.48501,0.09908,3.27728,,
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.891617,26.740089,73.815353,67.656242,2.843165,4.950422,5.085444,0.000000,17.607622,4.530878,0,0,18.274933,5.956699,16.476357,0.000000,0,0,20.632992,0,3.219546,5.577928,14.359077,7.984556,18.428722,8.151980,16.774588,8.184725,15.930437,8.384171,15.354858,8.553016,16.770851,9.837144,16.220329,9.868353,17.166559,0,0.00077,0.00058,0.00178,0.00058,0.00059,0.00070,0.01802,0.00794,1.48186,0.09924,3.27723,,
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.728455,27.171337,73.905205,67.180359,2.898235,4.953705,5.091173,0.000000,17.606676,4.530615,0,0,18.263517,5.957311,16.489784,0.000000,0,0,20.636608,0,3.225444,5.579741,14.349086,7.976386,18.423876,8.154620,16.787117,8.183645,15.931968,8.376427,15.369330,8.560040,16.782394,9.838797,16.221420,9.869072,17.166883,0,0.00078,0.00058,0.00176,0.00058,0.00060,0.00069,0.01904,0.00806,1.48248,0.09909,3.27715,,
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.565292,27.602587,73.995064,66.704475,2.953305,4.956989,5.096927,0.000000,17.605732,4.530352,0,0,18.252104,5.957922,16.503210,0.000000,0,0,20.640224,0,3.231341,5.581555,14.339093,7.968215,18.419031,8.157260,16.799646,8.182566,15.933499,8.368681,15.383802,8.567063,16.793938,9.840449,16.222511,9.869792,17.167206,0,0.00076,0.00058,0.00175,0.00057,0.00061,0.00070,0.01897,0.00871,1.48478,0.09898,3.27707,,
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.402115,28.033834,74.084923,66.228592,3.008374,4.960272,5.102686,0.000000,17.604788,4.530088,0,0,18.240690,5.958534,16.516638,0.000000,0,0,20.643843,0,3.237239,5.583369,14.329102,7.960044,18.414185,8.159900,16.812174,8.181487,15.935031,8.360935,15.398274,8.574087,16.805483,9.842102,16.223604,9.870512,17.167530,0,0.00074,0.00058,0.00173,0.00058,0.00061,0.00070,0.01896,0.00933,1.48440,0.09922,3.27700,,
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.714508,27.914371,74.218391,65.908638,3.054338,4.963573,5.108263,0.000000,17.605282,4.529629,0,0,18.229031,5.961984,16.523714,0.000000,0,0,20.647648,0,3.243873,5.583669,14.319166,7.950395,18.414913,8.162725,16.823088,8.180945,15.937113,8.356663,15.411036,8.580825,16.814138,9.844515,16.223774,9.872046,17.168915,0,0.00073,0.00057,0.00169,0.00057,0.00061,0.00069,0.02057,0.00917,1.48135,0.09935,3.27670,,
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.190506,27.605415,74.366859,65.642334,3.097169,4.966879,5.113801,0.000000,17.606270,4.529102,0,0,18.217285,5.966411,16.528605,0.000000,0,0,20.651518,0,3.250760,5.583447,14.309249,7.940238,18.417559,8.165615,16.833443,8.180589,15.939384,8.353585,15.423210,8.587465,16.821800,9.847188,16.223629,9.873862,17.170666,0,0.00074,0.00057,0.00157,0.00057,0.00061,0.00069,0.02084,0.00912,1.48415,0.09908,3.27632,,
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.666519,27.296459,74.515335,65.376030,3.140000,4.970185,5.119130,0.000000,17.607260,4.528575,0,0,18.205542,5.970837,16.533495,0.000000,0,0,20.655390,0,3.257648,5.583226,14.299333,7.930080,18.420204,8.168505,16.843800,8.180232,15.941656,8.350507,15.435384,8.594106,16.829462,9.849862,16.223482,9.875677,17.172417,0,0.00077,0.00056,0.00142,0.00058,0.00061,0.00068,0.02092,0.00898,1.48663,0.09921,3.27633,,
0.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.142532,26.987503,74.663803,65.109734,3.182831,4.973492,5.124415,0.000000,17.608248,4.528048,0,0,18.193796,5.975264,16.538385,0.000000,0,0,20.659260,0,3.264536,5.583004,14.289416,7.919922,18.422850,8.171394,16.854155,8.179876,15.943927,8.347429,15.447557,8.600746,16.837126,9.852535,16.223337,9.877493,17.174168,0,0.00079,0.00056,0.00135,0.00059,0.00062,0.00067,0.02099,0.00847,1.48475,0.09952,3.27648,,
0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.395050,26.750767,74.822655,64.892555,3.216349,4.977054,5.129573,0.000000,17.609621,4.527617,0,0,18.181915,5.981794,16.549086,0.000000,0,0,20.662975,0,3.272102,5.583252,14.279530,7.915093,18.418150,8.175038,16.868074,8.181249,15.975700,8.346313,15.455193,8.606473,16.842899,9.857424,16.226961,9.880696,17.176121,0,0.00079,0.00055,0.00132,0.00060,0.00061,0.00067,0.02031,0.00754,1.48504,0.09940,3.27680,,
0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.570663,26.538879,74.985077,64.692284,3.246663,4.980705,5.134705,0.000000,17.611126,4.527219,0,0,18.169989,5.989049,16.561785,0.000000,0,0,20.666637,0,3.279902,5.583662,14.269652,7.912097,18.410923,8.178941,16.883219,8.183217,16.017626,8.345872,15.461266,8.611887,16.848024,9.863073,16.231882,9.884377,17.178143,0,0.00081,0.00056,0.00132,0.00058,0.00060,0.00066,0.02009,0.00718,1.48377,0.09929,3.27718,,
0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.746277,26.326994,75.147507,64.492012,3.276977,4.984355,5.139714,0.000000,17.612631,4.526821,0,0,18.158060,5.996304,16.574484,0.000000,0,0,20.670300,0,3.287703,5.584071,14.259776,7.909101,18.403694,8.182843,16.898363,8.185185,16.059549,8.345430,15.467339,8.617300,16.853149,9.868723,16.236803,9.888058,17.180164,0,0.00082,0.00057,0.00125,0.00057,0.00060,0.00067,0.01995,0.00690,1.48376,0.09960,3.27740,,
0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.921890,26.115107,75.309929,64.291740,3.307291,4.988006,5.144697,0.000000,17.614136,4.526423,0,0,18.146133,6.003558,16.587183,0.000000,0,0,20.673962,0,3.295503,5.584480,14.249899,7.906105,18.396467,8.186746,16.913507,8.187154,16.101475,8.344989,15.473413,8.622714,16.858274,9.874372,16.241724,9.891739,17.182186,0,0.00081,0.00056,0.00123,0.00056,0.00058,0.00068,0.01938,0.00713,1.48440,0.09968,3.27755,,
0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.452652,25.673307,75.294319,63.932720,3.325000,4.991929,5.149514,0.000000,17.611361,4.526151,0,0,18.131630,6.012624,16.601463,0.000000,0,0,20.676960,0,3.303407,5.584858,14.239663,7.901961,18.394249,8.191117,16.929691,8.186057,16.114309,8.343641,15.479961,8.627779,16.863358,9.878074,16.243650,9.893798,17.183081,0,0.00076,0.00057,0.00116,0.00056,0.00059,0.00070,0.02018,0.00835,1.48550,0.09950,3.27742,,
0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.105606,25.152399,75.217445,63.519077,3.338371,4.995945,5.154296,0.000000,17.607111,4.525921,0,0,18.116241,6.022314,16.616289,0.000000,0,0,20.679729,0,3.311347,5.585226,14.229304,7.897422,18.393753,8.195649,16.946232,8.183908,16.117134,8.341981,15.486674,8.632725,16.868427,9.881104,16.244549,9.895300,17.183586,0,0.00075,0.00057,0.00113,0.00055,0.00060,0.00070,0.02070,0.00949,1.48168,0.09954,3.27719,,
0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.758575,24.631489,75.140572,63.105431,3.351742,4.999961,5.158896,0.000000,17.602863,4.525692,0,0,18.100851,6.032003,16.631113,0.000000,0,0,20.682499,0,3.319286,5.585593,14.218946,7.892883,18.393257,8.200181,16.962770,8.181757,16.119961,8.340321,15.493388,8.637671,16.873497,9.884134,16.245447,9.896801,17.184093,0,0.00074,0.00059,0.00113,0.00055,0.00060,0.00069,0.02038,0.00953,1.48473,0.09969,3.27724,,
0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.411530,24.110580,75.063698,62.691788,3.365114,5.003978,5.163457,0.000000,17.598614,4.525462,0,0,18.085463,6.041692,16.645939,0.000000,0,0,20.685266,0,3.327226,5.585960,14.208587,7.888344,18.392761,8.204713,16.979311,8.179606,16.122786,8.338660,15.500101,8.642616,16.878567,9.887165,16.246344,9.898303,17.184601,0,0.00074,0.00059,0.00113,0.00055,0.00058,0.00069,0.01958,0.00840,1.48513,0.09977,3.27740,,
0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.366226,23.678026,75.007294,62.037025,3.365669,5.008158,5.167751,0.000000,17.598085,4.524768,0,0,18.074089,6.043785,16.661058,0.000000,0,0,20.687754,0,3.335654,5.587623,14.198068,7.885175,18.381479,8.212648,16.994526,8.187570,16.162769,8.338323,15.506195,8.651489,16.889502,9.890011,16.247341,9.901120,17.185678,0,0.00073,0.00059,0.00109,0.00053,0.00060,0.00070,0.01990,0.00790,1.48393,0.09954,3.27715,,
0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.424744,23.275873,74.957932,61.299294,3.361814,5.012396,5.171989,0.000000,17.598837,4.523914,0,0,18.064100,6.043264,16.676279,0.000000,0,0,20.690145,0,3.344249,5.589731,14.187495,7.882478,18.366486,8.221754,17.009285,8.199014,16.215540,8.338441,15.512077,8.661714,16.902456,9.892793,16.248373,9.904390,17.186954,0,0.00074,0.00059,0.00106,0.00054,0.00063,0.00070,0.01971,0.00751,1.48204,0.09949,3.27677,,
0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.483276,22.873720,74.908569,60.561565,3.357960,5.016633,5.175739,0.000000,17.599588,4.523060,0,0,18.054111,6.042743,16.691498,0.000000,0,0,20.692535,0,3.352845,5.591839,14.176922,7.879780,18.351490,8.230860,17.024044,8.210457,16.268311,8.338559,15.517959,8.671938,16.915411,9.895576,16.249405,9.907660,17.188229,0,0.00075,0.00060,0.00103,0.00055,0.00065,0.00069,0.01888,0.00770,1.48527,0.09974,3.27678,,
0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.541794,22.471567,74.859200,59.823833,3.354106,5.020870,5.179386,0.000000,17.600340,4.522206,0,0,18.044123,6.042222,16.706718,0.000000,0,0,20.694925,0,3.361441,5.593947,14.166348,7.877082,18.336496,8.239966,17.038803,8.221900,16.321079,8.338677,15.523840,8.682161,16.928364,9.898357,16.250437,9.910930,17.189505,0,0.00074,0.00060,0.00102,0.00056,0.00066,0.00070,0.01817,0.00775,1.48405,0.09976,3.27694,,
0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.191666,22.503691,74.929893,59.095467,3.330650,5.024658,5.182300,0.000000,17.601135,4.520579,0,0,18.035473,6.049012,16.721836,0.000000,0,0,20.696541,0,3.370068,5.596911,14.155870,7.876057,18.325525,8.245905,17.050877,8.226210,16.346272,8.329764,15.546231,8.696187,16.945826,9.901638,16.249352,9.915075,17.190077,0,0.00076,0.00062,0.00102,0.00057,0.00069,0.00072,0.01948,0.00786,1.48357,0.09947,3.27703,,
0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.700928,22.685242,75.041901,58.370323,3.300451,5.028290,5.185059,0.000000,17.601946,4.518686,0,0,18.027287,6.058319,16.736916,0.000000,0,0,20.697891,0,3.378706,5.600171,14.145425,7.875607,18.315941,8.250754,17.062027,8.228065,16.361973,8.317744,15.574303,8.711521,16.964838,9.905089,16.247540,9.919522,17.190409,0,0.00079,0.00061,0.00103,0.00056,0.00072,0.00074,0.01844,0.00897,1.48708,0.09957,3.27711,,
0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.210190,22.866793,75.153908,57.645180,3.270251,5.031922,5.186963,0.000000,17.602757,4.516792,0,0,18.019098,6.067626,16.751997,0.000000,0,0,20.699240,0,3.387344,5.603430,14.134980,7.875157,18.306356,8.255604,17.073177,8.229920,16.377674,8.305724,15.602374,8.726854,16.983850,9.908542,16.245728,9.923969,17.190741,0,0.00079,0.00062,0.00101,0.00058,0.00071,0.00075,0.01776,0.00896,1.48417,0.09980,3.27713,,
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.719452,23.048346,75.265915,56.920036,3.240051,5.035555,5.188687,0.000000,17.603565,4.514899,0,0,18.010912,6.076932,16.767078,0.000000,0,0,20.700590,0,3.395982,5.606689,14.124535,7.874708,18.296770,8.260452,17.084328,8.231775,16.393377,8.293704,15.630446,8.742188,17.002861,9.911993,16.243916,9.928416,17.191072,0,0.00080,0.00061,0.00100,0.00057,0.00069,0.00076,0.01677,0.00729,1.48483,0.09972,3.27713,,
0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.005020,23.253325,75.306358,56.379417,3.183368,5.038974,5.189600,0.000000,17.605999,4.514215,0,0,18.003197,6.076006,16.778189,0.000000,0,0,20.701826,0,3.404592,5.606570,14.114045,7.874610,18.282816,8.265363,17.100443,8.236335,16.416897,8.291644,15.654493,8.754266,17.017597,9.917305,16.246725,9.932641,17.192574,0,0.00079,0.00063,0.00096,0.00057,0.00068,0.00077,0.01508,0.00700,1.48343,0.09956,3.27735,,
0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.213623,23.466366,75.322174,55.902298,3.117572,5.042321,5.190343,0.000000,17.608990,4.513947,0,0,17.995646,6.071558,16.787933,0.000000,0,0,20.703024,0,3.413193,5.605289,14.103540,7.874634,18.267357,8.270293,17.118265,8.241825,16.443108,8.293012,15.677156,8.765222,17.030861,9.923256,16.251125,9.936790,17.194475,0,0.00080,0.00063,0.00097,0.00058,0.00070,0.00079,0.01441,0.00694,1.48501,0.09975,3.27766,,
0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.422226,23.679407,75.337997,55.425175,3.051776,5.045667,5.190389,0.000000,17.611980,4.513680,0,0,17.988092,6.067111,16.797676,0.000000,0,0,20.704222,0,3.421795,5.604007,14.093036,7.874658,18.251900,8.275225,17.136089,8.247315,16.469320,8.294379,15.699819,8.776178,17.044125,9.929207,16.255526,9.940938,17.196377,0,0.00079,0.00064,0.00081,0.00057,0.00070,0.00083,0.01379,0.00691,1.48441,0.09986,3.27768,,
0.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.630814,23.892448,75.353813,54.948051,2.985980,5.049014,5.190289,0.000000,17.614973,4.513412,0,0,17.980541,6.062663,16.807421,0.000000,0,0,20.705420,0,3.430396,5.602725,14.082531,7.874681,18.236441,8.280155,17.153912,8.252805,16.495531,8.295747,15.722482,8.787135,17.057388,9.935158,16.259924,9.945086,17.198280,0,0.00079,0.00064,0.00078,0.00056,0.00069,0.00083,0.01342,0.00693,1.48331,0.09952,3.27761,,
0.071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174.506500,24.257257,75.232224,54.469391,2.900564,5.052266,5.189607,0.000000,17.619707,4.512650,0,0,17.969427,6.060632,16.815966,2.407218,0,1,20.704632,0,3.438730,5.602992,14.072041,7.873900,18.228983,8.281483,17.168383,8.254456,16.508785,8.295827,15.736753,8.795220,17.068375,9.939010,16.263145,9.947383,17.200449,0,0.00081,0.00064,0.00078,0.00056,0.00069,0.00085,0.01368,0.00693,1.48643,0.09939,3.27719,,
0.072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.267624,24.674286,75.063354,53.990204,2.808398,5.055486,5.188803,0.000000,17.625042,4.511716,0,0,17.957090,6.059432,16.824099,5.321526,1,0,20.703159,0,3.446973,5.603792,14.061554,7.872842,18.224277,8.281569,17.181702,8.254785,16.517582,8.295464,15.748136,8.802318,17.078577,9.942138,16.265963,9.949041,17.202709,0,0.00079,0.00062,0.00079,0.00056,0.00069,0.00085,0.01439,0.00686,1.48662,0.09960,3.27666,,
0.073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.028748,25.091314,74.894485,53.511013,2.716232,5.058706,5.187496,0.000000,17.630377,4.510783,0,0,17.944752,6.058232,16.832232,5.829586,1,0,20.701687,0,3.455215,5.604591,14.051068,7.871783,18.219572,8.281656,17.195021,8.255114,16.526379,8.295100,15.759520,8.809416,17.088779,9.945266,16.268778,9.950701,17.204969,0,0.00078,0.00062,0.00080,0.00057,0.00070,0.00084,0.01361,0.00684,1.48429,0.09951,3.27680,,
0.074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.789886,25.508343,74.725609,53.031826,2.624066,5.061926,5.186084,0.000000,17.635712,4.509850,0,0,17.932415,6.057032,16.840363,5.830761,1,0,20.700214,0,3.463458,5.605391,14.040583,7.870725,18.214867,8.281744,17.208340,8.255444,16.535173,8.294737,15.770903,8.816513,17.098984,9.948394,16.271593,9.952359,17.207232,0,0.00080,0.00062,0.00078,0.00059,0.00071,0.00084,0.01307,0.00653,1.48510,0.09914,3.27718,,
0.075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.672913,26.152277,74.686081,52.428928,2.522214,5.064837,5.184250,0.000000,17.636538,4.508509,0,0,17.929239,6.056555,16.857536,5.833106,1,0,20.698690,0,3.471450,5.607481,14.030162,7.872951,18.209480,8.284575,17.226265,8.255177,16.543867,8.296467,15.784027,8.828637,17.116018,9.952143,16.277870,9.956967,17.210196,0,0.00082,0.00062,0.00074,0.00065,0.00069,0.00083,0.01138,0.00557,1.48469,0.09910,3.27711,,
0.076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.597885,26.874285,74.691063,51.783463,2.417029,5.067641,5.182328,0.000000,17.635815,4.507028,0,0,17.929214,6.056328,16.877819,5.835696,1,0,20.697147,0,3.479356,5.610015,14.019763,7.876307,18.203863,8.288351,17.245773,8.254708,16.552525,8.298918,15.797750,8.842490,17.135406,9.956104,16.285337,9.962591,17.213404,0,0.00082,0.00062,0.00073,0.00066,0.00069,0.00081,0.01073,0.00406,1.48444,0.09919,3.27689,,
0.077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.522858,27.596292,74.696037,51.138000,2.311844,5.070445,5.180100,0.000000,17.635090,4.505547,0,0,17.929190,6.056101,16.898102,5.836099,1,0,20.695606,0,3.487262,5.612550,14.009364,7.879662,18.198244,8.292127,17.265282,8.254238,16.561182,8.301369,15.811473,8.856343,17.154793,9.960066,16.292805,9.968215,17.216612,0,0.00085,0.00061,0.00072,0.00069,0.00069,0.00082,0.01041,0.00366,1.48471,0.09917,3.27666,,
0.078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.447830,28.318302,74.701019,50.492535,2.206659,5.073249,5.177807,0.000000,17.634365,4.504066,0,0,17.929165,6.055874,16.918386,5.836041,1,0,20.694065,0,3.495169,5.615084,13.998965,7.883018,18.192625,8.295902,17.284790,8.253768,16.569839,8.303820,15.825195,8.870196,17.174181,9.964028,16.300272,9.973839,17.219820,0,0.00084,0.00062,0.00070,0.00068,0.00073,0.00081,0.01001,0.00348,1.48524,0.09892,3.27643,,
0.079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.498093,29.336040,74.880173,49.913204,2.102816,5.075633,5.175299,0.000000,17.635500,4.502425,0,0,17.925316,6.044693,16.935545,5.831590,1,0,20.691509,0,3.502724,5.620067,13.988276,7.884054,18.191736,8.294086,17.305769,8.253485,16.593540,8.302530,15.856132,8.887358,17.194393,9.969883,16.308300,9.979281,17.223322,0,0.00084,0.00062,0.00072,0.00071,0.00070,0.00081,0.00968,0.00337,1.48412,0.09882,3.27659,,
0.080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.591461,30.455534,75.119263,49.356625,1.999434,5.077871,5.172745,0.000000,17.637274,4.500729,0,0,17.920149,6.029745,16.951630,5.826214,1,0,20.688606,0,3.510158,5.625892,13.977487,7.884293,18.192476,8.290346,17.327255,8.253265,16.622416,8.299953,15.892989,8.905656,17.214890,9.976391,16.316521,9.984660,17.226925,0,0.00088,0.00062,0.00075,0.00074,0.00067,0.00082,0.00967,0.00337,1.48524,0.09902,3.27690,,
0.081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.684845,31.575027,75.358345,48.800049,1.896052,5.080110,5.169979,0.000000,17.639048,4.499032,0,0,17.914984,6.014796,16.967714,5.822068,1,0,20.685703,0,3.517592,5.631717,13.966698,7.884531,18.193216,8.286606,17.348740,8.253047,16.651293,8.297377,15.929848,8.923954,17.235388,9.982898,16.324741,9.990040,17.230528,0,0.00088,0.00064,0.00078,0.00075,0.00065,0.00081,0.00928,0.00307,1.48517,0.09908,3.27670,,
0.082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.778214,32.694523,75.597435,48.243469,1.792671,5.082348,5.167169,0.000000,17.640821,4.497336,0,0,17.909817,5.999847,16.983799,5.818182,1,0,20.682800,0,3.525026,5.637542,13.955908,7.884770,18.193956,8.282866,17.370226,8.252828,16.680168,8.294801,15.966706,8.942253,17.255884,9.989405,16.332962,9.995420,17.234131,0,0.00091,0.00064,0.00080,0.00076,0.00064,0.00081,0.00805,0.00297,1.48323,0.09881,3.27632,,
0.083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.878311,34.422241,75.707321,47.934433,1.691885,5.083887,5.164036,0.000000,17.637882,4.495745,0,0,17.904512,5.997806,16.991892,5.820624,1,0,20.678738,0,3.532174,5.641907,13.945122,7.887934,18.189339,8.270716,17.386675,8.247947,16.692551,8.297122,15.991880,8.954024,17.268000,9.995592,16.337755,10.000385,17.239958,0,0.00094,0.00063,0.00082,0.00074,0.00062,0.00080,0.00551,0.00277,1.48310,0.09864,3.27655,,
