"Time","51 right DS","50 left DS","v3 R COP","v2 L COP","v1 xCoM","3 Platform","2 Trdml","1 Synch"
1.861,0,1,0.000000,7.242095,6.541402,-1.47926,0.09832,3.27717
1.862,0,1,0.000000,7.229761,6.535137,-1.48003,0.09845,3.27706
1.863,0,1,0.000000,7.217761,6.529242,-1.47949,0.09828,3.27691
1.864,0,1,0.000000,7.211978,6.523623,-1.48018,0.09819,3.27686
1.865,0,1,0.000000,7.211281,6.518230,-1.48010,0.09847,3.27694
1.866,0,1,0.000000,7.211698,6.513156,-1.47728,0.09854,3.27691
1.867,0,1,0.000000,7.213027,6.508344,-1.47820,0.09831,3.27675
1.868,0,1,0.000000,7.209056,6.503915,-1.47934,0.09822,3.27688
1.869,0,1,0.000000,7.200752,6.499800,-1.47972,0.09849,3.27734
1.870,0,1,0.000000,7.188771,6.495945,-1.48087,0.09848,3.27745
1.871,0,1,0.000000,7.173783,6.492303,-1.47957,0.09827,3.27714
1.872,0,1,0.000000,7.158822,6.488735,-1.47896,0.09843,3.27708
1.873,0,1,0.000000,7.143880,6.485228,-1.47926,0.09871,3.27731
1.874,0,1,0.000000,7.131804,6.481558,-1.47926,0.09861,3.27740
1.875,0,1,0.000000,7.122070,6.477757,-1.47903,0.09849,3.27732
1.876,0,1,0.000000,7.116898,6.473565,-1.47881,0.09865,3.27739
1.877,0,1,0.000000,7.115456,6.469052,-1.47804,0.09875,3.27762
1.878,0,1,0.000000,7.116206,6.464013,-1.48140,0.09858,3.27771
1.879,0,1,0.000000,7.118750,6.458543,-1.48018,0.09838,3.27763
1.880,0,1,0.000000,7.120604,6.452520,-1.47942,0.09846,3.27745
1.881,0,1,0.000000,7.121894,6.446047,-1.48018,0.09863,3.27714
1.882,0,1,0.000000,7.122485,6.439384,-1.47827,0.09850,3.27694
1.883,0,1,0.000000,7.122503,6.432568,-1.47987,0.09832,3.27687
1.884,0,1,0.000000,7.122482,6.425979,-1.47820,0.09855,3.27690
1.885,0,1,0.000000,7.122428,6.419576,-1.48033,0.09876,3.27705
1.886,0,1,0.000000,7.122343,6.413561,-1.47896,0.09856,3.27706
1.887,0,1,0.000000,7.122231,6.407863,-1.47881,0.09842,3.27691
1.888,0,1,0.000000,7.121947,6.402693,-1.47964,0.09875,3.27697
1.889,0,1,0.000000,7.121524,6.397955,-1.47896,0.09876,3.27727
1.890,0,1,0.000000,7.120955,6.394115,-1.48056,0.09848,3.27726
1.891,0,1,0.000000,7.120266,6.391011,-1.47804,0.09841,3.27688
1.892,0,1,0.000000,7.119499,6.389100,-1.48071,0.09870,3.27692
1.893,0,1,0.000000,7.118667,6.388164,-1.47987,0.09866,3.27745
1.894,0,1,0.000000,7.117801,6.388067,-1.47995,0.09843,3.27753
1.895,0,1,0.000000,7.116908,6.388656,-1.48056,0.09839,3.27707
1.896,1,1,1.528614,7.116004,6.389719,-1.47957,0.09857,3.27690
1.897,1,1,4.307912,7.115094,6.391170,-1.48140,0.09859,3.27705
1.898,1,1,5.556132,7.114138,6.393509,-1.48071,0.09831,3.27706
1.899,1,1,5.551652,7.113146,6.396575,-1.47972,0.09815,3.27691
1.900,1,1,5.547157,7.112097,6.400895,-1.48003,0.09838,3.27707
1.901,1,1,5.542650,7.111001,6.406240,-1.47987,0.09839,3.27760
1.902,1,1,5.537996,7.110021,6.411989,-1.48033,0.09806,3.27779
1.903,1,1,5.533221,7.109138,6.418068,-1.47972,0.09789,3.27756
1.904,1,1,5.528220,7.108391,6.423531,-1.47919,0.09817,3.27751
1.905,1,1,5.523034,7.107757,6.428487,-1.48102,0.09812,3.27766
1.906,1,1,5.517915,7.106344,6.432587,-1.47972,0.09783,3.27767
1.907,1,1,5.512850,7.104295,6.435984,-1.48102,0.09769,3.27752
1.908,1,1,5.508165,7.101202,6.438616,-1.47865,0.09785,3.27726
1.909,1,1,5.503789,7.097255,6.440621,-1.48056,0.09779,3.27688
1.910,1,1,5.499709,7.096126,6.442457,-1.47980,0.09759,3.27674
1.911,1,1,5.495869,7.097301,6.444155,-1.48102,0.09727,3.27690
1.912,1,1,5.492156,7.104312,6.446179,-1.47995,0.09727,3.27680
1.913,1,1,5.488545,7.116097,6.448470,-1.47911,0.09742,3.27642
1.914,1,1,5.485020,7.127640,6.450483,-1.47774,0.09726,3.27650
1.915,1,1,5.481563,7.138985,6.452269,-1.48010,0.09686,3.27711
1.916,1,1,5.478203,7.143954,6.453167,-1.47949,0.09665,3.27740
1.917,1,1,5.474924,7.143706,6.453339,-1.48010,0.09688,3.27732
1.918,1,1,5.471842,7.142332,6.453397,-1.48018,0.09684,3.27728
1.919,1,1,5.468922,7.140035,6.453362,-1.47987,0.09655,3.27728
1.920,1,1,5.466285,7.143207,6.454173,-1.47949,0.09634,3.27739
1.921,1,1,5.463881,7.150851,6.455676,-1.48056,0.09642,3.27762
1.922,1,1,5.461675,7.162094,6.458046,-1.48125,0.09650,3.27771
1.923,1,1,5.459629,7.176280,6.461127,-1.47781,0.09642,3.27763
1.924,1,1,5.457668,7.190118,6.464892,-1.48071,0.09615,3.27752
1.925,1,1,5.455777,7.203673,6.469219,-1.48003,0.09600,3.27737
1.926,1,1,5.453971,7.214378,6.474314,-1.47987,0.09624,3.27728
1.927,1,1,5.452234,7.222750,6.480039,-1.47972,0.09636,3.27728
1.928,1,1,5.450623,7.226969,6.486622,-1.47957,0.09619,3.27721
1.929,1,1,5.449114,7.227789,6.493909,-1.47865,0.09602,3.27706
1.930,1,1,5.447820,7.226740,6.501832,-1.47987,0.09629,3.27705
1.931,1,1,5.446701,7.224161,6.510275,-1.47903,0.09647,3.27720
1.932,1,1,5.445882,7.222397,6.519019,-1.48071,0.09638,3.27746
1.933,1,1,5.445308,7.221300,6.528009,-1.48308,0.09630,3.27784
1.934,1,1,5.445035,7.220935,6.536858,-1.47911,0.09657,3.27759
1.935,1,1,5.445011,7.221169,6.545588,-1.47858,0.09686,3.27660
1.936,1,1,5.445245,7.221404,6.553864,-1.47987,0.09692,3.27645
1.937,1,1,5.445691,7.221641,6.561769,-1.47903,0.09687,3.27729
1.938,1,1,5.446245,7.221769,6.569642,-1.48018,0.09703,3.27746
1.939,1,1,5.446887,7.221810,6.577489,-1.47964,0.09730,3.27685
1.940,1,1,5.447505,7.221828,6.585691,-1.47888,0.09729,3.27655
1.941,1,1,5.448105,7.221829,6.594185,-1.48018,0.09717,3.27663
1.942,1,1,5.448769,7.221993,6.602319,-1.47964,0.09739,3.27688
1.943,1,1,5.449486,7.222291,6.610160,-1.48041,0.09770,3.27734
1.944,1,1,5.450392,7.222884,6.616894,-1.48056,0.09762,3.27755
1.945,1,1,5.451453,7.223719,6.622721,-1.48064,0.09759,3.27748
1.946,1,1,5.452712,7.224612,6.627944,-1.47942,0.09798,3.27751
1.947,1,1,5.454132,7.225554,6.632673,-1.47911,0.09818,3.27766
1.948,1,1,5.455695,7.226294,6.637586,-1.47911,0.09802,3.27764
1.949,1,1,5.457375,7.226870,6.642649,-1.48048,0.09800,3.27741
1.950,1,1,5.459000,7.227345,6.648372,-1.48155,0.09824,3.27704
1.951,1,1,5.460580,7.227739,6.654636,-1.47873,0.09831,3.27650
1.952,1,1,5.461909,7.228195,6.661766,-1.48239,0.09819,3.27657
1.953,1,1,5.463032,7.228702,6.669602,-1.47873,0.09818,3.27733
1.954,1,1,5.463888,7.229246,6.677674,-1.47942,0.09835,3.27757
1.955,1,1,5.464525,7.229820,6.685939,-1.47896,0.09837,3.27718
1.956,1,1,5.464949,7.230363,6.693830,-1.48369,0.09814,3.27701
1.957,1,1,5.465197,7.230881,6.701414,-1.47820,0.09803,3.27709
1.958,1,1,5.465364,7.231342,6.709167,-1.48003,0.09823,3.27720
1.959,1,1,5.465465,7.231756,6.717058,-1.47926,0.09828,3.27735
1.960,1,1,5.465596,7.232108,6.725652,-1.48216,0.09792,3.27733
1.961,1,1,5.465752,7.232409,6.734819,-1.47942,0.09774,3.27710
1.962,1,1,5.465842,7.232683,6.743692,-1.47636,0.09799,3.27719
1.963,1,1,5.465880,7.232935,6.752324,-1.48186,0.09798,3.27765
1.964,1,1,5.465754,7.233218,6.759608,-1.48041,0.09769,3.27754
1.965,1,1,5.465493,7.233527,6.765790,-1.47736,0.09755,3.27678
1.966,1,1,5.465211,7.233988,6.771268,-1.47972,0.09771,3.27654
1.967,1,1,5.464912,7.234572,6.776170,-1.47995,0.09775,3.27692
1.968,1,1,5.464762,7.235343,6.781205,-1.47942,0.09765,3.27717
1.969,1,1,5.464734,7.236265,6.786349,-1.47896,0.09751,3.27724
1.970,1,1,5.464838,7.236951,6.791172,-1.48026,0.09765,3.27707
1.971,1,1,5.465052,7.237442,6.795730,-1.48010,0.09780,3.27661
1.972,1,1,5.465345,7.237327,6.799362,-1.48102,0.09764,3.27668
1.973,1,1,5.465703,7.236714,6.802237,-1.47964,0.09738,3.27737
1.974,1,1,5.466154,7.235960,6.804560,-1.48048,0.09748,3.27778
1.975,1,1,5.466679,7.235088,6.806431,-1.48117,0.09765,3.27785
1.976,1,1,5.467314,7.234604,6.808224,-1.48018,0.09746,3.27775
1.977,1,1,5.468037,7.234437,6.809953,-1.47934,0.09717,3.27745
1.978,1,1,5.468823,7.234419,6.811274,-1.48170,0.09727,3.27725
1.979,1,1,5.469660,7.234524,6.812260,-1.47980,0.09744,3.27717
1.980,1,1,5.470527,7.234413,6.812412,-1.47972,0.09738,3.27706
1.981,1,1,5.471419,7.234124,6.811881,-1.47926,0.09725,3.27691
1.982,1,1,5.472456,7.233652,6.810675,-1.47881,0.09728,3.27682
1.983,1,1,5.473612,7.233031,6.808919,-1.48087,0.09741,3.27682
1.984,1,1,5.475021,7.232335,6.806753,-1.47972,0.09742,3.27704
1.985,1,1,5.476638,7.231578,6.804251,-1.48010,0.09719,3.27749
1.986,1,1,5.478405,7.230675,6.801312,-1.47713,0.09706,3.27781
1.987,1,1,5.480293,7.229653,6.798016,-1.48125,0.09738,3.27796
1.988,1,1,5.482193,7.228438,6.794244,-1.48109,0.09752,3.27798
1.989,1,1,5.484100,7.227065,6.790084,-1.47980,0.09725,3.27782
1.990,1,1,5.485992,7.225784,6.785726,-1.48056,0.09717,3.27767
1.991,1,1,5.487872,7.224578,6.781207,-1.47797,0.09751,3.27752
1.992,1,1,5.489770,7.223620,6.776722,-1.48003,0.09754,3.27744
1.993,1,1,5.491684,7.222867,6.772265,-1.48003,0.09734,3.27744
1.994,1,1,5.493780,7.221510,6.767466,-1.48338,0.09740,3.27761
1.995,1,1,5.496025,7.219661,6.762384,-1.48094,0.09771,3.27799
1.996,1,1,5.498604,7.216919,6.756712,-1.47781,0.09779,3.27774
1.997,1,1,5.501458,7.213447,6.750558,-1.47827,0.09771,3.27675
1.998,1,1,5.504585,7.212623,6.744950,-1.47964,0.09777,3.27650
1.999,1,1,5.507936,7.213964,6.739788,-1.48003,0.09801,3.27711
2.000,1,1,5.511436,7.220805,6.736273,-1.47850,0.09803,3.27729
2.001,1,1,5.515059,7.232145,6.734107,-1.47972,0.09789,3.27699
2.002,1,1,5.518698,7.243825,6.732767,-1.47949,0.09790,3.27728
2.003,1,1,5.522350,7.255785,6.732105,-1.48064,0.09813,3.27827
2.004,1,1,5.525918,7.262454,6.731268,-1.47903,0.09818,3.27832
2.005,1,1,5.529417,7.264795,6.730288,-1.47987,0.09796,3.27725
2.006,1,1,5.532896,7.264324,6.729756,-1.47850,0.09797,3.27685
2.007,1,1,5.536359,7.261550,6.729593,-1.48018,0.09824,3.27723
2.008,1,1,5.539887,7.259833,6.730623,-1.48438,0.09815,3.27751
2.009,1,1,5.543468,7.258980,6.732631,-1.47903,0.09794,3.27766
2.010,1,1,5.547085,7.258991,6.735040,-1.48033,0.09811,3.27746
2.011,1,1,5.550730,7.259709,6.737778,-1.48010,0.09821,3.27685
2.012,1,1,5.554359,7.260202,6.739931,-1.47896,0.09804,3.27687
2.013,1,1,5.557977,7.260513,6.741606,-1.48003,0.09782,3.27763
2.014,1,1,5.561586,7.260663,6.742797,-1.47926,0.09768,3.27801
2.015,1,1,5.565188,7.260683,6.743593,-1.47980,0.09768,3.27793
2.016,1,1,5.568825,7.260830,6.744232,-1.48071,0.09765,3.27775
2.017,1,1,5.572489,7.261084,6.744741,-1.47865,0.09733,3.27745
2.018,1,1,5.576319,7.261305,6.745035,-1.47995,0.09694,3.27732
2.019,1,1,5.580285,7.261499,6.745153,-1.48018,0.09700,3.27739
2.020,1,1,5.584513,7.261530,6.745012,-1.48010,0.09710,3.27754
2.021,1,1,5.588957,7.261428,6.744659,-1.48071,0.09688,3.27777
2.022,1,1,5.593496,7.261749,6.744538,-1.48056,0.09646,3.27772
2.023,1,1,5.598112,7.262415,6.744608,-1.48071,0.09628,3.27734
2.024,1,1,5.602605,7.263866,6.745385,-1.48048,0.09633,3.27710
2.025,1,1,5.606997,7.265961,6.746739,-1.47903,0.09621,3.27702
2.026,1,1,5.611163,7.267279,6.748497,-1.47881,0.09601,3.27708
2.027,1,1,5.615145,7.267963,6.750583,-1.48064,0.09566,3.27731
2.028,1,1,5.618855,7.266484,6.752703,-1.47865,0.09546,3.27751
2.029,1,1,5.622344,7.263233,6.754851,-1.47881,0.09559,3.27766
2.030,1,1,5.625622,7.259664,6.757368,-1.47995,0.09566,3.27757
2.031,1,1,5.628726,7.255833,6.760186,-1.48178,0.09544,3.27718
2.032,1,1,5.631694,7.253815,6.763674,-1.47995,0.09510,3.27708
2.033,1,1,5.634549,7.253280,6.767710,-1.47911,0.09501,3.27731
2.034,1,1,5.637268,7.253851,6.771671,-1.47949,0.09508,3.27754
2.035,1,1,5.639876,7.255326,6.775570,-1.48003,0.09495,3.27777
2.036,1,1,5.642314,7.256678,6.778519,-1.48094,0.09477,3.27761
2.037,1,1,5.644611,7.257927,6.780690,-1.48026,0.09447,3.27700
2.038,1,1,5.646632,7.259090,6.781784,-1.47835,0.09416,3.27678
2.039,1,1,5.648427,7.260181,6.781996,-1.47926,0.09418,3.27701
2.040,1,1,5.649857,7.261459,6.781116,-1.48003,0.09429,3.27720
2.041,1,1,5.650986,7.262889,6.779345,-1.48071,0.09414,3.27735
2.042,1,1,5.651822,7.264230,6.776020,-1.47934,0.09385,3.27733
2.043,1,1,5.652418,7.265499,6.771423,-1.47858,0.09384,3.27710
2.044,1,1,5.652827,7.266475,6.764930,-1.47850,0.09407,3.27719
2.045,1,1,5.653082,7.267213,6.756885,-1.47972,0.09426,3.27765
2.046,1,1,5.653202,7.268481,6.747704,-1.48003,0.09436,3.27751
2.047,1,1,5.653211,7.270181,6.737592,-1.48148,0.09431,3.27667
2.048,1,1,5.653127,7.272706,6.727311,-1.47690,0.09436,3.27650
2.049,1,1,5.652969,7.275905,6.716891,-1.47926,0.09476,3.27711
2.050,1,1,5.652802,7.276526,6.706791,-1.47865,0.09496,3.27758
2.051,1,1,5.652626,7.275039,6.696952,-1.48018,0.09492,3.27788
2.052,1,1,5.652480,7.268239,6.687780,-1.47911,0.09504,3.27784
2.053,1,1,5.652358,7.257092,6.679155,-1.48064,0.09553,3.27738
2.054,1,1,5.652062,7.245632,6.671523,-1.47980,0.09586,3.27724
2.055,1,1,5.651626,7.233915,6.664702,-1.48026,0.09580,3.27746
2.056,1,1,5.650789,7.227334,6.659048,-1.47949,0.09599,3.27752
2.057,1,1,5.649626,7.224954,6.654346,-1.47835,0.09647,3.27737
2.058,1,1,5.648040,7.225305,6.650324,-1.48041,0.09661,3.27714
2.059,1,1,5.646110,7.227889,6.646858,-1.47858,0.09666,3.27684
2.060,1,1,5.643804,7.229461,6.643513,-1.48071,0.09680,3.27674
2.061,1,1,5.641191,7.230205,6.640267,-1.47995,0.09713,3.27690
2.062,1,1,5.638304,7.230200,6.637098,-1.47964,0.09733,3.27691
2.063,1,1,5.635192,7.229581,6.633992,-1.47957,0.09724,3.27675
2.064,1,1,5.631914,7.229335,6.630923,-1.47865,0.09721,3.27674
2.065,1,1,5.628500,7.229393,6.627884,-1.47972,0.09759,3.27690
2.066,1,0,5.624994,5.241329,6.624200,-1.48056,0.09771,3.27712
2.067,1,0,5.621414,1.626619,6.619987,-1.47987,0.09761,3.27742
2.068,1,0,5.617829,0.000000,6.614537,-1.48079,0.09771,3.27741
2.069,1,0,5.614242,0.000000,6.608075,-1.47942,0.09809,3.27703
2.070,1,0,5.610842,0.000000,6.601017,-1.48071,0.09810,3.27707
2.071,1,0,5.607595,0.000000,6.593470,-1.47789,0.09797,3.27760
2.072,1,0,5.604689,0.000000,6.586157,-1.48026,0.09823,3.27775
2.073,1,0,5.602062,0.000000,6.579034,-1.47919,0.09841,3.27745
2.074,1,0,5.599630,0.000000,6.572243,-1.48064,0.09819,3.27746
2.075,1,0,5.597359,0.000000,6.565723,-1.48048,0.09808,3.27784
2.076,1,0,5.595107,0.000000,6.559505,-1.48033,0.09828,3.27780
2.077,1,0,5.592871,0.000000,6.553533,-1.47949,0.09835,3.27727
2.078,1,0,5.590727,0.000000,6.548174,-1.47995,0.09821,3.27708
2.079,1,0,5.588659,0.000000,6.543317,-1.47995,0.09804,3.27731
2.080,1,0,5.586803,0.000000,6.539483,-1.47873,0.09820,3.27761
2.081,1,0,5.585120,0.000000,6.536483,-1.47301,0.09833,3.27799
2.082,1,0,5.583662,0.000000,6.534907,-1.47919,0.09812,3.27802
2.083,1,0,5.582389,0.000000,6.534494,-1.47820,0.09787,3.27764
2.084,1,0,5.581323,1.995653,6.535737,-1.47881,0.09800,3.27712
2.085,1,0,5.580425,5.624113,6.538334,-1.48064,0.09818,3.27643
2.086,1,1,5.579690,7.256803,6.542068,-1.47972,0.09789,3.27631
2.087,1,1,5.579090,7.256589,6.546734,-1.48003,0.09755,3.27684
2.088,1,1,5.578616,7.256422,6.551857,-1.47804,0.09763,3.27727
2.089,1,1,5.578245,7.256294,6.557356,-1.48010,0.09768,3.27758
2.090,1,1,5.578008,7.256270,6.562864,-1.48087,0.09748,3.27767
2.091,1,1,5.577881,7.256331,6.568379,-1.47926,0.09723,3.27752
2.092,1,1,5.577879,7.256310,6.573537,-1.47896,0.09712,3.27722
2.093,1,1,5.577978,7.256221,6.578402,-1.48079,0.09725,3.27677
2.094,1,1,5.578036,7.256078,6.582623,-1.48125,0.09732,3.27663
2.095,1,1,5.578061,7.255890,6.586316,-1.48041,0.09714,3.27685
2.096,1,1,5.577919,7.255734,6.589097,-1.47896,0.09696,3.27712
2.097,1,1,5.577642,7.255604,6.591134,-1.48003,0.09710,3.27742
2.098,1,1,5.577445,7.255573,6.591984,-1.48155,0.09723,3.27762
2.099,1,1,5.577313,7.255623,6.591864,-1.47964,0.09699,3.27770
2.100,1,1,5.577542,7.255815,6.590482,-1.48056,0.09667,3.27742
2.101,1,1,5.578066,7.256122,6.588069,-1.47873,0.09678,3.27674
2.102,1,1,5.578913,7.256517,6.585233,-1.48003,0.09699,3.27654
2.103,1,1,5.580023,7.256985,6.582052,-1.47842,0.09688,3.27692
2.104,1,1,5.581335,7.257465,6.579338,-1.48094,0.09675,3.27702
2.105,1,1,5.582813,7.257954,6.577006,-1.47957,0.09686,3.27680
2.106,1,1,5.584411,7.258393,6.575096,-1.47896,0.09711,3.27674
2.107,1,1,5.586108,7.258791,6.573531,-1.48155,0.09722,3.27690
2.108,1,1,5.587852,7.259114,6.572240,-1.48003,0.09707,3.27708
2.109,1,1,5.589635,7.259374,6.571175,-1.48003,0.09717,3.27731
2.110,1,1,5.591385,7.259678,6.570986,-1.47842,0.09753,3.27744
2.111,1,1,5.593109,7.260017,6.571513,-1.48071,0.09763,3.27744
2.112,1,1,5.594732,7.260513,6.573482,-1.47881,0.09750,3.27751
2.113,1,1,5.596274,7.261137,6.576632,-1.47728,0.09761,3.27766
2.114,1,1,5.597717,7.261813,6.580688,-1.48048,0.09794,3.27735
2.115,1,1,5.599080,7.262533,6.585487,-1.47911,0.09786,3.27652
2.116,1,1,5.600370,7.263184,6.590452,-1.47911,0.09763,3.27638
2.117,1,1,5.601602,7.263778,6.595553,-1.47987,0.09789,3.27706
2.118,1,1,5.602827,7.264378,6.600573,-1.48048,0.09811,3.27768
2.119,1,1,5.604046,7.264981,6.605525,-1.48132,0.09793,3.27821
2.120,1,1,5.605312,7.265679,6.610267,-1.48041,0.09781,3.27836
2.121,1,1,5.606615,7.266455,6.614838,-1.47919,0.09805,3.27806
2.122,1,1,5.607924,7.267239,6.618991,-1.48041,0.09821,3.27768
2.123,1,1,5.609237,7.268029,6.622803,-1.48056,0.09808,3.27722
2.124,1,1,5.610492,7.268717,6.626026,-1.47797,0.09787,3.27705
2.125,1,1,5.611700,7.269322,6.628767,-1.48010,0.09796,3.27720
2.126,1,1,5.612801,7.269843,6.631016,-1.48132,0.09809,3.27728
2.127,1,1,5.613816,7.270296,6.632864,-1.47957,0.09791,3.27728
2.128,1,1,5.614697,7.270716,6.634386,-1.47957,0.09760,3.27714
2.129,1,1,5.615469,7.271111,6.635640,-1.47972,0.09758,3.27684
2.130,1,1,5.616153,7.271509,6.636695,-1.47942,0.09774,3.27692
2.131,1,1,5.616765,7.271912,6.637587,-1.47911,0.09764,3.27745
2.132,1,1,5.617332,7.272341,6.638425,-1.48087,0.09728,3.27778
2.133,1,1,5.617862,7.272793,6.639222,-1.47858,0.09719,3.27785
2.134,1,1,5.618291,7.273246,6.640254,-1.47949,0.09736,3.27772
2.135,1,1,5.618637,7.273701,6.641479,-1.47957,0.09733,3.27734
2.136,1,1,5.618849,7.274115,6.643164,-1.47820,0.09710,3.27713
2.137,1,1,5.618951,7.274494,6.645227,-1.47537,0.09692,3.27713
2.138,1,1,5.619127,7.274765,6.647507,-1.47987,0.09707,3.27710
2.139,1,1,5.619361,7.274946,6.649966,-1.47964,0.09718,3.27702
2.140,1,1,5.619870,7.274984,6.652384,-1.47949,0.09704,3.27719
2.141,1,1,5.620604,7.274906,6.654768,-1.48102,0.09673,3.27765
2.142,1,1,5.621489,7.274827,6.657373,-1.47972,0.09674,3.27768
2.143,1,1,5.622499,7.274746,6.660158,-1.47827,0.09690,3.27722
2.144,1,1,5.623494,7.274790,6.663425,-1.47995,0.09676,3.27719
2.145,1,1,5.624476,7.274936,6.667087,-1.48071,0.09636,3.27765
2.146,1,1,5.625498,7.275024,6.670824,-1.47926,0.09623,3.27793
2.147,1,1,5.626551,7.275066,6.674622,-1.48109,0.09633,3.27800
2.148,1,1,5.627712,7.274854,6.678040,-1.47957,0.09630,3.27787
2.149,1,1,5.628963,7.274436,6.681146,-1.47820,0.09617,3.27749
2.150,1,1,5.630190,7.273886,6.684043,-1.47858,0.09586,3.27735
2.151,1,1,5.631400,7.273230,6.686771,-1.47942,0.09569,3.27751
2.152,1,1,5.632454,7.272604,6.689535,-1.48041,0.09586,3.27745
2.153,1,1,5.633381,7.272001,6.692327,-1.48079,0.09602,3.27714
2.154,1,1,5.634271,7.271348,6.694909,-1.47476,0.09582,3.27687
2.155,1,1,5.635130,7.270652,6.697320,-1.48018,0.09568,3.27664
2.156,1,1,5.636092,7.269800,6.699243,-1.48109,0.09605,3.27663
2.157,1,1,5.637138,7.268821,6.700767,-1.47957,0.09622,3.27685
2.158,1,1,5.638197,7.267788,6.702002,-1.47949,0.09601,3.27698
2.159,1,1,5.639268,7.266712,6.702998,-1.47903,0.09586,3.27698
2.160,1,1,5.640223,7.265705,6.704005,-1.47980,0.09593,3.27698
2.161,1,1,5.641084,7.264755,6.705020,-1.48033,0.09614,3.27698
2.162,1,1,5.641809,7.263821,6.706203,-1.48003,0.09621,3.27684
2.163,1,1,5.642424,7.262900,6.707522,-1.47964,0.09604,3.27653
2.164,1,1,5.642918,7.261917,6.709044,-1.48064,0.09601,3.27661
2.165,1,1,5.643314,7.260883,6.710732,-1.48033,0.09634,3.27715
2.166,1,1,5.643626,7.259827,6.712284,-1.48064,0.09657,3.27729
2.167,1,1,5.643867,7.258751,6.713726,-1.47873,0.09647,3.27699
2.168,1,1,5.644081,7.257700,6.714694,-1.48003,0.09644,3.27686
2.169,1,1,5.644271,7.256669,6.715275,-1.47865,0.09688,3.27694
2.170,1,1,5.644560,7.255603,6.715525,-1.48087,0.09701,3.27698
2.171,1,1,5.644929,7.254509,6.715503,-1.48033,0.09684,3.27698
2.172,1,1,5.645494,7.253328,6.715290,-1.47942,0.09684,3.27701
2.173,1,1,5.646217,7.252076,6.714921,-1.47911,0.09708,3.27709
2.174,1,1,5.647005,7.250856,6.713886,-1.48148,0.09717,3.27724
2.175,1,1,5.647846,7.249662,6.712309,-1.47842,0.09702,3.27746
2.176,1,1,5.648621,7.248623,6.709636,-1.48071,0.09697,3.27755
2.177,1,1,5.649340,7.247712,6.706068,-1.47964,0.09727,3.27748
2.178,1,1,5.650146,7.246889,6.701955,-1.47972,0.09746,3.27754
2.179,1,1,5.651021,7.246137,6.697396,-1.48003,0.09737,3.27777
2.180,1,1,5.652143,7.245369,6.692966,-1.48079,0.09727,3.27807
2.181,1,1,5.653464,7.244587,6.688640,-1.47995,0.09760,3.27845
2.182,1,1,5.654860,7.243765,6.684422,-1.47949,0.09777,3.27823
2.183,1,1,5.656315,7.242911,6.680290,-1.47873,0.09762,3.27732
2.184,1,1,5.657624,7.242016,6.676158,-1.47629,0.09752,3.27672
2.185,1,1,5.658813,7.241090,6.672025,-1.47972,0.09787,3.27649
2.186,1,1,5.659841,7.240129,6.668288,-1.47972,0.09792,3.27654
2.187,1,1,5.660736,7.239141,6.664876,-1.47812,0.09764,3.27692
2.188,1,1,5.661508,7.238131,6.662269,-1.48079,0.09753,3.27717
2.189,1,1,5.662181,7.237102,6.660320,-1.47911,0.09772,3.27724
2.190,1,1,5.662759,7.236073,6.658993,-1.47980,0.09772,3.27728
2.191,1,1,5.663260,7.235047,6.658174,-1.47934,0.09750,3.27728
2.192,1,1,5.663703,7.234088,6.657633,-1.47865,0.09732,3.27718
2.193,1,1,5.664100,7.233184,6.657319,-1.47980,0.09746,3.27695
2.194,1,1,5.664542,7.232577,6.656979,-1.48117,0.09761,3.27661
2.195,1,1,5.665021,7.232213,6.656618,-1.47942,0.09747,3.27616
2.196,1,1,5.665629,7.232285,6.656006,-1.47934,0.09719,3.27612
2.197,1,1,5.666343,7.232716,6.655187,-1.47911,0.09732,3.27658
2.198,1,1,5.667102,7.233104,6.654187,-1.47888,0.09758,3.27700
2.199,1,1,5.667901,7.233459,6.653038,-1.47957,0.09742,3.27738
2.200,1,1,5.668641,7.233335,6.651825,-1.48094,0.09712,3.27727
2.201,1,1,5.669335,7.232819,6.650561,-1.47949,0.09714,3.27659
2.202,1,1,5.669986,7.232358,6.649190,-1.47881,0.09730,3.27650
2.203,1,1,5.670602,7.231940,6.647731,-1.47934,0.09718,3.27711
2.204,1,1,5.671224,7.232146,6.646021,-1.48071,0.09696,3.27719
2.205,1,1,5.671851,7.232862,6.644107,-1.47911,0.09685,3.27666
2.206,1,1,5.672535,7.233687,6.641561,-1.47926,0.09699,3.27675
2.207,1,1,5.673265,7.234600,6.638495,-1.47827,0.09707,3.27759
2.208,1,1,5.674102,7.234990,6.634562,-1.47942,0.09688,3.27780
2.209,1,1,5.675025,7.234951,6.629917,-1.48064,0.09668,3.27727
2.210,1,1,5.676086,7.234616,6.625139,-1.47881,0.09686,3.27691
2.211,1,1,5.677260,7.234038,6.620253,-1.47926,0.09707,3.27675
2.212,1,1,5.678555,7.233545,6.615967,-1.48056,0.09688,3.27671
2.213,1,1,5.679950,7.233122,6.612174,-1.47903,0.09660,3.27678
2.214,1,1,5.681248,7.232769,6.608459,-1.48003,0.09677,3.27700
2.215,1,1,5.682468,7.232474,6.604807,-1.48033,0.09706,3.27738
2.216,1,1,5.683391,7.232140,6.600677,-1.47964,0.09699,3.27752
2.217,1,1,5.684070,7.231775,6.596157,-1.48003,0.09692,3.27737
