"Time","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","59 Left DS","60 Right DS","v6 L Mos","37a CoMy (cm)","v4 R Mos","32 FLx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","31 Keyboard","29 HRx (cm)","51 HLl Sw on","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v7 xCoM","v5 L COP","28 HLy (cm)","33 FLy (cm)","67 xCoM","v3 R COP","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","34a FRx (cm)","37b CoMy (cm)","37 CoMy (cm)","32a FLx (cm)","29a HRx (cm)","27a HLx (cm)"
2.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.352264,47.347809,84.680313,85.760521,16.301994,0,0,-5.837759,-4.713499,5.837759,17.368479,0,0,18.754919,0,14.482755,0,14.386847,8.294275,18.908791,7.992052,14.468716,8.067917,13.874167,8.417390,13.352655,8.801979,14.888350,10.213250,14.386636,10.510603,15.496549,0,-0.01395,-0.00667,-0.02024,-0.01229,0.00848,-0.01158,0.00439,0.00152,-1.36256,0.09953,3.27811,5.838134,0.000000,6.162668,6.411792,5.838134,0.000000,4.917779,4.390242,-1.310088,205.126022,18.754919,5.955628,-2.211097,17.368479,14.482974,14.412327
2.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.690384,47.150814,84.753235,85.917000,16.293549,0,0,-5.841908,-4.774673,5.841908,17.358606,0,0,18.754944,0,14.482279,0,14.386847,8.296782,18.907637,7.991459,14.450406,8.067837,13.861367,8.420450,13.343330,8.800173,14.880116,10.213334,14.383481,10.508717,15.493086,0,-0.01515,-0.00910,-0.02159,-0.01230,0.00755,-0.01270,0.00677,0.00274,-1.35052,0.09988,3.27773,5.841875,0.000000,6.106142,6.410572,5.841875,0.000000,4.917335,4.390009,-1.299948,205.010239,18.754944,5.958802,-2.200445,17.358606,14.483450,14.423753
2.240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.053650,46.930882,84.830124,86.073181,16.287653,0,0,-5.843138,-4.835387,5.843138,17.348606,0,0,18.757032,0,14.478899,0,14.386847,8.300067,18.907930,7.991149,14.433962,8.068597,13.850800,8.423005,13.334082,8.798569,14.872075,10.213371,14.380267,10.507454,15.489666,0,-0.01693,-0.00060,-0.02108,-0.01317,0.00918,-0.01210,0.00580,0.01212,-1.33139,0.10005,3.27737,5.842835,0.000000,6.050024,6.409643,5.842835,0.000000,4.916760,4.389723,-1.290811,204.895630,18.757032,5.959249,-2.190790,17.348606,14.480695,14.435460
2.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.501038,46.634171,84.920311,86.228378,16.290298,0,0,-5.837931,-4.894559,5.837931,17.338184,0,0,18.766026,0,14.465801,0,14.386847,8.305959,18.913069,7.991783,14.423759,8.072169,13.847709,8.423871,13.325086,8.797642,14.864684,10.213250,14.376857,10.508279,15.486391,0,-0.01713,0.00222,-0.02046,-0.01284,0.00787,-0.01201,0.00565,0.00885,-1.32168,0.09969,3.27706,5.834489,0.000000,5.995273,6.409687,5.834489,0.000000,4.915744,4.389256,-1.285034,204.784958,18.766026,5.950567,-2.184472,17.338184,14.467121,14.448104
2.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.948425,46.337460,85.010498,86.383575,16.292944,0,0,-5.830910,-4.953732,5.830910,17.327761,0,0,18.775019,0,14.452704,0,14.386847,8.311851,18.918209,7.992417,14.413557,8.075741,13.844617,8.424736,13.316090,8.796715,14.857292,10.213129,14.373447,10.509104,15.483117,0,-0.01521,0.00446,-0.02042,-0.01462,0.00782,-0.01109,0.00468,0.00082,-1.30538,0.09967,3.27688,5.826143,0.000000,5.940522,6.409730,5.826143,0.000000,4.914729,4.388789,-1.279257,204.674286,18.775019,5.941885,-2.178154,17.327761,14.453547,14.460749
2.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.395813,46.040749,85.100693,86.538773,16.295589,0,0,-5.819889,-5.012905,5.819889,17.317339,0,0,18.784012,0,14.439607,0,14.386847,8.317742,18.923347,7.993051,14.403355,8.079312,13.841525,8.425602,13.307094,8.795788,14.849901,10.213008,14.370037,10.509929,15.479842,0,-0.01946,0.00529,-0.02055,-0.01505,0.00951,-0.01407,0.00475,-0.00160,-1.29327,0.10009,3.27710,5.817797,0.000000,5.885771,6.409774,5.817797,0.000000,4.913713,4.388322,-1.273479,204.563629,18.784012,5.933204,-2.171835,17.317339,14.439974,14.473393
2.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.750198,45.814068,85.174141,86.670662,16.299431,0,0,-5.809062,-5.072437,5.809062,17.306374,0,0,18.795324,0,14.427275,0,14.386847,8.325667,18.929136,7.993776,14.393889,8.082218,13.837739,8.425872,13.298780,8.795143,14.842801,10.213164,14.366666,10.510633,15.476559,0,-0.02279,-0.00194,-0.01970,-0.01218,0.00920,-0.01239,0.00507,0.00120,-1.28370,0.09999,3.27728,5.809296,0.000000,5.843800,6.410092,5.809296,0.000000,4.912544,4.388006,-1.270001,204.448257,18.795324,5.924488,-2.167788,17.306374,14.427275,14.481719
2.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.793182,45.821838,85.191551,86.724548,16.307276,0,0,-5.798663,-5.133174,5.798663,17.293591,0,0,18.814405,0,14.417507,0,14.386847,8.340402,18.937101,7.994808,14.386891,8.082895,13.831627,8.424148,13.292755,8.795448,14.836678,10.214252,14.363425,10.510937,15.473248,0,-0.01353,0.01512,-0.01912,-0.01448,0.00809,-0.01197,0.00492,0.00139,-1.26765,0.09992,3.27728,5.800278,0.000000,5.844614,6.411328,5.800278,0.000000,4.910859,4.388194,-1.274218,204.317123,18.814405,5.915658,-2.171342,17.293591,14.417507,14.475587
2.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.836166,45.829609,85.208954,86.778427,16.315123,0,0,-5.789060,-5.193911,5.789060,17.280807,0,0,18.833485,0,14.407740,0,14.386847,8.355135,18.945066,7.995840,14.379892,8.083572,13.825514,8.422422,13.286731,8.795753,14.830554,10.215339,14.360185,10.511240,15.469936,0,-0.01536,0.00278,-0.01951,-0.01247,0.00988,-0.01210,0.00388,0.00201,-1.24196,0.10046,3.27725,5.791260,0.000000,5.845428,6.412564,5.791260,0.000000,4.909174,4.388381,-1.278436,204.186005,18.833485,5.906829,-2.174897,17.280807,14.407740,14.469455
2.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.879166,45.837379,85.226364,86.832306,16.322968,0,0,-5.781212,-5.254648,5.781212,17.268024,0,0,18.852566,0,14.397972,0,14.386847,8.369869,18.953032,7.996872,14.372894,8.084249,13.819402,8.420698,13.280705,8.796058,14.824430,10.216425,14.356944,10.511542,15.466625,0,-0.02118,0.00089,-0.02026,-0.01259,0.00739,-0.01240,0.00539,0.00233,-1.22689,0.10063,3.27710,5.782242,0.000000,5.846241,6.413800,5.782242,0.000000,4.907489,4.388568,-1.282653,204.054886,18.852566,5.898000,-2.178451,17.268024,14.397972,14.463322
2.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.830032,45.936527,85.200897,86.856575,16.326612,0,0,-5.774326,-5.321183,5.774326,17.256424,0,0,18.870274,0,14.387003,0,14.386847,8.384848,18.958160,7.997933,14.365750,8.085205,13.813431,8.419644,13.274698,8.796537,14.819148,10.217513,14.353449,10.512169,15.463247,0,-0.01617,0.00426,-0.02053,-0.01243,0.00833,-0.01168,0.00573,0.00171,-1.21099,0.10060,3.27691,5.774580,0.000000,5.834041,6.415119,5.774580,0.000000,4.905694,4.388947,-1.288734,203.932404,18.870274,5.890629,-2.183930,17.256424,14.387003,14.457890
2.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.472534,46.341602,85.031906,86.781700,16.316193,0,0,-5.769559,-5.407128,5.769559,17.248781,0,0,18.883387,0,14.372011,0,14.386847,8.400644,18.953794,7.999094,14.358119,8.087091,13.807934,8.420836,13.268749,8.797604,14.816683,10.218603,14.349098,10.513878,15.459642,0,-0.02050,0.00293,-0.02036,-0.01162,0.00825,-0.01223,0.00377,0.00292,-1.19575,0.10119,3.27660,5.771455,0.000000,5.778270,6.416717,5.771455,0.000000,4.903530,4.389964,-1.301052,203.838898,18.883387,5.888139,-2.195852,17.248781,14.372011,14.454803
2.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.115021,46.746677,84.862907,86.706825,16.305775,0,0,-5.765740,-5.493073,5.765740,17.241137,0,0,18.896498,0,14.357020,0,14.386847,8.416441,18.949429,8.000256,14.350489,8.088978,13.802437,8.422029,13.262800,8.798670,14.814219,10.219692,14.344748,10.515587,15.456038,0,-0.02307,0.00569,-0.02076,-0.01232,0.00843,-0.01222,0.00571,0.00292,-1.18290,0.10137,3.27633,5.768332,0.000000,5.722498,6.418314,5.768332,0.000000,4.901366,4.390981,-1.313371,203.745377,18.896498,5.885648,-2.207774,17.241137,14.357020,14.451715
2.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.757523,47.151752,84.693916,86.631958,16.295355,0,0,-5.764010,-5.579018,5.764010,17.233494,0,0,18.909611,0,14.342030,0,14.386847,8.432238,18.945063,8.001417,14.342857,8.090865,13.796940,8.423222,13.256851,8.799736,14.811753,10.220782,14.340398,10.517296,15.452433,0,-0.01584,-0.00580,-0.02115,-0.01389,0.00754,-0.01155,0.00422,0.00230,-1.16392,0.10136,3.27618,5.765207,0.000000,5.666728,6.419912,5.765207,0.000000,4.899203,4.391998,-1.325689,203.651855,18.909611,5.883158,-2.219696,17.233494,14.342030,14.448627
2.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.268997,47.633007,84.485672,86.548706,16.288530,0,0,-5.762843,-5.631979,5.762843,17.224394,0,0,18.922440,0,14.327729,0,14.387029,8.444542,18.941341,8.001472,14.334497,8.091784,13.790661,8.425462,13.252243,8.800556,14.810043,10.221636,14.336243,10.518181,15.449002,0,-0.01797,0.00471,-0.01960,-0.01223,0.00905,-0.01284,0.00687,0.00350,-1.14377,0.10194,3.27633,5.762309,0.000000,5.611022,6.421236,5.762309,0.000000,4.897009,4.392927,-1.339037,203.546112,18.922440,5.880943,-2.232572,17.224394,14.327729,14.446647
2.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.341843,48.369289,84.146049,86.437424,16.293743,0,0,-5.762916,-5.574518,5.762916,17.210424,0,0,18.934324,0,14.315740,0,14.387823,8.445157,18.939785,7.997825,14.323695,8.089466,13.781761,8.431207,13.252121,8.800554,14.810861,10.221697,14.332737,10.516306,15.446155,0,-0.00729,0.00562,-0.02133,-0.01306,0.00938,-0.01367,0.00276,0.00152,-1.11588,0.10218,3.27755,5.760164,0.000000,5.555533,6.421643,5.760164,0.000000,4.894717,4.393564,-1.355831,203.399445,18.934324,5.879653,-2.248641,17.210424,14.315740,14.448374
2.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.414688,49.105576,83.806419,86.326134,16.298954,0,0,-5.761714,-5.517056,5.761714,17.196453,0,0,18.946211,0,14.303751,0,14.388617,8.445772,18.938229,7.994178,14.312893,8.087147,13.772862,8.436953,13.252000,8.800551,14.811679,10.221758,14.329232,10.514431,15.443306,0,-0.01837,0.00537,-0.01925,-0.01425,0.00838,-0.01248,0.00583,0.00066,-1.09770,0.10209,3.27837,5.758020,0.000000,5.500045,6.422050,5.758020,0.000000,4.892425,4.394200,-1.372625,203.252762,18.946211,5.878363,-2.264711,17.196453,14.303751,14.450100
2.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.487534,49.841858,83.466797,86.214851,16.304167,0,0,-5.757700,-5.459595,5.757700,17.182482,0,0,18.958096,0,14.291761,0,14.389411,8.446387,18.936672,7.990530,14.302091,8.084828,13.763963,8.442698,13.251878,8.800550,14.812496,10.221820,14.325727,10.512557,15.440458,0,-0.01509,0.00598,-0.02014,-0.01379,0.00850,-0.00516,0.00513,0.00275,-1.08385,0.10259,3.27776,5.755876,0.000000,5.444557,6.422457,5.755876,0.000000,4.890132,4.394836,-1.389420,203.106094,18.958096,5.877072,-2.280780,17.182482,14.291761,14.451826
2.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.616074,50.541187,83.095657,86.088982,16.310934,0,0,-5.750978,-5.363235,5.750978,17.169718,0,0,18.972801,0,14.279748,0,14.390022,8.448961,18.931757,7.988581,14.291245,8.083763,13.754402,8.448747,13.251523,8.800526,14.813913,10.221281,14.322549,10.510960,15.437086,0,-0.01782,0.00451,-0.01984,-0.01371,0.00874,-0.01149,0.00487,0.00244,-1.06466,0.10274,3.27723,5.751128,0.000000,5.389184,6.423020,5.751128,0.000000,4.887734,4.395642,-1.404951,202.974091,18.972801,5.873115,-2.295649,17.169718,14.279748,14.444141
2.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.931091,51.116783,82.619019,85.914291,16.322912,0,0,-5.738284,-5.136645,5.738284,17.160992,0,0,18.996946,0,14.267652,0,14.390022,8.458097,18.915592,7.992311,14.280259,8.086891,13.742626,8.455810,13.250389,8.800432,14.817336,10.218735,14.320462,10.510294,15.431962,0,-0.01827,0.00217,-0.02030,-0.01330,0.00765,-0.01186,0.00474,0.00124,-1.04470,0.10269,3.27700,5.737664,0.000000,5.334195,6.424103,5.737664,0.000000,4.884982,4.397013,-1.416255,202.891205,18.996946,5.860227,-2.306500,17.160992,14.267652,14.404950
2.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.246124,51.692379,82.142387,85.739601,16.334890,0,0,-5.725141,-4.910056,5.725141,17.152267,0,0,19.021093,0,14.255555,0,14.390022,8.467232,18.899427,7.996042,14.269272,8.090020,13.730850,8.462873,13.249254,8.800338,14.820759,10.216188,14.318376,10.509627,15.426837,0,-0.01362,0.00418,-0.01895,-0.01354,0.01021,-0.01211,0.00474,0.00217,-1.02795,0.10311,3.27677,5.724199,0.000000,5.279205,6.425187,5.724199,0.000000,4.882229,4.398384,-1.427558,202.808334,19.021093,5.847339,-2.317351,17.152267,14.255555,14.365758
2.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.561142,52.267975,81.665749,85.564911,16.346869,0,0,-5.711006,-4.683466,5.711006,17.143541,0,0,19.045238,0,14.243459,0,14.390022,8.476366,18.883265,7.999773,14.258286,8.093148,13.719074,8.469935,13.248120,8.800244,14.824182,10.213643,14.316290,10.508961,15.421713,0,-0.02095,0.00183,-0.01952,-0.01259,0.00831,-0.01351,0.00551,0.00348,-0.99061,0.10298,3.27655,5.710735,0.000000,5.224216,6.426271,5.710735,0.000000,4.879476,4.399755,-1.438862,202.725449,19.045238,5.834451,-2.328202,17.143541,14.243459,14.326567
2.260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.740677,52.914497,81.117455,85.386337,16.358826,0,0,-5.699037,-4.403822,5.699037,17.134399,0,0,19.066677,0,14.233715,0,14.391433,8.481828,18.873631,8.002853,14.248182,8.096845,13.708521,8.477807,13.248241,8.800446,14.827883,10.211503,14.314711,10.508122,15.418174,0,-0.01813,0.00613,-0.01953,-0.01629,0.00834,-0.01272,0.00560,0.00229,-0.97101,0.10262,3.27638,5.699383,0.000000,5.169263,6.427447,5.699383,0.000000,4.876692,4.400892,-1.447660,202.638016,19.066677,5.823542,-2.336526,17.134399,14.233715,14.296057
2.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.466675,53.798470,80.329285,85.194725,16.370718,0,0,-5.691845,-3.946560,5.691845,17.123861,0,0,19.079046,0,14.231850,0,14.397568,8.474992,18.885864,8.003757,14.241035,8.102441,13.702061,8.488390,13.252563,8.801638,14.832513,10.210723,14.314830,10.506709,15.419944,0,-0.01168,0.00669,-0.02082,-0.01208,0.00859,-0.01295,0.00588,0.00303,-0.95115,0.10275,3.27646,5.695107,0.000000,5.114431,6.428930,5.695107,0.000000,4.873806,4.401245,-1.448068,202.535339,19.079046,5.819258,-2.336388,17.123861,14.231850,14.294615
2.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.192657,54.682442,79.541115,85.003120,16.382610,0,0,-5.686337,-3.489298,5.686337,17.113323,0,0,19.091415,0,14.229984,0,14.403702,8.468155,18.898098,8.004662,14.233890,8.108038,13.695600,8.498972,13.256886,8.802830,14.837144,10.209943,14.314950,10.505296,15.421714,0,-0.01848,0.01335,-0.02060,-0.01482,0.00757,-0.01276,0.00390,-0.00385,-0.93431,0.10268,3.27657,5.690830,0.000000,5.059599,6.430414,5.690830,0.000000,4.870918,4.401598,-1.448477,202.432663,19.091415,5.814974,-2.336250,17.113323,14.229984,14.293172
2.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.918655,55.566414,78.752945,84.811516,16.394503,0,0,-5.684540,-3.032036,5.684540,17.102783,0,0,19.103785,0,14.228119,0,14.409836,8.461319,18.910330,8.005566,14.226744,8.113634,13.689139,8.509555,13.261209,8.804022,14.841774,10.209164,14.315069,10.503882,15.423485,0,-0.01242,0.00354,-0.02069,-0.01370,0.00827,-0.00019,0.00567,0.00838,-0.91057,0.10234,3.27680,5.686553,0.000000,5.004766,6.431897,5.686553,0.000000,4.868032,4.401952,-1.448886,202.329987,19.103785,5.810690,-2.336112,17.102783,14.228119,14.291730
2.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.567429,56.455723,77.975525,84.631813,16.404743,0,0,-5.683304,-2.580894,5.683304,17.094669,0,0,19.116131,0,14.224181,0,14.414559,8.456177,18.925945,8.006481,14.219902,8.118543,13.681945,8.524055,13.264275,8.804790,14.845592,10.208645,14.315516,10.502393,15.424831,0,-0.01653,-0.00961,-0.02081,-0.01332,0.00822,-0.01306,0.00457,0.00049,-0.89210,0.10202,3.27701,5.683464,0.000000,4.949903,6.433110,5.683464,0.000000,4.865111,4.402307,-1.445123,202.240891,19.116131,5.807375,-2.331875,17.093647,14.224181,14.288653
2.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.957703,57.362907,77.234100,84.491966,16.409452,0,0,-5.683305,-2.150243,5.683305,17.094669,0,0,19.128397,0,14.213306,0,14.414559,8.456705,18.952881,8.007434,14.214079,8.121145,13.672293,8.551677,13.263129,8.804136,14.846684,10.209003,14.317056,10.500648,15.424762,0,-0.01911,0.00051,-0.01968,-0.01304,0.00873,-0.01087,0.00512,0.00258,-0.86918,0.10197,3.27716,5.684346,0.000000,4.894933,6.433417,5.684346,0.000000,4.862080,4.402671,-1.427395,202.197296,19.128397,5.807303,-2.313916,17.089203,14.213306,14.280106
2.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.347992,58.270092,76.492683,84.352119,16.414162,0,0,-5.683814,-1.719592,5.683814,17.094669,0,0,19.140661,0,14.202432,0,14.414559,8.457234,18.979818,8.008388,14.208257,8.123748,13.662641,8.579297,13.261985,8.803484,14.847778,10.209361,14.318595,10.498903,15.424692,0,-0.01509,0.01259,-0.01960,-0.01394,0.00837,-0.01289,0.00375,0.00363,-0.82811,0.10182,3.27725,5.685229,0.000000,4.839964,6.433723,5.685229,0.000000,4.859048,4.403034,-1.409666,202.153687,19.140661,5.807232,-2.295957,17.084761,14.202432,14.271558
2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.738266,59.177277,75.751259,84.212273,16.418871,0,0,-5.685444,-1.288941,5.685444,17.094669,0,0,19.152927,0,14.191557,0,14.414559,8.457763,19.006754,8.009340,14.202434,8.126350,13.652988,8.606917,13.260839,8.802831,14.848871,10.209719,14.320134,10.497158,15.424623,0,-0.02134,-0.00101,-0.02227,-0.01217,0.00936,-0.01347,0.00413,-0.00126,-0.80643,0.10140,3.27710,5.686112,0.000000,4.784994,6.434030,5.686112,0.000000,4.856016,4.403398,-1.391938,202.110092,19.152927,5.807160,-2.277998,17.080317,14.191557,14.263010
2.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.224640,60.040642,75.013649,84.062332,16.423218,0,0,-5.687781,-0.867843,5.687781,17.094669,0,0,19.165468,0,14.179541,0,14.414559,8.456118,19.034826,8.011439,14.195470,8.129706,13.642778,8.630951,13.259591,8.802239,14.849721,10.209687,14.321670,10.494960,15.424303,0,-0.01395,0.00841,-0.01972,-0.01320,0.00868,-0.01250,0.00539,0.00321,-0.78322,0.10112,3.27696,5.687955,0.000000,4.743122,6.434721,5.687955,0.000000,4.852974,4.403920,-1.367760,202.075607,19.165468,5.807709,-2.253635,17.076744,14.179541,14.252918
2.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.032761,60.757309,74.288788,83.878616,16.426353,0,0,-5.691676,-0.478724,5.691676,17.094669,0,0,19.178930,0,14.163705,0,14.414559,8.447196,19.066708,8.017373,14.184684,8.135588,13.630701,8.642976,13.257998,8.801854,14.849756,10.208350,14.323191,10.491245,15.423146,0,-0.01451,0.00721,-0.02031,-0.01505,0.00789,-0.01283,0.00492,0.00108,-0.76240,0.10119,3.27688,5.693010,0.000000,4.745095,6.436701,5.693010,0.000000,4.849900,4.404974,-1.321990,202.071625,19.178930,5.810330,-2.207831,17.076088,14.163705,14.237659
2.270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.840866,61.473976,73.563927,83.694893,16.429491,0,0,-5.696241,-0.089605,5.696241,17.094669,0,0,19.192394,0,14.147870,0,14.414559,8.438274,19.098589,8.023307,14.173899,8.141469,13.618623,8.655002,13.256403,8.801470,14.849791,10.207014,14.324711,10.487531,15.421989,0,-0.01474,0.01024,-0.02051,-0.01629,0.00792,-0.01283,0.00385,0.00256,-0.73901,0.10110,3.27691,5.698066,0.000000,4.747068,6.438681,5.698066,0.000000,4.846826,4.406028,-1.276219,202.067627,19.192394,5.812952,-2.162027,17.075434,14.147870,14.222402
2.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.648987,62.190639,72.839073,83.511169,16.432627,0,0,-5.702281,0.299514,5.702281,17.094669,0,0,19.205858,0,14.132034,0,14.414559,8.429353,19.130470,8.029240,14.163113,8.147350,13.606545,8.667027,13.254808,8.801085,14.849825,10.205678,14.326232,10.483816,15.420833,0,-0.01899,0.00415,-0.02047,-0.01266,0.00866,-0.01264,0.00483,0.00231,-0.71739,0.10066,3.27729,5.703122,0.000000,4.749042,6.440661,5.703122,0.000000,4.843751,4.407083,-1.230449,202.063644,19.205858,5.815574,-2.116222,17.074778,14.132034,14.207143
2.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.508484,62.842365,72.084381,83.308922,16.437319,0,0,-5.708741,0.610530,5.708741,17.094669,0,0,19.216225,0,14.119226,0,14.414559,8.422035,19.160467,8.034117,14.152328,8.153109,13.595254,8.682393,13.253335,8.801054,14.850365,10.205009,14.327689,10.480497,15.420089,0,-0.01489,0.00339,-0.02111,-0.01368,0.00922,-0.00852,0.00579,0.00365,-0.69111,0.10076,3.27740,5.708515,0.000000,4.763082,6.442950,5.708515,0.000000,4.840690,4.408352,-1.178871,202.048111,19.218006,5.818221,-2.064548,17.072918,14.119226,14.192745
2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.540009,63.276680,71.229828,83.044632,16.447218,0,0,-5.716124,0.660069,5.716124,17.094669,0,0,19.216225,0,14.116549,0,14.414559,8.420088,19.184155,8.035454,14.141547,8.158453,13.586594,8.708949,13.252267,8.802209,14.852596,10.206578,14.328935,10.478503,15.420725,0,-0.01929,0.00118,-0.01977,-0.01338,0.00846,-0.01468,0.00562,0.00272,-0.65004,0.10089,3.27656,5.715034,0.000000,4.817519,6.446272,5.715034,0.000000,4.837669,4.410346,-1.107849,201.993942,19.225756,5.820950,-1.993220,17.067026,14.116549,14.181232
2.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.571518,63.710995,70.375275,82.780350,16.457117,0,0,-5.723011,0.709608,5.723011,17.094669,0,0,19.216225,0,14.113873,0,14.414559,8.418140,19.207842,8.036792,14.130766,8.163797,13.577934,8.735504,13.251199,8.803365,14.854828,10.208146,14.330180,10.476509,15.421362,0,-0.01992,-0.00289,-0.02073,-0.01261,0.00831,-0.01057,0.00388,0.00273,-0.62470,0.10059,3.27604,5.721554,0.000000,4.871955,6.449595,5.721554,0.000000,4.834648,4.412339,-1.036827,201.939774,19.233503,5.823679,-1.921892,17.061132,14.113873,14.169720
2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.603043,64.145309,69.520714,82.516060,16.467016,0,0,-5.728804,0.759147,5.728804,17.094669,0,0,19.216225,0,14.111197,0,14.414559,8.416193,19.231529,8.038129,14.119986,8.169142,13.569275,8.762059,13.250131,8.804520,14.857059,10.209715,14.331426,10.474515,15.421999,0,-0.01895,0.00976,-0.02061,-0.01418,0.00856,-0.01245,0.00483,0.00076,-0.60338,0.10026,3.27666,5.728073,0.000000,4.926392,6.452918,5.728073,0.000000,4.831627,4.414332,-0.965804,201.885605,19.241251,5.826409,-1.850564,17.055239,14.111197,14.158207
2.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.669571,64.556656,68.738495,82.273048,16.477766,0,0,-5.733398,0.748103,5.733398,17.094669,0,0,19.216225,0,14.108833,0,14.415594,8.408347,19.257551,8.039995,14.109989,8.173958,13.561595,8.786599,13.250403,8.805527,14.859322,10.210809,14.332361,10.471847,15.422387,0,-0.01378,0.01331,-0.02136,-0.01184,0.00761,-0.01086,0.00516,0.00227,-0.57637,0.10058,3.27708,5.733508,0.000000,4.968128,6.455895,5.733508,0.000000,4.828642,4.416443,-0.889811,201.826263,19.247841,5.827787,-1.774236,17.048794,14.108833,14.148905
2.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.853333,64.891113,68.198448,82.101257,16.491362,0,0,-5.735349,0.534242,5.735349,17.094669,1,0,19.216225,0,14.107515,0,14.420092,8.380758,19.291382,8.043630,14.102619,8.177008,13.557197,8.804392,13.255162,8.806039,14.861691,10.210317,14.332259,10.466922,15.421944,0,-0.01913,0.00120,-0.02076,-0.01375,0.00830,-0.00566,0.00596,0.00353,-0.55125,0.10049,3.27685,5.735312,0.000000,4.967343,6.457713,5.735312,0.000000,4.825776,4.418949,-0.797176,201.749680,19.250549,5.824646,-1.681171,17.040497,14.107515,14.147003
