"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
0.315,0,1,7.459113,0.000000,6.924415,0.930374,6.885673,5.767450,7.402267,4.839142,7.515914,8.650161,10.205305,1.48108,0.09737,3.27805
0.316,0,1,7.458833,0.000000,6.928050,0.946477,6.887855,5.767231,7.403149,4.866056,7.514426,8.687031,10.219766,1.48265,0.09763,3.27779
0.317,0,1,7.458526,0.000000,6.931901,0.954305,6.890396,5.767794,7.403936,4.905518,7.512793,8.700383,10.237553,1.48406,0.09747,3.27718
0.318,0,1,7.458111,0.000000,6.935892,0.962134,6.892937,5.768358,7.404723,4.944979,7.511160,8.713737,10.255340,1.48405,0.09721,3.27682
0.319,0,1,7.457590,0.000000,6.940021,0.969962,6.895479,5.768922,7.405510,4.984441,7.509527,8.727090,10.273128,1.48036,0.09748,3.27682
0.320,0,1,7.456896,0.000000,6.944187,0.978938,6.897146,5.772234,7.406296,5.028611,7.507465,8.732312,10.286745,1.48429,0.09765,3.27695
0.321,0,1,7.456031,0.000000,6.948388,0.989488,6.897618,5.779312,7.407079,5.079231,7.504813,8.726399,10.294653,1.48284,0.09750,3.27726
0.322,0,1,7.455101,0.000000,6.952675,1.000038,6.898090,5.786390,7.407863,5.129851,7.502162,8.720486,10.302561,1.48162,0.09732,3.27734
0.323,0,1,7.454109,0.000000,6.957045,1.010588,6.898561,5.793468,7.408647,5.180471,7.499511,8.714573,10.310468,1.48392,0.09733,3.27711
0.324,0,1,7.453168,0.000000,6.961593,1.036732,6.898063,5.797154,7.409414,5.220717,7.496886,8.707389,10.317791,1.48470,0.09749,3.27688
0.325,0,1,7.452277,0.000000,6.966315,1.084235,6.896235,5.796196,7.410159,5.246753,7.494298,8.698463,10.324312,1.48477,0.09751,3.27665
0.326,0,1,7.451358,0.000000,6.971153,1.131737,6.894407,5.795238,7.410904,5.272790,7.491711,8.689539,10.330833,1.48480,0.09739,3.27655
0.327,0,1,7.450411,0.000000,6.976102,1.179240,6.892580,5.794280,7.411649,5.298826,7.489123,8.680614,10.337355,1.48328,0.09739,3.27663
0.328,0,1,7.449331,0.000000,6.981042,1.247259,6.892583,5.795105,7.412337,5.321684,7.486265,8.673197,10.344027,1.48244,0.09773,3.27683
0.329,0,1,7.448122,0.000000,6.985973,1.343379,6.895095,5.798373,7.412947,5.340190,7.483038,8.667844,10.350904,1.48244,0.09776,3.27721
0.330,0,1,7.446820,0.000000,6.990894,1.439499,6.897607,5.801641,7.413558,5.358696,7.479810,8.662492,10.357781,1.48300,0.09749,3.27728
0.331,0,1,7.445427,0.000000,6.995805,1.535618,6.900118,5.804908,7.414168,5.377201,7.476583,8.657140,10.364658,1.48314,0.09738,3.27690
