"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.243759,27.709637,76.426437,66.005028,-5.197630,0.000000,0.000000,4.068966,3.846634,7.636960,2.554730,8.602983,5.076591,0,10.258007,4.408816,0,3.113931,6.220308,4.304392,6.039302,10.188215,5.963211,6.143394,6.061650,5.543542,6.320330,5.014933,6.368852,6.302565,7.537479,5.983200,7.415151,6.698869,0,-0.01591,0.00227,-0.02068,-0.01349,0.00829,-0.01263,0.01967,0.00248,-1.47265,0.10711,3.27688
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.340500,27.484209,76.205772,66.346840,-5.478301,0.000000,0.000000,4.063665,3.829045,7.645484,2.545303,8.594208,5.125856,0,10.267106,4.409660,0,3.114442,6.211289,4.318411,6.023642,10.199884,5.962647,6.130993,6.069165,5.532619,6.324270,5.012227,6.361709,6.298059,7.531947,5.984980,7.408475,6.710198,0,-0.02028,0.00572,-0.01951,-0.01226,0.00856,-0.01313,-0.00291,-0.00082,-1.46622,0.10282,3.27672
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.639771,27.591417,75.934288,66.565063,-5.755084,0.000000,0.000000,4.057360,3.811087,7.656555,2.537953,8.586022,5.177773,0,10.272767,4.410684,0,3.115513,6.202183,4.331416,6.009480,10.201273,5.963127,6.123989,6.073595,5.523254,6.333991,5.005236,6.354147,6.291149,7.527093,5.989014,7.403225,6.717474,0,-0.01655,0.00119,-0.02136,-0.01101,0.01129,-0.01002,0.00599,0.00743,-1.46450,0.09548,3.27687
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.939026,27.698624,75.662811,66.783287,-6.031867,0.000000,0.000000,4.051055,3.792979,7.667625,2.530603,8.577838,5.229689,0,10.278428,4.411707,0,3.116584,6.193077,4.344421,5.995317,10.202662,5.963606,6.116984,6.078026,5.513891,6.343710,4.998244,6.346586,6.284239,7.522240,5.993047,7.397975,6.724751,0,-0.01501,0.00229,-0.01982,-0.01575,0.00704,-0.01253,0.00280,0.00541,-1.45753,0.12198,3.27698
0.040,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161.238297,27.805830,75.391327,67.001511,-6.308650,0.000000,0.000000,4.044750,3.774645,7.678695,2.523253,8.569653,5.281606,0,10.284089,4.412731,0,3.117656,6.183970,4.357426,5.981155,10.204051,5.964086,6.109980,6.082456,5.504527,6.353430,4.991253,6.339024,6.277329,7.517386,5.997081,7.392725,6.732028,0,-0.02054,0.00526,-0.02029,-0.00640,0.00723,-0.01950,0.00251,0.00330,-1.45224,0.11704,3.27698
0.041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.583206,27.920433,75.148361,67.143097,-6.582852,0.000000,0.557118,4.038235,3.756247,7.687904,2.516615,8.561448,5.334218,1,10.287976,4.413900,0,3.118683,6.174664,4.369529,5.966547,10.202336,5.964610,6.102757,6.085886,5.494331,6.363652,4.984425,6.332331,6.270527,7.512406,6.000604,7.385019,6.739230,0,-0.02028,-0.00543,-0.02051,-0.01253,0.00886,-0.01005,0.00068,-0.00023,-1.44406,0.09084,3.27691
0.042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.026932,28.051046,74.967110,67.118820,-6.851469,0.000000,1.963981,4.031264,3.737753,7.693083,2.511516,8.553200,5.388336,1,10.288025,4.415383,0,3.119617,6.164923,4.379681,5.950974,10.193906,5.965229,6.095061,6.087153,5.482334,6.374958,4.977949,6.327519,6.263959,7.507152,6.003021,7.371997,6.746270,0,-0.01861,0.00447,-0.02076,-0.00137,0.01046,-0.01282,0.00555,0.00428,-1.43854,0.09846,3.27668
0.043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.470657,28.181660,74.785858,67.094536,-7.120086,0.000000,2.813007,4.024293,3.719271,7.698263,2.506418,8.544951,5.442453,1,10.288074,4.416867,0,3.120551,6.155182,4.389832,5.935400,10.185474,5.965848,6.087366,6.088420,5.470337,6.386264,4.971474,6.322707,6.257391,7.501898,6.005437,7.358975,6.753309,0,-0.01689,0.00323,-0.01999,-0.01271,0.00779,-0.01227,0.00800,0.00273,-1.43345,0.11022,3.27654
0.044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.914383,28.312273,74.604614,67.070251,-7.388703,0.000000,2.811188,4.017323,3.700809,7.703443,2.501320,8.536704,5.496572,1,10.288121,4.418350,0,3.121485,6.145442,4.399983,5.919827,10.177043,5.966468,6.079670,6.089686,5.458341,6.397571,4.964998,6.317895,6.250823,7.496644,6.007854,7.345953,6.760349,0,-0.01907,0.00332,-0.01868,-0.01145,0.00870,-0.01206,0.01448,0.01152,-1.42184,0.09347,3.27662
0.045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.478897,28.384005,74.453545,67.097572,-7.648716,0.000000,2.809691,4.010034,3.682407,7.710586,2.497033,8.528444,5.550729,1,10.286959,4.420032,0,3.122461,6.135438,4.408358,5.907641,10.169700,5.967531,6.071768,6.092480,5.447908,6.408118,4.959036,6.313908,6.244115,7.492858,6.010162,7.334997,6.766353,0,-0.01743,0.00345,-0.02340,-0.01380,0.00696,-0.01235,-0.00112,0.00411,-1.41594,0.07946,3.27672
0.046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.304886,28.328281,74.367821,67.236588,-7.890105,0.000000,2.808686,4.002058,3.664098,7.721976,2.494502,8.520160,5.604975,1,10.283175,4.422142,0,3.123532,6.124862,4.412886,5.902786,10.164712,5.969553,6.063419,6.098577,5.440863,6.417023,4.954185,6.311707,6.237103,7.492247,6.012234,7.328512,6.770112,0,-0.01790,0.00340,-0.01993,-0.01255,0.00897,-0.01217,0.00565,-0.00191,-1.41011,0.09243,3.27687
0.047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.130859,28.272558,74.282089,67.375603,-8.131494,0.000000,2.807883,3.994082,3.645783,7.733367,2.491971,8.511875,5.659220,1,10.279390,4.424253,0,3.124602,6.114287,4.417414,5.897932,10.159724,5.971575,6.055069,6.104674,5.433817,6.425928,4.949334,6.309505,6.230092,7.491635,6.014305,7.322026,6.773872,0,-0.01545,0.00340,-0.01906,-0.01221,0.00925,-0.01257,0.00323,0.00198,-1.39153,0.12282,3.27698
0.048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.956848,28.216835,74.196365,67.514618,-8.372883,0.000000,2.807387,3.986106,3.627462,7.744758,2.489440,8.503591,5.713465,1,10.275606,4.426363,0,3.125672,6.103711,4.421942,5.893077,10.154736,5.973598,6.046720,6.110771,5.426772,6.434833,4.944483,6.307304,6.223081,7.491024,6.016377,7.315541,6.777631,0,-0.01588,0.00235,-0.02120,-0.01852,0.00825,-0.01047,0.02784,0.00297,-1.38140,0.10681,3.27698
0.049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.625656,28.293724,74.119659,67.723877,-8.608158,0.000000,2.806966,3.977758,3.609056,7.756870,2.487444,8.495440,5.767328,1,10.270777,4.428407,0,3.126635,6.093308,4.424500,5.889173,10.148677,5.976387,6.036813,6.116446,5.419544,6.444282,4.939042,6.305658,6.216517,7.490467,6.018542,7.310326,6.780956,0,-0.02020,0.00283,-0.02053,-0.01087,0.00806,-0.00540,0.00598,0.00343,-1.37233,0.09358,3.27707
0.050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.954239,28.657663,74.062500,68.085175,-8.830200,0.000000,2.806658,3.968604,3.590518,7.770545,2.486604,8.487579,5.820365,1,10.263684,4.430305,0,3.127367,6.083280,4.422791,5.887322,10.140299,5.980835,6.023535,6.121205,5.411922,6.454910,4.932322,6.305215,6.210923,7.490025,6.020908,7.307858,6.783341,0,-0.01844,0.00347,-0.02111,-0.02141,0.01019,-0.01394,0.01074,0.00355,-1.36059,0.09144,3.27738
0.051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.282837,29.021601,74.005333,68.446480,-9.052242,0.000000,2.806535,3.959450,3.571887,7.784221,2.485764,8.479718,5.873402,1,10.256591,4.432204,0,3.128098,6.073251,4.421082,5.885472,10.131922,5.985284,6.010258,6.125964,5.404301,6.465537,4.925601,6.304772,6.205329,7.489583,6.023275,7.305390,6.785726,0,-0.01451,0.00259,-0.02082,-0.00960,0.00839,-0.01740,0.01201,0.00133,-1.35378,0.09834,3.27749
0.052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.611435,29.385540,73.948174,68.807777,-9.274284,0.000000,2.806697,3.950295,3.553113,7.797896,2.484924,8.471858,5.926438,1,10.249498,4.434103,0,3.128830,6.063222,4.419373,5.883622,10.123544,5.989733,5.996980,6.130723,5.396679,6.476165,4.918880,6.304329,6.199735,7.489142,6.025641,7.302923,6.788110,0,-0.01808,0.00237,-0.02012,-0.01282,0.00829,-0.00843,-0.02050,0.00528,-1.34295,0.09200,3.27719
0.053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.956100,29.835150,73.955643,69.241989,-9.487140,0.000000,2.807162,3.940788,3.534303,7.810563,2.484238,8.464270,5.966292,1,10.241416,4.435945,0,3.130145,6.053515,4.430909,5.881978,10.114855,5.992687,5.984593,6.135092,5.388289,6.487784,4.914000,6.304012,6.194180,7.489673,6.029587,7.301159,6.793268,0,-0.02100,0.00397,-0.02052,-0.01299,0.00825,-0.01307,0.00486,0.00569,-1.32523,0.08743,3.27709
0.054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.335587,30.470203,74.103012,69.834007,-9.680109,0.000000,2.808088,3.930515,3.515440,7.821044,2.483887,8.457271,5.977610,1,10.231193,4.437667,0,3.132724,6.044506,4.471115,5.880781,10.105494,5.992407,5.974134,6.138615,5.378237,6.501549,4.913100,6.303968,6.188707,7.492311,6.036951,7.300920,6.804430,0,-0.01412,0.00281,-0.01965,-0.01379,0.00655,-0.01262,0.00577,0.00343,-1.31091,0.09305,3.27748
0.055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.715073,31.105257,74.250374,70.426025,-9.873077,0.000000,2.809152,3.920241,3.496814,7.831526,2.483535,8.450272,5.988928,1,10.220969,4.439388,0,3.135302,6.035496,4.511321,5.879584,10.096133,5.992127,5.963675,6.142138,5.368185,6.515314,4.912201,6.303923,6.183235,7.494948,6.044315,7.300681,6.815590,0,-0.01714,0.00939,-0.01986,-0.01352,0.00816,-0.01246,0.00767,0.00164,-1.29415,0.11940,3.27769
0.056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.094559,31.740311,74.397743,71.018044,-10.066047,0.000000,2.810425,3.909968,3.478550,7.842008,2.483184,8.443274,6.000246,1,10.210746,4.441110,0,3.137880,6.026486,4.551527,5.878386,10.086772,5.991848,5.953216,6.145660,5.358133,6.529079,4.911302,6.303878,6.177762,7.497585,6.051679,7.300442,6.826751,0,-0.01892,0.00857,-0.02040,-0.01656,0.00865,-0.01262,0.00384,0.00334,-1.28337,0.10609,3.27754
0.057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.222244,32.534229,74.528160,71.613686,-10.245888,0.000000,2.811645,3.899695,3.460752,7.852406,2.482993,8.436821,6.013877,1,10.200264,4.442904,0,3.140313,6.017783,4.591229,5.877058,10.077085,5.990906,5.942870,6.150541,5.345048,6.541053,4.908753,6.303873,6.172128,7.499415,6.059221,7.300591,6.836342,0,-0.00863,0.00382,-0.02035,-0.01212,0.00619,-0.01266,0.02375,0.00246,-1.26975,0.08636,3.27723
0.058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.804901,33.672016,74.621895,72.217163,-10.397313,0.000000,2.812783,3.889423,3.443668,7.862625,2.483150,8.431550,6.032517,1,10.189219,4.444855,0,3.142435,6.009743,4.629842,5.875443,10.066689,5.988533,5.932769,6.158361,5.325399,6.549152,4.902635,6.303951,6.166144,7.499496,6.067150,7.301581,6.842534,0,-0.02260,0.00477,-0.02078,-0.01311,0.00813,-0.01195,0.00218,0.00328,-1.25435,0.11371,3.27654
0.059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.387573,34.809807,74.715630,72.820648,-10.548738,0.000000,2.813921,3.879150,3.426822,7.872843,2.483308,8.426280,6.051157,1,10.178176,4.446805,0,3.144556,6.001703,4.668454,5.873829,10.056294,5.986161,5.922668,6.166182,5.305750,6.557251,4.896516,6.304029,6.160160,7.499578,6.075078,7.302570,6.848725,0,-0.01504,0.00117,-0.02252,-0.01831,0.00923,-0.01175,0.00613,-0.01624,-1.24099,0.10563,3.27620
0.060,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.970230,35.947598,74.809364,73.424133,-10.700165,0.000000,2.815062,3.868877,3.410342,7.883062,2.483465,8.421009,6.069798,1,10.167131,4.448755,0,3.146677,5.993663,4.707066,5.872215,10.045899,5.983788,5.912566,6.174003,5.286101,6.565350,4.890397,6.304107,6.154176,7.499660,6.083006,7.303560,6.854917,0,-0.01656,0.00397,-0.01979,-0.00750,0.00768,-0.01271,0.00546,-0.02564,-1.21017,0.08240,3.27666
0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.424911,37.061928,74.875862,74.043755,-10.840020,0.000000,2.816296,3.858259,3.393844,7.894093,2.483642,8.416712,6.097173,1,10.156185,4.450737,0,3.148973,5.985721,4.729168,5.870783,10.035512,5.982263,5.901103,6.179470,5.267245,6.576082,4.886032,6.304064,6.148582,7.500287,6.091113,7.304147,6.862186,0,-0.01943,0.00301,-0.02043,-0.01568,0.00770,-0.01348,0.00557,-0.00037,-1.19910,0.07858,3.27707
0.062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.602524,38.125473,74.883385,74.698326,-10.954832,0.000000,2.817674,3.846896,3.377320,7.906883,2.483861,8.414520,6.143456,1,10.145452,4.452788,0,3.151647,5.977993,4.715535,5.869746,10.025144,5.982571,5.886694,6.179844,5.250105,6.592513,4.885464,6.303757,6.143835,7.502093,6.099607,7.303860,6.871789,0,-0.01668,0.00328,-0.01973,-0.01356,0.00839,-0.01205,0.00388,0.00316,-1.18422,0.11552,3.27738
0.063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.780151,39.189022,74.890907,75.352890,-11.069645,0.000000,2.819102,3.835532,3.360973,7.919672,2.484080,8.412329,6.189738,1,10.134717,4.454839,0,3.154320,5.970264,4.701901,5.868709,10.014775,5.982879,5.872286,6.180218,5.232966,6.608943,4.884895,6.303450,6.139088,7.503901,6.108101,7.303573,6.881391,0,-0.01461,-0.00208,-0.01638,-0.01278,0.00862,-0.01261,0.00997,0.00323,-1.16733,0.11631,3.27770
0.064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.957779,40.252567,74.898430,76.007462,-11.184457,0.000000,2.820607,3.824168,3.344896,7.932462,2.484298,8.410137,6.236021,1,10.123983,4.456890,0,3.156994,5.962535,4.688267,5.867672,10.004407,5.983187,5.857877,6.180592,5.215827,6.625375,4.884326,6.303143,6.134340,7.505708,6.116596,7.303286,6.890993,0,-0.01891,0.00177,-0.02943,-0.01598,0.00793,-0.01161,-0.00280,0.00059,-1.15281,0.10157,3.27809
0.065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.342468,41.176735,74.944839,76.694710,-11.281203,0.000000,2.822111,3.812689,3.329275,7.945468,2.484700,8.408969,6.282575,1,10.113024,4.458197,0,3.159601,5.954818,4.675124,5.866357,9.993878,5.984858,5.846209,6.181507,5.201668,6.639819,4.883349,6.303144,6.129735,7.506307,6.124900,7.303495,6.899897,0,-0.01213,-0.00273,-0.01827,-0.01481,0.00939,-0.01154,0.00494,0.00268,-1.13434,0.11547,3.27816
0.066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.175369,41.799206,75.075409,77.452705,-11.338846,0.000000,2.823616,3.800962,3.314348,7.958943,2.485499,8.410014,6.329716,1,10.101575,4.457892,0,3.162063,5.947126,4.663041,5.864439,9.983006,5.989480,5.840474,6.183592,5.193958,6.649961,4.881485,6.303813,6.125435,7.504291,6.132794,7.304776,6.907290,0,-0.01889,0.00792,-0.02048,-0.01254,0.00904,-0.01419,0.00977,0.00530,-1.11973,0.11106,3.27755
0.067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.008270,42.421677,75.205986,78.210693,-11.396488,0.000000,2.825212,3.789236,3.299957,7.972418,2.486298,8.411060,6.376857,1,10.090127,4.457588,0,3.164524,5.939435,4.650958,5.862521,9.972134,5.994102,5.834740,6.185677,5.186248,6.660104,4.879621,6.304482,6.121136,7.502275,6.140689,7.306056,6.914682,0,-0.02008,-0.00013,-0.02039,-0.01219,0.00875,-0.01416,0.01284,-0.00873,-1.08067,0.09405,3.27711
0.068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.841171,43.044147,75.336555,78.968689,-11.454131,0.000000,2.826949,3.777509,3.286384,7.985892,2.487096,8.412107,6.423998,1,10.078679,4.457284,0,3.166986,5.931743,4.638875,5.860603,9.961261,5.998724,5.829005,6.187761,5.178538,6.670247,4.877758,6.305151,6.116836,7.500259,6.148583,7.307338,6.922075,0,-0.03394,0.00553,-0.02151,-0.01990,0.00752,-0.01419,0.00529,0.00803,-1.06505,0.08348,3.27703
0.069,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134.834167,43.749615,75.466927,79.694038,-11.492677,0.000000,2.828859,3.765828,3.273363,7.999352,2.488125,8.415756,6.470843,1,10.067314,4.455875,0,3.169576,5.924178,4.626459,5.858844,9.950494,6.005413,5.817208,6.191763,5.170214,6.682093,4.876694,6.306909,6.113239,7.499690,6.157437,7.309059,6.931938,0,-0.01528,0.00342,-0.01867,-0.00814,0.01002,-0.00845,0.00542,0.00091,-1.04623,0.11239,3.27712
0.070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.173706,44.634739,75.596878,80.348747,-11.489883,0.000000,2.831033,3.754247,3.261184,8.012779,2.489653,8.425044,6.517048,1,10.056129,4.452075,0,3.172446,5.916885,4.613323,5.857431,9.939955,6.016577,5.792289,6.199917,5.160558,6.697629,4.877364,6.311022,6.111161,7.502254,6.168370,7.311734,6.947150,0,-0.01840,0.00294,-0.02040,-0.01443,0.00848,-0.01358,0.00466,0.00270,-1.02930,0.09073,3.27758
0.071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.513245,45.519863,75.726830,81.003456,-11.487091,0.000000,2.833225,3.742666,3.249531,8.026207,2.491181,8.434332,6.563252,1,10.044943,4.448277,0,3.175316,5.909593,4.600187,5.856017,9.929415,6.027741,5.767371,6.208071,5.150901,6.713164,4.878035,6.315136,6.109084,7.504818,6.179303,7.314408,6.962363,0,-0.01768,0.00393,-0.02004,-0.01304,0.00871,-0.01185,0.00330,0.00301,-1.00623,0.09152,3.27782
0.072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.852783,46.404987,75.856781,81.658165,-11.484298,0.000000,2.835446,3.731085,3.238681,8.039635,2.492709,8.443620,6.609457,1,10.033757,4.444477,0,3.178185,5.902300,4.587051,5.854604,9.918876,6.038906,5.742452,6.216224,5.141245,6.728700,4.878705,6.319249,6.107006,7.507383,6.190236,7.317083,6.977575,0,-0.01799,0.00401,-0.02018,-0.01003,0.00790,-0.01118,0.00653,0.00175,-0.99065,0.12188,3.27759
0.073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.347809,47.249279,76.036362,82.330162,-11.458995,0.000000,2.837523,3.719402,3.228344,8.053250,2.494349,8.456230,6.653143,1,10.022645,4.440080,0,3.180697,5.895001,4.573216,5.853301,9.908493,6.044127,5.714947,6.221036,5.132520,6.743616,4.879912,6.323426,6.105582,7.510294,6.201451,7.320224,6.991676,0,-0.01714,0.00360,-0.01911,-0.01265,0.00870,-0.01161,0.00629,0.00327,-0.97390,0.11651,3.27753
0.074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.179367,48.005192,76.323364,83.039558,-11.384969,0.000000,2.839382,3.707499,3.218788,8.067274,2.496230,8.476035,6.691377,1,10.011693,4.434388,0,3.182436,5.887688,4.557866,5.852238,9.898449,6.036484,5.681845,6.218614,5.125810,6.757190,4.882284,6.327739,6.105572,7.513958,6.213278,7.324373,7.003373,0,-0.01736,0.00264,-0.02017,-0.01217,0.00850,-0.01317,0.00661,0.00222,-0.93181,0.09352,3.27783
0.075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.010941,48.761101,76.610359,83.748962,-11.310943,0.000000,2.841205,3.695596,3.209836,8.081298,2.498111,8.495840,6.729610,1,10.000742,4.428696,0,3.184175,5.880375,4.542515,5.851175,9.888404,6.028841,5.648743,6.216191,5.119100,6.770763,4.884655,6.332053,6.105561,7.517622,6.225104,7.328523,7.015070,0,-0.01794,0.00683,-0.02129,-0.01262,0.00851,-0.01221,0.00374,0.00397,-0.91139,0.07554,3.27786
0.076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.842499,49.517014,76.897362,84.458366,-11.236917,0.000000,2.842973,3.683692,3.201805,8.095322,2.499993,8.515645,6.767844,1,9.989790,4.423004,0,3.185913,5.873062,4.527164,5.850112,9.878360,6.021199,5.615642,6.213769,5.112389,6.784338,4.887027,6.336366,6.105551,7.521286,6.236931,7.332672,7.026768,0,-0.02053,0.00022,-0.02021,-0.01200,0.00615,-0.01241,0.00416,-0.00092,-0.89024,0.10672,3.27725
0.077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.551926,50.174774,77.176872,85.162720,-11.142505,0.000000,2.844848,3.672014,3.194479,8.108517,2.502042,8.538844,6.804448,1,9.978929,4.416315,0,3.187693,5.865898,4.512268,5.849558,9.868330,6.015533,5.590710,6.211833,5.106950,6.796097,4.889410,6.340926,6.105948,7.524454,6.248982,7.337223,7.039419,0,-0.01704,0.00248,-0.01998,-0.01740,0.00898,-0.01054,0.00488,0.00234,-0.87043,0.09431,3.27680
0.078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.996933,50.620079,77.440178,85.856163,-11.003967,0.000000,2.846888,3.660822,3.188229,8.119919,2.504454,8.569390,6.837522,1,9.968263,4.407465,0,3.189562,5.859054,4.498352,5.850102,9.858330,6.014146,5.583463,6.210949,5.104262,6.803928,4.891819,6.346021,6.107227,7.526548,6.261521,7.342642,7.054135,0,-0.01732,0.00388,-0.02005,-0.01155,0.00864,-0.01211,0.00633,0.00349,-0.84988,0.09784,3.27673
0.079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.441956,51.065388,77.703484,86.549606,-10.865430,0.000000,2.849002,3.649629,3.182706,8.131322,2.506866,8.599937,6.870597,1,9.957597,4.398616,0,3.191432,5.852210,4.484436,5.850646,9.848330,6.012760,5.576216,6.210066,5.101574,6.811759,4.894228,6.351116,6.108506,7.528642,6.274060,7.348062,7.068851,0,-0.01732,0.00418,-0.01981,-0.01458,0.00884,-0.01287,0.00319,0.00247,-0.82890,0.11490,3.27679
0.080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.886978,51.510693,77.966789,87.243050,-10.726892,0.000000,2.851229,3.638437,3.178293,8.142724,2.509279,8.630485,6.903671,1,9.946932,4.389767,0,3.193301,5.845366,4.470520,5.851191,9.838330,6.011373,5.568969,6.209182,5.098886,6.819590,4.896637,6.356211,6.109785,7.530736,6.286599,7.353481,7.083568,0,-0.01467,0.00404,-0.02107,-0.01264,0.00895,-0.01216,0.00607,0.00363,-0.78317,0.11877,3.27717
0.081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.494400,51.899055,78.135689,87.870865,-10.569534,0.000000,2.853454,3.627579,3.174601,8.157113,2.511580,8.664870,6.934988,1,9.936378,4.380054,0,3.195291,5.838867,4.457159,5.852682,9.825633,6.011583,5.563474,6.210256,5.096828,6.830516,4.900274,6.361531,6.111292,7.533439,6.300051,7.358248,7.097676,0,-0.02305,0.00268,-0.01987,-0.01245,0.00800,-0.01361,0.00469,0.00218,-0.76137,0.09390,3.27741
0.082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.453369,52.164165,78.100258,88.356644,-10.371440,0.000000,2.855675,3.617445,3.172009,8.177965,2.513642,8.707565,6.962501,1,9.926067,4.368472,0,3.197541,5.833113,4.444998,5.856224,9.807096,6.015248,5.561773,6.215569,5.096136,6.848142,4.906565,6.367341,6.113296,7.537460,6.315480,7.361600,7.110468,0,-0.01769,0.00264,-0.02058,-0.01455,0.00912,-0.01256,0.00607,0.00623,-0.73933,0.07973,3.27734
