"Time","v1 xCoM","v2 R COP","66 RDS cle","64 R marks","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.681,6.144045,0.000000,0,0,-3.426836,6.256304,16.133059,6.147038,11.231862,6.448413,1,0,15.219624,5.409930,6.749836,9.023535,-0.00015,0.12074,3.27670
0.682,6.141771,0.000000,0,0,-3.362160,6.252984,16.145435,6.147176,11.218690,6.448929,1,0,15.208787,5.409924,6.750870,9.019769,0.00013,0.11355,3.27677
0.683,6.139612,0.000000,0,0,-3.297484,6.249665,16.157814,6.147315,11.205518,6.449497,1,0,15.197949,5.409917,6.751903,9.016002,0.00001,0.09183,3.27673
0.684,6.137622,0.000000,0,0,-3.232808,6.246346,16.170191,6.147453,11.192346,6.450142,1,0,15.187113,5.409911,6.752936,9.012236,0.00015,0.09000,3.27642
0.685,6.135755,0.000000,0,0,-3.165342,6.243140,16.182131,6.147656,11.179259,6.450897,1,0,15.176349,5.409845,6.754114,9.009851,0.00016,0.12203,3.27653
0.686,6.134064,0.000000,0,0,-3.092108,6.240171,16.193161,6.147996,11.166349,6.451810,1,0,15.165737,5.409657,6.755588,9.010324,0.00014,0.10453,3.27752
0.687,6.132486,0.000000,0,0,-3.018873,6.237202,16.204193,6.148336,11.153440,6.452719,1,0,15.155125,5.409469,6.757061,9.010796,0.00015,0.07677,3.27796
0.688,6.131073,0.000000,0,0,-2.945639,6.234233,16.215225,6.148676,11.140530,6.453621,1,0,15.144513,5.409281,6.758535,9.011268,0.00014,0.09870,3.27719
0.689,6.129767,0.000000,0,0,-2.871683,6.231471,16.225832,6.149017,11.127573,6.454383,1,0,15.133881,5.409128,6.759651,9.012965,0.00000,0.10423,3.27679
0.690,6.128619,0.000000,0,0,-2.796233,6.229137,16.235563,6.149363,11.114518,6.454943,1,0,15.123206,5.409047,6.760026,9.017195,0.00015,0.09367,3.27717
0.691,6.127592,0.000000,0,0,-2.720783,6.226804,16.245295,6.149708,11.101464,6.455353,1,0,15.112533,5.408966,6.760401,9.021424,-0.00001,0.09171,3.27729
0.692,6.126741,0.000000,0,0,-2.645334,6.224470,16.255026,6.150054,11.088410,6.455543,1,0,15.101858,5.408885,6.760776,9.025655,0.00001,0.11684,3.27683
0.693,6.126009,0.000000,0,0,-2.574620,6.221927,16.264360,6.150363,11.075642,6.455612,1,0,15.091216,5.408785,6.760819,9.031106,-0.00001,0.11319,3.27652
0.694,6.125448,0.000000,0,0,-2.513697,6.218951,16.272873,6.150597,11.063464,6.455504,1,0,15.080642,5.408645,6.760176,9.039084,0.00014,0.09168,3.27652
0.695,6.124975,0.000000,0,0,-2.452773,6.215975,16.281384,6.150831,11.051287,5.144985,1,0,15.070067,5.408504,6.759533,9.047062,0.00000,0.09634,3.27652
0.696,6.124629,0.000000,0,0,-2.391850,6.212999,16.289896,6.151065,11.039109,1.917266,1,1,15.059493,5.408364,6.758891,9.055040,0.00001,0.10982,3.27652
0.697,6.124350,0.000000,0,0,-2.329410,6.210332,16.298204,6.151196,11.027037,0.000000,0,0,15.048879,5.408178,6.758083,9.064112,0.00013,0.09147,3.27647
0.698,6.124168,0.000000,0,0,-2.263835,6.208304,16.306093,6.151115,11.015181,0.000000,0,0,15.038178,5.407899,6.756934,9.075444,0.00030,0.07835,3.27632
0.699,6.124050,0.000000,0,0,-2.198260,6.206277,16.313980,6.151034,11.003325,0.000000,0,0,15.027479,5.407619,6.755785,9.086777,-0.00015,0.09924,3.27646
0.700,6.124025,0.000000,0,0,-2.132685,6.204250,16.321869,6.150953,10.991467,0.000000,0,0,15.016780,5.407340,6.754636,9.098110,-0.00028,0.11853,3.27722
0.701,6.124046,0.000000,0,0,-2.068648,6.202266,16.329594,6.150902,10.979712,0.000000,0,0,15.005987,5.407074,6.752735,9.110639,0.00013,0.09409,3.27762
0.702,6.124136,0.000000,0,0,-2.007792,6.200374,16.336981,6.150913,10.968163,0.000000,0,0,14.995001,5.406838,6.749278,9.125640,0.00013,0.08286,3.27724
0.703,6.124245,0.000000,0,0,-1.946935,6.198482,16.344368,6.150923,10.956615,0.000000,0,0,14.984015,5.406602,6.745820,9.140640,-0.00014,0.10753,3.27698
0.704,6.124381,0.000000,0,0,-1.886079,6.196590,16.351755,6.150934,10.945067,0.000000,0,0,14.973030,5.406366,6.742362,9.155642,-0.00001,0.11029,3.27698
0.705,6.124525,0.000000,0,0,-1.823094,6.194735,16.358997,6.151043,10.933200,0.000000,0,0,14.962012,5.406175,6.738429,9.171736,0.00000,0.09505,3.27705
0.706,6.124682,0.000000,0,0,-1.755709,6.192957,16.365936,6.151354,10.920674,0.000000,0,0,14.950927,5.406075,6.733510,9.190091,-0.00013,0.08273,3.27728
0.707,6.124850,0.000000,0,0,-1.688323,6.191178,16.372875,6.151665,10.908148,0.000000,0,0,14.939841,5.405974,6.728591,9.208446,0.00000,0.10525,3.27739
0.708,6.125034,0.000000,0,0,-1.620937,6.189400,16.379814,6.151976,10.895622,0.000000,0,0,14.928756,5.405874,6.723672,9.226801,0.00014,0.09127,3.27723
0.709,6.125221,0.000000,0,0,-1.561422,6.187725,16.386730,6.152285,10.882942,0.000000,0,0,14.917710,5.405843,6.718545,9.246111,0.00000,0.09535,3.27718
0.710,6.125412,0.000000,0,0,-1.518176,6.186265,16.393599,6.152590,10.869946,0.000000,0,0,14.906746,5.405955,6.712987,9.267395,0.00014,0.12041,3.27733
0.711,6.125593,0.000000,0,0,-1.474930,6.184803,16.400469,6.152895,10.856950,0.000000,0,0,14.895782,5.406066,6.707429,9.288680,0.00042,0.11168,3.27748
0.712,6.125760,0.000000,0,0,-1.431685,6.183343,16.407337,6.153201,10.843954,0.000000,0,0,14.884818,5.406178,6.701871,9.309964,0.00001,0.09587,3.27764
0.713,6.125923,0.000000,0,0,-1.390149,6.181974,16.414074,6.153528,10.831045,0.000000,0,0,14.873857,5.406267,6.696173,9.332001,-0.00001,0.08882,3.27774
0.714,6.126082,0.000000,0,0,-1.352148,6.180798,16.420540,6.153901,10.818317,0.000000,0,0,14.862902,5.406313,6.690186,9.355593,0.00001,0.11871,3.27774
0.715,6.126251,0.000000,0,0,-1.314148,6.179621,16.427006,6.154274,10.805590,0.000000,0,0,14.851946,5.406359,6.684198,9.379184,-0.00014,0.08829,3.27776
0.716,6.126434,0.000000,0,0,-1.276147,6.178444,16.433472,6.154646,10.792861,0.000000,0,0,14.840991,5.406405,6.678211,9.402776,-0.00013,0.08123,3.27784
0.717,6.126612,0.000000,0,0,-1.243036,6.177317,16.439863,6.155000,10.780231,0.000000,0,0,14.830009,5.406351,6.672161,9.427293,0.00030,0.10428,3.27780
0.718,6.126783,0.000000,0,0,-1.220031,6.176293,16.446096,6.155312,10.767801,0.000000,0,0,14.818970,5.406090,6.665979,9.453725,0.00002,0.10148,3.27749
0.719,6.126923,0.000000,0,0,-1.197026,6.175270,16.452332,6.155624,10.755371,0.000000,0,0,14.807931,5.405828,6.659799,9.480157,0.00000,0.09202,3.27721
0.720,6.127014,0.000000,0,0,-1.174021,6.174247,16.458567,6.155937,10.742942,0.000000,0,0,14.796892,5.405567,6.653617,9.506589,-0.00002,0.10107,3.27698
0.721,6.127065,0.000000,0,0,-1.149951,6.173094,16.464737,6.156185,10.730681,0.000000,0,0,14.785858,5.405181,6.647288,9.534071,-0.00014,0.11598,3.27690
0.722,6.127055,0.000000,0,0,-1.123681,6.171672,16.470774,6.156301,10.718772,0.000000,0,0,14.774837,5.404538,6.640651,9.563725,0.00001,0.10290,3.27713
0.723,6.127007,0.000000,0,0,-1.097410,6.170250,16.476810,6.156417,10.706862,0.000000,0,0,14.763815,5.403894,6.634015,9.593378,0.00001,0.10062,3.27714
0.724,6.126902,0.000000,0,0,-1.071139,6.168828,16.482847,6.156533,10.694954,0.000000,0,0,14.752793,5.403250,6.627378,9.623032,0.00001,0.11357,3.27668
0.725,6.126754,0.000000,0,0,-1.044834,6.167589,16.488783,6.156585,10.682905,0.000000,0,0,14.741722,5.402742,6.620828,9.653890,0.00002,0.09005,3.27644
0.726,6.126541,0.000000,0,0,-1.018456,6.166727,16.494513,6.156504,10.670568,0.000000,0,0,14.730546,5.402514,6.614456,9.687240,0.00000,0.08525,3.27667
0.727,6.126282,0.000000,0,0,-0.992078,6.165865,16.500242,6.156424,10.658231,0.000000,0,0,14.719370,5.402286,6.608085,9.720589,0.00002,0.10148,3.27675
0.728,6.125957,0.000000,0,0,-0.965701,6.165003,16.505972,6.156343,10.645893,0.000000,0,0,14.708194,5.402058,6.601713,9.753939,0.00015,0.09648,3.27652
0.729,6.125605,0.000000,0,0,-0.937711,6.164086,16.511908,6.156353,10.633537,0.000000,0,0,14.697073,5.401841,6.595541,9.788573,0.00000,0.07974,3.27644
0.730,6.125214,0.000000,0,0,-0.906389,6.163058,16.518265,6.156552,10.621142,0.000000,0,0,14.686065,5.401647,6.589783,9.825866,0.00003,0.11611,3.27667
0.731,6.124823,0.000000,0,0,-0.875067,6.162031,16.524624,6.156751,10.608748,0.000000,0,0,14.675057,5.401453,6.584025,9.863158,0.00000,0.11124,3.27690
0.732,6.124433,0.000000,0,0,-0.843745,6.161003,16.530981,6.156950,10.596354,0.000000,0,0,14.664049,5.401260,6.578267,9.900451,-0.00013,0.09719,3.27713
0.733,6.124065,0.000000,0,0,-0.817302,6.160143,16.537197,6.157132,10.583993,0.000000,0,0,14.653135,5.401023,6.572709,9.938904,0.00001,0.12291,3.27733
0.734,6.123729,0.000000,0,0,-0.800948,6.159634,16.543118,6.157280,10.571703,0.000000,0,0,14.642417,5.400699,6.567564,9.979756,0.00014,0.09821,3.27748
0.735,6.123433,0.000000,0,0,-0.784594,6.159123,16.549036,6.157429,10.559412,0.000000,0,0,14.631699,5.400375,6.562420,10.020608,0.00030,0.09273,3.27740
0.736,6.123196,0.000000,0,0,-0.768240,6.158614,16.554956,6.157577,10.547122,0.000000,0,0,14.620980,5.400050,6.557276,10.061460,0.00031,0.10917,3.27678
0.737,6.123024,0.000000,0,0,-0.760241,6.158003,16.560724,6.157737,10.534792,0.000000,0,0,14.610334,5.399760,6.552216,10.103213,-0.00030,0.10421,3.27646
0.738,6.122947,0.000000,0,0,-0.769517,6.157185,16.566174,6.157922,10.522381,0.000000,0,0,14.599838,5.399539,6.547331,10.146826,0.00015,0.08260,3.27677
0.739,6.122951,0.000000,0,0,-0.778793,6.156367,16.571625,6.158106,10.509970,0.000000,0,0,14.589343,5.399319,6.542447,10.190439,-0.00001,0.10567,3.27703
0.740,6.123070,0.000000,0,0,-0.788069,6.155549,16.577074,6.158291,10.497559,0.000000,0,0,14.578847,5.399099,6.537563,10.234053,-0.00001,0.11826,3.27718
0.741,6.123264,0.000000,0,0,-0.802753,6.154843,16.582016,6.158362,10.485218,0.000000,0,0,14.568376,5.398888,6.532973,10.277778,0.00000,0.09862,3.27721
0.742,6.123568,0.000000,0,0,-0.828616,6.154367,16.585909,6.158198,10.473022,0.000000,0,0,14.557955,5.398695,6.528994,10.321734,0.00001,0.10180,3.27698
0.743,6.123926,0.000000,0,0,-0.854480,6.153891,16.589800,6.158034,10.460825,0.000000,0,0,14.547535,5.398503,6.525014,10.365691,-0.00014,0.11124,3.27680
0.744,6.124365,0.000000,0,0,-0.880343,6.153415,16.593693,6.157870,10.448629,0.000000,0,0,14.537114,5.398311,6.521035,10.409648,-0.00014,0.10333,3.27672
0.745,6.124824,0.000000,0,0,-0.901214,6.152693,16.597179,6.157761,10.436334,0.000000,0,0,14.526661,5.398345,6.517315,10.453239,-0.00015,0.09476,3.27677
0.746,6.125311,0.000000,0,0,-0.911764,6.151460,16.599831,6.157767,10.423835,0.000000,0,0,14.516140,5.398849,6.514133,10.496076,0.00015,0.11218,3.27707
0.747,6.125764,0.000000,0,0,-0.922314,6.150227,16.602482,6.157773,10.411336,0.000000,0,0,14.505619,5.399352,6.510950,10.538913,0.00013,0.08917,3.27726
0.748,6.126167,0.000000,0,0,-0.932864,6.148993,16.605131,6.157779,10.398837,0.000000,0,0,14.495098,5.399855,6.507768,10.581749,-0.00030,0.08253,3.27718
0.749,6.126481,0.000000,0,0,-0.930989,6.147792,16.607536,6.157742,10.386315,0.000000,0,0,14.484551,5.400390,6.505103,10.624319,0.00013,0.12346,3.27703
0.750,6.126663,0.000000,0,0,-0.903424,6.146656,16.609432,6.157612,10.373748,0.000000,0,0,14.473954,5.400989,6.503508,10.666340,-0.00013,0.11232,3.27673
0.751,6.126718,0.000000,0,0,-0.875860,6.145519,16.611330,6.157484,10.361180,0.000000,0,0,14.463356,5.401588,6.501913,10.708360,-0.00014,0.09599,3.27657
0.752,6.126587,0.000000,0,0,-0.848295,6.144382,16.613226,6.157354,10.348613,0.000000,0,0,14.452759,5.402188,6.500318,10.750381,-0.00014,0.10223,3.27672
0.753,6.126306,0.000000,0,0,-0.803795,6.143217,16.615067,6.157362,10.335902,0.000000,0,0,14.441910,5.402785,6.499204,10.792100,0.00029,0.10843,3.27682
0.754,6.125804,0.000000,0,0,-0.724280,6.141989,16.616791,6.157653,10.322895,0.000000,0,0,14.430543,5.403377,6.499084,10.833199,0.00013,0.09573,3.27682
0.755,6.125114,0.000000,0,0,-0.644764,6.140761,16.618515,6.157944,10.309888,0.000000,0,0,14.419176,5.403969,6.498963,10.874298,0.00001,0.09354,3.27707
0.756,6.124148,0.000000,0,0,-0.565249,6.139533,16.620239,6.158235,10.296881,0.000000,0,0,14.407809,5.404562,6.498843,10.915397,0.00015,0.10523,3.27783
0.757,6.122961,0.000000,0,0,-0.479052,6.138723,16.621666,6.158568,10.283957,0.000000,0,0,14.396121,5.405194,6.499091,10.956388,-0.00015,0.08927,3.27816
0.758,6.121449,0.000000,0,0,-0.379037,6.138777,16.622482,6.158988,10.271207,0.000000,0,0,14.383769,5.405908,6.500103,10.997160,-0.00015,0.09850,3.27755
0.759,6.119747,0.000000,0,0,-0.279023,6.138831,16.623297,6.159407,10.258456,0.000000,0,0,14.371417,5.406622,6.501113,11.037932,-0.00014,0.12330,3.27713
0.760,6.117767,0.000000,0,0,-0.179009,6.138885,16.624111,6.159826,10.245706,0.000000,0,0,14.359065,5.407336,6.502125,11.078704,0.00014,0.10103,3.27713
0.761,6.115681,0.000000,0,0,-0.086633,6.138912,16.624653,6.160274,10.232965,0.000000,0,0,14.346580,5.408083,6.504054,11.119182,0.00028,0.09337,3.27727
0.762,6.113440,0.000000,0,0,-0.010049,6.138882,16.624630,6.160780,10.220246,0.000000,0,0,14.333820,5.408898,6.507882,11.159051,-0.00015,0.11964,3.27773
0.763,6.111166,1.073051,0,1,0.066536,6.138852,16.624607,6.161286,10.207527,0.000000,0,0,14.321061,5.409713,6.511709,11.198921,-0.00013,0.10484,3.27783
0.764,6.108848,3.716035,1,0,0.143120,6.138822,16.624582,6.161792,10.194807,0.000000,0,0,14.308302,5.410528,6.515537,11.238791,-0.00001,0.08071,3.27714
0.765,6.106565,5.286187,1,0,0.181602,6.139111,16.624136,6.162183,10.182374,0.000000,0,0,14.295714,5.411363,6.519955,11.278350,0.00015,0.10845,3.27670
0.766,6.104337,5.286728,1,0,0.141307,6.140058,16.622810,6.162336,10.170531,0.000000,0,0,14.283481,5.412240,6.525595,11.317266,-0.00014,0.09691,3.27677
0.767,6.102235,5.287332,1,0,0.101012,6.141005,16.621487,6.162490,10.158689,0.000000,0,0,14.271248,5.413116,6.531235,11.356181,0.00015,0.10251,3.27680
0.768,6.100319,5.288025,1,0,0.060716,6.141953,16.620163,6.162643,10.146847,0.000000,0,0,14.259014,5.413993,6.536874,11.395098,-0.00013,0.12243,3.27672
0.769,6.098624,5.288744,1,0,-0.014945,6.142684,16.618395,6.162908,10.135306,0.000000,0,0,14.246886,5.414865,6.542804,11.433424,-0.00014,0.11285,3.27677
0.770,6.097254,5.289499,1,0,-0.163726,6.142970,16.615713,6.163403,10.124388,0.000000,0,0,14.234977,5.415727,6.549332,11.470534,0.00013,0.10098,3.27707
0.771,6.096153,5.290278,1,0,-0.312506,6.143256,16.613029,6.163897,10.113469,0.000000,0,0,14.223067,5.416589,6.555860,11.507644,-0.00001,0.11642,3.27731
0.772,6.095446,5.291092,1,0,-0.461287,6.143542,16.610348,6.164392,10.102551,0.000000,0,0,14.211159,5.417451,6.562387,11.544753,0.00013,0.11317,3.27738
0.773,6.095017,5.291947,1,0,-0.634912,6.143778,16.607182,6.165004,10.091647,0.000000,0,0,14.199479,5.418356,6.569082,11.581258,0.00001,0.08960,3.27741
0.774,6.094996,5.292861,1,0,-0.859902,6.143911,16.603018,6.165859,10.080773,0.000000,0,0,14.188275,5.419351,6.576120,11.616511,0.00000,0.11083,3.27733
0.775,6.095270,5.293860,1,0,-1.084892,6.144043,16.598852,6.166714,10.069899,0.000000,0,0,14.177073,5.420344,6.583159,11.651765,-0.00002,0.09931,3.27728
0.776,6.095975,5.294983,1,0,-1.309882,6.144176,16.594688,6.167569,10.059025,0.000000,0,0,14.165869,5.421338,6.590198,11.687018,0.00001,0.10615,3.27728
0.777,6.096993,5.296234,1,0,-1.524959,6.143106,16.590044,6.171917,10.048070,0.000000,0,0,14.168653,5.422454,6.597404,11.721470,0.00030,0.12636,3.27726
0.778,6.098468,5.297668,1,0,-1.719538,6.139549,16.584410,6.183490,10.036949,0.000000,0,0,14.200355,5.423823,6.604955,11.754262,-0.00013,0.11367,3.27718
0.779,6.100213,5.299215,1,0,-1.914117,6.135993,16.578775,6.195063,10.025828,0.000000,0,0,14.232057,5.425192,6.612506,11.787054,0.00000,0.08742,3.27711
0.780,6.102353,5.300926,1,0,-2.108697,6.132436,16.573141,6.206635,10.014708,0.000000,0,0,14.263760,5.426561,6.620058,11.819846,0.00001,0.10057,3.27703
0.781,6.104676,5.302710,1,0,-2.257218,6.129144,16.566996,6.218355,10.003551,0.000000,0,0,14.295997,5.428086,6.627531,11.851563,0.00001,0.10801,3.27705
0.782,6.107268,5.304601,1,0,-2.310514,6.126398,16.559792,6.230377,9.992324,0.000000,0,0,14.329341,5.429934,6.634841,11.881056,-0.00001,0.09019,3.27728
0.783,6.109985,5.306488,1,0,-2.363811,6.123652,16.552588,6.242400,9.981095,0.000000,0,0,14.362685,5.431781,6.642152,11.910548,0.00013,0.09526,3.27748
0.784,6.112885,5.308370,1,0,-2.417107,6.120906,16.545385,6.254423,9.969868,0.000000,0,0,14.396029,5.433628,6.649463,11.940041,0.00014,0.10452,3.27764
0.785,6.115881,5.310183,1,0,-2.402310,6.117981,16.537828,6.263146,9.958830,0.000000,0,0,14.419139,5.435438,6.656609,11.968123,-0.00001,0.10339,3.27779
0.786,6.119021,5.311894,1,0,-2.246729,6.114687,16.529543,6.265046,9.948185,0.000000,0,0,14.421088,5.437169,6.663413,11.993295,0.00014,0.09913,3.27794
0.787,6.122240,5.313570,1,0,-2.091149,6.111394,16.521255,6.266947,9.937539,0.000000,0,0,14.423038,5.438900,6.670218,12.018466,0.00000,0.12508,3.27778
0.788,6.125575,5.315194,1,0,-1.935568,6.108100,16.512970,6.268847,9.926894,0.000000,0,0,14.424987,5.440631,6.677022,12.043637,0.00000,0.09797,3.27694
0.789,6.128979,5.316827,1,0,-1.715185,6.105250,16.504196,6.270967,9.916562,0.000000,0,0,14.427721,5.442441,6.683671,12.067198,-0.00013,0.08208,3.27654
0.790,6.132484,5.318474,1,0,-1.360823,6.103315,16.494417,6.273541,9.906878,0.000000,0,0,14.432078,5.444415,6.689997,12.087426,0.00001,0.10924,3.27707
0.791,6.136081,5.320100,1,0,-1.006461,6.101381,16.484636,6.276116,9.897195,0.000000,0,0,14.436436,5.446387,6.696323,12.107655,0.00014,0.10115,3.27753
0.792,6.139812,5.321697,1,0,-0.652099,6.099447,16.474857,6.278690,9.887512,0.000000,0,0,14.440793,5.448360,6.702649,12.127883,0.00001,0.09229,3.27784
0.793,6.143672,5.323227,1,0,-0.277197,6.097991,16.464783,6.281819,9.878028,0.000000,0,0,14.446272,5.450321,6.708754,12.146496,0.00000,0.08593,3.27776
0.794,6.147719,5.324659,1,0,0.140173,6.097523,16.454100,6.286094,9.868957,0.000000,0,0,14.454070,5.452255,6.714402,12.161768,0.00001,0.12077,3.27684
0.795,6.151927,5.325999,1,0,0.557542,6.097054,16.443419,6.290369,9.859885,0.000000,0,0,14.461867,5.454189,6.720050,12.177041,-0.00001,0.10848,3.27636
0.796,6.156371,5.327203,1,0,0.974911,6.096586,16.432735,6.294644,9.850813,0.000000,0,0,14.469665,5.456123,6.725698,12.192313,0.00000,0.09740,3.27682
0.797,6.161025,5.328303,1,0,1.376969,6.097476,16.421875,6.299204,9.842003,0.000000,0,0,14.478486,5.457867,6.731172,12.206231,0.00014,0.10534,3.27715
0.798,6.165985,5.329250,1,0,1.747372,6.101177,16.410648,6.304354,9.833735,0.000000,0,0,14.489423,5.459214,6.736283,12.217348,0.00014,0.10175,3.27723
0.799,6.171200,5.330122,1,0,2.117775,6.104877,16.399424,6.309504,9.825465,0.000000,0,0,14.500360,5.460562,6.741395,12.228465,-0.00014,0.08885,3.27721
0.800,6.176788,5.330882,1,0,2.488178,6.108578,16.388197,6.314653,9.817197,0.000000,0,0,14.511297,5.461910,6.746506,12.239582,0.00001,0.08616,3.27698
0.801,6.182611,5.331571,1,0,2.801032,6.112435,16.377018,6.319812,9.809452,0.000000,0,0,14.523570,5.462966,6.751334,12.249567,0.00015,0.11310,3.27692
0.802,6.188779,5.332159,1,0,2.994904,6.116616,16.365932,6.324988,9.802792,0.000000,0,0,14.538602,5.463421,6.755576,12.257212,-0.00014,0.10418,3.27723
0.803,6.195101,5.332540,1,0,3.188775,6.120797,16.354849,6.330164,9.796131,0.000000,0,0,14.553635,5.463875,6.759818,12.264856,0.00000,0.08442,3.27727
0.804,6.201647,5.332619,1,0,3.382647,6.124978,16.343765,6.335340,9.789470,0.000000,0,0,14.568667,5.464329,6.764060,12.272501,0.00030,0.09557,3.27673
0.805,6.208259,5.332355,1,0,3.528524,6.129158,16.332674,6.340437,9.783633,0.000000,0,0,14.585152,5.464005,6.767956,12.279398,0.00014,0.12150,3.27637
0.806,6.214967,5.331590,1,0,3.575172,6.133337,16.321571,6.345373,9.779501,0.000000,0,0,14.604636,5.462074,6.771136,12.284747,-0.00001,0.10950,3.27637
0.807,6.221643,5.330529,1,0,3.621820,6.137515,16.310467,6.350309,9.775369,0.000000,0,0,14.624121,5.460143,6.774316,12.290096,0.00013,0.08209,3.27649
0.808,6.228272,5.329033,1,0,3.668468,6.141693,16.299364,6.355245,9.771236,0.000000,0,0,14.643605,5.458212,6.777496,12.295445,-0.00012,0.07880,3.27687
0.809,6.234732,5.327311,1,0,3.677434,6.145723,16.288223,6.360247,9.768037,0.000000,0,0,14.664552,5.455492,6.780384,12.299661,0.00013,0.10755,3.27720
0.810,6.240946,5.325257,1,0,3.608494,6.149447,16.277010,6.365389,9.766765,0.000000,0,0,14.688521,5.451143,6.782665,12.301530,0.00016,0.09186,3.27743
0.811,6.246850,5.322919,1,0,3.539554,6.153171,16.265795,6.370530,9.765493,0.000000,0,0,14.712492,5.446793,6.784947,12.303398,0.00001,0.09139,3.27768
0.812,6.252302,5.320168,1,0,3.470613,6.156895,16.254581,6.375672,9.764221,0.000000,0,0,14.736462,5.442443,6.787229,12.305267,-0.00002,0.11109,3.27799
0.813,6.257351,5.317058,1,0,3.405688,6.160285,16.243208,6.380679,9.764021,0.000000,0,0,14.761883,5.436952,6.789387,12.306253,0.00000,0.11593,3.27803
0.814,6.261812,5.313423,1,0,3.349064,6.162987,16.231510,6.385408,9.766037,0.000000,0,0,14.790302,5.429098,6.791288,12.305414,-0.00001,0.09831,3.27750
0.815,6.265815,5.309426,1,0,3.292439,6.165689,16.219810,6.390137,9.768053,0.000000,0,0,14.818722,5.421244,6.793190,12.304576,0.00028,0.09683,3.27713
0.816,6.269149,5.304902,1,0,3.235815,6.168390,16.208113,6.394866,9.770069,0.000000,0,0,14.847142,5.413391,6.795091,12.303737,0.00015,0.11813,3.27713
0.817,6.271960,5.300047,1,0,3.183627,6.171263,16.196400,6.399561,9.773153,0.000000,0,0,14.876884,5.404675,6.796885,12.301858,0.00001,0.09365,3.27708
0.818,6.274008,5.294709,1,0,3.140613,6.174489,16.184658,6.404186,9.778446,0.000000,0,0,14.909362,5.394179,6.798455,12.297829,0.00015,0.09251,3.27693
0.819,6.275486,5.289124,1,0,3.097598,6.177717,16.172918,6.408811,9.783739,0.000000,0,0,14.941838,5.383682,6.800025,12.293799,-0.00013,0.10242,3.27687
0.820,6.276131,5.283181,1,0,3.054583,6.180943,16.161177,6.413436,9.789031,0.000000,0,0,14.974316,5.373186,6.801596,12.289770,-0.00001,0.10471,3.27703
0.821,6.276242,4.207881,1,1,3.012063,6.184038,16.149439,6.417950,9.795274,0.000000,0,0,15.008090,5.362009,6.802914,12.284860,0.00014,0.07949,3.27723
