"Time","38 FLy (cm)","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","39 FRx (cm)","35 HRx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","1 Synch"
3.067,5.775359,1,6.150098,5.110801,0.000000,0,4.131048,3.805151,6.525225,-3.201623,5.281535,-1.48773,0.10332,0,0,0,0,0,0,7.514332,0.963444,16.699947,17.195635,15.920876,18.325150,-8.732709,14.039781,157.616699,0,71.827858,96.036812,60.622086,8.733785,17.378904,8.592556,16.732094,8.565237,16.192316,8.917967,15.209820,10.337886,16.316050,11.448500,15.164296,11.772451,16.246563,0,0.00145,0.00096,0.00065,0.00448,0.00051,0.00092,0.00113,0.00069,3.21486
3.068,5.775331,1,6.149460,5.107148,0.000000,0,4.128262,3.806925,6.523825,-3.211992,5.278435,-1.48766,0.10411,0,0,0,0,0,0,7.518306,0.960595,16.700150,17.213512,15.913752,18.316072,-8.712166,14.031012,157.087982,0,71.744186,95.902283,60.475075,8.752896,17.411327,8.594546,16.725813,8.562216,16.183281,8.915412,15.203072,10.332438,16.313025,11.443364,15.161573,11.764226,16.244696,0,0.00146,0.00098,0.00065,0.00460,0.00053,0.00092,0.00114,0.00068,3.21479
3.069,5.775301,1,6.148621,5.103534,0.000000,0,4.120723,3.807671,6.522047,-3.217781,5.275218,-1.48750,0.10323,0,0,0,0,0,0,7.520759,0.956573,16.700119,17.232056,15.906103,18.307003,-8.686745,14.022255,156.777954,0,71.584770,95.802055,60.364323,8.766750,17.451221,8.595868,16.720442,8.560096,16.176403,8.913174,15.196148,10.327240,16.309872,11.439216,15.159439,11.757154,16.244045,0,0.00148,0.00095,0.00065,0.00451,0.00052,0.00090,0.00108,0.00065,3.21468
3.070,5.775269,1,6.147182,5.100035,0.000000,0,4.106675,3.807007,6.519748,-3.217297,5.271840,-1.48949,0.10210,0,0,0,0,0,0,7.521131,0.950945,16.699766,17.251514,15.897738,18.297939,-8.654642,14.013515,156.767487,0,71.321625,95.748802,60.303238,8.773400,17.501348,8.596272,16.716314,8.559212,16.172478,8.911369,15.188983,10.322385,16.306545,11.436419,15.158113,11.751660,16.245062,0,0.00147,0.00093,0.00064,0.00426,0.00054,0.00090,0.00112,0.00065,3.21446
3.071,5.775236,1,6.145903,5.096624,0.000000,0,4.092627,3.806344,6.517449,-3.216812,5.268462,-1.48651,0.10191,0,0,0,0,0,0,7.521502,0.945318,16.699411,17.270973,15.889373,18.288876,-8.622540,14.004776,156.757004,0,71.058472,95.695549,60.242149,8.780050,17.551476,8.596675,16.712187,8.558327,16.168552,8.909564,15.181818,10.317530,16.303219,11.433622,15.156788,11.746167,16.246078,0,0.00144,0.00092,0.00065,0.00405,0.00054,0.00087,0.00110,0.00064,3.21434
3.072,5.775204,1,6.145108,5.093477,0.000000,0,4.078579,3.805680,6.515150,-3.216328,5.265083,-1.48827,0.10147,0,0,0,0,0,0,7.521873,0.939691,16.699059,17.290430,15.881008,18.279814,-8.590438,13.996037,156.746536,0,70.795319,95.642296,60.181065,8.786700,17.601603,8.597078,16.708061,8.557442,16.164627,8.907759,15.174653,10.312675,16.299892,11.430826,15.155462,11.740674,16.247095,0,0.00135,0.00090,0.00064,0.00372,0.00055,0.00086,0.00106,0.00063,3.21479
3.073,5.775192,1,6.144752,5.090473,0.000000,0,4.067019,3.804753,6.514755,-3.206508,5.261681,-1.48727,0.09992,0,0,0,0,0,0,7.520904,0.939267,16.698112,17.310490,15.872113,18.270670,-8.554399,13.987375,156.963257,0,70.504997,95.618668,60.135178,8.787519,17.656107,8.596557,16.701330,8.557710,16.158430,8.905484,15.167969,10.307477,16.296856,11.428123,15.154873,11.735141,16.248953,0,0.00115,0.00083,0.00060,0.00288,0.00054,0.00075,0.00105,0.00059,3.21514
3.074,5.775207,1,6.145708,5.087899,0.000000,0,4.058866,3.803466,6.516969,-3.183900,5.258245,-1.48712,0.09856,0,0,0,0,0,0,7.518098,0.945970,16.696356,17.331369,15.862493,18.261419,-8.512969,13.978820,157.491150,0,70.177467,95.635620,60.110111,8.780350,17.716610,8.594766,16.691031,8.559557,16.149126,8.902566,15.161942,10.301812,16.294214,11.425549,15.155292,11.729551,16.251961,0,0.00114,0.00079,0.00060,0.00283,0.00054,0.00071,0.00106,0.00060,3.21491
3.075,5.775222,1,6.146764,5.085532,0.000000,0,4.050713,3.802179,6.519183,-3.161293,5.254809,-1.48621,0.09944,0,0,0,0,0,0,7.515292,0.952673,16.694599,17.352251,15.852871,18.252167,-8.471539,13.970263,158.019043,0,69.849930,95.652573,60.085045,8.773181,17.777113,8.592975,16.680733,8.561404,16.139822,8.899648,15.155917,10.296146,16.291574,11.422975,15.155710,11.723962,16.254969,0,0.00117,0.00079,0.00058,0.00279,0.00052,0.00071,0.00104,0.00059,3.21478
3.076,5.775238,1,6.148118,5.083786,0.000000,0,4.042560,3.800892,6.521397,-3.138685,5.251373,-1.48705,0.10003,0,0,0,0,0,0,7.512486,0.959376,16.692842,17.373131,15.843250,18.242916,-8.430109,13.961708,158.546936,0,69.522400,95.669533,60.059978,8.766012,17.837614,8.591184,16.670435,8.563251,16.130518,8.896729,15.149891,10.290482,16.288933,11.420400,15.156129,11.718373,16.257977,0,0.00115,0.00080,0.00055,0.00278,0.00051,0.00069,0.00103,0.00057,3.21516
3.077,5.775283,1,6.149282,5.082281,0.000000,0,4.032672,3.801391,6.523194,-3.105590,5.248102,-1.48796,0.09950,0,0,0,0,0,0,7.510855,0.963884,16.692242,17.394678,15.833700,18.233627,-8.383606,13.953224,158.960632,0,69.250877,95.655930,60.019135,8.761481,17.889872,8.588517,16.663275,8.563896,16.120342,8.894210,15.142898,10.284696,16.285915,11.417583,15.156075,11.712092,16.259651,0,0.00111,0.00078,0.00054,0.00272,0.00052,0.00071,0.00102,0.00059,3.21546
3.078,5.775369,1,6.149874,5.081492,0.000000,0,4.020409,3.804336,6.524422,-3.058130,5.245056,-1.48682,0.10124,0,0,0,0,0,0,7.510832,0.965384,16.693224,17.417135,15.824247,18.224291,-8.330155,13.944839,159.217911,0,69.056068,95.600471,59.956684,8.760562,17.930832,8.584649,16.660414,8.562895,16.108971,8.892238,15.134580,10.278747,16.282383,11.414434,15.155371,11.704865,16.259497,0,0.00108,0.00080,0.00053,0.00262,0.00053,0.00071,0.00097,0.00058,3.21531
3.079,5.775454,1,6.150502,5.080870,0.000000,0,4.008145,3.807281,6.525650,-3.010669,5.242011,-1.48735,0.10393,0,0,0,0,0,0,7.510808,0.966885,16.694206,17.439594,15.814795,18.214954,-8.276705,13.936456,159.475204,0,68.861267,95.545021,59.894234,8.759644,17.971794,8.580782,16.657553,8.561893,16.097597,8.890265,15.126262,10.272797,16.278849,11.411285,15.154667,11.697639,16.259342,0,0.00110,0.00081,0.00054,0.00253,0.00054,0.00072,0.00092,0.00058,3.21520
3.080,5.775540,1,6.151239,5.080746,0.000000,0,3.995882,3.810226,6.526878,-2.963209,5.238965,-1.48705,0.10458,0,0,0,0,0,0,7.510785,0.968386,16.695187,17.462051,15.805341,18.205618,-8.223254,13.928071,159.732498,0,68.666458,95.489563,59.831783,8.758725,18.012754,8.576914,16.654692,8.560892,16.086226,8.888292,15.117944,10.266848,16.275316,11.408136,15.153963,11.690412,16.259190,0,0.00109,0.00080,0.00054,0.00255,0.00055,0.00075,0.00092,0.00058,3.21536
3.081,5.775618,1,6.152210,5.080715,0.000000,0,3.990416,3.812246,6.529013,-2.910562,5.236021,-1.48933,0.10403,0,0,0,0,0,0,7.509105,0.968811,16.696135,17.485060,15.795872,18.196320,-8.167396,13.919868,159.976257,0,68.383781,95.465973,59.854221,8.762458,18.054504,8.574906,16.649046,8.560954,16.076694,8.887029,15.109324,10.260944,16.272186,11.406226,15.154943,11.684933,16.260916,0,0.00112,0.00083,0.00056,0.00263,0.00056,0.00073,0.00091,0.00057,3.21547
3.082,5.775684,1,6.153883,5.080961,0.000000,0,3.994260,3.812999,6.532390,-2.850811,5.233216,-1.48674,0.10453,0,0,0,0,0,0,7.505156,0.967763,16.697031,17.508818,15.786379,18.187073,-8.108238,13.911909,160.201462,0,67.980743,95.486015,59.992920,8.772561,18.097336,8.575447,16.639589,8.562472,16.069687,8.886737,15.100289,10.255104,16.269608,11.406014,15.158227,11.681847,16.265217,0,0.00112,0.00082,0.00056,0.00262,0.00056,0.00076,0.00092,0.00058,3.21540
3.083,5.775751,1,6.155588,5.081289,0.000000,0,3.998104,3.813751,6.535767,-2.791060,5.230412,-1.48788,0.10510,0,0,0,0,0,0,7.501206,0.966716,16.697929,17.532578,15.776887,18.177826,-8.049081,13.903952,160.426682,0,67.577698,95.506065,60.131618,8.782664,18.140167,8.575988,16.630131,8.563991,16.062677,8.886444,15.091255,10.249264,16.267031,11.405802,15.161512,11.678761,16.269518,0,0.00113,0.00080,0.00056,0.00268,0.00055,0.00074,0.00090,0.00059,3.21525
3.084,5.775817,1,6.157389,5.081862,0.000000,0,4.001948,3.814503,6.539144,-2.731308,5.227607,-1.48621,0.10401,0,0,0,0,0,0,7.497256,0.965668,16.698826,17.556337,15.767395,18.168577,-7.989923,13.895994,160.651886,0,67.174660,95.526108,60.270317,8.792768,18.182999,8.576528,16.620672,8.565509,16.055670,8.886152,15.082221,10.243424,16.264452,11.405590,15.164797,11.675676,16.273819,0,0.00111,0.00080,0.00056,0.00264,0.00055,0.00071,0.00090,0.00058,3.21471
3.085,5.775891,1,6.158988,5.082506,0.000000,0,4.006486,3.814961,6.541485,-2.669113,5.224889,-1.48766,0.10267,0,0,0,0,0,0,7.495615,0.964242,16.701612,17.580473,15.757877,18.159348,-7.928432,13.888064,160.693970,0,66.936180,95.520950,60.338097,8.797400,18.220463,8.577492,16.610151,8.566797,16.047247,8.886606,15.075466,10.239262,16.263021,11.405650,15.167793,11.673051,16.278568,0,0.00111,0.00079,0.00057,0.00269,0.00054,0.00072,0.00090,0.00056,3.21431
3.086,5.775976,1,6.159983,5.083364,0.000000,0,4.011976,3.815016,6.542408,-2.603570,5.222292,-1.48926,0.10225,0,0,0,0,0,0,7.497138,0.962298,16.706985,17.605122,15.748324,18.150141,-7.863747,13.880174,160.485214,0,66.923103,95.481255,60.308731,8.794535,18.250572,8.579035,16.598171,8.567773,16.036890,8.888083,15.071835,10.237398,16.263159,11.406085,15.170396,11.671054,16.283930,0,0.00111,0.00080,0.00058,0.00267,0.00054,0.00071,0.00087,0.00057,3.21462
3.087,5.776060,1,6.160682,5.084246,0.000000,0,4.017466,3.815071,6.543332,-2.538028,5.219695,-1.48773,0.10136,0,0,0,0,0,0,7.498661,0.960354,16.712358,17.629770,15.738771,18.140936,-7.799061,13.872283,160.276474,0,66.910019,95.441566,60.279369,8.791671,18.280684,8.580578,16.586193,8.568748,16.026531,8.889559,15.068202,10.235535,16.263298,11.406519,15.172997,11.669058,16.289289,0,0.00112,0.00079,0.00060,0.00264,0.00055,0.00071,0.00084,0.00058,3.21486
3.088,5.776144,1,6.160493,5.085204,0.000000,0,4.022955,3.815126,6.544255,-2.472485,5.217098,-1.48811,0.09959,0,0,0,0,0,0,7.500183,0.958411,16.717731,17.654419,15.729218,18.131729,-7.734375,13.864392,160.067719,0,66.896942,95.401878,60.250004,8.788806,18.310793,8.582122,16.574213,8.569723,16.016174,8.891035,15.064570,10.233671,16.263435,11.406954,15.175600,11.667062,16.294651,0,0.00107,0.00082,0.00060,0.00248,0.00055,0.00072,0.00082,0.00059,3.21479
3.089,5.776237,1,6.160010,5.086144,0.000000,0,4.029237,3.814106,6.543481,-2.410311,5.214654,-1.48788,0.09836,0,0,0,0,0,0,7.500244,0.954905,16.719225,17.679548,15.719639,18.122496,-7.662011,13.856604,159.858871,0,66.847488,95.372849,60.266132,8.796213,18.345863,8.583166,16.563055,8.569928,16.005651,8.891532,15.059890,10.230578,16.262762,11.406554,15.177844,11.664547,16.298935,0,0.00104,0.00083,0.00061,0.00247,0.00057,0.00071,0.00078,0.00058,3.21479
3.090,5.776341,1,6.158644,5.087032,0.000000,0,4.036604,3.811614,6.540382,-2.352750,5.212420,-1.48773,0.09993,0,0,0,0,0,0,7.498302,0.949259,16.715405,17.705338,15.710024,18.113226,-7.579131,13.848953,159.649857,0,66.748222,95.358429,60.344570,8.817689,18.387724,8.583527,16.553022,8.569078,15.994906,8.890687,15.053772,10.225802,16.260975,11.405014,15.179599,11.661324,16.301743,0,0.00106,0.00084,0.00061,0.00253,0.00057,0.00071,0.00071,0.00061,3.21525
3.091,5.776446,1,6.157196,5.087888,0.000000,0,4.043972,3.809122,6.537283,-2.295189,5.210186,-1.48705,0.10055,0,0,0,0,0,0,7.496361,0.943614,16.711584,17.731125,15.700408,18.103956,-7.496250,13.841303,159.440857,0,66.648949,95.344002,60.423008,8.839166,18.429585,8.583887,16.542988,8.568229,15.984160,8.889842,15.047654,10.221025,16.259190,11.403473,15.181353,11.658099,16.304552,0,0.00104,0.00084,0.00062,0.00248,0.00057,0.00071,0.00068,0.00061,3.21563
3.092,5.776552,1,6.155505,5.088652,0.000000,0,4.051339,3.806630,6.534184,-2.237629,5.207953,-1.48697,0.09999,0,0,0,0,0,0,7.494419,0.937968,16.707764,17.756914,15.690793,18.094687,-7.413370,13.833653,159.231842,0,66.549683,95.329582,60.501442,8.860641,18.471445,8.584248,16.532955,8.567379,15.973414,8.888996,15.041537,10.216249,16.257402,11.401933,15.183107,11.654875,16.307362,0,0.00102,0.00083,0.00062,0.00244,0.00057,0.00072,0.00068,0.00059,3.21555
3.093,5.776630,1,6.153950,5.089381,0.000000,0,4.059894,3.804720,6.531744,-2.182677,5.205750,-1.48735,0.10133,0,0,0,0,0,0,7.493407,0.936895,16.706194,17.783131,15.681187,18.085531,-7.319425,13.826151,158.856049,0,66.480286,95.276779,60.600262,8.874090,18.504061,8.584776,16.521746,8.566126,15.962650,8.890237,15.033643,10.211942,16.255486,11.401487,15.185484,11.652324,16.310251,0,0.00104,0.00082,0.00061,0.00238,0.00056,0.00073,0.00067,0.00059,3.21550
3.094,5.776674,1,6.152804,5.090007,0.000000,0,4.070074,3.803608,6.530205,-2.131297,5.203589,-1.48529,0.10343,0,0,0,0,0,0,7.493667,0.942084,16.707710,17.809935,15.671593,18.076534,-7.210323,13.818852,158.251816,0,66.451820,95.171425,60.726994,8.876546,18.524015,8.585535,16.508926,8.564320,15.951862,8.894335,15.023314,10.208275,16.253391,11.402544,15.188714,11.650695,16.313253,0,0.00111,0.00085,0.00061,0.00251,0.00056,0.00073,0.00063,0.00058,3.21557
3.095,5.776717,1,6.151897,5.090604,0.000000,0,4.080255,3.802495,6.528667,-2.079918,5.201428,-1.48804,0.10346,0,0,0,0,0,0,7.493928,0.947273,16.709227,17.836739,15.662000,18.067537,-7.101222,13.811553,157.647583,0,66.423347,95.066063,60.853729,8.879001,18.543970,8.586294,16.496107,8.562514,15.941074,8.898433,15.012985,10.204609,16.251295,11.403601,15.191943,11.649065,16.316256,0,0.00110,0.00084,0.00061,0.00250,0.00057,0.00074,0.00062,0.00059,3.21559
3.096,5.776761,1,6.151711,5.091118,0.000000,0,4.090435,3.801382,6.527129,-2.028539,5.199267,-1.48743,0.10264,0,0,0,0,0,0,7.494188,0.952461,16.710743,17.863543,15.652406,18.058540,-6.992121,13.804255,157.043350,0,66.394882,94.960709,60.980461,8.881455,18.563925,8.587053,16.483290,8.560708,15.930285,8.902531,15.002656,10.200943,16.249201,11.404657,15.195173,11.647436,16.319256,0,0.00109,0.00084,0.00061,0.00251,0.00058,0.00075,0.00061,0.00061,3.21528
3.097,5.776810,1,6.151737,5.091608,0.000000,0,4.099298,3.801975,6.526542,-1.982114,5.197282,-1.48758,0.10339,0,0,0,0,0,0,7.493415,0.954124,16.711748,17.890732,15.642769,18.049538,-6.869095,13.797148,156.666733,0,66.318924,94.901985,61.095009,8.879905,18.583950,8.588178,16.473705,8.560318,15.921624,8.905875,14.994645,10.197933,16.247850,11.405960,15.198744,11.646183,16.322372,0,0.00110,0.00085,0.00061,0.00254,0.00059,0.00076,0.00062,0.00060,3.21499
3.098,5.776868,1,6.152395,5.092027,0.000000,0,4.106356,3.804903,6.527257,-1.942474,5.195536,-1.48682,0.10420,0,0,0,0,0,0,7.491226,0.950957,16.712057,17.918449,15.633071,18.040527,-6.726997,13.790303,156.601868,0,66.177925,94.907135,61.192860,8.872867,18.604069,8.589803,16.468555,8.561866,15.915876,8.908187,14.989808,10.195824,16.247522,11.407599,15.202784,11.645446,16.325645,0,0.00113,0.00083,0.00061,0.00267,0.00057,0.00074,0.00062,0.00060,3.21476
3.099,5.776926,1,6.152894,5.092415,0.000000,0,4.113414,3.807830,6.527973,-1.902835,5.193790,-1.48811,0.10341,0,0,0,0,0,0,7.489037,0.947790,16.712364,17.946167,15.623373,18.031517,-6.584900,13.783460,156.536987,0,66.036926,94.912285,61.290710,8.865829,18.624189,8.591428,16.463406,8.563413,15.910128,8.910498,14.984971,10.193713,16.247194,11.409240,15.206822,11.644709,16.328918,0,0.00114,0.00080,0.00061,0.00267,0.00057,0.00075,0.00061,0.00060,3.21461
3.100,5.776984,1,6.152912,5.092711,0.000000,0,4.120472,3.810758,6.528688,-1.863195,5.192045,-1.48643,0.10229,0,0,0,0,0,0,7.486847,0.944623,16.712673,17.973885,15.613675,18.022507,-6.442802,13.776616,156.472122,0,65.895927,94.917435,61.388565,8.858790,18.644310,8.593053,16.458256,8.564960,15.904379,8.912809,14.980134,10.191604,16.246866,11.410879,15.210862,11.643971,16.332191,0,0.00113,0.00081,0.00060,0.00276,0.00056,0.00071,0.00060,0.00061,3.21483
3.101,5.777063,1,6.152628,5.092987,0.000000,0,4.129632,3.811009,6.528728,-1.823896,5.190285,-1.48773,0.10222,0,0,0,0,0,0,7.487077,0.943096,16.712780,18.001675,15.604037,18.013414,-6.287598,13.770082,156.423477,0,65.748146,94.848427,61.505947,8.831373,18.746628,8.593958,16.450510,8.566615,15.896900,8.916341,14.973804,10.189055,16.246592,11.412020,15.214936,11.643240,16.335798,0,0.00114,0.00082,0.00061,0.00291,0.00054,0.00075,0.00061,0.00062,3.21499
3.102,5.777172,1,6.151441,5.093198,0.000000,0,4.141673,3.807592,6.527845,-1.785064,5.188507,-1.48781,0.10200,0,0,0,0,0,0,7.490622,0.943815,16.712614,18.029570,15.594482,18.004210,-6.114441,13.763969,156.397064,0,65.591064,94.677841,61.650082,8.776043,18.961533,8.593878,16.439213,8.568417,15.887052,8.921542,14.965427,10.185908,16.246395,11.412476,15.219059,11.642516,16.339865,0,0.00117,0.00083,0.00063,0.00301,0.00054,0.00072,0.00058,0.00062,3.21476
3.103,5.777280,1,6.150727,5.093458,0.000000,0,4.153714,3.804175,6.526962,-1.746231,5.186729,-1.48689,0.10065,0,0,0,0,0,0,7.494165,0.944533,16.712448,18.057463,15.584928,17.995003,-5.941285,13.757858,156.370651,0,65.433983,94.507263,61.794216,8.720713,19.176435,8.593797,16.427914,8.570218,15.877202,8.926744,14.957051,10.182761,16.246197,11.412932,15.223182,11.641792,16.343929,0,0.00119,0.00083,0.00063,0.00298,0.00054,0.00073,0.00057,0.00061,3.21457
3.104,5.777389,1,6.151438,5.093863,0.000000,0,4.165754,3.800759,6.526079,-1.707399,5.184951,-1.48659,0.09917,0,0,0,0,0,0,7.497709,0.945252,16.712282,18.085356,15.575373,17.985798,-5.768128,13.751746,156.344238,0,65.276901,94.336678,61.938351,8.665382,19.391338,8.593717,16.416616,8.572019,15.867353,8.931945,14.948675,10.179614,16.246000,11.413388,15.227304,11.641069,16.347994,0,0.00122,0.00083,0.00062,0.00302,0.00054,0.00071,0.00055,0.00060,3.21457
3.105,5.777467,1,6.153018,5.094380,0.000000,0,4.172596,3.799913,6.528419,-1.663567,5.183229,-1.48720,0.09898,0,0,0,0,0,0,7.498070,0.945608,16.713284,18.112848,15.565776,17.976656,-5.577746,13.745975,156.121094,0,65.210678,94.219940,62.044933,8.632762,19.520418,8.594410,16.407295,8.573060,15.857865,8.936815,14.941647,10.177105,16.246092,11.414600,15.231917,11.640492,16.354229,0,0.00124,0.00085,0.00063,0.00303,0.00055,0.00070,0.00055,0.00060,3.21458
3.106,5.777506,1,6.157207,5.095234,0.000000,0,4.172318,3.802588,6.535172,-1.612888,5.181583,-1.48628,0.09907,0,0,0,0,0,0,7.494071,0.945467,16.715885,18.139790,15.556121,17.967602,-5.363770,13.740668,155.628494,0,65.268906,94.176956,62.100086,8.631249,19.531946,8.596163,16.400684,8.573061,15.848872,8.941231,14.936464,10.175470,16.246580,11.416847,15.237202,11.640119,16.363434,0,0.00125,0.00086,0.00062,0.00311,0.00055,0.00070,0.00055,0.00058,3.21466
3.107,5.777545,1,6.160932,5.096211,0.000000,0,4.172040,3.805262,6.541924,-1.562210,5.179937,-1.48735,0.09830,0,0,0,0,0,0,7.490072,0.945326,16.718485,18.166733,15.546466,17.958548,-5.149795,13.735362,155.135895,0,65.327126,94.133972,62.155239,8.629736,19.543474,8.597916,16.394073,8.573061,15.839879,8.945646,14.931282,10.173835,16.247066,11.419094,15.242486,11.639744,16.372639,0,0.00124,0.00086,0.00062,0.00306,0.00054,0.00069,0.00054,0.00057,3.21475
3.108,5.777585,1,6.163267,5.097555,0.000000,0,4.171761,3.807937,6.548677,-1.511531,5.178292,-1.48682,0.09951,0,0,0,0,0,0,7.486073,0.945185,16.721085,18.193674,15.536811,17.949493,-4.935819,13.730056,154.643295,0,65.385353,94.090988,62.210392,8.628222,19.555002,8.599669,16.387463,8.573062,15.830886,8.950062,14.926101,10.172199,16.247555,11.421341,15.247770,11.639369,16.381844,0,0.00127,0.00085,0.00062,0.00320,0.00053,0.00067,0.00056,0.00056,3.21490
3.109,5.777669,1,6.164182,5.099028,0.000000,0,4.172477,3.810236,6.549469,-1.452374,5.176638,-1.48705,0.10229,0,0,0,0,0,0,7.486552,0.943625,16.723875,18.220345,15.527269,17.940470,-4.701063,13.725047,154.438980,0,65.288155,94.038162,62.313084,8.628180,19.566633,8.600805,16.379667,8.573989,15.822609,8.953748,14.919473,10.169366,16.246927,11.422499,15.252146,11.638468,16.388950,0,0.00128,0.00082,0.00062,0.00335,0.00052,0.00068,0.00056,0.00056,3.21495
3.110,5.777817,1,6.160837,5.100884,0.000000,0,4.174554,3.812021,6.542094,-1.381606,5.174973,-1.48758,0.10311,0,0,0,0,0,0,7.493165,0.940120,16.726927,18.246641,15.517883,17.931490,-4.437844,13.720446,154.629532,0,64.978081,93.971855,62.480881,8.630152,19.578402,8.601098,16.370245,8.576187,15.815312,8.956436,14.910866,10.164891,16.244768,11.422165,15.255275,11.636844,16.393179,0,0.00137,0.00080,0.00062,0.00357,0.00052,0.00068,0.00056,0.00056,3.21450
3.111,5.777965,1,6.157315,5.102893,0.000000,0,4.176632,3.813805,6.534720,-1.310838,5.173307,-1.48659,0.10308,0,0,0,0,0,0,7.499777,0.936615,16.729979,18.272938,15.508498,17.922508,-4.174625,13.715844,154.820099,0,64.667999,93.905548,62.648678,8.632123,19.590170,8.601391,16.360825,8.578384,15.808017,8.959124,14.902258,10.160416,16.242611,11.421830,15.258404,11.635221,16.397408,0,0.00142,0.00079,0.00060,0.00377,0.00051,0.00069,0.00058,0.00055,3.21407
3.112,5.778113,1,6.153261,5.105358,0.000000,0,4.178710,3.815589,6.527346,-1.240070,5.171642,-1.48666,0.10455,0,0,0,0,0,0,7.506390,0.933110,16.733030,18.299234,15.499112,17.913528,-3.911406,13.711244,155.010651,0,64.357925,93.839241,62.816475,8.634094,19.601938,8.601684,16.351404,8.580582,15.800721,8.961812,14.893651,10.155941,16.240452,11.421496,15.261533,11.633597,16.401636,0,0.00146,0.00080,0.00059,0.00390,0.00051,0.00069,0.00058,0.00056,3.21385
3.113,5.778290,1,6.150179,5.107970,0.000000,0,4.181488,3.816704,6.523564,-1.166712,5.170272,-1.48735,0.10594,0,0,0,0,0,0,7.507027,0.932441,16.732759,18.324873,15.489748,17.904602,-3.613266,13.707076,154.962860,0,64.186081,93.726379,62.909374,8.635985,19.614302,8.602102,16.340504,8.581947,15.792385,8.965488,14.885756,10.152412,16.238928,11.421280,15.264272,11.631582,16.405844,0,0.00146,0.00080,0.00060,0.00391,0.00053,0.00069,0.00059,0.00057,3.21376
3.114,5.778508,1,6.150011,5.111028,0.000000,0,4.185225,3.816900,6.524701,-1.089807,5.169307,-1.48659,0.10516,0,0,0,0,0,0,7.499478,0.935657,16.727938,18.349609,15.480412,17.895750,-3.267295,13.703502,154.588608,0,64.203575,93.549767,62.899685,8.637767,19.627483,8.602695,16.327574,8.582172,15.782623,8.970518,14.878839,10.150180,16.238274,11.421226,15.266474,11.629030,16.410019,0,0.00146,0.00076,0.00061,0.00385,0.00053,0.00069,0.00059,0.00058,3.21445
3.115,5.778726,1,6.150361,5.114134,0.000000,0,4.188962,3.817096,6.525838,-1.012902,5.168342,-1.48872,0.10362,0,0,0,0,0,0,7.491929,0.938872,16.723116,18.374344,15.471075,17.886898,-2.921325,13.699928,154.214371,0,64.221062,93.373154,62.889999,8.639547,19.640665,8.603289,16.314646,8.582397,15.772862,8.975548,14.871921,10.147946,16.237619,11.421172,15.268676,11.626478,16.414196,0,0.00144,0.00076,0.00062,0.00384,0.00053,0.00070,0.00060,0.00058,3.21493
3.116,5.778944,1,6.152262,5.117385,0.000000,0,4.192699,3.817293,6.526976,-0.935997,5.167376,-1.48781,0.10327,0,0,0,0,0,0,7.484380,0.942088,16.718294,18.399080,15.461739,17.878046,-2.575355,13.696354,153.840118,0,64.238548,93.196541,62.880310,8.641329,19.653847,8.603882,16.301718,8.582623,15.763101,8.980577,14.865003,10.145714,16.236963,11.421118,15.270878,11.623926,16.418371,0,0.00145,0.00074,0.00062,0.00377,0.00052,0.00069,0.00061,0.00057,3.21432
3.117,5.779160,1,6.154098,5.120580,0.000000,0,4.195869,3.817111,6.528795,-0.864230,5.166556,-1.48903,0.10262,0,0,0,0,0,0,7.481655,0.946518,16.718559,18.423195,15.452390,17.869287,-2.191491,13.693525,153.516968,0,64.168625,93.166916,62.995712,8.645329,19.668467,8.605029,16.289906,8.582963,15.752626,8.984606,14.856076,10.142490,16.234180,11.422422,15.274223,11.622242,16.423189,0,0.00145,0.00071,0.00064,0.00371,0.00051,0.00068,0.00063,0.00056,3.21389
3.118,5.779372,1,6.155734,5.123606,0.000000,0,4.198261,3.816412,6.531549,-0.799499,5.165935,-1.48636,0.10088,0,0,0,0,0,0,7.485537,0.952613,16.725794,18.446459,15.443026,17.860655,-1.755727,13.691717,153.263779,0,63.978973,93.338600,63.282448,8.652369,19.685061,8.606937,16.279621,8.583460,15.741175,8.987261,14.844398,10.137911,16.228479,11.425588,15.279134,11.621747,16.428883,0,0.00144,0.00071,0.00064,0.00355,0.00051,0.00068,0.00062,0.00056,3.21443
