"Time","m2 FLl swoff","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","m4 HLl swoff","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","42a CoMy (cm)","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
1.048,0,0.000000,0,0,0,0,7.320006,1.198796,13.646950,4.805743,0,33.002350,14.002695,6.557921,4.377708,0,-14.323852,11.700063,0.000000,0,0,-19.468416,14.868314,0,6.795910,-32.118931,10.414672,141.822098,0,72.525360,103.426125,69.325653,8.360800,13.595086,8.187697,12.107776,8.253810,11.467778,9.008979,10.688092,9.865969,12.270314,11.314330,11.881809,11.222822,12.803564,0,0.00081,0.00078,0.00067,0.00349,0.00086,0.00122,0.00086,0.00124,5.916654,6.221965,5.650562,-1.47917,0.42577,3.27734,12.107776
1.049,0,0.000000,0,0,0,0,7.322962,1.203709,13.652206,4.826830,0,34.196373,14.036941,6.560485,4.378287,0,-16.064844,11.682690,0.000000,0,0,-20.624880,14.848153,0,6.796166,-38.266712,10.441888,141.503540,0,72.151520,103.377960,69.516998,8.368773,13.671890,8.187975,12.059072,8.254001,11.432484,9.015592,10.658103,9.850019,12.252199,11.303342,11.883055,11.202043,12.808931,0,0.00081,0.00079,0.00069,0.00363,0.00083,0.00122,0.00086,0.00148,5.922227,6.225315,5.608021,-1.47882,0.42516,3.27749,12.059072
1.050,0,0.000000,0,0,0,0,7.325919,1.208623,13.657463,4.847918,0,35.390400,14.071186,6.563048,4.378867,0,-17.805836,11.665316,0.000000,0,0,-21.781343,14.827993,0,6.796422,-44.414494,10.469104,141.184982,0,71.777687,103.329796,69.708344,8.376746,13.748694,8.188253,12.010369,8.254191,11.397189,9.022204,10.628114,9.834070,12.234085,11.292354,11.884300,11.181263,12.814298,0,0.00087,0.00081,0.00071,0.00389,0.00081,0.00126,0.00085,0.00162,5.927802,6.228429,5.565481,-1.47635,0.42450,3.27765,12.010369
1.051,0,0.000000,0,0,0,0,7.327458,1.214433,13.662318,4.868977,0,36.561272,14.106284,6.566394,4.380167,0,-19.484556,11.646868,0.000000,0,0,-22.137589,14.807098,0,6.797579,-49.960323,10.468061,140.866882,0,71.528778,103.289360,69.966400,8.383487,13.821559,8.188010,11.963295,8.254887,11.361176,9.028149,10.600265,9.818870,12.217243,11.281738,11.885698,11.162697,12.819673,0,0.00089,0.00084,0.00074,0.00413,0.00081,0.00120,0.00080,0.00177,5.933320,6.231668,5.525921,-1.46774,0.42361,3.27765,11.963295
1.052,0,0.000000,0,0,0,0,7.321445,1.225022,13.665031,4.889882,0,37.608768,14.145926,6.573906,4.385306,0,-20.831429,11.622691,0.000000,0,0,-18.229366,14.782286,0,6.803529,-52.298271,10.316430,140.551270,0,71.945656,103.290123,70.579971,8.383656,13.873425,8.184992,11.924898,8.258275,11.321333,9.030531,10.583823,9.807663,12.207191,11.273113,11.887911,11.155921,12.825093,0,0.00089,0.00087,0.00075,0.00449,0.00088,0.00114,0.00079,0.00177,5.938541,6.235047,5.502246,-1.46506,0.42327,3.27742,11.924898
1.053,0,0.000000,0,0,0,0,7.315432,1.235610,13.667746,4.910787,0,38.656265,14.185569,6.581419,4.390446,0,-22.178299,11.598516,0.000000,0,0,-14.321143,14.757474,0,6.809479,-54.636215,10.164798,140.235657,0,72.362534,103.290886,71.193542,8.383823,13.925290,8.181973,11.886501,8.261663,11.281490,9.032914,10.567381,9.796455,12.197137,11.264488,11.890122,11.149146,12.830515,0,0.00091,0.00088,0.00078,0.00536,0.00091,0.00121,0.00082,0.00195,5.943762,6.238827,5.478570,-1.45926,0.42257,3.27722,11.886501
1.054,0,0.000000,0,0,0,0,7.309419,1.246198,13.670460,4.931693,0,39.703762,14.225211,6.588931,4.395585,0,-23.525171,11.574340,0.000000,0,0,-10.412921,14.732661,0,6.815429,-56.974163,10.013166,139.920044,0,72.779404,103.291656,71.807114,8.383992,13.977156,8.178954,11.848104,8.265052,11.241647,9.035296,10.550940,9.785249,12.187084,11.255862,11.892334,11.142371,12.835936,0,0.00093,0.00089,0.00082,0.00547,0.00091,0.00121,0.00081,0.00208,5.948983,6.243053,5.454895,-1.45088,0.42214,3.27707,11.848104
1.055,0,0.000000,0,0,0,0,7.304546,1.254590,13.673637,4.951424,0,40.723751,14.265429,6.594866,4.399782,0,-24.785517,11.549438,0.000000,0,0,-6.489845,14.707010,0,6.820521,-58.189430,9.861848,139.465378,0,73.140182,103.268883,72.442047,8.383534,14.031596,8.176874,11.809342,8.267877,11.202208,9.039151,10.533138,9.773581,12.176348,11.246871,11.894950,11.134963,12.841200,0,0.00094,0.00090,0.00082,0.00564,0.00099,0.00153,0.00080,0.00229,5.954162,6.247910,5.439586,-1.44664,0.42150,3.27680,11.809342
1.056,0,0.000000,0,0,0,0,7.305750,1.251271,13.679289,4.964896,0,41.597160,14.308709,6.592397,4.398953,0,-25.584755,11.520669,0.000000,0,0,-2.487607,14.676892,0,6.821043,-53.421814,9.712200,138.269699,0,73.201981,103.120667,73.190811,8.379736,14.099758,8.179796,11.768629,8.267698,11.164917,9.050851,10.508095,9.759454,12.161972,11.235930,11.899718,11.124186,12.845628,0,0.00103,0.00094,0.00082,0.00592,0.00135,0.00196,0.00078,0.00259,5.959115,6.253465,5.468864,-1.44474,0.42122,3.27634,11.768629
1.057,0,0.000000,0,0,0,0,7.306954,1.247953,13.684940,4.978368,0,42.470566,14.351991,6.589927,4.398125,0,-26.383993,11.491900,0.000000,0,0,1.514632,14.646773,0,6.821566,-48.654198,9.562553,137.074005,0,73.263786,102.972458,73.939583,8.375937,14.167921,8.182717,11.727915,8.267521,11.127625,9.062550,10.483051,9.745327,12.147596,11.224989,11.904486,11.113408,12.850056,0,0.00113,0.00099,0.00088,0.00648,0.00167,0.00223,0.00076,0.00288,5.964068,6.259725,5.498143,-1.43147,0.42038,3.27633,11.727915
1.058,0,0.000000,0,0,0,0,7.308157,1.244635,13.690592,4.991840,0,43.343975,14.395271,6.587458,4.397297,0,-27.183233,11.463131,0.000000,0,0,5.516870,14.616655,0,6.822088,-43.886581,9.412906,135.878326,0,73.325584,102.824242,74.688354,8.372139,14.236083,8.185639,11.687201,8.267344,11.090335,9.074249,10.458008,9.731200,12.133221,11.214047,11.909254,11.102631,12.854484,0,0.00117,0.00106,0.00093,0.00667,0.00222,0.00230,0.00087,0.00296,5.969021,6.266767,5.527421,-1.42229,0.41977,3.27701,11.687201
1.059,0,0.000000,0,0,0,0,7.309344,1.241151,13.695852,5.003322,0,44.188744,14.438976,6.585271,4.396812,0,-27.877838,11.433961,0.000000,0,0,9.560449,14.585867,0,6.827772,-38.577862,9.292148,134.779327,0,73.343513,102.698410,75.466156,8.369212,14.306491,8.188667,11.645747,8.268079,11.052039,9.086946,10.431424,9.717382,12.117229,11.203344,11.913525,11.091918,12.858058,0,0.00119,0.00106,0.00091,0.00663,0.00229,0.00233,0.00089,0.00299,5.973907,6.274550,5.567796,-1.41470,0.41916,3.27732,11.645747
1.060,0,0.000000,0,0,0,0,7.310437,1.236783,13.699024,5.004200,0,44.880882,14.484938,6.584590,4.398154,0,-28.014845,11.402654,0.000000,0,0,13.824331,14.551510,0,6.860963,-30.385542,9.325347,134.195663,0,73.127594,102.691841,76.398705,8.370930,14.388863,8.192263,11.600347,8.273683,11.008389,9.104958,10.396636,9.705215,12.092618,11.193910,11.915141,11.081549,12.857087,0,0.00118,0.00107,0.00092,0.00642,0.00232,0.00232,0.00090,0.00301,5.978434,6.283157,5.667303,-1.40597,0.41868,3.27701,11.600347
1.061,0,0.000000,0,0,0,0,7.311530,1.232414,13.702197,5.005077,0,45.573021,14.530899,6.583910,4.399496,0,-28.151852,11.371346,0.000000,0,0,18.088213,14.517152,0,6.894154,-22.193222,9.358545,133.611984,0,72.911682,102.685280,77.331253,8.372647,14.471233,8.195859,11.554946,8.279286,10.964738,9.122971,10.361848,9.693048,12.068007,11.184476,11.916759,11.071180,12.856117,0,0.00118,0.00107,0.00091,0.00609,0.00234,0.00233,0.00090,0.00302,5.982962,6.292691,5.766810,-1.39553,0.41879,3.27691,11.554946
1.062,0,0.000000,0,0,0,0,7.312623,1.228046,13.705370,5.005955,0,46.265160,14.576860,6.583230,4.400838,0,-28.288858,11.340038,0.000000,0,0,22.352097,14.482795,0,6.927344,-14.000900,9.391745,133.028320,0,72.695763,102.678711,78.263802,8.374365,14.553605,8.199454,11.509545,8.284890,10.921086,9.140983,10.327060,9.680880,12.043397,11.175041,11.918375,11.060811,12.855146,0,0.00116,0.00108,0.00091,0.00589,0.00233,0.00231,0.00091,0.00302,5.987490,6.303254,5.866318,-1.39081,0.41896,3.27714,11.509545
1.063,0,0.000000,0,0,0,0,7.313834,1.224644,13.708623,5.007691,0,46.922806,14.623227,6.581476,4.401949,0,-28.324194,11.308808,0.000000,0,0,25.880070,14.486139,0,6.957415,-5.926077,9.428828,132.294876,0,72.570282,102.721916,79.167931,8.375876,14.639119,8.202683,11.464940,8.288160,10.880379,9.156184,10.295120,9.669247,12.020436,11.165830,11.920005,11.051132,12.855138,0,0.00118,0.00108,0.00090,0.00563,0.00234,0.00232,0.00091,0.00302,5.992092,6.314971,5.978630,-1.37091,0.41937,3.27731,11.464940
1.064,0,0.000000,0,0,0,0,7.315677,1.226392,13.712308,5.014006,0,47.396641,14.671756,6.574002,4.401824,0,-27.817724,11.277987,0.000000,0,0,25.486296,14.690399,0,6.970860,1.522592,9.486619,130.763245,0,72.926735,103.030396,79.920616,8.376288,14.741381,8.203957,11.424569,8.278997,10.855357,9.156406,10.278368,9.660463,12.006268,11.157801,11.921701,11.045132,12.860255,0,0.00117,0.00107,0.00090,0.00536,0.00236,0.00235,0.00091,0.00309,5.997094,6.327968,6.159174,-1.35707,0.41955,3.27739,11.424569
1.065,0,0.000000,0,0,0,0,7.317520,1.228139,13.715993,5.020321,0,47.870480,14.720284,6.566529,4.401700,0,-27.311253,11.247167,0.000000,0,0,25.092524,14.894659,0,6.984304,8.971260,9.544409,129.231628,0,73.283188,103.338875,80.673309,8.376700,14.843642,8.205230,11.384199,8.269835,10.830335,9.156629,10.261615,9.651680,11.992099,11.149771,11.923397,11.039130,12.865373,0,0.00115,0.00108,0.00089,0.00527,0.00235,0.00249,0.00091,0.00324,6.002095,6.342227,6.339719,-1.34614,0.41989,3.27744,11.384199
1.066,0,0.000000,0,0,0,0,7.319363,1.229886,13.719678,5.026636,0,48.344315,14.768812,6.559055,4.401575,0,-26.804783,11.216347,0.000000,0,0,24.698750,15.098920,0,6.997749,16.419930,9.602200,127.700012,0,73.639641,103.647354,81.425995,8.377111,14.945904,8.206504,11.343829,8.260673,10.805313,9.156851,10.244862,9.642897,11.977930,11.141742,11.925094,11.033130,12.870491,0,0.00110,0.00108,0.00090,0.00506,0.00233,0.00279,0.00090,0.00339,6.007096,6.357885,6.520264,-1.33713,0.41983,3.27744,11.343829
1.067,0,0.000000,0,0,0,0,7.320823,1.232761,13.724163,5.032436,0,48.780518,14.817674,6.553019,4.402192,0,-26.219755,11.186180,0.000000,0,0,23.589054,15.264797,0,7.009894,23.162352,9.655811,126.507744,0,73.939270,103.971504,82.273743,8.373133,15.041754,8.207626,11.303035,8.254624,10.777980,9.158307,10.226532,9.634147,11.962447,11.133599,11.926910,11.027711,12.875697,0,0.00110,0.00104,0.00089,0.00478,0.00234,0.00288,0.00089,0.00352,6.012367,6.374815,6.710192,-1.32379,0.42033,3.27752,11.303035
1.068,0,0.000000,0,0,0,0,7.320242,1.241642,13.732919,5.035500,0,49.016159,14.868312,6.554642,4.406765,0,-25.216093,11.159502,0.000000,0,0,18.664125,15.226130,0,7.015117,26.141113,9.687158,127.123894,0,73.936104,104.379120,83.628036,8.345752,15.103436,8.207945,11.259977,8.265175,10.738332,9.166340,10.199802,9.625573,11.939958,11.124852,11.929370,11.025395,12.881378,0,0.00107,0.00100,0.00089,0.00466,0.00236,0.00290,0.00090,0.00352,6.019071,6.393157,6.950123,-1.31157,0.42067,3.27775,11.259977
1.069,0,0.000000,0,0,0,0,7.319661,1.250523,13.741673,5.038563,0,49.251804,14.918950,6.556266,4.411338,0,-24.212429,11.132824,0.000000,0,0,13.739198,15.187463,0,7.020339,29.119875,9.718504,127.740051,0,73.932938,104.786743,84.982330,8.318371,15.165119,8.208263,11.216921,8.275724,10.698683,9.174373,10.173072,9.617000,11.917468,11.116106,11.931829,11.023080,12.887060,0,0.00106,0.00098,0.00090,0.00463,0.00234,0.00290,0.00094,0.00331,6.025774,6.412457,7.190054,-1.30199,0.42120,3.27786,11.216921
1.070,0,0.000000,0,0,0,0,7.319080,1.259404,13.750428,5.041626,0,49.487446,14.969588,6.557889,4.415911,0,-23.208767,11.106145,0.000000,0,0,8.814270,15.148796,0,7.025561,32.098637,9.749850,128.356201,0,73.929771,105.194366,86.336624,8.290990,15.226802,8.208582,11.173863,8.286275,10.659035,9.182405,10.146342,9.608426,11.894978,11.107359,11.934289,11.020764,12.892741,0,0.00099,0.00095,0.00088,0.00441,0.00234,0.00286,0.00091,0.00316,6.032478,6.432818,7.429985,-1.27723,0.42124,3.27779,11.173863
1.071,0,0.000000,0,0,0,0,7.317294,1.265808,13.757607,5.046658,0,49.678707,15.020320,6.558809,4.420793,0,-22.165701,11.080618,0.000000,0,0,3.982683,15.110548,0,7.030814,34.461384,9.780988,128.702560,0,74.051674,105.582039,87.665337,8.269463,15.289876,8.208609,11.130468,8.295113,10.618218,9.189383,10.119984,9.599469,11.872620,11.098075,11.935761,11.018220,12.897511,0,0.00098,0.00093,0.00084,0.00418,0.00240,0.00286,0.00090,0.00296,6.039312,6.453705,7.673513,-1.25983,0.42133,3.27762,11.130468
1.072,0,0.000000,0,0,0,0,7.309089,1.259011,13.756386,5.062178,0,49.633472,15.071545,6.555983,4.427323,0,-20.912659,11.061222,0.000000,0,0,-0.351478,15.074531,0,7.036228,33.541317,9.811020,127.611183,0,74.840118,105.863396,88.857666,8.279133,15.360361,8.207079,11.085275,8.294825,10.571184,9.190734,10.095602,9.588468,11.850961,11.085926,11.931972,11.014457,12.897428,0,0.00096,0.00092,0.00085,0.00397,0.00243,0.00275,0.00087,0.00285,6.046834,6.475175,7.936211,-1.24764,0.42064,3.27732,11.085275
1.073,0,0.000000,0,0,0,0,7.300883,1.252215,13.755165,5.077698,0,49.588238,15.122769,6.553155,4.433853,0,-19.659615,11.041826,0.000000,0,0,-4.685640,15.038512,0,7.041642,32.621250,9.841051,126.519798,0,75.628563,106.144753,90.050003,8.288804,15.430846,8.205550,11.040080,8.294537,10.524149,9.192085,10.071221,9.577466,11.829302,11.073777,11.928183,11.010693,12.897344,0,0.00093,0.00090,0.00082,0.00323,0.00285,0.00266,0.00085,0.00260,6.054357,6.496822,8.198909,-1.23654,0.42018,3.27713,11.040080
1.074,0,0.000000,0,0,0,0,7.292677,1.245418,13.753943,5.093219,0,49.543003,15.173994,6.550329,4.440382,0,-18.406572,11.022430,0.000000,0,0,-9.019802,15.002495,0,7.047055,31.701181,9.871083,125.428421,0,76.417007,106.426117,91.242340,8.298474,15.501331,8.204021,10.994886,8.294248,10.477114,9.193438,10.046840,9.566464,11.807643,11.061628,11.924393,11.006929,12.897259,0,0.00091,0.00091,0.00080,0.00312,0.00302,0.00266,0.00089,0.00241,6.061879,6.518664,8.461606,-1.21912,0.41936,3.27713,10.994886
1.075,0,0.000000,0,0,0,0,7.287208,1.237984,13.753636,5.107839,0,49.451645,15.224989,6.548532,4.446947,0,-17.152504,11.003907,0.000000,0,0,-13.263993,14.966874,0,7.052851,30.766544,9.900806,124.436981,0,77.223839,106.690613,92.397278,8.305759,15.569746,8.203151,10.949604,8.295661,10.430692,9.196767,10.023211,9.557205,11.786720,11.051122,11.921078,11.004368,12.897483,0,0.00089,0.00091,0.00077,0.00305,0.00294,0.00258,0.00091,0.00235,6.069528,6.540392,8.720686,-1.20355,0.41862,3.27719,10.949604
1.076,0,0.000000,0,0,0,0,7.296319,1.227151,13.758201,5.117662,0,49.114475,15.274755,6.552227,4.453696,0,-15.892972,10.990040,0.000000,0,0,-17.028727,14.933370,0,7.060683,29.754259,9.928885,123.978172,0,78.128639,106.865273,93.352943,8.300336,15.627129,8.205794,10.903849,8.306142,10.387532,9.210640,10.003590,9.557233,11.769722,11.049362,11.920297,11.008212,12.899346,0,0.00081,0.00084,0.00079,0.00276,0.00262,0.00227,0.00090,0.00222,6.077848,6.561992,8.960488,-1.18271,0.41750,3.27734,10.903849
1.077,0,0.000000,0,0,0,0,7.305429,1.216318,13.762764,5.127485,0,48.777306,15.324520,6.555921,4.460446,0,-14.633442,10.976172,0.000000,0,0,-20.793461,14.899865,0,7.068515,28.741974,9.956962,123.519356,0,79.033447,107.039932,94.308609,8.294912,15.684510,8.208438,10.858094,8.316623,10.344374,9.224513,9.983969,9.557261,11.752723,11.047604,11.919515,11.012055,12.901210,0,0.00073,0.00083,0.00072,0.00211,0.00239,0.00201,0.00089,0.00192,6.086168,6.583354,9.200290,-1.15771,0.41652,3.27749,10.858094
1.078,0,0.000000,0,0,0,0,7.314540,1.205485,13.767328,5.137308,0,48.440140,15.374287,6.559616,4.467196,0,-13.373911,10.962305,0.000000,0,0,-24.558195,14.866360,0,7.076347,27.729689,9.985040,123.060547,0,79.938248,107.214592,95.264267,8.289489,15.741893,8.211082,10.812339,8.327104,10.301214,9.238386,9.964348,9.557288,11.735724,11.045844,11.918733,11.015900,12.903073,0,0.00072,0.00081,0.00069,0.00179,0.00219,0.00194,0.00080,0.00206,6.094488,6.604452,9.440092,-1.14399,0.41576,3.27765,10.812339
1.079,0,0.000000,0,0,0,0,7.321407,1.196077,13.772163,5.148375,0,48.056675,15.423787,6.563386,4.475195,0,-12.128523,10.949134,0.000000,0,0,-27.455006,14.833869,0,7.086352,26.774879,10.012823,122.574150,0,80.887299,107.306976,96.133316,8.285044,15.800361,8.213990,10.766646,8.337692,10.259116,9.252562,9.946389,9.557556,11.720326,11.044545,11.917450,11.020118,12.904910,0,0.00071,0.00080,0.00069,0.00177,0.00247,0.00197,0.00076,0.00213,6.103119,6.625246,9.670056,-1.12279,0.41523,3.27742,10.766646
1.080,0,0.000000,0,0,0,0,7.316318,1.194268,13.778449,5.166068,0,47.426495,15.471878,6.567561,4.489852,0,-10.958504,10.939676,0.000000,0,0,-25.726566,14.806779,0,7.107942,26.126371,10.039036,121.940781,0,82.072144,106.960884,96.540749,8.285815,15.864614,8.218315,10.721283,8.348862,10.222673,9.268343,9.937288,9.559109,11.713455,11.045700,11.913494,11.026326,12.906604,0,0.00069,0.00078,0.00072,0.00185,0.00285,0.00205,0.00081,0.00214,6.113408,6.645703,9.847596,-1.10425,0.41543,3.27658,10.721283
1.081,0,0.000000,0,0,0,0,7.311228,1.192460,13.784734,5.183761,0,46.796314,15.519969,6.571735,4.504510,0,-9.788485,10.930219,0.000000,0,0,-23.998125,14.779689,0,7.129531,25.477863,10.065248,121.307411,0,83.256989,106.614792,96.948181,8.286588,15.928868,8.222639,10.675920,8.360031,10.186231,9.284124,9.928186,9.560660,11.706585,11.046855,11.909539,11.032535,12.908298,0,0.00070,0.00079,0.00073,0.00199,0.00299,0.00227,0.00085,0.00226,6.123695,6.665742,10.025136,-1.08802,0.41548,3.27630,10.675920
1.082,0,0.000000,0,0,0,0,7.306138,1.190651,13.791019,5.201453,0,46.166134,15.568060,6.575910,4.519167,0,-8.618464,10.920760,0.000000,0,0,-22.269686,14.752600,0,7.151120,24.829353,10.091461,120.674042,0,84.441833,106.268700,97.355614,8.287359,15.993122,8.226964,10.630558,8.371201,10.149788,9.299906,9.919086,9.562213,11.699715,11.048010,11.905584,11.038743,12.909992,0,0.00071,0.00079,0.00075,0.00225,0.00354,0.00248,0.00089,0.00235,6.133984,6.685319,10.202676,-1.07225,0.41579,3.27691,10.630558
1.083,0,0.000000,0,0,0,0,7.300629,1.189862,13.796922,5.219256,0,45.491573,15.615679,6.579724,4.533972,0,-7.464337,10.911954,0.000000,0,0,-20.515081,14.727229,0,7.140532,24.141445,10.117306,120.081619,0,85.605347,105.840248,97.732979,8.291855,16.056564,8.231249,10.587111,8.382542,10.115231,9.315718,9.911809,9.563162,11.694661,11.048776,11.901827,11.045158,12.911119,0,0.00071,0.00079,0.00076,0.00256,0.00361,0.00250,0.00090,0.00239,6.144524,6.704322,10.367521,-1.04035,0.41552,3.27728,10.587111
1.084,0,0.000000,0,0,0,0,7.292886,1.194506,13.800786,5.237648,0,44.580502,15.660779,6.581624,4.549561,0,-6.394901,10.906619,0.000000,0,0,-18.621050,14.711020,0,6.958466,23.243561,10.141187,119.707397,0,86.655212,104.972870,97.950073,8.316192,16.115679,8.235321,10.553872,8.394794,10.090720,9.331694,9.914256,9.560896,11.699293,11.047465,11.899124,11.052674,12.909224,0,0.00072,0.00079,0.00077,0.00268,0.00359,0.00246,0.00088,0.00233,6.156405,6.722687,10.464717,-1.01425,0.41510,3.27728,10.553872
1.085,0,0.000000,0,0,0,0,7.285144,1.199151,13.804650,5.256039,0,43.669430,15.705878,6.583524,4.565150,0,-5.325465,10.901284,0.000000,0,0,-16.727018,14.694810,0,6.776400,22.345676,10.165069,119.333168,0,87.705086,104.105484,98.167160,8.340528,16.174791,8.239394,10.520633,8.407045,10.066210,9.347671,9.916704,9.558630,11.703924,11.046154,11.896420,11.060190,12.907327,0,0.00074,0.00081,0.00079,0.00268,0.00360,0.00233,0.00088,0.00221,6.168287,6.740170,10.561912,-0.99499,0.41484,3.27743,10.520633
1.086,0,0.000000,0,0,0,0,7.277401,1.203795,13.808515,5.274430,0,42.758358,15.750978,6.585423,4.580739,0,-4.256028,10.895949,0.000000,0,0,-14.832987,14.678600,0,6.594334,21.447792,10.188950,118.958946,0,88.754951,103.238106,98.384254,8.364864,16.233906,8.243466,10.487394,8.419298,10.041698,9.363647,9.919152,9.556364,11.708555,11.044844,11.893718,11.067705,12.905431,0,0.00075,0.00082,0.00078,0.00265,0.00359,0.00201,0.00093,0.00202,6.180169,6.756672,10.659107,-0.97685,0.41447,3.27781,10.487394
1.087,0,0.000000,0,0,0,0,7.271168,1.206177,13.813813,5.292048,0,41.808964,15.795433,6.587804,4.596351,0,-3.189584,10.891198,0.000000,0,0,-12.954357,14.663714,0,6.440663,20.489489,10.212295,118.872978,0,89.742439,102.238960,98.504677,8.386919,16.292072,8.247899,10.455283,8.433687,10.019526,9.381629,9.923948,9.554173,11.715503,11.043739,11.891486,11.074964,12.903789,0,0.00074,0.00081,0.00079,0.00264,0.00359,0.00189,0.00098,0.00197,6.191979,6.771984,10.743972,-0.95628,0.41453,3.27781,10.455283
1.088,0,0.000000,0,0,0,0,7.272979,1.196499,13.826754,5.305548,0,40.655361,15.836450,6.592749,4.612079,0,-2.139087,10.889553,0.000000,0,0,-11.157808,14.655882,0,6.438313,19.209211,10.232779,120.323189,0,90.397499,100.537666,98.109932,8.396814,16.345192,8.254251,10.429186,8.459468,10.009815,9.410296,9.941260,9.552374,11.734790,11.043736,11.891768,11.080852,12.903498,0,0.00073,0.00083,0.00080,0.00264,0.00380,0.00216,0.00102,0.00220,6.203405,6.785973,10.763123,-0.93485,0.41420,3.27720,10.429186
1.089,0,0.000000,0,0,0,0,7.274789,1.186821,13.839693,5.319048,0,39.501759,15.877466,6.597694,4.627808,0,-1.088590,10.887909,0.000000,0,0,-9.361259,14.648049,0,6.435963,17.928932,10.253263,121.773399,0,91.052567,98.836372,97.715187,8.406709,16.398312,8.260604,10.403089,8.485249,10.000104,9.438965,9.958572,9.550576,11.754078,11.043732,11.892050,11.086739,12.903207,0,0.00073,0.00084,0.00081,0.00267,0.00444,0.00227,0.00114,0.00267,6.214832,6.798856,10.782272,-0.91734,0.41416,3.27688,10.403089
1.090,0,0.000000,0,0,0,0,7.276600,1.177143,13.852633,5.332548,0,38.348152,15.918483,6.602640,4.643537,0,-0.038093,10.886264,0.000000,0,0,-7.564711,14.640217,0,6.433613,16.648655,10.273746,123.223610,0,91.707626,97.135078,97.320435,8.416604,16.451431,8.266956,10.376991,8.511028,9.990393,9.467633,9.975884,9.548778,11.773366,11.043728,11.892331,11.092627,12.902917,0,0.00073,0.00085,0.00083,0.00294,0.00451,0.00231,0.00113,0.00299,6.226258,6.810512,10.801423,-0.87943,0.41434,3.27704,10.376991
1.091,0,0.000000,0,0,0,0,7.278294,1.166376,13.863947,5.346811,0,37.162052,15.958591,6.606874,4.652363,0,1.016741,10.885385,0.000000,0,0,-5.812990,14.633435,0,6.466163,15.311767,10.293200,126.170288,0,92.152229,95.363029,96.856369,8.427232,16.499735,8.272059,10.355018,8.536513,9.985817,9.496949,9.995153,9.547129,11.794264,11.043730,11.892767,11.098261,12.902682,0,0.00072,0.00086,0.00084,0.00298,0.00450,0.00276,0.00114,0.00307,6.237687,6.821297,10.810029,-0.85294,0.41449,3.27719,10.346366
1.092,0,0.000000,0,0,0,0,7.279368,1.149804,13.866594,5.365142,0,35.802753,15.993855,6.607319,4.624406,0,2.094686,10.888583,0.000000,0,0,-4.300159,14.632253,0,6.684699,13.673201,10.307162,137.091843,0,91.475220,93.213898,96.022865,8.441764,16.522366,8.270505,10.355018,8.560423,10.008607,9.529716,10.024849,9.546281,11.823740,11.043757,11.894019,11.102548,12.902751,0,0.00075,0.00087,0.00083,0.00289,0.00436,0.00296,0.00115,0.00337,6.249129,6.831115,10.762443,-0.83415,0.41482,3.27734,10.291605
1.093,0,0.000000,0,0,0,1,7.280442,1.133231,13.869241,5.383472,0,34.443455,16.029118,6.607765,4.596448,0,3.172631,10.891782,0.000000,0,0,-2.787329,14.631071,0,6.903235,12.034634,10.321124,148.013382,0,90.798210,91.064766,95.189362,8.456296,16.544998,8.268950,10.355018,8.584332,10.031397,9.562485,10.054545,9.545433,11.853216,11.043786,11.895272,11.106834,12.902819,0,0.00079,0.00090,0.00083,0.00277,0.00390,0.00305,0.00116,0.00392,6.260571,6.840249,10.714855,-0.81501,0.41460,3.27744,10.236845
1.094,0,0.000000,0,0,0,0,7.281516,1.116658,13.871887,5.401803,0,33.084156,16.064383,6.608211,4.568491,0,4.250576,10.894980,0.000000,0,0,-1.274498,14.629889,0,7.121771,10.396068,10.335085,158.934937,0,90.121201,88.915634,94.355858,8.470828,16.567629,8.267395,10.355018,8.608242,10.054187,9.595252,10.084241,9.544585,11.882692,11.043815,11.896525,11.111120,12.902886,0,0.00096,0.00102,0.00083,0.00283,0.00374,0.00336,0.00123,0.00455,6.272013,6.848623,10.667269,-0.78879,0.41444,3.27744,10.182084
