"Time","v3 L COP","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","v2 R COP","49 RDS cle","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","35 HRx (cm)","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
1.408,0.000000,0,0,0,7.092470,0.996622,1.840314,16.222769,3.823816,3.382219,0.000000,0,18.534313,5.302929,3.575599,-9.849740,13.827399,0,0,-10.247210,17.301771,6.169076,24.587524,13.874250,146.219147,0,53.231781,95.090332,85.807571,7.881519,19.162048,7.902610,14.274857,7.927311,13.773336,8.439823,13.083384,8.954911,14.808065,10.424594,14.508033,10.556861,15.534010,0,0.00067,0.00074,0.00064,0.00270,0.00065,0.00077,0.00067,0.00058,4.665347,4.764892,-1.48586,0.10952,3.27682,14.274857
1.409,0.000000,0,0,0,7.097105,0.984084,1.843359,16.219465,3.827735,3.220680,0.000000,0,18.537237,5.302269,3.574327,-9.833666,13.817554,0,0,-10.249495,17.291588,6.177040,24.565639,13.898284,145.663666,0,53.339821,94.940376,85.946716,7.886256,19.167255,7.907104,14.266818,7.930028,13.763021,8.448044,13.074317,8.956074,14.801074,10.426194,14.503202,10.559517,15.529604,0,0.00067,0.00074,0.00063,0.00269,0.00064,0.00077,0.00067,0.00058,4.667350,4.767213,-1.48554,0.11042,3.27687,14.266818
1.410,0.000000,0,0,0,7.101741,0.971546,1.846403,16.216164,3.831654,3.059142,0.000000,0,18.540161,5.301609,3.573056,-9.817593,13.807708,0,0,-10.251780,17.281404,6.185002,24.543755,13.922317,145.108185,0,53.447861,94.790428,86.085861,7.890993,19.172464,7.911597,14.258779,7.932745,13.752704,8.456264,13.065250,8.957235,14.794082,10.427794,14.498371,10.562172,15.525199,0,0.00066,0.00074,0.00064,0.00271,0.00064,0.00077,0.00064,0.00060,4.669354,4.769254,-1.48635,0.10892,3.27718,14.258779
1.411,0.000000,0,0,0,7.106376,0.959008,1.849448,16.212860,3.835573,2.897603,0.000000,0,18.543085,5.300948,3.571784,-9.801519,13.797862,0,0,-10.254064,17.271221,6.192966,24.521870,13.946350,144.552704,0,53.555897,94.640472,86.225006,7.895730,19.177671,7.916091,14.250739,7.935462,13.742387,8.464485,13.056184,8.958398,14.787089,10.429394,14.493541,10.564827,15.520793,0,0.00066,0.00074,0.00065,0.00281,0.00065,0.00076,0.00063,0.00061,4.671357,4.771207,-1.48468,0.10678,3.27740,14.250739
1.412,0.000000,0,0,0,7.113824,0.957935,1.843866,16.205612,3.843329,2.782803,0.000000,0,18.545523,5.302596,3.574938,-9.792823,13.788150,0,0,-10.253217,17.260967,6.198689,24.547199,13.970174,144.275467,0,53.723579,94.501793,86.623161,7.901702,19.178280,7.919003,14.239595,7.938641,13.729092,8.467750,13.049934,8.957749,14.781945,10.428698,14.488159,10.571704,15.516091,0,0.00066,0.00077,0.00066,0.00288,0.00067,0.00077,0.00062,0.00060,4.673263,4.772893,-1.48394,0.10577,3.27717,14.239595
1.413,0.000000,0,0,0,7.121483,0.957726,1.837635,16.198069,3.851373,2.671521,0.000000,0,18.547924,5.304418,3.578424,-9.784682,13.778448,0,0,-10.252134,17.250708,6.204243,24.576082,13.993981,144.019180,0,53.895752,94.363960,87.040802,7.907768,19.178541,7.921796,14.228218,7.941853,13.715571,8.470642,13.043899,8.956964,14.776939,10.427830,14.482736,10.578899,15.511366,0,0.00067,0.00081,0.00066,0.00297,0.00067,0.00076,0.00063,0.00060,4.675161,4.774532,-1.49099,0.10670,3.27703,14.228218
1.414,0.000000,0,0,0,7.129142,0.957517,1.831404,16.190523,3.859417,2.560239,0.000000,0,18.550327,5.306240,3.581911,-9.776541,13.768746,0,0,-10.251052,17.240450,6.209797,24.604967,14.017789,143.762894,0,54.067921,94.226128,87.458450,7.913834,19.178802,7.924589,14.216840,7.945065,13.702052,8.473535,13.037862,8.956180,14.771935,10.426961,14.477313,10.586094,15.506641,0,0.00066,0.00082,0.00066,0.00299,0.00069,0.00076,0.00063,0.00061,4.677060,4.776026,-1.48522,0.10701,3.27733,14.216840
1.415,0.000000,0,0,0,7.136801,0.957307,1.825173,16.182980,3.867461,2.448957,0.000000,0,18.552729,5.308062,3.585398,-9.768400,13.759045,0,0,-10.249969,17.230190,6.215352,24.633850,14.041597,143.506607,0,54.240093,94.088303,87.876091,7.919900,19.179064,7.927382,14.205462,7.948278,13.688532,8.476427,13.031825,8.955396,14.766929,10.426093,14.471889,10.593289,15.501917,0,0.00066,0.00083,0.00066,0.00297,0.00070,0.00077,0.00063,0.00062,4.678958,4.777521,-1.48431,0.10895,3.27764,14.205462
1.416,0.000000,0,0,0,7.130750,0.960265,1.817549,16.178265,3.878791,2.384996,0.000000,0,18.554817,5.306402,3.585176,-9.763798,13.749287,0,0,-10.238585,17.219816,6.223090,24.658175,14.066452,143.898880,0,54.367966,94.058380,88.072655,7.925711,19.177666,7.925645,14.177796,7.951069,13.675815,8.480293,13.023697,8.955405,14.759849,10.426595,14.467308,10.595574,15.497066,0,0.00065,0.00082,0.00064,0.00295,0.00070,0.00077,0.00062,0.00062,4.680947,4.779024,-1.48324,0.11053,3.27794,14.177796
1.417,0.000000,0,0,0,7.123668,0.963462,1.809820,16.173765,3.890368,2.324597,0.000000,0,18.556881,5.304480,3.584674,-9.759461,13.739524,0,0,-10.226425,17.209435,6.230993,24.682154,14.091385,144.339966,0,54.492504,94.036583,88.252571,7.931503,19.176142,7.923567,14.148905,7.953829,13.663157,8.484233,13.015412,8.955475,14.752613,10.427199,14.462790,10.597490,15.492207,0,0.00064,0.00081,0.00065,0.00284,0.00070,0.00078,0.00062,0.00061,4.682942,4.780555,-1.48602,0.10979,3.27806,14.148905
1.418,0.000000,0,0,0,7.116585,0.966658,1.802091,16.169264,3.901944,2.264198,0.000000,0,18.558947,5.302558,3.584172,-9.755125,13.729761,0,0,-10.214266,17.199051,6.238896,24.706135,14.116319,144.781052,0,54.617043,94.014793,88.432495,7.937295,19.174620,7.921489,14.120013,7.956588,13.650499,8.488173,13.007127,8.955545,14.745377,10.427804,14.458273,10.599406,15.487347,0,0.00066,0.00080,0.00064,0.00272,0.00075,0.00078,0.00062,0.00061,4.684938,4.782171,-1.48684,0.10795,3.27714,14.120013
1.419,0.000000,0,0,0,7.109503,0.969855,1.794363,16.164762,3.913521,2.203798,0.000000,0,18.561010,5.300636,3.583671,-9.750789,13.719999,0,0,-10.202106,17.188667,6.246799,24.730116,14.141253,145.222137,0,54.741585,93.992996,88.612411,7.943088,19.173096,7.919410,14.091122,7.959348,13.637842,8.492112,12.998841,8.955615,14.738140,10.428410,14.453755,10.601321,15.482487,0,0.00065,0.00080,0.00064,0.00270,0.00078,0.00080,0.00062,0.00061,4.686933,4.783825,-1.48568,0.10702,3.27639,14.091122
1.420,0.000000,0,0,0,7.110717,0.969931,1.791200,16.161499,3.921177,2.168639,0.000000,0,18.563225,5.299710,3.583094,-9.754925,13.710329,0,0,-10.187490,17.178476,6.254368,24.658352,14.167163,144.859451,0,54.998833,93.807625,88.959740,7.946944,19.172451,7.917370,14.075372,7.957806,13.628078,8.497811,12.991652,8.954256,14.732772,10.427281,14.449586,10.605778,15.478373,0,0.00063,0.00081,0.00066,0.00282,0.00079,0.00078,0.00063,0.00060,4.688901,4.785597,-1.48875,0.10598,3.27654,14.075372
1.421,0.000000,0,0,0,7.112556,0.969773,1.788381,16.158327,3.928538,2.135380,0.000000,0,18.565449,5.298860,3.582513,-9.759698,13.700665,0,0,-10.172688,17.168299,6.261913,24.579380,14.193147,144.436264,0,55.266068,93.609947,89.319672,7.950655,19.171873,7.915332,14.060611,7.955941,13.618532,8.503643,12.984547,8.952790,14.727544,10.426023,14.445442,10.610425,15.474315,0,0.00063,0.00083,0.00068,0.00289,0.00079,0.00076,0.00062,0.00060,4.690866,4.787385,-1.48333,0.10606,3.27676,14.060611
1.422,0.000000,0,0,0,7.114396,0.969615,1.785563,16.155155,3.935899,2.102120,0.000000,0,18.567675,5.298009,3.581931,-9.764471,13.691002,0,0,-10.157886,17.158121,6.269458,24.500410,14.219131,144.013077,0,55.533306,93.412270,89.679596,7.954366,19.171295,7.913294,14.045851,7.954076,13.608986,8.509476,12.977440,8.951324,14.722316,10.424765,14.441299,10.615072,15.470258,0,0.00063,0.00084,0.00069,0.00294,0.00076,0.00076,0.00063,0.00060,4.692832,4.789223,-1.48408,0.10841,3.27729,14.045851
1.423,0.000000,0,0,0,7.116235,0.969456,1.782744,16.151983,3.943260,2.068861,0.000000,0,18.569899,5.297158,3.581349,-9.769245,13.681338,0,0,-10.143084,17.147945,6.277003,24.421438,14.245114,143.589874,0,55.800541,93.214592,90.039528,7.958076,19.170717,7.911257,14.031090,7.952211,13.599441,8.515307,12.970334,8.949859,14.717088,10.423506,14.437156,10.619720,15.466200,0,0.00062,0.00084,0.00069,0.00289,0.00077,0.00077,0.00061,0.00060,4.694798,4.791049,-1.48596,0.11059,3.27773,14.031090
1.424,0.000000,0,0,0,7.116757,0.967345,1.784286,16.147398,3.950265,2.063253,0.000000,0,18.571844,5.298405,3.580889,-9.773390,13.671535,0,0,-10.123820,17.137930,6.277189,24.209175,14.269834,143.322540,0,55.911400,93.330467,90.326866,7.961367,19.175303,7.913342,14.025980,7.953521,13.588028,8.514150,12.963996,8.948798,14.710730,10.422985,14.433699,10.621893,15.459982,0,0.00061,0.00083,0.00069,0.00276,0.00076,0.00077,0.00060,0.00062,4.696508,4.792837,-1.48524,0.11036,3.27765,14.024992
1.425,0.000000,0,0,0,7.117180,0.965087,1.786156,16.142704,3.957244,2.059726,0.000000,0,18.573767,5.299809,3.580438,-9.777488,13.661722,0,0,-10.104220,17.127928,6.276821,23.986879,14.294458,143.066925,0,56.010490,93.469940,90.608742,7.964626,19.180275,7.915739,14.021596,7.955070,13.576476,8.512466,12.957716,8.947769,14.704287,10.422520,14.430294,10.623881,15.453601,0,0.00064,0.00084,0.00069,0.00264,0.00078,0.00078,0.00061,0.00061,4.698200,4.794627,-1.48633,0.10892,3.27761,14.019547
1.426,0.000000,0,0,0,7.117603,0.962829,1.788026,16.138010,3.964222,2.056200,0.000000,0,18.575691,5.301213,3.579987,-9.781585,13.651909,0,0,-10.084620,17.117924,6.276452,23.764584,14.319083,142.811310,0,56.109581,93.609421,90.890617,7.967885,19.185249,7.918135,14.017212,7.956620,13.564923,8.510782,12.951437,8.946739,14.697845,10.422053,14.426888,10.625869,15.447220,0,0.00065,0.00085,0.00069,0.00278,0.00079,0.00078,0.00073,0.00061,4.699892,4.796419,-1.48799,0.10840,3.27776,14.014100
1.427,0.000000,0,0,0,7.118026,0.960571,1.789896,16.133316,3.971201,2.052673,0.000000,0,18.577614,5.302617,3.579536,-9.785683,13.642095,0,0,-10.065021,17.107922,6.276083,23.542288,14.343708,142.555695,0,56.208672,93.748894,91.172493,7.971144,19.190222,7.920531,14.012828,7.958169,13.553371,8.509099,12.945157,8.945710,14.691401,10.421588,14.423484,10.627856,15.440839,0,0.00065,0.00086,0.00068,0.00301,0.00077,0.00078,0.00074,0.00061,4.701584,4.798239,-1.48631,0.10687,3.27783,14.008655
1.428,0.000000,0,0,0,7.117832,0.962522,1.794755,16.129293,3.979802,2.086388,0.000000,0,18.579563,5.304154,3.580422,-9.779272,13.632246,0,0,-10.048866,17.097897,6.268457,23.192886,14.366943,142.238968,0,56.347553,93.760651,91.574280,7.971371,19.194365,7.920386,14.011533,7.959778,13.538244,8.514640,12.933482,8.944366,14.681385,10.421304,14.419586,10.630362,15.435716,0,0.00064,0.00088,0.00069,0.00321,0.00078,0.00077,0.00073,0.00059,4.703302,4.800144,-1.48597,0.10533,3.27745,14.009261
1.429,0.000000,0,0,0,7.117590,0.964790,1.799839,16.125322,3.988526,2.122906,0.000000,0,18.581514,5.305702,3.581409,-9.772070,13.622394,0,0,-10.032971,17.087868,6.260284,22.833918,14.390076,141.917633,0,56.489433,93.762787,91.985100,7.971369,19.198442,7.920051,14.010471,7.961391,13.522847,8.520725,12.921401,8.943000,14.671101,10.421032,14.415651,10.632906,15.430687,0,0.00063,0.00087,0.00071,0.00342,0.00077,0.00075,0.00075,0.00059,4.705022,4.802082,-1.48692,0.10726,3.27711,14.010323
1.430,0.000000,0,0,0,7.117350,0.967059,1.804922,16.121349,3.997249,2.159424,0.000000,0,18.583466,5.307250,3.582396,-9.764868,13.612542,0,0,-10.017076,17.077841,6.252111,22.474949,14.413207,141.596313,0,56.631310,93.764923,92.395912,7.971368,19.202520,7.919715,14.009409,7.963005,13.507451,8.526811,12.909320,8.941633,14.660815,10.420761,14.411717,10.635450,15.425658,0,0.00063,0.00089,0.00069,0.00341,0.00077,0.00075,0.00075,0.00060,4.706743,4.804124,-1.48631,0.11030,3.27695,14.011385
1.431,0.000000,0,0,0,7.117108,0.969327,1.810006,16.117378,4.005972,2.195941,0.000000,0,18.585417,5.308797,3.583383,-9.757666,13.602690,0,0,-10.001183,17.067812,6.243938,22.115980,14.436338,141.274979,0,56.773190,93.767059,92.806732,7.971366,19.206598,7.919379,14.008348,7.964618,13.492054,8.532896,12.897239,8.940266,14.650531,10.420490,14.407783,10.637995,15.420630,0,0.00063,0.00090,0.00069,0.00328,0.00076,0.00076,0.00075,0.00058,4.708463,4.806200,-1.48542,0.11100,3.27681,14.012446
1.432,0.000000,0,0,0,7.117691,0.973408,1.821051,16.114201,4.013860,2.278366,0.000000,0,18.587339,5.308798,3.581744,-9.741127,13.592817,0,0,-9.985611,17.057732,6.234576,21.678774,14.457700,140.739365,0,56.997246,93.695702,93.048592,7.972011,19.211596,7.920864,14.003860,7.965683,13.479391,8.538865,12.888336,8.940030,14.643031,10.420800,14.403672,10.640334,15.416418,0,0.00064,0.00089,0.00070,0.00320,0.00077,0.00076,0.00076,0.00057,4.710146,4.808379,-1.48471,0.11009,3.27674,14.007120
1.433,0.000000,0,0,0,7.118335,0.977627,1.832545,16.111084,4.021685,2.364247,0.000000,0,18.589258,5.308683,3.579908,-9.723886,13.582944,0,0,-9.970064,17.047647,6.225124,21.235678,14.478927,140.187637,0,57.227493,93.618813,93.277740,7.972704,19.216661,7.922485,13.999115,7.966707,13.466933,8.544825,12.879674,8.939880,14.635742,10.421154,14.399549,10.642658,15.412268,0,0.00063,0.00088,0.00069,0.00306,0.00076,0.00076,0.00076,0.00057,4.711825,4.810603,-1.48521,0.10969,3.27672,14.001313
1.434,0.000000,0,0,0,7.118979,0.981845,1.844039,16.107967,4.029510,2.450127,0.000000,0,18.591177,5.308568,3.578073,-9.706646,13.573071,0,0,-9.954517,17.037561,6.215672,20.792582,14.500154,139.635895,0,57.457737,93.541924,93.506882,7.973397,19.221727,7.924107,13.994370,7.967731,13.454475,8.550784,12.871011,8.939730,14.628452,10.421507,14.395425,10.644982,15.408117,0,0.00065,0.00089,0.00071,0.00317,0.00077,0.00075,0.00076,0.00059,4.713505,4.812965,-1.48669,0.10815,3.27703,13.995506
1.435,0.000000,0,0,0,7.119623,0.986063,1.855532,16.104851,4.037335,2.536007,0.000000,0,18.593098,5.308453,3.576236,-9.689404,13.563197,0,0,-9.938971,17.027477,6.206221,20.349485,14.521382,139.084152,0,57.687984,93.465034,93.736031,7.974090,19.226793,7.925729,13.989625,7.968754,13.442018,8.556745,12.862349,8.939579,14.621162,10.421861,14.391301,10.647306,15.403968,0,0.00065,0.00090,0.00072,0.00330,0.00079,0.00077,0.00077,0.00072,4.715185,4.815388,-1.48611,0.10609,3.27734,13.989699
1.436,0.000000,0,0,0,7.122658,0.981381,1.874551,16.106447,4.045349,2.664561,0.000000,0,18.595697,5.311709,3.576582,-9.667378,13.553579,0,0,-9.917206,17.017689,6.198493,19.866920,14.541185,138.945694,0,57.703880,93.358986,93.968727,7.975424,19.229153,7.927377,13.982590,7.972155,13.433063,8.566965,12.852951,8.940969,14.613599,10.423947,14.388426,10.650567,15.402046,0,0.00065,0.00092,0.00074,0.00345,0.00079,0.00077,0.00077,0.00075,4.716950,4.817999,-1.48885,0.10803,3.27772,13.982590
1.437,0.000000,0,0,0,7.125874,0.976028,1.894136,16.108398,4.053377,2.796327,0.000000,0,18.598349,5.315220,3.577091,-9.644993,13.543981,0,0,-9.894974,17.007923,6.190897,19.381388,14.560881,138.838333,0,57.703644,93.250732,94.201691,7.976807,19.231306,7.929027,13.975383,7.975735,13.424372,8.577508,12.843499,8.942473,14.606014,10.426166,14.385646,10.653898,15.400293,0,0.00066,0.00093,0.00073,0.00363,0.00078,0.00075,0.00077,0.00076,4.718723,4.820692,-1.48447,0.11112,3.27800,13.975383
1.438,0.000000,0,0,0,7.129089,0.970676,1.913721,16.110350,4.061405,2.928093,0.000000,0,18.601000,5.318730,3.577601,-9.622606,13.534382,0,0,-9.872741,16.998158,6.183300,18.895853,14.580577,138.730972,0,57.703407,93.142487,94.434654,7.978189,19.233461,7.930677,13.968175,7.979315,13.415680,8.588050,12.834046,8.943978,14.598430,10.428383,14.382865,10.657229,15.398540,0,0.00070,0.00092,0.00076,0.00375,0.00076,0.00075,0.00077,0.00077,4.720495,4.823633,-1.48544,0.11162,3.27769,13.968175
1.439,0.000000,0,0,0,7.132305,0.965324,1.933306,16.112301,4.069433,3.059859,0.000000,0,18.603653,5.322240,3.578110,-9.600220,13.524783,0,0,-9.850509,16.988392,6.175702,18.410318,14.600272,138.623611,0,57.703167,93.034233,94.667618,7.979571,19.235617,7.932328,13.960967,7.982894,13.406989,8.598592,12.824594,8.945484,14.590846,10.430600,14.380084,10.660561,15.396787,0,0.00070,0.00095,0.00075,0.00376,0.00073,0.00073,0.00076,0.00076,4.722267,4.826672,-1.48455,0.11042,3.27739,13.960967
1.440,0.000000,0,0,0,7.129078,0.961770,1.962294,16.111397,4.077775,3.192401,0.000000,0,18.606995,5.319851,3.579056,-9.580993,13.515349,0,0,-9.810186,16.978456,6.165167,17.889294,14.617822,138.113159,0,58.029755,92.905441,94.783394,7.980265,19.230919,7.933958,13.947769,7.984567,13.393745,8.605085,12.817217,8.946180,14.584578,10.431514,14.375348,10.662594,15.392319,0,0.00070,0.00096,0.00073,0.00356,0.00071,0.00074,0.00074,0.00077,4.724181,4.830007,-1.48680,0.10996,3.27708,13.947769
1.441,0.000000,0,0,0,7.125366,0.958352,1.991990,16.110277,4.086141,3.325002,0.000000,0,18.610390,5.317017,3.580035,-9.562004,13.505928,0,0,-9.768503,16.968506,6.154410,17.365597,14.635210,137.572357,0,58.380939,92.775108,94.890358,7.980907,19.225706,7.935587,13.934120,7.986096,13.380159,8.611275,12.809997,8.946815,14.578409,10.432329,14.370465,10.664529,15.387646,0,0.00069,0.00092,0.00073,0.00333,0.00070,0.00076,0.00075,0.00077,4.726106,4.833416,-1.48636,0.10847,3.27687,13.934120
1.442,0.000000,0,0,0,7.121654,0.954934,2.021685,16.109156,4.094507,3.457602,0.000000,0,18.613785,5.314184,3.581014,-9.543015,13.496507,0,0,-9.726820,16.958557,6.143653,16.841900,14.652598,137.031570,0,58.732124,92.644768,94.997322,7.981550,19.220493,7.937216,13.920472,7.987625,13.366573,8.617463,12.802775,8.947451,14.572240,10.433145,14.365582,10.666465,15.382974,0,0.00069,0.00092,0.00072,0.00326,0.00070,0.00076,0.00074,0.00077,4.728031,4.837047,-1.48630,0.10662,3.27718,13.920472
1.443,0.000000,0,0,0,7.117942,0.951516,2.051381,16.108036,4.102873,3.590203,0.000000,0,18.617180,5.311350,3.581993,-9.524026,13.487085,0,0,-9.685137,16.948606,6.132897,16.318205,14.669987,136.490784,0,59.083309,92.514435,95.104286,7.982192,19.215279,7.938845,13.906823,7.989153,13.352987,8.623652,12.795554,8.948086,14.566072,10.433960,14.360699,10.668400,15.378302,0,0.00070,0.00092,0.00071,0.00335,0.00068,0.00075,0.00074,0.00077,4.729956,4.840721,-1.48521,0.10870,3.27734,13.906823
1.444,0.000000,0,0,0,7.117233,0.958205,2.089486,16.107889,4.110662,3.675695,0.000000,0,18.621302,5.313252,3.582299,-9.513564,13.477608,0,0,-9.619035,16.938847,6.124871,15.772465,14.685514,135.033051,0,60.042538,92.330368,95.361778,7.983794,19.213337,7.943746,13.889256,7.992097,13.331713,8.634901,12.790616,8.950997,14.562583,10.437170,14.359424,10.675052,15.377898,0,0.00071,0.00095,0.00071,0.00339,0.00068,0.00075,0.00074,0.00075,4.731860,4.844524,-1.48648,0.11175,3.27673,13.889256
1.445,0.000000,0,0,0,7.116749,0.965653,2.128224,16.107815,4.118409,3.757641,0.000000,0,18.625477,5.315510,3.582553,-9.503744,13.468126,0,0,-9.551095,16.929100,6.117051,15.225065,14.700902,133.506302,0,61.047539,92.142250,95.630608,7.985467,19.211639,7.948894,13.871394,7.995148,13.309859,8.646530,12.785849,8.954079,14.559296,10.440560,14.358420,10.682059,15.377817,0,0.00070,0.00094,0.00072,0.00346,0.00068,0.00075,0.00072,0.00075,4.733762,4.848398,-1.48482,0.11202,3.27624,13.871394
1.446,0.000000,0,0,0,7.116266,0.973102,2.166962,16.107740,4.126154,3.839588,0.000000,0,18.629652,5.317768,3.582808,-9.493924,13.458646,0,0,-9.483156,16.919353,6.109231,14.677666,14.716290,131.979553,0,62.052536,91.954140,95.899437,7.987141,19.209944,7.954041,13.853532,7.998199,13.288006,8.658160,12.781082,8.957161,14.556008,10.443951,14.357416,10.689066,15.377735,0,0.00068,0.00095,0.00072,0.00332,0.00066,0.00074,0.00060,0.00082,4.735665,4.852487,-1.48571,0.11071,3.27639,13.853532
1.447,0.000000,0,0,0,7.115782,0.980551,2.205700,16.107668,4.133901,3.921534,0.000000,0,18.633827,5.320025,3.583063,-9.484104,13.449164,0,0,-9.415216,16.909609,6.101411,14.130266,14.731677,130.452805,0,63.057533,91.766029,96.168266,7.988815,19.208246,7.959188,13.835670,8.001249,13.266152,8.669789,12.776316,8.960243,14.552721,10.447341,14.356413,10.696074,15.377654,0,0.00069,0.00096,0.00071,0.00312,0.00069,0.00074,0.00059,0.00095,4.737567,4.856691,-1.48533,0.10997,3.27653,13.835670
1.448,0.000000,0,0,0,7.111133,0.986855,2.255700,16.103817,4.140614,3.918919,0.000000,0,18.638350,5.319436,3.583407,-9.480733,13.439608,0,0,-9.310442,16.900229,6.087659,13.566908,14.744753,129.635284,0,63.866802,91.591995,96.259529,7.988633,19.201647,7.957537,13.822095,8.002220,13.245788,8.676738,12.769615,8.960703,14.547043,10.447921,14.351643,10.697935,15.373779,0,0.00070,0.00093,0.00070,0.00299,0.00069,0.00073,0.00060,0.00096,4.739658,4.861246,-1.48463,0.10820,3.27661,13.822095
1.449,0.000000,0,0,0,7.106170,0.993072,2.306548,16.099684,4.147250,3.909938,0.000000,0,18.642899,5.318632,3.583757,-9.477847,13.430046,0,0,-9.202895,16.890877,6.073461,13.002347,14.757655,128.871155,0,64.661339,91.419014,96.337418,7.988311,19.194677,7.955373,13.808843,8.003034,13.225534,8.683333,12.762770,8.960966,14.541183,10.448289,14.346590,10.699409,15.369618,0,0.00071,0.00097,0.00071,0.00297,0.00070,0.00074,0.00058,0.00096,4.741763,4.865911,-1.48564,0.10766,3.27672,13.808843
1.450,0.000000,0,0,0,7.101207,0.999290,2.357395,16.095549,4.153886,3.900958,0.000000,0,18.647446,5.317828,3.584108,-9.474961,13.420484,0,0,-9.095349,16.881523,6.059262,12.437787,14.770558,128.107010,0,65.455872,91.246040,96.415314,7.987989,19.187708,7.953210,13.795590,8.003847,13.205281,8.689930,12.755924,8.961229,14.535325,10.448658,14.341537,10.700885,15.365458,0,0.00074,0.00106,0.00075,0.00314,0.00079,0.00076,0.00059,0.00096,4.743867,4.870916,-1.48517,0.11076,3.27703,13.795590
1.451,0.000000,0,0,0,7.096244,1.005507,2.408243,16.091415,4.160522,3.891978,0.000000,0,18.651995,5.317024,3.584458,-9.472075,13.410922,0,0,-8.987803,16.872171,6.045063,11.873227,14.783461,127.342880,0,66.250404,91.073059,96.493202,7.987667,19.180738,7.951046,13.782338,8.004661,13.185029,8.696526,12.749078,8.961493,14.529466,10.449026,14.336484,10.702359,15.361297,0,0.00075,0.00108,0.00075,0.00342,0.00084,0.00078,0.00058,0.00097,4.745972,4.876014,-1.48414,0.11348,3.27725,13.782338
