"Time","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39 FRx (cm)","38 FLy (cm)","37 FLx (cm)","36 HRy (cm)","35 HRx (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
5.790,0,0,7.098743,0.950057,5.362940,16.455681,4.400576,18.906214,6.358956,17.036497,3.806416,14.732979,6.480726,14.396958,130.751923,0,72.493202,97.449409,76.819267,8.246227,19.581158,7.929112,15.202206,7.934222,14.672197,8.776044,13.961015,9.470472,15.621466,10.917678,15.227017,10.949835,16.118387,0,0.00074,0.00064,0.00069,0.00271,0.00074,0.00065,0.00074,0.00055,-1.48493,0.11418,3.27700,15.202206
5.791,0,0,7.084702,0.963620,5.361357,16.458921,4.394541,18.908058,6.358644,17.023937,3.806626,14.723635,6.479106,14.434646,130.203079,0,72.327393,97.008522,77.008369,8.237502,19.588879,7.927229,15.190627,7.930483,14.663494,8.786736,13.949143,9.466190,15.615669,10.913898,15.223081,10.947942,16.116564,0,0.00076,0.00064,0.00067,0.00281,0.00081,0.00063,0.00074,0.00056,-1.48578,0.11371,3.27758,15.190627
5.792,0,0,7.070662,0.977184,5.359774,16.462162,4.388505,18.909903,6.358333,17.011377,3.806837,14.714290,6.477486,14.472334,129.654251,0,72.161583,96.567642,77.197472,8.228778,19.596600,7.925345,15.179049,7.926744,14.654791,8.797428,13.937273,9.461907,15.609874,10.910120,15.219143,10.946050,16.114740,0,0.00076,0.00065,0.00067,0.00286,0.00084,0.00066,0.00076,0.00056,-1.48395,0.11154,3.27743,15.179049
5.793,0,0,7.056622,0.990747,5.358191,16.465401,4.382470,18.911745,6.358021,16.998817,3.807047,14.704946,6.475866,14.510021,129.105423,0,71.995773,96.126755,77.386574,8.220054,19.604321,7.923462,15.167469,7.923006,14.646088,8.808121,13.925403,9.457624,15.604078,10.906341,15.215206,10.944158,16.112917,0,0.00076,0.00065,0.00067,0.00277,0.00086,0.00068,0.00075,0.00056,-1.48669,0.10943,3.27727,15.167469
5.794,0,0,7.061635,0.991796,5.358088,16.467941,4.381145,18.915823,6.359729,16.987156,3.806974,14.692855,6.478543,14.552223,129.995071,0,72.047897,95.931648,77.465561,8.206658,19.601156,7.917490,15.154206,7.927577,14.633267,8.811413,13.920192,9.454670,15.601314,10.903511,15.212909,10.942345,16.112156,0,0.00076,0.00064,0.00068,0.00276,0.00085,0.00069,0.00074,0.00056,-1.48629,0.11136,3.27697,15.154206
5.795,0,0,7.071233,0.989834,5.358339,16.470310,4.380956,18.920439,6.361923,16.975708,3.806832,14.680102,6.482255,14.595510,131.230957,0,72.152481,95.795700,77.518044,8.192140,19.595375,7.910533,15.140538,7.934150,14.619454,8.812924,13.916584,9.452034,15.599278,10.900911,15.211006,10.940550,16.111649,0,0.00077,0.00065,0.00067,0.00278,0.00084,0.00067,0.00074,0.00057,-1.48488,0.11421,3.27670,15.140538
5.796,0,0,7.080832,0.987871,5.358592,16.472681,4.380766,18.925053,6.364118,16.964260,3.806691,14.667351,6.485967,14.638798,132.466827,0,72.257057,95.659760,77.570526,8.177620,19.589592,7.903577,15.126869,7.940722,14.605642,8.814436,13.912976,9.449399,15.597244,10.898311,15.209104,10.938756,16.111141,0,0.00076,0.00064,0.00064,0.00282,0.00086,0.00065,0.00076,0.00059,-1.48603,0.11435,3.27746,15.126869
5.797,0,0,7.090431,0.985909,5.358843,16.475052,4.380577,18.929668,6.366312,16.952812,3.806549,14.654598,6.489678,14.682085,133.702713,0,72.361641,95.523811,77.623009,8.163101,19.583809,7.896620,15.113201,7.947295,14.591830,8.815948,13.909369,9.446763,15.595209,10.895711,15.207201,10.936962,16.110634,0,0.00076,0.00063,0.00065,0.00283,0.00082,0.00066,0.00077,0.00059,-1.48638,0.11230,3.27819,15.113201
5.798,0,0,7.089378,0.988912,5.358229,16.476166,4.380570,18.930140,6.366231,16.944813,3.806805,14.642396,6.491852,14.726558,133.855728,0,72.683754,95.290245,77.725204,8.146764,19.586554,7.893795,15.100776,7.951408,14.573833,8.818887,13.904689,9.443866,15.592672,10.892570,15.203763,10.936072,16.108500,0,0.00076,0.00063,0.00066,0.00281,0.00083,0.00065,0.00073,0.00058,-1.48509,0.11082,3.27780,15.100776
5.799,0,0,7.085762,0.993112,5.357405,16.476976,4.380609,18.929613,6.365602,16.937643,3.807156,14.630327,6.493655,14.771315,133.748123,0,73.058228,95.033188,77.839371,8.129989,19.591352,7.891964,15.088649,7.954930,14.554828,8.822169,13.899751,9.440906,15.590015,10.889300,15.199956,10.935400,16.105974,0,0.00075,0.00066,0.00067,0.00268,0.00078,0.00066,0.00072,0.00057,-1.48559,0.11223,3.27745,15.088649
5.800,0,0,7.082145,0.997311,5.356581,16.477789,4.380647,18.929087,6.364973,16.930473,3.807507,14.618258,6.495458,14.816072,133.640503,0,73.432709,94.776131,77.953529,8.113214,19.596149,7.890133,15.076523,7.958451,14.535822,8.825453,13.894814,9.437944,15.587358,10.886030,15.196149,10.934728,16.103449,0,0.00075,0.00065,0.00067,0.00263,0.00077,0.00067,0.00072,0.00056,-1.48848,0.11293,3.27783,15.076523
5.801,0,0,7.078528,1.001510,5.355757,16.478600,4.380685,18.928560,6.364344,16.923304,3.807858,14.606188,6.497261,14.860828,133.532883,0,73.807182,94.519066,78.067696,8.096439,19.600946,7.888303,15.064397,7.961973,14.516817,8.828735,13.889875,9.434984,15.584701,10.882760,15.192342,10.934055,16.100924,0,0.00071,0.00067,0.00066,0.00259,0.00076,0.00069,0.00068,0.00056,-1.48654,0.11474,3.27818,15.064397
5.802,0,0,7.076998,1.003028,5.354948,16.482588,4.383153,18.931372,6.362891,16.914648,3.807930,14.598002,6.497818,14.906141,133.056335,0,74.258255,94.281769,78.155327,8.076058,19.610146,7.886790,15.058591,7.962706,14.503078,8.830918,13.888716,9.432780,15.585099,10.879939,15.190493,10.934097,16.099880,0,0.00071,0.00067,0.00065,0.00258,0.00076,0.00070,0.00065,0.00054,-1.48663,0.11501,3.27773,15.058591
5.803,0,0,7.075970,1.003901,5.354142,16.487337,4.386206,18.934988,6.361240,16.905634,3.807935,14.590752,6.498076,14.951589,132.490997,0,74.727760,94.049225,78.236572,8.054809,19.620405,7.885354,15.054307,7.962769,14.490607,8.832837,13.888465,9.430758,15.586234,10.877225,15.189114,10.934312,16.099192,0,0.00070,0.00070,0.00067,0.00276,0.00078,0.00069,0.00066,0.00055,-1.48858,0.11252,3.27730,15.054307
5.804,0,0,7.074942,1.004774,5.353335,16.492088,4.389260,18.938604,6.359589,16.896622,3.807941,14.583500,6.498334,14.997035,131.925659,0,75.197266,93.816681,78.317818,8.033559,19.630665,7.883918,15.050023,7.962831,14.478136,8.834756,13.888213,9.428736,15.587369,10.874512,15.187735,10.934526,16.098505,0,0.00066,0.00070,0.00067,0.00245,0.00077,0.00071,0.00065,0.00055,-1.48606,0.11046,3.27776,15.050023
5.805,0,0,7.073914,1.005647,5.352529,16.496840,4.392313,18.942221,6.357938,16.887608,3.807946,14.576249,6.498591,15.042481,131.360321,0,75.666771,93.584137,78.399063,8.012310,19.640924,7.882482,15.045738,7.962893,14.465665,8.836675,13.887962,9.426713,15.588504,10.871799,15.186356,10.934740,16.097818,0,0.00066,0.00070,0.00067,0.00232,0.00078,0.00071,0.00068,0.00056,-1.48850,0.11351,3.27819,15.045738
5.806,0,0,7.078516,1.013817,5.356053,16.501064,4.394824,18.943832,6.358171,16.878180,3.808689,14.571907,6.503266,15.095551,130.527115,0,75.934776,93.451202,78.488937,7.995784,19.642412,7.886553,15.038015,7.962593,14.457764,8.839541,13.886806,9.425614,15.588710,10.870705,15.186575,10.935069,16.097998,0,0.00068,0.00070,0.00070,0.00240,0.00078,0.00071,0.00065,0.00066,-1.48465,0.11496,3.27804,15.038015
5.807,0,0,7.084472,1.023743,5.360620,16.505165,4.397203,18.944962,6.358859,16.868652,3.809610,14.568266,6.509003,15.150455,129.629440,0,76.154274,93.342239,78.580894,7.980396,19.641787,7.891949,15.029465,7.962206,14.450963,8.842636,13.885433,9.424737,15.588692,10.870000,15.187179,10.935426,16.098387,0,0.00066,0.00070,0.00071,0.00255,0.00077,0.00072,0.00067,0.00071,-1.48612,0.11371,3.27790,15.029465
5.808,0,0,7.090428,1.033670,5.365187,16.509264,4.399583,18.946091,6.359546,16.859125,3.810531,14.564625,6.514740,15.205359,128.731766,0,76.373772,93.233276,78.672844,7.965008,19.641161,7.897345,15.020914,7.961818,14.444161,8.845732,13.884060,9.423861,15.588674,10.869296,15.187782,10.935782,16.098776,0,0.00065,0.00069,0.00069,0.00260,0.00077,0.00072,0.00063,0.00071,-1.48688,0.11305,3.27813,15.020914
5.809,0,0,7.096385,1.043596,5.369754,16.513363,4.401963,18.947220,6.360233,16.849598,3.811452,14.560984,6.520477,15.260263,127.834091,0,76.593277,93.124313,78.764801,7.949620,19.640535,7.902740,15.012363,7.961431,14.437361,8.848826,13.882687,9.422983,15.588656,10.868591,15.188386,10.936138,16.099163,0,0.00064,0.00070,0.00069,0.00237,0.00080,0.00074,0.00063,0.00070,-1.48687,0.11113,3.27836,15.012363
5.810,0,0,7.101468,1.031192,5.370431,16.516582,4.405887,18.935266,6.359809,16.840992,3.813301,14.548439,6.515399,15.300138,127.331177,0,76.704758,93.137955,78.937752,7.941835,19.634214,7.904704,15.001241,7.960405,14.428821,8.850058,13.877727,9.420632,15.584890,10.867157,15.188003,10.935290,16.098269,0,0.00068,0.00072,0.00068,0.00229,0.00082,0.00073,0.00062,0.00069,-1.48955,0.10937,3.27874,15.001241
5.811,0,0,7.106339,1.013412,5.370173,16.519590,4.410182,18.920166,6.359119,16.832609,3.815374,14.533751,6.507718,15.336396,126.923279,0,76.790237,93.181114,79.130203,7.935881,19.626526,7.905842,14.989498,7.959226,14.419862,8.850841,13.871902,9.417927,15.580223,10.865547,15.187381,10.934153,16.097063,0,0.00068,0.00071,0.00067,0.00220,0.00077,0.00074,0.00063,0.00067,-1.48519,0.11147,3.27909,14.989498
5.812,0,0,7.111212,0.995633,5.369914,16.522598,4.414476,18.905064,6.358428,16.824226,3.817446,14.519064,6.500036,15.372654,126.515373,0,76.875717,93.224266,79.322655,7.929927,19.618835,7.906980,14.977756,7.958046,14.410903,8.851623,13.866078,9.415221,15.575556,10.863937,15.186760,10.933015,16.095858,0,0.00066,0.00071,0.00067,0.00232,0.00074,0.00070,0.00062,0.00068,-1.48497,0.11388,3.27841,14.977756
5.813,0,0,7.116084,0.977854,5.369655,16.525606,4.418771,18.889963,6.357737,16.815844,3.819519,14.504376,6.492355,15.408911,126.107475,0,76.961197,93.267426,79.515106,7.923973,19.611145,7.908117,14.966014,7.956867,14.401944,8.852406,13.860255,9.412516,15.570888,10.862328,15.186138,10.931876,16.094652,0,0.00066,0.00071,0.00068,0.00240,0.00073,0.00070,0.00063,0.00067,-1.48330,0.11385,3.27774,14.966014
5.814,0,0,7.117159,0.967806,5.373785,16.526768,4.416889,18.878542,6.354509,16.803957,3.820069,14.491725,6.488456,15.454340,126.424049,0,77.013138,93.232277,79.701767,7.921385,19.601713,7.904412,14.947596,7.957258,14.391602,8.852853,13.854155,9.408475,15.566236,10.859054,15.184397,10.929725,16.092632,0,0.00066,0.00071,0.00068,0.00231,0.00072,0.00067,0.00063,0.00068,-1.48733,0.11175,3.27782,14.947596
5.815,0,0,7.117320,0.959618,5.378972,16.527487,4.413520,18.868008,6.350671,16.791229,3.820252,14.479565,6.485467,15.501977,126.915001,0,77.056999,93.178276,79.887032,7.919608,19.591862,7.899541,14.927571,7.958028,14.380925,8.853219,13.847988,9.404112,15.561586,10.855379,15.182384,10.927328,16.090418,0,0.00067,0.00071,0.00069,0.00229,0.00073,0.00070,0.00062,0.00067,-1.48651,0.11027,3.27788,14.927571
5.816,0,0,7.117481,0.951431,5.384158,16.528204,4.410151,18.857471,6.346833,16.778500,3.820436,14.467404,6.482478,15.549614,127.405952,0,77.100861,93.124283,80.072296,7.917830,19.582008,7.894670,14.907547,7.958797,14.370250,8.853585,13.841822,9.399749,15.556937,10.851705,15.180372,10.924932,16.088203,0,0.00066,0.00070,0.00071,0.00231,0.00071,0.00073,0.00060,0.00075,-1.48670,0.11108,3.27758,14.907547
5.817,0,0,7.117642,0.943243,5.389344,16.528921,4.406782,18.846937,6.342995,16.765772,3.820619,14.455244,6.479489,15.597251,127.896904,0,77.144722,93.070290,80.257561,7.916052,19.572157,7.889800,14.887523,7.959567,14.359573,8.853951,13.835654,9.395387,15.552288,10.848030,15.178360,10.922535,16.085989,0,0.00065,0.00071,0.00071,0.00237,0.00073,0.00074,0.00059,0.00083,-1.48893,0.11157,3.27728,14.887523
5.818,0,0,7.113597,0.944153,5.390607,16.533785,4.405761,18.839420,6.344842,16.757133,3.821563,14.447146,6.479051,15.642043,127.830345,0,77.257645,92.957909,80.484077,7.915726,19.563210,7.893229,14.868906,7.964635,14.347475,8.858177,13.830914,9.393011,15.549580,10.846348,15.178378,10.922863,16.087210,0,0.00066,0.00071,0.00071,0.00237,0.00073,0.00075,0.00062,0.00085,-1.48425,0.11362,3.27728,14.868906
5.819,0,0,7.108540,0.947252,5.390927,16.539646,4.405306,18.832632,6.348059,16.749479,3.822691,14.440026,6.479227,15.686152,127.629585,0,77.387192,92.831467,80.720528,7.915750,19.554478,7.898654,14.850629,7.970738,14.335034,8.863331,13.826517,9.391113,15.547338,10.845146,15.178885,10.923848,16.089254,0,0.00065,0.00070,0.00071,0.00234,0.00072,0.00076,0.00062,0.00085,-1.48449,0.11431,3.27728,14.850629
5.820,0,0,7.103483,0.950351,5.391246,16.545509,4.404850,18.825844,6.351276,16.741827,3.823818,14.432907,6.479403,15.730260,127.428833,0,77.516739,92.705032,80.956978,7.915772,19.545748,7.904081,14.832351,7.976841,14.322594,8.868484,13.822120,9.389216,15.545098,10.843945,15.179392,10.924833,16.091301,0,0.00066,0.00070,0.00070,0.00233,0.00074,0.00074,0.00062,0.00085,-1.48666,0.11247,3.27720,14.832351
5.821,0,0,7.098426,0.953450,5.391565,16.551371,4.404395,18.819054,6.354492,16.734173,3.824946,14.425787,6.479578,15.774367,127.228081,0,77.646286,92.578590,81.193428,7.915796,19.537016,7.909507,14.814073,7.982944,14.310153,8.873638,13.817722,9.387320,15.542857,10.842742,15.179898,10.925818,16.093348,0,0.00068,0.00071,0.00069,0.00237,0.00077,0.00074,0.00063,0.00086,-1.48777,0.10929,3.27713,14.814073
5.822,0,0,7.100680,0.955846,5.391781,16.553333,4.405033,18.805161,6.351050,16.730738,3.824795,14.415769,6.471602,15.804660,126.537560,0,77.646759,92.450417,81.395653,7.915830,19.528124,7.913355,14.802787,7.982487,14.300890,8.877334,13.811011,9.383945,15.538208,10.840034,15.177951,10.924899,16.093977,0,0.00068,0.00072,0.00068,0.00244,0.00076,0.00074,0.00063,0.00086,-1.48629,0.10989,3.27713,14.802787
5.823,0,0,7.104694,0.958072,5.391972,16.554359,4.405934,18.789557,6.346005,16.728317,3.824335,14.405052,6.461664,15.831628,125.729164,0,77.616158,92.321823,81.589653,7.915867,19.519192,7.916822,14.793183,7.980452,14.292393,8.880679,13.803745,9.380213,15.532980,10.836962,15.175413,10.923523,16.094267,0,0.00068,0.00071,0.00069,0.00231,0.00075,0.00076,0.00063,0.00087,-1.48484,0.11203,3.27715,14.793183
5.824,0,0,7.108708,0.960299,5.392163,16.555384,4.406835,18.773952,6.340961,16.725897,3.823876,14.394335,6.451725,15.858595,124.920761,0,77.585564,92.193237,81.783646,7.915905,19.510262,7.920290,14.783580,7.978416,14.283895,8.884025,13.796478,9.376482,15.527751,10.833890,15.172875,10.922146,16.094555,0,0.00069,0.00071,0.00067,0.00229,0.00077,0.00074,0.00063,0.00089,-1.48787,0.11213,3.27768,14.783580
5.825,0,0,7.112723,0.962526,5.392354,16.556410,4.407735,18.758348,6.335916,16.723476,3.823416,14.383618,6.441786,15.885562,124.112366,0,77.554962,92.064644,81.977638,7.915942,19.501329,7.923758,14.773976,7.976380,14.275397,8.887369,13.789211,9.372751,15.522523,10.830818,15.170337,10.920769,16.094845,0,0.00072,0.00071,0.00067,0.00234,0.00076,0.00074,0.00061,0.00089,-1.48797,0.11334,3.27817,14.773976
5.826,0,0,7.109272,0.959316,5.391378,16.558151,4.407219,18.739883,6.333611,16.718027,3.823273,14.372299,6.430831,15.906328,123.591530,0,77.718346,91.904655,82.221596,7.913156,19.490938,7.924624,14.766613,7.976546,14.263901,8.890856,13.783972,9.369232,15.519201,10.827735,15.168829,10.920629,16.094545,0,0.00072,0.00072,0.00065,0.00244,0.00076,0.00075,0.00061,0.00082,-1.48298,0.11295,3.27741,14.766613
5.827,0,0,7.104023,0.954799,5.390120,16.560066,4.406362,18.720730,6.331966,16.711847,3.823205,14.360836,6.419631,15.925602,123.139908,0,77.928421,91.737106,82.477577,7.909689,19.480194,7.924864,14.759789,7.977242,14.251683,8.894375,13.779220,9.365764,15.516340,10.824649,15.167568,10.920785,16.094107,0,0.00072,0.00073,0.00063,0.00239,0.00075,0.00074,0.00060,0.00075,-1.48604,0.11024,3.27668,14.759789
5.828,0,0,7.098775,0.950281,5.388862,16.561981,4.405505,18.701576,6.330322,16.705667,3.823138,14.349372,6.408430,15.944876,122.688293,0,78.138496,91.569565,82.733566,7.906223,19.469452,7.925104,14.752965,7.977938,14.239466,8.897895,13.774467,9.362295,15.513478,10.821563,15.166308,10.920942,16.093666,0,0.00072,0.00074,0.00066,0.00235,0.00076,0.00074,0.00060,0.00077,-1.48524,0.10914,3.27691,14.752965
5.829,0,0,7.093527,0.945763,5.387604,16.563896,4.404647,18.682423,6.328677,16.699488,3.823070,14.337909,6.397230,15.964149,122.236671,0,78.348564,91.402016,82.989548,7.902757,19.458708,7.925344,14.746140,7.978634,14.227248,8.901415,13.769716,9.358828,15.510616,10.818478,15.165048,10.921099,16.093227,0,0.00071,0.00075,0.00068,0.00245,0.00072,0.00072,0.00061,0.00080,-1.48620,0.11183,3.27713,14.746140
5.830,0,0,7.093533,0.948417,5.384370,16.566551,4.403277,18.676943,6.332905,16.693594,3.824221,14.328881,6.384969,15.971165,121.634064,0,78.791695,91.328728,83.252037,7.901077,19.444681,7.924973,14.740625,7.978215,14.217287,8.904785,13.768877,9.358981,15.510627,10.818829,15.165888,10.925346,16.095039,0,0.00070,0.00072,0.00066,0.00234,0.00071,0.00073,0.00060,0.00081,-1.48743,0.11291,3.27721,14.740625
5.831,0,0,7.094803,0.952797,5.380661,16.569382,4.401784,18.674755,6.338547,16.687769,3.825665,14.320440,6.372453,15.975230,120.995117,0,79.290924,91.278122,83.516098,7.899828,19.429865,7.924456,14.735425,7.977526,14.207869,8.908120,13.768980,9.360008,15.511328,10.820006,15.167233,10.930578,16.097395,0,0.00073,0.00072,0.00069,0.00227,0.00069,0.00074,0.00059,0.00082,-1.48650,0.11161,3.27727,14.735425
5.832,0,0,7.096073,0.957177,5.376951,16.572214,4.400290,18.672565,6.344189,16.681944,3.827109,14.311999,6.359938,15.979295,120.356163,0,79.790154,91.227524,83.780151,7.898579,19.415049,7.923939,14.730225,7.976838,14.198451,8.911454,13.769083,9.361034,15.512029,10.821185,15.168579,10.935810,16.099751,0,0.00074,0.00073,0.00069,0.00222,0.00070,0.00077,0.00058,0.00082,-1.48327,0.11157,3.27697,14.730225
5.833,0,0,7.097343,0.961557,5.373241,16.575047,4.398797,18.670378,6.349831,16.676119,3.828553,14.303558,6.347422,15.983360,119.717216,0,80.289383,91.176918,84.044212,7.897329,19.400232,7.923422,14.725024,7.976150,14.189033,8.914789,13.769186,9.362061,15.512730,10.822363,15.169924,10.941042,16.102106,0,0.00077,0.00072,0.00072,0.00213,0.00069,0.00077,0.00057,0.00083,-1.48587,0.11032,3.27668,14.725024
5.834,0,0,7.094178,0.959242,5.370122,16.579937,4.399028,18.658112,6.353482,16.676689,3.827253,14.294668,6.344442,15.983258,119.459953,0,80.881836,91.066635,84.155334,7.893826,19.391283,7.921936,14.711646,7.977984,14.177834,8.916845,13.770233,9.362669,15.514148,10.822592,15.169745,10.944315,16.103176,0,0.00076,0.00073,0.00071,0.00213,0.00071,0.00078,0.00058,0.00083,-1.48165,0.10761,3.27699,14.711646
5.835,0,0,7.089946,0.955316,5.367145,16.585325,4.399674,18.643423,6.356654,16.678797,3.825294,14.285669,6.343757,15.982152,119.294556,0,81.496727,90.941986,84.229645,7.889779,19.383747,7.920216,14.696301,7.980425,14.166207,8.918594,13.771507,9.363176,15.515738,10.822592,15.169200,10.947117,16.103933,0,0.00075,0.00075,0.00072,0.00211,0.00072,0.00075,0.00059,0.00082,-1.48627,0.10919,3.27728,14.696301
5.836,0,0,7.085713,0.951390,5.364167,16.590712,4.400320,18.628733,6.359827,16.680904,3.823334,14.276671,6.343072,15.981047,119.129158,0,82.111618,90.817345,84.303963,7.885733,19.376211,7.918496,14.680955,7.982867,14.154580,8.920343,13.772781,9.363684,15.517328,10.822591,15.168654,10.949918,16.104692,0,0.00075,0.00075,0.00071,0.00198,0.00072,0.00075,0.00062,0.00076,-1.48599,0.11284,3.27713,14.680955
5.837,0,0,7.081480,0.947464,5.361190,16.596098,4.400966,18.614042,6.362998,16.683014,3.821374,14.267673,6.342388,15.979941,118.963768,0,82.726517,90.692696,84.378273,7.881686,19.368675,7.916776,14.665609,7.985308,14.142953,8.922092,13.774055,9.364192,15.518919,10.822591,15.168109,10.952720,16.105452,0,0.00077,0.00076,0.00071,0.00190,0.00072,0.00073,0.00062,0.00067,-1.48537,0.11395,3.27698,14.665609
5.838,0,0,7.082032,0.949298,5.358353,16.600597,4.397367,18.603622,6.365455,16.689766,3.819301,14.256504,6.349170,15.977309,118.864357,0,83.053391,90.615578,84.570091,7.879251,19.352724,7.916258,14.653900,7.987491,14.133836,8.925443,13.772605,9.364426,15.518245,10.822978,15.168075,10.956123,16.106993,0,0.00075,0.00075,0.00070,0.00198,0.00070,0.00073,0.00062,0.00065,-1.48634,0.11259,3.27713,14.653900
5.839,0,0,7.083735,0.952519,5.355550,16.604883,4.392747,18.594233,6.367740,16.697638,3.817200,14.244812,6.357749,15.974309,118.780830,0,83.310944,90.549889,84.790184,7.877204,19.334747,7.916029,14.643067,7.989612,14.125321,8.929178,13.770498,9.364593,15.517027,10.823458,15.168164,10.959672,16.108723,0,0.00075,0.00075,0.00068,0.00201,0.00074,0.00070,0.00063,0.00065,-1.48527,0.11138,3.27729,14.643067
5.840,0,0,7.085438,0.955739,5.352746,16.609167,4.388127,18.584841,6.370024,16.705509,3.815100,14.233121,6.366329,15.971309,118.697311,0,83.568504,90.484207,85.010284,7.875158,19.316769,7.915800,14.632235,7.991733,14.116808,8.932914,13.768393,9.364760,15.515808,10.823938,15.168253,10.963220,16.110453,0,0.00075,0.00075,0.00069,0.00219,0.00073,0.00072,0.00064,0.00064,-1.48870,0.11007,3.27744,14.632235
