"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4"
0.007725,"0.053029","0.003295","0.006067"
0.007790,"0.053387","0.003293","0.006049"
0.007854,"0.054102","0.003292","0.005988"
0.007892,"0.054470","0.003278","0.005971"
0.007901,"0.054275","0.003274","0.006003"
0.007905,"0.053928","0.003265","0.006042"
0.007923,"0.053996","0.003257","0.006009"
0.007939,"0.054613","0.003260","0.005922"
0.007928,"0.054817","0.003275","0.005950"
0.007913,"0.054697","0.003278","0.006043"
0.007892,"0.054458","0.003296","0.006153"
0.007841,"0.053935","0.003339","0.006304"
0.007804,"0.053877","0.003391","0.006391"
0.007759,"0.053762","0.003435","0.006471"
0.007685,"0.053915","0.003481","0.006550"
0.007603,"0.053287","0.003528","0.006703"
0.007541,"0.053312","0.003591","0.006736"
0.007478,"0.053525","0.003652","0.006746"
0.007426,"0.053827","0.003698","0.006747"
0.007378,"0.054546","0.003729","0.006699"
0.007302,"0.054985","0.003757","0.006720"
0.007254,"0.055286","0.003789","0.006788"
0.007245,"0.055224","0.003827","0.006863"
0.007262,"0.055334","0.003845","0.006939"
0.007279,"0.055223","0.003866","0.007038"
0.007291,"0.054936","0.003881","0.007136"
0.007300,"0.054541","0.003893","0.007236"
0.007309,"0.054212","0.003900","0.007296"
0.007342,"0.054268","0.003913","0.007304"
0.007350,"0.054122","0.003910","0.007309"
0.007365,"0.053782","0.003890","0.007340"
0.007368,"0.053549","0.003874","0.007370"
0.007370,"0.053363","0.003868","0.007415"
0.007371,"0.052952","0.003864","0.007473"
0.007396,"0.053465","0.003868","0.007409"
0.007411,"0.053328","0.003871","0.007425"
0.007437,"0.053314","0.003880","0.007400"
0.007464,"0.053485","0.003905","0.007347"
0.007482,"0.054229","0.003952","0.007206"
0.007492,"0.054828","0.003996","0.007050"
0.007509,"0.055568","0.004042","0.006830"
0.007552,"0.056636","0.004080","0.006574"
0.007591,"0.057085","0.004107","0.006403"
0.007635,"0.057622","0.004131","0.006225"
0.007699,"0.058184","0.004147","0.006030"
0.007791,"0.058371","0.004145","0.005898"
0.007954,"0.058457","0.004136","0.005783"
0.008132,"0.058751","0.004133","0.005651"
0.008306,"0.058815","0.004123","0.005541"
0.008440,"0.058797","0.004135","0.005448"
0.008566,"0.058814","0.004144","0.005356"
0.008695,"0.059113","0.004155","0.005233"
0.008805,"0.058754","0.004165","0.005194"
0.008905,"0.058085","0.004184","0.005197"
0.008946,"0.057289","0.004192","0.005226"
0.008957,"0.056167","0.004188","0.005321"
0.008985,"0.055166","0.004176","0.005427"
0.009052,"0.053829","0.004138","0.005600"
0.009146,"0.052445","0.004100","0.005797"
0.009216,"0.050546","0.004039","0.006081"
0.009248,"0.048836","0.003989","0.006378"
0.009301,"0.047655","0.003953","0.006602"
0.009446,"0.046560","0.003917","0.006867"
0.009549,"0.045177","0.003893","0.007217"
0.009607,"0.043785","0.003887","0.007562"
0.009871,"0.042407","0.003871","0.007838"
0.010182,"0.040874","0.003841","0.008109"
0.010958,"0.039537","0.003819","0.008318"
0.012399,"0.038136","0.003739","0.008564"
0.014481,"0.036158","0.003780","0.008938"
0.017109,"0.033881","0.003959","0.009457"
0.019965,"0.032083","0.004461","0.009954"
0.023362,"0.030167","0.005236","0.010316"
0.026966,"0.028481","0.006256","0.010598"
0.030153,"0.026698","0.007875","0.010856"
0.033174,"0.024829","0.009609","0.011160"
0.035161,"0.022923","0.011805","0.011485"
0.037034,"0.021150","0.014109","0.011779"
0.038815,"0.019706","0.016606","0.012001"
0.040477,"0.018220","0.019173","0.012221"
0.041962,"0.016853","0.021789","0.012393"
0.043196,"0.015409","0.024387","0.012553"
0.044302,"0.014014","0.026948","0.012658"
0.045300,"0.012798","0.029429","0.012724"
0.045907,"0.011708","0.031885","0.012806"
0.046391,"0.010632","0.034331","0.012888"
0.046295,"0.009611","0.036774","0.013000"
0.045451,"0.008726","0.039246","0.013048"
0.043876,"0.008075","0.041587","0.012956"
0.041690,"0.007578","0.043752","0.012631"
0.039254,"0.007338","0.045545","0.012175"
0.036246,"0.007225","0.046980","0.011844"
0.033118,"0.007177","0.048090","0.011555"
0.030349,"0.007366","0.048629","0.011268"
0.027624,"0.007588","0.049004","0.010962"
0.025869,"0.007759","0.048880","0.010647"
0.024197,"0.007914","0.048605","0.010348"
0.022567,"0.008079","0.048144","0.010082"
0.020901,"0.008250","0.047548","0.009854"
0.019154,"0.008428","0.046845","0.009712"
0.017553,"0.008605","0.046056","0.009562"
0.016039,"0.008756","0.045229","0.009463"
0.014520,"0.008867","0.044467","0.009412"
0.013089,"0.008935","0.043739","0.009389"
0.011722,"0.008964","0.043010","0.009374"
0.010488,"0.009009","0.042189","0.009389"
0.009391,"0.009060","0.041209","0.009441"
0.008449,"0.009149","0.040069","0.009566"
0.007591,"0.009244","0.038863","0.009802"
0.006800,"0.009343","0.037647","0.010094"
0.006052,"0.009469","0.036485","0.010397"
0.005277,"0.009618","0.035370","0.010708"
0.004575,"0.009783","0.034204","0.011023"
0.003979,"0.010039","0.033082","0.011283"
0.003413,"0.010344","0.032005","0.011479"
0.002875,"0.010712","0.030957","0.011630"
0.002394,"0.011102","0.029894","0.011754"
0.002112,"0.011489","0.028784","0.011833"
0.002111,"0.011871","0.027587","0.011877"
0.002164,"0.012246","0.026405","0.011915"
0.002271,"0.012641","0.025283","0.011920"
0.002518,"0.013072","0.024140","0.011872"
0.002833,"0.013557","0.022901","0.011793"
0.003197,"0.014087","0.021523","0.011705"
0.003583,"0.014606","0.020167","0.011605"
0.003956,"0.015122","0.018944","0.011476"
0.004269,"0.015623","0.017889","0.011322"
0.004549,"0.016106","0.016922","0.011158"
0.004801,"0.016568","0.016012","0.010990"
0.005011,"0.017003","0.015128","0.010828"
0.005215,"0.017436","0.014281","0.010645"
0.005404,"0.017907","0.013451","0.010454"
0.005585,"0.018262","0.012603","0.010304"
0.005758,"0.018607","0.011751","0.010201"
0.005929,"0.018960","0.010915","0.010111"
0.006080,"0.019316","0.010104","0.010032"
0.006197,"0.019697","0.009379","0.009963"
0.006279,"0.020080","0.008764","0.009883"
0.006353,"0.020476","0.008199","0.009796"
0.006427,"0.020837","0.007643","0.009728"
0.006494,"0.021159","0.007111","0.009678"
0.006526,"0.021450","0.006685","0.009656"
0.006509,"0.021768","0.006415","0.009647"
0.006466,"0.022131","0.006231","0.009626"
0.006430,"0.022514","0.006075","0.009602"
0.006397,"0.023077","0.005916","0.009558"
0.006362,"0.023682","0.005756","0.009500"
0.006330,"0.024373","0.005594","0.009430"
0.006334,"0.025133","0.005428","0.009341"
0.006341,"0.025879","0.005258","0.009268"
0.006365,"0.026591","0.005095","0.009188"
0.006410,"0.027323","0.004956","0.009092"
0.006468,"0.028086","0.004833","0.008987"
0.006533,"0.028807","0.004706","0.008889"
0.006603,"0.029510","0.004577","0.008796"
0.006661,"0.030179","0.004463","0.008694"
0.006711,"0.030829","0.004383","0.008584"
0.006740,"0.031457","0.004348","0.008468"
0.006765,"0.031998","0.004317","0.008361"
0.006794,"0.032552","0.004294","0.008260"
0.006826,"0.033064","0.004265","0.008168"
0.006854,"0.033518","0.004233","0.008081"
0.006888,"0.033935","0.004197","0.008001"
0.006907,"0.034368","0.004169","0.007921"
0.006927,"0.034661","0.004142","0.007857"
0.006952,"0.034946","0.004117","0.007801"
0.006989,"0.035125","0.004090","0.007762"
0.007020,"0.035198","0.004053","0.007737"
0.007061,"0.035271","0.004012","0.007717"
0.007098,"0.035326","0.003972","0.007704"
0.007129,"0.035362","0.003933","0.007695"
0.007157,"0.035340","0.003894","0.007692"
0.007177,"0.035305","0.003862","0.007689"
0.007204,"0.035240","0.003832","0.007682"
0.007227,"0.035156","0.003804","0.007671"
0.007249,"0.035043","0.003781","0.007664"
0.007273,"0.034889","0.003752","0.007664"
0.007311,"0.034774","0.003713","0.007646"
0.007335,"0.034656","0.003671","0.007616"
0.007366,"0.034605","0.003629","0.007577"
0.007387,"0.034639","0.003582","0.007527"
0.007421,"0.034553","0.003532","0.007501"
0.007454,"0.034602","0.003486","0.007463"
0.007495,"0.034653","0.003444","0.007423"
0.007540,"0.034726","0.003405","0.007373"
0.007582,"0.034841","0.003370","0.007326"
0.007628,"0.034994","0.003339","0.007296"
0.007676,"0.035082","0.003316","0.007266"
0.007722,"0.035365","0.003292","0.007218"
0.007783,"0.035683","0.003263","0.007170"
0.007844,"0.036018","0.003230","0.007125"
0.007899,"0.036333","0.003193","0.007098"
0.007957,"0.036594","0.003157","0.007073"
0.008006,"0.036780","0.003128","0.007062"
0.008046,"0.036842","0.003095","0.007071"
0.008073,"0.036653","0.003062","0.007114"
0.008079,"0.036369","0.003043","0.007168"
0.008098,"0.035979","0.003033","0.007222"
0.008093,"0.035441","0.003030","0.007304"
0.008094,"0.034752","0.003029","0.007404"
0.008079,"0.034136","0.003029","0.007489"
0.008054,"0.033275","0.003027","0.007606"
0.008026,"0.032189","0.003033","0.007746"
0.007982,"0.031000","0.003034","0.007914"
0.007944,"0.029803","0.003046","0.008072"
0.007889,"0.028612","0.003059","0.008212"
0.007816,"0.027495","0.003068","0.008368"
0.007752,"0.026118","0.003074","0.008562"
0.007695,"0.024639","0.003084","0.008755"
0.007638,"0.023149","0.003096","0.008950"
0.007588,"0.021663","0.003105","0.009149"
0.007548,"0.020250","0.003107","0.009374"
0.007525,"0.018916","0.003091","0.009611"
0.007519,"0.017659","0.003082","0.009820"
0.007520,"0.016673","0.003081","0.010001"
0.007522,"0.015819","0.003076","0.010181"
0.007511,"0.015078","0.003057","0.010368"
0.007522,"0.014443","0.003032","0.010540"
0.007542,"0.013896","0.003007","0.010695"
0.007574,"0.013378","0.002984","0.010854"
0.007644,"0.012937","0.002961","0.010985"
0.007708,"0.012679","0.002931","0.011095"
0.007785,"0.012487","0.002909","0.011179"
0.007844,"0.012280","0.002878","0.011277"
0.007897,"0.012055","0.002853","0.011369"
0.007959,"0.011821","0.002832","0.011426"
0.008003,"0.011668","0.002812","0.011458"
0.008038,"0.011562","0.002799","0.011516"
0.008069,"0.011483","0.002785","0.011562"
0.008107,"0.011466","0.002780","0.011576"
0.008155,"0.011453","0.002772","0.011589"
0.008200,"0.011479","0.002775","0.011586"
0.008402,"0.011510","0.002773","0.011561"
0.008674,"0.011534","0.002761","0.011531"
0.008972,"0.011550","0.002751","0.011527"
0.009456,"0.011508","0.002734","0.011529"
0.009926,"0.011458","0.002723","0.011542"
0.010510,"0.011377","0.002714","0.011561"
0.011386,"0.011278","0.002674","0.011564"
0.012387,"0.011145","0.002633","0.011581"
0.013722,"0.011001","0.002580","0.011564"
0.015258,"0.010809","0.002514","0.011580"
0.016931,"0.010596","0.002445","0.011638"
0.018715,"0.010333","0.002372","0.011748"
0.020734,"0.010019","0.002290","0.011845"
0.022826,"0.009681","0.002210","0.011965"
0.024742,"0.009337","0.002180","0.012161"
0.026588,"0.008967","0.002217","0.012364"
0.028505,"0.008516","0.002276","0.012645"
0.030694,"0.008057","0.002373","0.012902"
0.033059,"0.007566","0.002458","0.013166"
0.035107,"0.007125","0.002599","0.013480"
0.036969,"0.006722","0.002806","0.013826"
0.038832,"0.006344","0.003048","0.014171"
0.040276,"0.005996","0.003391","0.014560"
0.041729,"0.005649","0.003755","0.014947"
0.043020,"0.005321","0.004166","0.015400"
0.044168,"0.005002","0.004650","0.015839"
0.045076,"0.004696","0.005220","0.016284"
0.045637,"0.004406","0.005808","0.016729"
0.046084,"0.004164","0.006328","0.017093"
0.046462,"0.003958","0.006790","0.017374"
0.046523,"0.003855","0.007252","0.017569"
0.045953,"0.003808","0.007719","0.017866"
0.045411,"0.003774","0.008175","0.018106"
0.045090,"0.003775","0.008550","0.018235"
0.045053,"0.003761","0.008832","0.018285"
0.044878,"0.003788","0.009071","0.018222"
0.044271,"0.003861","0.009193","0.018139"
0.043404,"0.003962","0.009345","0.017980"
0.042596,"0.004093","0.009397","0.017692"
0.041873,"0.004219","0.009386","0.017354"
0.041087,"0.004348","0.009327","0.017017"
0.040549,"0.004464","0.009189","0.016693"
0.039911,"0.004567","0.009040","0.016411"
0.039436,"0.004643","0.008938","0.016048"
0.038869,"0.004755","0.008814","0.015622"
0.038464,"0.004860","0.008598","0.015156"
0.038260,"0.004949","0.008368","0.014688"
0.037907,"0.005015","0.008218","0.014286"
0.037403,"0.005082","0.008136","0.013920"
0.037083,"0.005100","0.008064","0.013592"
0.037000,"0.005117","0.008015","0.013204"
0.036628,"0.005162","0.007966","0.012898"
0.036067,"0.005209","0.007936","0.012641"
0.035223,"0.005282","0.007942","0.012518"
0.034427,"0.005333","0.007997","0.012435"
0.033760,"0.005342","0.008145","0.012401"
0.033174,"0.005326","0.008282","0.012443"
0.032676,"0.005296","0.008464","0.012586"
0.032186,"0.005273","0.008635","0.012740"
0.031666,"0.005273","0.008835","0.012866"
0.031121,"0.005288","0.009048","0.012955"
0.030679,"0.005326","0.009238","0.012989"
0.030026,"0.005403","0.009320","0.013038"
0.029173,"0.005466","0.009347","0.013183"
0.028159,"0.005558","0.009356","0.013362"
0.026941,"0.005644","0.009363","0.013588"
0.025775,"0.005741","0.009359","0.013804"
0.024697,"0.005830","0.009350","0.013972"
0.023643,"0.005926","0.009346","0.014141"
0.022756,"0.006031","0.009321","0.014264"
0.022013,"0.006130","0.009274","0.014360"
0.021276,"0.006246","0.009179","0.014429"
0.020543,"0.006379","0.009065","0.014440"
0.019806,"0.006515","0.008912","0.014451"
0.018978,"0.006670","0.008764","0.014455"
0.017986,"0.006836","0.008622","0.014477"
0.016932,"0.006999","0.008491","0.014537"
0.015913,"0.007140","0.008371","0.014621"
0.014968,"0.007249","0.008229","0.014706"
0.014042,"0.007344","0.008045","0.014860"
0.013118,"0.007425","0.007865","0.015065"
0.012272,"0.007494","0.007697","0.015282"
0.011567,"0.007566","0.007550","0.015467"
0.010949,"0.007633","0.007389","0.015646"
0.010355,"0.007704","0.007229","0.015799"
0.009774,"0.007769","0.007074","0.015953"
0.009201,"0.007821","0.006914","0.016165"
0.008636,"0.007849","0.006734","0.016390"
0.008070,"0.007846","0.006529","0.016652"
0.007576,"0.007829","0.006346","0.016878"
0.007203,"0.007793","0.006219","0.017073"
0.006893,"0.007740","0.006115","0.017269"
0.006601,"0.007712","0.006019","0.017479"
0.006403,"0.007670","0.005925","0.017674"
0.006371,"0.007623","0.005848","0.017811"
0.006392,"0.007573","0.005770","0.017899"
0.006403,"0.007541","0.005683","0.017962"
0.006406,"0.007520","0.005587","0.018012"
0.006409,"0.007510","0.005501","0.017964"
0.006404,"0.007504","0.005417","0.017867"
0.006405,"0.007488","0.005336","0.017762"
0.006404,"0.007457","0.005249","0.017690"
0.006409,"0.007428","0.005185","0.017627"
0.006409,"0.007415","0.005127","0.017584"
0.006399,"0.007392","0.005068","0.017544"
0.006391,"0.007391","0.005008","0.017467"
0.006381,"0.007471","0.004948","0.017348"
0.006367,"0.007585","0.004916","0.017221"
0.006332,"0.007725","0.004900","0.017032"
0.006305,"0.007865","0.004888","0.016801"
0.006292,"0.008005","0.004868","0.016551"
0.006273,"0.008188","0.004853","0.016266"
0.006270,"0.008450","0.004823","0.015957"
0.006274,"0.008786","0.004771","0.015658"
0.006279,"0.009185","0.004722","0.015356"
0.006278,"0.009617","0.004709","0.015045"
0.006275,"0.010052","0.004720","0.014744"
0.006267,"0.010494","0.004742","0.014446"
0.006270,"0.010999","0.004769","0.014137"
0.006276,"0.011569","0.004789","0.013823"
0.006286,"0.012156","0.004818","0.013484"
0.006289,"0.012782","0.004858","0.013123"
0.006296,"0.013443","0.004890","0.012754"
0.006307,"0.014148","0.004903","0.012392"
0.006326,"0.014926","0.004917","0.012047"
0.006349,"0.015750","0.004937","0.011723"
0.006358,"0.016686","0.004961","0.011393"
0.006380,"0.017644","0.004983","0.011141"
0.006395,"0.018677","0.005008","0.010931"
0.006400,"0.019716","0.005051","0.010732"
0.006398,"0.020777","0.005099","0.010549"
0.006392,"0.021796","0.005153","0.010365"
0.006389,"0.022793","0.005202","0.010182"
0.006402,"0.023823","0.005245","0.010000"
0.006424,"0.024878","0.005253","0.009826"
0.006446,"0.025972","0.005255","0.009649"
0.006473,"0.027130","0.005254","0.009457"
0.006507,"0.028383","0.005247","0.009242"
0.006542,"0.029709","0.005242","0.009013"
0.006568,"0.031196","0.005243","0.008781"
0.006607,"0.032671","0.005236","0.008561"
0.006640,"0.034195","0.005242","0.008335"
0.006678,"0.035740","0.005269","0.008096"
0.006711,"0.037260","0.005293","0.007860"
0.006753,"0.038664","0.005290","0.007629"
0.006816,"0.039868","0.005271","0.007412"
0.006862,"0.041007","0.005252","0.007197"
0.006909,"0.041954","0.005227","0.007008"
0.006977,"0.043487","0.005143","0.006791"
0.007060,"0.045142","0.005029","0.006618"
0.007114,"0.046886","0.004913","0.006471"
0.007144,"0.048220","0.004804","0.006384"
0.007148,"0.049150","0.004682","0.006368"
0.007141,"0.050095","0.004566","0.006365"
0.007162,"0.051096","0.004445","0.006372"
0.007198,"0.052357","0.004320","0.006354"
0.007226,"0.052963","0.004186","0.006417"
0.007245,"0.052921","0.004064","0.006548"
0.007273,"0.052432","0.003950","0.006681"
0.007312,"0.051906","0.003844","0.006815"
0.007365,"0.051318","0.003739","0.006939"
0.007425,"0.050756","0.003624","0.007033"
0.007486,"0.050123","0.003517","0.007124"
0.007531,"0.049170","0.003428","0.007268"
0.007565,"0.048189","0.003357","0.007401"
0.007595,"0.047738","0.003302","0.007457"
0.007644,"0.047489","0.003235","0.007511"
0.007668,"0.046555","0.003215","0.007619"
0.007664,"0.045701","0.003211","0.007676"
0.007679,"0.045080","0.003203","0.007695"
0.007707,"0.044776","0.003190","0.007683"
0.007740,"0.044870","0.003190","0.007622"
0.007780,"0.044925","0.003188","0.007558"
0.007818,"0.045088","0.003169","0.007477"
0.007826,"0.045076","0.003166","0.007395"
0.007843,"0.045861","0.003178","0.007234"
0.007891,"0.046902","0.003176","0.007051"
0.007908,"0.047976","0.003170","0.006911"
0.007907,"0.049494","0.003184","0.006738"
0.007901,"0.050917","0.003195","0.006582"
0.007887,"0.052336","0.003220","0.006458"
