"Time","m2 FLl swoff","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","m4 HLl swoff","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","42a CoMy (cm)","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
6.221,0,4.516748,1,0,0,0,7.088860,0.967761,16.640514,4.798465,0,-10.058522,17.740099,6.475911,4.235138,0,-9.766158,14.277191,0.000000,0,0,22.007189,17.656372,0,6.831673,-9.439464,15.763269,126.649017,0,78.089401,87.648560,87.515213,7.952311,18.441450,7.938351,14.752901,8.020884,14.229922,8.825725,13.807734,9.314929,15.539953,10.740525,15.073392,10.986972,15.953865,0,0.00067,0.00064,0.00067,0.00169,0.00054,0.00070,0.00055,0.00051,5.826969,5.935055,2.000325,-1.48758,0.11066,3.27699,14.752901
6.222,0,4.517464,1,0,0,0,7.091286,0.967247,16.634260,4.800936,0,-10.021979,17.730101,6.474869,4.234036,0,-9.748477,14.267291,0.000000,0,0,22.053883,17.678823,0,6.831430,-9.501446,15.753680,126.625198,0,78.148277,87.524178,87.699173,7.951489,18.421221,7.938343,14.738967,8.024060,14.215545,8.832891,13.797616,9.313149,15.532308,10.740108,15.070013,10.986818,15.950662,0,0.00068,0.00065,0.00067,0.00167,0.00055,0.00069,0.00056,0.00065,5.829316,5.935304,1.957323,-1.48452,0.10843,3.27745,14.738967
6.223,0,4.518203,1,0,0,0,7.095547,0.967221,16.628542,4.803627,0,-9.981964,17.720190,6.473465,4.233016,0,-9.725723,14.257376,0.000000,0,0,22.082483,17.701321,0,6.831246,-9.558473,15.744059,126.682564,0,78.190811,87.453171,87.928268,7.950984,18.399832,7.938229,14.725316,8.027595,14.201391,8.839746,13.787500,9.311567,15.524475,10.740175,15.067349,10.987320,15.948251,0,0.00070,0.00064,0.00065,0.00165,0.00056,0.00069,0.00057,0.00067,5.831687,5.935470,1.909607,-1.48497,0.11007,3.27789,14.725316
6.224,0,4.519112,1,0,0,0,7.099809,0.967194,16.622824,4.806317,0,-9.941950,17.710279,6.472062,4.231996,0,-9.702969,14.247459,0.000000,0,0,22.111082,17.723818,0,6.831062,-9.615499,15.734438,126.739929,0,78.233345,87.382164,88.157364,7.950478,18.378443,7.938116,14.711666,8.031128,14.187238,8.846601,13.777385,9.309984,15.516644,10.740242,15.064686,10.987821,15.945841,0,0.00071,0.00067,0.00065,0.00169,0.00056,0.00067,0.00054,0.00068,5.834060,5.935037,1.861891,-1.48635,0.11304,3.27789,14.711666
6.225,0,4.519982,1,0,0,0,7.104071,0.967167,16.617105,4.809007,0,-9.901936,17.700369,6.470659,4.230976,0,-9.680215,14.237543,0.000000,0,0,22.139683,17.746317,0,6.830878,-9.672525,15.724816,126.797295,0,78.275879,87.311157,88.386467,7.949972,18.357054,7.938002,14.698016,8.034661,14.173084,8.853456,13.767270,9.308402,15.508811,10.740309,15.062022,10.988321,15.943430,0,0.00071,0.00074,0.00066,0.00173,0.00055,0.00066,0.00053,0.00068,5.836432,5.934484,1.814175,-1.48762,0.11342,3.27788,14.698016
6.226,0,4.520578,1,0,0,0,7.097364,0.970458,16.616722,4.809108,0,-9.861257,17.690563,6.469608,4.231951,0,-9.616901,14.227756,0.000000,0,0,22.108889,17.768684,0,6.829065,-9.712778,15.714883,126.119225,0,78.604424,87.090485,88.346497,7.947053,18.344364,7.939962,14.680994,8.035311,14.159784,8.861936,13.761108,9.308380,15.504807,10.740750,15.059480,10.987048,15.940582,0,0.00071,0.00075,0.00067,0.00173,0.00057,0.00068,0.00052,0.00082,5.838275,5.933066,1.749580,-1.48494,0.11181,3.27758,14.680994
6.227,0,4.521150,1,0,0,0,7.088018,0.974548,16.617622,4.808587,0,-9.820417,17.680784,6.468642,4.233406,0,-9.543826,14.217999,0.000000,0,0,22.063797,17.791021,0,6.826860,-9.748993,15.704873,125.264130,0,79.001808,86.833786,88.241760,7.943554,18.333771,7.942421,14.663159,8.035266,14.146690,8.870807,13.755898,9.308735,15.501725,10.741281,15.056967,10.985348,15.937630,0,0.00071,0.00075,0.00066,0.00183,0.00058,0.00068,0.00052,0.00108,5.839991,5.931542,1.680923,-1.48882,0.11056,3.27728,14.663159
6.228,0,4.521542,1,0,0,0,7.078672,0.978638,16.618525,4.808065,0,-9.779578,17.671003,6.467676,4.234862,0,-9.470751,14.208242,0.000000,0,0,22.018707,17.813358,0,6.824656,-9.785208,15.694864,124.409035,0,79.399193,86.577095,88.137032,7.940054,18.323175,7.944880,14.645326,8.035221,14.133596,8.879679,13.750689,9.309089,15.498644,10.741812,15.054453,10.983647,15.934676,0,0.00071,0.00076,0.00066,0.00187,0.00058,0.00068,0.00053,0.00114,5.841707,5.929247,1.612266,-1.48567,0.10951,3.27713,14.645326
6.229,0,4.521947,1,0,0,0,7.069326,0.982727,16.619425,4.807543,0,-9.738739,17.661224,6.466710,4.236317,0,-9.397676,14.198485,0.000000,0,0,21.973616,17.835695,0,6.822451,-9.821423,15.684855,123.553940,0,79.796577,86.320396,88.032295,7.936555,18.312582,7.947339,14.627492,8.035176,14.120502,8.888550,13.745479,9.309443,15.495562,10.742342,15.051940,10.981947,15.931724,0,0.00071,0.00077,0.00068,0.00179,0.00056,0.00068,0.00052,0.00115,5.843423,5.926880,1.543609,-1.48554,0.10961,3.27699,14.627492
6.230,0,4.522441,1,0,0,0,7.065354,0.988675,16.622145,4.808321,0,-9.704954,17.651493,6.464262,4.236598,0,-9.274085,14.189003,0.000000,0,0,21.879770,17.857775,0,6.823893,-9.834341,15.674885,123.359802,0,80.003632,86.244247,88.145607,7.938153,18.306273,7.948093,14.616724,8.037627,14.110871,8.895578,13.740999,9.310472,15.492508,10.744287,15.051895,10.983606,15.931051,0,0.00073,0.00077,0.00067,0.00171,0.00057,0.00067,0.00052,0.00115,5.844712,5.923984,1.466517,-1.48401,0.11187,3.27745,14.616724
6.231,0,4.522944,1,0,0,0,7.062675,0.995071,16.625303,4.809411,0,-9.672867,17.641775,6.461459,4.236596,0,-9.138336,14.179587,0.000000,0,0,21.774191,17.879793,0,6.826213,-9.841653,15.664926,123.324745,0,80.164871,86.211555,88.311401,7.940979,18.300997,7.948436,14.607657,8.040680,14.102075,8.902163,13.736695,9.311665,15.489460,10.746572,15.052444,10.986074,15.930928,0,0.00073,0.00076,0.00066,0.00155,0.00058,0.00066,0.00051,0.00118,5.845898,5.921051,1.387394,-1.48556,0.11357,3.27788,14.607657
6.232,0,4.523518,1,0,0,0,7.059995,1.001466,16.628460,4.810501,0,-9.640779,17.632055,6.458656,4.236594,0,-9.002586,14.170172,0.000000,0,0,21.668612,17.901812,0,6.828533,-9.848965,15.654965,123.289696,0,80.326111,86.178864,88.477196,7.943805,18.295721,7.948779,14.598591,8.043732,14.093278,8.908747,13.732391,9.312857,15.486413,10.748857,15.052993,10.988543,15.930804,0,0.00074,0.00076,0.00065,0.00135,0.00059,0.00065,0.00052,0.00122,5.847084,5.917860,1.308271,-1.48563,0.11268,3.27758,14.598591
6.233,0,4.524098,1,0,0,0,7.057316,1.007862,16.631618,4.811591,0,-9.608692,17.622337,6.455853,4.236593,0,-8.866838,14.160756,0.000000,0,0,21.563032,17.923830,0,6.830853,-9.856277,15.645005,123.254639,0,80.487350,86.146164,88.642990,7.946630,18.290445,7.949122,14.589523,8.046783,14.084481,8.915332,13.728087,9.314049,15.483366,10.751143,15.053541,10.991011,15.930681,0,0.00072,0.00078,0.00067,0.00133,0.00059,0.00064,0.00053,0.00161,5.848269,5.914667,1.229149,-1.48541,0.11031,3.27727,14.589523
6.234,0,4.524733,1,0,0,0,7.057828,1.027169,16.632967,4.809468,0,-9.596599,17.612972,6.458636,4.240927,0,-8.667365,14.151817,0.000000,0,0,21.422230,17.945244,0,6.830319,-9.855573,15.635221,122.977127,0,80.772758,85.847801,88.664375,7.946781,18.280975,7.948650,14.577653,8.049892,14.071535,8.926967,13.723251,9.314755,15.480867,10.752282,15.052481,10.991528,15.929503,0,0.00073,0.00080,0.00068,0.00124,0.00059,0.00065,0.00054,0.00177,5.849097,5.911466,1.155421,-1.48617,0.10857,3.27697,14.577653
6.235,0,4.525477,1,0,0,0,7.059108,1.049584,16.633879,4.806572,0,-9.589316,17.603693,6.462764,4.246304,0,-8.452555,14.142993,0.000000,0,0,21.272951,17.966511,0,6.829097,-9.852941,15.625478,122.641258,0,81.088051,85.485481,88.651009,7.946288,18.270496,7.947982,14.565106,8.053014,14.057589,8.939817,13.718287,9.315347,15.478501,10.753146,15.051033,10.991574,15.928073,0,0.00071,0.00080,0.00068,0.00123,0.00059,0.00065,0.00055,0.00189,5.849838,5.908270,1.082991,-1.48609,0.10928,3.27669,14.565106
6.236,0,4.527010,1,0,0,0,7.060388,1.071998,16.634792,4.803677,0,-9.582035,17.594416,6.466892,4.251682,0,-8.237744,14.134169,0.000000,0,0,21.123671,17.987778,0,6.827875,-9.850307,15.615735,122.305389,0,81.403343,85.123169,88.637634,7.945794,18.260017,7.947314,14.552561,8.056136,14.043643,8.952668,13.713323,9.315937,15.476135,10.754010,15.049585,10.991621,15.926641,0,0.00071,0.00087,0.00068,0.00127,0.00059,0.00064,0.00055,0.00193,5.850579,5.905118,1.010561,-1.48681,0.10971,3.27714,14.552561
6.237,0,4.528754,1,0,0,0,7.061667,1.094413,16.635704,4.800781,0,-9.574753,17.585136,6.471020,4.257059,0,-8.022934,14.125344,0.000000,0,0,20.974392,18.009045,0,6.826653,-9.847675,15.605992,121.969521,0,81.718643,84.760857,88.624268,7.945301,18.249538,7.946646,14.540014,8.059258,14.029697,8.965519,13.708358,9.316528,15.473769,10.754873,15.048138,10.991668,15.925210,0,0.00072,0.00087,0.00069,0.00127,0.00057,0.00064,0.00055,0.00194,5.851320,5.901973,0.938132,-1.48581,0.11170,3.27757,14.540014
6.238,0,4.532008,1,0,0,0,7.063121,1.098169,16.638721,4.802619,0,-9.577256,17.575657,6.471296,4.261147,0,-7.739985,14.117369,0.000000,0,0,20.787878,18.029875,0,6.827148,-9.841492,15.596165,121.574051,0,82.260101,84.668900,88.600128,7.944067,18.238302,7.945936,14.529939,8.062014,14.017194,8.974024,13.706349,9.320039,15.472772,10.758902,15.048905,10.994100,15.925789,0,0.00074,0.00089,0.00069,0.00122,0.00056,0.00064,0.00057,0.00193,5.851964,5.898885,0.872634,-1.48551,0.11298,3.27704,14.529939
6.239,0,4.535290,1,0,0,0,7.064617,1.097434,16.642246,4.805595,0,-9.582113,17.566130,6.470645,4.264924,0,-7.440636,14.109597,0.000000,0,0,20.592405,18.050602,0,6.828057,-9.834453,15.586316,121.164238,0,82.855995,84.642014,88.573395,7.942656,18.226887,7.945215,14.520457,8.064681,14.005036,8.981483,13.705053,9.324252,15.472103,10.763692,15.050205,10.997106,15.926852,0,0.00073,0.00090,0.00069,0.00111,0.00056,0.00066,0.00059,0.00225,5.852585,5.895845,0.808805,-1.48567,0.11162,3.27652,14.520457
6.240,0,4.538778,1,0,0,0,7.066113,1.096699,16.645769,4.808572,0,-9.586971,17.556601,6.469994,4.268701,0,-7.141286,14.101826,0.000000,0,0,20.396931,18.071327,0,6.828966,-9.827415,15.576468,120.754425,0,83.451889,84.615128,88.546661,7.941244,18.215469,7.944494,14.510976,8.067348,13.992880,8.988941,13.703757,9.328466,15.471436,10.768481,15.051505,11.000112,15.927915,0,0.00072,0.00092,0.00068,0.00103,0.00057,0.00066,0.00062,0.00268,5.853206,5.893147,0.744976,-1.48600,0.10912,3.27660,14.510976
6.241,0,4.542054,1,0,0,0,7.067609,1.095963,16.649294,4.811549,0,-9.591829,17.547073,6.469343,4.272478,0,-6.841937,14.094054,0.000000,0,0,20.201458,18.092054,0,6.829875,-9.820376,15.566619,120.344612,0,84.047791,84.588242,88.519936,7.939832,18.204052,7.943774,14.501494,8.070015,13.980723,8.996400,13.702461,9.332680,15.470767,10.773272,15.052805,11.003118,15.928978,0,0.00071,0.00091,0.00069,0.00102,0.00056,0.00068,0.00061,0.00283,5.853827,5.890539,0.681147,-1.48636,0.10872,3.27670,14.501494
6.242,0,4.543809,1,0,0,0,7.073564,1.075960,16.650883,4.811934,0,-9.589369,17.537397,6.467554,4.275356,0,-6.467295,14.087394,0.000000,0,0,19.958904,18.112219,0,6.830518,-9.813706,15.556771,119.929764,0,84.585373,84.517693,88.408096,7.938171,18.195307,7.944091,14.490065,8.071648,13.971353,9.002478,13.702521,9.336593,15.471237,10.777182,15.053265,11.005174,15.929298,0,0.00071,0.00093,0.00068,0.00100,0.00055,0.00069,0.00063,0.00273,5.854334,5.888574,0.636036,-1.48602,0.11052,3.27746,14.490065
6.243,0,4.545459,1,0,0,0,7.080591,1.051319,16.652008,4.811695,0,-9.585147,17.527687,6.465492,4.278017,0,-6.074530,14.081000,0.000000,0,0,19.705017,18.132250,0,6.831097,-9.807125,15.546924,119.513710,0,85.108925,84.436638,88.275780,7.936451,18.187202,7.944657,14.478166,8.073030,13.962653,9.008224,13.702909,9.340433,15.471982,10.780881,15.053523,11.007001,15.929440,0,0.00076,0.00114,0.00069,0.00101,0.00057,0.00068,0.00066,0.00280,5.854815,5.886658,0.595430,-1.48504,0.11111,3.27819,14.478166
6.244,0,4.546348,1,0,0,0,7.087619,1.026677,16.653133,4.811457,0,-9.580925,17.517977,6.463430,4.280678,0,-5.681765,14.074607,0.000000,0,0,19.451132,18.152281,0,6.831676,-9.800544,15.537076,119.097656,0,85.632469,84.355583,88.143463,7.934731,18.179098,7.945224,14.466267,8.074413,13.953954,9.013968,13.703296,9.344274,15.472726,10.784580,15.053781,11.008829,15.929583,0,0.00089,0.00146,0.00069,0.00092,0.00055,0.00068,0.00066,0.00347,5.855296,5.885089,0.554825,-1.48592,0.11262,3.27804,14.466267
6.245,0,4.547334,1,0,0,0,7.094646,1.002036,16.654259,4.811218,0,-9.576703,17.508266,6.461368,4.283340,0,-5.289000,14.068213,0.000000,0,0,19.197245,18.172312,0,6.832255,-9.793962,15.527227,118.681602,0,86.156021,84.274529,88.011147,7.933011,18.170994,7.945791,14.454368,8.075797,13.945254,9.019714,13.703682,9.348114,15.473471,10.788280,15.054039,11.010656,15.929725,0,0.00093,0.00143,0.00070,0.00086,0.00055,0.00071,0.00069,0.00371,5.855776,5.883507,0.514219,-1.48622,0.11287,3.27789,14.454368
6.246,0,4.549014,1,0,0,0,7.096210,0.995877,16.652161,4.812741,0,-9.551823,17.498466,6.463764,4.285239,0,-4.811446,14.063255,0.000000,0,0,18.895094,18.191456,0,6.833626,-9.788918,15.517445,118.635292,0,86.611229,84.341988,87.962730,7.929668,18.163954,7.947133,14.445321,8.081383,13.936188,9.024998,13.703141,9.352404,15.473114,10.793286,15.056190,11.013343,15.932219,0,0.00093,0.00147,0.00070,0.00084,0.00053,0.00076,0.00073,0.00427,5.855937,5.881830,0.480435,-1.48422,0.11072,3.27766,14.445321
6.247,0,4.550726,1,0,0,0,7.096457,0.994166,16.649290,4.814689,0,-9.521971,17.488644,6.467233,4.286954,0,-4.313484,14.058642,0.000000,0,0,18.581326,18.210386,0,6.835187,-9.784245,15.507676,118.677963,0,87.049988,84.445198,87.934517,7.925934,18.157167,7.948662,14.436960,8.087981,13.927032,9.030169,13.702376,9.356801,15.472492,10.798609,15.058796,11.016236,15.935278,0,0.00094,0.00152,0.00070,0.00078,0.00051,0.00075,0.00074,0.00415,5.856021,5.880157,0.448293,-1.48431,0.10781,3.27744,14.436960
6.248,0,4.552664,1,0,0,0,7.096705,0.992456,16.646418,4.816636,0,-9.492119,17.478823,6.470702,4.288670,0,-3.815522,14.054029,0.000000,0,0,18.267557,18.229317,0,6.836748,-9.779571,15.497909,118.720642,0,87.488747,84.548409,87.906303,7.922201,18.150383,7.950191,14.428599,8.094579,13.917878,9.035342,13.701612,9.361198,15.471870,10.803931,15.061402,11.019130,15.938337,0,0.00102,0.00173,0.00070,0.00082,0.00051,0.00075,0.00078,0.00422,5.856104,5.878510,0.416152,-1.48659,0.10877,3.27759,14.428599
6.249,0,4.554486,1,0,0,0,7.096953,0.990745,16.643545,4.818584,0,-9.462267,17.469002,6.474171,4.290385,0,-3.317560,14.049417,0.000000,0,0,17.953789,18.248249,0,6.838309,-9.774897,15.488141,118.763321,0,87.927505,84.651619,87.878082,7.918468,18.143597,7.951720,14.420239,8.101177,13.908723,9.040514,13.700848,9.365596,15.471249,10.809254,15.064010,11.022023,15.941398,0,0.00112,0.00196,0.00068,0.00086,0.00052,0.00077,0.00079,0.00528,5.856188,5.876910,0.384010,-1.48556,0.10985,3.27774,14.420239
6.250,0,4.555476,1,0,0,0,7.093747,0.989805,16.644262,4.817911,0,-9.409603,17.459457,6.474010,4.292487,0,-2.734821,14.046409,0.000000,0,0,17.587944,18.265846,0,6.839101,-9.766015,15.478381,118.857185,0,88.323997,84.642105,87.915962,7.916376,18.131630,7.954481,14.406132,8.109113,13.896589,9.046020,13.697804,9.367760,15.468804,10.812114,15.064050,11.024282,15.943040,0,0.00112,0.00198,0.00067,0.00091,0.00051,0.00079,0.00081,0.00562,5.856323,5.875640,0.360429,-1.48568,0.10964,3.27782,14.406132
6.251,0,4.556364,1,0,0,0,7.089709,0.989051,16.645842,4.816607,0,-9.351449,17.449978,6.472974,4.294683,0,-2.131677,14.043787,0.000000,0,0,17.209562,18.283125,0,6.839708,-9.756121,15.468622,118.963371,0,88.710304,84.605461,87.969749,7.914679,18.118416,7.957538,14.390640,8.117371,13.883739,9.051605,13.694213,9.369385,15.465921,10.814380,15.063473,11.026388,15.944341,0,0.00112,0.00199,0.00086,0.00091,0.00053,0.00078,0.00080,0.00560,5.856470,5.874419,0.338910,-1.48641,0.11096,3.27788,14.390640
6.252,0,4.556514,1,0,0,0,7.085671,0.988296,16.647423,4.815303,0,-9.293295,17.440500,6.471940,4.296878,0,-1.528532,14.041165,0.000000,0,0,16.831182,18.300404,0,6.840314,-9.746226,15.458864,119.069565,0,89.096619,84.568817,88.023537,7.912982,18.105204,7.960596,14.375150,8.125628,13.870887,9.057191,13.690620,9.371010,15.463038,10.816647,15.062896,11.028494,15.945642,0,0.00109,0.00198,0.00100,0.00094,0.00052,0.00077,0.00079,0.00559,5.856616,5.873538,0.317390,-1.48589,0.11151,3.27758,14.375150
6.253,0,4.278691,1,0,0,0,7.081634,0.987542,16.649002,4.813999,0,-9.235141,17.431021,6.470904,4.299074,0,-0.925388,14.038543,0.000000,0,0,16.452803,18.317682,0,6.840921,-9.736332,15.449105,119.175751,0,89.482933,84.532173,88.077324,7.911286,18.091990,7.963653,14.359658,8.133885,13.858036,9.062778,13.687029,9.372635,15.460155,10.818913,15.062318,11.030601,15.946942,0,0.00110,0.00200,0.00116,0.00094,0.00051,0.00075,0.00088,0.00522,5.856763,5.872691,0.295870,-1.48643,0.10969,3.27729,14.359658
6.254,0,2.000368,1,1,0,0,7.083635,0.985328,16.646334,4.813623,0,-9.175810,17.421909,6.472741,4.300633,0,-0.250434,14.038095,0.000000,0,0,16.035933,18.333620,0,6.842311,-9.733043,15.439387,118.920181,0,90.039940,84.611313,88.131973,7.907578,18.080183,7.967403,14.349645,8.142397,13.845116,9.068333,13.685040,9.375937,15.458559,10.823251,15.064564,11.033130,15.948214,0,0.00110,0.00204,0.00123,0.00095,0.00051,0.00079,0.00091,0.00518,5.856793,5.872089,0.285076,-1.48548,0.10765,3.27760,14.349645
6.255,0,0.000000,0,0,0,0,7.087091,0.982763,16.642643,4.813471,0,-9.116195,17.412888,6.475268,4.302039,0,0.441804,14.038172,0.000000,0,0,15.609799,18.349236,0,6.843889,-9.731344,15.429678,118.577530,0,90.638031,84.718323,88.186836,7.903385,18.068714,7.971320,14.340950,8.150969,13.832178,9.073880,13.683436,9.379642,15.457273,10.828086,15.067488,11.035762,15.949476,0,0.00111,0.00206,0.00132,0.00099,0.00052,0.00079,0.00095,0.00510,5.856795,5.871517,0.276862,-1.48660,0.11107,3.27789,14.340950
6.256,0,0.000000,0,0,0,0,7.090547,0.980198,16.638952,4.813320,0,-9.056581,17.403864,6.477796,4.303445,0,1.134043,14.038247,0.000000,0,0,15.183665,18.364851,0,6.845468,-9.729646,15.419970,118.234886,0,91.236122,84.825325,88.241692,7.899192,18.057245,7.975237,14.332255,8.159540,13.819241,9.079428,13.681832,9.383347,15.455987,10.832921,15.070413,11.038393,15.950740,0,0.00112,0.00202,0.00141,0.00096,0.00053,0.00078,0.00096,0.00515,5.856798,5.871159,0.268649,-1.48799,0.11335,3.27766,14.332255
6.257,0,0.000000,0,0,0,0,7.094003,0.977633,16.635260,4.813168,0,-8.996965,17.394842,6.480323,4.304852,0,1.826281,14.038323,0.000000,0,0,14.757532,18.380468,0,6.847046,-9.727947,15.410260,117.892242,0,91.834213,84.932335,88.296547,7.895000,18.045776,7.979154,14.323561,8.168112,13.806303,9.084975,13.680229,9.387051,15.454701,10.837756,15.073337,11.041025,15.952003,0,0.00112,0.00200,0.00150,0.00097,0.00053,0.00078,0.00096,0.00516,5.856800,5.870831,0.260436,-1.48556,0.11310,3.27743,14.323561
6.258,0,0.000000,0,0,0,0,7.098029,0.975781,16.637028,4.814939,0,-8.960018,17.386173,6.479908,4.307015,0,2.564363,14.041125,0.000000,0,0,14.306545,18.394836,0,6.845184,-9.732470,15.400520,117.646683,0,92.348564,84.809082,88.233696,7.894350,18.036106,7.982522,14.315465,8.177138,13.794810,9.092475,13.679723,9.389879,15.454963,10.840773,15.074293,11.042296,15.951701,0,0.00110,0.00200,0.00172,0.00098,0.00053,0.00079,0.00097,0.00518,5.856888,5.870720,0.258397,-1.48638,0.11298,3.27728,14.315465
6.259,0,0.000000,0,0,0,0,7.102191,0.974102,16.640108,4.817173,0,-8.928528,17.377590,6.478784,4.309361,0,3.313479,14.044584,0.000000,0,0,13.849576,18.408905,0,6.842494,-9.738489,15.390773,117.424492,0,92.842758,84.630417,88.142517,7.894552,18.026869,7.985760,14.307514,8.186275,13.783667,9.100446,13.679481,9.392497,15.455597,10.843350,15.074775,11.043240,15.951024,0,0.00112,0.00198,0.00187,0.00096,0.00052,0.00078,0.00097,0.00490,5.856998,5.870645,0.257843,-1.48607,0.11153,3.27714,14.307514
6.260,0,0.000000,0,0,0,0,7.106355,0.972423,16.643188,4.819408,0,-8.897037,17.369007,6.477660,4.311706,0,4.062595,14.048043,0.000000,0,0,13.392608,18.422974,0,6.839803,-9.744510,15.381026,117.202301,0,93.336952,84.451744,88.051338,7.894755,18.017632,7.988997,14.299563,8.195411,13.772522,9.108417,13.679238,9.395115,15.456232,10.845928,15.075257,11.044184,15.950346,0,0.00115,0.00197,0.00202,0.00096,0.00052,0.00079,0.00096,0.00463,5.857108,5.870822,0.257289,-1.48531,0.10880,3.27737,14.299563
6.261,0,0.000000,0,0,0,0,7.110518,0.970743,16.646271,4.821643,0,-8.865545,17.360424,6.476537,4.314052,0,4.811712,14.051502,0.000000,0,0,12.935638,18.437042,0,6.837113,-9.750529,15.371279,116.980110,0,93.831154,84.273071,87.960159,7.894958,18.008394,7.992233,14.291613,8.204547,13.761378,9.116387,13.678995,9.397733,15.456866,10.848506,15.075740,11.045127,15.949669,0,0.00117,0.00196,0.00208,0.00096,0.00052,0.00079,0.00098,0.00464,5.857217,5.871039,0.256735,-1.48527,0.11020,3.27758,14.291613
6.262,0,0.000000,0,0,0,0,7.109288,0.969992,16.643019,4.820446,0,-8.866138,17.351776,6.472821,4.313843,0,5.584560,14.057525,0.000000,0,0,12.458813,18.449316,0,6.837080,-9.758499,15.361704,117.396034,0,94.062782,84.244652,87.926407,7.895403,17.994089,7.991023,14.286999,8.213298,13.753161,9.122110,13.676494,9.400029,15.454903,10.851340,15.075854,11.045920,15.948919,0,0.00116,0.00194,0.00211,0.00096,0.00054,0.00080,0.00097,0.00464,5.857402,5.871536,0.262625,-1.48794,0.11339,3.27727,14.286999
6.263,0,0.000000,0,0,0,0,7.106761,0.969464,16.638243,4.818422,0,-8.874453,17.343115,6.468482,4.313021,0,6.363121,14.064163,0.000000,0,0,11.977207,18.461157,0,6.837686,-9.766938,15.352171,117.965553,0,94.231209,84.252396,87.906487,7.895908,17.978561,7.988742,14.283187,8.221957,13.745649,9.127293,13.673448,9.402248,15.452313,10.854237,15.075880,11.046678,15.948153,0,0.00113,0.00177,0.00211,0.00095,0.00053,0.00081,0.00093,0.00456,5.857605,5.872053,0.270066,-1.48741,0.11367,3.27698,14.283187
6.264,0,0.000000,0,0,0,0,7.104233,0.968937,16.633467,4.816399,0,-8.882768,17.334452,6.464142,4.312198,0,7.141682,14.070802,0.000000,0,0,11.495602,18.472998,0,6.838292,-9.775377,15.342638,118.535072,0,94.399643,84.260132,87.886566,7.896413,17.963036,7.986461,14.279376,8.230616,13.738136,9.132476,13.670402,9.404469,15.449724,10.857134,15.075906,11.047436,15.947387,0,0.00103,0.00148,0.00215,0.00096,0.00053,0.00081,0.00093,0.00393,5.857809,5.872719,0.277506,-1.48494,0.11214,3.27690,14.279376
6.265,0,0.000000,0,0,0,0,7.101705,0.968409,16.628693,4.814375,0,-8.891083,17.325788,6.459802,4.311376,0,7.920243,14.077440,0.000000,0,0,11.013996,18.484838,0,6.838898,-9.783816,15.333105,119.104584,0,94.568069,84.267876,87.866646,7.896918,17.947508,7.984180,14.275564,8.239275,13.730624,9.137658,13.667356,9.406688,15.447135,10.860030,15.075932,11.048193,15.946620,0,0.00104,0.00174,0.00223,0.00098,0.00054,0.00080,0.00092,0.00372,5.858012,5.873382,0.284947,-1.48654,0.11089,3.27685,14.275564
6.266,0,0.000000,0,0,0,0,7.104101,0.961369,16.626616,4.815418,0,-8.918014,17.316933,6.459117,4.312369,0,8.698719,14.086387,0.000000,0,0,10.521229,18.495094,0,6.840445,-9.788288,15.323186,121.100937,0,94.209129,84.279037,87.736946,7.895818,17.937881,7.986202,14.274825,8.255639,13.734937,9.143188,13.667373,9.411711,15.447230,10.865232,15.076723,11.050852,15.947190,0,0.00106,0.00180,0.00229,0.00099,0.00055,0.00075,0.00090,0.00310,5.858248,5.874025,0.292201,-1.48668,0.10910,3.27753,14.270629
6.267,0,0.000000,0,0,0,0,7.107682,0.952763,16.625187,4.817198,0,-8.949425,17.308029,6.459311,4.313800,0,9.477176,14.095888,0.000000,0,0,10.025775,18.504971,0,6.842218,-9.791805,15.313173,123.440727,0,93.723259,84.291023,87.580818,7.894332,17.929672,7.989260,14.274825,8.273859,13.742095,9.148800,13.668127,9.417408,15.447972,10.870989,15.077700,11.053968,15.948083,0,0.00105,0.00179,0.00229,0.00098,0.00056,0.00074,0.00087,0.00308,5.858492,5.874666,0.299411,-1.48205,0.10884,3.27817,14.265423
