"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.157,0,0.000000,0,6.399497,5.240183,6.227545,11.859667,6.530999,7.803479,0.000000,0,0,13.893602,4.802137,6.813926,7.957753,1.40420,0.11598,3.27644
0.158,0,0.000000,0,6.406081,5.569563,6.232939,11.847528,6.532784,7.827918,0.000000,0,0,13.909986,4.812430,6.808744,7.943349,1.39601,0.10933,3.27656
0.159,0,0.000000,0,6.412430,5.898943,6.238333,11.835388,6.534568,7.852356,0.000000,0,0,13.926371,4.822723,6.803563,7.928945,1.38765,0.10238,3.27702
0.160,0,0.000000,0,6.417338,6.142923,6.245124,11.822557,6.536069,7.877341,0.000000,0,0,13.940574,4.834986,6.798277,7.914342,1.37656,0.10391,3.27707
0.161,0,0.000000,0,6.421979,6.360522,6.252347,11.809513,6.537482,7.902495,0.000000,0,0,13.954103,4.847858,6.792960,7.899679,1.36686,0.09845,3.27700
0.162,0,0.000000,0,6.425150,6.578121,6.259570,11.796469,6.538895,7.927649,0.000000,0,0,13.967632,4.860730,6.787642,7.885015,1.34678,0.07907,3.27703
0.163,0,0.000000,0,6.428049,6.795720,6.266793,11.783424,6.540308,7.952803,0.000000,0,0,13.981162,4.873601,6.782324,7.870351,1.33685,0.10276,3.27711
0.164,0,0.000000,0,6.429516,6.866275,6.274505,11.770296,6.541111,7.978497,0.000000,0,0,13.992584,4.887089,6.777675,7.855665,1.32382,0.10893,3.27696
0.165,0,0.000000,0,6.430718,6.891409,6.282368,11.757143,6.541725,8.004357,0.000000,0,0,14.003356,4.900766,6.773233,7.840973,1.31121,0.09267,3.27673
0.166,0,0.000000,0,6.430505,6.916542,6.290231,11.743989,6.542340,8.030218,0.000000,0,0,14.014128,4.914444,6.768790,7.826280,1.29841,0.10891,3.27684
0.167,0,0.000000,0,6.430031,6.941676,6.298094,11.730835,6.542954,8.056078,0.000000,0,0,14.024899,4.928122,6.764348,7.811588,1.28771,0.11989,3.27707
0.168,0,0.000000,0,6.428164,6.763487,6.306206,11.717059,6.543025,8.081517,0.000000,0,0,14.033236,4.941994,6.760427,7.796786,1.27350,0.10653,3.27696
0.169,0,0.000000,0,6.426038,6.522493,6.314396,11.703091,6.542928,8.106826,0.000000,0,0,14.040819,4.955926,6.756668,7.781951,1.25417,0.08889,3.27673
0.170,0,0.000000,0,6.422620,6.281499,6.322585,11.689122,6.542831,8.132134,0.000000,0,0,14.048403,4.969858,6.752908,7.767117,1.23167,0.09919,3.27679
0.171,0,0.000000,0,6.418962,6.040505,6.330775,11.675155,6.542734,8.157443,0.000000,0,0,14.055986,4.983790,6.749148,7.752282,1.21735,0.09718,3.27694
0.172,0,0.000000,0,6.414168,5.622435,6.337224,11.660481,6.542317,8.182770,0.000000,0,0,14.061309,4.998550,6.745649,7.737803,1.20109,0.09097,3.27680
0.173,0,0.000000,0,6.409165,5.149666,6.343136,11.645591,6.541802,8.208101,0.000000,0,0,14.065933,5.013566,6.742230,7.723433,1.18903,0.11156,3.27658
0.174,0,0.000000,0,6.403158,4.676897,6.349047,11.630700,6.541287,8.233434,0.000000,0,0,14.070558,5.028583,6.738811,7.709064,1.16787,0.10776,3.27692
0.175,0,0.000000,0,6.396965,4.204128,6.354959,11.615809,6.540772,8.258765,0.000000,0,0,14.075182,5.043600,6.735392,7.694695,1.14855,0.10553,3.27746
0.176,0,0.000000,0,6.389888,3.598989,6.359067,11.600993,6.540008,8.284445,2.799202,0,0,14.077626,5.058891,6.731634,7.680000,1.12163,0.11716,3.27713
0.177,0,0.000000,0,6.382648,2.952962,6.362617,11.586200,6.539167,8.310232,6.115793,0,1,14.079398,5.074267,6.727772,7.665206,1.10489,0.10774,3.27652
0.178,0,0.000000,0,6.374694,2.306934,6.366168,11.571406,6.538326,8.336019,6.631162,1,0,14.081169,5.089643,6.723909,7.650411,1.08530,0.09202,3.27625
0.179,0,0.000000,0,6.366610,1.660907,6.369719,11.556613,6.537486,8.361806,6.628771,1,0,14.082941,5.105019,6.720047,7.635617,1.07318,0.10119,3.27610
0.180,0,0.000000,0,6.358032,0.993175,6.370137,11.542021,6.536894,8.387180,6.626503,1,0,14.082782,5.120203,6.716214,7.621017,1.04932,0.09553,3.27652
0.181,0,0.000000,0,6.349363,0.318739,6.369586,11.527491,6.536380,8.412428,6.624259,1,0,14.082026,5.135328,6.712392,7.606478,1.03367,0.09375,3.27713
0.182,0,0.000000,0,6.340372,-0.355698,6.369037,11.512960,6.535866,8.437675,6.622134,1,0,14.081271,5.150454,6.708569,7.591939,1.01320,0.10808,3.27711
0.183,0,0.000000,0,6.331320,-1.030134,6.368486,11.498430,6.535352,8.462922,6.620030,1,0,14.080516,5.165578,6.704747,7.577400,0.97587,0.10166,3.27688
0.184,0,0.000000,0,6.322074,-1.626720,6.366509,11.484322,6.535053,8.486435,6.618020,1,0,14.077506,5.180015,6.701200,7.562453,0.95620,0.09821,3.27665
0.185,0,0.000000,0,6.312793,-2.199257,6.364091,11.470345,6.534821,8.509411,6.616027,1,0,14.073799,5.194239,6.697738,7.547379,0.93570,0.11365,3.27642
0.186,0,0.000000,0,6.303514,-2.771795,6.361672,11.456367,6.534589,8.532388,6.614262,1,0,14.070092,5.208463,6.694276,7.532307,0.91551,0.11079,3.27654
0.187,0,0.000000,0,6.294237,-3.344332,6.359254,11.442389,6.534357,8.555364,6.612539,1,0,14.066385,5.222687,6.690814,7.517233,0.89457,0.07905,3.27677
0.188,0,0.000000,0,6.285224,-3.757265,6.354041,11.429081,6.533946,8.576608,6.611155,1,0,14.061038,5.236624,6.688462,7.503128,0.87709,0.09441,3.27688
0.189,0,0.000000,0,6.276260,-4.120895,6.347964,11.415979,6.533480,8.597317,6.609832,1,0,14.055183,5.250472,6.686451,7.489320,0.84505,0.10258,3.27696
0.190,0,0.000000,0,6.267788,-4.484526,6.341887,11.402877,6.533014,8.618026,6.608642,1,0,14.049329,5.264319,6.684442,7.475513,0.80866,0.09434,3.27698
0.191,0,0.000000,0,6.259408,-4.848156,6.335811,11.389775,6.532548,8.638734,6.607476,1,0,14.043475,5.278167,6.682432,7.461706,0.78833,0.10541,3.27698
0.192,0,0.000000,0,6.251692,-5.020368,6.329619,11.377688,6.531833,8.657428,6.606234,1,0,14.035667,5.290781,6.680746,7.448173,0.76779,0.11147,3.27686
0.193,0,0.000000,0,6.244099,-5.133451,6.323393,11.365914,6.531041,8.675499,6.604978,1,0,14.027256,5.303013,6.679159,7.434724,0.74245,0.10193,3.27671
0.194,0,0.000000,0,6.237352,-5.246533,6.317167,11.354140,6.530249,8.693569,6.603827,1,0,14.018845,5.315245,6.677573,7.421275,0.72049,0.08142,3.27667
0.195,0,0.000000,0,6.230762,-5.359615,6.310941,11.342366,6.529457,8.711640,6.602694,1,0,14.010433,5.327477,6.675987,7.407825,0.69750,0.10498,3.27667
0.196,0,0.000000,0,6.225185,-5.294472,6.304685,11.331631,6.528507,8.728127,6.601837,1,0,14.000678,5.338487,6.675057,7.395260,0.66588,0.09920,3.27667
0.197,0,0.000000,0,6.219795,-5.174274,6.298418,11.321216,6.527509,8.744126,6.601031,1,0,13.990509,5.349120,6.674330,7.382967,0.63097,0.08466,3.27667
0.198,0,0.000000,0,6.215540,-5.054076,6.292151,11.310802,6.526510,8.760124,6.600137,1,0,13.980340,5.359752,6.673604,7.370674,0.60464,0.10000,3.27650
0.199,0,0.000000,0,6.211494,-4.933878,6.285885,11.300386,6.525511,8.776123,6.599227,1,0,13.970171,5.370385,6.672877,7.358381,0.58090,0.10807,3.27627
0.200,0,0.000000,0,6.208668,-4.672709,6.281060,11.320439,6.523947,8.790684,6.597874,1,0,13.958771,5.379446,6.671770,7.346344,0.55829,0.09186,3.27662
0.201,0,0.000000,0,6.206068,-4.367992,6.276680,11.349904,6.522209,8.804800,6.596438,1,0,13.946991,5.388021,6.670547,7.334384,0.53387,0.11002,3.27715
0.202,0,0.000000,0,6.204764,-4.063276,6.272301,11.379368,6.520470,8.818916,6.594931,1,0,13.935210,5.396596,6.669323,7.322425,0.50878,0.11110,3.27688
0.203,0,0.000000,0,6.203700,-3.758560,6.267922,11.408833,6.518732,8.833034,6.593410,1,0,13.923430,5.405171,6.668099,7.310466,0.47371,0.08102,3.27635
0.204,0,0.000000,0,6.203953,-3.402848,6.263965,11.438582,6.516635,8.844875,6.592228,1,0,13.910172,5.411734,6.667805,7.299984,0.43494,0.10786,3.27650
0.205,0,0.000000,0,6.204450,-3.031385,6.260138,11.468421,6.514429,8.856015,6.591109,1,0,13.896458,5.417675,6.667799,7.289959,0.41126,0.10688,3.27688
0.206,0,0.000000,0,6.206190,-2.659921,6.256310,11.498259,6.512222,8.867155,6.590010,1,0,13.882743,5.423617,6.667792,7.279933,0.38560,0.09079,3.27709
0.207,0,0.000000,0,6.208159,-2.288458,6.252483,11.528097,6.510015,8.878295,6.588915,1,0,13.869028,5.429559,6.667786,7.269908,0.36092,0.08458,3.27725
0.208,0,0.000000,0,6.211277,-1.913975,6.251010,11.536901,6.507524,8.887380,6.587447,1,0,13.853982,5.433790,6.667251,7.260143,0.33412,0.10731,3.27734
0.209,0,0.000000,0,6.214606,-1.538560,6.250265,11.539206,6.504944,8.895829,6.585910,1,0,13.838525,5.437493,6.666554,7.250458,0.29838,0.10874,3.27742
0.210,0,0.000000,0,6.218970,-1.163146,6.249520,11.541512,6.502365,8.904280,6.584213,1,0,13.823068,5.441196,6.665856,7.240774,0.25965,0.09383,3.27698
0.211,0,0.000000,0,6.223526,-0.787731,6.248775,11.543817,6.499785,8.912729,6.582488,1,0,13.807611,5.444899,6.665159,7.231089,0.23224,0.11291,3.27636
0.212,0,0.000000,0,6.228924,-0.472371,6.249080,11.551164,6.496991,8.919436,6.580894,1,0,13.792520,5.447369,6.664792,7.222738,0.20265,0.10847,3.27598
0.213,0,0.000000,0,6.234478,-0.175562,6.249709,11.560066,6.494131,8.925605,6.579326,1,0,13.777541,5.449459,6.664526,7.214798,0.18279,0.08847,3.27568
0.214,0,0.000000,0,6.240634,0.121247,6.250339,11.568970,6.491270,8.931773,6.577767,1,0,13.762563,5.451549,6.664261,7.206859,0.15538,0.09112,3.27618
0.215,0,0.000000,0,6.246901,0.418056,6.250968,11.577873,6.488410,8.937942,6.576210,1,0,13.747585,5.453639,6.663996,7.198920,0.13079,0.11449,3.27694
0.216,0,0.000000,0,6.253564,0.655462,6.251937,11.592150,6.485309,8.942088,6.574489,1,0,13.732991,5.454659,6.663659,7.193031,0.09320,0.10574,3.27696
0.217,0,0.000000,0,6.260300,0.874519,6.253011,11.608086,6.482133,8.945609,6.572739,1,0,13.718515,5.455350,6.663299,7.187775,0.05304,0.10213,3.27673
0.218,0,0.000000,0,6.267213,1.093576,6.254086,11.624022,6.478957,8.949130,6.570961,1,0,13.704041,5.456041,6.662939,7.182519,0.02792,0.11569,3.27679
0.219,0,0.000000,0,6.274159,1.312633,6.255159,11.639958,6.475782,8.952652,6.569177,1,0,13.689565,5.456732,6.662579,7.177264,0.00245,0.11177,3.27694
0.220,0,0.000000,0,6.280995,1.455934,6.256821,11.662531,6.472840,8.952631,6.567529,1,0,13.675092,5.456250,6.662233,7.173564,-0.02236,0.10006,3.27692
0.221,0,0.000000,0,6.287811,1.575834,6.258665,11.687153,6.469970,8.951515,6.565906,1,0,13.660621,5.455404,6.661892,7.170345,-0.04969,0.10561,3.27684
0.222,0,0.000000,0,6.294225,1.695733,6.260508,11.711776,6.467101,8.950400,6.564312,1,0,13.646149,5.454559,6.661551,7.167127,-0.08407,0.09967,3.27671
0.223,0,0.000000,0,6.300565,1.815633,6.262352,11.736398,6.464231,8.949285,6.562722,1,0,13.631677,5.453713,6.661211,7.163908,-0.12822,0.07696,3.27656
0.224,0,0.000000,0,6.306316,1.906971,6.264603,11.766346,6.461774,8.944572,6.561033,1,0,13.616952,5.452516,6.660315,7.162924,-0.15347,0.09898,3.27669
0.225,0,0.000000,0,6.311959,1.989486,6.266981,11.797940,6.459445,8.938750,6.559325,1,0,13.602148,5.451209,6.659248,7.162630,-0.17758,0.10682,3.27692
0.226,0,0.000000,0,6.316916,2.072001,6.269358,11.829534,6.457116,8.932927,6.557632,1,0,13.587344,5.449903,6.658181,7.162336,-0.20378,0.09357,3.27698
0.227,0,0.000000,0,6.321745,2.154516,6.271736,11.861128,6.454787,8.927105,6.555941,1,0,13.572540,5.448596,6.657114,7.162043,-0.23000,0.10886,3.27698
0.228,0,0.000000,0,6.325770,2.209866,6.274093,11.896636,6.452631,8.918746,6.554402,1,0,13.557763,5.447219,6.656238,7.163331,-0.26422,0.11893,3.27669
0.229,0,0.000000,0,6.329647,2.256825,6.276443,11.933353,6.450529,8.909603,6.552892,1,0,13.542994,5.445820,6.655420,7.165108,-0.30679,0.10533,3.27631
0.230,0,0.000000,0,6.332602,2.303783,6.278794,11.970071,6.448427,8.900460,6.551461,1,0,13.528225,5.444421,6.654603,7.166884,-0.33334,0.10340,3.27662
0.231,0,0.000000,0,6.335385,2.350742,6.281145,12.006788,6.446324,8.891317,6.550045,1,0,13.513456,5.443022,6.653786,7.168661,-0.35544,0.10799,3.27715
0.232,0,0.000000,0,6.337230,2.363059,6.283216,12.047509,6.444142,8.878173,6.548581,1,0,13.498854,5.441250,6.652863,7.172564,-0.38156,0.09523,3.27694
0.233,0,0.000000,0,6.338901,2.364676,6.285202,12.089467,6.441934,8.863791,6.547109,1,1,13.484303,5.439362,6.651907,7.177125,-0.40637,0.09793,3.27648
0.234,0,0.000000,0,6.339705,2.366293,6.287187,12.131424,6.439726,8.849411,3.784096,0,0,13.469752,5.437475,6.650952,7.181684,-0.44309,0.11842,3.27654
0.235,0,0.000000,0,6.340349,2.367910,6.289172,12.173382,6.437519,8.835030,0.510657,0,0,13.455202,5.435587,6.649996,7.186244,-0.47909,0.11419,3.27677
0.236,0,0.000000,0,6.340208,2.321677,6.292064,12.219283,6.435184,8.818467,0.000000,0,0,13.440547,5.433259,6.648431,7.192799,-0.50399,0.08852,3.27677
0.237,0,0.000000,0,6.339921,2.260664,6.295235,12.266401,6.432809,8.801232,0.000000,0,0,13.425860,5.430795,6.646678,7.199970,-0.53093,0.10332,3.27669
0.238,0,0.000000,0,6.338905,2.199652,6.298407,12.313520,6.430435,8.783997,0.000000,0,0,13.411173,5.428331,6.644925,7.207140,-0.55378,0.11103,3.27696
0.239,0,0.000000,0,6.337754,2.138639,6.301579,12.360640,6.428061,8.766761,0.000000,0,0,13.396486,5.425868,6.643171,7.214311,-0.57919,0.08575,3.27734
0.240,0,0.000000,0,6.335928,2.012292,6.304155,12.409872,6.425993,8.748350,0.000000,0,0,13.381893,5.423422,6.640975,7.223941,-0.60309,0.09507,3.27721
0.241,0,0.000000,0,6.333977,1.865764,6.306547,12.459759,6.424020,8.729576,0.000000,0,0,13.367330,5.420982,6.638643,7.234331,-0.64708,0.10115,3.27690
0.242,0,0.000000,0,6.331440,1.719236,6.308939,12.509645,6.422047,8.710803,0.000000,0,0,13.352765,5.418541,6.636310,7.244720,-0.67191,0.09554,3.27700
0.243,0,0.000000,0,6.328795,1.572708,6.311332,12.559530,6.420074,8.692029,0.000000,0,0,13.338202,5.416101,6.633977,7.255110,-0.69396,0.11335,3.27723
0.244,0,0.000000,0,6.325642,1.386513,6.312726,12.610123,6.418248,8.673700,0.000000,0,0,13.323939,5.413888,6.631668,7.267827,-0.71699,0.11579,3.27728
0.245,0,0.000000,0,6.322394,1.188064,6.313811,12.660933,6.416466,8.655510,0.000000,0,0,13.309770,5.411745,6.629366,7.281263,-0.74016,0.10274,3.27728
0.246,0,0.000000,0,6.318642,0.989615,6.314896,12.711743,6.414684,8.637320,0.000000,0,0,13.295601,5.409602,6.627064,7.294699,-0.76450,0.10142,3.27751
0.247,0,0.000000,0,6.314795,0.791167,6.315981,12.762554,6.412903,8.619129,0.000000,0,0,13.281431,5.407458,6.624763,7.308135,-0.79280,0.11758,3.27782
0.248,0,0.000000,0,6.310406,0.557513,6.316472,12.813874,6.411350,8.601562,0.000000,0,0,13.267377,5.404963,6.622924,7.323832,-0.82692,0.09850,3.27720
0.249,0,0.000000,0,6.305916,0.312985,6.316780,12.865353,6.409868,8.584188,0.000000,0,0,13.253357,5.402359,6.621229,7.340227,-0.84778,0.07322,3.27629
0.250,0,0.000000,0,6.300870,0.068457,6.317087,12.916830,6.408386,8.566813,0.000000,0,0,13.239338,5.399756,6.619534,7.356623,-0.86931,0.09323,3.27583
0.251,0,0.000000,0,6.295721,-0.176071,6.317394,12.968307,6.406904,8.549438,0.000000,0,0,13.225318,5.397152,6.617839,7.373018,-0.89080,0.10620,3.27553
0.252,0,0.000000,0,6.290034,-0.392620,6.316765,13.019126,6.405257,8.532142,0.000000,0,0,13.211407,5.394679,6.617006,7.390808,-0.91131,0.09337,3.27597
0.253,0,0.000000,0,6.284248,-0.600525,6.315847,13.069741,6.403559,8.514870,0.000000,0,0,13.197529,5.392247,6.616439,7.409029,-0.94183,0.11140,3.27666
0.254,0,0.000000,0,6.277914,-0.808431,6.314929,13.120357,6.401861,8.497598,0.000000,0,0,13.183651,5.389814,6.615873,7.427249,-0.97299,0.11534,3.27688
0.255,0,0.000000,0,6.271479,-1.016337,6.314010,13.170972,6.400163,8.480325,0.000000,0,0,13.169772,5.387381,6.615306,7.445469,-0.98923,0.08619,3.27696
0.256,0,0.000000,0,6.264432,-1.194319,6.312750,13.220860,6.398509,8.463185,0.000000,0,0,13.156137,5.385184,6.615327,7.464580,-1.00933,0.10937,3.27680
0.257,0,0.000000,0,6.257272,-1.363057,6.311385,13.270526,6.396867,8.446086,0.000000,0,0,13.142576,5.383060,6.615530,7.483965,-1.02841,0.10885,3.27658
0.258,0,0.000000,0,6.249469,-1.531796,6.310019,13.320191,6.395226,8.428988,0.000000,0,0,13.129015,5.380935,6.615732,7.503351,-1.04533,0.09213,3.27629
0.259,0,0.000000,0,6.241546,-1.700534,6.308654,13.369857,6.393585,8.411888,0.000000,0,0,13.115455,5.378811,6.615935,7.522737,-1.07320,0.10063,3.27598
0.260,0,0.000000,0,6.233047,-1.836984,6.306190,13.388988,6.392122,8.394840,0.000000,0,0,13.101881,5.377026,6.615965,7.542428,-1.09843,0.11566,3.27625
0.261,0,0.000000,0,6.224441,-1.963460,6.303385,13.398689,6.390714,8.377808,0.000000,0,0,13.088304,5.375346,6.615942,7.562215,-1.12034,0.10000,3.27671
0.262,0,0.000000,0,6.215356,-2.089936,6.300581,13.408390,6.389306,8.360775,0.000000,0,0,13.074727,5.373665,6.615919,7.582002,-1.13428,0.11435,3.27688
0.263,0,0.000000,0,6.206182,-2.216412,6.297776,13.418091,6.387898,8.343742,0.000000,0,0,13.061150,5.371985,6.615896,7.601788,-1.15074,0.11876,3.27696
0.264,0,0.000000,0,6.196591,-2.339321,6.295568,13.427793,6.386795,8.327112,0.000000,0,0,13.048001,5.370440,6.616133,7.621720,-1.16599,0.08761,3.27715
0.265,0,0.000000,0,6.186923,-2.461128,6.293542,13.437494,6.385786,8.310607,0.000000,0,0,13.034986,5.368938,6.616450,7.641697,-1.18530,0.09852,3.27738
0.266,0,0.000000,0,6.176901,-2.582935,6.291518,13.447195,6.384777,8.294102,0.000000,0,0,13.021970,5.367435,6.616767,7.661674,-1.21133,0.10539,3.27703
0.267,0,0.000000,0,6.166815,-2.704742,6.289493,13.456897,6.383767,8.277596,0.000000,0,0,13.008954,5.365933,6.617085,7.681651,-1.22557,0.09836,3.27650
0.268,0,0.000000,0,6.156474,-2.848734,6.286879,13.487495,6.383151,8.261437,0.000000,0,0,12.996035,5.364703,6.617279,7.700742,-1.24252,0.09571,3.27689
0.269,0,0.000000,0,6.146086,-2.999578,6.284083,13.524549,6.382656,8.245385,0.000000,0,0,12.983146,5.363557,6.617435,7.719559,-1.25535,0.11178,3.27757
0.270,0,0.000000,0,6.135556,-3.150423,6.281287,13.561604,6.382162,8.229333,0.000000,0,0,12.970256,5.362411,6.617592,7.738377,-1.26783,0.10579,3.27757
0.271,0,0.000000,0,6.125000,-3.301267,6.278491,13.598658,6.381667,8.213280,0.000000,0,0,12.957367,5.361265,6.617749,7.757195,-1.28010,0.10237,3.27734
0.272,0,0.000000,0,6.114388,-3.480527,6.275366,13.630865,6.381575,8.197230,0.000000,0,0,12.944578,5.360437,6.618151,7.774230,-1.30869,0.11445,3.27717
0.273,0,0.000000,0,6.103767,-3.668565,6.272140,13.661574,6.381608,8.181182,0.000000,0,0,12.931820,5.359706,6.618630,7.790716,-1.31930,0.09590,3.27701
0.274,0,0.000000,0,6.093161,-3.856603,6.268913,13.692285,6.381641,8.165133,0.000000,0,0,12.919063,5.358976,6.619109,7.807201,-1.33209,0.09863,3.27709
0.275,0,0.000000,0,6.082558,-4.044641,6.265687,13.722994,6.381675,8.149084,0.000000,0,0,12.906304,5.358246,6.619588,7.823687,-1.34213,0.10700,3.27725
0.276,0,0.000000,0,6.072045,-4.269284,6.261172,13.748535,6.381862,8.132665,0.000000,0,0,12.893506,5.357480,6.620305,7.837578,-1.35322,0.09813,3.27723
0.277,0,0.000000,0,6.061549,-4.505233,6.256260,13.772480,6.382097,8.116132,0.000000,0,0,12.880695,5.356701,6.621094,7.850668,-1.36189,0.08767,3.27715
0.278,0,0.000000,0,6.051235,-4.741183,6.251348,13.796425,6.382332,8.099599,0.000000,0,0,12.867884,5.355924,6.621884,7.863759,-1.38014,0.11102,3.27696
0.279,0,0.000000,0,6.040956,-4.977133,6.246435,13.820370,6.382567,8.083066,0.000000,0,0,12.855073,5.355146,6.622674,7.876849,-1.39047,0.11032,3.27673
0.280,1,2.225174,0,6.030983,-5.206365,6.241229,13.838112,6.382826,8.066639,0.000000,0,0,12.842358,5.354664,6.623520,7.887730,-1.40062,0.10111,3.27638
0.281,0,4.861635,1,6.021069,-5.433520,6.235933,13.853938,6.383092,8.050243,0.000000,0,0,12.829671,5.354274,6.624383,7.897929,-1.40839,0.11828,3.27600
0.282,0,5.271387,1,6.011588,-5.660676,6.230637,13.869764,6.383358,8.033849,0.000000,0,0,12.816984,5.353884,6.625247,7.908128,-1.41647,0.10474,3.27637
0.283,0,5.269566,1,6.002187,-5.887832,6.225340,13.885591,6.383625,8.017453,0.000000,0,0,12.804297,5.353494,6.626110,7.918326,-1.42255,0.11136,3.27698
0.284,0,5.267645,1,5.993308,-6.102300,6.219169,13.896103,6.383960,8.002119,0.000000,0,0,12.791774,5.352815,6.626394,7.925839,-1.43586,0.11514,3.27678
0.285,0,5.265707,1,5.984527,-6.312848,6.212726,13.904973,6.384317,7.987113,0.000000,0,0,12.779301,5.352046,6.626499,7.932522,-1.44138,0.09473,3.27633
0.286,0,5.263843,1,5.976350,-6.523396,6.206284,13.913844,6.384674,7.972106,0.000000,0,0,12.766827,5.351278,6.626604,7.939205,-1.44677,0.09862,3.27679
0.287,0,5.261993,1,5.968286,-6.733945,6.199841,13.922715,6.385031,7.957100,0.000000,0,0,12.754354,5.350509,6.626709,7.945888,-1.45612,0.10715,3.27755
0.288,0,5.260403,1,5.960957,-6.888085,6.192489,13.928084,6.385573,7.943473,0.000000,0,0,12.742390,5.350019,6.625776,7.950620,-1.45673,0.10614,3.27734
0.289,0,5.258862,1,5.953764,-7.024801,6.184855,13.932371,6.386173,7.930272,0.000000,0,0,12.730584,5.349613,6.624524,7.954751,-1.46186,0.10122,3.27680
0.290,0,5.257483,1,5.947432,-7.161517,6.177220,13.936659,6.386773,7.917071,0.000000,0,0,12.718778,5.349208,6.623271,7.958880,-1.46440,0.11604,3.27684
0.291,0,5.256135,1,5.941258,-7.298233,6.169586,13.940946,6.387372,7.903870,0.000000,0,0,12.706972,5.348803,6.622018,7.963011,-1.46841,0.10102,3.27707
0.292,0,5.254821,1,5.935998,-7.370536,6.161854,13.941704,6.388060,7.893456,0.000000,0,0,12.694985,5.348458,6.620656,7.964728,-1.47022,0.10050,3.27655
0.293,0,5.253512,1,5.930907,-7.422944,6.154092,13.941372,6.388773,7.883904,0.000000,0,0,12.682943,5.348133,6.619259,7.965701,-1.47183,0.10671,3.27579
0.294,0,5.252325,1,5.926748,-7.475351,6.146331,13.941039,6.389487,7.874351,0.000000,0,0,12.670900,5.347807,6.617863,7.966674,-1.47516,0.09897,3.27624
0.295,0,5.251159,1,5.922761,-7.527759,6.138569,13.940707,6.390201,7.864798,0.000000,0,0,12.658858,5.347482,6.616467,7.967647,-1.47753,0.08143,3.27708
0.296,0,5.250216,1,5.919752,-7.475262,6.130514,13.936314,6.391197,7.855949,0.000000,0,0,12.646923,5.347190,6.615570,7.966080,-1.47518,0.10080,3.27676
0.297,0,5.249314,1,5.916923,-7.390360,6.122369,13.930665,6.392280,7.847319,0.000000,0,0,12.635022,5.346909,6.614827,7.963729,-1.47833,0.11138,3.27608
0.298,0,5.248526,1,5.915112,-7.305458,6.114223,13.925017,6.393363,7.838688,0.000000,0,0,12.623120,5.346628,6.614085,7.961378,-1.47706,0.09401,3.27648
