"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.644,1,0,0,-7.304227,4.282234,0.000000,3.973064,3.659340,17.094229,12.961567,0,17.581728,4.023310,3.189327,14.100389,4.541375,-1.15054,0.09518,3.27638
0.645,1,0,0,-7.272657,4.280694,0.000000,3.965770,3.653718,17.081709,12.950867,0,17.592764,4.021821,3.186665,14.088912,4.539699,-1.16440,0.10485,3.27667
0.646,1,0,0,-7.241088,4.279166,0.000000,3.958477,3.648197,17.069189,12.940166,0,17.603802,4.020334,3.184002,14.077435,4.538023,-1.18349,0.09055,3.27705
0.647,1,0,0,-7.190041,4.277668,0.000000,3.951316,3.643162,17.057144,12.929677,0,17.614765,4.019029,3.181606,14.065860,4.536327,-1.19827,0.11020,3.27707
0.648,1,0,0,-7.134425,4.276174,0.000000,3.944186,3.638187,17.045208,12.919237,0,17.625711,4.017767,3.179273,14.054263,4.534626,-1.21059,0.11455,3.27699
0.649,1,0,0,-7.078809,4.274701,0.000000,3.937056,3.633587,17.033274,12.908798,0,17.636658,4.016506,3.176940,14.042666,4.532926,-1.24113,0.09068,3.27698
0.650,1,0,0,-7.023193,4.273231,0.000000,3.929926,3.629033,17.021339,12.898358,0,17.647606,4.015244,3.174606,14.031070,4.531225,-1.25513,0.07119,3.27698
0.651,1,0,0,-6.959099,4.271798,0.000000,3.922983,3.624794,17.009655,12.887814,0,17.658045,4.014118,3.171569,14.019672,4.529538,-1.26880,0.10210,3.27728
0.652,1,0,0,-6.893018,4.270370,0.000000,3.916084,3.620593,16.998028,12.877245,0,17.668367,4.013023,3.168365,14.008321,4.527855,-1.28438,0.11574,3.27766
0.653,1,0,0,-6.826936,4.269007,0.000000,3.909184,3.616610,16.986403,12.866676,0,17.678688,4.011929,3.165162,13.996970,4.526172,-1.29701,0.10417,3.27725
0.654,1,0,0,-6.760854,4.267651,0.000000,3.902285,3.612654,16.974775,12.856108,0,17.689011,4.010834,3.161959,13.985619,4.524488,-1.30769,0.09413,3.27664
0.655,1,0,0,-6.692077,4.266391,0.000000,3.895603,3.608842,16.963243,12.845474,0,17.700016,4.009557,3.159357,13.974157,4.523344,-1.31860,0.10272,3.27689
0.656,1,0,0,-6.622667,4.265144,0.000000,3.888971,3.605047,16.951735,12.834826,0,17.711184,4.008237,3.156895,13.962669,4.522326,-1.34224,0.09816,3.27734
0.657,1,0,0,-6.553257,4.264026,0.000000,3.882339,3.601476,16.940226,12.824179,0,17.722351,4.006917,3.154433,13.951181,4.521307,-1.35294,0.08803,3.27719
0.658,1,0,0,-6.483848,4.262923,0.000000,3.875707,3.597933,16.928717,12.813530,0,17.733519,4.005597,3.151971,13.939693,4.520289,-1.36494,0.11122,3.27689
0.659,1,0,0,-6.401892,4.261974,0.000000,3.869229,3.594749,16.917784,12.802931,0,17.744106,4.004619,3.149654,13.928496,4.519445,-1.37296,0.12098,3.27707
0.660,1,0,0,-6.316992,4.261044,0.000000,3.862787,3.591610,16.906988,12.792343,0,17.754559,4.003722,3.147370,13.917367,4.518643,-1.38770,0.10545,3.27737
0.661,1,0,0,-6.232093,4.260245,0.000000,3.856345,3.589021,16.896193,12.781755,0,17.765013,4.002824,3.145086,13.906239,4.517840,-1.39983,0.07476,3.27719
0.662,1,0,0,-6.147194,4.259464,0.000000,3.849903,3.586500,16.885397,12.771167,0,17.775465,4.001926,3.142802,13.895109,4.517038,-1.40985,0.09508,3.27689
0.663,1,0,0,-6.043898,4.258799,0.000000,3.843861,3.584686,16.874296,12.760553,0,17.785122,4.000936,3.140991,13.884117,4.516822,-1.41466,0.10026,3.27682
0.664,1,0,0,-5.936286,4.258147,0.000000,3.837912,3.582959,16.863123,12.749934,0,17.794594,3.999924,3.139291,13.873157,4.516744,-1.42252,0.09576,3.27682
0.665,1,0,0,-5.828675,4.257671,0.000000,3.831963,3.581872,16.851950,12.739314,0,17.804066,3.998912,3.137591,13.862196,4.516666,-1.43326,0.08994,3.27695
0.666,1,0,0,-5.721064,4.257216,0.000000,3.826015,3.580863,16.840776,12.728695,0,17.813538,3.997900,3.135891,13.851236,4.516588,-1.44026,0.11339,3.27710
0.667,1,0,0,-5.592991,4.256987,0.000000,3.820348,3.580420,16.829386,12.719443,0,17.822098,3.996952,3.133840,13.840038,4.517150,-1.44235,0.09977,3.27707
0.668,1,0,0,-5.460119,4.256785,0.000000,3.814747,3.580047,16.817944,12.710514,0,17.830441,3.996019,3.131707,13.828785,4.517862,-1.44772,0.08277,3.27699
0.669,1,0,0,-5.327247,4.256734,0.000000,3.809146,3.580438,16.806503,12.701584,0,17.838785,3.995086,3.129575,13.817533,4.518574,-1.45126,0.09858,3.27692
0.670,1,0,0,-5.194374,4.256701,0.000000,3.803546,3.580924,16.795061,12.692654,0,17.847130,3.994153,3.127442,13.806279,4.519285,-1.45802,0.11867,3.27684
0.671,1,0,0,-5.035588,4.256758,0.000000,3.798402,3.582364,16.784397,12.685444,0,17.854864,3.993287,3.125745,13.795039,4.520473,-1.46117,0.09836,3.27707
0.672,1,0,0,-4.870722,4.256826,0.000000,3.793365,3.583921,16.773916,12.678638,0,17.862455,3.992437,3.124150,13.783801,4.521773,-1.46719,0.10239,3.27737
0.673,1,0,0,-4.705857,4.257152,0.000000,3.788329,3.586251,16.763435,12.671830,0,17.870047,3.991587,3.122556,13.772564,4.523073,-1.46823,0.11093,3.27750
0.674,1,0,0,-4.540992,4.257510,0.000000,3.783293,3.588675,16.752954,12.665024,0,17.877638,3.990737,3.120961,13.761327,4.524372,-1.46849,0.10046,3.27757
0.675,1,0,0,-4.371128,4.258334,0.000000,3.778957,3.591597,16.742191,12.660094,0,17.884172,3.990063,3.119086,13.750051,4.527118,-1.47385,0.07437,3.27704
0.676,1,0,0,-4.200091,4.259216,0.000000,3.774787,3.594579,16.731361,12.655604,0,17.890459,3.989431,3.117144,13.738768,4.530202,-1.47221,0.10018,3.27635
0.677,1,0,0,-4.029054,4.260665,0.000000,3.770616,3.597848,16.720533,12.651114,0,17.896746,3.988798,3.115203,13.727483,4.533287,-1.47678,0.11591,3.27609
0.678,1,0,0,-3.858017,4.262184,0.000000,3.766446,3.601151,16.709703,12.646625,0,17.903034,3.988165,3.113261,13.716199,4.536372,-1.47798,0.10475,3.27594
0.679,1,0,0,-3.697153,4.264363,0.000000,3.762869,3.604547,16.699219,12.646500,0,17.908295,3.987620,3.111981,13.705164,4.541895,-1.47818,0.08269,3.27640
0.680,1,0,0,-3.538674,4.266624,0.000000,3.759431,3.607955,16.688816,12.647399,0,17.913315,3.987096,3.110855,13.694188,4.547991,-1.47958,0.10173,3.27701
0.681,1,0,0,-3.380195,4.269750,0.000000,3.755994,3.611269,16.678413,12.648297,0,17.918337,3.986572,3.109729,13.683211,4.554087,-1.47798,0.10744,3.27676
0.682,1,0,0,-3.221716,4.272983,0.000000,3.752556,3.614572,16.668011,12.649197,0,17.923357,3.986048,3.108603,13.672235,4.560183,-1.47798,0.09833,3.27631
0.683,1,1,0,-3.098554,2.371703,0.000000,3.749902,3.617547,16.657345,12.654373,0,17.925968,3.985993,3.107075,13.661123,4.568258,-1.47820,0.10798,3.27634
0.684,0,0,0,-2.983676,0.235034,0.000000,3.747433,3.620481,16.646618,12.660553,0,17.928013,3.986048,3.105453,13.649980,4.576798,-1.47687,0.10977,3.27649
0.685,0,0,0,-2.868798,0.000000,0.000000,3.744963,3.622620,16.635889,12.666733,0,17.930059,3.986103,3.103831,13.638835,4.585339,-1.48058,0.09222,3.27652
0.686,0,0,0,-2.753920,0.000000,0.000000,3.742494,3.624661,16.625162,12.672913,0,17.932104,3.986158,3.102209,13.627691,4.593879,-1.47903,0.08405,3.27652
0.687,0,0,0,-2.683013,0.000000,0.000000,3.740025,3.625514,16.614763,12.684840,0,17.933094,3.986373,3.101382,13.616776,4.601148,-1.48042,0.10650,3.27670
0.688,0,0,1,-2.622420,0.000000,0.000000,3.737556,3.626219,16.604445,12.698117,0,17.933834,3.986627,3.100740,13.605913,4.608118,-1.47858,0.11015,3.27693
0.689,0,0,0,-2.561826,0.000000,1.256107,3.735087,3.625970,16.594124,12.711393,1,17.934576,3.986880,3.100099,13.595050,4.615088,-1.48148,0.09445,3.27692
0.690,0,0,0,-2.501234,0.000000,2.667464,3.732618,3.625602,16.583803,12.724670,1,17.935316,3.987133,3.099457,13.584188,4.622059,-1.48012,0.08385,3.27684
0.691,0,0,0,-2.475889,0.000000,2.821165,3.730316,3.624598,16.573589,12.742537,1,17.933952,3.987954,3.099884,13.573682,4.629711,-1.47830,0.11235,3.27707
0.692,0,0,0,-2.458812,0.000000,2.819426,3.728054,3.623514,16.563400,12.761480,1,17.932095,3.988908,3.100561,13.563259,4.637522,-1.47823,0.10970,3.27737
0.693,0,0,0,-2.441735,0.000000,2.818125,3.725792,3.621694,16.553213,12.780423,1,17.930237,3.989862,3.101238,13.552837,4.645334,-1.48056,0.09174,3.27725
0.694,0,0,0,-2.424659,0.000000,2.816879,3.723530,3.619782,16.543024,12.799367,1,17.928379,3.990816,3.101915,13.542415,4.653145,-1.47934,0.07468,3.27702
0.695,0,0,0,-2.436115,0.000000,2.815923,3.721156,3.617020,16.532682,12.822529,1,17.925024,3.991606,3.102987,13.531679,4.661321,-1.48032,0.10920,3.27698
0.696,0,0,0,-2.454265,0.000000,2.815003,3.718757,3.614152,16.522306,12.846680,1,17.921320,3.992356,3.104152,13.520869,4.669582,-1.47722,0.10495,3.27698
0.697,0,0,0,-2.472414,0.000000,2.814217,3.716358,3.610774,16.511929,12.870831,1,17.917614,3.993107,3.105317,13.510059,4.677843,-1.47798,0.08474,3.27722
0.698,0,0,0,-2.490564,0.000000,2.813447,3.713958,3.607333,16.501553,12.894982,1,17.913908,3.993858,3.106483,13.499250,4.686103,-1.48035,0.07230,3.27753
0.699,0,0,0,-2.516633,0.000000,2.812697,3.711471,3.603758,16.491814,12.923115,1,17.907919,3.994805,3.107445,13.488485,4.694254,-1.47942,0.10805,3.27765
0.700,0,0,0,-2.544559,0.000000,2.811950,3.708964,3.600166,16.482227,12.952181,1,17.901392,3.995799,3.108361,13.477732,4.702379,-1.48126,0.11667,3.27773
0.701,0,0,0,-2.572484,0.000000,2.811324,3.706456,3.596390,16.472639,12.981247,1,17.894867,3.996793,3.109277,13.466978,4.710503,-1.48061,0.09614,3.27737
0.702,0,0,0,-2.600410,0.000000,2.810712,3.703948,3.592591,16.463051,13.010313,1,17.888340,3.997787,3.110193,13.456223,4.718628,-1.48021,0.07916,3.27692
0.703,0,0,0,-2.640171,0.000000,2.810322,3.701326,3.588446,16.453447,13.030637,1,17.880884,3.998821,3.112248,13.445719,4.689426,-1.48112,0.10300,3.27701
0.704,0,0,0,-2.682708,0.000000,2.809959,3.698676,3.584258,16.443838,13.048909,1,17.873211,3.999865,3.114570,13.435272,4.651468,-1.47838,0.11907,3.27724
