"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.158,0,0.000000,0,5.860352,-1.143759,5.897800,18.710762,6.125182,14.369473,0.000000,0,0,17.501184,5.190427,6.756196,12.459642,-0.62634,0.10441,3.27562
0.159,0,0.000000,0,5.868504,-0.828793,5.896761,18.703718,6.124438,14.354403,0.000000,0,0,17.485958,5.187643,6.755006,12.469999,-0.65002,0.08435,3.27668
0.160,0,0.000000,0,5.876632,-0.522487,5.896085,18.695885,6.123471,14.339378,0.000000,0,0,17.470980,5.184994,6.753935,12.481128,-0.69200,0.08988,3.27718
0.161,0,0.000000,0,5.884741,-0.226766,5.895851,18.687084,6.122230,14.324409,0.000000,0,0,17.456305,5.182509,6.753006,12.493199,-0.71680,0.10516,3.27695
0.162,0,0.000000,0,5.892703,0.068955,5.895617,18.678284,6.120988,14.309439,0.000000,0,0,17.441631,5.180024,6.752078,12.505272,-0.74022,0.08937,3.27672
0.163,0,0.000000,0,5.900533,0.364676,5.895383,18.669483,6.119746,14.294468,0.000000,0,0,17.426956,5.177538,6.751149,12.517344,-0.76511,0.08448,3.27650
0.164,0,0.000000,0,5.908081,0.643678,5.895769,18.659885,6.118521,14.279711,0.000000,0,0,17.412428,5.175079,6.750558,12.530623,-0.78450,0.10595,3.27660
0.165,0,0.000000,0,5.915380,0.902245,5.896914,18.649315,6.117315,14.265211,0.000000,0,0,17.398075,5.172650,6.750378,12.545380,-0.80714,0.09937,3.27714
0.166,0,0.000000,0,5.922283,1.160812,5.898059,18.638746,6.116110,14.250712,0.000000,0,0,17.383722,5.170222,6.750199,12.560136,-0.84932,0.08026,3.27720
0.167,0,0.000000,0,5.928834,1.419380,5.899204,18.628176,6.114904,14.236214,0.000000,0,0,17.369371,5.167793,6.750019,12.574893,-0.87027,0.09689,3.27667
0.168,0,0.000000,0,5.934905,1.658359,5.900856,18.616589,6.113688,14.221731,0.000000,0,0,17.355162,5.165429,6.750301,12.591206,-0.88890,0.11045,3.27643
0.169,0,0.000000,0,5.940549,1.873398,5.903127,18.603756,6.112459,14.207268,0.000000,0,0,17.341127,5.163142,6.751147,12.609420,-0.90982,0.08086,3.27659
0.170,0,0.000000,0,5.945645,2.088437,5.905398,18.590925,6.111230,14.192805,0.000000,0,0,17.327095,5.160855,6.751993,12.627634,-0.93285,0.08559,3.27671
0.171,0,0.000000,0,5.950254,2.303475,5.907669,18.578093,6.110002,14.178342,0.000000,0,0,17.313061,5.158568,6.752839,12.645848,-0.95053,0.11977,3.27678
0.172,0,0.000000,0,5.954258,2.474311,5.910442,18.564331,6.108842,14.163974,0.000000,0,0,17.298880,5.156231,6.754140,12.665094,-0.98563,0.09265,3.27662
0.173,0,0.000000,0,5.957727,2.591121,5.913828,18.549433,6.107768,14.149721,0.000000,0,0,17.284521,5.153833,6.755999,12.685601,-1.01007,0.09111,3.27617
0.174,0,0.000000,0,5.960564,2.707932,5.917213,18.534536,6.106694,14.135468,0.000000,0,0,17.270161,5.151435,6.757857,12.706108,-1.02930,0.12371,3.27611
0.175,0,0.000000,0,5.962839,2.824742,5.920599,18.519638,6.105619,14.121217,0.000000,0,0,17.255802,5.149037,6.759716,12.726614,-1.04494,0.10201,3.27657
0.176,0,0.000000,0,5.964487,2.883577,5.923913,18.504389,6.104804,14.107192,0.000000,0,0,17.241371,5.146698,6.762269,12.747866,-1.06694,0.09253,3.27693
0.177,0,0.000000,0,5.965579,2.871554,5.927140,18.488708,6.104304,14.093447,0.000000,0,0,17.226854,5.144428,6.765669,12.770026,-1.07925,0.11909,3.27715
0.178,0,0.000000,0,5.966058,2.859532,5.930366,18.473028,6.103804,14.079701,0.000000,0,0,17.212339,5.142159,6.769070,12.792187,-1.10587,0.11094,3.27695
0.179,0,0.000000,0,5.965993,2.847509,5.933592,18.457348,6.103304,14.065955,0.000000,0,0,17.197823,5.139890,6.772470,12.814348,-1.13470,0.09772,3.27618
0.180,0,0.000000,0,5.965328,2.773093,5.936978,18.441315,6.102920,14.052265,0.000000,0,0,17.183336,5.137588,6.776730,12.836016,-1.14989,0.11067,3.27592
0.181,0,0.000000,0,5.964128,2.622420,5.940560,18.424850,6.102677,14.038642,0.000000,0,0,17.168886,5.135245,6.782042,12.857081,-1.16673,0.11121,3.27631
0.182,0,0.000000,0,5.962363,2.471747,5.944142,18.408388,6.102435,14.025019,0.000000,0,0,17.154436,5.132903,6.787353,12.878147,-1.18059,0.09956,3.27659
0.183,0,0.000000,0,5.960094,2.321074,5.947724,18.391924,6.102192,14.011396,0.000000,0,0,17.139986,5.130560,6.792665,12.899213,-1.19818,0.10832,3.27674
0.184,0,0.000000,0,5.957322,2.119152,5.950585,18.375896,6.101998,13.997725,0.000000,0,0,17.125563,5.128371,6.797506,12.924922,-1.21713,0.11200,3.27672
0.185,0,0.000000,0,5.954101,1.854592,5.952566,18.360401,6.101865,13.983998,0.000000,0,0,17.111174,5.126369,6.801774,12.956306,-1.24287,0.09835,3.27650
0.186,0,0.000000,0,5.950435,1.590032,5.954547,18.344906,6.101731,13.970270,0.000000,0,0,17.096785,5.124368,6.806041,12.987689,-1.25523,0.10154,3.27643
0.187,0,0.000000,0,5.946373,1.325471,5.956528,18.329409,6.101597,13.956543,0.000000,0,0,17.082394,5.122367,6.810308,13.019073,-1.26904,0.10545,3.27659
0.188,0,0.000000,0,5.941914,1.030286,5.957915,18.313951,6.101591,13.942828,0.000000,0,0,17.068048,5.120426,6.814828,13.051246,-1.28387,0.09258,3.27657
0.189,0,0.000000,0,5.937101,0.697670,5.958577,18.298538,6.101739,13.929131,0.000000,0,0,17.053755,5.118557,6.819657,13.084386,-1.29584,0.09044,3.27634
0.190,0,0.000000,0,5.931942,0.365053,5.959239,18.283127,6.101888,13.915432,0.000000,0,0,17.039461,5.116690,6.824485,13.117526,-1.31128,0.10233,3.27615
0.191,0,0.000000,0,5.926474,0.032437,5.959901,18.267714,6.102037,13.901734,0.000000,0,0,17.025169,5.114821,6.829314,13.150666,-1.33130,0.09234,3.27599
0.192,0,0.000000,0,5.920722,-0.304729,5.959819,18.252733,6.102312,13.888350,0.000000,0,0,17.011105,5.113163,6.834252,13.183846,-1.34209,0.09888,3.27618
0.193,0,0.000000,0,5.914718,-0.647455,5.958827,18.238283,6.102742,13.875350,0.000000,0,0,16.997318,5.111760,6.839326,13.217077,-1.35303,0.10116,3.27679
0.194,0,0.000000,0,5.908498,-0.990182,5.957835,18.223831,6.103172,13.862350,0.000000,0,0,16.983534,5.110356,6.844399,13.250308,-1.36401,0.09096,3.27690
0.195,0,0.000000,0,5.902086,-1.332909,5.956843,18.209379,6.103602,13.849350,0.000000,0,0,16.969748,5.108953,6.849473,13.283539,-1.37286,0.10571,3.27636
0.196,0,0.000000,0,5.895535,-1.651521,5.955318,18.195309,6.104415,13.836544,0.000000,0,0,16.956083,5.107800,6.854677,13.316129,-1.38687,0.10580,3.27630
0.197,0,0.000000,0,5.888859,-1.940661,5.953144,18.181705,6.105695,13.823976,0.000000,0,0,16.942570,5.106949,6.860041,13.347935,-1.40154,0.08875,3.27683
0.198,0,0.000000,0,5.882126,-2.229801,5.950968,18.168100,6.106975,13.811407,0.000000,0,0,16.929054,5.106099,6.865405,13.379741,-1.40886,0.10135,3.27679
0.199,0,0.000000,0,5.875342,-2.518940,5.948793,18.154497,6.108255,13.798839,0.000000,0,0,16.915539,5.105249,6.870770,13.411547,-1.41589,0.11248,3.27603
0.200,0,0.000000,0,5.868567,-2.769681,5.945793,18.141325,6.109651,13.786011,0.000000,0,0,16.902075,5.104467,6.876254,13.441474,-1.42184,0.09032,3.27574
0.201,0,0.000000,0,5.861799,-2.973489,5.941783,18.128679,6.111187,13.772867,0.000000,0,0,16.888672,5.103768,6.881886,13.469104,-1.43175,0.10018,3.27604
0.202,0,0.000000,0,5.855089,-3.177297,5.937774,18.116035,6.112724,13.759724,0.000000,0,0,16.875269,5.103069,6.887517,13.496734,-1.44156,0.11663,3.27642
0.203,0,0.000000,0,5.848430,-3.381105,5.933764,18.103390,6.114261,13.746580,0.000000,0,0,16.861868,5.102370,6.893148,13.524364,-1.44708,0.09590,3.27687
0.204,0,0.000000,0,5.841877,-3.533635,5.929740,18.091345,6.116060,13.733305,0.000000,0,0,16.848501,5.101871,6.898696,13.549953,-1.45518,0.10414,3.27723
0.205,0,0.000000,0,5.835417,-3.623492,5.925699,18.080032,6.118181,13.719868,0.000000,0,0,16.835176,5.101614,6.904143,13.573050,-1.45758,0.12423,3.27746
0.206,0,0.000000,0,5.829113,-3.713348,5.921657,18.068718,6.120302,13.706430,0.000000,0,0,16.821854,5.101357,6.909590,13.596148,-1.46304,0.10346,3.27739
0.207,0,0.000000,0,5.822946,-3.803205,5.917616,18.057405,6.122423,13.692993,0.000000,0,0,16.808529,5.101101,6.915037,13.619245,-1.46742,0.10769,3.27693
0.208,0,0.000000,0,5.816954,-3.846546,5.913513,18.047783,6.124650,13.679697,0.000000,0,0,16.795359,5.100977,6.920917,13.640966,-1.47202,0.12155,3.27657
0.209,0,0.000000,0,5.811118,-3.833036,5.909337,18.040224,6.127006,13.666574,0.000000,0,0,16.782379,5.101017,6.927327,13.661010,-1.47630,0.09693,3.27634
0.210,0,0.000000,0,5.805458,-3.819525,5.905160,18.032665,6.129362,13.653451,0.000000,0,0,16.769398,5.101056,6.933736,13.681052,-1.47873,0.10242,3.27638
0.211,0,0.000000,0,5.799954,-3.806015,5.900983,18.025108,6.131717,13.640328,0.000000,0,0,16.756416,5.101096,6.940146,13.701096,-1.47868,0.12160,3.27676
0.212,0,0.000000,0,5.794622,-3.753390,5.896854,18.019083,6.133805,13.627250,0.000000,0,0,16.743788,5.101081,6.946600,13.720102,-1.48230,0.09818,3.27671
0.213,0,0.000000,0,5.789443,-3.652959,5.892785,18.014931,6.135564,13.614224,0.000000,0,0,16.731586,5.101000,6.953107,13.737842,-1.47868,0.09650,3.27610
0.214,0,0.000000,0,5.784444,-3.552527,5.888715,18.010780,6.137324,13.601198,0.000000,0,0,16.719387,5.100919,6.959614,13.755582,-1.47993,0.12301,3.27582
0.215,0,0.000000,0,5.779606,-3.452096,5.884646,18.006628,6.139083,13.588173,0.000000,0,0,16.707186,5.100838,6.966121,13.773321,-1.47990,0.09865,3.27598
0.216,0,0.000000,0,5.774953,-3.339877,5.880948,18.004026,6.140780,13.575764,0.000000,0,0,16.695339,5.100705,6.972928,13.790316,-1.47856,0.08688,3.27596
0.217,0,0.000000,0,5.770465,-3.213252,5.877705,18.003321,6.142398,13.564106,0.000000,0,0,16.683926,5.100511,6.980102,13.806397,-1.47864,0.11028,3.27573
0.218,0,0.000000,0,5.766144,-3.086627,5.874461,18.002613,6.144017,13.552449,0.000000,0,0,16.672512,5.100316,6.987277,13.822480,-1.47537,0.09572,3.27574
0.219,0,0.000000,0,5.761971,-2.960002,5.871218,18.001907,6.145636,13.540792,0.000000,0,0,16.661098,5.100121,6.994451,13.838563,-1.47490,0.08579,3.27604
0.220,0,0.000000,0,5.757947,-2.844238,5.868415,18.001875,6.147367,13.529331,0.000000,0,0,16.649786,5.099825,7.001340,13.854073,-1.46860,0.10504,3.27628
0.221,0,0.000000,0,5.754057,-2.741748,5.866150,18.002670,6.149234,13.518111,0.000000,0,0,16.638597,5.099405,7.007881,13.868882,-1.46376,0.09563,3.27643
0.222,0,0.000000,0,5.750320,-2.639257,5.863885,18.003464,6.151102,13.506890,0.000000,0,0,16.627409,5.098984,7.014422,13.883692,-1.45735,0.09163,3.27639
0.223,0,0.000000,0,5.746719,-2.536767,5.861621,18.004259,6.152969,13.495669,0.000000,0,0,16.616220,5.098564,7.020963,13.898501,-1.45364,0.10511,3.27608
0.224,0,0.000000,0,5.743273,-2.459168,5.859521,18.005625,6.154843,13.484491,0.000000,0,0,16.605282,5.098176,7.027347,13.912477,-1.44873,0.09920,3.27608
0.225,0,0.000000,0,5.739963,-2.411991,5.857622,18.007689,6.156725,13.473364,0.000000,0,0,16.594645,5.097829,7.033538,13.925434,-1.44243,0.09004,3.27646
0.226,0,0.000000,0,5.736795,-2.364814,5.855723,18.009750,6.158607,13.462237,0.000000,0,0,16.584009,5.097481,7.039729,13.938392,-1.43765,0.09370,3.27671
0.227,0,0.000000,0,5.733755,-2.317637,5.853824,18.011814,6.160488,13.451111,0.000000,0,0,16.573372,5.097134,7.045921,13.951348,-1.42125,0.10373,3.27678
0.228,0,0.000000,0,5.730861,-2.309181,5.851859,18.014580,6.162356,13.440048,0.000000,0,0,16.563108,5.096960,7.051713,13.963526,-1.41792,0.09445,3.27676
0.229,0,0.000000,0,5.728096,-2.348050,5.849813,18.018204,6.164209,13.429064,0.000000,0,0,16.553303,5.097000,7.057018,13.974750,-1.40871,0.09411,3.27661
0.230,0,0.000000,0,5.725487,-2.386920,5.847766,18.021828,6.166062,13.418078,0.000000,0,0,16.543497,5.097039,7.062322,13.985973,-1.39908,0.11136,3.27642
0.231,0,0.000000,0,5.723015,-2.425790,5.845720,18.025452,6.167915,13.407094,0.000000,0,0,16.533691,5.097078,7.067627,13.997197,-1.39160,0.10902,3.27619
0.232,0,0.000000,0,5.720695,-2.493169,5.843413,18.029539,6.169625,13.396098,0.000000,0,0,16.524229,5.097141,7.072046,14.007650,-1.38339,0.09325,3.27616
0.233,0,0.000000,0,5.718512,-2.595393,5.840788,18.034195,6.171161,13.385089,0.000000,0,0,16.515186,5.097231,7.075385,14.017160,-1.36490,0.09139,3.27639
0.234,0,0.000000,0,5.716456,-2.697618,5.838163,18.038849,6.172697,13.374080,0.000000,0,0,16.506144,5.097322,7.078722,14.026671,-1.35443,0.11743,3.27665
0.235,0,0.000000,0,5.714514,-2.799842,5.835538,18.043505,6.174233,13.363070,0.000000,0,0,16.497101,5.097413,7.082061,14.036182,-1.34251,0.10460,3.27696
0.236,0,0.000000,0,5.712667,-2.907213,5.832906,18.047636,6.175613,13.352197,0.000000,0,0,16.488321,5.097592,7.084436,14.045790,-1.33228,0.09506,3.27703
0.237,0,0.000000,0,5.710905,-3.020874,5.830264,18.051128,6.176802,13.341488,0.000000,0,0,16.479862,5.097879,7.085635,14.055513,-1.31894,0.11621,3.27680
0.238,0,0.000000,0,5.709215,-3.134536,5.827622,18.054621,6.177991,13.330778,0.000000,0,0,16.471403,5.098167,7.086833,14.065238,-1.30708,0.10701,3.27677
0.239,0,0.000000,0,5.707588,-3.248197,5.824980,18.058113,6.179180,13.320069,0.000000,0,0,16.462944,5.098455,7.088032,14.074963,-1.29158,0.09112,3.27700
0.240,0,0.000000,0,5.706018,-3.343894,5.821724,18.061661,6.180206,13.309959,0.000000,0,0,16.454548,5.098472,7.088250,14.085894,-1.26929,0.10991,3.27710
0.241,0,0.000000,0,5.704498,-3.417634,5.817719,18.065277,6.181033,13.300583,0.000000,0,0,16.446228,5.098158,7.087268,14.098299,-1.25438,0.11750,3.27702
0.242,0,0.000000,0,5.703008,-3.491375,5.813713,18.068893,6.181859,13.291205,0.000000,0,0,16.437908,5.097844,7.086286,14.110705,-1.24179,0.10301,3.27698
0.243,0,0.000000,0,5.701546,-3.565116,5.809707,18.072508,6.182686,13.281828,0.000000,0,0,16.429588,5.097529,7.085304,14.123111,-1.22729,0.11003,3.27698
0.244,0,0.000000,0,5.700079,-3.600652,5.805492,18.076178,6.183705,13.272208,0.000000,0,0,16.421526,5.097524,7.084878,14.131786,-1.21301,0.11406,3.27701
0.245,0,0.000000,0,5.698607,-3.589494,5.801023,18.079912,6.184960,13.262292,0.000000,0,0,16.413776,5.097896,7.085134,14.135903,-1.19821,0.10697,3.27709
0.246,0,0.000000,0,5.697095,-3.578335,5.796555,18.083649,6.186214,13.252375,0.000000,0,0,16.406027,5.098268,7.085390,14.140019,-1.17984,0.11406,3.27710
0.247,0,0.000000,0,5.695548,-3.567177,5.792086,18.087383,6.187469,13.242458,0.000000,0,0,16.398277,5.098640,7.085645,14.144136,-1.15273,0.11299,3.27702
0.248,0,0.000000,0,5.693936,-3.513930,5.788030,18.091160,6.188481,13.232699,0.000000,0,0,16.390724,5.099169,7.085341,14.148192,-1.13860,0.10653,3.27674
0.249,0,0.000000,0,5.692266,-3.409242,5.784479,18.094988,6.189195,13.223134,0.000000,0,0,16.383415,5.099888,7.084353,14.152173,-1.11958,0.10863,3.27621
0.250,0,0.000000,0,5.690519,-3.304554,5.780928,18.098816,6.189909,13.213568,0.000000,0,0,16.376106,5.100608,7.083364,14.156155,-1.09967,0.10017,3.27635
0.251,0,0.000000,0,5.688703,-3.199866,5.777376,18.102644,6.190622,13.204002,0.000000,0,0,16.368797,5.101327,7.082376,14.160136,-1.08162,0.09634,3.27734
0.252,0,0.000000,0,5.686799,-3.066256,5.774148,18.106487,6.191431,13.194485,0.000000,0,0,16.361643,5.102073,7.080743,14.164698,-1.06418,0.10334,3.27756
0.253,0,0.000000,0,5.684817,-2.897296,5.771316,18.110346,6.192356,13.185028,0.000000,0,0,16.354677,5.102849,7.078321,14.169969,-1.02849,0.10070,3.27679
0.254,0,0.000000,0,5.682737,-2.728337,5.768483,18.114206,6.193280,13.175570,0.000000,0,0,16.347712,5.103627,7.075898,14.175240,-1.01013,0.09073,3.27640
0.255,0,0.000000,0,5.680570,-2.559378,5.765650,18.118065,6.194205,13.166113,0.000000,0,0,16.340746,5.104403,7.073476,14.180510,-0.99023,0.10152,3.27648
0.256,0,0.000000,0,5.678277,-2.389660,5.763033,18.121738,6.194981,13.156790,0.000000,0,0,16.334213,5.105111,7.071262,14.187010,-0.97243,0.09922,3.27655
0.257,0,0.000000,0,5.675875,-2.219014,5.760680,18.125185,6.195574,13.147632,0.000000,0,0,16.328213,5.105733,7.069304,14.195011,-0.95247,0.08114,3.27663
0.258,1,1.305311,0,5.673311,-2.048368,5.758327,18.128632,6.196168,13.138473,0.000000,0,0,16.322212,5.106356,7.067347,14.203012,-0.93106,0.09306,3.27640
0.259,0,3.768163,1,5.670605,-1.877723,5.755973,18.132076,6.196763,13.129314,0.000000,0,0,16.316210,5.106979,7.065389,14.211014,-0.90617,0.10538,3.27579
0.260,0,4.923663,1,5.667716,-1.731627,5.754272,18.135448,6.197305,13.120809,0.000000,0,0,16.310257,5.107492,7.062954,14.220263,-0.86876,0.07921,3.27562
0.261,0,4.919812,1,5.664664,-1.615537,5.753366,18.138729,6.197784,13.113102,0.000000,0,0,16.304361,5.107873,7.059937,14.231034,-0.85039,0.08590,3.27600
0.262,0,4.915936,1,5.661408,-1.499447,5.752460,18.142010,6.198263,13.105394,0.000000,0,0,16.298464,5.108254,7.056920,14.241806,-0.82953,0.11693,3.27608
0.263,0,4.912036,1,5.657970,-1.383357,5.751555,18.145290,6.198742,13.097688,0.000000,0,0,16.292568,5.108635,7.053902,14.252579,-0.80530,0.08933,3.27578
0.264,0,4.908067,1,5.654289,-1.310555,5.750761,18.148329,6.199218,13.090117,0.000000,0,0,16.286400,5.108905,7.050772,14.264769,-0.78418,0.08914,3.27591
0.265,0,4.904036,1,5.650394,-1.290659,5.750104,18.151070,6.199691,13.082710,0.000000,0,0,16.279900,5.109040,7.047503,14.278691,-0.76277,0.12181,3.27659
0.266,0,4.899994,1,5.646216,-1.270764,5.749447,18.153811,6.200163,13.075305,0.000000,0,0,16.273399,5.109174,7.044234,14.292614,-0.72404,0.10090,3.27698
0.267,0,4.895943,1,5.641788,-1.250868,5.748790,18.156553,6.200636,13.067900,0.000000,0,0,16.266899,5.109308,7.040965,14.306537,-0.69414,0.09215,3.27698
0.268,0,4.891945,1,5.637048,-1.279931,5.747934,18.158264,6.200882,13.059712,0.000000,0,0,16.260279,5.109882,7.036743,14.321623,-0.67206,0.11771,3.27701
0.269,0,4.887996,1,5.632030,-1.368831,5.746835,18.158716,6.200850,13.050570,0.000000,0,0,16.253511,5.110992,7.031356,14.338129,-0.65100,0.11493,3.27709
0.270,0,4.884066,1,5.626671,-1.457731,5.745736,18.159170,6.200819,13.041429,0.000000,0,0,16.246742,5.112102,7.025969,14.354636,-0.62608,0.09052,3.27690
0.271,0,4.880154,1,5.621011,-1.546632,5.744637,18.159622,6.200788,13.032286,0.000000,0,0,16.239975,5.113212,7.020582,14.371142,-0.60136,0.09801,3.27636
0.272,0,4.876220,1,5.614999,-1.684121,5.743398,18.158344,6.200994,13.023260,0.000000,0,0,16.232969,5.114431,7.014619,14.387742,-0.57610,0.12340,3.27620
0.273,0,4.872268,1,5.608675,-1.880998,5.741990,18.154947,6.201489,13.014375,0.000000,0,0,16.225674,5.115784,7.007951,14.404455,-0.54747,0.10296,3.27650
0.274,0,4.868358,1,5.602000,-2.077875,5.740581,18.151552,6.201985,13.005490,0.000000,0,0,16.218380,5.117136,7.001284,14.421168,-0.50586,0.09096,3.27640
0.275,0,4.864487,1,5.595012,-2.274751,5.739172,18.148155,6.202480,12.996605,0.000000,0,0,16.211084,5.118489,6.994616,14.437881,-0.48088,0.10715,3.27579
0.276,0,4.860743,1,5.587700,-2.500176,5.737214,18.143467,6.203067,12.987156,0.000000,0,0,16.203743,5.120227,6.987863,14.454440,-0.45697,0.11078,3.27572
0.277,0,4.857110,1,5.580099,-2.760491,5.734586,18.137199,6.203767,12.977018,0.000000,0,0,16.196342,5.122437,6.981007,14.470811,-0.43048,0.08219,3.27633
0.278,0,4.853639,1,5.572256,-3.020807,5.731957,18.130930,6.204467,12.966880,0.000000,0,0,16.188944,5.124648,6.974150,14.487181,-0.40263,0.08281,3.27677
0.279,0,4.850311,1,5.564198,-3.281123,5.729328,18.124662,6.205166,12.956742,0.000000,0,0,16.181543,5.126858,6.967293,14.503551,-0.38184,0.10721,3.27700
0.280,0,4.847191,1,5.556020,-3.548676,5.726017,18.117712,6.205832,12.946495,0.000000,0,0,16.174154,5.129293,6.961051,14.520078,-0.34967,0.08841,3.27713
0.281,0,4.844256,1,5.547737,-3.825076,5.721871,18.109930,6.206457,12.936114,0.000000,0,0,16.166782,5.132004,6.955562,14.536795,-0.30725,0.08619,3.27713
0.282,0,4.841685,1,5.539460,-4.101475,5.717726,18.102146,6.207081,12.925734,0.000000,0,0,16.159409,5.134714,6.950072,14.553512,-0.27910,0.10556,3.27700
0.283,0,4.839436,1,5.531188,-4.377874,5.713580,18.094364,6.207705,12.915353,0.000000,0,0,16.152035,5.137425,6.944582,14.570229,-0.25685,0.09425,3.27669
0.284,0,4.837666,1,5.523057,-4.656774,5.708898,18.086559,6.208436,12.905025,0.000000,0,0,16.145063,5.140499,6.940084,14.586992,-0.22902,0.08651,3.27645
0.285,0,4.836319,1,5.515050,-4.938732,5.703560,18.078728,6.209294,12.894761,0.000000,0,0,16.138586,5.144016,6.936798,14.603813,-0.20554,0.10226,3.27630
0.286,0,4.835241,1,5.507336,-5.220689,5.698223,18.070896,6.210154,12.884497,0.000000,0,0,16.132107,5.147534,6.933512,14.620633,-0.17873,0.10016,3.27621
0.287,0,4.834399,1,5.499880,-5.502646,5.692885,18.063063,6.211012,12.874233,0.000000,0,0,16.125628,5.151052,6.930225,14.637454,-0.14444,0.09216,3.27621
0.288,0,4.833600,1,5.492873,-5.757583,5.687171,18.054510,6.212191,12.864177,0.000000,0,0,16.119513,5.154543,6.927027,14.653921,-0.10074,0.10202,3.27645
0.289,0,4.832838,1,5.486262,-5.979496,5.680994,18.045076,6.213761,12.854372,0.000000,0,0,16.113840,5.158002,6.923934,14.669956,-0.07463,0.10630,3.27698
0.290,0,4.832239,1,5.480233,-6.201409,5.674817,18.035643,6.215330,12.844567,0.000000,0,0,16.108168,5.161461,6.920842,14.685991,-0.04797,0.10007,3.27705
0.291,0,4.831784,1,5.474720,-6.423323,5.668640,18.026207,6.216900,12.834763,0.000000,0,0,16.102495,5.164920,6.917750,14.702026,-0.02266,0.11064,3.27651
0.292,0,4.831674,1,5.469895,-6.598922,5.662142,18.016424,6.218549,12.825291,0.000000,0,0,16.097574,5.168517,6.912202,14.694826,0.00209,0.11152,3.27618
0.293,0,4.831869,1,5.465682,-6.717915,5.655252,18.006216,6.220296,12.816223,0.000000,0,0,16.093573,5.172283,6.903653,14.659225,0.02272,0.10832,3.27610
0.294,0,4.832423,1,5.462253,-6.836908,5.648363,17.996008,6.222044,12.807157,0.000000,0,0,16.089573,5.176049,6.895103,14.623626,0.06252,0.12372,3.27640
