"Time","v2 R COP","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.047,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.402054,24.953856,77.308029,61.315018,5.179988,8.847068,4.747441,10.041440,3.846578,10.421751,5.465718,0,3.733566,8.053781,5.599916,13.368472,5.733999,5.690901,8.386647,10.242649,8.973134,8.040321,9.397921,7.510987,9.768825,7.099748,9.276301,8.732446,10.634572,8.818318,10.211549,9.570957,0,-0.01752,0.00569,-0.02060,-0.01413,0.00714,-0.01282,0.00626,0.00122,1.47702,0.10303,3.27711
0.048,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.937317,24.927670,77.569695,60.058773,5.183713,8.745596,4.756321,10.054902,3.856424,10.421876,5.465112,0,3.745174,8.120049,5.601654,13.357061,5.737895,5.681745,8.395442,10.249372,8.962588,8.114964,9.378528,7.568384,9.736091,7.146810,9.289058,8.786674,10.653045,8.841573,10.226363,9.592627,0,-0.01944,0.00464,-0.02182,-0.01398,0.00836,-0.01344,-0.02142,0.00549,1.47958,0.09827,3.27734
0.049,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.472565,24.901484,77.831352,58.802528,5.187674,8.644124,4.765202,10.068364,3.866269,10.422000,5.464506,0,3.756781,8.186316,5.603278,13.345651,5.741790,5.672589,8.404238,10.256095,8.952044,8.189607,9.359135,7.625781,9.703357,7.193872,9.301814,8.840903,10.671516,8.864828,10.241179,9.614295,0,-0.01779,0.00336,-0.02197,-0.01357,0.00732,-0.00998,0.01660,-0.00374,1.48196,0.09012,3.27757
0.050,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.007828,24.875298,78.093018,57.546284,5.191757,8.542652,4.774082,10.081826,3.876115,10.422124,5.463900,0,3.768389,8.252584,5.604845,13.334240,5.745686,5.663433,8.413033,10.262818,8.941498,8.264250,9.339742,7.683177,9.670623,7.240935,9.314569,8.895133,10.689988,8.888083,10.255993,9.635964,0,-0.01727,0.00220,-0.01831,-0.01239,0.00894,-0.01231,0.00888,-0.00244,1.48175,0.07720,3.27779
0.051,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179.068878,24.842825,78.298546,56.422695,5.195971,8.452330,4.782601,10.094191,3.887082,10.426634,5.462810,0,3.779474,8.313898,5.606104,13.321853,5.749253,5.654214,8.422088,10.272734,8.929973,8.324266,9.319986,7.737320,9.641574,7.284682,9.326701,8.944050,10.704147,8.909641,10.268073,9.659050,0,-0.02032,0.00391,-0.02106,-0.01266,0.00961,-0.01312,0.03519,0.00175,1.48425,0.08695,3.27750
0.052,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.783707,24.805765,78.463089,55.395962,5.200252,8.370148,4.790857,10.105753,3.898869,10.434346,5.461366,0,3.790178,8.371598,5.607206,13.308753,5.752580,5.644950,8.431332,10.284981,8.917732,8.373606,9.299965,7.789087,9.615215,7.326009,9.338377,8.989089,10.715157,8.929962,10.278157,9.683171,0,-0.02213,0.00275,-0.01907,-0.01384,0.00607,-0.01324,0.02258,0.00107,1.48471,0.10401,3.27681
0.053,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178.498535,24.768705,78.627632,54.369225,5.204480,8.287965,4.799113,10.117315,3.910656,10.442059,5.459921,0,3.800881,8.429297,5.608113,13.295652,5.755908,5.635686,8.440576,10.297227,8.905492,8.422944,9.279944,7.840854,9.588857,7.367335,9.350053,9.034128,10.726167,8.950283,10.288240,9.707293,0,-0.01630,0.00420,-0.01892,-0.01326,0.00714,-0.01334,0.02310,0.00008,1.48840,0.09939,3.27661
0.054,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.213379,24.731646,78.792175,53.342491,5.208679,8.205783,4.807369,10.128879,3.922442,10.449770,5.458477,0,3.811584,8.486998,5.608918,13.282553,5.759235,5.626422,8.449820,10.309474,8.893250,8.472283,9.259923,7.892621,9.562499,7.408662,9.361729,9.079167,10.737176,8.970604,10.298324,9.731413,0,-0.01849,0.00395,-0.02182,-0.01338,0.00955,-0.01366,0.00696,-0.00069,1.48450,0.09459,3.27676
0.055,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.202438,25.070744,78.990707,52.503464,5.212655,8.122761,4.815343,10.141638,3.934428,10.463465,5.456820,0,3.821313,8.538411,5.609665,13.268806,5.762339,5.617356,8.459909,10.328319,8.885139,8.522427,9.248817,7.937403,9.541393,7.448972,9.371048,9.120874,10.748346,8.990594,10.306526,9.751940,0,-0.02155,0.00308,-0.02182,-0.01338,0.00687,-0.01416,0.00052,0.00687,1.48416,0.08214,3.27674
0.056,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.391708,25.684477,79.214050,51.801476,5.216515,8.039125,4.823113,10.155272,3.946559,10.481528,5.455009,0,3.830331,8.585237,5.610382,13.254586,5.765278,5.608434,8.470617,10.351979,8.880043,8.573157,9.244221,7.977085,9.524123,7.488540,9.378648,9.160148,10.759633,9.010342,10.313356,9.769842,0,-0.02402,0.00320,-0.02136,-0.01421,0.00912,-0.01456,0.00305,-0.00061,1.47614,0.09521,3.27659
0.057,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.580978,26.298210,79.437401,51.099491,5.220154,7.955490,4.830883,10.168905,3.958690,10.499591,5.453197,0,3.839348,8.632061,5.610912,13.240366,5.768217,5.599513,8.481325,10.375641,8.874947,8.623888,9.239624,8.016767,9.506853,7.528108,9.386247,9.199421,10.770921,9.030089,10.320186,9.787745,0,-0.01941,0.00378,-0.01999,-0.01317,0.00830,-0.01144,-0.00229,0.00359,1.47812,0.11503,3.27652
0.058,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.770248,26.911943,79.660744,50.397503,5.223681,7.871854,4.838652,10.182539,3.970821,10.517653,5.451385,0,3.848366,8.678885,5.611346,13.226147,5.771156,5.590591,8.492033,10.399302,8.869849,8.674619,9.235027,8.056448,9.489583,7.567676,9.393847,9.238695,10.782207,9.049838,10.327016,9.805647,0,-0.02188,0.00264,-0.01938,-0.01381,0.00754,-0.01318,0.00565,0.00114,1.47617,0.10529,3.27652
0.059,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.155518,28.300272,80.157097,50.085796,5.227020,7.778607,4.846523,10.195469,3.981501,10.543262,5.449334,0,3.856744,8.718305,5.611453,13.211602,5.773431,5.581810,8.501363,10.430507,8.852130,8.737196,9.207448,8.105566,9.465988,7.604937,9.398528,9.273251,10.790851,9.066663,10.334472,9.820225,0,-0.01431,0.00336,-0.02045,-0.01465,0.01068,-0.01271,0.00302,0.00046,1.47491,0.09064,3.27674
0.060,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.223663,30.254133,80.852776,50.059032,5.230262,7.678342,4.854468,10.207884,3.991122,10.574380,5.447106,0,3.864657,8.752317,5.611389,13.196820,5.775222,5.573133,8.509686,10.467218,8.825194,8.808423,9.163090,8.161572,9.437775,7.640514,9.401079,9.304362,10.797562,9.081353,10.342384,9.832376,0,-0.01910,0.00359,-0.02060,-0.01372,0.00284,-0.01218,-0.00537,-0.00099,1.47116,0.09114,3.27712
0.061,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.291809,32.207996,81.548454,50.032269,5.233260,7.578077,4.862413,10.220299,4.000742,10.605498,5.444878,0,3.872569,8.786330,5.611136,13.182037,5.777012,5.564456,8.518010,10.503929,8.798260,8.879650,9.118731,8.217580,9.409562,7.676091,9.403630,9.335475,10.804274,9.096044,10.350298,9.844527,0,-0.01917,0.00310,-0.02106,-0.01360,0.00882,-0.01270,0.00168,0.00107,1.46664,0.10398,3.27715
0.062,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.359955,34.161858,82.244133,50.005505,5.236132,7.477812,4.870358,10.232714,4.010363,10.636616,5.442650,0,3.880481,8.820342,5.610785,13.167255,5.778802,5.555779,8.526334,10.540641,8.771324,8.950877,9.074373,8.273587,9.381349,7.711668,9.406181,9.366587,10.810985,9.110734,10.358211,9.856678,0,-0.02219,0.00455,-0.01968,-0.01532,0.00769,-0.01123,0.00616,0.00412,1.46231,0.10276,3.27692
0.063,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.878891,36.023129,83.184441,50.084869,5.238656,7.369080,4.878058,10.249010,4.018996,10.676064,5.440719,0,3.888103,8.847283,5.610416,13.151864,5.780065,5.547369,8.530338,10.602006,8.746889,9.002492,9.020895,8.323336,9.349591,7.743034,9.408082,9.390536,10.815985,9.124249,10.363738,9.874293,0,-0.02103,0.00484,-0.02060,-0.01283,0.00934,-0.01175,0.00809,0.00221,1.45419,0.08513,3.27696
0.064,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.726944,37.816792,84.303345,50.241722,5.241001,7.254164,4.885578,10.268139,4.026909,10.721592,5.439003,0,3.895512,8.869061,5.610038,13.136028,5.780942,5.539155,8.531191,10.681371,8.724280,9.039788,8.960759,8.368515,9.315245,7.771326,9.409509,9.409258,10.819735,9.136905,10.367522,9.895898,0,-0.01498,0.00356,-0.02045,-0.01482,0.00742,-0.01379,0.00500,0.00237,1.44855,0.08254,3.27718
0.065,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.574997,39.610458,85.422249,50.398575,5.242804,7.139249,4.893099,10.287268,4.034821,10.767120,5.437287,0,3.902921,8.890838,5.609610,13.120193,5.781820,5.530941,8.532043,10.760736,8.701672,9.077085,8.900622,8.413694,9.280899,7.799617,9.410934,9.427979,10.823484,9.149562,10.371307,9.917503,0,-0.01846,0.00597,-0.02319,-0.01433,0.00833,-0.01572,0.01270,0.00313,1.44260,0.10032,3.27728
0.066,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.423065,41.404121,86.541153,50.555424,5.244329,7.024334,4.900619,10.306396,4.042734,10.812649,5.435571,0,3.910331,8.912616,5.609156,13.104357,5.782697,5.522727,8.532894,10.840100,8.679062,9.114381,8.840487,8.458873,9.246552,7.827908,9.412360,9.446699,10.827235,9.162218,10.375092,9.939108,0,-0.01831,0.00282,-0.02014,-0.01089,0.00671,-0.01033,-0.03397,0.00572,1.43466,0.09757,3.27728
0.067,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.650772,42.444580,87.726288,50.885983,5.245200,6.903020,4.907528,10.321008,4.050946,10.865602,5.433794,0,3.916566,8.927303,5.608573,13.087725,5.783216,5.514980,8.537484,10.912960,8.653738,9.146755,8.801941,8.477144,9.214612,7.849398,9.411413,9.457503,10.824513,9.172915,10.374652,9.955171,0,-0.01758,0.00475,-0.01602,-0.01617,0.00818,-0.01048,-0.01544,0.00259,1.42740,0.08637,3.27724
0.068,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.885757,42.935116,88.959785,51.343361,5.245734,6.777036,4.913990,10.332319,4.059378,10.923975,5.431972,0,3.921945,8.936815,5.607923,13.070511,5.783474,5.507574,8.544805,10.981070,8.626431,9.175534,8.779160,8.475770,9.184427,7.865922,9.408734,9.462527,10.817066,9.182178,10.371127,9.967187,0,-0.01923,0.00392,-0.02029,-0.01385,0.00714,-0.01477,0.00684,0.01007,1.42191,0.09506,3.27716
0.069,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.120758,43.425652,90.193275,51.800739,5.245983,6.651052,4.920452,10.343632,4.067810,10.982348,5.430150,0,3.927323,8.946326,5.607112,13.053297,5.783732,5.500168,8.552124,11.049180,8.599123,9.204314,8.756377,8.474396,9.154243,7.882446,9.406055,9.467552,10.809619,9.191443,10.367602,9.979203,0,-0.01620,0.00436,-0.01999,-0.01340,0.00900,-0.01419,0.00180,-0.00183,1.41223,0.11483,3.27683
0.070,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.355759,43.916187,91.426773,52.258118,5.246085,6.525067,4.926914,10.354943,4.076242,11.040723,5.428328,0,3.932702,8.955838,5.606218,13.036083,5.783990,5.492762,8.559443,11.117290,8.571815,9.233094,8.733595,8.473022,9.124059,7.898970,9.403377,9.472576,10.802172,9.200707,10.364078,9.991220,0,-0.02386,0.00555,-0.01877,-0.01579,0.00928,-0.01256,0.00943,0.00366,1.39975,0.11285,3.27629
0.071,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.398697,44.150436,92.361694,52.919460,5.246353,6.407482,4.933173,10.363347,4.086003,11.105944,5.426393,0,3.937983,8.961655,5.605171,13.018882,5.783947,5.485753,8.564644,11.190711,8.542717,9.249590,8.700375,8.500534,9.095506,7.922111,9.397321,9.474080,10.795364,9.211344,10.363273,10.003824,0,-0.02582,0.00345,-0.01831,-0.01350,0.00858,-0.01205,0.00266,-0.00092,1.38800,0.09393,3.27658
0.072,0.000000,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.301407,44.197563,93.078644,53.729721,5.246706,6.296029,4.939283,10.369628,4.096735,11.176166,5.424373,0,3.943193,8.964773,5.604045,13.001690,5.783685,5.479036,8.568298,11.268010,8.512309,9.257118,8.659534,8.549136,9.068146,7.950082,9.388801,9.473013,10.789024,9.222980,10.364453,10.016860,0,-0.01166,0.00394,-0.02182,-0.01274,0.00726,-0.01318,0.00244,0.00282,1.37573,0.09974,3.27750
0.073,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.204117,44.244690,93.795586,54.539982,5.247434,6.184576,4.945394,10.375908,4.107468,11.246387,5.422354,0,3.948404,8.967891,5.602901,12.984498,5.783423,5.472318,8.571952,11.345309,8.481901,9.264646,8.618692,8.597739,9.040785,7.978053,9.380280,9.471947,10.782684,9.234617,10.365634,10.029895,0,-0.02600,0.00346,-0.01938,-0.01329,0.00729,-0.01208,0.01178,0.00343,1.36807,0.11369,3.27776
0.074,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.106842,44.291821,94.512527,55.350243,5.248354,6.073123,4.951504,10.382188,4.118200,11.316607,5.420335,0,3.953614,8.971009,5.601747,12.967306,5.783161,5.465600,8.575605,11.422607,8.451493,9.272173,8.577850,8.646341,9.013425,8.006024,9.371759,9.470880,10.776344,9.246255,10.366815,10.042931,0,-0.01489,0.00339,-0.02060,-0.01303,0.00513,-0.01286,0.00427,0.00122,1.35767,0.10062,3.27753
0.075,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,158.655884,44.495441,94.819000,56.109821,5.249747,5.979599,4.957483,10.390179,4.130379,11.391547,5.418947,0,3.958851,8.970557,5.600764,12.950211,5.782970,5.459165,8.579400,11.505898,8.435513,9.271941,8.552970,8.664445,8.994655,8.018646,9.362036,9.470862,10.767467,9.253626,10.366679,10.052733,0,-0.01743,0.00352,-0.02014,-0.01268,0.00894,-0.01294,0.00766,0.00229,1.34558,0.08901,3.27713
0.076,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.946732,44.813320,94.825775,56.832394,5.251382,5.899164,4.963365,10.399419,4.143613,11.469932,5.418019,0,3.964108,8.967498,5.599868,12.933186,5.782831,5.452935,8.583298,11.593560,8.430066,9.266046,8.539742,8.660281,8.982158,8.020062,9.351433,9.471613,10.756739,9.257883,10.365584,10.060176,0,-0.01675,0.00238,-0.01968,-0.01328,0.00858,-0.01340,0.00842,0.00244,1.33679,0.09347,3.27660
0.077,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.237579,45.131199,94.832558,57.554966,5.253400,5.818730,4.969246,10.408659,4.156848,11.548315,5.417092,0,3.969365,8.964438,5.599414,12.916160,5.782692,5.446705,8.587195,11.681224,8.424619,9.260149,8.526514,8.656116,8.969660,8.021479,9.340830,9.472363,10.746010,9.262140,10.364490,10.067618,0,-0.01819,0.00452,-0.02045,-0.01396,0.00812,-0.01379,0.00699,0.00229,1.32159,0.10238,3.27654
0.078,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.528427,45.449081,94.839333,58.277538,5.255614,5.738297,4.975129,10.417899,4.170083,11.626699,5.416164,0,3.974621,8.961379,5.599188,12.899135,5.782553,5.440475,8.591092,11.768887,8.419171,9.254252,8.513287,8.651953,8.957162,8.022894,9.330228,9.473112,10.735281,9.266397,10.363395,10.075062,0,-0.01700,0.00331,-0.02289,-0.01291,0.00937,-0.01283,0.00467,0.00313,1.30045,0.09290,3.27685
0.079,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.832886,45.879990,94.833908,58.937748,5.258097,5.676778,4.980614,10.430255,4.183880,11.709830,5.415599,0,3.979691,8.956023,5.599463,12.882677,5.782808,5.434685,8.593870,11.859954,8.415028,9.242948,8.507565,8.636835,8.950350,8.015823,9.319393,9.474681,10.725356,9.271093,10.360568,10.086180,0,-0.01724,0.00365,-0.02243,-0.01399,0.00848,-0.01108,0.00446,0.00420,1.28671,0.08346,3.27693
0.080,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.147308,46.393425,94.819572,59.552425,5.260718,5.629069,4.985809,10.444885,4.198087,11.796428,5.415298,0,3.984624,8.948992,5.599997,12.866635,5.783352,5.429216,8.595831,11.953506,8.411834,9.227694,8.507321,8.613722,8.947687,8.002557,9.308390,9.476848,10.716019,9.276111,10.356477,10.099982,0,-0.01837,0.00404,-0.02319,-0.01459,0.00815,-0.01346,0.00378,0.00153,1.27509,0.09423,3.27686
0.081,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.461731,46.906860,94.805237,60.167103,5.263634,5.581361,4.991004,10.459516,4.212295,11.883024,5.414997,0,3.989558,8.941959,5.600029,12.850594,5.783895,5.423747,8.597792,12.047060,8.408641,9.212440,8.507078,8.590609,8.945025,7.989290,9.297385,9.479014,10.706681,9.281127,10.352386,10.113784,0,-0.01605,0.00243,-0.02045,-0.01297,0.00812,-0.01215,0.00430,0.00244,1.26038,0.10214,3.27700
0.082,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.776154,47.420292,94.790901,60.781780,5.266700,5.533652,4.996200,10.474146,4.226502,11.969622,5.414695,0,3.994491,8.934928,5.599803,12.834552,5.784439,5.418278,8.599752,12.140613,8.405447,9.197186,8.506835,8.567495,8.942363,7.976024,9.286382,9.481180,10.697344,9.286143,10.348295,10.127586,0,-0.01648,0.00314,-0.00946,-0.01297,0.00873,-0.01291,0.00549,0.00069,1.24463,0.09086,3.27730
0.083,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.351898,47.723644,95.048073,61.409863,5.270083,5.491823,5.001572,10.484317,4.241015,12.057426,5.433672,0,3.998892,8.925968,5.598939,12.832154,5.768458,5.459797,8.600420,12.236137,8.401173,9.181061,8.504019,8.549981,8.939064,7.962996,9.276090,9.477908,10.686428,9.290399,10.341373,10.135088,0,-0.00607,0.00204,-0.02380,-0.01181,0.00769,-0.01283,0.00735,0.00183,1.23056,0.09157,3.27726
0.084,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.118439,47.873615,95.503464,62.047729,5.273629,5.454287,5.007072,10.491231,4.255751,12.146112,5.466723,0,4.002904,8.915601,5.597747,12.839721,5.740413,5.535623,8.600142,12.333103,8.396110,9.164300,8.499326,8.536555,8.935300,7.950142,9.266316,9.470665,10.674361,9.294097,10.332385,10.137991,0,-0.01892,0.00560,-0.01938,-0.01271,0.00931,-0.01175,0.00540,0.00290,1.21698,0.10373,3.27696
0.085,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.884964,48.023586,95.958862,62.685596,5.277320,5.416751,5.012573,10.498145,4.270487,12.234798,5.499774,0,4.006916,8.905233,5.601052,12.847286,5.712368,5.611448,8.599864,12.430068,8.391047,9.147538,8.494632,8.523129,8.931536,7.937288,9.256543,9.463421,10.662293,9.297795,10.323397,10.140893,0,-0.02536,0.00415,-0.01892,-0.01642,0.00708,-0.01146,0.00211,0.00450,1.19302,0.11410,3.27691
0.086,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.651505,48.173557,96.414253,63.323463,5.281086,5.379215,5.018073,10.505059,4.285223,12.323484,5.532826,0,4.010928,8.894866,5.606675,12.854852,5.684323,5.687274,8.599586,12.527033,8.385983,9.130777,8.489939,8.509704,8.927772,7.924435,9.246771,9.456178,10.650227,9.301494,10.314408,10.143796,0,-0.01071,-0.00058,-0.02029,-0.01332,0.01031,-0.01213,0.00488,0.00275,1.17191,0.09877,3.27706
0.087,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.598862,48.120754,96.928703,63.942993,5.284770,5.337750,5.023594,10.515239,4.300277,12.410739,5.567044,0,4.013737,8.883591,5.620685,12.864855,5.673275,5.717376,8.624723,12.563340,8.384935,9.110008,8.490503,8.490342,8.927230,7.908534,9.239166,9.445419,10.642674,9.308928,10.305211,10.151511,0,-0.02130,0.00133,-0.01923,-0.01308,0.01132,-0.01158,0.00391,0.00221,1.15451,0.10152,3.27691
0.088,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.678253,47.919899,97.486267,64.549141,5.288412,5.293417,5.029130,10.527802,4.315562,12.496949,5.602113,0,4.015666,8.871652,5.639015,12.876637,5.674635,5.714096,8.668415,12.555361,8.386821,9.086314,8.494907,8.466647,8.929041,7.890407,9.233145,9.432096,10.638418,9.319087,10.295860,10.162742,0,-0.01712,0.00580,-0.01862,-0.01320,0.00754,-0.01245,0.00873,0.00229,1.13998,0.11986,3.27653
0.089,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.757629,47.719044,98.043831,65.155281,5.291720,5.249084,5.034667,10.540365,4.330847,12.583159,5.637183,0,4.017596,8.859712,5.657224,12.888420,5.675997,5.710815,8.712107,12.547381,8.388705,9.062620,8.499311,8.442951,8.930852,7.872281,9.227123,9.418771,10.634162,9.329247,10.286510,10.173972,0,-0.01871,0.00346,-0.01480,-0.01228,0.00516,-0.01202,-0.00931,0.00183,1.12064,0.10599,3.27611
0.090,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.837021,47.518188,98.601402,65.761429,5.294858,5.204750,5.040203,10.552928,4.346131,12.669370,5.672252,0,4.019525,8.847773,5.675370,12.900203,5.677358,5.707535,8.755798,12.539402,8.390591,9.038926,8.503715,8.419256,8.932663,7.854154,9.221102,9.405446,10.629906,9.339407,10.277160,10.185203,0,-0.01666,0.00345,-0.02029,-0.01375,0.00949,-0.01326,0.00906,0.00160,1.10532,0.08712,3.27565
0.091,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.734711,47.550140,99.142456,66.349770,5.297437,5.146263,5.045503,10.562865,4.363325,12.751810,5.687176,0,4.019872,8.834586,5.684377,12.896502,5.678412,5.705076,8.798851,12.525445,8.391923,9.023050,8.505796,8.401994,8.934205,7.840415,9.216024,9.396029,10.625162,9.347588,10.269513,10.195275,0,-0.01724,0.00307,-0.01923,-0.01389,0.00864,-0.01331,0.00491,0.00290,1.08670,0.09231,3.27597
0.092,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.499756,47.752060,99.671463,66.925117,5.299729,5.077442,5.050631,10.570887,4.381912,12.831497,5.687391,0,4.019063,8.820488,5.688676,12.881495,5.679242,5.703216,8.841437,12.507123,8.392852,9.012883,8.506183,8.389428,8.935552,7.829881,9.211637,9.389464,10.620063,9.354323,10.263110,10.204505,0,-0.01910,0.00513,-0.02121,-0.01353,0.00891,-0.01118,0.00369,0.00351,1.05829,0.10431,3.27689
0.093,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.264786,47.953979,100.200470,67.500465,5.301375,5.008621,5.055758,10.578908,4.400499,12.911184,5.687607,0,4.018253,8.806390,5.688355,12.866488,5.680072,5.701356,8.884023,12.488801,8.393780,9.002715,8.506569,8.376863,8.936898,7.819346,9.207250,9.382900,10.614964,9.361059,10.256708,10.213734,0,-0.01700,0.00296,-0.02213,-0.01361,0.01276,-0.01283,0.00732,0.00328,1.03458,0.09232,3.27707
0.094,0.000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.029831,48.155899,100.729469,68.075813,5.302688,4.939800,5.060886,10.586929,4.419086,12.990871,5.687822,0,4.017444,8.792292,5.685655,12.851481,5.680902,5.699496,8.926609,12.470479,8.394709,8.992548,8.506955,8.364297,8.938245,7.808811,9.202862,9.376336,10.609864,9.367795,10.250306,10.222962,0,-0.01083,0.00447,-0.02014,-0.01437,-0.00757,-0.01212,0.00528,0.00137,1.01132,0.08446,3.27668
