"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.857216,118.971153,83.726608,103.960030,1.776219,0.000000,0.000000,4.324857,4.401306,15.177721,3.059967,17.351685,13.647141,0,16.588943,4.647975,0,3.246599,11.783583,4.920932,6.057717,16.749559,6.301430,11.817823,6.787296,11.746940,7.237477,12.291671,6.774812,13.522535,7.922729,13.838433,7.914575,14.584581,0,-0.01740,-0.00040,-0.02136,-0.01240,0.00810,-0.01138,0.00783,0.00910,-0.00009,0.09978,3.27690
2.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.016609,118.934998,83.315559,103.576691,1.686274,0.000000,0.000000,4.326840,4.399060,15.180598,3.060017,17.366032,13.635859,0,16.578547,4.649436,0,3.249763,11.790604,4.920349,6.057693,16.736729,6.304013,11.819474,6.796200,11.752494,7.237837,12.300658,6.776955,13.531478,7.926317,13.841868,7.916775,14.585171,0,-0.01784,0.00343,-0.01515,-0.01238,0.00899,-0.01364,0.00712,0.00099,0.00022,0.10054,3.27684
2.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.648209,117.938126,82.828560,103.347198,1.576507,0.000000,0.000000,4.328308,4.396117,15.182060,3.059876,17.377649,13.625226,0,16.567738,4.649778,0,3.250737,11.803245,4.919698,6.058319,16.725296,6.304248,11.827836,6.799423,11.761362,7.249292,12.312831,6.778823,13.537383,7.930379,13.845131,7.917567,14.586245,0,-0.01733,0.00423,-0.02368,-0.01233,0.00884,-0.01239,-0.00186,0.00254,0.00006,0.08914,3.27707
2.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.279808,116.941246,82.341553,103.117699,1.466740,0.000000,0.000000,4.329776,4.393097,15.183522,3.059736,17.389269,13.614594,0,16.556931,4.650119,0,3.251712,11.815886,4.919046,6.058943,16.713861,6.304484,11.836198,6.802647,11.770229,7.260748,12.325003,6.780692,13.543287,7.934442,13.848393,7.918358,14.587318,0,-0.01545,0.00635,-0.02062,-0.01345,0.00853,-0.01207,0.01698,0.00336,0.00000,0.09963,3.27729
2.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.911407,115.944374,81.854553,102.888206,1.356974,0.000000,0.000000,4.331244,4.389615,15.184984,3.059595,17.400888,13.603962,0,16.546124,4.650461,0,3.252687,11.828527,4.918395,6.059568,16.702427,6.304719,11.844560,6.805870,11.779097,7.272203,12.337175,6.782561,13.549192,7.938504,13.851655,7.919150,14.588393,0,-0.01816,0.00101,-0.01963,-0.02004,0.00808,-0.01173,0.00810,0.00212,0.00013,0.11361,3.27752
2.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.585350,114.937309,81.368469,102.645836,1.246868,0.000000,0.000000,4.332685,4.386097,15.186455,3.059462,17.412397,13.593311,0,16.535297,4.650842,0,3.253409,11.841447,4.917746,6.060182,16.691061,6.304769,11.853833,6.809162,11.788712,7.283414,12.348962,6.784467,13.555101,7.942389,13.854894,7.920030,14.589524,0,-0.01599,0.00255,-0.01996,-0.01110,0.00882,-0.01481,0.00807,0.00173,-0.00015,0.10810,3.27774
2.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.899841,113.776085,80.896339,102.208786,1.131640,0.000000,0.000000,4.333730,4.382368,15.188049,3.059448,17.422226,13.582390,0,16.524189,4.651836,0,3.250299,11.858577,4.917138,6.060631,16.680712,6.302003,11.876912,6.813489,11.809631,7.290913,12.354918,6.786924,13.561073,7.943587,13.857773,7.922248,14.591523,0,-0.01804,0.00264,-0.01903,-0.01342,0.00825,-0.01291,0.00349,0.00172,0.00015,0.07920,3.27782
2.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.214333,112.614861,80.424210,101.771736,1.016412,0.000000,0.000000,4.334774,4.378595,15.189645,3.059433,17.432056,13.571467,0,16.513083,4.652829,0,3.247190,11.875708,4.916530,6.061080,16.670362,6.299237,11.899990,6.817816,11.830550,7.298413,12.360872,6.789382,13.567045,7.944786,13.860651,7.924467,14.593522,0,-0.01699,0.00037,-0.01842,-0.01397,0.00809,-0.01255,0.00227,0.00346,0.00004,0.11198,3.27786
2.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.528824,111.453636,79.952072,101.334686,0.901183,0.000000,0.000000,4.335819,4.374567,15.191240,3.059418,17.441887,13.560546,0,16.501974,4.653823,0,3.244081,11.892838,4.915922,6.061529,16.660013,6.296471,11.923069,6.822144,11.851470,7.305912,12.366828,6.791840,13.573016,7.945984,13.863530,7.926685,14.595522,0,-0.01617,-0.00275,-0.02222,-0.01364,0.00750,-0.01353,-0.00137,0.00170,-0.00002,0.12199,3.27725
2.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.935196,110.263176,79.472687,100.890625,0.785417,0.000000,0.000000,4.336837,4.370478,15.192932,3.059394,17.451641,13.549621,0,16.490818,4.654765,0,3.240699,11.910233,4.915304,6.061995,16.649656,6.294102,11.945811,6.826413,11.872616,7.313289,12.373005,6.794309,13.579290,7.947474,13.866264,7.928890,14.597458,0,-0.01810,-0.01579,-0.01996,-0.01461,0.00854,-0.01075,0.00607,0.00417,0.00002,0.09635,3.27668
2.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.731735,108.630539,78.883568,100.340622,0.661504,0.000000,0.000000,4.337454,4.366027,15.196079,3.059220,17.460253,13.538644,0,16.478903,4.654923,0,3.233200,11.931641,4.914533,6.062719,16.639160,6.297749,11.963472,6.829803,11.897193,7.318815,12.382546,6.796943,13.590141,7.953368,13.866814,7.930895,14.598449,0,-0.01812,-0.00417,-0.02332,-0.01390,0.00857,-0.01185,0.00478,0.00256,0.00006,0.07577,3.27683
2.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.528259,106.997902,78.294441,99.790619,0.537591,0.000000,0.000000,4.338072,4.361513,15.199226,3.059046,17.468866,13.527667,0,16.466990,4.655082,0,3.225701,11.953049,4.913761,6.063443,16.628662,6.301395,11.981133,6.833194,11.921770,7.324340,12.392088,6.799578,13.600991,7.959262,13.867364,7.932900,14.599440,0,-0.01848,0.01192,-0.01676,-0.01229,0.00943,-0.01263,0.00514,0.00309,0.00009,0.12364,3.27699
2.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.324799,105.365265,77.705315,99.240616,0.413678,0.000000,0.000000,4.338689,4.356619,15.202374,3.058872,17.477478,13.516690,0,16.455076,4.655241,0,3.218201,11.974456,4.912990,6.064167,16.618166,6.305042,11.998794,6.836585,11.946347,7.329866,12.401629,6.802212,13.611842,7.965157,13.867913,7.934906,14.600430,0,-0.01783,-0.01984,-0.02186,-0.01476,0.00914,-0.01301,0.00270,0.00063,0.00013,0.12072,3.27714
2.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.259140,103.636917,77.131775,98.714088,0.289733,0.000000,0.000000,4.339264,4.351667,15.205329,3.058686,17.485975,13.505713,0,16.443184,4.655438,0,3.210589,11.996055,4.912238,6.064915,16.607664,6.308659,12.017047,6.840572,11.972249,7.335511,12.411550,6.804802,13.622542,7.970893,13.868679,7.936952,14.601534,0,-0.01747,0.01797,-0.01990,-0.01533,0.00884,-0.01148,0.00961,0.00367,-0.00009,0.09535,3.27729
2.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.278244,100.460655,76.793999,98.542664,0.165321,0.000000,0.000000,4.339194,4.346373,15.205390,3.058317,17.492712,13.494740,0,16.431608,4.656216,0,3.201277,12.020549,4.911794,6.066028,16.597095,6.311818,12.044250,6.853587,12.018199,7.342953,12.427206,6.806723,13.630971,7.974247,13.872707,7.939609,14.604356,0,-0.01816,-0.00035,-0.02103,-0.01367,0.00871,-0.01165,0.00419,0.01286,0.00000,0.08482,3.27744
2.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.297348,97.284401,76.456223,98.371246,0.040909,0.000000,0.000000,4.339125,4.341052,15.205451,3.057949,17.499447,13.483768,0,16.420034,4.656993,0,3.191965,12.045042,4.911349,6.067141,16.586527,6.314978,12.071454,6.866601,12.064148,7.350396,12.442863,6.808643,13.639400,7.977601,13.876736,7.942266,14.607178,0,-0.01721,0.00748,-0.01864,-0.01514,0.00826,-0.01234,0.00504,0.00486,0.00009,0.12029,3.27759
2.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.316452,94.108139,76.118439,98.199821,-0.083503,0.000000,0.000000,4.339056,4.335564,15.205512,3.057580,17.506184,13.472795,0,16.408459,4.657771,0,3.182653,12.069535,4.910904,6.068253,16.575958,6.318138,12.098658,6.879616,12.110098,7.357838,12.458520,6.810564,13.647829,7.980955,13.880764,7.944923,14.610000,0,-0.01766,-0.00263,-0.02039,-0.01173,0.00854,-0.01240,0.00687,0.00477,-0.00002,0.11327,3.27759
2.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.247269,90.849442,75.795044,98.042656,-0.208029,0.000000,0.000000,4.338973,4.330070,15.205563,3.057220,17.512867,13.461891,0,16.396906,4.658537,0,3.173294,12.094163,4.910481,6.069325,16.565403,6.322522,12.125956,6.892566,12.156339,7.365117,12.473526,6.812489,13.655818,7.984256,13.884736,7.947463,14.612761,0,-0.01692,-0.00310,-0.01844,-0.01650,0.00764,-0.01220,0.00885,0.00295,0.00004,0.10207,3.27758
2.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.842392,86.343567,75.689255,98.101135,-0.334266,0.000000,0.000000,4.338690,4.324546,15.205460,3.056986,17.518751,13.452045,0,16.385687,4.659126,0,3.163213,12.120817,4.910378,6.069790,16.555050,6.345433,12.154690,6.904548,12.206985,7.369911,12.478679,6.814484,13.657142,7.986765,13.887858,7.948225,14.614594,0,-0.01904,-0.00699,-0.01655,-0.01116,0.00763,-0.01359,0.00347,0.00302,0.00033,0.08718,3.27751
2.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.437500,81.837685,75.583466,98.159615,-0.460504,0.000000,0.000000,4.338408,4.318978,15.205357,3.056751,17.524635,13.442200,0,16.374466,4.659716,0,3.153132,12.147471,4.910275,6.070254,16.544695,6.368345,12.183424,6.916529,12.257631,7.374705,12.483831,6.816479,13.658466,7.989275,13.890980,7.948987,14.616428,0,-0.01754,0.00479,-0.02000,-0.01341,0.00808,-0.01265,0.00546,0.00204,-0.00009,0.11522,3.27742
2.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.032623,77.331810,75.477676,98.218086,-0.586742,0.000000,0.000000,4.338125,4.313147,15.205254,3.056517,17.530519,13.432355,0,16.363247,4.660306,0,3.143052,12.174127,4.910172,6.070718,16.534340,6.391257,12.212157,6.928511,12.308277,7.379499,12.488984,6.818474,13.659790,7.991785,13.894102,7.949749,14.618262,0,-0.01775,0.00347,-0.02515,-0.01223,0.00897,-0.01280,0.00375,0.00130,0.00002,0.11196,3.27711
2.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.054016,72.748688,75.376678,98.276634,-0.713049,0.000000,0.000000,4.337793,4.307236,15.205191,3.056299,17.536350,13.422540,0,16.352051,4.660875,0,3.133081,12.200903,4.910116,6.071167,16.524025,6.414046,12.240954,6.940326,12.357903,7.384485,12.493925,6.820491,13.661004,7.994192,13.897189,7.950533,14.620222,0,-0.01816,0.00397,-0.01815,-0.01344,0.00793,-0.01202,-0.00836,0.00403,0.00006,0.08956,3.27685
2.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.395538,66.996956,75.348137,98.336243,-0.840404,0.000000,0.000000,4.336728,4.300840,15.205739,3.056337,17.541351,13.413194,0,16.341230,4.661144,0,3.124769,12.229525,4.910764,6.071373,16.514288,6.434993,12.270696,6.949623,12.392103,7.392365,12.495664,6.822848,13.660552,7.995061,13.899735,7.951653,14.624083,0,-0.01863,0.00325,-0.01870,-0.01268,0.00898,-0.01213,0.00373,0.00262,-0.00009,0.11363,3.27731
2.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.737045,61.245232,75.319603,98.395851,-0.967759,0.000000,0.000000,4.335661,4.294411,15.206287,3.056375,17.546352,13.403848,0,16.330410,4.661414,0,3.116457,12.258146,4.911413,6.071581,16.504553,6.455939,12.300438,6.958921,12.426302,7.400244,12.497402,6.825205,13.660101,7.995930,13.902282,7.952775,14.627942,0,-0.01742,0.00812,-0.02132,-0.01543,0.00899,-0.01097,0.00214,0.00386,0.00015,0.12574,3.27774
2.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.078568,55.493504,75.291061,98.455460,-1.095114,0.000000,0.000000,4.334595,4.287782,15.206836,3.056412,17.551353,13.394502,0,16.319590,4.661683,0,3.108145,12.286769,4.912061,6.071788,16.494816,6.476885,12.330179,6.968218,12.460501,7.408124,12.499141,6.827562,13.659649,7.996799,13.904828,7.953895,14.631803,0,-0.01832,-0.01434,-0.01962,-0.01303,0.00868,-0.01207,0.01003,0.00122,-0.00015,0.10217,3.27782
2.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.862579,49.975296,75.269897,98.516396,-1.221769,0.000000,0.000000,4.333503,4.281175,15.207429,3.056442,17.556332,13.385218,0,16.308788,4.661913,0,3.100054,12.315433,4.912683,6.071947,16.485086,6.497418,12.361937,6.977527,12.495971,7.415785,12.500844,6.829895,13.659461,7.997732,13.907570,7.954958,14.635556,0,-0.01671,-0.00385,-0.01604,-0.01446,0.00961,-0.01322,-0.00155,0.00204,0.00018,0.08977,3.27787
2.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.341187,47.990055,75.360336,98.597435,-1.337819,0.000000,0.000000,4.332010,4.274698,15.208713,3.056356,17.560959,13.376872,0,16.298265,4.661562,0,3.095320,12.344736,4.912915,6.071376,16.475466,6.511705,12.424188,6.987005,12.550670,7.420141,12.502008,6.831883,13.663266,7.999628,13.913261,7.955148,14.637697,0,-0.01758,0.00021,-0.01635,-0.01324,0.00928,-0.01229,0.00428,0.00208,0.00002,0.12668,3.27749
2.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.819794,46.004814,75.450768,98.678482,-1.453869,0.000000,0.000000,4.330516,4.268224,15.209995,3.056270,17.565584,13.368526,0,16.287745,4.661211,0,3.090585,12.374039,4.913146,6.070806,16.465843,6.525992,12.486439,6.996482,12.605369,7.424497,12.503173,6.833870,13.667070,8.001523,13.918954,7.955338,14.639837,0,-0.01973,-0.03459,-0.02254,-0.01307,0.00826,-0.01292,0.00619,0.00052,0.00006,0.11030,3.27714
2.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.298401,44.019569,75.541206,98.759529,-1.569920,0.000000,0.000000,4.329023,4.261772,15.211278,3.056184,17.570211,13.360181,0,16.277222,4.660860,0,3.085850,12.403342,4.913378,6.070235,16.456223,6.540279,12.548690,7.005960,12.660067,7.428853,12.504337,6.835858,13.670875,8.003419,13.924645,7.955529,14.641978,0,-0.01779,-0.00155,-0.01928,-0.02063,0.00841,-0.01268,0.00436,-0.00599,0.00015,0.10130,3.27729
2.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.986191,42.238667,75.644104,98.849648,-1.685485,0.000000,0.000000,4.327505,4.255297,15.212566,3.056079,17.574806,13.351850,0,16.266697,4.660553,0,3.081347,12.432593,4.913606,6.069618,16.446657,6.552499,12.609474,7.013891,12.710675,7.432935,12.505840,6.837815,13.674510,8.005284,13.930289,7.955832,14.644258,0,-0.01631,0.00073,-0.02171,-0.01198,0.00857,-0.01166,0.00765,-0.00084,-0.00006,0.08622,3.27745
2.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.838821,43.549221,75.935524,99.077026,-1.793723,0.000000,0.000000,4.325597,4.248693,15.213933,3.055682,17.578930,13.343720,0,16.256111,4.660912,0,3.080346,12.461068,4.913772,6.068311,16.437952,6.533447,12.648074,6.998444,12.699394,7.432884,12.512454,6.839322,13.675586,8.006689,13.935214,7.957850,14.648648,0,-0.01779,0.00407,-0.01952,-0.01583,0.00870,-0.01255,0.00639,0.01061,0.00000,0.11779,3.27768
2.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.691437,44.859776,76.226944,99.304413,-1.901960,0.000000,0.000000,4.323689,4.242105,15.215299,3.055285,17.583054,13.335591,0,16.245525,4.661271,0,3.079345,12.489544,4.913938,6.067003,16.429249,6.514395,12.686673,6.982996,12.688114,7.432832,12.519068,6.840828,13.676662,8.008094,13.940140,7.959867,14.653038,0,-0.01707,0.01835,-0.02043,-0.01525,0.00841,-0.01320,0.00390,-0.00153,0.00011,0.11840,3.27787
2.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.544052,46.170330,76.518364,99.531792,-2.010197,0.000000,0.000000,4.321782,4.235611,15.216665,3.054888,17.587177,13.327462,0,16.234940,4.661629,0,3.078343,12.518019,4.914104,6.065696,16.420544,6.495342,12.725272,6.967549,12.676834,7.432781,12.525682,6.842335,13.677738,8.009499,13.945065,7.961884,14.657429,0,-0.01772,-0.00432,-0.02336,-0.01488,0.00825,-0.01205,0.00617,0.00196,-0.00011,0.10312,3.27741
2.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.104935,47.385612,76.797104,99.746162,-2.116587,0.000000,0.000000,4.319840,4.229179,15.217905,3.054513,17.591372,13.319298,0,16.224337,4.661970,0,3.077388,12.546364,4.914259,6.064402,16.411827,6.476603,12.762141,6.952202,12.666124,7.432555,12.531423,6.843825,13.678906,8.010816,13.949944,7.963872,14.661980,0,-0.01918,0.00306,-0.02140,-0.01245,0.00900,-0.01171,0.00488,0.00187,0.00018,0.07885,3.27698
2.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.252106,47.159538,76.884026,99.763672,-2.195047,0.000000,0.000000,4.317393,4.223116,15.217227,3.054486,17.596628,13.310597,0,16.213488,4.662038,0,3.077123,12.572745,4.914260,6.063319,16.402929,6.462593,12.772833,6.938385,12.664041,7.429677,12.523940,6.845064,13.681460,8.010800,13.954140,7.965406,14.668957,0,-0.01782,0.00441,-0.01966,-0.01276,0.00750,-0.01251,0.00455,0.00304,0.00006,0.11785,3.27706
2.370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.399261,46.933464,76.970947,99.781174,-2.273507,0.000000,0.000000,4.314946,4.217121,15.216550,3.054459,17.601887,13.301896,0,16.202639,4.662105,0,3.076859,12.599126,4.914261,6.062237,16.394030,6.448582,12.783525,6.924568,12.661958,7.426799,12.516458,6.846303,13.684015,8.010784,13.958335,7.966939,14.675935,0,-0.01744,0.00430,-0.01921,-0.01337,0.00762,-0.01337,0.00568,0.00325,0.00013,0.11636,3.27714
2.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.546432,46.707390,77.057869,99.798683,-2.351966,0.000000,0.000000,4.312500,4.211530,15.215872,3.054432,17.607143,13.293195,0,16.191790,4.662173,0,3.076595,12.625507,4.914262,6.061154,16.385132,6.434572,12.794216,6.910751,12.659875,7.423922,12.508975,6.847542,13.686569,8.010769,13.962530,7.968473,14.682912,0,-0.01828,0.00322,-0.02013,-0.01296,0.00721,-0.01274,0.00522,0.00217,0.00009,0.09959,3.27737
2.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.640289,46.464680,77.129280,99.803963,-2.429042,0.000000,0.000000,4.310041,4.205998,15.215545,3.054373,17.612484,13.284509,0,16.180935,4.662191,0,3.076335,12.651787,4.914274,6.060125,16.376183,6.421204,12.805074,6.897508,12.658932,7.421134,12.502528,6.848650,13.689544,8.010868,13.966690,7.970097,14.689881,0,-0.01560,0.03197,-0.02810,-0.01340,0.00793,-0.01399,0.00660,0.00392,0.00006,0.07522,3.27756
2.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.927475,45.970299,76.966087,99.624352,-2.485185,0.000000,0.000000,4.307407,4.200819,15.220514,3.053827,17.619081,13.276054,0,16.170029,4.661465,0,3.076144,12.676536,4.914449,6.059920,16.366447,6.417562,12.818442,6.892943,12.675238,7.419707,12.511764,6.847787,13.698875,8.012704,13.970325,7.973078,14.696726,0,-0.02018,0.00270,-0.02065,-0.01136,0.00706,-0.01196,0.00700,0.00357,0.00006,0.12252,3.27711
2.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.214676,45.475918,76.802887,99.444740,-2.541327,0.000000,0.000000,4.304773,4.195676,15.225485,3.053281,17.625677,13.267600,0,16.159121,4.660738,0,3.075953,12.701283,4.914625,6.059714,16.356714,6.413919,12.831812,6.888379,12.691543,7.418279,12.520999,6.846923,13.708207,8.014539,13.973960,7.976059,14.703569,0,-0.01712,-0.02147,-0.01865,-0.01597,0.00866,-0.01238,-0.00329,0.00154,0.00000,0.11454,3.27666
2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.501862,44.981537,76.639694,99.265129,-2.597470,0.000000,0.000000,4.302139,4.190757,15.230454,3.052736,17.632273,13.259146,0,16.148212,4.660011,0,3.075761,12.726032,4.914800,6.059508,16.346979,6.410277,12.845181,6.883815,12.707849,7.416852,12.530234,6.846060,13.717539,8.016375,13.977595,7.979040,14.710414,0,-0.01525,-0.01487,-0.01326,-0.01613,0.00748,-0.01121,0.00523,-0.00177,0.00006,0.08978,3.27643
2.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.837372,44.482494,76.479706,99.082146,-2.652433,0.000000,0.000000,4.299485,4.185861,15.235495,3.052205,17.638874,13.250710,0,16.137323,4.659199,0,3.075496,12.750658,4.914975,6.059265,16.337185,6.406747,12.858559,6.879426,12.723928,7.415203,12.539341,6.845202,13.726872,8.018040,13.981235,7.981855,14.717087,0,-0.01969,0.00491,-0.03047,-0.01348,0.00884,-0.01243,0.00978,0.00929,0.00009,0.08528,3.27623
2.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.903854,43.912907,76.368233,98.848061,-2.689547,0.000000,0.000000,4.296529,4.181100,15.241605,3.051908,17.645544,13.242534,0,16.126720,4.657081,0,3.074110,12.773423,4.915145,6.058458,16.326492,6.404917,12.872080,6.877698,12.736599,7.410214,12.546506,6.844438,13.736248,8.017128,13.984936,7.982164,14.721169,0,-0.01914,0.00275,-0.01569,-0.01526,0.00840,-0.01301,0.00444,0.00275,0.00022,0.12802,3.27646
2.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.970337,43.343319,76.256767,98.613976,-2.726660,0.000000,0.000000,4.293572,4.176396,15.247715,3.051611,17.652212,13.234359,0,16.116117,4.654963,0,3.072723,12.796188,4.915316,6.057652,16.315798,6.403087,12.885602,6.875970,12.749269,7.405224,12.553671,6.843674,13.745623,8.016216,13.988638,7.982473,14.725251,0,-0.01644,0.00440,-0.01831,-0.01277,0.00957,-0.01163,0.00562,0.01043,0.00015,0.11194,3.27669
2.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.036819,42.773731,76.145294,98.379890,-2.763774,0.000000,0.000000,4.290616,4.172032,15.253824,3.051315,17.658882,13.226183,0,16.105515,4.652844,0,3.071336,12.818954,4.915486,6.056845,16.305105,6.401258,12.899123,6.874242,12.761940,7.400235,12.560836,6.842909,13.754998,8.015305,13.992340,7.982781,14.729333,0,-0.01745,0.00211,-0.02168,-0.01529,0.00959,-0.01329,0.00515,-0.00337,-0.00024,0.10083,3.27699
2.380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.128098,42.228146,76.030739,98.134323,-2.800207,0.000000,0.000000,4.287679,4.167750,15.259784,3.051014,17.665588,13.217982,0,16.094950,4.650700,0,3.069890,12.841618,4.915683,6.056082,16.294439,6.400373,12.913442,6.872635,12.774867,7.395389,12.568095,6.842206,13.764530,8.014544,13.996122,7.983198,14.733436,0,-0.01873,0.00280,-0.02158,-0.01439,0.00839,-0.01166,0.01137,0.00080,-0.00018,0.09192,3.27729
2.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.594376,42.045670,75.869545,97.715057,-2.826336,0.000000,0.000000,4.285036,4.163960,15.263463,3.050659,17.672855,13.209393,0,16.084967,4.648146,0,3.067532,12.862746,4.916273,6.055977,16.284206,6.413793,12.939821,6.872867,12.791675,7.392716,12.576791,6.842416,13.776439,8.016086,14.001128,7.985251,14.737848,0,-0.01726,0.00465,-0.00806,-0.01229,0.00810,-0.01085,-0.01162,0.00389,0.00022,0.12208,3.27744
