"Time","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
1.174,0.000000,0,0,2.841377,6.181977,6.305151,16.415453,11.507563,0.000000,0,0,15.858637,6.217556,6.693664,4.506111,6.698979,12.494437,-1.48489
1.175,0.000000,0,0,2.841849,6.184838,6.307972,16.407310,11.555174,0.000000,0,0,15.914515,6.217339,6.705866,4.505513,6.700149,12.486431,-1.48431
1.176,0.000000,0,0,2.841842,6.187686,6.310765,16.399174,11.603120,0.000000,0,0,15.969949,6.217124,6.716683,4.505068,6.701222,12.478363,-1.48390
1.177,0.000000,0,0,2.839245,6.190466,6.313480,16.391064,11.652873,0.000000,0,0,16.022976,6.216916,6.720005,4.505448,6.701769,12.469960,-1.48202
1.178,0.000000,0,0,2.836647,6.193246,6.316172,16.382954,11.702627,0.000000,0,0,16.076002,6.216709,6.723327,4.505827,6.702317,12.461557,-1.47570
1.179,0.000000,0,0,2.834049,6.196026,6.318801,16.374844,11.752380,0.000000,0,0,16.129030,6.216501,6.726648,4.506207,6.702865,12.453155,-1.47491
1.180,0.000000,0,0,2.829635,6.198833,6.321401,16.366751,11.802201,0.000000,0,0,16.185469,6.216328,6.729739,4.506807,6.703422,12.444681,-1.46462
1.181,0.000000,0,0,2.815394,6.201782,6.323922,16.358742,11.852386,0.000000,0,0,16.260374,6.216343,6.731580,4.508594,6.704031,12.435821,-1.46219
1.182,0.000000,0,0,2.801154,6.204731,6.326351,16.350733,11.902573,0.000000,0,0,16.335279,6.216358,6.733421,4.510381,6.704640,12.426961,-1.45887
1.183,0.000000,0,0,2.786913,6.207681,6.328536,16.342724,11.952758,0.000000,0,0,16.410185,6.216372,6.735262,4.512168,6.705249,12.418100,-1.45576
1.184,0.000000,0,0,2.769887,6.210601,6.330569,16.334736,12.002670,0.000000,0,0,16.485165,6.216464,6.737172,4.514148,6.705854,12.409278,-1.44822
1.185,0.000000,0,0,2.737793,6.213365,6.332198,16.326868,12.051105,0.000000,0,0,16.560560,6.216966,6.739452,4.517164,6.706438,12.400659,-1.44297
1.186,0.000000,0,0,2.705698,6.216129,6.333702,16.318998,12.099541,0.000000,0,0,16.635954,6.217469,6.741734,4.520180,6.707022,12.392040,-1.42753
1.187,0.000000,0,0,2.673604,6.218893,6.334873,16.311129,12.147977,0.000000,0,0,16.711348,6.217972,6.744014,4.523197,6.707606,12.383421,-1.42101
1.188,0.000000,0,0,2.638744,6.221642,6.335953,16.303297,12.196230,0.000000,0,0,16.786703,6.218495,6.746418,4.526439,6.708210,12.374852,-1.41191
1.189,0.000000,0,0,2.588924,6.224316,6.336788,16.295662,12.243502,0.000000,0,0,16.861843,6.219130,6.749486,4.530903,6.708917,12.366553,-1.40239
1.190,0.000000,0,0,2.539105,6.226990,6.337467,16.288027,12.290772,0.000000,0,0,16.936985,6.219763,6.752555,4.535368,6.709625,12.358254,-1.39222
1.191,0.000000,0,0,2.489285,6.229663,6.337732,16.280392,12.338043,0.000000,0,0,17.012127,6.220397,6.755624,4.539833,6.710333,12.349956,-1.38603
1.192,0.000000,0,0,2.434925,6.232293,6.337768,16.272779,12.385066,0.000000,0,0,17.081600,6.220996,6.758627,4.544559,6.711039,12.341583,-1.37737
1.193,0.000000,0,0,2.356001,6.234684,6.337190,16.265295,12.430744,0.000000,0,0,17.120413,6.221403,6.761277,4.550704,6.711734,12.332809,-1.35175
1.194,0.000000,0,0,2.277077,6.237074,6.336393,16.257811,12.476421,0.000000,0,0,17.159224,6.221810,6.763927,4.556848,6.712429,12.324037,-1.34281
1.195,0.000000,0,0,2.198153,6.239465,6.335010,16.250328,12.522099,0.000000,0,0,17.198036,6.222217,6.766577,4.562993,6.713124,12.315263,-1.33092
1.196,0.000000,0,0,2.115778,6.241793,6.333440,16.242903,12.566973,0.000000,0,0,17.235886,6.222619,6.768962,4.569738,6.713779,12.306522,-1.31564
1.197,0.000000,0,0,2.014731,6.243779,6.331374,16.235794,12.607490,0.000000,0,0,17.268538,6.222996,6.769917,4.579735,6.714222,12.297959,-1.30636
1.198,0.000000,0,0,1.913684,6.245764,6.329149,16.228685,12.648006,0.000000,0,0,17.301188,6.223373,6.770873,4.589731,6.714665,12.289396,-1.29174
1.199,0.000000,0,0,1.812636,6.247750,6.326501,16.221577,12.688523,0.000000,0,0,17.333838,6.223750,6.771828,4.599728,6.715108,12.280833,-1.26523
1.200,0.000000,0,0,1.708488,6.249694,6.323712,16.214468,12.727661,0.000000,0,0,17.365486,6.224182,6.774109,4.610070,6.715474,12.272202,-1.25038
1.201,0.000000,0,0,1.587566,6.251420,6.320544,16.207350,12.759336,0.000000,0,0,17.391718,6.224909,6.783567,4.622281,6.715423,12.263197,-1.23977
1.202,0.000000,0,0,1.466643,6.253145,6.317209,16.200233,12.791012,0.000000,0,0,17.417950,6.225637,6.793025,4.634491,6.715372,12.254192,-1.22110
1.203,0.000000,0,0,1.345720,6.254870,6.313425,16.193115,12.822687,0.000000,0,0,17.444181,6.226365,6.802482,4.646701,6.715320,12.245187,-1.20746
1.204,0.000000,0,0,1.223748,6.256465,6.309458,16.186045,12.853010,0.000000,0,0,17.469139,6.227118,6.811977,4.658770,6.715178,12.236125,-1.19359
1.205,0.000000,0,0,1.096105,6.257353,6.305001,16.179218,12.876015,0.000000,0,0,17.487194,6.228006,6.821671,4.670070,6.714545,12.226750,-1.16282
1.206,0.000000,0,0,0.968462,6.258240,6.300454,16.172392,12.899019,0.000000,0,0,17.505249,6.228895,6.831366,4.681369,6.713912,12.217376,-1.14586
1.207,0.000000,0,0,0.840818,6.259128,6.295667,16.165565,12.922024,0.000000,0,0,17.523304,6.229784,6.841060,4.692669,6.713279,12.208001,-1.13078
1.208,0.000000,0,0,0.715196,6.259934,6.290901,16.158836,12.944083,0.000000,0,0,17.541424,6.230582,6.849021,4.703372,6.712569,12.198589,-1.11062
1.209,0.000000,0,0,0.600510,6.260299,6.286188,16.152641,12.961030,0.000000,0,0,17.559902,6.230892,6.847604,4.710851,6.711438,12.188974,-1.09230
1.210,0.000000,0,0,0.485823,6.260664,6.281528,16.146446,12.977976,0.000000,0,0,17.578379,6.231202,6.846187,4.718329,6.710308,12.179360,-1.07582
1.211,0.000000,0,0,0.371136,6.261029,6.277015,16.140251,12.994923,0.000000,0,0,17.596857,6.231511,6.844769,4.725807,6.709177,12.169745,-1.04467
1.212,0.000000,0,0,0.259664,6.261336,6.272568,16.134336,13.011413,0.000000,0,0,17.613997,6.231677,6.843347,4.733031,6.708001,12.160202,-1.01904
1.213,0.000000,0,0,0.165588,6.261329,6.268302,16.129944,13.025435,0.000000,0,0,17.623898,6.231067,6.841898,4.738874,6.706578,12.151047,-0.99996
1.214,0.000000,0,0,0.071512,6.261322,6.264126,16.125553,13.039457,0.000000,0,0,17.633801,6.230457,6.840449,4.744719,6.705155,12.141891,-0.98110
1.215,0.000000,0,0,-0.022564,6.261315,6.260191,16.121161,13.053480,0.000000,0,0,17.643702,6.229846,6.839000,4.750562,6.703732,12.132736,-0.96757
1.216,0.000000,0,0,-0.112518,6.261250,6.256366,16.117060,13.066979,0.000000,0,0,17.652891,6.229096,6.837491,4.756293,6.702307,12.123587,-0.94213
1.217,0.000000,0,0,-0.180174,6.260867,6.252835,16.114534,13.077644,0.000000,0,0,17.658224,6.227588,6.835651,4.761410,6.700871,12.114463,-0.92017
1.218,0.000000,0,0,-0.247831,6.260483,6.249411,16.112009,13.088309,0.000000,0,0,17.663557,6.226080,6.833811,4.766526,6.699436,12.105339,-0.88809
1.219,0.000000,0,0,-0.315487,6.260100,6.246270,16.109484,13.098974,0.000000,0,0,17.668888,6.224572,6.831971,4.771643,6.697999,12.096215,-0.86028
1.220,0.000000,0,0,-0.380350,6.259696,6.243220,16.107611,13.109030,0.000000,0,0,17.673670,6.222566,6.830132,4.776641,6.696640,12.087156,-0.83900
1.221,0.000000,0,0,-0.430100,6.259180,6.240416,16.109266,13.115785,0.000000,0,0,17.675463,6.217861,6.828291,4.780994,6.695697,12.078447,-0.81756
1.222,0.000000,0,0,-0.479850,6.258664,6.237677,16.110920,13.122540,0.000000,0,0,17.677256,6.213156,6.826450,4.785348,6.694754,12.069738,-0.79620
1.223,0.000000,0,0,-0.529600,6.258147,6.235111,16.112574,13.129295,0.000000,0,0,17.679049,6.208452,6.824610,4.789701,6.693810,12.061029,-0.77271
1.224,0.000000,0,0,-0.577718,6.257612,6.232586,16.114956,13.135509,0.000000,0,0,17.680548,6.202985,6.822792,4.793865,6.693033,12.052426,-0.74948
1.225,0.000000,0,0,-0.617007,6.256974,6.230167,16.121279,13.138793,0.000000,0,0,17.680460,6.193396,6.821095,4.797006,6.693154,12.044397,-0.71227
1.226,0.000000,0,0,-0.656297,6.256336,6.227787,16.127600,13.142077,0.918671,0,1,17.680374,6.183807,6.819400,4.800146,6.693274,12.036368,-0.68209
1.227,0.000000,0,0,-0.695586,6.255697,6.225511,16.133923,13.145361,4.296137,1,0,17.680286,6.174218,6.817704,4.803287,6.693395,12.028339,-0.65908
1.228,0.000000,0,0,-0.733018,6.255027,6.223276,16.141050,13.148048,6.754880,1,0,17.679953,6.164386,6.816201,4.806450,6.693598,12.020366,-0.63495
1.229,0.000000,0,0,-0.760401,6.254179,6.221157,16.152542,13.147501,6.754686,1,0,17.678284,6.153244,6.815741,4.809739,6.694242,12.012689,-0.61229
1.230,0.000000,0,0,-0.787785,6.253332,6.219080,16.164032,13.146955,6.754632,1,0,17.676613,6.142102,6.815281,4.813028,6.694886,12.005012,-0.58765
1.231,0.000000,0,0,-0.815168,6.252485,6.217114,16.175524,13.146407,6.754950,1,0,17.674944,6.130960,6.814821,4.816317,6.695529,11.997334,-0.56363
1.232,0.000000,0,0,-0.841070,6.251625,6.215191,16.187931,13.145567,6.755424,1,0,17.673141,6.119566,6.814537,4.819573,6.696344,11.989776,-0.52411
1.233,0.000000,0,0,-0.858956,6.250697,6.213378,16.205297,13.143138,6.756312,1,0,17.670628,6.106803,6.815198,4.822653,6.698081,11.982857,-0.49159
1.234,0.000000,0,0,-0.876843,6.249770,6.211619,16.222662,13.140709,6.757353,1,0,17.668112,6.094041,6.815860,4.825734,6.699818,11.975938,-0.46677
1.235,0.000000,0,0,-0.894729,6.248842,6.210004,16.240028,13.138280,6.758798,1,0,17.665596,6.081278,6.816522,4.828815,6.701555,11.969018,-0.44062
1.236,0.000000,0,0,-0.910440,6.247900,6.208458,16.258080,13.135524,6.760394,1,0,17.662777,6.068484,6.817358,4.831840,6.703490,11.962158,-0.41704
1.237,0.000000,0,0,-0.914379,6.246883,6.207098,16.279846,13.130993,6.762393,1,0,17.658314,6.055517,6.819137,4.834562,6.706491,11.955614,-0.39391
1.238,0.000000,0,0,-0.918317,6.245865,6.205822,16.301611,13.126462,6.764582,1,0,17.653851,6.042549,6.820915,4.837284,6.709491,11.949070,-0.36627
1.239,0.000000,0,0,-0.922256,6.244848,6.204771,16.323378,13.121931,6.767281,1,0,17.649387,6.029582,6.822693,4.840006,6.712492,11.942526,-0.32421
1.240,0.000000,0,0,-0.924508,6.243848,6.203808,16.345602,13.117122,6.770196,1,0,17.644840,6.016393,6.824707,4.842635,6.715684,11.936012,-0.28981
1.241,0.000000,0,0,-0.917634,6.242941,6.203086,16.370312,13.110805,6.773695,1,0,17.639839,6.002007,6.827993,4.844758,6.719912,11.929662,-0.26928
1.242,0.000000,0,0,-0.910759,6.242034,6.202419,16.395023,13.104488,6.777319,1,0,17.634840,5.987621,6.831279,4.846880,6.724139,11.923312,-0.23843
1.243,0.000000,0,0,-0.903885,6.241127,6.201900,16.419733,13.098171,6.781282,1,0,17.629839,5.973235,6.834565,4.849002,6.728367,11.916962,-0.21085
1.244,0.000000,0,0,-0.895925,6.240215,6.201402,16.444803,13.091423,6.785267,1,0,17.624676,5.958717,6.837789,4.851041,6.732754,11.910596,-0.18994
1.245,0.000000,0,0,-0.882095,6.239279,6.200963,16.471825,13.082337,6.789310,1,0,17.618639,5.943486,6.840677,4.852628,6.738007,11.904146,-0.16205
1.246,0.000000,0,0,-0.868264,6.238343,6.200573,16.498848,13.073252,6.793365,1,0,17.612600,5.928256,6.843566,4.854214,6.743259,11.897696,-0.11914
1.247,0.000000,0,0,-0.854433,6.237408,6.200317,16.525869,13.064167,6.797458,1,0,17.606564,5.913024,6.846454,4.855801,6.748511,11.891246,-0.08610
1.248,0.000000,0,0,-0.839402,6.236499,6.200144,16.553196,13.054983,6.801578,1,0,17.600420,5.897795,6.849289,4.857342,6.753861,11.884746,-0.06025
1.249,0.000000,0,0,-0.817875,6.235740,6.200195,16.582170,13.045268,6.805774,1,0,17.593704,5.882570,6.851837,4.858636,6.759738,11.877969,-0.03338
1.250,0.000000,0,0,-0.796347,6.234981,6.200305,16.611143,13.035552,6.809978,1,0,17.586990,5.867346,6.854384,4.859931,6.765615,11.871192,-0.00850
1.251,0.000000,0,0,-0.774820,6.234221,6.200576,16.640118,13.025837,6.814203,1,0,17.580275,5.852121,6.856931,4.861226,6.771492,11.864415,0.01650
1.252,0.000000,0,0,-0.751988,6.233461,6.200878,16.669298,13.016378,6.818414,1,0,17.573545,5.836887,6.859444,4.862505,6.777388,11.857530,0.04232
1.253,0.000000,0,0,-0.722096,6.232694,6.201266,16.699598,13.008309,6.822586,1,0,17.566742,5.821603,6.861765,4.863702,6.783383,11.850050,0.07479
1.254,0.000000,0,0,-0.692205,6.231926,6.201722,16.729898,13.000239,6.826751,1,0,17.559937,5.806318,6.864087,4.864900,6.789379,11.842571,0.12007
1.255,0.000000,0,0,-0.662313,6.231159,6.202359,16.760199,12.992170,6.830899,1,0,17.553131,5.791033,6.866408,4.866097,6.795374,11.835092,0.14608
1.256,0.000000,0,0,-0.629843,6.230409,6.203113,16.790663,12.984120,6.835062,1,0,17.546324,5.775694,6.868682,4.867321,6.801466,11.827446,0.17156
1.257,0.000000,0,0,-0.583423,6.229747,6.204177,16.822018,12.976181,6.839265,1,0,17.539503,5.760061,6.870695,4.868686,6.808079,11.818900,0.19642
1.258,0.000000,0,0,-0.537004,6.229085,6.205380,16.853373,12.968242,6.843522,1,0,17.532682,5.744428,6.872709,4.870051,6.814692,11.810355,0.22285
1.259,0.000000,0,0,-0.490584,6.228423,6.206954,16.884727,12.960302,6.847922,1,0,17.525860,5.728795,6.874722,4.871416,6.821305,11.801809,0.25070
1.260,0.000000,0,0,-0.441043,6.227803,6.208679,16.916170,12.952374,6.852409,1,0,17.519016,5.713115,6.876733,4.872758,6.828100,11.793286,0.28965
1.261,0.000000,0,0,-0.374616,6.227405,6.210814,16.948088,12.944507,6.857132,1,0,17.512043,5.697188,6.878726,4.873975,6.835880,11.784890,0.32469
1.262,0.000000,0,0,-0.308189,6.227006,6.213116,16.980003,12.936640,6.861934,1,0,17.505072,5.681261,6.880718,4.875192,6.843660,11.776493,0.35011
1.263,0.000000,0,0,-0.241763,6.226609,6.215868,17.011919,12.928772,6.866951,1,0,17.498098,5.665334,6.882711,4.876409,6.851440,11.768096,0.37473
1.264,0.000000,0,0,-0.171824,6.226256,6.218798,17.043903,12.920938,6.872015,1,0,17.491127,5.649312,6.884664,4.877610,6.859330,11.759801,0.39999
1.265,0.000000,0,0,-0.082889,6.226148,6.222205,17.076248,12.913282,6.877208,1,0,17.484159,5.632780,6.886401,4.878728,6.867813,11.752056,0.42307
1.266,0.000000,0,0,0.006046,6.226040,6.225777,17.108595,12.905627,6.882360,1,0,17.477190,5.616247,6.888137,4.879847,6.876296,11.744311,0.44576
1.267,0.000000,0,0,0.094981,6.225933,6.229787,17.140940,12.897972,6.887405,1,0,17.470222,5.599714,6.889874,4.880965,6.884778,11.736566,0.47458
1.268,0.000000,0,0,0.186255,6.225884,6.233940,17.173405,12.890337,6.892383,1,0,17.463217,5.583213,6.891569,4.882053,6.893378,11.728917,0.52338
1.269,0.000000,0,0,0.290180,6.226156,6.238473,17.206512,12.882809,6.897178,1,0,17.456022,5.566885,6.893041,4.882974,6.902607,11.721792,0.54789
1.270,0.000000,0,0,0.394106,6.226427,6.243123,17.239620,12.875281,6.902243,1,0,17.448826,5.550557,6.894513,4.883895,6.911836,11.714666,0.57032
1.271,0.000000,0,0,0.498032,6.226699,6.248085,17.272730,12.867754,6.908029,1,0,17.441631,5.534228,6.895986,4.884816,6.921065,11.707541,0.59454
1.272,0.000000,0,0,0.602071,6.227058,6.253135,17.305992,12.860250,6.914213,1,0,17.437035,5.518053,6.897377,4.885752,6.930335,11.700507,0.62020
1.273,0.000000,0,0,0.706724,6.227895,6.258419,17.340092,12.852868,6.921463,1,0,17.446499,5.502703,6.898335,4.886772,6.939823,11.693973,0.64188
1.274,0.000000,0,0,0.811377,6.228731,6.263744,17.374193,12.845488,6.927731,1,0,17.455963,5.487352,6.899293,4.887791,6.949310,11.687438,0.66458
1.275,0.000000,0,0,0.916031,6.229568,6.269181,17.408293,12.838106,6.931368,1,0,17.465427,5.472003,6.900251,4.888811,6.958798,11.680903,0.70347
1.276,0.000000,0,0,1.018868,6.230482,6.274613,17.442518,12.830713,6.932657,1,0,17.475010,5.456802,6.897032,4.889825,6.968321,11.674418,0.73329
1.277,0.000000,0,0,1.111878,6.231816,6.280033,17.477427,12.823252,6.927662,1,0,17.485228,5.442415,6.871216,4.890812,6.978040,11.668204,0.75445
1.278,0.000000,0,0,1.204889,6.233150,6.285425,17.512335,12.815791,6.921175,1,0,17.495445,5.428028,6.845400,4.891799,6.987758,11.661989,0.77778
1.279,0.000000,0,0,1.297899,6.234484,6.290741,17.547241,12.808330,6.910689,1,0,17.505663,5.413640,6.819584,4.892787,6.997477,11.655775,0.80085
1.280,0.000000,0,0,1.388590,6.235867,6.296014,17.582115,12.800811,6.900193,1,0,17.513052,5.399844,6.793893,4.893776,7.007144,11.649506,0.82214
1.281,0.000000,0,0,1.466729,6.237517,6.301167,17.616800,12.792977,6.889666,1,0,17.505148,5.389239,6.768877,4.894779,7.016538,11.642939,0.84017
1.282,0.000000,0,0,1.544868,6.239168,6.306263,17.651485,12.785145,6.880459,1,0,17.497242,5.378634,6.743861,4.895782,7.025931,11.636372,0.87645
1.283,0.000000,0,0,1.623008,6.240819,6.311203,17.686171,12.777312,6.874784,1,0,17.489336,5.368029,6.718845,4.896784,7.035325,11.629805,0.90438
1.284,0.000000,0,0,1.698987,6.242493,6.316078,17.720741,12.769531,6.871298,1,0,17.481430,5.358470,6.697806,4.897813,7.044596,11.623235,0.92584
1.285,0.000000,0,0,1.763278,6.244298,6.320775,17.754690,12.762032,6.873667,1,0,17.473515,5.354566,6.698286,4.898987,7.053206,11.616648,0.94418
1.286,0.000000,0,0,1.827569,6.246102,6.325419,17.788639,12.754532,6.877102,1,0,17.465601,5.350662,6.698765,4.900161,7.061817,11.610062,0.96614
1.287,0.000000,0,0,1.891860,6.247907,6.329922,17.822588,12.747032,6.883390,1,0,17.457687,5.346757,6.699244,4.901334,7.070427,11.603476,0.98190
1.288,0.000000,0,0,1.954371,6.249743,6.334389,17.856043,12.739574,6.889324,1,0,17.449757,5.343269,6.699727,4.902580,7.078937,11.596777,1.00211
1.289,0.000000,0,0,2.007250,6.251753,6.338760,17.886827,12.732346,6.894311,1,0,17.441730,5.342029,6.700224,4.904216,7.086900,11.589469,1.02159
1.290,0.000000,0,0,2.060129,6.253763,6.343097,17.917614,12.725116,6.898928,1,0,17.433706,5.340788,6.700721,4.905851,7.094864,11.582162,1.05304
1.291,0.000000,0,0,2.113008,6.255773,6.347340,17.948399,12.717886,6.902554,1,0,17.425682,5.339548,6.701218,4.907486,7.102828,11.574854,1.07501
1.292,0.000000,0,0,2.163177,6.257840,6.351539,17.978661,12.710700,6.906145,1,0,17.417603,5.338754,6.701657,4.909168,7.110610,11.567474,1.09283
1.293,0.000000,0,0,2.198682,6.260218,6.355620,18.006084,12.703747,6.909641,1,0,17.409222,5.340378,6.701784,4.911099,7.117413,11.559703,1.11024
1.294,0.000000,0,0,2.234186,6.262597,6.359621,18.033510,12.696794,6.913122,1,0,17.400841,5.342002,6.701911,4.913030,7.124215,11.551932,1.12853
1.295,0.000000,0,0,2.269691,6.264975,6.363407,18.060934,12.689840,6.916563,1,0,17.392460,5.343626,6.702038,4.914962,7.131017,11.544161,1.14471
1.296,0.000000,0,0,2.301434,6.267375,6.367070,18.087679,12.682915,6.919919,1,0,17.384052,5.345602,6.702150,4.916934,7.137647,11.536350,1.15810
1.297,0.000000,0,0,2.312825,6.269894,6.370405,18.110752,12.676145,6.923053,1,0,17.375490,5.349473,6.702180,4.919134,7.143344,11.528321,1.17689
1.298,0.000000,0,0,2.324217,6.272413,6.373583,18.133825,12.669374,6.926055,1,0,17.366928,5.353345,6.702209,4.921333,7.149042,11.520293,1.20286
1.299,0.000000,0,0,2.335609,6.274932,6.376340,18.156898,12.662602,6.928705,1,0,17.358366,5.357217,6.702240,4.923532,7.154739,11.512264,1.22009
1.300,0.000000,0,0,2.342554,6.277437,6.378912,18.179131,12.655848,6.931195,1,0,17.349787,5.361619,6.702191,4.925758,7.160181,11.504192,1.23555
1.301,0.000000,0,0,2.325438,6.279867,6.380990,18.196810,12.649181,6.933257,1,0,17.341120,5.368888,6.701721,4.928129,7.164242,11.495883,1.24800
1.302,0.000000,0,0,2.308321,6.282297,6.382878,18.214491,12.642514,6.935188,1,0,17.332451,5.376158,6.701251,4.930500,7.168304,11.487574,1.25871
1.303,0.000000,0,0,2.291205,6.284727,6.384259,18.232170,12.635848,6.936773,1,0,17.323784,5.383428,6.700781,4.932870,7.172365,11.479265,1.28019
1.304,0.000000,0,0,2.270491,6.287124,6.385461,18.249182,12.629190,6.938265,1,0,17.315104,5.391134,6.700317,4.935232,7.176178,11.470879,1.29003
1.305,0.000000,0,0,2.230318,6.289344,6.386187,18.262587,12.622583,6.939509,1,0,17.306362,5.401200,6.699889,4.937541,7.178648,11.462074,1.30215
1.306,0.000000,0,0,2.190144,6.291564,6.386793,18.275991,12.615976,6.940645,1,0,17.297621,5.411266,6.699460,4.939851,7.181118,11.453269,1.32523
1.307,0.000000,0,0,2.149971,6.293785,6.387078,18.289396,12.609368,6.941488,1,0,17.288877,5.421332,6.699031,4.942161,7.183588,11.444465,1.33567
1.308,0.000000,0,0,2.108399,6.295984,6.387303,18.302305,12.602775,6.942203,1,0,17.280119,5.431650,6.698553,4.944461,7.185844,11.435752,1.34751
1.309,0.000000,0,0,2.059265,6.298073,6.387371,18.312525,12.596254,6.942571,1,0,17.271271,5.443328,6.697809,4.946710,7.186951,11.427532,1.35651
1.310,0.000000,0,0,2.010131,6.300163,6.387387,18.322742,12.589734,6.942848,1,0,17.262421,5.455007,6.697064,4.948959,7.188056,11.419313,1.36620
1.311,0.000000,0,0,1.960997,6.302252,6.387264,18.332962,12.583214,6.942879,1,0,17.253572,5.466686,6.696319,4.951208,7.189163,11.411095,1.37811
1.312,0.000000,0,0,1.911913,6.304293,6.387090,18.342855,12.576737,6.942863,1,0,17.244745,5.478405,6.695563,4.953501,7.190146,11.402995,1.38683
1.313,0.000000,0,0,1.863099,6.306069,6.386776,18.350990,12.570503,6.942721,1,0,17.236036,5.490344,6.694747,4.956037,7.190463,11.395546,1.40049
1.314,0.000000,0,0,1.814286,6.307845,6.386451,18.359125,12.564269,6.942526,1,0,17.227327,5.502283,6.693931,4.958571,7.190779,11.388097,1.40861
1.315,0.000000,0,0,1.765472,6.309621,6.386093,18.367260,12.558035,6.942192,1,0,17.218618,5.514221,6.693115,4.961106,7.191096,11.380648,1.41766
1.316,0.000000,0,0,1.718119,6.311359,6.385765,18.375086,12.551794,6.941788,1,0,17.209908,5.526200,6.692239,4.963600,7.191316,11.373203,1.42813
1.317,0.000000,0,0,1.678668,6.312892,6.385520,18.381243,12.545514,6.941197,1,0,17.201187,5.538395,6.691041,4.965873,7.191014,11.365779,1.43149
1.318,0.000000,0,0,1.639217,6.314426,6.385310,18.387398,12.539235,6.940528,1,0,17.192467,5.550590,6.689841,4.968145,7.190711,11.358355,1.43747
