"Time","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","35 HRx (cm)","37 FLx (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.877,7.438158,1.226557,5.974578,17.246338,4.620577,18.321754,6.371936,3.668175,16.972437,18.808393,6.676125,16.107996,168.374817,0,83.630928,73.859207,14.556544,8.317633,19.248989,8.278671,18.054520,8.286263,17.538635,8.445838,16.816914,9.960013,17.333487,10.025882,15.935044,10.067957,16.135626,0,-0.01920,-0.01325,-0.02150,0.00308,0.00812,-0.01265,0.00366,0.00189,0.00000,0.07111,3.27743
1.878,7.440188,1.226496,5.972742,17.243933,4.620344,18.318516,6.371555,3.668380,16.969404,18.804602,6.676337,16.103727,168.252548,0,83.350220,73.583107,14.933499,8.317020,19.245918,8.278761,18.048611,8.286047,17.532438,8.446400,16.812452,9.957251,17.338766,10.025375,15.940431,10.067979,16.138575,0,-0.01863,-0.01281,-0.02213,0.00369,0.00938,-0.01256,0.00671,0.00245,0.00027,0.03243,3.27744
1.879,7.442218,1.226434,5.970905,17.241528,4.620111,18.315279,6.371174,3.668585,16.966373,18.800812,6.676549,16.099461,168.130280,0,83.069511,73.306999,15.310454,8.316409,19.242846,8.278851,18.042700,8.285831,17.526243,8.446961,16.807991,9.954487,17.344046,10.024870,15.945817,10.068000,16.141525,0,-0.01861,-0.01289,-0.02132,0.00241,0.00941,-0.01320,0.00516,0.00209,0.00000,0.07205,3.27744
1.880,7.442380,1.227623,5.969083,17.240662,4.620170,18.311668,6.371713,3.669094,16.962814,18.797678,6.677860,16.095232,167.584290,0,82.884071,72.947189,15.592163,8.316072,19.236423,8.279664,18.037102,8.284516,17.518700,8.449690,16.800718,9.952354,17.349743,10.026060,15.951696,10.068473,16.142027,0,-0.01712,-0.01482,-0.02254,0.00290,0.00876,-0.01240,0.00526,0.00396,0.00003,0.03285,3.27668
1.881,7.442489,1.228849,5.967262,17.239841,4.620237,18.308046,6.372278,3.669611,16.959242,18.794563,6.679203,16.091005,167.026077,0,82.701378,72.584961,15.871129,8.315742,19.229906,8.280498,18.031515,8.283170,17.511116,8.452481,16.793365,9.950240,17.355452,10.027299,15.957589,10.068958,16.142458,0,-0.01830,-0.01321,-0.02052,0.00286,0.00920,-0.01329,0.00749,0.00177,0.00009,0.07575,3.27592
1.882,7.442597,1.230075,5.965440,17.239019,4.620304,18.304426,6.372843,3.670128,16.955669,18.791449,6.680546,16.086779,166.467880,0,82.518684,72.222733,16.150095,8.315412,19.223387,8.281331,18.025927,8.281822,17.503534,8.455273,16.786011,9.948125,17.361158,10.028538,15.963483,10.069444,16.142889,0,-0.01741,-0.01194,-0.02252,0.00306,0.00810,-0.01381,-0.01693,0.00300,0.00015,0.03594,3.27659
1.883,7.442706,1.231300,5.963619,17.238197,4.620371,18.300804,6.373408,3.670645,16.952095,18.788334,6.681889,16.082552,165.909668,0,82.335991,71.860504,16.429060,8.315083,19.216869,8.282166,18.020338,8.280476,17.495951,8.458064,16.778658,9.946011,17.366867,10.029778,15.969377,10.069930,16.143322,0,-0.01737,-0.01365,-0.02180,0.00342,0.00960,-0.01321,0.02266,0.00051,-0.00003,0.07562,3.27727
1.884,7.440831,1.231420,5.962869,17.236828,4.620243,18.296585,6.374031,3.670631,16.947935,18.786879,6.681310,16.078384,165.624908,0,81.915939,71.665077,16.478500,8.314564,19.212046,8.283854,18.014284,8.279589,17.492125,8.458076,16.771061,9.941587,17.370056,10.030771,15.972932,10.069852,16.144480,0,-0.01724,-0.01186,-0.02156,0.00261,0.00793,-0.01318,0.00544,0.00646,0.00007,0.04090,3.27743
1.885,7.438898,1.231508,5.962150,17.235441,4.620109,18.292349,6.374656,3.670601,16.943756,18.785473,6.680676,16.074221,165.348038,0,81.489052,71.474457,16.521330,8.314039,19.207272,8.285567,18.008217,8.278716,17.488407,8.458008,16.763456,9.937098,17.373173,10.031758,15.976420,10.069757,16.145660,0,-0.01621,-0.01196,-0.02083,0.00385,0.00878,-0.01295,0.00364,-0.00500,0.00003,0.07195,3.27759
1.886,7.436965,1.231597,5.961430,17.234055,4.619976,18.288113,6.375280,3.670572,16.939579,18.784067,6.680041,16.070055,165.071152,0,81.062157,71.283829,16.564159,8.313515,19.202497,8.287280,18.002150,8.277843,17.484690,8.457940,16.755852,9.932609,17.376289,10.032745,15.979909,10.069663,16.146841,0,-0.01816,-0.01259,-0.02068,0.00079,0.00701,-0.01411,0.00555,0.00939,-0.00020,0.04312,3.27751
1.887,7.435033,1.231685,5.960711,17.232668,4.619842,18.283876,6.375905,3.670542,16.935400,18.782661,6.679407,16.065889,164.794266,0,80.635269,71.093208,16.606989,8.312990,19.197723,8.288994,17.996082,8.276971,17.480972,8.457872,16.748249,9.928119,17.379406,10.033732,15.983397,10.069569,16.148022,0,-0.01847,-0.01795,-0.02195,0.00160,0.00868,-0.01260,0.00511,-0.00536,-0.00020,0.06723,3.27744
1.888,7.435034,1.231697,5.961388,17.231602,4.619400,18.279547,6.377683,3.669473,16.929888,18.783068,6.680003,16.061687,164.617844,0,80.324486,70.996155,16.499144,8.312958,19.194286,8.289628,17.991882,8.275943,17.478592,8.457369,16.742884,9.924291,17.381588,10.034733,15.985976,10.069261,16.148603,0,-0.01783,-0.00905,-0.02195,0.00212,0.00885,-0.01411,0.01505,0.00839,0.00000,0.04376,3.27736
1.889,7.435091,1.231706,5.962104,17.230543,4.618949,18.275213,6.379493,3.668374,16.924335,18.783529,6.680634,16.057486,164.444321,0,80.017044,70.901802,16.386959,8.312939,19.190887,8.290231,17.987738,8.274911,17.476252,8.456853,16.737583,9.920483,17.383743,10.035734,15.988529,10.068947,16.149168,0,-0.01904,-0.01365,-0.02096,0.00350,0.00797,-0.01307,-0.01156,0.00097,0.00003,0.04129,3.27728
1.890,7.435148,1.231715,5.962821,17.229485,4.618498,18.270880,6.381304,3.667275,16.918785,18.783989,6.681266,16.053282,164.270798,0,79.709602,70.807449,16.274773,8.312920,19.187490,8.290833,17.983591,8.273879,17.473911,8.456337,16.732283,9.916674,17.385899,10.036736,15.991081,10.068633,16.149733,0,-0.01828,-0.01420,-0.02079,0.00212,0.00921,-0.01318,0.01534,0.00167,-0.00015,0.04461,3.27698
1.891,7.435205,1.231725,5.963538,17.228426,4.618048,18.266546,6.383115,3.666176,16.913233,18.784449,6.681898,16.049080,164.097275,0,79.402161,70.713097,16.162588,8.312901,19.184092,8.291436,17.979446,8.272846,17.471571,8.455821,16.726982,9.912866,17.388052,10.037737,15.993634,10.068319,16.150299,0,-0.01652,-0.01272,-0.02239,0.00400,0.00784,-0.01383,0.00500,0.00339,0.00000,0.01897,3.27668
1.892,7.435683,1.231767,5.965331,17.227005,4.617583,18.262491,6.383996,3.666270,16.907606,18.785612,6.682590,16.044909,164.206635,0,78.944740,70.711639,16.329529,8.311937,19.178091,8.291951,17.974634,8.272677,17.469021,8.453300,16.722893,9.907285,17.390556,10.038449,15.996758,10.068653,16.152802,0,-0.01786,-0.01310,-0.02027,0.01082,0.00925,-0.01229,0.00573,0.00136,0.00007,0.04875,3.27682
1.893,7.436173,1.231810,5.967155,17.225573,4.617118,18.258446,6.384852,3.666398,16.901978,18.786795,6.683283,16.040741,164.324142,0,78.483002,70.712860,16.504509,8.310947,19.172016,8.292463,17.969805,8.272532,17.466463,8.450722,16.718840,9.901653,17.393070,10.039154,15.999897,10.069006,16.155361,0,-0.01785,-0.01505,-0.02117,0.00342,0.00887,-0.01281,0.00589,0.00434,0.00009,0.02197,3.27698
1.894,7.436664,1.231853,5.968979,17.224142,4.616653,18.254400,6.385707,3.666526,16.896347,18.787977,6.683976,16.036572,164.441650,0,78.021263,70.714081,16.679489,8.309957,19.165939,8.292976,17.964973,8.272388,17.463905,8.448143,16.714785,9.896022,17.395584,10.039859,16.003036,10.069358,16.157921,0,-0.01902,-0.01375,-0.02132,0.00322,0.00862,-0.01245,0.00529,0.00188,-0.00020,0.05124,3.27720
1.895,7.437154,1.231896,5.970803,17.222710,4.616189,18.250353,6.386562,3.666655,16.890718,18.789160,6.684669,16.032402,164.559143,0,77.559525,70.715302,16.854469,8.308967,19.159864,8.293489,17.960144,8.272243,17.461349,8.445565,16.710732,9.890390,17.398098,10.040563,16.006176,10.069711,16.160480,0,-0.01891,-0.01544,-0.02131,0.00397,0.00847,-0.01329,0.00487,-0.00076,0.00015,0.02293,3.27743
1.896,7.437761,1.231413,5.970897,17.220900,4.616209,18.246420,6.389300,3.669939,16.884872,18.790699,6.684736,16.028301,164.681076,0,77.196686,70.737137,16.781836,8.308110,19.156649,8.294188,17.955551,8.272707,17.457546,8.443995,16.706598,9.886267,17.399239,10.042062,16.007967,10.070354,16.162220,0,-0.01785,-0.01342,-0.02001,0.00380,0.00881,-0.01486,0.00597,0.00303,-0.00009,0.05059,3.27721
1.897,7.438371,1.230915,5.970941,17.219080,4.616243,18.242491,6.392093,3.673314,16.879023,18.792250,6.684786,16.024202,164.803131,0,76.836708,70.759575,16.702066,8.307257,19.153515,8.294892,17.950966,8.273187,17.453709,8.442452,16.702463,9.882187,17.400339,10.043583,16.009718,10.071007,16.163933,0,-0.01905,-0.01413,-0.02354,0.00353,0.00839,-0.01259,0.00595,0.00413,-0.00009,0.02267,3.27698
1.898,7.438982,1.230416,5.970984,17.217258,4.616277,18.238562,6.394885,3.676689,16.873171,18.793800,6.684835,16.020102,164.925186,0,76.476723,70.782013,16.622299,8.306404,19.150383,8.295597,17.946381,8.273667,17.449871,8.440910,16.698328,9.878106,17.401440,10.045104,16.011469,10.071659,16.165648,0,-0.01710,-0.01304,-0.02056,-0.00146,0.00894,-0.01251,0.00622,0.00381,-0.00024,0.05360,3.27705
1.899,7.439591,1.229918,5.971028,17.215439,4.616311,18.234632,6.397677,3.680064,16.867321,18.795351,6.684884,16.016003,165.047241,0,76.116737,70.804451,16.542532,8.305551,19.147249,8.296302,17.941795,8.274148,17.446032,8.439368,16.694195,9.874026,17.402540,10.046625,16.013220,10.072311,16.167362,0,-0.02039,-0.01412,-0.02188,0.00449,0.00868,-0.01207,0.00510,0.00159,-0.00003,0.02406,3.27713
1.900,7.439271,1.231455,5.970828,17.210711,4.616059,18.230665,6.397465,3.680188,16.861546,18.797482,6.683627,16.011723,165.041443,0,75.825104,70.676643,16.515425,8.305465,19.140900,8.296124,17.937212,8.273940,17.440584,8.439870,16.685953,9.870762,17.401733,10.047496,16.012951,10.072640,16.167116,0,-0.01711,-0.01318,-0.02135,0.00441,0.00756,-0.01363,0.00603,0.00316,-0.00012,0.06089,3.27743
1.901,7.438924,1.233051,5.970620,17.205898,4.615798,18.226698,6.397166,3.680218,16.855774,18.799629,6.682333,16.007439,165.031952,0,75.535431,70.544510,16.489834,8.305400,19.134457,8.295919,17.932629,8.273712,17.435091,8.440431,16.677593,9.867520,17.400871,10.048348,16.012623,10.072960,16.166815,0,-0.01920,-0.01391,-0.02054,0.00482,0.00734,-0.01298,0.00682,0.00332,-0.00009,0.02737,3.27774
1.902,7.438577,1.234647,5.970413,17.201086,4.615538,18.222729,6.396868,3.680249,16.850002,18.801777,6.681038,16.003153,165.022461,0,75.245766,70.412376,16.464243,8.305336,19.128014,8.295716,17.928045,8.273484,17.429596,8.440991,16.669233,9.864280,17.400009,10.049200,16.012297,10.073279,16.166513,0,-0.01784,-0.01295,-0.02123,0.00303,0.00861,-0.01362,0.00403,0.00222,0.00000,0.06493,3.27729
1.903,7.438230,1.236243,5.970205,17.196276,4.615278,18.218761,6.396569,3.680279,16.844231,18.803925,6.679743,15.998869,165.012970,0,74.956093,70.280243,16.438654,8.305272,19.121571,8.295512,17.923460,8.273256,17.424103,8.441552,16.660875,9.861038,17.399149,10.050053,16.011969,10.073599,16.166212,0,-0.01815,-0.01386,-0.02178,0.00182,0.00859,-0.01373,0.00787,0.00341,-0.00009,0.02917,3.27683
1.904,7.438841,1.235546,5.969426,17.194948,4.615381,18.214678,6.399077,3.682654,16.838688,18.806261,6.679476,15.994609,165.438171,0,74.518669,70.221573,16.831448,8.305715,19.118217,8.294127,17.921101,8.274049,17.423960,8.440904,16.655420,9.857051,17.399984,10.050815,16.013483,10.074986,16.168222,0,-0.01756,-0.01420,-0.02064,0.00345,0.00840,-0.01222,0.00557,0.00223,-0.00042,0.06651,3.27713
1.905,7.439480,1.234782,5.968631,17.193722,4.615495,18.210590,6.401667,3.685097,16.833151,18.808603,6.679239,15.990350,165.875870,0,74.076981,70.165016,17.236294,8.306172,19.114954,8.292707,17.918806,8.274872,17.423971,8.440220,16.650049,9.853043,17.400871,10.051574,16.015053,10.076403,16.170298,0,-0.01802,-0.01381,-0.02079,0.00283,0.00866,-0.01336,0.00616,0.00309,0.00003,0.02995,3.27743
1.906,7.440119,1.234018,5.967836,17.192497,4.615609,18.206505,6.404256,3.687540,16.827614,18.810944,6.679002,15.986091,166.313583,0,73.635300,70.108459,17.641140,8.306630,19.111691,8.291288,17.916510,8.275694,17.423983,8.439537,16.644680,9.849033,17.401756,10.052333,16.016621,10.077821,16.172373,0,-0.01789,-0.01401,-0.02198,0.00370,0.00817,-0.01318,0.00525,0.00264,0.00000,0.07238,3.27751
1.907,7.440758,1.233254,5.967041,17.191271,4.615723,18.202417,6.406846,3.689983,16.822077,18.813286,6.678764,15.981832,166.751297,0,73.193619,70.051903,18.045986,8.307088,19.108427,8.289869,17.914215,8.276517,17.423994,8.438853,16.639309,9.845025,17.402641,10.053092,16.018190,10.079238,16.174448,0,-0.01875,-0.01400,-0.02054,0.00399,0.00908,-0.01302,0.00466,0.00263,0.00015,0.03350,3.27759
1.908,7.442555,1.233222,5.966637,17.189077,4.615791,18.197992,6.408508,3.688681,16.815874,18.815968,6.678773,15.977543,166.869537,0,72.807121,70.075020,18.068842,8.307153,19.101580,8.290794,17.913496,8.276844,17.420134,8.437107,16.633184,9.840446,17.401649,10.054137,16.018087,10.079722,16.174519,0,-0.01893,-0.01326,-0.02221,0.00414,0.00951,-0.01335,0.00998,0.00301,-0.00027,0.07715,3.27751
1.909,7.444385,1.233210,5.966243,17.186857,4.615857,18.193558,6.410143,3.687270,16.809652,18.818659,6.678790,15.973253,166.978561,0,72.422218,70.100433,18.080696,8.307207,19.094629,8.291788,17.912823,8.277156,17.416162,8.435330,16.627039,9.835853,17.400602,10.055191,16.017939,10.080179,16.174530,0,-0.01847,-0.01433,-0.02128,0.00338,0.00853,-0.01268,0.00828,0.00178,-0.00015,0.03890,3.27744
1.910,7.446215,1.233198,5.965849,17.184635,4.615924,18.189123,6.411779,3.685860,16.803431,18.821350,6.678806,15.968965,167.087601,0,72.037315,70.125847,18.092548,8.307261,19.087679,8.292781,17.912149,8.277469,17.412191,8.433553,16.620892,9.831258,17.399555,10.056245,16.017788,10.080636,16.174543,0,-0.01845,-0.01400,-0.02097,0.00458,0.00883,-0.01364,-0.00239,0.00238,-0.00012,0.07649,3.27713
1.911,7.448045,1.233187,5.965456,17.182415,4.615990,18.184689,6.413414,3.684449,16.797207,18.824041,6.678822,15.964675,167.196640,0,71.652412,70.151260,18.104403,8.307316,19.080729,8.293775,17.911476,8.277781,17.408218,8.431776,16.614746,9.826664,17.398508,10.057299,16.017637,10.081094,16.174557,0,-0.01831,-0.01461,-0.02122,0.00334,0.00906,-0.01325,0.00593,0.00503,0.00009,0.04159,3.27683
1.912,7.448224,1.232761,5.965472,17.179342,4.617852,18.180292,6.416204,3.682910,16.790922,18.827080,6.678860,15.960284,167.346069,0,71.003967,69.989845,18.462233,8.308619,19.076225,8.295512,17.900928,8.279387,17.398951,8.431547,16.602217,9.819686,17.397530,10.057962,16.018021,10.081873,16.174955,0,-0.01844,-0.01429,-0.02015,0.00353,0.00871,-0.01323,0.00749,0.00126,-0.00003,0.07360,3.27645
1.913,7.448354,1.232323,5.965499,17.176247,4.619766,18.175896,6.419028,3.681367,16.784634,18.830128,6.678898,15.955892,167.496658,0,70.347939,69.823044,18.830029,8.309958,19.071791,8.297271,17.890097,8.281029,17.389530,8.431362,16.589502,9.812640,17.396553,10.058616,16.018419,10.082661,16.175367,0,-0.01801,-0.01390,-0.02161,0.00279,0.00880,-0.01358,0.00085,0.00296,-0.00009,0.04259,3.27607
1.914,7.448485,1.231884,5.965527,17.173151,4.621679,18.171499,6.421852,3.679824,16.778347,18.833176,6.678937,15.951498,167.647247,0,69.691902,69.656250,19.197824,8.311296,19.067358,8.299029,17.879265,8.282671,17.380110,8.431177,16.576788,9.805593,17.395576,10.059268,16.018818,10.083449,16.175777,0,-0.01860,-0.01482,-0.02112,0.00379,0.00858,-0.01405,0.00397,-0.00052,-0.00015,0.05077,3.27697
1.915,7.448616,1.231446,5.965554,17.170053,4.623593,18.167105,6.424675,3.678282,16.772058,18.836222,6.678976,15.947105,167.797852,0,69.035873,69.489449,19.565622,8.312635,19.062923,8.300788,17.868433,8.284313,17.370687,8.430992,16.564075,9.798548,17.394598,10.059921,16.019217,10.084238,16.176189,0,-0.01744,-0.01334,-0.02123,0.00358,0.00767,-0.01317,0.00659,0.00397,-0.00015,0.04418,3.27788
1.916,7.451081,1.231459,5.965146,17.165350,4.623825,18.162519,6.428426,3.675953,16.766228,18.839676,6.678121,15.942542,167.833603,0,68.847107,69.309639,19.645241,8.312229,19.057701,8.301155,17.864603,8.285617,17.364647,8.433832,16.555933,9.797465,17.392799,10.060933,16.017820,10.085275,16.175093,0,-0.01933,-0.01360,-0.02116,0.00389,0.00790,-0.01323,0.00481,0.00248,-0.00009,0.01814,3.27737
1.917,7.453613,1.231484,5.964725,17.160597,4.624008,18.157930,6.432204,3.673601,16.760408,18.843142,6.677241,15.937974,167.866043,0,68.671799,69.129456,19.716557,8.311773,19.052454,8.301482,17.860977,8.286911,17.358704,8.436759,16.547922,9.796555,17.390978,10.061955,16.016371,10.086318,16.173950,0,-0.01874,-0.01353,-0.02060,0.00318,0.00862,-0.01265,0.00593,0.00320,-0.00003,0.04799,3.27683
1.918,7.456146,1.231509,5.964305,17.155846,4.624191,18.153341,6.435982,3.671249,16.754589,18.846605,6.676361,15.933406,167.898499,0,68.496498,68.949272,19.787874,8.311317,19.047209,8.301809,17.857349,8.288206,17.352760,8.439686,16.539911,9.795644,17.389154,10.062978,16.014921,10.087362,16.172810,0,-0.01845,-0.01370,-0.02068,0.00256,0.00836,-0.01334,0.00595,0.00255,0.00015,0.02167,3.27690
1.919,7.458678,1.231534,5.963884,17.151094,4.624374,18.148752,6.439759,3.668898,16.748770,18.850071,6.675481,15.928838,167.930939,0,68.321190,68.769081,19.859190,8.310862,19.041962,8.302135,17.853722,8.289500,17.346817,8.442613,16.531902,9.794734,17.387333,10.064000,16.013472,10.088406,16.171669,0,-0.01815,-0.01356,-0.02285,0.00270,0.00838,-0.01310,0.00554,0.00381,-0.00009,0.05327,3.27698
1.920,7.454053,1.232887,5.963816,17.149591,4.624317,18.144203,6.448604,3.668822,16.742992,18.853794,6.674190,15.924470,168.046051,0,67.983635,68.648842,19.501722,8.311583,19.040163,8.302205,17.849457,8.290471,17.339769,8.444235,16.520763,9.791344,17.383923,10.065629,16.011084,10.088586,16.170563,0,-0.01863,-0.01347,-0.01946,0.00314,0.00858,-0.01216,0.00482,0.00329,-0.00003,0.02392,3.27637
1.921,7.449222,1.234277,5.963758,17.148184,4.624253,18.139654,6.457595,3.668812,16.737215,18.857525,6.672887,15.920109,168.163528,0,67.641403,68.530327,19.131903,8.312336,19.038464,8.302267,17.845175,8.291432,17.332687,8.445820,16.509535,9.787883,17.380466,10.067276,16.008669,10.088741,16.169456,0,-0.01771,-0.01406,-0.02159,0.00352,0.00825,-0.01293,0.00648,0.00280,-0.00007,0.05629,3.27576
1.922,7.444391,1.235668,5.963699,17.146776,4.624189,18.135105,6.466586,3.668801,16.731440,18.861256,6.671585,15.915747,168.281006,0,67.299179,68.411819,18.762083,8.313090,19.036766,8.302328,17.840891,8.292394,17.325607,8.447405,16.498306,9.784422,17.377010,10.068923,16.006254,10.088897,16.168352,0,-0.01832,-0.01316,-0.02121,0.00314,0.00828,-0.01353,0.00586,0.00258,0.00009,0.02525,3.27659
1.923,7.439560,1.237059,5.963641,17.145369,4.624125,18.130556,6.475576,3.668791,16.725662,18.864986,6.670282,15.911385,168.398483,0,66.956947,68.293304,18.392263,8.313845,19.035067,8.302390,17.836609,8.293355,17.318527,8.448989,16.487078,9.780961,17.373556,10.070570,16.003838,10.089052,16.167246,0,-0.01801,-0.01441,-0.02208,0.00242,0.00850,-0.01250,0.00601,0.00352,-0.00015,0.06346,3.27743
1.924,7.444974,1.236236,5.962524,17.139492,4.623281,18.126320,6.484052,3.671367,16.719782,18.868853,6.670151,15.906974,168.253708,0,66.949852,68.272339,18.362738,8.314768,19.032499,8.303264,17.827229,8.293627,17.309334,8.449284,16.483831,9.779938,17.372284,10.071075,16.002892,10.089355,16.166903,0,-0.01831,-0.01464,-0.02083,0.00215,0.00873,-0.01320,0.00571,0.00182,0.00019,0.02866,3.27736
1.925,7.450684,1.235350,5.961377,17.133490,4.622416,18.122093,6.492512,3.674017,16.713900,18.872723,6.670053,15.902562,168.101364,0,66.952415,68.254189,18.343016,8.315697,19.029905,8.304161,17.817703,8.293879,17.300081,8.449540,16.480816,9.778986,17.371073,10.071549,16.001986,10.089662,16.166582,0,-0.01724,-0.01287,-0.02258,0.00020,0.00820,-0.01374,0.00651,0.00320,0.00029,0.07340,3.27728
1.926,7.456393,1.234464,5.960230,17.127485,4.621550,18.117865,6.500972,3.676667,16.708017,18.876593,6.669956,15.898150,167.949020,0,66.954979,68.236038,18.323292,8.316625,19.027313,8.305058,17.808176,8.294130,17.290827,8.449798,16.477800,9.778033,17.369864,10.072022,16.001081,10.089968,16.166262,0,-0.01818,-0.01427,-0.02177,-0.00016,0.00908,-0.01348,0.00674,0.00121,0.00019,0.03421,3.27758
1.927,7.462102,1.233578,5.959083,17.121481,4.620684,18.113638,6.509433,3.679318,16.702133,18.880463,6.669858,15.893739,167.796677,0,66.957542,68.217888,18.303570,8.317554,19.024719,8.305956,17.798651,8.294383,17.281574,8.450054,16.474785,9.777081,17.368654,10.072495,16.000175,10.090275,16.165941,0,-0.01831,-0.01329,-0.02153,0.00427,0.00839,-0.01329,0.00357,0.00533,-0.00003,0.07758,3.27789
1.928,7.460488,1.232890,5.957991,17.120211,4.620287,18.109711,6.528506,3.681999,16.696560,18.884283,6.668581,15.889300,167.802689,0,66.811127,68.227081,18.204309,8.317950,19.023224,8.306020,17.788630,8.294710,17.269093,8.449830,16.467285,9.774102,17.365191,10.073909,15.997690,10.091045,16.165583,0,-0.01918,-0.01423,-0.02169,0.00360,0.00965,-0.01288,0.00364,0.00126,0.00000,0.03708,3.27744
1.929,7.458663,1.232208,5.956901,17.119078,4.619905,18.105791,6.547885,3.684682,16.690996,18.888102,6.667269,15.884862,167.813263,0,66.660423,68.237068,18.102758,8.318331,19.021761,8.306061,17.778593,8.295040,17.256519,8.449591,16.459658,9.771065,17.361660,10.075349,15.995159,10.091828,16.165224,0,-0.01803,-0.01324,-0.02057,0.00222,0.00848,-0.01370,0.00708,0.00203,0.00000,0.07832,3.27698
