"Time","59 Left DS","60 Right DS","58 FLr Sw of","53 HLr Sw on","34a FRx (cm)","34 FRx (cm)","v3 R COP","v5 L COP","v7 xCoM","3 Platform","2 Trdml"
1.443,1,1,0,0,-11.712055,18.929453,4.457676,6.639747,6.150176,1.48010,0.09680
1.444,1,1,0,0,-11.738648,18.919056,4.459589,6.659235,6.154176,1.47876,0.09676
1.445,1,1,0,0,-11.765243,18.908659,4.461454,6.688146,6.158175,1.48239,0.09647
1.446,1,1,0,0,-11.791836,18.898264,4.463315,6.717766,6.162176,1.48288,0.09613
1.447,1,1,0,0,-11.833778,18.886276,4.464996,6.744022,6.166342,1.48366,0.09615
1.448,1,1,0,0,-11.878472,18.874002,4.466664,6.770025,6.170538,1.48694,0.09626
1.449,1,1,0,0,-11.923165,18.861731,4.468277,6.793628,6.174734,1.48456,0.09622
1.450,1,1,0,0,-11.967859,18.849457,4.469887,6.817051,6.178930,1.48465,0.09581
1.451,1,1,0,0,-12.027699,18.836748,4.471590,6.841845,6.183008,1.48526,0.09592
1.452,1,1,0,0,-12.090254,18.823963,4.473300,6.866742,6.187064,1.48352,0.09628
1.453,1,1,0,0,-12.152809,18.811176,4.475021,6.891884,6.191119,1.47806,0.09633
1.454,1,1,0,0,-12.215364,18.798391,4.476743,6.917046,6.195175,1.47472,0.09620
1.455,1,1,0,0,-12.280843,18.784950,4.478369,6.940837,6.198747,1.47176,0.09650
1.456,1,1,0,0,-12.346845,18.771393,4.479987,6.964525,6.202231,1.46751,0.09678
1.457,1,1,0,0,-12.412848,18.757835,4.481596,6.989264,6.205716,1.46245,0.09681
1.458,1,1,0,0,-12.478849,18.744276,4.483205,7.014082,6.209200,1.45860,0.09673
1.459,1,1,0,0,-12.531364,18.731100,4.484899,7.041282,6.211941,1.45479,0.09694
1.460,1,1,0,0,-12.581463,18.717993,4.486600,7.068661,6.214548,1.44591,0.09724
1.461,1,1,0,0,-12.631560,18.704884,4.488268,7.089646,6.217156,1.44031,0.09732
1.462,1,1,0,0,-12.681658,18.691776,4.489933,7.110150,6.219763,1.42380,0.09716
1.463,1,1,0,0,-12.725740,18.678896,4.491415,7.112780,6.222693,1.41942,0.09745
1.464,1,1,0,0,-12.768745,18.666058,4.492883,7.114065,6.225680,1.41406,0.09772
1.465,1,1,0,0,-12.811750,18.653217,4.494145,7.114659,6.228667,1.40526,0.09764
1.466,1,1,0,0,-12.854755,18.640379,4.495391,7.115201,6.231655,1.39606,0.09748
1.467,1,1,0,0,-12.903749,18.628578,4.496437,7.116066,6.231969,1.38977,0.09774
1.468,1,1,0,0,-12.953817,18.616964,4.497468,7.116953,6.231804,1.37491,0.09786
1.469,1,1,0,0,-13.003885,18.605350,4.498268,7.117491,6.231640,1.35747,0.09753
1.470,1,1,0,0,-13.053953,18.593737,4.499051,7.118002,6.231475,1.34657,0.09734
1.471,1,1,0,0,-13.112176,18.581314,4.499105,7.118098,6.231823,1.33427,0.09761
1.472,1,1,0,0,-13.171860,18.568747,4.499105,7.118162,6.232264,1.32257,0.09772
1.473,1,1,0,0,-13.231544,18.556181,4.499105,7.118166,6.232705,1.31293,0.09754
1.474,1,1,0,0,-13.291227,18.543613,4.499105,7.118166,6.233145,1.30081,0.09745
1.475,1,1,0,0,-13.360962,18.530823,4.499593,7.118166,6.232302,1.28835,0.09756
1.476,1,1,0,0,-13.432497,18.517990,4.500117,7.118166,6.231228,1.26912,0.09764
1.477,1,1,0,0,-13.504033,18.505157,4.500486,7.118166,6.230155,1.24731,0.09743
1.478,1,1,0,0,-13.575568,18.492327,4.500844,7.118166,6.229082,1.23103,0.09717
1.479,1,1,0,0,-13.627063,18.477602,4.500910,7.118166,6.227753,1.21913,0.09729
1.480,1,1,0,0,-13.674965,18.462540,4.500954,7.118166,6.226379,1.20284,0.09746
1.481,1,1,0,0,-13.722867,18.447477,4.501252,7.118107,6.225005,1.18860,0.09728
1.482,1,1,0,0,-13.770769,18.432415,4.501569,7.118042,6.223631,1.17133,0.09688
1.483,1,1,0,0,-13.801259,18.418245,4.502817,7.118021,6.220845,1.14346,0.09700
1.484,1,1,0,0,-13.828628,18.404236,4.504134,7.118002,6.217806,1.11742,0.09714
1.485,1,1,0,0,-13.855996,18.390226,4.504226,7.117589,6.214767,1.10309,0.09692
1.486,1,1,0,0,-13.883365,18.376217,4.504226,7.117145,6.211728,1.08733,0.09656
1.487,1,1,0,0,-13.893893,18.362017,4.504226,7.116668,6.206729,1.07307,0.09667
1.488,1,1,0,0,-13.901403,18.347782,4.504226,7.116189,6.201379,1.05020,0.09683
1.489,1,1,0,0,-13.908914,18.333548,4.504226,7.115497,6.196029,1.03392,0.09684
1.490,1,1,0,0,-13.916424,18.319311,4.504226,7.114789,6.190679,1.00014,0.09665
1.491,1,1,0,0,-13.924911,18.305252,4.504226,7.113708,6.184838,0.97572,0.09675
1.492,1,1,0,0,-13.933574,18.291224,4.504226,7.112600,6.178909,0.95830,0.09705
1.493,1,1,0,0,-13.942236,18.277197,4.503950,7.111339,6.172980,0.93576,0.09718
1.494,1,1,0,0,-13.950898,18.263168,4.503652,7.110067,6.167051,0.91504,0.09697
1.495,1,1,0,0,-13.969089,18.249022,4.502532,7.108888,6.161149,0.89511,0.09721
1.496,1,1,0,0,-13.988987,18.234852,4.501350,7.107717,6.155252,0.87050,0.09755
1.497,1,1,0,0,-14.008885,18.220684,4.499926,7.106513,6.149354,0.83261,0.09754
1.498,1,1,0,0,-14.028784,18.206514,4.498484,7.105308,6.143457,0.81210,0.09726
1.499,1,1,0,0,-14.053988,18.192171,4.497024,7.103890,6.137285,0.78767,0.09760
1.500,1,1,0,0,-14.080145,18.177795,4.495562,7.102457,6.131064,0.76694,0.09786
1.501,1,1,0,0,-14.106301,18.163420,4.493895,7.100863,6.124843,0.74365,0.09772
1.502,1,1,0,0,-14.132458,18.149046,4.492213,7.099257,6.118622,0.72212,0.09766
1.503,1,1,0,0,-14.158665,18.133598,4.490119,7.097568,6.112222,0.69089,0.09799
1.504,1,1,0,0,-14.184881,18.117960,4.487993,7.095873,6.105790,0.65625,0.09809
1.505,1,1,0,0,-14.211097,18.102322,4.485694,7.094012,6.099358,0.62971,0.09781
1.506,1,1,0,0,-14.237313,18.086683,4.483383,7.092138,6.092926,0.60628,0.09792
1.507,1,1,0,0,-14.252418,18.071669,4.481183,7.089999,6.085352,0.58002,0.09820
1.508,1,1,0,0,-14.265531,18.056767,4.478992,7.087841,6.077574,0.55792,0.09824
1.509,1,1,0,0,-14.278644,18.041862,4.476843,7.085461,6.069795,0.53725,0.09794
1.510,1,1,0,0,-14.291757,18.026960,4.474699,7.083065,6.062017,0.50339,0.09800
1.511,1,1,0,0,-14.302747,18.011108,4.472441,7.080530,6.055386,0.46143,0.09826
1.512,1,1,0,0,-14.313356,17.995087,4.470174,7.077984,6.048960,0.43640,0.09824
1.513,1,1,0,0,-14.323966,17.979065,4.467692,7.075375,6.042534,0.41173,0.09791
1.514,1,1,0,0,-14.334576,17.963043,4.465193,7.072762,6.036108,0.38506,0.09801
1.515,1,1,0,0,-14.338834,17.948307,4.462367,7.070157,6.029747,0.36082,0.09815
1.516,1,1,0,0,-14.341953,17.933802,4.459516,7.067552,6.023397,0.33437,0.09799
1.517,1,1,0,0,-14.345073,17.919296,4.456123,7.065012,6.017048,0.28520,0.09750
1.518,1,1,0,0,-14.348192,17.904791,4.452689,7.062475,6.010698,0.25807,0.09749
1.519,1,1,0,0,-14.359424,17.890347,4.448545,7.060019,6.004027,0.23460,0.09762
1.520,1,1,0,0,-14.372109,17.875914,4.444346,7.057568,5.997299,0.20897,0.09745
1.521,1,1,0,0,-14.384795,17.861481,4.439618,7.055048,5.990571,0.18254,0.09709
1.522,1,1,0,0,-14.397481,17.847048,4.434850,7.052522,5.983843,0.15569,0.09705
1.523,1,1,0,0,-14.407606,17.833477,4.429688,7.049769,5.976925,0.12305,0.09721
1.524,1,1,0,0,-14.417272,17.820059,4.424496,7.046999,5.969974,0.07846,0.09728
1.525,1,1,0,0,-14.426938,17.806641,4.418406,7.044012,5.963022,0.05431,0.09706
1.526,1,1,0,0,-14.436604,17.793222,4.412248,7.041009,5.956070,0.02710,0.09692
1.527,1,1,0,0,-14.438654,17.779049,4.405229,7.037868,5.949424,0.00166,0.09710
1.528,1,1,0,0,-14.439340,17.764738,4.398145,7.034716,5.942833,-0.02229,0.09719
1.529,1,1,0,0,-14.440025,17.750429,4.394183,7.031610,5.936242,-0.05521,0.09700
1.530,1,1,0,0,-14.440711,17.736118,4.390457,7.028508,5.929651,-0.10213,0.09677
1.531,1,1,0,0,-14.426528,17.721577,4.389689,7.025552,5.922913,-0.12599,0.09689
1.532,1,1,0,0,-14.409679,17.706993,4.389144,7.022607,5.916148,-0.15318,0.09704
1.533,1,1,0,0,-14.392831,17.692408,4.388935,7.019407,5.909383,-0.17798,0.09681
1.534,1,1,0,0,-14.375982,17.677824,4.388751,7.016189,5.902618,-0.20316,0.09660
1.535,1,1,0,0,-14.340526,17.662659,4.381199,7.012344,5.894965,-0.22905,0.09687
1.536,1,1,0,0,-14.301733,17.647388,4.373092,7.008452,5.887152,-0.28000,0.09701
1.537,1,1,0,0,-14.262940,17.632120,4.362252,7.004336,5.879340,-0.30586,0.09688
1.538,1,1,0,0,-14.224148,17.616850,4.351206,7.000203,5.871527,-0.33096,0.09663
1.539,0,1,0,0,-14.176703,17.602554,4.343591,3.744954,5.863182,-0.36232,0.09667
1.540,0,1,0,0,-14.127708,17.588432,4.336234,0.244997,5.854742,-0.38220,0.09685
1.541,0,1,0,0,-14.078713,17.574312,4.330788,0.000000,5.846301,-0.40529,0.09683
1.542,0,1,0,0,-14.029718,17.560190,4.325485,0.000000,5.837861,-0.45764,0.09653
1.543,0,1,0,1,-13.986730,17.545738,2.313936,0.000000,5.829960,-0.48079,0.09650
1.544,0,0,0,0,-13.944818,17.531225,0.151379,0.000000,5.822156,-0.50584,0.09673
1.545,0,0,0,0,-13.902905,17.516712,0.000000,0.000000,5.814353,-0.53053,0.09671
1.546,0,0,0,0,-13.860993,17.502201,0.000000,0.000000,5.806550,-0.55331,0.09634
1.547,0,0,0,0,-13.838431,17.488676,0.000000,0.000000,5.798228,-0.57651,0.09631
1.548,0,0,0,0,-13.819339,17.475328,0.000000,0.000000,5.789814,-0.60890,0.09652
1.549,0,0,0,0,-13.800245,17.461981,0.000000,0.000000,5.781399,-0.64919,0.09657
1.550,0,0,0,0,-13.781152,17.448635,0.000000,0.000000,5.772985,-0.67035,0.09638
1.551,0,0,0,0,-13.770154,17.435247,0.000000,0.000000,5.764529,-0.69208,0.09625
1.552,0,0,0,0,-13.760608,17.421854,0.000000,0.000000,5.756065,-0.71640,0.09638
1.553,0,0,0,0,-13.751060,17.408461,0.000000,0.000000,5.747602,-0.74078,0.09657
1.554,0,0,0,0,-13.741514,17.395065,0.000000,0.000000,5.739139,-0.77019,0.09648
1.555,0,0,0,0,-13.730721,17.381165,0.000000,0.000000,5.732698,-0.80783,0.09628
1.556,0,0,0,0,-13.719704,17.367172,0.000000,0.000000,5.726620,-0.82695,0.09649
1.557,0,0,0,0,-13.708687,17.353180,0.000000,0.000000,5.720542,-0.85075,0.09677
1.558,0,0,0,0,-13.697670,17.339188,0.000000,0.000000,5.714464,-0.86876,0.09674
1.559,0,0,0,0,-13.671945,17.324919,0.000000,0.000000,5.707121,-0.89169,0.09657
1.560,0,0,0,0,-13.643582,17.310598,0.000000,0.000000,5.699552,-0.91798,0.09684
1.561,0,0,0,0,-13.615220,17.296280,0.000000,0.000000,5.691982,-0.95024,0.09711
1.562,0,0,0,0,-13.586858,17.281960,0.000000,0.000000,5.684413,-0.97261,0.09701
1.563,0,0,0,0,-13.549517,17.268139,0.000000,0.000000,5.676318,-0.98883,0.09704
1.564,0,0,0,0,-13.510565,17.254406,0.000000,0.000000,5.668128,-1.01038,0.09744
1.565,0,0,0,0,-13.471613,17.240675,0.000000,0.000000,5.659939,-1.02960,0.09754
1.566,0,0,0,0,-13.432661,17.226942,0.000000,0.000000,5.651750,-1.04961,0.09735
1.567,0,0,0,0,-13.392775,17.213467,0.000000,0.000000,5.642775,-1.08272,0.09738
1.568,0,0,0,0,-13.352720,17.200037,0.000000,0.000000,5.633658,-1.09956,0.09755
1.569,0,0,0,0,-13.312666,17.186607,0.000000,0.000000,5.624542,-1.11757,0.09760
1.570,0,0,0,0,-13.272612,17.173176,0.000000,0.000000,5.615426,-1.13289,0.09739
1.571,0,0,0,0,-13.240501,17.160463,0.000000,0.000000,5.606357,-1.15007,0.09730
1.572,0,0,0,0,-13.209815,17.147879,0.000000,0.000000,5.597297,-1.16919,0.09752
1.573,0,0,0,0,-13.179129,17.135296,0.000000,0.000000,5.588237,-1.19501,0.09762
1.574,0,0,0,0,-13.148442,17.122711,0.000000,0.000000,5.579177,-1.21130,0.09738
1.575,0,0,0,0,-13.125447,17.110176,0.000000,0.000000,5.571834,-1.22655,0.09745
1.576,0,0,0,0,-13.103830,17.097649,0.000000,0.000000,5.564798,-1.24371,0.09780
1.577,0,0,0,0,-13.082213,17.085123,0.000000,0.000000,5.557763,-1.25684,0.09786
1.578,0,0,0,0,-13.060596,17.072596,0.000000,0.000000,5.550727,-1.26917,0.09759
1.579,0,0,0,0,-13.036234,17.059889,0.000000,0.000000,5.542943,-1.29425,0.09780
1.580,0,0,0,0,-13.011379,17.047148,0.000000,0.000000,5.535023,-1.30780,0.09806
1.581,0,0,0,0,-12.986524,17.034409,0.000000,0.000000,5.527104,-1.31972,0.09796
1.582,0,0,0,0,-12.961668,17.021667,0.000000,0.000000,5.519185,-1.33264,0.09770
1.583,0,0,0,0,-12.925795,17.008238,0.000000,0.000000,5.510895,-1.34180,0.09796
1.584,0,0,0,0,-12.887945,16.994682,0.000000,0.000000,5.502538,-1.35446,0.09811
1.585,0,0,0,0,-12.850097,16.981129,0.000000,0.000000,5.494181,-1.36452,0.09793
1.586,0,0,0,0,-12.812248,16.967573,0.000000,0.000000,5.485824,-1.38249,0.09778
1.587,0,0,0,0,-12.763178,16.954567,0.000000,0.000000,5.477251,-1.39214,0.09793
1.588,0,0,0,0,-12.712097,16.941656,0.000000,0.000000,5.468639,-1.39891,0.09806
1.589,0,0,0,0,-12.661016,16.928747,0.000000,0.000000,5.460027,-1.40913,0.09797
1.590,0,0,0,0,-12.609934,16.915838,0.000000,0.000000,5.451415,-1.41597,0.09775
1.591,0,0,0,0,-12.554641,16.903643,0.000000,0.000000,5.440300,-1.43118,0.09791
1.592,0,0,0,0,-12.498593,16.891577,0.000000,0.000000,5.428736,-1.43678,0.09806
1.593,0,0,0,0,-12.442545,16.879511,0.000000,0.000000,5.417173,-1.44473,0.09784
1.594,0,0,0,0,-12.386497,16.867445,0.000000,0.000000,5.405609,-1.44803,0.09757
1.595,0,0,0,0,-12.330028,16.854799,0.000000,0.000000,5.395932,-1.45265,0.09773
1.596,0,0,0,0,-12.273482,16.842051,0.000000,0.000000,5.386593,-1.45966,0.09790
1.597,0,0,0,0,-12.216937,16.829304,0.000000,0.000000,5.377254,-1.46497,0.09773
1.598,0,0,0,0,-12.160392,16.816555,0.000000,0.000000,5.367915,-1.47054,0.09768
1.599,0,0,0,0,-12.110182,16.804081,0.000000,0.000000,5.359966,-1.47165,0.09787
1.600,0,0,0,0,-12.061108,16.791655,0.000000,0.000000,5.352266,-1.47397,0.09782
1.601,0,0,0,0,-12.012033,16.779230,0.000000,0.000000,5.344567,-1.47986,0.09758
1.602,0,0,0,0,-11.962959,16.766804,0.000000,0.000000,5.336867,-1.47850,0.09755
1.603,0,0,0,0,-11.899319,16.754562,0.000000,0.000000,5.329365,-1.47908,0.09772
1.604,0,0,0,0,-11.833069,16.742352,0.000000,0.000000,5.321898,-1.48085,0.09787
1.605,0,0,0,0,-11.766818,16.730143,0.000000,0.000000,5.314430,-1.47810,0.09765
1.606,0,0,0,0,-11.700567,16.717934,0.000000,0.000000,5.306963,-1.47905,0.09759
1.607,0,0,0,0,-11.626879,16.705696,0.000000,0.000000,5.300333,-1.47475,0.09780
1.608,0,0,0,0,-11.551856,16.693453,0.000000,0.000000,5.293853,-1.47198,0.09787
1.609,0,0,0,0,-11.476833,16.681210,0.000000,0.000000,5.287373,-1.46799,0.09764
1.610,0,0,0,0,-11.401811,16.668966,0.000000,0.000000,5.280893,-1.46136,0.09763
1.611,0,0,0,0,-11.313765,16.656984,0.000000,0.000000,5.274166,-1.45924,0.09788
1.612,0,0,0,0,-11.223385,16.645048,0.000000,0.000000,5.267395,-1.45384,0.09792
1.613,0,0,0,0,-11.133004,16.633114,0.000000,0.000000,5.260623,-1.44916,0.09761
1.614,0,0,0,0,-11.042624,16.621178,0.000000,0.000000,5.253852,-1.44566,0.09768
1.615,0,0,0,0,-10.958536,16.609312,0.000000,0.000000,5.248384,-1.43707,0.09791
1.616,0,0,0,0,-10.875576,16.597460,0.000000,0.000000,5.243151,-1.42197,0.09780
1.617,0,0,0,0,-10.792617,16.585606,0.000000,0.000000,5.237917,-1.41763,0.09745
1.618,0,0,0,0,-10.709657,16.573753,0.000000,0.000000,5.232683,-1.40773,0.09744
1.619,0,0,0,0,-10.644397,16.562880,0.000000,0.000000,5.228624,-1.40231,0.09759
1.620,0,0,0,0,-10.582308,16.552183,0.000000,0.000000,5.224776,-1.39206,0.09754
1.621,0,0,0,0,-10.520220,16.541487,0.000000,0.000000,5.220928,-1.38748,0.09726
1.622,0,0,0,0,-10.458132,16.530788,0.000000,0.000000,5.217079,-1.36142,0.09726
1.623,0,0,0,0,-10.403423,16.519587,0.000000,0.000000,5.213966,-1.35411,0.09754
1.624,0,0,0,0,-10.350037,16.508293,0.000000,0.000000,5.210986,-1.34271,0.09765
1.625,0,0,0,0,-10.296651,16.497000,0.000000,0.000000,5.208005,-1.33235,0.09734
1.626,0,0,0,0,-10.243265,16.485706,0.000000,0.000000,5.205024,-1.32071,0.09716
1.627,0,0,0,0,-10.187201,16.474581,0.000000,0.000000,5.203837,-1.30791,0.09736
1.628,0,0,0,0,-10.130655,16.463484,0.000000,0.000000,5.202971,-1.29352,0.09740
1.629,0,0,0,0,-10.074111,16.452389,0.000000,0.000000,5.202105,-1.26877,0.09709
1.630,0,0,0,0,-10.017566,16.441292,0.000000,0.000000,5.201239,-1.25581,0.09719
1.631,0,0,0,0,-9.942833,16.430994,0.000000,0.000000,5.200317,-1.24158,0.09753
1.632,0,0,0,0,-9.864841,16.420839,0.000000,0.000000,5.199386,-1.22813,0.09756
1.633,0,0,0,0,-9.786848,16.410685,0.000000,0.000000,5.198455,-1.21138,0.09740
1.634,0,0,0,0,-9.708856,16.400528,0.000000,0.000000,5.197524,-1.19635,0.09776
1.635,0,0,0,0,-9.632371,16.391190,0.000000,0.000000,5.197279,-1.16568,0.09804
1.636,0,0,0,0,-9.556156,16.381998,0.000000,0.000000,5.197157,-1.15120,0.09799
1.637,0,0,0,0,-9.479941,16.372805,0.000000,0.000000,5.197035,-1.13652,0.09792
1.638,0,0,0,0,-9.403727,16.363613,0.000000,0.000000,5.196913,-1.11913,0.09819
1.639,0,0,0,0,-9.340949,16.355158,0.000000,0.000000,5.198289,-1.09871,0.09839
1.640,0,0,0,0,-9.280580,16.346836,0.000000,0.000000,5.199934,-1.08205,0.09826
1.641,0,0,0,0,-9.220210,16.338514,0.000000,0.000000,5.201580,-1.06178,0.09821
1.642,0,0,0,0,-9.159841,16.330193,0.000000,0.000000,5.203225,-1.02995,0.09836
1.643,0,0,0,0,-9.111248,16.321798,0.000000,0.000000,5.205441,-1.01219,0.09844
1.644,0,0,0,0,-9.064766,16.313389,0.000000,0.000000,5.207760,-0.99010,0.09813
1.645,0,0,0,0,-9.018284,16.304981,0.000000,0.000000,5.210079,-0.97101,0.09805
1.646,0,0,0,0,-8.971802,16.296572,0.000000,0.000000,5.212399,-0.95235,0.09819
1.647,0,0,0,0,-8.921209,16.288363,0.000000,0.000000,5.216329,-0.93109,0.09817
1.648,0,0,0,0,-8.869881,16.280188,0.000000,0.000000,5.220549,-0.90016,0.09774
1.649,0,0,0,0,-8.818551,16.272013,0.000000,0.000000,5.224768,-0.86951,0.09755
1.650,0,0,0,0,-8.767221,16.263838,0.000000,0.000000,5.228988,-0.84972,0.09781
1.651,0,0,0,0,-8.689297,16.256168,0.000000,0.000000,5.232533,-0.82820,0.09776
1.652,0,0,0,0,-8.606606,16.248590,0.000000,0.000000,5.235956,-0.80553,0.09742
1.653,0,0,0,0,-8.523913,16.241011,0.000000,0.000000,5.239380,-0.78424,0.09734
1.654,0,0,0,0,-8.441222,16.233433,0.000000,0.000000,5.242804,-0.76274,0.09744
1.655,0,0,0,0,-8.335617,16.225315,0.000000,0.000000,5.247735,-0.71848,0.09752
1.656,0,0,0,0,-8.225904,16.217102,0.000000,0.000000,5.252936,-0.69485,0.09733
1.657,0,0,0,0,-8.116192,16.208887,0.000000,0.000000,5.258137,-0.66849,0.09715
1.658,0,0,0,0,-8.006480,16.200674,0.000000,0.000000,5.263339,-0.65004,0.09738
1.659,0,0,0,0,-7.893971,16.193735,0.000000,0.000000,5.268932,-0.62590,0.09747
1.660,0,0,0,0,-7.780961,16.187027,0.000000,0.000000,5.274596,-0.60245,0.09727
1.661,0,0,0,0,-7.667950,16.180319,0.000000,0.000000,5.280260,-0.57654,0.09690
1.662,0,0,0,0,-7.554940,16.173611,0.000000,0.000000,5.285924,-0.53198,0.09691
1.663,0,0,0,0,-7.464615,16.167727,0.000000,0.000000,5.292338,-0.50786,0.09704
1.664,0,0,0,0,-7.378358,16.161991,0.000000,0.000000,5.298886,-0.48045,0.09678
1.665,0,0,0,0,-7.292100,16.156256,0.000000,0.000000,5.305435,-0.45721,0.09634
1.666,0,0,0,0,-7.205842,16.150520,0.000000,0.000000,5.311984,-0.42989,0.09624
1.667,0,0,0,0,-7.154915,16.144005,0.000000,0.000000,5.319263,-0.40712,0.09634
1.668,0,0,0,0,-7.110321,16.137348,0.000000,0.000000,5.326675,-0.38269,0.09635
1.669,0,0,0,0,-7.065727,16.130692,0.000000,0.000000,5.334086,-0.33675,0.09612
1.670,0,0,0,0,-7.021132,16.124035,0.000000,0.000000,5.341498,-0.30626,0.09584
1.671,0,0,0,0,-6.997127,16.116245,0.000000,0.000000,5.348614,-0.27847,0.09601
1.672,0,0,0,0,-6.976811,16.108253,0.000000,0.000000,5.355679,-0.25687,0.09628
1.673,0,0,0,0,-6.956496,16.100260,0.000000,0.000000,5.362742,-0.22943,0.09623
1.674,0,0,0,0,-6.936181,16.092268,0.000000,0.000000,5.369806,-0.19997,0.09606
1.675,0,0,0,0,-6.928898,16.083845,0.000000,0.000000,5.377929,-0.17407,0.09635
1.676,0,0,0,0,-6.923951,16.075346,0.000000,0.000000,5.386242,-0.12813,0.09665
1.677,0,0,0,0,-6.919003,16.066847,0.000000,0.000000,5.394555,-0.10187,0.09660
1.678,0,0,0,0,-6.914056,16.058346,0.000000,0.000000,5.402868,-0.07353,0.09660
1.679,0,0,0,0,-6.904792,16.050920,0.000000,0.000000,5.411419,-0.04961,0.09693
1.680,0,0,0,0,-6.894753,16.043686,0.000000,0.000000,5.420013,-0.02202,0.09707
1.681,0,0,0,0,-6.884715,16.036451,0.000000,0.000000,5.428608,0.00400,0.09694
1.682,0,0,0,0,-6.874677,16.029217,0.000000,0.000000,5.437202,0.02644,0.09694
1.683,0,0,0,0,-6.869390,16.022894,0.000000,0.000000,5.445707,0.07159,0.09720
1.684,0,0,0,0,-6.864954,16.016735,0.000000,0.000000,5.454196,0.10751,0.09740
1.685,0,0,0,0,-6.860518,16.010578,0.000000,0.000000,5.462686,0.13458,0.09731
1.686,0,0,0,0,-6.856082,16.004419,0.000000,0.000000,5.471175,0.15854,0.09728
1.687,0,0,0,0,-6.869704,15.999073,0.000000,0.000000,5.481260,0.18289,0.09749
1.688,0,0,0,0,-6.886562,15.993872,0.000000,0.000000,5.491632,0.20880,0.09756
1.689,0,0,0,0,-6.903420,15.988671,0.000000,0.000000,5.502002,0.23274,0.09732
1.690,0,0,0,0,-6.920279,15.983471,0.000000,0.000000,5.512373,0.26880,0.09707
1.691,0,0,0,0,-6.954183,15.978606,0.000000,0.000000,5.522292,0.31071,0.09724
1.692,0,0,0,0,-6.991143,15.973802,0.000000,0.000000,5.532130,0.33400,0.09732
1.693,0,0,0,0,-7.028103,15.968997,0.000000,0.000000,5.541967,0.36186,0.09707
1.694,0,0,0,0,-7.065063,15.964193,0.000000,0.000000,5.551805,0.38612,0.09692
1.695,0,0,0,0,-7.115236,15.958623,0.000000,0.000000,5.561111,0.41618,0.09707
1.696,0,0,0,0,-7.167777,15.952914,0.000000,0.000000,5.570323,0.43408,0.09721
1.697,0,0,0,0,-7.220319,15.947206,0.000000,0.000000,5.579535,0.47011,0.09705
1.698,0,0,0,0,-7.272861,15.941499,0.000000,0.000000,5.588746,0.50916,0.09689
1.699,0,0,0,0,-7.312745,15.934828,0.000000,0.000000,5.598069,0.53246,0.09704
1.700,0,0,0,0,-7.350360,15.927984,0.000000,0.000000,5.607412,0.55785,0.09720
1.701,0,0,0,0,-7.387975,15.921141,0.000000,0.000000,5.616755,0.58337,0.09707
1.702,0,0,0,0,-7.425591,15.914297,0.000000,0.000000,5.626099,0.60921,0.09679
1.703,0,0,0,0,-7.450212,15.907418,0.000000,0.000000,5.635717,0.63017,0.09691
1.704,0,0,0,0,-7.472504,15.900534,0.000000,0.000000,5.645385,0.65730,0.09714
1.705,0,0,0,0,-7.494796,15.893649,0.000000,0.000000,5.655053,0.69901,0.09711
1.706,0,0,0,0,-7.517088,15.886764,0.000000,0.000000,5.664721,0.72162,0.09678
1.707,0,0,0,0,-7.540758,15.880918,0.000000,0.000000,5.674670,0.74388,0.09706
1.708,0,0,0,0,-7.564674,15.875257,0.000000,0.000000,5.684669,0.76753,0.09733
1.709,1,0,0,0,-7.588591,15.869597,0.000000,3.113790,5.694668,0.78819,0.09718
1.710,1,0,0,0,-7.612507,15.863937,0.000000,6.461950,5.704667,0.80972,0.09711
1.711,1,0,0,0,-7.654797,15.857926,0.000000,6.698461,5.714855,0.83397,0.09745
1.712,1,0,0,0,-7.700379,15.851851,0.000000,6.700761,5.725078,0.85284,0.09761
1.713,1,0,0,0,-7.745962,15.845778,0.000000,6.703062,5.735300,0.89474,0.09754
1.714,1,0,0,0,-7.791544,15.839703,0.000000,6.705362,5.745522,0.91586,0.09759
1.715,1,0,0,0,-7.854072,15.833508,0.000000,6.707794,5.755362,0.93604,0.09787
1.716,1,0,0,0,-7.919637,15.827291,0.000000,6.710236,5.765133,0.95578,0.09796
1.717,1,0,0,0,-7.985203,15.821074,0.000000,6.712660,5.774905,0.97508,0.09771
1.718,1,0,0,0,-8.050768,15.814858,0.000000,6.715083,5.784677,0.99324,0.09785
