"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.201,1,0,1.928019,0.000000,1.930860,3.942623,4.026064,2.295149,4.563810,3.167566,4.876547,-0.00028,0.11039,3.27721
0.202,1,0,1.944966,0.000000,0.565330,3.944766,4.029280,2.296354,4.563998,3.167367,4.875425,0.00011,0.10683,3.27705
0.203,0,0,1.961914,0.000000,0.000000,3.946909,4.032126,2.297559,4.564185,3.167166,4.874303,0.00000,0.08819,3.27698
0.204,0,0,1.978862,0.000000,0.000000,3.949052,4.034711,2.298763,4.564372,3.166967,4.873180,-0.00011,0.08619,3.27698
0.205,0,0,1.981665,0.000000,0.000000,3.951186,4.036955,2.300309,4.564499,3.166916,4.872417,0.00013,0.11836,3.27713
0.206,0,0,1.970659,0.000000,0.000000,3.953311,4.038957,2.302189,4.564568,3.167011,4.872006,0.00028,0.11130,3.27743
0.207,0,0,1.959653,0.000000,0.000000,3.955436,4.040577,2.304068,4.564637,3.167105,4.871595,0.00002,0.08786,3.27729
0.208,0,0,1.948648,0.000000,0.000000,3.957562,4.041927,2.305948,4.564706,3.167200,4.871183,-0.00002,0.09484,3.27667
0.209,0,0,1.932571,0.000000,0.000000,3.959409,4.042903,2.307878,4.564849,3.166927,4.870746,0.00015,0.11708,3.27637
0.210,0,0,1.911544,0.000000,0.000000,3.960986,4.043616,2.309857,4.565065,3.166295,4.870282,0.00013,0.10000,3.27637
0.211,0,0,1.890518,0.000000,0.000000,3.962563,4.044280,2.311836,4.565280,3.165663,4.869818,0.00006,0.08730,3.27663
0.212,0,0,1.869491,0.000000,0.000000,3.964139,4.044909,2.313816,4.565495,3.165032,4.869354,-0.00002,0.09797,3.27717
0.213,0,0,1.849370,0.000000,0.000000,3.965909,4.045793,2.315691,4.565720,3.164740,4.868910,0.00015,0.11242,3.27721
0.214,0,0,1.830134,0.000000,0.000000,3.967867,4.046857,2.317465,4.565952,3.164781,4.868487,0.00002,0.10528,3.27675
0.215,0,0,1.810898,0.000000,0.000000,3.969825,4.047990,2.319239,4.566185,3.164822,4.868063,0.00004,0.09819,3.27663
0.216,0,0,1.791662,0.000000,0.000000,3.971783,4.049171,2.321013,4.566418,3.164863,4.867639,0.00028,0.09033,3.27686
0.217,0,0,1.767664,0.000000,0.000000,3.973716,4.050157,2.323165,4.566659,3.165284,4.867220,0.00026,0.10203,3.27679
0.218,0,0,1.739018,0.000000,0.000000,3.975625,4.051004,2.325686,4.566909,3.166077,4.866806,0.00002,0.11390,3.27641
0.219,0,0,1.710371,0.000000,0.000000,3.977534,4.051661,2.328207,4.567158,3.166870,4.866391,0.00013,0.09657,3.27648
0.220,0,0,1.681725,0.000000,0.000000,3.979443,4.052182,2.330728,4.567408,3.167663,4.865976,0.00002,0.09337,3.27701
0.221,0,0,1.652022,0.000000,0.000000,3.981142,4.052574,2.333413,4.567790,3.168640,4.865463,0.00000,0.11788,3.27736
0.222,0,0,1.621285,0.000000,0.000000,3.982636,4.052875,2.336257,4.568302,3.169797,4.864853,0.00013,0.11748,3.27751
0.223,0,0,1.590549,0.000000,0.000000,3.984130,4.053030,2.339101,4.568813,3.170954,4.864243,0.00002,0.09793,3.27729
0.224,0,0,1.559813,0.000000,0.000000,3.985624,4.053081,2.341945,4.569324,3.172111,4.863633,0.00015,0.09893,3.27667
0.225,0,0,1.521810,0.000000,0.000000,3.987130,4.052951,2.345118,4.569849,3.172834,4.862807,0.00013,0.11989,3.27667
0.226,0,0,1.476711,0.000000,0.000000,3.988649,4.052694,2.348612,4.570387,3.173133,4.861769,-0.00009,0.11262,3.27728
0.227,0,0,1.431613,0.000000,0.000000,3.990168,4.052250,2.352107,4.570925,3.173432,4.860731,0.00000,0.09523,3.27740
0.228,0,0,1.386515,0.000000,0.000000,3.991686,4.051673,2.355601,4.571463,3.173730,4.859693,0.00013,0.09664,3.27702
0.229,0,0,1.337188,0.000000,0.000000,3.993080,4.050914,2.359174,4.572009,3.174226,4.858580,0.00000,0.10726,3.27701
0.230,0,0,1.283734,0.000000,0.000000,3.994353,4.050026,2.362823,4.572562,3.174914,4.857394,0.00015,0.10974,3.27740
0.231,0,0,1.230280,0.000000,0.000000,3.995625,4.048976,2.366473,4.573115,3.175602,4.856208,0.00028,0.10246,3.27740
0.232,0,0,1.176826,0.000000,0.000000,3.996897,4.047812,2.370122,4.573669,3.176290,4.855022,0.00000,0.08964,3.27702
0.233,0,0,1.117642,0.000000,0.000000,3.998121,4.046494,2.373525,4.574221,3.177001,4.853857,-0.00002,0.09435,3.27701
0.234,0,0,1.052864,0.000000,0.000000,3.999298,4.045069,2.376688,4.574772,3.177733,4.852711,0.00000,0.11200,3.27740
0.235,0,0,0.988086,0.000000,0.815102,4.000475,4.043431,2.379851,4.575323,3.178466,4.851564,0.00028,0.09829,3.27744
0.236,1,0,0.923308,0.000000,2.206062,4.001653,4.041643,2.383014,4.575873,3.179199,4.850419,0.00015,0.08646,3.27713
0.237,1,0,0.852914,0.000000,2.783024,4.002612,4.039577,2.386286,4.576549,3.179791,4.849173,0.00013,0.10895,3.27705
0.238,1,0,0.777036,0.000000,2.784909,4.003359,4.037313,2.389665,4.577344,3.180247,4.847828,0.00000,0.11681,3.27721
0.239,1,0,0.701158,0.000000,2.786829,4.004106,4.034758,2.393044,4.578140,3.180703,4.846484,0.00004,0.09183,3.27717
0.240,1,0,0.625280,0.000000,2.788774,4.004852,4.031999,2.396422,4.578936,3.181159,4.845140,0.00004,0.09452,3.27694
0.241,1,0,0.541095,0.000000,2.790776,4.005440,4.028948,2.399645,4.579541,3.181959,4.847309,0.00013,0.11997,3.27679
0.242,1,0,0.448801,0.000000,2.792821,4.005872,4.025691,2.402717,4.579959,3.183096,4.852909,-0.00013,0.11239,3.27671
0.243,1,0,0.356507,0.000000,2.794930,4.006303,4.022110,2.405788,4.580378,3.184232,4.858508,0.00011,0.09298,3.27667
0.244,1,0,0.264213,0.000000,2.797085,4.006735,4.018301,2.408860,4.580797,3.185369,4.864107,-0.00015,0.10126,3.27667
0.245,1,0,0.164113,0.000000,2.799299,4.006947,4.014145,2.412247,4.581212,3.186373,4.869719,0.00013,0.11885,3.27663
0.246,1,0,0.056393,0.000000,2.801555,4.006944,4.009746,2.415944,4.581624,3.187248,4.875343,0.00004,0.10595,3.27656
0.247,1,0,-0.051328,0.000000,2.803843,4.006941,4.005067,2.419640,4.582036,3.188123,4.880968,-0.00011,0.09024,3.27633
0.248,1,0,-0.159048,0.000000,2.806154,4.006938,4.000191,2.423336,4.582448,3.188998,4.886592,0.00000,0.09303,3.27595
0.249,1,0,-0.277343,0.000000,2.808449,4.006885,3.995077,2.427062,4.582753,3.189727,4.892201,0.00015,0.11709,3.27598
0.250,1,0,-0.405963,0.000000,2.810733,4.006782,3.989794,2.430816,4.582953,3.190313,4.897796,0.00002,0.10556,3.27644
0.251,1,0,-0.534582,0.000000,2.812893,4.006679,3.984103,2.434570,4.583154,3.190900,4.903391,0.00028,0.09794,3.27663
0.252,1,0,-0.663202,0.000000,2.814967,4.006576,3.978123,2.438324,4.583354,3.191486,4.908986,0.00013,0.11665,3.27656
0.253,1,0,-0.799135,0.000000,2.816843,4.005955,3.971576,2.441911,4.583519,3.191744,4.914488,0.00015,0.11960,3.27663
0.254,1,0,-0.942208,0.000000,2.818577,4.004827,3.964628,2.445334,4.583647,3.191680,4.919901,0.00000,0.09968,3.27686
0.255,1,0,-1.085282,0.000000,2.820252,4.003698,3.957288,2.448757,4.583776,3.191617,4.925314,-0.00002,0.10285,3.27709
0.256,1,0,-1.228355,0.000000,2.821885,4.002570,3.949670,2.452180,4.583905,3.191553,4.930727,0.00013,0.11889,3.27732
0.257,1,0,-1.375454,0.000000,2.823574,4.001211,3.941873,2.455202,4.583932,3.191754,4.936342,-0.00002,0.11475,3.27744
0.258,1,0,-1.526482,0.000000,2.825303,3.999628,3.933950,2.457831,4.583858,3.192213,4.942156,-0.00011,0.09935,3.27744
0.259,1,0,-1.677510,0.000000,2.826832,3.998044,3.925826,2.460460,4.583784,3.192671,4.947970,-0.00004,0.09763,3.27762
0.260,1,0,-1.828539,0.000000,2.828219,3.996460,3.917559,2.463089,4.583710,3.193130,4.953784,0.00004,0.11911,3.27801
0.261,1,0,-1.979337,0.000000,2.829153,3.994521,3.909043,2.465300,4.583846,3.192868,4.959745,-0.00011,0.12129,3.27767
0.262,1,0,-2.129910,0.000000,2.829766,3.992234,3.900349,2.467101,4.584186,3.191903,4.965852,-0.00009,0.10204,3.27660
0.263,1,0,-2.280484,0.000000,2.830167,3.989948,3.891549,2.468903,4.584527,3.190938,4.971958,0.00017,0.08971,3.27621
0.264,1,0,-2.431058,0.000000,2.830418,3.987662,3.882674,2.470705,4.584867,3.189973,4.978065,0.00015,0.10007,3.27652
0.265,1,0,-2.578563,0.000000,2.830762,3.985181,3.873829,2.472073,4.585189,3.189485,4.984281,0.00002,0.11882,3.27652
0.266,1,0,-2.723072,0.000000,2.831171,3.982509,3.865005,2.473019,4.585493,3.189463,4.990602,0.00015,0.10552,3.27622
0.267,1,0,-2.867581,0.000000,2.831638,3.979838,3.856083,2.473965,4.585797,3.189442,4.996924,0.00026,0.08861,3.27621
0.268,1,0,-3.012090,0.000000,2.832145,3.977166,3.847091,2.474911,4.586101,3.189420,5.003246,0.00004,0.09932,3.27652
0.269,1,0,-3.153581,0.000000,2.832600,3.974063,3.837857,2.475766,4.586486,3.189377,5.009878,0.00013,0.11843,3.27667
0.270,1,0,-3.292126,0.000000,2.833018,3.970537,3.828452,2.476532,4.586950,3.189312,5.016814,0.00015,0.11067,3.27667
0.271,1,0,-3.430671,0.000000,2.833363,3.967012,3.818931,2.477298,4.587415,3.189247,5.023749,-0.00002,0.09971,3.27682
0.272,1,0,-3.569216,0.000000,2.833656,3.963486,3.809330,2.478065,4.587879,3.189182,5.030684,-0.00002,0.09729,3.27713
0.273,1,0,-3.703502,0.000000,2.833880,3.959799,3.799780,2.478493,4.588141,3.189206,5.038054,0.00000,0.11468,3.27698
0.274,1,0,-3.833632,0.000000,2.834054,3.955953,3.790266,2.478593,4.588207,3.189317,5.045849,0.00013,0.11669,3.27637
0.275,1,0,-3.963761,0.000000,2.834154,3.952108,3.780803,2.478693,4.588272,3.189428,5.053645,0.00002,0.10110,3.27633
0.276,1,0,-4.093890,0.000000,2.834201,3.948263,3.771376,2.478793,4.588337,3.189539,5.061440,0.00011,0.08881,3.27686
0.277,1,0,-4.211886,0.000000,2.834185,3.944054,3.761992,2.478791,4.588636,3.189626,5.065775,0.00013,0.10413,3.27736
0.278,1,0,-4.318037,0.000000,2.834126,3.939490,3.752638,2.478689,4.589161,3.189691,5.066732,0.00002,0.11793,3.27781
0.279,1,0,-4.424188,0.000000,2.834111,3.934927,3.743505,2.478588,4.589687,3.189756,5.067689,0.00013,0.09779,3.27771
0.280,1,0,-4.530339,0.000000,2.834127,3.930363,3.734528,2.478486,4.590212,3.189821,5.068646,0.00000,0.08877,3.27702
0.281,1,0,-4.616646,0.000000,2.834287,3.925688,3.725989,2.478347,4.591006,3.190306,5.069625,-0.00004,0.11009,3.27663
0.282,1,0,-4.683579,0.000000,2.834549,3.920906,3.717759,2.478173,4.592061,3.191202,5.070628,0.00004,0.12011,3.27656
0.283,1,0,-4.750513,0.000000,2.834918,3.916123,3.710132,2.477998,4.593116,3.192098,5.071630,0.00013,0.10327,3.27667
0.284,1,0,-4.817446,0.000000,2.835364,3.911340,3.702931,2.477824,4.594171,3.192994,5.072632,0.00009,0.09643,3.27698
0.285,1,0,-4.843385,0.000000,2.835860,3.906254,3.696522,2.477920,4.594752,3.193874,5.073727,-0.00028,0.10637,3.27724
0.286,1,0,-4.829301,0.000000,2.836393,3.900871,3.690675,2.478280,4.594870,3.194739,5.074911,-0.00024,0.11900,3.27747
0.287,1,0,-4.815217,0.000000,2.837012,3.895488,3.685991,2.478640,4.594988,3.195604,5.076095,-0.00002,0.10986,3.27740
0.288,1,0,-4.801133,0.000000,2.837692,3.890105,3.682129,2.479000,4.595107,3.196469,5.077279,0.00013,0.08913,3.27702
0.289,1,0,-4.737461,0.000000,2.838509,3.884930,3.679747,2.479432,4.594491,3.197704,5.078434,0.00015,0.08900,3.27679
0.290,1,0,-4.625377,0.000000,2.839424,3.879958,3.678410,2.479934,4.593159,3.199299,5.079559,0.00013,0.11764,3.27671
0.291,1,0,-4.513293,0.000000,2.840484,3.874986,3.678384,2.480437,4.591826,3.200894,5.080685,0.00015,0.11205,3.27671
0.292,1,0,-4.401208,0.000000,2.841648,3.870014,3.679283,2.480940,4.590494,3.202488,5.081810,-0.00002,0.08807,3.27679
0.293,1,0,-4.241585,0.000000,2.842930,3.865133,3.681299,2.481534,4.588250,3.204300,5.079731,-0.00002,0.09262,3.27709
0.294,1,0,-4.035549,0.000000,2.844296,3.860341,3.684104,2.482216,4.585114,3.206324,5.074524,0.00002,0.12276,3.27762
0.295,1,0,-3.829513,0.000000,2.845648,3.855548,3.688323,2.482899,4.581979,3.208347,5.069317,-0.00002,0.11178,3.27759
0.296,1,0,-3.623477,0.000000,2.846990,3.850755,3.693542,2.483581,4.578843,3.210371,5.064109,0.00015,0.09080,3.27698
0.297,1,0,-3.385378,0.000000,2.848209,3.846996,3.700405,2.483846,4.574845,3.212602,5.059008,0.00013,0.10298,3.27686
0.298,1,0,-3.115977,0.000000,2.849341,3.844245,3.708430,2.483704,4.570005,3.215037,5.054011,-0.00002,0.12517,3.27724
0.299,1,0,-2.846575,0.000000,2.850488,3.841493,3.717393,2.483562,4.565165,3.217472,5.049015,-0.00013,0.11191,3.27717
0.300,1,0,-2.577173,0.000000,2.851647,3.838742,3.727018,2.483420,4.560324,3.219907,5.044018,0.00011,0.09634,3.27664
0.301,1,0,-2.306079,0.000000,2.852967,3.836469,3.736782,2.483591,4.554526,3.222351,5.039131,0.00004,0.10073,3.27644
0.302,1,0,-2.033333,0.000000,2.854402,3.834664,3.746646,2.484066,4.547792,3.224803,5.034353,0.00015,0.12298,3.27660
0.303,1,0,-1.760587,0.000000,2.855869,3.832858,3.756633,2.484542,4.541058,3.227256,5.029574,0.00002,0.11635,3.27701
0.304,1,0,-1.487841,0.000000,2.857358,3.831052,3.766707,2.485018,4.534324,3.229708,5.024796,0.00024,0.09601,3.27770
0.305,1,0,-1.221785,0.000000,2.858711,3.829811,3.777031,2.485544,4.527005,3.231775,5.019758,-0.00013,0.09338,3.27771
0.306,1,0,-0.962259,0.000000,2.859966,3.829120,3.787532,2.486119,4.519113,3.233465,5.014467,0.00000,0.11444,3.27702
0.307,1,0,-0.702733,0.000000,2.861087,3.828429,3.798055,2.486694,4.511221,3.235155,5.009176,-0.00011,0.11312,3.27652
0.308,1,0,-0.443207,0.000000,2.862115,3.827738,3.808595,2.487268,4.503329,3.236845,5.003885,-0.00002,0.09569,3.27622
0.309,1,0,-0.200581,0.000000,2.863075,3.827538,3.818911,2.488238,4.494925,3.237962,4.998446,-0.00002,0.08515,3.27633
0.310,1,0,0.025546,0.000000,2.863986,3.827819,3.829068,2.489594,4.486022,3.238520,4.992861,0.00028,0.10623,3.27686
0.311,1,0,0.251672,0.000000,2.864946,3.828099,3.839108,2.490949,4.477119,3.239078,4.987276,0.00013,0.11992,3.27713
0.312,1,0,0.477798,0.000000,2.865941,3.828380,3.849066,2.492305,4.468216,3.239635,4.981692,0.00011,0.10465,3.27713
0.313,1,0,0.697243,0.000000,2.867065,3.829018,3.859087,2.493479,4.458841,3.240610,4.976167,0.00015,0.09344,3.27705
0.314,1,0,0.910165,0.000000,2.868280,3.830004,3.869155,2.494475,4.449005,3.241991,4.970700,0.00004,0.09845,3.27690
0.315,1,0,1.123086,0.000000,2.869467,3.830991,3.879350,2.495471,4.439168,3.243372,4.965233,-0.00009,0.11806,3.27675
0.316,1,0,1.336007,0.000000,2.870634,3.831978,3.889636,2.496467,4.429332,3.244754,4.959766,0.00009,0.11048,3.27660
0.317,1,0,1.543572,0.000000,2.871597,3.833396,3.900062,2.497004,4.418451,3.246067,4.954293,0.00000,0.09067,3.27671
0.318,1,0,1.745908,0.000000,2.872416,3.835237,3.910586,2.497094,4.406550,3.247314,4.948814,0.00017,0.08903,3.27709
0.319,1,0,1.948243,0.000000,2.873071,3.837078,3.921173,2.497183,4.394649,3.248561,4.943336,-0.00028,0.11807,3.27706
0.320,1,0,2.150579,0.000000,2.873610,3.838918,3.931805,2.497272,4.382748,3.249808,4.937857,0.00017,0.11414,3.27660
0.321,1,0,2.341565,0.000000,2.874093,3.841234,3.942414,2.497061,4.370796,3.251203,4.932022,0.00028,0.08739,3.27682
0.322,1,0,2.521472,0.000000,2.874536,3.844013,3.953007,2.496556,4.358796,3.252743,4.925838,-0.00013,0.09148,3.27774
0.323,1,0,2.701379,0.000000,2.875060,3.846792,3.963554,2.496050,4.346795,3.254283,4.919655,-0.00002,0.11917,3.27801
0.324,1,0,2.881285,0.000000,2.875640,3.849571,3.974070,2.495545,4.334795,3.255823,4.913472,-0.00002,0.10249,3.27763
0.325,1,0,3.048604,0.000000,2.876418,3.852656,3.984499,2.495242,4.322917,3.257740,4.907108,0.00002,0.08487,3.27728
0.326,1,0,3.203633,0.000000,2.877337,3.856040,3.994865,2.495137,4.311160,3.260026,4.900568,0.00015,0.09904,3.27698
0.327,1,0,3.358662,0.000000,2.878442,3.859425,4.004923,2.495032,4.299402,3.262312,4.894028,0.00002,0.11362,3.27667
0.328,1,0,3.513691,0.000000,2.879679,3.862809,4.014764,2.494927,4.287644,3.264598,4.887487,0.00002,0.10169,3.27637
0.329,1,0,3.637031,0.000000,2.881043,3.866568,4.024032,2.495083,4.276078,3.266995,4.884053,-0.00004,0.09091,3.27640
0.330,1,0,3.729431,0.000000,2.882496,3.870693,4.032896,2.495493,4.264699,3.269499,4.883651,0.00000,0.09066,3.27679
0.331,1,0,3.821832,0.000000,2.883954,3.874818,4.040949,2.495903,4.253321,3.272003,4.883249,-0.00013,0.10859,3.27702
0.332,1,0,3.914233,0.000000,2.885415,3.878943,4.048430,2.496314,4.241942,3.274508,4.882847,-0.00013,0.10858,3.27709
0.333,1,0,3.968727,0.000000,2.886759,3.883123,4.054931,2.496994,4.231339,3.276386,4.882637,-0.00013,0.08997,3.27705
0.334,1,0,3.986214,0.000000,2.888020,3.887357,4.060739,2.497939,4.221493,3.277655,4.882614,0.00013,0.08388,3.27690
0.335,1,0,4.003700,0.000000,2.889113,3.891591,4.065659,2.498883,4.211647,3.278923,4.882591,0.00002,0.10910,3.27686
0.336,1,0,4.021187,0.000000,2.890088,3.895825,4.069951,2.499828,4.201801,3.280191,4.882568,0.00015,0.10199,3.27694
0.337,1,0,3.997968,0.000000,2.890880,3.900289,4.073445,2.500360,4.192908,3.281304,4.882371,0.00011,0.07921,3.27686
0.338,1,0,3.935009,0.000000,2.891543,3.904978,4.076377,2.500489,4.184946,3.282267,4.882005,0.00011,0.09084,3.27664
0.339,1,0,3.872051,0.000000,2.892078,3.909667,4.078264,2.500619,4.176983,3.283229,4.881638,0.00013,0.11604,3.27648
0.340,1,0,3.809092,0.000000,2.892524,3.914356,4.079413,2.500748,4.169021,3.284191,4.881271,0.00000,0.09684,3.27641
0.341,1,0,3.716790,0.000000,2.892901,3.918451,4.079319,2.500658,4.162077,3.285062,4.880832,-0.00015,0.07882,3.27690
0.342,1,0,3.595840,0.000000,2.893227,3.921968,4.078344,2.500353,4.156127,3.285843,4.880324,0.00000,0.09176,3.27797
0.343,1,0,3.474890,0.000000,2.893458,3.925484,4.076572,2.500049,4.150178,3.286625,4.879815,0.00026,0.10901,3.27801
0.344,1,0,3.353939,0.000000,2.893621,3.929001,4.074236,2.499744,4.144228,3.287406,4.879307,-0.00002,0.09473,3.27702
0.345,1,0,3.223014,0.000000,2.893684,3.932217,4.071607,2.499179,4.139281,3.288288,4.878479,0.00015,0.08511,3.27660
0.346,1,0,3.082351,0.000000,2.893676,3.935139,4.068770,2.498360,4.135311,3.289269,4.877340,0.00000,0.09164,3.27675
0.347,1,0,2.941688,0.000000,2.045827,3.938061,4.065589,2.497541,4.131342,3.290250,4.876201,-0.00002,0.10436,3.27686
0.348,0,0,2.801024,0.000000,0.598990,3.940984,4.062163,2.496722,4.127372,3.291231,4.875061,0.00015,0.09390,3.27694
0.349,0,0,2.653398,0.000000,0.000000,3.943582,4.058272,2.496226,4.124411,3.292402,4.873860,0.00013,0.08434,3.27709
0.350,0,0,2.498974,0.000000,0.000000,3.945864,4.054051,2.496044,4.122435,3.293757,4.872599,0.00015,0.09108,3.27732
0.351,0,0,2.344549,0.000000,0.000000,3.948147,4.049647,2.495862,4.120458,3.295113,4.871338,0.00004,0.10186,3.27709
0.352,0,0,2.190125,0.000000,0.000000,3.950429,4.045114,2.495680,4.118481,3.296469,4.870077,0.00028,0.08901,3.27641
0.353,0,0,2.037274,0.000000,0.000000,3.952588,4.040677,2.495810,4.116962,3.296543,4.868709,0.00000,0.07930,3.27648
0.354,0,0,1.885960,0.000000,0.000000,3.954625,4.036308,2.496243,4.115890,3.295367,4.867237,0.00000,0.09706,3.27732
0.355,0,0,1.734647,0.000000,0.000000,3.956662,4.031798,2.496677,4.114817,3.294190,4.865765,0.00002,0.10323,3.27789
0.356,0,0,1.583333,0.000000,0.000000,3.958700,4.027187,2.497111,4.113745,3.293014,4.864293,0.00026,0.08279,3.27820
0.357,0,0,1.424006,0.000000,0.000000,3.960398,4.022114,2.497806,4.113347,3.289951,4.863055,0.00002,0.09104,3.27801
0.358,0,0,1.256856,0.000000,0.000000,3.961766,4.016714,2.498756,4.113608,3.285047,4.862044,0.00004,0.11035,3.27732
0.359,0,0,1.089706,0.000000,0.000000,3.963134,4.010822,2.499706,4.113869,3.280142,4.861033,-0.00026,0.09736,3.27709
0.360,0,0,0.922556,0.000000,0.000000,3.964501,4.004581,2.500657,4.114130,3.275237,4.860023,0.00002,0.08049,3.27732
0.361,0,0,0.752985,0.000000,0.000000,3.965334,3.997931,2.501375,4.115487,3.268305,4.858906,0.00011,0.08857,3.27732
0.362,0,0,0.581050,0.000000,0.000000,3.965644,3.990990,2.501866,4.117915,3.259392,4.857685,0.00000,0.10678,3.27709
0.363,0,0,0.409115,0.000000,0.000000,3.965955,3.983857,2.502358,4.120343,3.250479,4.856464,0.00013,0.09879,3.27702
0.364,0,0,0.237181,0.000000,0.000000,3.966265,3.976588,2.502849,4.122771,3.241566,4.855244,0.00004,0.08889,3.27709
0.365,0,0,0.071106,0.000000,0.000000,3.966307,3.969345,2.503057,4.126465,3.230376,4.854021,0.00000,0.08975,3.27717
0.366,0,0,-0.089248,0.000000,0.000000,3.966087,3.962121,2.502987,4.131395,3.216964,4.852796,-0.00004,0.10731,3.27724
0.367,0,0,-0.249602,0.000000,0.000000,3.965868,3.954981,2.502917,4.136325,3.203552,4.851571,0.00024,0.10764,3.27732
0.368,0,0,-0.409956,0.000000,0.000000,3.965648,3.947898,2.502847,4.141255,3.190140,4.850347,0.00000,0.08937,3.27740
0.369,0,0,-0.557818,0.000000,0.000000,3.965098,3.940921,2.502737,4.146796,3.175539,4.848912,0.00017,0.08243,3.27736
0.370,0,0,-0.693484,0.000000,0.000000,3.964226,3.934018,2.502587,4.152932,3.159776,4.847273,0.00015,0.11083,3.27721
0.371,0,0,-0.829150,0.000000,0.000000,3.963355,3.927299,2.502438,4.159068,3.144013,4.845634,0.00002,0.11109,3.27702
0.372,0,0,-0.964817,0.000000,0.000000,3.962483,3.920711,2.502288,4.165205,3.128250,4.843995,0.00002,0.08239,3.27679
0.373,0,0,-1.083204,0.000000,0.000000,3.961307,3.914391,2.502351,4.171386,3.113938,4.842370,0.00026,0.08838,3.27682
0.374,0,0,-1.184722,0.000000,0.000000,3.959833,3.908259,2.502619,4.177611,3.101042,4.840758,0.00011,0.11752,3.27713
0.375,0,0,-1.286240,0.000000,0.000000,3.958359,3.902422,2.502888,4.183836,3.088146,4.839146,0.00015,0.10396,3.27721
0.376,0,0,-1.387758,0.000000,0.000000,3.956885,3.896794,2.503157,4.190061,3.075250,4.837534,-0.00011,0.08841,3.27705
0.377,0,0,-1.476064,0.000000,0.000000,3.955329,3.891462,2.503516,4.195763,3.063969,4.835913,0.00013,0.09278,3.27690
0.378,0,0,-1.551471,0.000000,0.000000,3.953693,3.886340,2.503963,4.200955,3.054267,4.834281,0.00015,0.10329,3.27675
0.379,0,0,-1.626878,0.000000,0.000000,3.952057,3.881466,2.504411,4.206147,3.044564,4.832650,-0.00011,0.10451,3.27686
0.380,0,0,-1.702286,0.000000,0.000000,3.950421,3.876767,2.504858,4.211339,3.034861,4.831018,-0.00013,0.09953,3.27724
0.381,0,0,-1.767347,0.000000,0.000000,3.948629,3.872247,2.505514,4.216315,3.028150,4.829756,-0.00002,0.07953,3.27713
0.382,0,0,-1.822307,0.000000,0.000000,3.946685,3.867854,2.506374,4.221081,3.024361,4.828852,-0.00013,0.07801,3.27652
0.383,0,0,-1.877268,1.327193,0.000000,3.944741,3.863542,2.507235,4.225847,3.020571,4.827949,-0.00013,0.10889,3.27637
