"Time","60 Right DS","59 Left DS","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","v6 L Mos","v4 R Mos","37 CoMy (cm)","v5 L COP","v3 R COP","v2 Virtual","v1 Virtual","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","35 FRy (cm)","32a FLx (cm)","32 FLx (cm)","34a FRx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29a HRx (cm)","29 HRx (cm)","28 HLy (cm)","51 HLl Sw on","27a HLx (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","67 xCoM","3 Platform","2 Trdml","1 Synch"
2.477,0,0,0,0,0,0,0,5.859019,5.859019,-1.239090,0.000000,0.000000,-1.491677,-36.490799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.880905,63.123802,71.530632,83.137665,16.443733,4.811882,-4.869043,17.094669,7.240148,0,0,19.216225,6.447511,0,4.424920,-6.609469,14.117492,4.324413,0,2.461402,14.414559,8.420774,19.175817,8.034983,14.145342,8.156571,13.589643,8.699601,13.252644,8.801803,14.851810,10.206026,14.328496,10.479205,15.420501,0,-0.01822,0.00497,-0.01938,-0.01553,0.00851,-0.01782,0.00543,0.00282,5.853326,-0.66977,0.10088,3.27686
2.478,0,0,0,0,0,0,0,5.871294,5.871294,-1.149594,0.000000,0.000000,-1.403330,-36.721741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.912430,63.558113,70.676079,82.873375,16.453632,4.802957,-4.891196,17.094669,5.937140,0,0,19.216225,6.445459,0,4.433245,-6.223589,14.114816,4.327392,0,2.770795,14.414559,8.418826,19.199505,8.036321,14.134562,8.161916,13.580982,8.726156,13.251575,8.802958,14.854042,10.207594,14.329741,10.477211,15.421138,0,-0.01389,0.00459,-0.02090,-0.01218,0.00754,-0.01033,0.00488,0.00275,5.858625,-0.64917,0.10071,3.27602
2.479,0,0,0,0,0,0,0,5.871195,5.871195,-1.060098,0.000000,0.000000,-1.314984,-36.952682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.943954,63.992428,69.821518,82.609093,16.463531,4.794031,-4.913350,17.094669,4.634133,0,0,19.216225,6.443408,0,4.441570,-5.837708,14.112140,4.330371,0,3.080188,14.414559,8.416878,19.223192,8.037658,14.123780,8.167260,13.572323,8.752712,13.250507,8.804113,14.856274,10.209163,14.330987,10.475217,15.421775,0,-0.01709,0.01178,-0.02045,-0.01546,0.00824,-0.01231,0.00449,0.00420,5.863925,-0.60925,0.10032,3.27644
2.480,0,0,0,0,0,0,0,5.870581,5.870581,-0.970602,0.000000,0.000000,-1.226637,-37.183624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.975464,64.426743,68.966965,82.344803,16.473431,4.785106,-4.935503,17.094669,3.331126,0,0,19.216225,6.441356,0,4.449895,-5.451828,14.109463,4.333351,0,3.389581,14.414559,8.414930,19.246880,8.038996,14.112999,8.172605,13.563663,8.779267,13.249439,8.805268,14.858505,10.210731,14.332232,10.473223,15.422412,0,-0.01956,0.00320,-0.01999,-0.01273,0.00888,-0.01320,0.00510,0.00282,5.869224,-0.57584,0.10050,3.27705
2.481,0,0,0,0,0,0,0,5.857402,5.857402,-0.933554,0.000000,0.000000,-1.188636,-36.970955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.140656,64.773384,68.388542,82.161728,16.486576,4.779132,-4.917150,17.094669,1.859738,0,0,19.216225,6.447151,0,4.449999,-5.305309,14.107980,4.336624,0,3.489969,14.418509,8.390470,19.279474,8.042350,14.105213,8.175934,13.558744,8.798129,13.253487,8.805859,14.860857,10.210490,14.332295,10.468656,15.422100,0,-0.01663,0.00056,-0.01938,-0.01651,0.00922,-0.00198,0.00565,0.00282,5.857371,-0.55185,0.10056,3.27693
2.482,0,0,0,0,0,0,0,5.843699,5.843699,-0.903793,0.000000,0.000000,-1.157632,-36.696644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.324402,65.107841,67.848488,81.989937,16.500174,4.773568,-4.893169,17.094669,0.364953,1,0,19.216225,6.454037,0,4.448961,-5.192050,14.106662,4.339938,0,3.561316,14.423007,8.362881,19.313305,8.045985,14.097844,8.178984,13.554346,8.815921,13.258246,8.806371,14.863225,10.209997,14.332193,10.463731,15.421657,0,-0.01868,0.00417,-0.01953,-0.01414,0.01022,-0.01691,0.00482,0.00038,5.843134,-0.52905,0.10016,3.27670
2.483,0,0,0,0,0,0,0,5.829026,5.829026,-0.874032,0.000000,0.000000,-1.126627,-36.422337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.508156,65.442299,67.308441,81.818138,16.513771,4.768005,-4.869188,17.094669,-1.129832,0,0,19.216225,6.460923,0,4.447922,-5.078792,14.105344,4.343252,0,3.632663,14.427505,8.335292,19.347137,8.049620,14.090475,8.182033,13.549947,8.833714,13.263005,8.806882,14.865594,10.209505,14.332092,10.458805,15.421213,0,-0.02039,0.00903,-0.02151,-0.01331,0.00992,-0.01501,0.00513,0.00420,5.828898,-0.50632,0.10006,3.27720
2.484,0,0,0,0,0,0,0,5.814312,5.814312,-0.844271,0.000000,0.000000,-1.095622,-36.148026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.691910,65.776756,66.768387,81.646347,16.527367,4.762441,-4.845207,17.094669,-2.624617,0,0,19.216225,6.467809,0,4.446884,-4.965533,14.104026,4.346566,0,3.704010,14.432003,8.307702,19.380968,8.053255,14.083106,8.185082,13.545548,8.851506,13.267764,8.807394,14.867962,10.209012,14.331991,10.453880,15.420770,0,-0.01678,0.00218,-0.02029,-0.01253,0.00681,-0.01295,0.00571,0.00244,5.814662,-0.47983,0.10030,3.27781
2.485,0,0,0,0,0,0,0,5.809792,5.809792,-0.832139,0.000000,0.000000,-1.079404,-35.300709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.472275,66.012085,66.584412,81.690117,16.518476,4.758278,-4.766451,17.094669,-3.985021,0,0,19.216225,6.471489,0,4.450848,-5.009718,14.102466,4.350617,0,3.535288,14.435558,8.279423,19.362671,8.056892,14.073696,8.189296,13.537486,8.864525,13.268994,8.806845,14.866787,10.208884,14.332531,10.451527,15.421422,0,-0.01642,0.00450,-0.01953,-0.01416,0.00891,-0.01151,0.00461,0.00229,5.811480,-0.45502,0.10025,3.27736
2.486,0,0,0,0,0,0,0,5.805696,5.805696,-0.822457,0.000000,0.000000,-1.065241,-34.373768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.335533,66.233643,66.449913,81.763840,16.506462,4.754310,-4.680084,17.094669,-5.326751,0,0,19.216225,6.474724,0,4.455508,-5.075779,14.100872,4.354771,0,3.333208,14.438983,8.251047,19.337130,8.060530,14.064003,8.193670,13.528915,8.876881,13.269733,8.806149,14.865119,10.208807,14.333159,10.449531,15.422227,0,-0.01843,0.00589,-0.01968,-0.01376,0.00851,-0.01062,0.00500,-0.00275,5.809834,-0.41553,0.10008,3.27675
2.487,0,0,0,0,0,0,0,5.805964,5.805964,-0.812774,0.000000,0.000000,-1.051078,-33.446831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.198792,66.455200,66.315414,81.837555,16.494448,4.750342,-4.593717,17.094669,-6.668481,0,0,19.216225,6.477959,0,4.460168,-5.141841,14.099279,4.358924,0,3.131129,14.442408,8.222672,19.311588,8.064167,14.054311,8.198045,13.520345,8.889236,13.270473,8.805453,14.863451,10.208731,14.333788,10.447535,15.423031,0,-0.01480,0.00558,-0.02136,-0.01266,0.00876,-0.01320,0.00555,0.00458,5.808188,-0.38153,0.10041,3.27694
2.488,0,0,0,0,0,0,0,5.806415,5.806415,-0.803091,0.000000,0.000000,-1.036915,-32.519894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.062057,66.676758,66.180923,81.911278,16.482433,4.746373,-4.507349,17.094669,-8.010212,0,0,19.216225,6.481194,0,4.464828,-5.207903,14.097686,4.363078,0,2.929049,14.445832,8.194297,19.286047,8.067805,14.044618,8.202419,13.511773,8.901591,13.271213,8.804758,14.861783,10.208653,14.334416,10.445538,15.423836,0,-0.01855,0.00150,-0.01892,-0.01308,0.00839,-0.01291,0.00516,-0.00343,5.806543,-0.35684,0.10057,3.27724
2.489,0,1,0,0,0,0,0,5.431255,5.802479,-0.802095,5.195044,0.000000,-1.028433,-30.949739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.797897,67.154152,66.267799,82.029121,16.483810,4.734345,-4.363050,17.094669,-8.835285,0,0,19.201565,6.479724,0,4.460194,-5.647064,14.091221,4.362881,0,8.915493,14.447765,8.196304,19.257290,8.069277,14.037582,8.210109,13.505904,8.907552,13.268654,8.802798,14.857264,10.209702,14.336892,10.443493,15.427336,0,-0.02313,0.00793,-0.01923,-0.01379,0.00888,-0.01186,0.00467,0.00282,5.800447,-0.33093,0.10037,3.27728
2.490,0,1,0,0,0,0,0,5.040445,5.798360,-0.802305,10.606547,0.000000,-1.020740,-29.290211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.516029,67.667099,66.385429,82.153091,16.487051,4.721198,-4.210701,17.094669,-9.588569,0,0,19.184866,6.477601,0,4.454268,-6.138067,14.084079,4.362079,0,15.761847,14.449492,8.202534,19.228088,8.070447,14.030917,8.218259,13.500410,8.912622,13.265635,8.800663,14.852348,10.210909,14.339625,10.441441,15.431211,0,-0.01584,0.00256,-0.01984,-0.01443,0.00879,-0.01224,0.00519,0.00175,5.793733,-0.30518,0.10043,3.27728
