"Time","51 right DS","50 left DS","v3 R COP","v2 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","33 FLy (cm)","35 FRy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform"
1.365,1,0,4.529549,0.000000,6.074236,-0.322078,6.091300,6.941163,4.611556,4.447477,7.076830,0.00013
1.366,1,0,4.529788,0.000000,6.069782,-0.399005,6.090864,6.929396,4.611350,4.447732,7.077346,0.00015
1.367,1,0,4.489252,0.000000,6.065326,-0.475932,6.090414,6.917501,4.611137,4.447805,7.077630,0.00028
1.368,0,0,2.224241,0.000000,6.060736,-0.552859,6.089963,6.905606,4.610925,4.447878,7.077915,0.00010
1.369,0,0,0.000000,0.000000,6.056141,-0.629787,6.089513,6.893712,4.610712,4.447951,7.078199,-0.00003
1.370,0,0,0.000000,0.000000,6.051300,-0.709538,6.088754,6.879782,4.610327,4.447580,7.082254,0.00028
1.371,0,0,0.000000,0.000000,6.046453,-0.789483,6.087975,6.865713,4.609930,4.447179,7.086567,0.00015
1.372,0,0,0.000000,0.000000,6.041286,-0.869428,6.087194,6.851645,4.609533,4.446778,7.090881,-0.00015
1.373,0,0,0.000000,0.000000,6.036112,-0.949372,6.086415,6.837575,4.609136,4.446377,7.095194,0.00003
1.374,0,0,0.000000,0.000000,6.030531,-1.040008,6.085357,6.821370,4.609105,4.444609,7.094108,0.00028
1.375,0,0,0.000000,0.000000,6.024939,-1.131374,6.084280,6.805019,4.609099,4.442747,7.092652,0.00018
1.376,0,0,0.000000,0.000000,6.018733,-1.222741,6.083204,6.788668,4.609094,4.440885,7.091197,0.00038
1.377,0,0,0.000000,0.000000,6.012512,-1.314107,6.082127,6.772316,4.609088,4.439023,7.089741,0.00015
1.378,0,0,0.000000,0.000000,6.005505,-1.426279,6.080794,6.754128,4.609363,4.438066,7.091762,-0.00013
1.379,0,0,0.000000,0.000000,5.998486,-1.539873,6.079444,6.735815,4.609656,4.437170,7.094021,0.00000
1.380,0,0,0.000000,0.000000,5.990806,-1.653467,6.078094,6.717502,4.609949,4.436274,7.096279,-0.00022
1.381,0,0,0.000000,0.000000,5.983119,-1.767061,6.076745,6.699188,4.610242,4.435379,7.098538,0.00028
1.382,0,0,0.000000,0.000000,5.975000,-1.882422,6.074732,6.678892,4.610792,4.434742,7.097489,0.00003
1.383,0,0,0.000000,0.000000,5.966880,-1.997903,6.072674,6.658460,4.611359,4.434123,7.096215,0.00003
1.384,0,0,0.000000,0.000000,5.958649,-2.113385,6.070616,6.638029,4.611926,4.433504,7.094940,-0.00010
1.385,0,0,0.000000,0.000000,5.950421,-2.228866,6.068558,6.617597,4.612494,4.432885,7.093666,0.00003
1.386,0,0,0.000000,0.000000,5.942367,-2.333687,6.066148,6.598505,4.612988,4.435047,7.092864,0.00013
1.387,0,0,0.000000,0.000000,5.934316,-2.437779,6.063715,6.579505,4.613477,4.437398,7.092094,0.00028
1.388,0,0,0.000000,0.000000,5.926454,-2.541871,6.061282,6.560506,4.613966,4.439750,7.091325,0.00000
1.389,0,0,0.000000,0.000000,5.918594,-2.645963,6.058848,6.541506,4.614455,4.442102,7.090555,0.00018
1.390,0,0,0.000000,0.000000,5.910933,-2.724992,6.055634,6.523950,4.614222,4.444450,7.087348,-0.00010
1.391,0,0,0.000000,0.000000,5.903282,-2.802307,6.052366,6.506492,4.613940,4.446797,7.083974,-0.00010
1.392,0,0,0.000000,0.000000,5.896166,-2.879621,6.049098,6.489035,4.613657,4.449145,7.080600,-0.00003
1.393,0,0,0.000000,0.000000,5.889064,-2.956936,6.045830,6.471577,4.613375,4.451493,7.077227,0.00008
1.394,0,0,0.000000,0.000000,5.882765,-3.016124,6.042768,6.452076,4.613591,4.450574,7.072309,0.00015
1.395,0,0,0.000000,0.000000,5.876471,-3.074072,6.039719,6.432436,4.613842,4.449433,7.067286,-0.00013
1.396,0,0,0.000000,0.000000,5.870505,-3.132020,6.036671,6.412795,4.614093,4.448291,7.062262,0.00003
1.397,0,0,0.000000,0.000000,5.864536,-3.189968,6.033623,6.393154,4.614344,4.447150,7.057239,0.00015
1.398,0,0,0.000000,0.000000,5.858363,-3.247160,6.030466,6.373768,4.614243,4.446254,7.055916,0.00013
1.399,0,0,0.000000,0.000000,5.852190,-3.304302,6.027300,6.354400,4.614117,4.445374,7.054847,0.00013
1.400,0,0,0.000000,0.000000,5.845978,-3.361443,6.024136,6.335032,4.613991,4.444496,7.053777,0.00013
1.401,0,0,0.000000,0.000000,5.839769,-3.418583,6.020971,6.315664,4.613866,4.443616,7.052708,-0.00010
1.402,0,0,0.000000,0.000000,5.833745,-3.471721,6.017642,6.298055,4.613925,4.442758,7.041139,0.00031
1.403,0,0,0.000000,0.000000,5.827717,-3.524586,6.014303,6.280566,4.613996,4.441901,7.028852,-0.00013
1.404,0,0,0.000000,0.000000,5.821477,-3.577450,6.010963,6.263078,4.614067,4.441045,7.016564,-0.00010
1.405,0,0,0.000000,0.000000,5.815226,-3.630314,6.007624,6.245589,4.614138,4.440188,7.004277,-0.00013
1.406,0,0,0.000000,0.000000,5.808372,-3.685092,6.003632,6.227527,4.613695,4.439631,7.006993,0.00008
1.407,0,0,0.000000,0.000000,5.801514,-3.740000,5.999596,6.209426,4.613216,4.439095,7.010735,0.00003
1.408,0,0,0.000000,0.000000,5.794487,-3.794909,5.995559,6.191325,4.612738,4.438558,7.014477,0.00005
1.409,0,0,0.000000,0.000000,5.787468,-3.849817,5.991522,6.173223,4.612260,4.438021,7.018219,-0.00003
1.410,0,0,0.000000,0.000000,5.780852,-3.892238,5.987411,6.156434,4.612052,4.441012,7.011229,0.00015
1.411,0,0,0.000000,0.000000,5.774246,-3.933804,5.983294,6.139733,4.611863,4.444243,7.003505,0.00015
1.412,0,0,0.000000,0.000000,5.768178,-3.975371,5.979178,6.123033,4.611674,4.447475,6.995781,-0.00010
1.413,0,0,0.000000,0.000000,5.762119,-4.016938,5.975062,6.106333,4.611485,4.450706,6.988058,0.00015
1.414,0,0,0.000000,0.000000,5.756551,-4.047902,5.971180,6.091614,4.611059,4.454565,6.993164,-0.00003
1.415,0,0,0.000000,0.000000,5.750987,-4.078142,5.967315,6.077030,4.610618,4.458465,6.999147,0.00018
1.416,0,0,0.000000,0.000000,5.745604,-4.108381,5.963449,6.062446,4.610176,4.462366,7.005131,0.00000
1.417,0,0,0.000000,0.000000,5.740218,-4.138620,5.959584,6.047862,4.609734,4.466266,7.011115,0.00015
1.418,0,0,0.000000,0.000000,5.734725,-4.162928,5.955400,6.034850,4.609130,4.472709,7.010793,0.00013
1.419,0,0,0.000000,0.000000,5.729232,-4.186829,5.951193,6.021945,4.608515,4.479326,7.010040,0.00015
1.420,0,0,0.000000,0.000000,5.723776,-4.210731,5.946987,6.009040,4.607900,4.485943,7.009287,-0.00010
1.421,0,0,0.000000,0.000000,5.718324,-4.234632,5.942781,5.996135,4.607285,4.492560,7.008534,0.00015
1.422,0,0,0.000000,0.000000,5.713136,-4.246009,5.938333,5.984909,4.606413,4.496801,7.006949,0.00015
1.423,0,0,0.000000,0.000000,5.707953,-4.256529,5.933868,5.973797,4.605524,4.500879,7.005307,-0.00015
1.424,0,0,0.000000,0.000000,5.703072,-4.267049,5.929404,5.962686,4.604634,4.504958,7.003664,0.00031
1.425,0,0,0.000000,0.000000,5.698196,-4.277569,5.924940,5.951574,4.603745,4.509036,7.002022,0.00031
1.426,0,0,0.000000,0.000000,5.693592,-4.282522,5.920654,5.942879,4.602330,4.513280,7.000484,0.00005
1.427,0,0,0.000000,0.000000,5.688989,-4.287094,5.916381,5.934350,4.600878,4.517536,6.998952,-0.00007
1.428,0,0,0.000000,0.000000,5.684550,-4.291667,5.912107,5.925820,4.599427,4.521791,6.997420,-0.00010
1.429,0,0,0.000000,0.000000,5.680112,-4.296238,5.907835,5.917291,4.597976,4.526047,6.995888,0.00003
1.430,0,0,0.000000,0.000000,5.675728,-4.295192,5.903416,5.910672,4.596478,4.527391,6.992884,0.00000
1.431,0,0,0.000000,0.000000,5.671346,-4.293762,5.898988,5.904184,4.594978,4.528536,6.989779,0.00003
1.432,0,0,0.000000,0.000000,5.667020,-4.292331,5.894560,5.897696,4.593478,4.529682,6.986674,0.00013
1.433,0,0,0.000000,0.000000,5.662694,-4.290901,5.890131,5.891208,4.591977,4.530827,6.983570,0.00000
1.434,0,0,0.000000,0.000000,5.658385,-4.299761,5.886112,5.886659,4.590718,4.532014,6.986459,0.00015
1.435,0,0,0.000000,0.000000,5.654070,-4.309325,5.882121,5.882243,4.589475,4.533205,6.989758,-0.00003
1.436,0,0,0.000000,0.000000,5.649411,-4.318889,5.878129,5.877827,4.588232,4.534396,6.993057,0.00013
1.437,0,0,0.000000,0.000000,5.644740,-4.328453,5.874137,5.873412,4.586988,4.535586,6.996356,0.00015
1.438,0,0,0.000000,0.000000,5.639413,-4.349854,5.869823,5.868235,4.585536,4.536149,7.006266,0.00013
1.439,0,0,0.000000,0.058006,5.634080,-4.372064,5.865488,5.863007,4.584071,4.536669,7.016628,0.00015
1.440,0,0,0.000000,3.280580,5.628408,-4.394275,5.861152,5.857779,4.582604,4.537189,7.026990,0.00008
1.441,0,1,0.000000,6.445100,5.622737,-4.416485,5.856816,5.852551,4.581139,4.537708,7.037353,-0.00015
1.442,0,1,0.000000,6.442446,5.617106,-4.438065,5.852282,5.845658,4.580495,4.538002,7.038055,-0.00013
1.443,0,1,0.000000,6.439765,5.611473,-4.459602,5.847734,5.838652,4.579907,4.538281,7.038096,-0.00022
1.444,0,1,0.000000,6.435572,5.605735,-4.481140,5.843186,5.831645,4.579319,4.538559,7.038138,0.00003
1.445,0,1,0.000000,6.431420,5.599992,-4.502676,5.838638,5.824638,4.578732,4.538838,7.038180,0.00018
1.446,0,1,0.000000,6.429541,5.593970,-4.525878,5.833910,5.820408,4.578264,4.538301,7.039851,0.00028
1.447,0,1,0.000000,6.427686,5.587950,-4.549193,5.829168,5.816368,4.577804,4.537708,7.041632,0.00025
1.448,0,1,0.000000,6.427197,5.582010,-4.572509,5.824427,5.812327,4.577344,4.537115,7.043414,0.00028
1.449,0,1,0.000000,6.426701,5.576078,-4.595824,5.819685,5.808287,4.576884,4.536521,7.045196,0.00013
1.450,0,1,0.000000,6.425859,5.570610,-4.612221,5.815198,5.804870,4.576675,4.536349,7.047215,-0.00013
1.451,0,1,0.000000,6.425024,5.565147,-4.628146,5.810728,5.801497,4.576484,4.536205,7.049249,-0.00010
1.452,0,1,0.000000,6.424498,5.559964,-4.644070,5.806258,5.798122,4.576293,4.536062,7.051284,-0.00007
1.453,0,1,0.000000,6.423995,5.554781,-4.659995,5.801788,5.794749,4.576102,4.535918,7.053319,0.00000
1.454,0,1,0.000000,6.424736,5.549620,-4.669849,5.797217,5.792070,4.576210,4.534459,7.057738,0.00010
1.455,0,1,0.000000,6.425486,5.544462,-4.679289,5.792639,5.789440,4.576339,4.532909,7.062321,0.00013
1.456,0,1,0.000000,6.426663,5.539453,-4.688729,5.788061,5.786808,4.576468,4.531360,7.066905,0.00018
1.457,0,1,0.000000,6.427827,5.534451,-4.698169,5.783483,5.784178,4.576598,4.529810,7.071487,0.00003
1.458,0,1,0.000000,6.428305,5.529798,-4.690056,5.778560,5.782083,4.576986,4.528335,7.073663,0.00000
1.459,0,1,0.000000,6.428765,5.525151,-4.680743,5.773614,5.780024,4.577392,4.526864,7.075674,0.00003
1.460,0,1,0.000000,6.428316,5.520869,-4.671430,5.768668,5.777965,4.577798,4.525393,7.077684,-0.00010
1.461,0,1,0.000000,6.427852,5.516594,-4.662117,5.763721,5.775906,4.578205,4.523923,7.079695,0.00015
1.462,0,1,0.000000,6.426600,5.512707,-4.637671,5.758851,5.774401,4.578965,4.520034,7.078594,0.00038
1.463,0,1,0.000000,6.425343,5.508832,-4.612189,5.753986,5.772935,4.579748,4.515980,7.077280,0.00015
1.464,0,1,0.000000,6.423834,5.505633,-4.586708,5.749121,5.771468,4.580532,4.511925,7.075965,0.00000
1.465,0,1,0.000000,6.422328,5.502451,-4.561227,5.744256,5.770002,4.581316,4.507871,7.074651,0.00015
1.466,0,1,0.000000,6.420986,5.500174,-4.517010,5.739825,5.769180,4.582114,4.503833,7.072256,0.00015
1.467,0,1,0.000000,6.419634,5.497906,-4.471512,5.735425,5.768403,4.582913,4.499796,7.069787,-0.00020
1.468,0,1,0.000000,6.417774,5.496162,-4.426013,5.731023,5.767626,4.583712,4.495759,7.067318,0.00028
1.469,0,1,0.000000,6.415897,5.494417,-4.380516,5.726623,5.766848,4.584511,4.491722,7.064848,0.00013
1.470,0,1,0.000000,6.413056,5.492645,-4.342360,5.722525,5.766519,4.584566,4.486160,7.060633,0.00003
1.471,0,1,0.000000,6.410233,5.490862,-4.304708,5.718449,5.766220,4.584569,4.480494,7.056297,0.00015
1.472,0,1,0.000000,6.408356,5.488521,-4.267055,5.714373,5.765921,4.584573,4.474828,7.051962,0.00013
1.473,0,1,0.000000,6.406528,5.486162,-4.229403,5.710296,5.765622,4.584577,4.469162,7.047626,0.00000
1.474,0,1,0.000000,6.407402,5.482882,-4.214526,5.706016,5.765295,4.584395,4.464453,7.050055,0.00000
1.475,0,1,0.000000,6.408290,5.479590,-4.201207,5.701722,5.764966,4.584202,4.459809,7.052946,0.00013
1.476,0,1,0.000000,6.409922,5.475741,-4.187888,5.697428,5.764637,4.584008,4.455165,7.055838,0.00015
1.477,0,1,0.000000,6.411524,5.471889,-4.174569,5.693134,5.764309,4.583814,4.450521,7.058729,0.00015
1.478,0,1,0.000000,6.411527,5.467895,-4.180669,5.689270,5.763793,4.583653,4.445049,7.058448,-0.00013
1.479,0,1,0.000000,6.411513,5.463893,-4.188097,5.685435,5.763265,4.583495,4.439520,7.057950,0.00005
1.480,0,1,0.000000,6.410559,5.459466,-4.195525,5.681600,5.762737,4.583336,4.433991,7.057452,0.00010
1.481,0,1,0.000000,6.409612,5.455024,-4.202953,5.677765,5.762208,4.583178,4.428462,7.056954,0.00010
1.482,0,1,0.000000,6.409002,5.449796,-4.226210,5.673517,5.762083,4.581100,4.423484,7.056464,0.00025
1.483,0,1,0.000000,6.408403,5.444557,-4.250548,5.669241,5.761984,4.578891,4.418544,7.055974,0.00003
1.484,0,1,0.000000,6.408377,5.438704,-4.274887,5.664965,5.761886,4.576683,4.413605,7.055484,-0.00013
1.485,0,1,0.000000,6.408356,5.432845,-4.299225,5.660689,5.761787,4.574473,4.408665,7.054995,0.00015
1.486,0,1,0.000000,6.408652,5.426676,-4.329610,5.656117,5.762006,4.570224,4.403485,7.054428,-0.00010
1.487,0,1,0.000000,6.408933,5.420506,-4.360408,5.651525,5.762248,4.565835,4.398289,7.053855,0.00015
1.488,0,1,0.000000,6.408378,5.414234,-4.391207,5.646934,5.762489,4.561446,4.393093,7.053283,-0.00010
1.489,0,1,0.000000,6.407794,5.407962,-4.422005,5.642341,5.762730,4.557056,4.387897,7.052710,0.00015
1.490,0,1,0.000000,6.405596,5.401721,-4.459619,5.638060,5.762794,4.551259,4.383045,7.048985,0.00000
1.491,0,1,0.000000,6.403408,5.395478,-4.497699,5.633801,5.762846,4.545365,4.378215,7.045045,0.00013
1.492,0,1,0.000000,6.401674,5.389169,-4.535779,5.629540,5.762898,4.539472,4.373386,7.041106,0.00000
1.493,0,1,0.000000,6.399983,5.382855,-4.573859,5.625281,5.762950,4.533578,4.368557,7.037166,-0.00010
1.494,0,1,0.000000,6.400654,5.376312,-4.615967,5.620776,5.763711,4.526893,4.363491,7.037313,-0.00013
1.495,0,1,0.000000,6.401324,5.369761,-4.658351,5.616254,5.764520,4.520154,4.358407,7.037740,0.00010
1.496,0,1,0.000000,6.401903,5.362803,-4.700735,5.611732,5.765329,4.513416,4.353325,7.038167,0.00022
1.497,0,1,0.000000,6.402431,5.355834,-4.743118,5.607211,5.766139,4.506677,4.348242,7.038594,0.00018
1.498,0,1,0.000000,6.400165,5.348360,-4.789900,5.602146,5.766577,4.499214,4.344080,7.032914,0.00040
1.499,0,1,0.000000,6.397880,5.340881,-4.836983,5.597044,5.766990,4.491701,4.339983,7.026816,0.00010
1.500,0,1,0.000000,6.394544,5.333179,-4.884066,5.591943,5.767403,4.484189,4.335884,7.020719,0.00025
1.501,0,1,0.000000,6.391233,5.325480,-4.931149,5.586841,5.767817,4.476676,4.331786,7.014621,0.00010
1.502,0,1,0.000000,6.389328,5.317904,-4.978611,5.581921,5.768506,4.468412,4.327943,7.011459,0.00015
1.503,0,1,0.000000,6.387449,5.310334,-5.026098,5.577013,5.769215,4.460098,4.324118,7.008498,0.00000
1.504,0,1,0.000000,6.386984,5.303037,-5.073586,5.572106,5.769924,4.451783,4.320292,7.005537,-0.00013
1.505,0,1,0.000000,6.386536,5.295746,-5.121073,5.567199,5.770633,4.443469,4.316467,7.002575,0.00015
1.506,0,1,0.000000,6.386938,5.288760,-5.155903,5.562061,5.771243,4.433841,4.313363,7.003424,0.00035
1.507,0,1,0.000000,6.387355,5.281776,-5.189867,5.556908,5.771847,4.424124,4.310309,7.004533,-0.00013
1.508,0,1,0.000000,6.388597,5.274851,-5.223832,5.551755,5.772451,4.414407,4.307254,7.005642,0.00000
1.509,0,1,0.000000,6.389853,5.267923,-5.257797,5.546602,5.773055,4.404690,4.304200,7.006752,-0.00010
1.510,0,1,0.000000,6.391879,5.260860,-5.283767,5.541056,5.773686,4.393996,4.302661,7.009914,0.00013
1.511,0,1,0.000000,6.393903,5.253801,-5.309191,5.535483,5.774319,4.383236,4.301226,7.013217,0.00000
1.512,0,1,0.000000,6.395824,5.247001,-5.334615,5.529910,5.774952,4.372475,4.299790,7.016521,0.00040
1.513,0,1,0.000000,6.340130,5.240214,-5.360039,5.524337,5.775585,4.361715,4.298355,7.019824,0.00000
1.514,0,1,0.000000,3.141276,5.234156,-5.364781,5.518891,5.776162,4.351328,4.297574,7.021332,0.00003
1.515,0,0,0.000000,0.000000,5.228113,-5.368109,5.513455,5.776735,4.340967,4.296838,7.022717,0.00015
1.516,0,0,0.000000,0.000000,5.222878,-5.371437,5.508018,5.777308,4.330606,4.296102,7.024103,-0.00003
1.517,0,0,0.000000,0.000000,5.217656,-5.374765,5.502582,5.777882,4.320244,4.295366,7.025488,0.00007
1.518,0,0,0.000000,0.000000,5.213172,-5.358190,5.497412,5.778224,4.309657,4.294544,7.031201,0.00025
1.519,0,0,0.000000,0.000000,5.208697,-5.340254,5.492260,5.778551,4.299053,4.293716,7.037211,0.00000
1.520,0,0,0.000000,0.000000,5.204737,-5.322318,5.487109,5.778877,4.288450,4.292889,7.043221,0.00000
1.521,0,0,0.000000,0.000000,5.200783,-5.304382,5.481957,5.779204,4.277847,4.292061,7.049230,0.00003
1.522,0,0,0.000000,0.000000,5.197211,-5.255550,5.476204,5.779538,4.267264,4.291487,7.057902,-0.00007
1.523,0,0,0.000000,0.000000,5.193654,-5.204605,5.470409,5.779871,4.256682,4.290931,7.066757,0.00031
1.524,0,0,0.000000,0.000000,5.190965,-5.153660,5.464615,5.780206,4.246100,4.290375,7.075612,-0.00013
1.525,0,0,0.000000,0.000000,5.188300,-5.102716,5.458821,5.780540,4.235518,4.289819,7.084467,0.00025
1.526,0,0,0.000000,0.000000,5.186994,-5.026357,5.453913,5.780610,4.227071,4.289802,7.075538,0.00010
1.527,0,0,0.000000,0.000000,5.185708,-4.948259,5.449066,5.780663,4.218770,4.289821,7.065392,0.00003
1.528,0,0,0.000000,0.000000,5.185508,-4.870162,5.444218,5.780715,4.210468,4.289841,7.055247,0.00000
1.529,0,0,0.000000,0.000000,5.185322,-4.792066,5.439371,5.780767,4.202167,4.289860,7.045102,0.00013
1.530,0,0,0.000000,0.000000,5.185843,-4.687634,5.434699,5.780971,4.195323,4.290111,7.039538,0.00000
1.531,0,0,0.000000,0.000000,5.186379,-4.581400,5.430039,5.781185,4.188578,4.290378,7.034286,-0.00015
1.532,0,0,0.000000,0.000000,5.187731,-4.475168,5.425379,5.781399,4.181833,4.290645,7.029036,0.00015
1.533,0,0,0.000000,0.000000,5.189100,-4.368935,5.420719,5.781612,4.175088,4.290911,7.023785,0.00000
1.534,0,0,0.000000,0.000000,5.191426,-4.240709,5.416481,5.781304,4.169843,4.291500,7.007495,0.00018
1.535,0,0,0.000000,0.000000,5.193763,-4.110980,5.412273,5.780959,4.164701,4.292111,6.990451,-0.00010
1.536,0,0,0.000000,0.000000,5.196722,-3.981250,5.408064,5.780614,4.159558,4.292722,6.973407,0.00025
1.537,0,0,0.000000,0.000000,5.199685,-3.851521,5.403856,5.780270,4.154416,4.293333,6.956363,0.00013
1.538,0,0,0.000000,0.000000,5.202941,-3.713316,5.400062,5.779809,4.150013,4.294163,6.957668,0.00013
1.539,0,0,0.000000,0.000000,5.206209,-3.574531,5.396297,5.779342,4.145661,4.295009,6.960227,0.00028
1.540,0,0,0.000000,0.000000,5.210083,-3.435747,5.392531,5.778873,4.141309,4.295854,6.962787,0.00003
1.541,0,0,0.000000,0.000000,5.213973,-3.296962,5.388766,5.778406,4.136957,4.296700,6.965347,0.00040
1.542,0,0,0.000000,0.000000,5.218766,-3.152397,5.385979,5.777698,4.133270,4.297290,6.968969,-0.00003
1.543,0,0,0.000000,0.000000,5.223565,-3.007436,5.383259,5.776973,4.129629,4.297863,6.972663,0.00005
1.544,0,0,0.000000,0.000000,5.228674,-2.862475,5.380538,5.776249,4.125988,4.298437,6.976357,0.00018
1.545,0,0,0.000000,0.000000,5.233776,-2.717514,5.377818,5.775525,4.122346,4.299010,6.980052,0.00000
1.546,0,0,0.000000,0.000000,5.238530,-2.580110,5.375221,5.774399,4.119778,4.299306,6.951285,0.00010
1.547,0,0,0.000000,0.000000,5.243280,-2.443223,5.372632,5.773245,4.117283,4.299582,6.920300,0.00028
1.548,0,0,0.000000,0.000000,5.247872,-2.306336,5.370042,5.772092,4.114789,4.299859,6.889314,0.00000
1.549,0,0,0.000000,0.000000,5.252467,-2.169449,5.367454,5.770939,4.112294,4.300136,6.858328,-0.00013
1.550,0,0,0.000000,0.000000,5.257235,-2.045068,5.365654,5.770052,4.110754,4.300868,6.842794,-0.00007
1.551,0,0,0.000000,0.000000,5.262003,-1.921543,5.363910,5.769184,4.109280,4.301631,6.828317,0.00010
1.552,0,0,0.000000,0.000000,5.266836,-1.798017,5.362164,5.768315,4.107805,4.302395,6.813839,-0.00013
1.553,0,0,0.000000,0.000000,5.271666,-1.674491,5.360420,5.767447,4.106330,4.303159,6.799362,0.00021
1.554,0,0,0.000000,0.000000,5.276391,-1.559178,5.359052,5.766399,4.106516,4.303615,6.794622,0.00013
1.555,0,0,0.000000,0.000000,5.281116,-1.444427,5.357710,5.765339,4.106815,4.304050,6.790547,0.00025
1.556,0,0,0.000000,0.000000,5.285870,-1.329676,5.356369,5.764280,4.107114,4.304485,6.786473,0.00025
1.557,0,0,0.000000,0.000000,5.290626,-1.214924,5.355027,5.763220,4.107413,4.304921,6.782399,-0.00010
1.558,0,0,0.000000,0.000000,5.295560,-1.101949,5.353971,5.762544,4.108414,4.305828,6.776638,0.00015
1.559,0,0,0.000000,0.000000,5.300495,-0.989095,5.352933,5.761895,4.109462,4.306767,6.770761,0.00013
1.560,0,0,0.000000,0.000000,5.305449,-0.876241,5.351897,5.761246,4.110511,4.307707,6.764884,-0.00003
1.561,0,0,0.000000,0.000000,5.310400,-0.763387,5.350860,5.760596,4.111560,4.308647,6.759008,0.00013
1.562,0,0,0.000000,0.000000,5.315195,-0.658167,5.350076,5.760509,4.113319,4.309251,6.756539,0.00003
1.563,0,0,0.000000,0.000000,5.319989,-0.553469,5.349309,5.760459,4.115127,4.309833,6.754303,0.00018
1.564,0,0,0.000000,0.000000,5.324761,-0.448771,5.348542,5.760410,4.116935,4.310414,6.752067,0.00000
1.565,0,0,0.000000,0.000000,5.329535,-0.344073,5.347775,5.760361,4.118743,4.310996,6.749831,-0.00010
1.566,0,0,0.000000,0.000000,5.334355,-0.262458,5.347967,5.760285,4.121243,4.311044,6.752741,0.00015
1.567,0,0,0.000000,0.000000,5.339165,-0.182421,5.348225,5.760208,4.123790,4.311056,6.756003,0.00015
1.568,0,0,0.000000,0.000000,5.343394,-0.102385,5.348482,5.760131,4.126337,4.311068,6.759264,0.00025
1.569,0,0,0.000000,0.000000,5.347600,-0.022348,5.348740,5.760053,4.128884,4.311080,6.762526,0.00013
1.570,0,0,0.000000,0.000000,5.350629,0.024600,5.348991,5.760261,4.132369,4.310481,6.759614,0.00025
1.571,0,0,0.000000,0.000000,5.353644,0.069287,5.349241,5.760489,4.135918,4.309841,6.756279,0.00015
1.572,0,0,0.000000,0.000000,5.355915,0.113973,5.349492,5.760716,4.139467,4.309200,6.752944,0.00008
1.573,0,0,0.000000,0.000000,5.358181,0.158659,5.349742,5.760943,4.143016,4.308560,6.749609,-0.00015
1.574,0,0,0.000000,0.000000,5.360270,0.188149,5.350127,5.760790,4.147216,4.308037,6.742793,-0.00013
1.575,0,0,0.000000,0.000000,5.362352,0.216600,5.350521,5.760612,4.151461,4.307522,6.735739,0.00015
