"Time","1 Synch","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","13 Crx (cm)","14 Cry (cm)","15 Hipx (cm)","16 Hipy (cm)","17 Knee x","18 Knee y","19 ankx (cm)","20 anky (cm)","21 MTPx (cm)","22 MTPy (cm)","23 toex (cm)","24 toey (cm)","25 FLtx (cm)","26 FLty (cm)","27 HLx (cm)","28 HLy (cm)","29 HRx (cm)","30 HRy (cm)","31 Keyboard","32 FLx (cm)","33 FLy (cm)","34 FRx (cm)","35 FRy (cm)","36 CoMx (cm)","37 CoMy (cm)","38 Hip (deg)","39 Knee (deg","40 Ankle (de","41 MTP (deg)","42 Rump up","43 Ramp down","44 sw onset","45 sw offset","12 Synch","46 Sw rmp up","47 St rmp up","48 Sw rmp dw","49 St rmp dw","50 Sinus rmp","51 HLl Sw on","52 HLl Sw of","53 HLr Sw on","54 HLr Sw of","55 FLl Sw on","56 FLl Sw of","57 FLr Sw on","58 FLr Sw of","59 Left DS","60 Right DS","61 Ramp up","62 Ramp down","63 rmp up sw","64 rmp up st","65 rm dwn sw","66 rm dwn st"
1.145,3.27739,0.09641,0.00002,0.00445,0.00163,0.00074,0.00065,0.00058,0.00115,0.00048,0.00092,15.972210,10.823993,14.817115,10.830782,15.161128,9.377409,13.560522,8.972061,14.278373,8.684777,14.579901,8.387263,17.698503,7.991464,14.319162,6.298340,14.938270,3.915305,0,20.175129,6.407787,17.712853,4.202823,16.998716,5.483093,75.225382,92.158288,36.020350,156.964437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.146,3.27748,0.09634,0.00017,0.00328,0.00169,0.00072,0.00066,0.00056,0.00105,0.00050,0.00096,15.975935,10.830008,14.820927,10.835606,15.181556,9.385725,13.585663,8.954658,14.307594,8.681131,14.617061,8.381961,17.695832,7.990255,14.305448,6.296127,15.021784,3.935834,0,20.183309,6.404832,17.700119,4.205477,17.000628,5.487460,74.841981,92.669389,35.955426,157.190805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.147,3.27714,0.09599,0.00002,0.00292,0.00188,0.00075,0.00062,0.00056,0.00105,0.00048,0.00099,15.979689,10.836036,14.823123,10.839661,15.200077,9.394126,13.617940,8.930932,14.337335,8.676172,14.655242,8.377596,17.692694,7.988009,14.289834,6.293540,15.062118,3.937536,0,20.194045,6.404948,17.688075,4.208972,17.004572,5.491172,74.491038,93.203884,35.862319,157.715230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.148,3.27664,0.09627,-0.00002,0.00294,0.00204,0.00073,0.00065,0.00055,0.00098,0.00048,0.00089,15.983205,10.841793,14.823533,10.842560,15.215793,9.402264,13.656212,8.901424,14.367637,8.670152,14.694369,8.376985,17.688494,7.984687,14.272777,6.290869,15.054007,3.917640,0,20.206961,6.407901,17.676720,4.213238,17.010534,5.494063,74.180026,93.729199,35.716221,158.635669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.149,3.27659,0.09656,0.00002,0.00303,0.00223,0.00074,0.00065,0.00058,0.00096,0.00047,0.00082,15.986800,10.847460,14.823244,10.845124,15.229095,9.410010,13.695065,8.871203,14.397514,8.664199,14.734073,8.380298,17.683396,7.980746,14.255222,6.288052,15.020634,3.887244,0,20.219605,6.410621,17.666636,4.217538,17.017192,5.496479,73.907870,94.211962,35.563917,159.969358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.150,3.27708,0.09643,0.00000,0.00305,0.00225,0.00071,0.00064,0.00057,0.00100,0.00048,0.00086,15.990848,10.853268,14.823465,10.848287,15.240493,9.417256,13.728680,8.845768,14.425885,8.659527,14.773953,8.387449,17.677634,7.976694,14.238157,6.284990,14.987881,3.858760,0,20.229327,6.409766,17.658463,4.221076,17.023099,5.498812,73.672682,94.618723,35.458982,161.725875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.151,3.27725,0.09604,-0.00017,0.00307,0.00255,0.00073,0.00068,0.00058,0.00097,0.00050,0.00092,15.995720,10.859439,14.825392,10.852974,15.250502,9.423893,13.751297,8.830567,14.451677,8.657336,14.813615,8.398349,17.671443,7.973036,14.222566,6.281590,14.981441,3.844494,0,20.233496,6.402030,17.652820,4.223062,17.026821,5.501451,73.472477,94.916423,35.454597,163.913563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.152,3.27682,0.09606,0.00010,0.00368,0.00263,0.00073,0.00073,0.00057,0.00087,0.00048,0.00098,16.001473,10.865933,14.829511,10.859379,15.259592,9.429921,13.761355,8.827323,14.474629,8.657707,14.852866,8.412419,17.664868,7.970232,14.208823,6.277905,15.012861,3.848913,0,20.231034,6.386769,17.649159,4.223360,17.027835,5.504548,73.297879,95.100702,35.574606,166.449437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.153,3.27674,0.09633,-0.00012,0.00455,0.00275,0.00072,0.00073,0.00058,0.00084,0.00050,0.00095,16.007649,10.872271,14.835115,10.866481,15.268169,9.435517,13.764304,8.831547,14.495832,8.658860,14.891852,8.428264,17.657650,7.968670,14.196290,6.274241,15.070102,3.863414,0,20.223450,6.367775,17.644973,4.222922,17.027135,5.507856,73.127189,95.215069,35.793935,169.098194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.154,3.27734,0.09624,-0.00002,0.00581,0.00305,0.00071,0.00075,0.00060,0.00083,0.00052,0.00093,16.013736,10.877929,14.841385,10.873143,15.276629,9.440874,13.766255,8.838160,14.516508,8.658839,14.930752,8.444414,17.649496,7.968727,14.184236,6.270925,15.138888,3.878149,0,20.212499,6.349259,17.637569,4.222802,17.025857,5.511091,72.937540,95.307574,36.082868,171.610085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.155,3.27782,0.09615,-0.00013,0.00506,0.00338,0.00067,0.00074,0.00062,0.00084,0.00053,0.00101,16.019229,10.882394,14.847506,10.878238,15.285373,9.446185,13.773277,8.842114,14.537871,8.655704,14.969746,8.459399,17.640122,7.970777,14.171933,6.268282,15.205017,3.883354,0,20.199922,6.335402,17.624285,4.224046,17.025133,5.513969,72.706000,95.425820,36.411751,173.736841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.156,3.27770,0.09601,0.00027,0.00452,0.00345,0.00069,0.00076,0.00064,0.00083,0.00053,0.00099,16.023909,10.885651,14.853072,10.881434,15.294860,9.451679,13.788044,8.840539,14.560774,8.648734,15.009091,8.471911,17.629528,7.974719,14.159101,6.266373,15.259778,3.875047,0,20.186722,6.328063,17.604681,4.226880,17.025546,5.516311,72.405022,95.584479,36.755470,175.339348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.157,3.27731,0.09620,0.00002,0.00431,0.00340,0.00069,0.00076,0.00066,0.00083,0.00055,0.00099,16.028035,10.888529,14.858349,10.883722,15.305652,9.457649,13.807578,8.834200,14.585465,8.639238,15.049176,8.480912,17.618203,7.979664,14.146209,6.264816,15.303619,3.858903,0,20.172658,6.325227,17.582018,4.230169,17.026765,5.518108,71.999351,95.743301,37.096478,176.460554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.158,3.27692,0.09637,0.00015,0.00393,0.00354,0.00066,0.00075,0.00067,0.00090,0.00055,0.00114,16.031912,10.891934,14.863671,10.886218,15.318319,9.464389,13.828363,8.824208,14.612135,8.628720,15.090401,8.485389,17.606680,7.984648,14.133792,6.263192,15.337858,3.841509,0,20.157373,6.324514,17.559910,4.232645,17.028373,5.519370,71.453004,95.856825,37.417950,177.160672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.159,3.27658,0.09632,0.00027,0.00375,0.00341,0.00063,0.00075,0.00063,0.00089,0.00057,0.00133,16.035842,10.896764,14.869367,10.890030,15.333434,9.472196,13.846922,8.811669,14.640980,8.618674,15.133168,8.484347,17.595484,7.988713,14.122385,6.261086,15.363822,3.829410,0,20.140516,6.323557,17.541941,4.233057,17.029955,5.520105,70.730353,95.880002,37.703634,177.500380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.160,3.27637,0.09594,0.00013,0.00371,0.00389,0.00064,0.00078,0.00065,0.00086,0.00058,0.00172,16.039969,10.903287,14.875566,10.895594,15.351738,9.481386,13.862560,8.797525,14.672395,8.609969,15.177914,8.478100,17.584698,7.991466,14.112199,6.258654,15.383538,3.825842,0,20.122180,6.321125,17.529534,4.231022,17.031252,5.520429,69.822003,95.798097,37.979723,177.574443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.161,3.27641,0.09586,0.00000,0.00363,0.00358,0.00062,0.00075,0.00063,0.00084,0.00056,0.00208,16.044176,10.910720,14.882062,10.902220,15.374249,9.492305,13.879220,8.782439,14.707120,8.602433,15.225145,8.469153,17.573666,7.993454,14.102909,6.257005,15.400200,3.828524,0,20.103204,6.317878,17.520503,4.227615,17.032265,5.520632,68.762314,95.646934,38.343197,177.534482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.162,3.27676,0.09619,0.00013,0.00318,0.00347,0.00064,0.00072,0.00062,0.00091,0.00057,0.00215,16.048320,10.918181,14.888616,10.909117,15.402011,9.505302,13.901288,8.767045,14.745923,8.595795,15.275369,8.460215,17.561658,7.995310,14.094136,6.257338,15.417115,3.834654,0,20.084493,6.314657,17.512322,4.224049,17.033020,5.521021,67.589796,95.467134,38.897753,177.537512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.163,3.27731,0.09625,0.00013,0.00235,0.00358,0.00064,0.00069,0.00062,0.00101,0.00058,0.00215,16.052260,10.924795,14.894993,10.915493,15.436053,9.520722,13.933117,8.751977,14.789560,8.589780,15.329086,8.453975,17.547956,7.997664,14.085510,6.260836,15.437552,3.841449,0,20.066952,6.312295,17.502485,4.221527,17.033543,5.521899,66.342961,95.299157,39.746253,177.738510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.164,3.27782,0.09584,0.00027,0.00187,0.00378,0.00064,0.00068,0.00062,0.00106,0.00059,0.00221,16.056109,10.930264,14.901174,10.920938,15.476121,9.538529,13.976829,8.737659,14.837673,8.583891,15.386145,8.451438,17.532559,8.000777,14.076942,6.267556,15.462072,3.847548,0,20.051209,6.311163,17.490056,4.220624,17.033992,5.523338,65.060674,95.171607,40.930090,178.142318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.165,3.27781,0.09556,0.00002,0.00188,0.00374,0.00066,0.00067,0.00063,0.00095,0.00059,0.00221,16.060392,10.935247,14.907495,10.925667,15.519829,9.558057,14.030825,8.724167,14.888050,8.577257,15.445309,8.450803,17.516663,8.004293,14.068814,6.275673,15.486717,3.853966,0,20.037433,6.310857,17.476717,4.220862,17.034735,5.525020,63.782377,95.093313,42.388135,178.503372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.166,3.27723,0.09588,-0.00013,0.00185,0.00381,0.00064,0.00065,0.00061,0.00097,0.00058,0.00237,16.065679,10.940496,14.914330,10.929955,15.564588,9.578577,14.093149,8.711543,14.938304,8.568971,15.505237,8.450003,17.501577,8.007797,14.061556,6.283183,15.507104,3.861943,0,20.025747,6.310901,17.464398,4.221666,17.036164,5.526592,62.547569,95.071232,44.049534,178.552353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.167,3.27672,0.09602,0.00027,0.00194,0.00379,0.00058,0.00063,0.00060,0.00095,0.00055,0.00248,16.072527,10.946755,14.922044,10.934076,15.607818,9.599363,14.161837,8.699832,14.986064,8.558140,15.564592,8.446990,17.488597,8.010874,14.055588,6.288101,15.518931,3.872691,0,20.016275,6.310820,17.455013,4.222464,17.038663,5.527701,61.395548,95.112309,45.843320,178.022701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.168,3.27663,0.09594,0.00029,0.00204,0.00376,0.00060,0.00063,0.00059,0.00087,0.00059,0.00255,16.080892,10.954173,14.930607,10.938165,15.647822,9.619850,14.234111,8.689159,15.030226,8.544696,15.622380,8.441065,17.478208,8.013161,14.050690,6.289549,15.524064,3.885318,0,20.008959,6.310398,17.449174,4.222941,17.042089,5.528224,60.350800,95.222885,47.690128,176.851107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.169,3.27668,0.09567,0.00012,0.00217,0.00365,0.00065,0.00071,0.00059,0.00088,0.00057,0.00257,16.089724,10.961904,14.939322,10.942127,15.684362,9.639733,14.305835,8.679785,15.071793,8.529956,15.678175,8.433778,17.469532,8.014372,14.045574,6.288506,15.534654,3.895428,0,20.003440,6.309846,17.445330,4.223220,17.045422,5.528413,59.413104,95.408287,49.496584,175.313258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.170,3.27668,0.09559,0.00013,0.00220,0.00308,0.00068,0.00068,0.00058,0.00091,0.00055,0.00228,16.097875,10.969009,14.947431,10.945846,15.717341,9.658737,14.372746,8.671985,15.111969,8.515367,15.731607,8.426892,17.461564,8.014234,14.038850,6.286129,15.563826,3.898291,0,19.999331,6.309414,17.441720,4.223460,17.047560,5.528558,58.579896,95.673744,51.167990,173.716996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.171,3.27668,0.09590,0.00002,0.00221,0.00321,0.00069,0.00066,0.00058,0.00091,0.00056,0.00208,16.104207,10.974560,14.954180,10.949207,15.746664,9.676586,14.430622,8.666024,15.151958,8.502367,15.782311,8.422159,17.453305,8.012476,14.029144,6.283563,15.624546,3.889241,0,19.996235,6.309350,17.436601,4.223823,17.047410,5.528945,57.848553,96.024349,52.610443,172.368133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.172,3.27677,0.09595,0.00015,0.00225,0.00391,0.00067,0.00068,0.00058,0.00087,0.00057,0.00211,16.108228,10.978390,14.959254,10.952185,15.772428,9.693135,14.478319,8.661509,15.192840,8.491713,15.830411,8.420493,17.444302,8.009285,14.016309,6.281439,15.717923,3.868082,0,19.993159,6.309722,17.429255,4.224361,17.044768,5.529663,57.211918,96.454936,53.789085,171.422928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.173,3.27711,0.09574,0.00015,0.00222,0.00389,0.00067,0.00073,0.00058,0.00075,0.00057,0.00234,16.110527,10.981603,14.963066,10.954905,15.795043,9.708455,14.519827,8.656947,15.235495,8.483025,15.876843,8.421408,17.435008,8.005611,14.002243,6.279515,15.825293,3.842083,0,19.988108,6.310295,17.420680,4.224950,17.040903,5.530476,56.655276,96.943228,54.767527,170.788197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.174,3.27759,0.09534,0.00029,0.00137,0.00362,0.00068,0.00074,0.00056,0.00070,0.00055,0.00243,16.111793,10.985421,14.966101,10.957507,15.814953,9.722641,14.559623,8.650740,15.280781,8.475817,15.922624,8.424285,17.425964,8.002474,13.989033,6.277472,15.926116,3.819222,0,19.978992,6.310807,17.412033,4.225450,17.037224,5.531112,56.163196,97.465328,55.618722,170.347100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.175,3.27771,0.09559,0.00029,0.00116,0.00344,0.00067,0.00083,0.00057,0.00072,0.00056,0.00242,16.112712,10.991058,14.968838,10.960129,15.832601,9.735787,14.602143,8.641309,15.329538,8.469602,15.968758,8.428506,17.417705,8.000886,13.978751,6.274992,16.000023,3.807405,0,19.963748,6.310999,17.404465,4.225722,17.035136,5.531307,55.720316,97.997370,56.415270,169.983625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.176,3.27741,0.09584,0.00019,0.00113,0.00338,0.00070,0.00087,0.00055,0.00069,0.00055,0.00228,16.113690,10.998819,14.971512,10.962815,15.848440,9.748053,14.648937,8.628355,15.381061,8.463942,16.015661,8.433360,17.410313,8.001200,13.971896,6.272146,16.039353,3.809351,0,19.942253,6.310999,17.398378,4.225810,17.035439,5.531049,55.316385,98.517972,57.203973,169.642933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.177,3.27732,0.09569,-0.00002,0.00106,0.00322,0.00074,0.00090,0.00053,0.00067,0.00057,0.00213,16.114670,11.007509,14.973948,10.965450,15.862941,9.759714,14.696734,8.613724,15.432073,8.458478,16.062767,8.437988,17.403118,8.002673,13.966352,6.269645,16.057636,3.819127,0,19.917619,6.311575,17.392928,4.226066,17.037939,5.530756,54.949678,99.009888,57.988590,169.372213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.178,3.27760,0.09545,0.00012,0.00085,0.00293,0.00077,0.00089,0.00054,0.00066,0.00055,0.00199,16.115547,11.015785,14.975934,10.967903,15.876578,9.771051,14.741809,8.599460,15.479051,8.452858,16.109413,8.441516,17.395377,8.004454,13.959754,6.268264,16.070413,3.829979,0,19.893263,6.313558,17.387155,4.226868,17.042346,5.530883,54.619279,99.456268,58.768802,169.228329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.179,3.27745,0.09534,0.00002,0.00073,0.00282,0.00073,0.00080,0.00055,0.00069,0.00054,0.00191,16.116220,11.022320,14.977260,10.970047,15.889820,9.782345,14.780467,8.587597,15.518515,8.446738,16.154940,8.443074,17.386356,8.005701,13.949760,6.268766,16.093116,3.835207,0,19.872579,6.317764,17.380109,4.228590,17.048362,5.531881,54.324304,99.840402,59.544270,169.267655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.180,3.27674,0.09547,0.00002,0.00062,0.00273,0.00072,0.00076,0.00055,0.00065,0.00056,0.00183,16.116679,11.026680,14.978006,10.971933,15.902895,9.793693,14.811474,8.579278,15.550044,8.440173,16.198800,8.442087,17.375930,8.005994,13.935636,6.271172,16.133140,3.832000,0,19.857103,6.324093,17.371624,4.230998,17.055237,5.533881,54.066431,100.156188,60.313263,169.510242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.181,3.27661,0.09567,0.00002,0.00063,0.00249,0.00073,0.00079,0.00055,0.00064,0.00059,0.00176,16.117061,11.029934,14.978734,10.973910,15.915625,9.804878,14.837696,8.574157,15.578321,8.433894,16.240632,8.438468,17.364992,8.005619,13.919328,6.274264,16.184472,3.824041,0,19.845273,6.330911,17.362842,4.232855,17.061462,5.536469,53.851606,100.415206,61.071728,169.915561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.182,3.27730,0.09564,-0.00013,0.00061,0.00196,0.00073,0.00076,0.00057,0.00065,0.00059,0.00173,16.117520,11.033288,14.980053,10.976354,15.927794,9.815654,14.862388,8.571745,15.608512,8.428692,16.280093,8.432178,17.354530,8.004930,13.903036,6.276706,16.239829,3.815625,0,19.835231,6.336437,17.355030,4.232824,17.065455,5.539184,53.686180,100.630715,61.815393,170.437335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.183,3.27725,0.09538,0.00031,0.00060,0.00198,0.00073,0.00076,0.00061,0.00063,0.00056,0.00152,16.118210,11.037939,14.982564,10.979638,15.939187,9.825777,14.888778,8.571551,15.645733,8.425348,16.316841,8.423179,17.345520,8.004281,13.888948,6.277173,16.291964,3.811017,0,19.825134,6.338910,17.349440,4.229593,17.065658,5.541568,53.576394,100.815846,62.540103,171.029007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.184,3.27613,0.09538,0.00012,0.00063,0.00188,0.00070,0.00075,0.00060,0.00063,0.00060,0.00137,16.119203,11.044298,14.986406,10.983807,15.949640,9.835008,14.918068,8.572827,15.691385,8.423562,16.350589,8.411433,17.338105,8.004116,13.878105,6.275286,16.336343,3.812179,0,19.814099,6.337849,17.346265,4.223331,17.062114,5.543551,53.520496,100.974082,63.250370,171.623087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.185,3.27590,0.09573,0.00031,0.00059,0.00222,0.00072,0.00067,0.00060,0.00063,0.00057,0.00153,16.120447,11.051457,14.990949,10.988362,15.959076,9.843117,14.948084,8.574390,15.740666,8.421245,16.381141,8.396908,17.331037,8.005023,13.869641,6.272235,16.372954,3.817225,0,19.802846,6.334910,17.343925,4.216681,17.057543,5.545708,53.503397,101.092828,63.965170,172.117178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.186,3.27714,0.09576,0.00002,0.00060,0.00203,0.00072,0.00057,0.00060,0.00067,0.00058,0.00168,16.121876,11.058385,14.995488,10.992754,15.967423,9.849875,14.976330,8.575018,15.788191,8.416133,16.408309,8.379569,17.322936,8.007606,13.862510,6.269359,16.402213,3.823908,0,19.792244,6.331953,17.340673,4.212523,17.054917,5.548672,53.508746,101.157960,64.704847,172.405570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.187,3.27770,0.09536,0.00000,0.00061,0.00216,0.00069,0.00056,0.00062,0.00075,0.00059,0.00172,16.123422,11.064060,14.999324,10.996433,15.974613,9.855057,15.000331,8.573501,15.828608,8.405984,16.431921,8.359387,17.312433,8.012458,13.855668,6.267986,16.424543,3.829988,0,19.783156,6.330824,17.334779,4.213707,17.057176,5.553071,53.520353,101.155674,65.489740,172.383784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.188,3.27672,0.09516,0.00013,0.00062,0.00233,0.00067,0.00059,0.00061,0.00094,0.00055,0.00175,16.125014,11.068001,15.002172,10.999074,15.980600,9.858598,15.019097,8.569486,15.859342,8.389880,16.452960,8.336488,17.299076,8.019467,13.848283,6.268642,16.440810,3.833859,0,19.775851,6.332283,17.325717,4.220993,17.064870,5.558987,53.534088,101.095580,66.339690,172.038062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.189,3.27598,0.09549,0.00000,0.00064,0.00240,0.00069,0.00059,0.00059,0.00128,0.00056,0.00168,16.126572,11.070634,15.004440,11.000718,15.985375,9.860706,15.034108,8.564049,15.882441,8.369112,16.474333,8.311263,17.283942,8.027338,13.839875,6.270512,16.452618,3.834972,0,19.769608,6.335289,17.314974,4.231657,17.074564,5.565585,53.565932,101.026346,67.273713,171.505948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.190,3.27644,0.09551,0.00013,0.00064,0.00246,0.00068,0.00066,0.00058,0.00131,0.00058,0.00165,16.128013,11.072470,15.006598,11.001443,15.988935,9.861615,15.047083,8.558402,15.900391,8.345183,16.499131,8.284126,17.268254,8.034667,13.830000,6.272656,16.461642,3.832879,0,19.763611,6.338629,17.304224,4.242641,17.082443,5.571945,53.633776,101.000344,68.310745,170.939340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.191,3.27715,0.09560,0.00027,0.00061,0.00257,0.00065,0.00063,0.00059,0.00133,0.00056,0.00162,16.129257,11.074020,15.009113,11.001325,15.991277,9.861555,15.059724,8.553747,15.915652,8.319591,16.530380,8.255486,17.253225,8.040059,13.818219,6.274137,16.469552,3.827137,0,19.757049,6.341098,17.295134,4.250911,17.084730,5.577155,53.755323,101.069532,69.469404,170.489189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.192,3.27739,0.09535,-0.00023,0.00058,0.00263,0.00065,0.00066,0.00058,0.00130,0.00058,0.00146,16.130225,11.075578,15.012007,11.000466,15.992398,9.860598,15.072685,8.550452,15.928515,8.293468,16.566373,8.225272,17.239547,8.042905,13.804572,6.274429,16.477753,3.817789,0,19.749495,6.342161,17.288561,4.255015,17.080320,5.580833,53.934594,101.255537,70.744986,170.236670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.193,3.27718,0.09534,0.00000,0.00056,0.00248,0.00065,0.00069,0.00057,0.00129,0.00060,0.00144,16.130839,11.077082,15.014569,10.999003,15.992300,9.858547,15.084874,8.547494,15.935667,8.267340,16.597505,8.192610,17.227040,8.043904,13.789903,6.273690,16.487206,3.805686,0,19.741156,6.342401,17.284017,4.256139,17.072565,5.583491,54.152787,101.529387,72.093877,170.146582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.194,3.27672,0.09568,0.00029,0.00053,0.00235,0.00069,0.00078,0.00058,0.00126,0.00059,0.00142,16.131026,11.078437,15.016016,10.997082,15.990982,9.855180,15.095033,8.543719,15.933448,8.241675,16.613426,8.156551,17.215439,8.043880,13.775130,6.272142,16.498829,3.791752,0,19.732302,6.342508,17.280885,4.255720,17.065239,5.585722,54.388936,101.857313,73.468777,170.172687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.195,3.27651,0.09590,-0.00002,0.00053,0.00191,0.00066,0.00078,0.00057,0.00127,0.00059,0.00121,16.130713,11.079546,15.015576,10.994841,15.988449,9.850281,15.101912,8.537983,15.918246,8.216942,16.603889,8.116171,17.204484,8.043649,13.761168,6.270008,16.513515,3.776919,0,19.723202,6.343163,17.278551,4.255186,17.062085,5.588114,54.622210,102.205696,74.822540,170.268628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.196,3.27672,0.09572,0.00027,0.00051,0.00180,0.00062,0.00079,0.00055,0.00124,0.00058,0.00103,16.130012,11.080282,15.013188,10.992304,15.984909,9.843921,15.104946,8.529929,15.889668,8.193799,16.566668,8.072499,17.193994,8.043613,13.748550,6.267535,16.530256,3.762303,0,19.714194,6.344567,17.276486,4.255256,17.064595,5.590948,54.841728,102.552086,76.119596,170.379506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.197,3.27708,0.09553,0.00015,0.00050,0.00169,0.00063,0.00080,0.00054,0.00115,0.00059,0.00100,16.129347,11.080460,15.009986,10.989289,15.980911,9.836657,15.104710,8.520509,15.852704,8.173219,16.512901,8.029814,17.183934,8.043476,13.737172,6.265012,16.544876,3.749340,0,19.705724,6.346118,17.274303,4.255468,17.070500,5.593985,55.053211,102.892656,77.343679,170.436167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
