"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform","2 Trdml"
1.358,0,0,6.337037,3.980222,0.000000,0.000000,4.281149,3.389301,3.272616,1.20331,0.09874
1.359,0,0,6.483018,3.987661,0.000000,0.000000,4.295319,3.390743,3.273607,1.21906,0.09872
1.360,0,0,6.629661,3.995194,0.000000,0.000000,4.309492,3.391170,3.274565,1.23316,0.09877
1.361,0,0,6.776303,4.002727,0.000000,0.000000,4.323982,3.391597,3.275522,1.25720,0.09856
1.362,0,0,6.922945,4.010260,0.000000,0.000000,4.338474,3.392023,3.276479,1.27168,0.09824
1.363,0,0,7.063032,4.018059,0.000000,0.000000,4.352979,3.393090,3.277272,1.28793,0.09840
1.364,0,0,7.202485,4.025883,0.000000,0.000000,4.367484,3.394219,3.278049,1.30034,0.09860
1.365,0,0,7.341939,4.033708,0.000000,0.000000,4.381829,3.395348,3.278827,1.31219,0.09841
1.366,0,0,7.481393,4.041533,0.000000,0.000000,4.396173,3.396477,3.279604,1.32460,0.09811
1.367,0,0,7.585703,4.050435,0.000000,0.000000,4.410175,3.397877,3.280162,1.33736,0.09842
1.368,0,0,7.686623,4.059441,0.000000,0.000000,4.424175,3.399302,3.280698,1.34904,0.09861
1.369,0,0,7.787542,4.068448,0.000000,0.000000,4.437519,3.400728,3.281234,1.36709,0.09829
1.370,0,0,7.888461,4.077454,0.000000,0.000000,4.450858,3.402154,3.281770,1.37582,0.09833
1.371,0,0,7.937033,4.087036,0.000000,0.000000,4.463196,3.403928,3.281178,1.38805,0.09868
1.372,0,0,7.980553,4.096673,0.000000,0.000000,4.475529,3.405735,3.280478,1.39641,0.09873
1.373,0,0,8.024073,4.106309,0.000000,0.000000,4.486654,3.407543,3.279778,1.40473,0.09855
1.374,0,0,8.067593,4.115946,0.000000,0.000000,4.497772,3.409350,3.279078,1.40274,0.09888
1.375,0,0,8.065144,4.125487,0.000000,0.000000,4.507657,3.411268,3.277961,1.42052,0.09919
1.376,0,0,8.058260,4.135019,0.000000,0.000000,4.517535,3.413196,3.276804,1.43168,0.09917
1.377,0,0,8.051375,4.144551,0.000000,0.000000,4.526256,3.415125,3.275647,1.44106,0.09930
1.378,0,0,8.044491,4.154083,0.000000,0.000000,4.534971,3.417053,3.274490,1.44888,0.09960
1.379,0,0,8.012148,4.163077,0.000000,0.000000,4.542742,3.418962,3.272124,1.45342,0.09974
1.380,0,0,7.977349,4.172020,0.000000,0.000000,4.550507,3.420868,3.269642,1.45740,0.09969
1.381,0,0,7.942550,4.180964,0.000000,0.000000,4.557635,3.422775,3.267159,1.46301,0.09994
1.382,0,0,7.907751,4.189907,0.000000,0.000000,4.564759,3.424682,3.264677,1.46808,0.10023
1.383,0,0,7.874419,4.198137,0.000000,0.000000,4.571495,3.426559,3.260349,1.46973,0.10011
1.384,0,0,7.841229,4.206299,0.000000,0.000000,4.578228,3.428433,3.255843,1.47745,0.09987
1.385,0,0,7.808040,4.214461,0.000000,0.000000,4.584674,3.430307,3.251337,1.47944,0.10004
1.386,0,0,7.774850,4.222624,0.000000,0.000000,4.591117,3.432181,3.246831,1.48243,0.10002
1.387,0,0,7.756190,4.229602,0.000000,0.000000,4.597308,3.433986,3.242667,1.48258,0.09974
1.388,0,0,7.738932,4.236467,0.000000,0.000000,4.603498,3.435784,3.238537,1.48549,0.09950
1.389,0,0,7.721674,4.243331,0.000000,0.000000,4.609547,3.437582,3.234406,1.48731,0.09968
1.390,0,0,7.704416,4.250196,0.000000,0.000000,4.615596,3.439380,3.230276,1.48811,0.09973
1.391,0,0,7.697996,4.256658,0.000000,0.000000,4.621692,3.440950,3.226274,1.48751,0.09929
1.392,0,0,7.692621,4.263081,0.000000,0.000000,4.627789,3.442497,3.222285,1.48289,0.09962
1.393,0,0,7.687247,4.269504,0.000000,0.000000,4.634111,3.444045,3.218295,1.48417,0.09993
1.394,0,0,7.681872,4.275928,0.000000,0.000000,4.640435,3.445592,3.214306,1.47991,0.09973
1.395,0,0,7.690584,4.282362,0.000000,0.000000,4.647121,3.446092,3.210522,1.47793,0.09977
1.396,0,0,7.700655,4.288798,0.000000,0.000000,4.653809,3.446491,3.206757,1.47570,0.10014
1.397,0,0,7.710725,4.295234,0.000000,0.000000,4.660952,3.446889,3.202993,1.46997,0.10015
1.398,0,0,7.720796,4.301670,0.000000,0.000000,4.668097,3.447288,3.199228,1.46867,0.10008
1.399,0,0,7.737281,4.308627,0.000000,0.000000,4.675676,3.447011,3.195399,1.46277,0.10046
1.400,0,0,7.754385,4.315634,0.000000,0.000000,4.683258,3.446670,3.191564,1.45429,0.10065
1.401,0,0,7.771490,4.322640,0.000000,0.000000,4.691163,3.446328,3.187728,1.44638,0.10048
1.402,0,0,7.788593,4.329648,0.000000,0.000000,4.699069,3.445987,3.183893,1.44289,0.10073
1.403,0,0,7.816841,4.336623,0.000000,1.645548,4.707283,3.445547,3.180447,1.43667,0.10087
1.404,1,0,7.846164,4.343596,0.000000,3.301029,4.715500,3.445098,3.177039,1.42671,0.10089
1.405,1,0,7.875487,4.350569,0.000000,3.309090,4.724185,3.444649,3.173631,1.41883,0.10077
1.406,1,0,7.904810,4.357542,0.000000,3.307206,4.732873,3.444200,3.170223,1.41318,0.10089
1.407,1,0,7.954421,4.364738,0.000000,3.305351,4.742157,3.443635,3.167171,1.40558,0.10095
1.408,1,0,8.005989,4.371955,0.000000,3.303497,4.751443,3.443060,3.164152,1.38862,0.10068
1.409,1,0,8.057557,4.379172,0.000000,3.301748,4.761282,3.442484,3.161134,1.37620,0.10049
1.410,1,0,8.109125,4.386390,0.000000,3.300000,4.771124,3.441909,3.158115,1.36642,0.10066
1.411,1,0,8.176604,4.393992,0.000000,3.298480,4.781662,3.441581,3.155738,1.35686,0.10056
1.412,1,0,8.245619,4.401632,0.000000,3.296962,4.792205,3.441278,3.153422,1.34784,0.10021
1.413,1,0,8.314633,4.409272,0.000000,3.295826,4.803958,3.440974,3.151106,1.33693,0.10023
1.414,1,0,8.383648,4.416912,0.000000,3.294693,4.815718,3.440670,3.148790,1.32346,0.10047
1.415,1,0,8.475955,4.426484,0.000000,3.294042,4.828996,3.440880,3.147459,1.31031,0.10035
1.416,1,0,8.570511,4.436242,0.000000,3.293393,4.842283,3.441139,3.146224,1.28649,0.10009
1.417,1,0,8.665066,4.446001,0.000000,3.293040,4.856703,3.441399,3.144989,1.27431,0.10038
1.418,1,0,8.759622,4.455759,0.000000,3.292689,4.871131,3.441658,3.143753,1.25900,0.10044
1.419,1,0,8.845428,4.466181,0.000000,3.292405,4.885768,3.441549,3.143275,1.24802,0.10002
1.420,1,0,8.930388,4.476667,0.000000,3.292121,4.900407,3.441404,3.142870,1.23174,0.10001
1.421,1,0,9.015350,4.487154,0.000000,3.291853,4.914417,3.441258,3.142465,1.21751,0.10026
1.422,1,0,9.100311,4.497641,0.000000,3.291585,4.928423,3.441113,3.142060,1.20256,0.10011
1.423,1,0,9.151749,4.507655,0.000000,3.291301,4.941363,3.440835,3.141588,1.17130,0.09977
1.424,1,0,9.199952,4.517624,0.000000,3.291016,4.954297,3.440543,3.141110,1.15372,0.09992
1.425,1,0,9.248155,4.527594,2.975041,3.290548,4.966006,3.440251,3.140632,1.13995,0.10000
1.426,1,1,9.296357,4.537563,5.968040,3.290078,4.977708,3.439960,3.140154,1.12191,0.09983
1.427,1,1,9.289653,4.547708,6.000463,3.289298,4.988051,3.439225,3.139313,1.10462,0.09969
1.428,1,1,9.277650,4.557870,6.015017,3.288517,4.998387,3.438447,3.138438,1.08737,0.09989
1.429,1,1,9.265647,4.568033,6.005976,3.287652,5.007100,3.437670,3.137562,1.06893,0.10004
1.430,1,1,9.253645,4.578195,5.996792,3.286787,5.015803,3.436893,3.136687,1.03208,0.09990
1.431,1,1,9.182687,4.587931,5.999201,3.285887,5.022834,3.435090,3.135457,1.01397,0.09998
1.432,1,1,9.106040,4.597626,6.001680,3.284988,5.029854,3.433188,3.134192,0.99162,0.10028
1.433,1,1,9.029393,4.607322,6.007782,3.282834,5.035575,3.431285,3.132927,0.97613,0.10029
1.434,1,1,8.952746,4.617017,6.013906,3.280674,5.041289,3.429383,3.131663,0.95968,0.10018
1.435,1,1,8.846965,4.626749,6.009950,3.276085,5.046183,3.419812,3.130784,0.93577,0.10050
1.436,1,1,8.738373,4.636485,6.005933,3.271481,5.051072,3.409500,3.129943,0.91509,0.10066
1.437,1,1,8.629781,4.646221,6.007379,3.265088,5.055287,3.399189,3.129102,0.87419,0.10043
1.438,1,1,8.521189,4.655957,6.008858,3.258684,5.059498,3.388877,3.128260,0.85263,0.10064
1.439,1,1,8.388706,4.665212,6.027121,3.251887,5.062848,3.378293,3.127551,0.83381,0.10098
1.440,1,1,8.253918,4.674421,6.045485,3.245087,5.066193,3.367682,3.126855,0.80902,0.10092
1.441,1,1,8.119129,4.683630,6.035448,3.240389,5.068470,3.357072,3.126159,0.78747,0.10104
1.442,1,1,7.984340,4.692838,6.025239,3.235704,5.070741,3.346461,3.125463,0.76503,0.10139
1.443,1,1,7.831756,4.700742,5.947876,3.234973,5.071859,3.346182,3.124915,0.72104,0.10132
1.444,1,1,7.677454,4.708521,5.870108,3.234266,5.072969,3.346899,3.124381,0.69789,0.10102
1.445,1,1,7.523153,4.716300,5.787787,3.235033,5.072927,3.347617,3.123847,0.67578,0.10117
1.446,1,1,7.368851,4.724078,5.705440,3.235808,5.072879,3.348334,3.123314,0.65233,0.10123
1.447,1,1,7.183483,4.731229,5.687736,3.235291,5.071668,3.348307,3.122569,0.63007,0.10083
1.448,1,1,6.995118,4.738319,5.670422,3.234766,5.070450,3.348209,3.121804,0.60533,0.10089
1.449,1,1,6.806752,4.745409,5.687163,3.234408,5.067977,3.348110,3.121039,0.58134,0.10107
1.450,1,1,6.618387,4.752499,5.704111,3.234051,5.065497,3.348011,3.120273,0.53928,0.10086
1.451,1,1,6.387591,4.759031,5.707523,3.235961,5.061634,3.354302,3.119248,0.51050,0.10058
1.452,1,1,6.152702,4.765510,5.710854,3.237884,5.057762,3.361210,3.118197,0.48134,0.10082
1.453,1,1,5.917812,4.771988,5.703738,3.241656,5.052449,3.368118,3.117147,0.46086,0.10084
1.454,1,1,5.682923,4.778467,5.696560,3.245439,5.047128,3.375025,3.116096,0.43568,0.10061
1.455,1,1,5.422303,4.783686,5.693219,3.249984,5.040468,3.384780,3.115016,0.40989,0.10058
1.456,1,1,5.159201,4.788783,5.689901,3.254532,5.033799,3.394809,3.113934,0.39006,0.10064
1.457,1,1,4.896099,4.793880,5.690535,3.258944,5.026007,3.404838,3.112851,0.33476,0.10062
1.458,1,1,4.632996,4.798976,5.691193,3.263354,5.018207,3.414868,3.111769,0.30993,0.10020
1.459,1,1,4.347246,4.803551,5.692582,3.267137,5.009512,3.424544,3.110258,0.28398,0.10007
1.460,1,1,4.059311,4.808076,5.693975,3.270916,5.000812,3.434185,3.108705,0.26031,0.10014
1.461,1,1,3.771376,4.812600,5.695910,3.275181,4.991373,3.443827,3.107152,0.23425,0.10001
1.462,1,1,3.483441,4.817124,5.697846,3.279448,4.981929,3.453469,3.105599,0.21122,0.09953
1.463,1,1,3.198167,4.820399,5.700500,3.285521,4.971880,3.468134,3.104738,0.15818,0.09938
1.464,1,1,2.913150,4.823553,5.703158,3.291604,4.961828,3.483283,3.103944,0.13018,0.09949
1.465,1,1,2.628133,4.826707,5.704499,3.299698,4.951347,3.498432,3.103149,0.10542,0.09937
1.466,1,1,2.343116,4.829862,5.705832,3.307804,4.940865,3.513582,3.102355,0.08073,0.09887
1.467,1,1,2.068321,4.832026,5.704131,3.317116,4.930079,3.528452,3.103030,0.05423,0.09880
1.468,1,1,1.794512,4.834095,5.702411,3.326436,4.919291,3.543296,3.103847,0.02536,0.09899
1.469,1,1,1.520703,4.836165,5.700193,3.333027,4.908207,3.558139,3.104665,0.00474,0.09876
1.470,1,1,1.246894,4.838234,5.697973,3.339601,4.897121,3.572983,3.105482,-0.05110,0.09842
1.471,1,1,0.982408,4.839216,5.697834,3.340094,4.885702,3.572580,3.105336,-0.07510,0.09833
1.472,1,1,0.718822,4.840093,5.697708,3.340550,4.874280,3.570706,3.105097,-0.10278,0.09843
1.473,1,1,0.455235,4.840969,5.696981,3.338219,4.862535,3.568833,3.104858,-0.12799,0.09850
1.474,1,1,0.191648,4.841846,5.696251,3.335871,4.850789,3.566959,3.104619,-0.15234,0.09831
1.475,1,1,-0.057171,4.841399,5.691842,3.334739,4.838678,3.564984,3.104275,-0.17802,0.09839
1.476,1,1,-0.304565,4.840824,5.687409,3.333614,4.826565,3.563000,3.103920,-0.22897,0.09876
1.477,1,1,-0.551959,4.840250,5.681125,3.332412,4.813932,3.561016,3.103566,-0.25538,0.09887
1.478,1,1,-0.799353,4.839674,5.674830,3.331209,4.801297,3.559031,3.103211,-0.28050,0.09853
1.479,1,1,-1.049741,4.838023,5.669592,3.328421,4.788038,3.557533,3.102093,-0.30706,0.09877
1.480,1,1,-1.300418,4.836268,5.664360,3.325623,4.774776,3.556080,3.100902,-0.33008,0.09909
1.481,1,1,-1.551096,4.834513,5.661701,3.325528,4.760985,3.554628,3.099710,-0.35614,0.09905
1.482,1,1,-1.801773,4.832758,5.659057,3.325449,4.747190,3.553176,3.098519,-0.40599,0.09903
1.483,1,1,-2.043252,4.830047,5.659120,3.331852,4.733086,3.566079,3.097661,-0.43078,0.09945
1.484,1,1,-2.283844,4.827242,5.659200,3.338294,4.718980,3.580367,3.096835,-0.45629,0.09957
1.485,1,1,-2.524436,4.824438,5.657660,3.345280,4.704708,3.594656,3.096009,-0.48005,0.09926
1.486,1,1,-2.765027,4.821634,5.656111,3.352271,4.690435,3.608944,3.095183,-0.50565,0.09945
1.487,1,1,-2.996233,4.817993,5.649268,3.353216,4.675930,3.609839,3.093993,-0.52828,0.09969
1.488,1,1,-3.226533,4.814272,5.642393,3.354125,4.661423,3.609442,3.092768,-0.57553,0.09944
1.489,1,1,-3.456833,4.810550,5.635212,3.351865,4.646507,3.609046,3.091543,-0.60243,0.09907
1.490,1,1,-3.687133,4.806829,5.628030,3.349587,4.631589,3.608649,3.090318,-0.62520,0.09927
1.491,1,1,-3.908934,4.801854,5.626134,3.348518,4.616263,3.608280,3.088876,-0.64973,0.09938
1.492,1,1,-4.129916,4.796758,5.624270,3.347457,4.600935,3.607913,3.087413,-0.66945,0.09925
1.493,1,1,-4.350898,4.791662,5.624934,3.346668,4.585491,3.607546,3.085950,-0.69512,0.09911
1.494,1,1,-4.571879,4.786565,5.625613,3.345881,4.570046,3.607179,3.084487,-0.73939,0.09929
1.495,1,1,-4.778854,4.781252,5.624446,3.343900,4.554772,3.607210,3.082397,-0.76133,0.09948
1.496,1,1,-4.984478,4.775918,5.623269,3.341912,4.539499,3.607279,3.080246,-0.78508,0.09937
1.497,1,1,-5.190102,4.770585,5.619243,3.341658,4.524399,3.607348,3.078096,-0.80598,0.09946
1.498,1,1,-5.395725,4.765250,5.615200,3.341415,4.509301,3.607417,3.075946,-0.82818,0.09978
1.499,1,1,-5.588681,4.759429,5.608460,3.345544,4.494320,3.618617,3.072204,-0.84759,0.09985
1.500,1,1,-5.780414,4.753560,5.601705,3.349700,4.479341,3.630891,3.068309,-0.88355,0.09973
1.501,1,1,-5.972147,4.747691,5.593306,3.353927,4.464666,3.643165,3.064413,-0.91140,0.10002
1.502,1,1,-6.163881,4.741822,5.584897,3.358155,4.449994,3.655440,3.060518,-0.93142,0.10027
1.503,1,1,-6.327983,4.735831,5.576662,3.357758,4.435919,3.658060,3.055642,-0.95182,0.10007
1.504,1,1,-6.489420,4.729827,5.568427,3.357333,4.421847,3.659748,3.050672,-0.97307,0.09991
1.505,1,1,-6.650857,4.723825,5.564483,3.354667,4.408471,3.661437,3.045702,-0.99119,0.10010
1.506,1,1,-6.812294,4.717821,5.560565,3.351988,4.395098,3.663126,3.040732,-1.01296,0.10004
1.507,1,1,-6.941436,4.711179,5.563949,3.350609,4.382204,3.665884,3.036182,-1.04690,0.09952
1.508,1,1,-7.067463,4.704475,5.567377,3.349237,4.369311,3.668746,3.031674,-1.06333,0.09957
1.509,1,1,-7.193490,4.697771,5.573169,3.348875,4.356558,3.671608,3.027165,-1.08300,0.09976
1.510,1,1,-7.319516,4.691067,5.578976,3.348519,4.343806,3.674470,3.022656,-1.10004,0.09952
1.511,1,1,-7.418447,4.682986,5.581319,3.348068,4.331069,3.677554,3.018616,-1.11876,0.09916
1.512,1,1,-7.514763,4.674772,5.583642,3.347616,4.318332,3.680659,3.014621,-1.13488,0.09929
1.513,1,1,-7.611079,4.666558,5.582798,3.347176,4.305825,3.683764,3.010625,-1.16504,0.09921
1.514,1,1,-7.707395,4.658344,5.581934,3.346736,4.293319,3.686869,3.006630,-1.18272,0.09911
1.515,1,1,-7.768251,4.649592,5.579917,3.346629,4.281380,3.690405,3.002903,-1.19865,0.09880
1.516,1,1,-7.825685,4.640790,5.577894,3.346524,4.269444,3.693982,2.999202,-1.21223,0.09877
1.517,1,1,-7.883119,4.631986,5.576667,3.346499,4.258223,3.697559,2.995501,-1.22710,0.09896
1.518,1,1,-7.940553,4.623183,5.575445,3.346474,4.247005,3.701136,2.991800,-1.24203,0.09885
1.519,1,1,-7.977806,4.614658,5.576194,3.346217,4.236475,3.704456,2.987937,-1.26488,0.09845
1.520,1,1,-8.013112,4.606161,5.576955,3.345958,4.225950,3.707751,2.984058,-1.28384,0.09848
1.521,1,1,-8.048417,4.597663,5.577434,3.345638,4.216112,3.711046,2.980180,-1.29785,0.09873
1.522,1,1,-8.083723,4.589165,5.577911,3.345318,4.206278,3.714342,2.976301,-1.30866,0.09874
1.523,1,1,-8.078887,4.580191,5.575727,3.345186,4.197223,3.718182,2.972362,-1.31991,0.09823
1.524,1,1,-8.070177,4.571171,5.573526,3.345056,4.188172,3.722075,2.968417,-1.33120,0.09838
1.525,1,1,-8.061467,4.562151,5.570102,3.345117,4.179997,3.725967,2.964472,-1.35081,0.09867
1.526,1,1,-8.052758,4.553131,5.566670,3.345179,4.171828,3.729860,2.960527,-1.36505,0.09853
1.527,1,1,-8.014959,4.544236,5.564271,3.345437,4.164443,3.734544,2.956841,-1.37143,0.09823
1.528,1,1,-7.974353,4.535353,5.561878,3.345696,4.157062,3.739305,2.953179,-1.38373,0.09840
1.529,1,1,-7.933748,4.526470,5.561609,3.346488,4.150198,3.744066,2.949517,-1.39167,0.09847
1.530,1,1,-7.893142,4.517587,5.561352,3.347284,4.143337,3.748826,2.945856,-1.40072,0.09833
1.531,1,1,-7.828668,4.508309,5.563361,3.348702,4.136965,3.753814,2.942733,-1.41479,0.09808
1.532,1,1,-7.761891,4.498992,5.565382,3.350124,4.130596,3.758824,2.939663,-1.42401,0.09807
1.533,1,1,-7.695114,4.489676,5.567018,3.350718,4.125092,3.763834,2.936593,-1.43109,0.09823
1.534,1,1,-7.628337,4.480360,5.568651,3.351307,4.119593,3.768844,2.933522,-1.43841,0.09824
1.535,1,1,-7.535442,4.471998,5.567552,3.349616,4.115157,3.766736,2.930943,-1.44295,0.09794
1.536,1,1,-7.440028,4.463729,5.566435,3.347912,4.110727,3.763942,2.928411,-1.44958,0.09812
1.537,1,1,-7.344613,4.455459,5.565181,3.344445,4.106961,3.761148,2.925879,-1.46026,0.09844
1.538,1,1,-7.249198,4.447190,5.563927,3.340967,4.103199,3.758354,2.923347,-1.46440,0.09841
1.539,1,1,-7.166348,4.439688,5.565335,3.336748,4.099676,3.752017,2.921552,-1.46537,0.09809
1.540,1,1,-7.084709,4.432259,5.566760,3.332524,4.096154,3.745337,2.919829,-1.47066,0.09844
1.541,1,1,-7.003071,4.424831,5.568252,3.328340,4.092989,3.738658,2.918105,-1.47256,0.09881
1.542,1,1,-6.921432,4.417403,5.569744,3.324156,4.089827,3.731979,2.916381,-1.47885,0.09861
1.543,1,1,-6.850408,4.411550,5.568517,3.320414,4.087105,3.724910,2.915331,-1.48094,0.09874
1.544,1,1,-6.780407,4.405849,5.567273,3.316674,4.084386,3.717805,2.914346,-1.47908,0.09906
1.545,1,1,-6.710406,4.400147,5.566559,3.312375,4.081557,3.710699,2.913362,-1.48034,0.09915
1.546,1,1,-6.640406,4.394446,5.565848,3.308072,4.078728,3.703593,2.912377,-1.47995,0.09900
1.547,1,1,-6.608767,4.388937,5.569304,3.302071,4.075172,3.690917,2.911721,-1.47863,0.09941
1.548,1,1,-6.580830,4.383446,5.572785,3.296060,4.071613,3.677705,2.911096,-1.48193,0.09959
1.549,1,1,-6.552892,4.377956,5.578110,3.288381,4.067388,3.664492,2.910471,-1.47755,0.09949
1.550,1,1,-6.524955,4.372465,5.583446,3.280692,4.063159,3.651279,2.909847,-1.47475,0.09946
1.551,1,1,-6.505215,4.367406,5.587162,3.272295,4.058887,3.638231,2.909302,-1.47580,0.09955
1.552,1,1,-6.486266,4.362389,5.590868,3.263894,4.054614,3.625198,2.908766,-1.47052,0.09965
1.553,1,1,-6.467316,4.357371,5.591974,3.258456,4.050800,3.612166,2.908229,-1.46668,0.09943
1.554,1,1,-6.448367,4.352354,5.593063,3.253036,4.046989,3.599133,2.907693,-1.46262,0.09927
1.555,1,1,-6.416967,4.347742,5.591482,3.253607,4.043674,3.601444,2.907914,-1.45504,0.09941
1.556,1,1,-6.384366,4.343169,5.589885,3.254215,4.040362,3.605236,2.908208,-1.44926,0.09936
1.557,1,1,-6.351764,4.338597,5.586516,3.257468,4.037269,3.609028,2.908502,-1.44391,0.09899
1.558,1,1,-6.319163,4.334024,5.583136,3.260737,4.034177,3.612820,2.908796,-1.43553,0.09869
1.559,1,1,-6.267185,4.328325,5.579093,3.262682,4.031036,3.616785,2.908760,-1.43181,0.09885
1.560,1,1,-6.213337,4.322517,5.575046,3.264620,4.027895,3.620766,2.908693,-1.42384,0.09876
1.561,1,1,-6.159490,4.316709,5.571171,3.266588,4.024697,3.624748,2.908625,-1.41778,0.09831
1.562,1,1,-6.105642,4.310901,5.567297,3.268558,4.021498,3.628730,2.908558,-1.39869,0.09803
1.563,1,1,-6.026313,4.304064,5.564263,3.272147,4.018359,3.632930,2.908727,-1.39346,0.09816
1.564,1,1,-5.944525,4.297128,5.561233,3.275746,4.015220,3.637151,2.908919,-1.38443,0.09813
1.565,1,0,-5.862738,4.290193,2.797291,3.276796,4.012113,3.641373,2.909111,-1.37318,0.09792
1.566,1,0,-5.780951,4.283257,0.016684,3.277831,4.009006,3.645594,2.909303,-1.36434,0.09750
1.567,1,0,-5.714841,4.276773,0.000000,3.272621,4.005755,3.635934,2.909360,-1.35477,0.09726
1.568,1,0,-5.650244,4.270333,0.000000,3.267374,4.002504,3.624935,2.909404,-1.33228,0.09740
1.569,1,0,-5.585648,4.263893,0.000000,3.261690,3.998934,3.613935,2.909447,-1.32097,0.09739
1.570,1,0,-5.521051,4.257453,0.000000,3.256003,3.995362,3.602936,2.909491,-1.30742,0.09711
1.571,1,0,-5.475865,4.251038,0.000000,3.256306,3.991303,3.605698,2.909431,-1.29473,0.09697
1.572,1,0,-5.432553,4.244626,0.000000,3.256646,3.987241,3.609788,2.909361,-1.28405,0.09740
1.573,1,0,-5.389240,4.238214,0.000000,3.260064,3.982535,3.613879,2.909291,-1.27125,0.09750
1.574,1,0,-5.345927,4.231802,0.000000,3.263500,3.977825,3.617969,2.909221,-1.25914,0.09726
1.575,1,0,-5.323346,4.225174,0.000000,3.265632,3.972501,3.622112,2.908932,-1.22692,0.09742
1.576,1,0,-5.302765,4.218526,0.000000,3.267756,3.967172,3.626261,2.908622,-1.21259,0.09774
1.577,1,0,-5.282184,4.211879,0.000000,3.269500,3.961504,3.630410,2.908311,-1.19799,0.09774
1.578,1,0,-5.261603,4.205231,0.000000,3.271241,3.955833,3.634558,2.908001,-1.18329,0.09747
1.579,1,0,-5.245978,4.199005,0.000000,3.274024,3.950228,3.638059,2.907878,-1.16681,0.09749
1.580,1,0,-5.230831,4.192819,0.000000,3.276813,3.944623,3.641498,2.907773,-1.14988,0.09763
1.581,1,0,-5.215684,4.186634,0.000000,3.277547,3.939456,3.644936,2.907668,-1.12071,0.09773
1.582,1,0,-5.200537,4.180448,0.000000,3.278268,3.934291,3.648375,2.907562,-1.09998,0.09758
1.583,1,0,-5.152822,4.174366,0.000000,3.274144,3.930044,3.640290,2.907921,-1.08334,0.09746
1.584,1,0,-5.101964,4.168295,0.000000,3.269992,3.925803,3.631093,2.908325,-1.06548,0.09776
1.585,1,0,-5.051106,4.162224,0.000000,3.265380,3.923131,3.621896,2.908728,-1.04504,0.09804
1.586,1,0,-5.000249,4.156153,0.000000,3.260767,3.920468,3.612699,2.909132,-1.02888,0.09786
1.587,1,0,-4.909294,4.152140,0.000000,3.260543,3.919873,3.613352,2.909475,-1.00895,0.09793
1.588,1,0,-4.814471,4.148325,0.000000,3.260345,3.919291,3.614956,2.909813,-0.97449,0.09835
1.589,0,0,-4.719647,4.144510,0.000000,1.639953,3.920848,3.616560,2.910151,-0.95288,0.09845
1.590,0,0,-4.624824,4.140695,0.000000,0.009781,3.922418,3.618164,2.910489,-0.93403,0.09803
1.591,0,0,-4.477584,4.137598,0.000000,0.000000,3.925742,3.618277,2.910872,-0.91118,0.09815
1.592,0,0,-4.325286,4.134570,0.000000,0.000000,3.929077,3.618247,2.911258,-0.89088,0.09838
1.593,0,0,-4.172989,4.131542,0.000000,0.000000,3.933605,3.618217,2.911646,-0.86651,0.09817
1.594,0,0,-4.020692,4.128514,0.000000,0.000000,3.938140,3.618187,2.912033,-0.84863,0.09792
1.595,0,0,-3.856087,4.125787,0.000000,0.000000,3.943174,3.617812,2.912474,-0.80820,0.09824
