"Time"	"1 Synch"	"2 Trdml"	"3 Platform"	"4 GM"	"5 Ip"	"6 BF"	"7 VL"	"8 St"	"9 TA"	"10 Gs"	"11 Gr"	"12 Synch"	"13 Crx (cm)"	"14 Cry (cm)"	"15 Hipx (cm)"	"16 Hipy (cm)"	"17 Knee x"	"18 Knee y"	"19 ankx (cm)"	"20 anky (cm)"	"21 MTPx (cm)"	"22 MTPy (cm)"	"23 toex (cm)"	"24 toey (cm)"	"25 FLtx (cm)"	"26 FLty (cm)"	"27 HLx (cm)"	"28 HLy (cm)"	"29 HRx (cm)"	"30 HRy (cm)"	"31 Keyboard"	"32 FLx (cm)"	"33 FLy (cm)"	"34 FRx (cm)"	"35 FRy (cm)"	"36 CoMx (cm)"	"37 CoMy (cm)"	"38 Hip (deg)"	"39 Knee (deg"	"40 Ankle (de"	"41 MTP (deg)"	"42 Ramp up"	"43 Ramp down"	"44 sw onset"	"45 sw offset"	"46 sw rmp up"	"47 st rmp up"	"48 sw rmp dw"	"49 st rmp dw"	"50 sinus rmp"	"51 rFL swon"	"52 rFL swoff"	"53 lFL swon"	"54 lFL swoff"	"55 rHL swon"	"56 rHL swoff"	"57 lHL swon"	"58 lHL swoff"	"59 left DS"	"60 right DS"	"61 Ramp up"	"62 Ramp down"	"63 sinus"
3.287	3.27680	0.09591	0.00028	0.00329	0.00641	-0.01263	0.00880	-0.01287	-0.01989	0.00379	-0.01684	0	15.212747	10.786134	14.164820	10.699613	14.875978	9.600027	13.598698	8.755808	14.224010	8.569070	14.810368	8.521121	15.759785	8.239532	12.835541	6.487377	14.829915	3.997760	0	18.577706	5.478983	15.850354	4.213594	15.815570	5.215986	61.245378	90.500070	52.305945	170.684558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.288	3.27730	0.09615	0.00015	0.00210	0.00428	-0.01141	0.00813	-0.01257	-0.01940	0.00297	-0.01835	0	15.212533	10.785231	14.166273	10.695341	14.888998	9.603678	13.621092	8.752397	14.231127	8.562557	14.805833	8.499644	15.741082	8.241667	12.825966	6.486717	14.837535	4.006826	0	18.568074	5.477719	15.840885	4.215511	15.816388	5.217818	61.152065	90.695613	53.886984	171.457542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.289	3.27786	0.09587	0.00017	0.00287	0.00667	-0.01144	0.00757	-0.01316	-0.02014	0.00380	-0.01774	0	15.211254	10.783223	14.165972	10.689218	14.900271	9.606120	13.644329	8.747936	14.238592	8.557426	14.791949	8.476841	15.726152	8.240465	12.814917	6.485710	14.839930	4.017251	0	18.556503	5.476885	15.830065	4.217211	15.815832	5.218300	61.182876	91.015959	55.625853	172.095510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.290	3.27786	0.09564	0.00026	0.00289	0.00469	-0.01232	0.00871	-0.01537	-0.01968	0.00436	-0.01889	0	15.209949	10.781201	14.165266	10.682728	14.909264	9.606735	13.667361	8.741721	14.245185	8.550155	14.772310	8.451236	15.714916	8.237793	12.802842	6.485106	14.840528	4.028993	0	18.543878	5.476480	15.819680	4.218926	15.814335	5.218280	61.329896	91.419673	57.492061	172.335270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.291	3.27748	0.09602	0.00004	0.00255	0.00673	-0.01183	0.00782	-0.01383	-0.02033	0.00425	-0.01802	0	15.209659	10.780257	14.165504	10.677352	14.915447	9.604905	13.689140	8.733047	14.249684	8.537223	14.750514	8.421357	15.707299	8.235519	12.790188	6.485652	14.842758	4.042009	0	18.531082	5.476504	15.811511	4.220886	15.812329	5.218601	61.585208	91.865305	59.455101	171.913596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.292	3.27714	0.09621	-0.00015	0.00217	0.00376	-0.01222	0.00931	-0.01382	-0.02213	0.00367	-0.01991	0	15.211147	10.781184	14.167728	10.674186	14.918480	9.600170	13.708612	8.721417	14.251234	8.515826	14.730193	8.386277	15.703004	8.235256	12.777368	6.487879	14.849170	4.056057	0	18.518898	5.476921	15.806946	4.223242	15.810208	5.219905	61.938002	92.310319	61.469927	170.637801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
3.293	3.27685	0.09627	-0.00002	0.00352	0.00622	-0.01180	0.00865	-0.00353	-0.02293	0.00396	-0.01809	0	15.213710	10.783189	14.171363	10.672238	14.919049	9.592924	13.724679	8.707430	14.250937	8.487003	14.715185	8.348008	15.700556	8.237240	12.764595	6.491148	14.857627	4.069814	0	18.507578	5.477500	15.805249	4.225712	15.808170	5.221736	62.362030	92.706364	63.413814	168.692090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.294	3.27655	0.09600	0.00000	0.00337	0.00596	-0.01257	0.00718	-0.00975	-0.01986	0.00140	-0.01790	0	15.216154	10.784953	14.175291	10.669824	14.918181	9.583844	13.736231	8.692050	14.250548	8.453069	14.709392	8.309538	15.698091	8.241251	12.752013	6.494429	14.864432	4.081601	0	18.497194	5.477945	15.804978	4.227870	15.806348	5.223274	62.825906	93.003158	65.138202	166.386029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.295	3.27624	0.09596	0.00004	0.00267	0.00509	-0.01168	0.00952	-0.01396	-0.02021	0.00568	-0.01797	0	15.217286	10.785156	14.178395	10.665263	14.916902	9.573608	13.742160	8.676241	14.251819	8.416342	14.716716	8.273857	15.693745	8.247069	12.739770	6.496693	14.865888	4.089740	0	18.487819	5.477961	15.804690	4.229288	15.804873	5.223699	63.298241	93.150417	66.494511	164.029271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.296	3.27604	0.09624	0.00011	0.00351	0.00580	-0.01216	0.00746	-0.01230	-0.02071	0.00021	-0.01534	0	15.216198	10.782776	14.179808	10.657256	14.916073	9.562856	13.741762	8.661035	14.256003	8.379275	14.739489	8.243691	15.686142	8.254376	12.728021	6.497137	14.859158	4.092996	0	18.479418	5.477335	15.803121	4.229573	15.803919	5.222432	63.751154	93.111739	67.363388	161.902542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.297	3.27617	0.09628	-0.00011	0.00088	0.00473	-0.01126	0.00879	-0.01357	-0.02130	0.00156	-0.02116	0	15.213514	10.778392	14.179996	10.646575	14.915657	9.552028	13.736514	8.647822	14.261662	8.345059	14.771652	8.220365	15.676527	8.262323	12.716973	6.496152	14.846018	4.092519	0	18.471385	5.476294	15.799960	4.228499	15.803885	5.220191	64.175512	92.924899	67.781642	160.132001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.298	3.27682	0.09607	0.00011	0.00435	0.00361	-0.01162	0.00916	-0.01205	-0.02124	-0.00018	-0.01392	0	15.210367	10.773115	14.179873	10.634679	14.915322	9.541497	13.728615	8.638113	14.266463	8.317129	14.804353	8.204739	15.667012	8.269886	12.706847	6.494529	14.829773	4.090251	0	18.462926	5.475212	15.795209	4.225897	15.805246	5.218120	64.568414	92.652345	67.838022	158.792392	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.299	3.27754	0.09580	-0.00011	0.00301	0.00575	-0.01236	0.00867	-0.01419	-0.02013	0.00685	-0.02039	0	15.207889	10.768056	14.180351	10.623028	14.914733	9.531637	13.720268	8.633418	14.268075	8.298922	14.828742	8.197671	15.659713	8.276039	12.697868	6.493059	14.813733	4.088133	0	18.453244	5.474462	15.788874	4.221598	15.808475	5.217366	64.926965	92.356540	67.621316	157.958428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.300	3.27774	0.09602	-0.00002	0.00264	0.00651	-0.01202	0.00833	-0.01207	-0.02206	0.00021	-0.01984	0	15.206953	10.764106	14.182090	10.612853	14.913576	9.522749	13.713275	8.634684	14.264664	8.292904	14.837674	8.199443	15.656277	8.280016	12.690115	6.492428	14.800620	4.087745	0	18.441778	5.474334	15.781065	4.215626	15.813761	5.218795	65.249647	92.092728	67.218202	157.673723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.301	3.27748	0.09629	0.00000	0.00400	0.00473	-0.01136	0.00816	-0.01655	-0.02009	0.00443	-0.01684	0	15.207057	10.760969	14.184409	10.604166	14.911641	9.514740	13.707326	8.639851	14.257069	8.296376	14.833146	8.207245	15.655860	8.282421	12.682896	6.492760	14.790029	4.088715	0	18.429221	5.474661	15.772467	4.209034	15.819773	5.221763	65.542292	91.877557	66.704098	157.815726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.302	3.27703	0.09603	-0.00015	0.00286	0.00514	-0.01240	0.00864	-0.01259	-0.01992	0.00201	-0.01868	0	15.207238	10.757959	14.186178	10.596575	14.908750	9.507392	13.701405	8.645858	14.247020	8.304919	14.820193	8.217241	15.656790	8.284316	12.675266	6.493995	14.780517	4.090027	0	18.416679	5.475125	15.763955	4.203216	15.824671	5.225128	65.813176	91.714841	66.150680	158.206617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.303	3.27681	0.09571	0.00011	0.00307	0.00515	-0.01240	0.00758	-0.01544	-0.02052	0.00425	-0.01566	0	15.206531	10.754385	14.186269	10.589685	14.904726	9.500482	13.694495	8.649643	14.236245	8.314111	14.803853	8.225594	15.657392	8.286763	12.666280	6.496072	14.770639	4.090661	0	18.405262	5.475410	15.756405	4.199568	15.826617	5.227743	66.070581	91.608385	65.629617	158.668539	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
3.304	3.27717	0.09588	-0.00015	0.00287	0.00768	-0.01202	0.00853	-0.01298	-0.02057	0.00392	-0.02000	0	15.204201	10.749728	14.183834	10.583178	14.899429	9.493806	13.685787	8.648829	14.226227	8.320176	14.788508	8.229154	15.656436	8.290544	12.655313	6.498865	14.759209	4.089790	0	18.395877	5.475232	15.750611	4.198976	15.824280	5.228756	66.322529	91.558449	65.200343	159.045153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.305	3.27757	0.09611	0.00024	0.00328	0.00270	-0.01287	0.00838	-0.00781	-0.02076	0.00400	-0.01767	0	15.200726	10.744363	14.179530	10.577128	14.892908	9.487237	13.675587	8.644697	14.217135	8.322780	14.775047	8.228434	15.655049	8.294938	12.643470	6.501911	14.746432	4.087595	0	18.388354	5.474510	15.746930	4.199597	15.819039	5.228862	66.575679	91.546353	64.856904	159.295093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.306	3.27744	0.09612	0.00000	0.00271	0.00725	-0.01309	0.00887	-0.00889	-0.01957	0.00311	-0.01963	0	15.196987	10.738960	14.174517	10.571743	14.885276	9.480676	13.664566	8.639744	14.208702	8.322732	14.763197	8.225169	15.655144	8.298725	12.632427	6.504636	14.732972	4.084596	0	18.382165	5.473225	15.745574	4.198684	15.813175	5.229271	66.836235	91.547120	64.571598	159.415239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.307	3.27727	0.09597	0.00000	0.00365	0.00427	-0.01205	0.00770	-0.00903	-0.02007	0.00497	-0.01732	0	15.193868	10.734194	14.169953	10.567229	14.876647	9.474022	13.653400	8.636469	14.200660	8.320842	14.752685	8.221092	15.658636	8.300685	12.623864	6.506463	14.719495	4.081311	0	18.376781	5.471358	15.746756	4.193488	15.808972	5.231193	67.110401	91.535765	64.316705	159.402493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.308	3.27772	0.09573	0.00002	0.00349	0.00534	-0.01196	0.00913	-0.01404	-0.02059	0.00446	-0.01823	0	15.192032	10.730598	14.166726	10.563705	14.867153	9.467200	13.642559	8.636825	14.192659	8.317901	14.743218	8.217717	15.666831	8.300257	12.618950	6.506960	14.706585	4.078272	0	18.371650	5.468887	15.750649	4.182115	15.808256	5.235454	67.399601	91.490341	64.068510	159.260032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.309	3.27819	0.09595	-0.00011	0.00179	0.00391	-0.01141	0.00871	-0.01356	-0.02030	0.00359	-0.01605	0	15.190990	10.727973	14.164266	10.560821	14.857023	9.460269	13.631441	8.639860	14.183909	8.314584	14.734423	8.215367	15.677788	8.300396	12.616143	6.506460	14.694390	4.076076	0	18.366080	5.465759	15.757212	4.167230	15.810424	5.240807	67.679714	91.405116	63.824688	159.024534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.310	3.27786	0.09604	0.00028	0.00251	0.00621	-0.01249	0.00924	-0.01386	-0.02031	0.00428	-0.02062	0	15.189866	10.725875	14.161522	10.558068	14.846520	9.453328	13.619085	8.643655	14.173474	8.311532	14.725893	8.213973	15.688485	8.305228	12.613001	6.505550	14.682916	4.075342	0	18.359336	5.461913	15.766335	4.153018	15.814066	5.245320	67.918123	91.279751	63.590027	158.743819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.311	3.27731	0.09601	0.00000	0.00332	0.00586	-0.01219	0.00973	-0.01337	-0.01997	0.00405	-0.01864	0	15.187785	10.723859	14.157441	10.554939	14.835909	9.446478	13.604528	8.646290	14.160417	8.309385	14.717226	8.213465	15.695901	8.318880	12.607078	6.504817	14.672164	4.076691	0	18.350682	5.457287	15.777906	4.143663	15.817769	5.247058	68.082207	91.113910	63.369319	158.465720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.312	3.27736	0.09550	0.00015	0.00252	0.00723	-0.00978	0.00883	-0.01405	-0.02006	0.00471	-0.01866	0	15.184061	10.721516	14.151219	10.551029	14.825481	9.439829	13.587188	8.646222	14.144189	8.308573	14.708090	8.213694	15.697732	8.344229	12.596508	6.504757	14.662129	4.080433	0	18.339539	5.451955	15.791768	4.142256	15.820279	5.244597	68.145344	90.907485	63.170386	158.221295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.313	3.27759	0.09558	0.00013	0.00373	0.00458	-0.01264	0.00830	-0.01450	-0.02006	0.01359	-0.02011	0	15.179017	10.718618	14.143366	10.546468	14.815691	9.433542	13.568500	8.643931	14.126318	8.308415	14.698551	8.214102	15.695513	8.377474	12.582503	6.505373	14.652747	4.085244	0	18.326163	5.446706	15.807515	4.146033	15.821174	5.239230	68.112990	90.661567	63.017238	157.951995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.314	3.27735	0.09592	-0.00011	0.00291	0.00477	-0.01265	0.00970	-0.01358	-0.02041	0.00511	-0.00961	0	15.173312	10.715000	14.134833	10.541570	14.807045	9.427794	13.550572	8.640570	14.109023	8.307856	14.688806	8.213992	15.692058	8.412589	12.567302	6.506504	14.643936	4.089251	0	18.311086	5.442569	15.824656	4.150283	15.820312	5.233155	68.001266	90.377646	62.939265	157.569467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.315	3.27699	0.09585	-0.00011	0.00370	0.00595	-0.01170	0.00813	-0.01473	-0.02071	0.00219	-0.02019	0	15.167605	10.710496	14.126569	10.536648	14.800049	9.422762	13.535512	8.637292	14.094521	8.305843	14.679054	8.212668	15.690180	8.443550	12.553144	6.507989	14.635614	4.090583	0	18.294841	5.440573	15.842701	4.150294	15.817550	5.228570	67.826301	90.057217	62.965863	156.985336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.316	3.27705	0.09557	-0.00011	0.00347	0.00229	-0.01126	0.00840	-0.01479	-0.01990	0.00422	-0.01519	0	15.162472	10.704985	14.119381	10.531959	14.795070	9.418564	13.524957	8.635128	14.084511	8.301597	14.669445	8.209721	15.692435	8.465319	12.541815	6.509646	14.627597	4.087822	0	18.277955	5.441548	15.861331	4.142322	15.812919	5.227231	67.606473	89.703128	63.116648	156.134140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.317	3.27727	0.09540	-0.00009	0.00226	0.00768	-0.01349	0.00824	-0.01384	-0.01973	0.00316	-0.01755	0	15.158025	10.698573	14.113304	10.527482	14.791713	9.414991	13.518026	8.634461	14.077917	8.295806	14.659888	8.206273	15.699995	8.478135	12.532690	6.511182	14.619149	4.081980	0	18.260919	5.445260	15.881147	4.127805	15.807380	5.228517	67.372161	89.325496	63.358980	155.072839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.318	3.27723	0.09553	0.00028	0.00274	0.00406	-0.01140	0.00925	-0.01510	-0.01984	0.00254	-0.01715	0	15.154227	10.691444	14.108117	10.523099	14.789333	9.411731	13.513001	8.635461	14.072739	8.289646	14.650209	8.203953	15.713576	8.483990	12.524339	6.512267	14.609353	4.074876	0	18.244212	5.451124	15.903055	4.109900	15.802202	5.231020	67.157742	88.936850	63.642837	153.899117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.319	3.27700	0.09580	0.00015	0.00141	0.00615	-0.01290	0.00747	-0.01516	-0.01943	0.00441	-0.01622	0	15.151040	10.683781	14.103598	10.518693	14.787285	9.408466	13.508163	8.638295	14.066975	8.284296	14.640236	8.204396	15.733892	8.484880	12.515331	6.512571	14.597292	4.068327	0	18.228313	5.458551	15.927960	4.091767	15.798656	5.233330	66.997592	88.549723	63.918186	152.710683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.320	3.27680	0.09576	0.00000	0.00363	0.00656	-0.01184	0.00839	-0.01152	-0.02014	0.00351	-0.01806	0	15.148385	10.675821	14.099566	10.514188	14.785000	9.404921	13.502061	8.643020	14.058974	8.280719	14.629815	8.208762	15.761361	8.482706	12.504513	6.511883	14.582434	4.063820	0	18.213619	5.466890	15.956767	4.075918	15.797718	5.234279	66.921942	88.178605	64.139476	151.602811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.321	3.27668	0.09543	-0.00011	0.00165	0.00489	-0.01329	0.00809	-0.01405	-0.02037	0.00516	-0.01801	0	15.145975	10.668079	14.096052	10.509726	14.782328	9.401021	13.494671	8.649092	14.048945	8.278753	14.618901	8.215711	15.794814	8.478873	12.492199	6.510632	14.566303	4.061048	0	18.200090	5.475140	15.990373	4.061402	15.798806	5.233984	66.938873	87.848442	64.285096	150.657755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.322	3.27662	0.09530	-0.00022	0.00390	0.00686	-0.01249	0.00857	-0.01306	-0.02010	0.00282	-0.01751	0	15.143449	10.661165	14.093160	10.505522	14.779257	9.396756	13.486443	8.655766	14.037714	8.277858	14.607484	8.223070	15.832557	8.474621	12.479193	6.509460	14.551107	4.059112	0	18.187544	5.482186	16.029670	4.046116	15.800813	5.232988	67.049100	87.587661	64.341402	149.953438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.323	3.27654	0.09568	0.00002	0.00279	0.00610	-0.01471	0.00793	-0.01369	-0.02003	0.00291	-0.01821	0	15.140450	10.655686	14.090991	10.501792	14.775776	9.392120	13.477829	8.662298	14.026110	8.277494	14.595556	8.228664	15.872893	8.471189	12.466299	6.509009	14.539057	4.057110	0	18.175796	5.486912	16.075552	4.027957	15.802636	5.231836	67.253331	87.424692	64.294751	149.567780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.324	3.27636	0.09591	-0.00002	0.00227	0.00412	-0.01143	0.00863	-0.01354	-0.02103	0.00479	-0.01603	0	15.136737	10.652094	14.089610	10.498688	14.771845	9.387099	13.469244	8.667984	14.014874	8.277230	14.583177	8.230749	15.914594	8.469627	12.454208	6.509797	14.531823	4.054294	0	18.164685	5.488491	16.128400	4.005476	15.803330	5.230964	67.549753	87.380092	64.135985	149.552593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.325	3.27634	0.09564	-0.00011	0.00355	0.00625	-0.01252	0.00790	-0.01282	-0.01946	0.00786	-0.01897	0	15.132702	10.649991	14.088860	10.496028	14.767286	9.381656	13.460905	8.672328	14.004276	8.277217	14.570794	8.229880	15.958918	8.469966	12.443017	6.511672	14.528194	4.050734	0	18.154174	5.487644	16.185859	3.980735	15.802817	5.230232	67.923088	87.432368	63.879882	149.820186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.326	3.27675	0.09555	-0.00002	0.00163	0.00411	-0.01245	0.00795	-0.01682	-0.02086	0.00193	-0.02344	0	15.128948	10.648697	14.088517	10.493515	14.761873	9.375745	13.452965	8.674905	13.994435	8.277799	14.558976	8.227375	16.007956	8.471903	12.432621	6.514264	14.526002	4.046769	0	18.144268	5.485607	16.244664	3.956961	15.801305	5.229306	68.353577	87.546037	63.549181	150.236469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.327	3.27725	0.09602	0.00000	0.00368	0.00433	-0.01184	0.00874	-0.01325	-0.02024	0.00417	-0.01790	0	15.126076	10.647533	14.088353	10.490854	14.755380	9.369321	13.445574	8.675290	13.985466	8.279320	14.548296	8.224555	16.063795	8.475130	12.422918	6.517200	14.523077	4.042742	0	18.134972	5.483617	16.301548	3.937380	15.799003	5.227854	68.821457	87.685609	63.166630	150.667316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.328	3.27737	0.09617	0.00015	0.00275	0.00489	-0.01236	0.00856	-0.01358	-0.02052	0.00357	-0.01614	0	15.124530	10.645926	14.088164	10.487819	14.747632	9.362369	13.438703	8.673318	13.977355	8.281978	14.539174	8.222544	16.127407	8.479368	12.413819	6.520107	14.517556	4.039050	0	18.126257	5.482654	16.353759	3.924495	15.796114	5.225611	69.308547	87.820789	62.752777	150.999707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.329	3.27716	0.09609	0.00039	0.00228	0.00275	-0.01333	0.00721	-0.01293	-0.02090	0.00406	-0.01806	0	15.123896	10.643877	14.087851	10.484555	14.738715	9.355055	13.431338	8.670214	13.969385	8.285204	14.531219	8.221431	16.193798	8.484476	12.405323	6.522600	14.509194	4.036409	0	18.117926	5.482332	16.401294	3.916922	15.792816	5.222671	69.805098	87.949052	62.316432	151.233375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.330	3.27684	0.09599	0.00015	0.00306	0.00677	-0.01094	0.00880	-0.01455	-0.02130	0.00257	-0.01826	0	15.123479	10.641576	14.087354	10.481328	14.728808	9.347602	13.422139	8.667667	13.960605	8.288170	14.523773	8.220960	16.255989	8.490358	12.397454	6.524294	14.498291	4.035636	0	18.109722	5.481810	16.445063	3.911988	15.789280	5.219250	70.304169	88.077110	61.862498	151.405560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.331	3.27680	0.09629	0.00013	0.00298	0.00428	-0.01480	0.00841	-0.01358	-0.02137	0.00443	-0.01460	0	15.122579	10.639214	14.086611	10.478407	14.718086	9.340232	13.409767	8.667364	13.950064	8.290050	14.516175	8.220874	16.307000	8.496920	12.390238	6.524802	14.485143	4.037551	0	18.101390	5.480247	16.485975	3.907017	15.785675	5.215562	70.798819	88.211681	61.395877	151.553525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.332	3.27732	0.09656	-0.00002	0.00352	0.00575	-0.01207	0.00774	-0.01451	-0.02018	0.00372	-0.01840	0	15.120662	10.636967	14.085580	10.476016	14.706736	9.333149	13.393314	8.670528	13.937081	8.290256	14.507887	8.220959	16.341717	8.504066	12.383667	6.523872	14.470099	4.042701	0	18.092696	5.477071	16.524839	3.899929	15.782153	5.211815	71.282069	88.358542	60.920489	151.710712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.333	3.27787	0.09659	0.00013	0.00253	0.00584	-0.01206	0.00832	-0.01359	-0.02160	0.00361	-0.02047	0	15.118062	10.634929	14.084303	10.474159	14.694997	9.326443	13.374173	8.675894	13.922409	8.289485	14.499021	8.221233	16.365001	8.511694	12.377544	6.521982	14.453761	4.050204	0	18.083517	5.473143	16.561908	3.891819	15.778771	5.208173	71.746731	88.518440	60.435022	151.890141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.334	3.27782	0.09636	0.00011	0.00336	0.00437	-0.01208	0.00860	-0.01282	-0.02132	0.00463	-0.01728	0	15.115402	10.633167	14.082856	10.472764	14.683129	9.320169	13.354505	8.681367	13.907277	8.288858	14.489905	8.221790	16.385033	8.519700	12.371614	6.519849	14.436820	4.058694	0	18.073770	5.469806	16.597252	3.884837	15.775551	5.204787	72.185546	88.690450	59.936419	152.098038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.335	3.27759	0.09658	0.00013	0.00333	0.00590	-0.01123	0.00916	-0.01375	-0.02086	0.00787	-0.01851	0	15.113304	10.631749	14.081313	10.471761	14.671387	9.314380	13.336469	8.684854	13.892917	8.289500	14.480866	8.222724	16.409996	8.527980	12.365618	6.518191	14.419966	4.066811	0	18.063372	5.468399	16.630941	3.881135	15.772518	5.201808	72.591257	88.873644	59.421623	152.340625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.336	3.27776	0.09705	0.00024	0.00269	0.00377	-0.01232	0.00861	-0.01394	-0.02084	0.00240	-0.01493	0	15.112253	10.630696	14.079736	10.471079	14.659994	9.309109	13.321764	8.684764	13.880359	8.292247	14.472186	8.224106	16.446712	8.536414	12.359287	6.517571	14.403824	4.073327	0	18.052260	5.469984	16.663252	3.882406	15.769672	5.199340	72.957947	89.064203	58.891469	152.616308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.337	3.27791	0.09707	0.00000	0.00244	0.00539	-0.01249	0.00794	-0.01368	-0.02065	0.00413	-0.02408	0	15.111988	10.629779	14.078127	10.470658	14.648979	9.304256	13.309619	8.682199	13.869561	8.296400	14.463891	8.225870	16.494745	8.544785	12.352279	6.517715	14.388669	4.077745	0	18.040496	5.474137	16.695567	3.887895	15.766879	5.197230	73.286866	89.242863	58.367582	152.881737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.338	3.27745	0.09679	0.00002	0.00282	0.00575	-0.01189	0.00808	-0.01155	-0.02025	0.00333	-0.01941	0	15.112000	10.628689	14.076463	10.470439	14.638309	9.299683	13.298443	8.679157	13.860121	8.300751	14.455925	8.227910	16.551240	8.552847	12.344231	6.518072	14.374658	4.079810	0	18.028181	5.479937	16.729639	3.896033	15.763963	5.195243	73.581650	89.385217	57.878507	153.079670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.339	3.27686	0.09720	0.00002	0.00237	0.00382	-0.01230	0.00832	-0.01389	-0.02034	0.00519	-0.01622	0	15.111781	10.627115	14.074725	10.470364	14.627950	9.295251	13.286645	8.677636	13.851641	8.304092	14.448232	8.230115	16.613345	8.560354	12.334778	6.518092	14.361950	4.079266	0	18.015417	5.486464	16.767218	3.905249	15.760750	5.193144	73.845934	89.466858	57.452792	153.152856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
