"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
1.392,6.615651,4.814642,5.628928,5.687100,-1.075500,15.183914,4.931572,17.391148,6.283535,16.697760,4.697711,13.187050,6.947766,12.443808,138.893158,108.427559,40.801826,26.787174,9.052765,17.979820,8.671200,13.563917,8.933204,13.093390,9.629887,12.842811,11.511098,15.232349,11.584829,13.613083,11.911007,14.338974
1.393,6.617769,4.814345,5.627727,5.685602,-1.070005,15.190045,4.929871,17.428444,6.284379,16.689861,4.698819,13.180213,6.951159,12.450237,138.899033,108.604225,40.306370,26.279514,9.045822,18.021673,8.672383,13.559210,8.935819,13.086840,9.639095,12.834322,11.532260,15.226725,11.586987,13.620137,11.915148,14.345968
1.394,6.617629,4.813860,5.626437,5.684055,-1.065260,15.187937,4.926340,17.451448,6.282252,16.677883,4.701381,13.165333,6.953005,12.459492,140.105942,108.116440,40.182945,26.127008,9.040547,18.049627,8.672249,13.547827,8.939250,13.080483,9.633798,12.822989,11.536588,15.217294,11.584361,13.620419,11.913652,14.345735
1.395,6.617488,4.813375,5.625148,5.682509,-1.060515,15.185827,4.922808,17.474453,6.280125,16.665905,4.703942,13.150452,6.954851,12.468746,141.312836,107.628654,40.059517,25.974503,9.035273,18.077583,8.672115,13.536444,8.942680,13.074127,9.628500,12.811655,11.540915,15.207863,11.581736,13.620701,11.912157,14.345501
1.396,6.617348,4.812891,5.623858,5.680964,-1.055769,15.183719,4.919277,17.497456,6.277998,16.653927,4.706504,13.135571,6.956697,12.478002,142.519745,107.140869,39.936092,25.821999,9.029997,18.105537,8.671981,13.525062,8.946112,13.067772,9.623201,12.800323,11.545242,15.198431,11.579111,13.620983,11.910663,14.345267
1.397,6.617207,4.812406,5.622569,5.679417,-1.051024,15.181610,4.915745,17.520460,6.275871,16.641949,4.709066,13.120691,6.958543,12.487256,143.726654,106.653084,39.812668,25.669493,9.024722,18.133492,8.671846,13.513679,8.949543,13.061416,9.617904,12.788989,11.549570,15.189000,11.576486,13.621264,11.909167,14.345034
1.398,6.619605,4.814221,5.621276,5.677883,-1.046548,15.184829,4.919160,17.543119,6.277348,16.635036,4.709283,13.111489,6.961862,12.501532,142.714417,107.168900,39.657944,25.405539,9.034141,18.144299,8.671740,13.510056,8.946245,13.052603,9.618553,12.784589,11.556536,15.185706,11.577073,13.625044,11.910055,14.350511
1.399,6.622003,4.816037,5.619984,5.676348,-1.042073,15.188047,4.922574,17.565777,6.278826,16.628126,4.709499,13.102287,6.965179,12.515807,141.702179,107.684708,39.503216,25.141586,9.043558,18.155106,8.671632,13.506433,8.942947,13.043791,9.619203,12.780189,11.563501,15.182413,11.577661,13.628823,11.910942,14.355988
1.400,6.624400,4.817852,5.618691,5.674813,-1.037597,15.191267,4.925989,17.588436,6.280303,16.621216,4.709716,13.093085,6.968498,12.530083,140.689941,108.200516,39.348488,24.877632,9.052977,18.165911,8.671524,13.502811,8.939649,13.034978,9.619852,12.775788,11.570467,15.179119,11.578248,13.632603,11.911829,14.361464
1.401,6.626798,4.819668,5.617399,5.673279,-1.033121,15.194486,4.929403,17.611095,6.281780,16.614304,4.709933,13.083883,6.971816,12.544358,139.677704,108.716331,39.193764,24.613678,9.062395,18.176718,8.671417,13.499189,8.936351,13.026165,9.620502,12.771388,11.577433,15.175825,11.578835,13.636382,11.912717,14.366940
1.402,6.621505,4.817392,5.616060,5.671679,-1.028304,15.195095,4.925584,17.624866,6.279572,16.603041,4.709200,13.072911,6.963439,12.563864,138.604309,109.875290,38.716305,24.088150,9.050152,18.212280,8.667463,13.482111,8.931659,13.011444,9.628036,12.768113,11.587476,15.172982,11.575356,13.637585,11.909149,14.368530
1.403,6.616213,4.815115,5.614720,5.670080,-1.023487,15.195704,4.921764,17.638638,6.277364,16.591778,4.708467,13.061939,6.955061,12.583368,137.530914,111.034256,38.238846,23.562622,9.037910,18.247841,8.663508,13.465033,8.926966,12.996723,9.635571,12.764838,11.597519,15.170139,11.571877,13.638787,11.905581,14.370121
1.404,6.610920,4.812839,5.613381,5.668480,-1.018670,15.196314,4.917944,17.652407,6.275155,16.580513,4.707734,13.050966,6.946684,12.602874,136.457504,112.193214,37.761391,23.037094,9.025667,18.283403,8.659554,13.447954,8.922274,12.982003,9.643106,12.761563,11.607563,15.167295,11.568398,13.639990,11.902013,14.371712
1.405,6.605627,4.810563,5.612042,5.666881,-1.013853,15.196923,4.914124,17.666178,6.272947,16.569250,4.707001,13.039994,6.938307,12.622379,135.384109,113.352173,37.283932,22.511566,9.013424,18.318966,8.655600,13.430876,8.917582,12.967282,9.650640,12.758288,11.617606,15.164453,11.564919,13.641192,11.898445,14.373302
1.406,6.606306,4.807310,5.610803,5.665382,-1.009056,15.199007,4.907986,17.684734,6.273905,16.566149,4.706635,13.034546,6.938706,12.660385,134.108505,113.922752,37.186951,22.447304,9.020083,18.347427,8.654255,13.434415,8.911386,12.965914,9.653111,12.762646,11.619849,15.168645,11.564623,13.645584,11.898344,14.377060
1.407,6.606984,4.804058,5.609564,5.663883,-1.004259,15.201090,4.901847,17.703291,6.274863,16.563046,4.706269,13.029099,6.939105,12.698391,132.832901,114.493332,37.089970,22.383041,9.026743,18.375891,8.652910,13.437954,8.905190,12.964545,9.655581,12.767004,11.622093,15.172836,11.564327,13.649976,11.898244,14.380818
1.408,6.607663,4.800806,5.608325,5.662384,-0.999462,15.203174,4.895708,17.721848,6.275821,16.559944,4.705903,13.023651,6.939504,12.736396,131.557297,115.063911,36.992989,22.318781,9.033401,18.404354,8.651567,13.441493,8.898993,12.963177,9.658051,12.771361,11.624336,15.177029,11.564031,13.654367,11.898144,14.384577
1.409,6.608341,4.797553,5.607085,5.660885,-0.994665,15.205257,4.889569,17.740404,6.276779,16.556843,4.705537,13.018203,6.939903,12.774402,130.281693,115.634491,36.896008,22.254519,9.040061,18.432816,8.650222,13.445032,8.892797,12.961808,9.660521,12.775719,11.626579,15.181221,11.563735,13.658759,11.898043,14.388335
1.410,6.605183,4.795321,5.605843,5.659383,-0.989856,15.205050,4.885936,17.755106,6.276411,16.543364,4.704707,13.005661,6.933955,12.798592,130.379776,115.483086,36.001175,21.195412,9.039986,18.442181,8.650572,13.432524,8.889817,12.950778,9.670334,12.756283,11.651616,15.163296,11.561892,13.660579,11.895336,14.387189
1.411,6.602025,4.793089,5.604601,5.657881,-0.985047,15.204844,4.882303,17.769808,6.276043,16.529884,4.703876,12.993119,6.928006,12.822781,130.477859,115.331680,35.106346,20.136305,9.039909,18.451548,8.650922,13.420016,8.886837,12.939749,9.680147,12.736847,11.676653,15.145370,11.560049,13.662398,11.892631,14.386042
1.412,6.598866,4.790857,5.603359,5.656379,-0.980238,15.204638,4.878670,17.784510,6.275676,16.516407,4.703046,12.980577,6.922057,12.846970,130.575943,115.180267,34.211514,19.077198,9.039833,18.460915,8.651272,13.407509,8.883857,12.928719,9.689960,12.717412,11.701689,15.127444,11.558206,13.664218,11.889925,14.384895
1.413,6.595708,4.788626,5.602117,5.654877,-0.975429,15.204431,4.875037,17.799212,6.275308,16.502928,4.702215,12.968036,6.916109,12.871160,130.674026,115.028862,33.316681,18.018091,9.039758,18.470280,8.651622,13.395000,8.880877,12.917688,9.699773,12.697976,11.726726,15.109519,11.556362,13.666038,11.887218,14.383749
1.414,6.593925,4.787865,5.600778,5.653271,-0.970507,15.206561,4.873800,17.814375,6.274153,16.494823,4.701930,12.958481,6.913698,12.900412,130.910080,115.535797,33.083675,17.774538,9.042253,18.491541,8.652147,13.388349,8.889815,12.909112,9.703777,12.697624,11.733759,15.109207,11.556965,13.670098,11.887877,14.386911
1.415,6.592143,4.787105,5.599439,5.651666,-0.965586,15.208691,4.872564,17.829536,6.272998,16.486717,4.701645,12.948926,6.911288,12.929664,131.146149,116.042725,32.850670,17.530983,9.044749,18.512802,8.652672,13.381697,8.898754,12.900536,9.707782,12.697271,11.740791,15.108894,11.557569,13.674160,11.888536,14.390074
1.416,6.590361,4.786344,5.598100,5.650061,-0.960665,15.210821,4.871328,17.844700,6.271843,16.478613,4.701360,12.939371,6.908878,12.958916,131.382202,116.549652,32.617661,17.287430,9.047245,18.534061,8.653197,13.375046,8.907693,12.891959,9.711786,12.696918,11.747825,15.108582,11.558172,13.678221,11.889194,14.393237
1.417,6.588578,4.785583,5.596760,5.648455,-0.955743,15.212952,4.870091,17.859863,6.270688,16.470509,4.701075,12.929816,6.906468,12.988168,131.618256,117.056587,32.384655,17.043877,9.049741,18.555323,8.653723,13.368394,8.916632,12.883383,9.715791,12.696567,11.754858,15.108271,11.558775,13.682281,11.889853,14.396399
1.418,6.585589,4.785243,5.595212,5.646628,-0.950609,15.217326,4.871085,17.870205,6.268144,16.460087,4.699400,12.922107,6.903035,13.007565,131.311462,117.463402,32.270447,16.908606,9.047730,18.568007,8.652867,13.359766,8.915185,12.877619,9.717910,12.695868,11.757526,15.107329,11.558455,13.682549,11.889513,14.396968
1.419,6.582601,4.784903,5.593662,5.644802,-0.945475,15.221701,4.872078,17.880547,6.265599,16.449665,4.697726,12.914396,6.899602,13.026960,131.004669,117.870209,32.156242,16.773335,9.045719,18.580692,8.652012,13.351137,8.913738,12.871855,9.720030,12.695168,11.760195,15.106388,11.558136,13.682817,11.889172,14.397535
1.420,6.579612,4.784562,5.592113,5.642976,-0.940341,15.226074,4.873072,17.890888,6.263054,16.439245,4.696052,12.906687,6.896169,13.046357,130.697876,118.277023,32.042038,16.638065,9.043709,18.593376,8.651156,13.342508,8.912291,12.866092,9.722149,12.694468,11.762864,15.105447,11.557817,13.683084,11.888830,14.398104
1.421,6.576623,4.784222,5.590565,5.641149,-0.935207,15.230449,4.874065,17.901230,6.260509,16.428823,4.694377,12.898977,6.892736,13.065754,130.391083,118.683838,31.927830,16.502794,9.041698,18.606060,8.650301,13.333880,8.910844,12.860328,9.724268,12.693769,11.765532,15.104506,11.557498,13.683352,11.888490,14.398672
1.422,6.571753,4.785839,5.588973,5.639257,-0.929665,15.224797,4.876863,17.907242,6.261228,16.415552,4.694816,12.889807,6.882277,13.086926,130.036316,119.054565,31.577864,16.150190,9.035530,18.611172,8.651527,13.324600,8.912074,12.850343,9.729150,12.687822,11.773787,15.098137,11.556508,13.682535,11.888445,14.398289
1.423,6.566882,4.787457,5.587380,5.637365,-0.924124,15.219147,4.879660,17.913254,6.261947,16.402281,4.695253,12.880635,6.871816,13.108099,129.681564,119.425301,31.227898,15.797585,9.029361,18.616283,8.652755,13.315320,8.913305,12.840358,9.734032,12.681875,11.782040,15.091768,11.555518,13.681717,11.888399,14.397906
1.424,6.562011,4.789074,5.585788,5.635473,-0.918583,15.213495,4.882457,17.919266,6.262666,16.389009,4.695691,12.871464,6.861356,13.129271,129.326813,119.796036,30.877930,15.444981,9.023191,18.621397,8.653982,13.306040,8.914536,12.830373,9.738914,12.675929,11.790293,15.085400,11.554528,13.680900,11.888353,14.397524
1.425,6.557140,4.790691,5.584196,5.633581,-0.913042,15.207844,4.885254,17.925278,6.263384,16.375738,4.696129,12.862293,6.850896,13.150443,128.972046,120.166763,30.527964,15.092376,9.017023,18.626509,8.655209,13.296760,8.915766,12.820388,9.743796,12.669982,11.798547,15.079031,11.553538,13.680082,11.888309,14.397141
1.426,6.552739,4.791956,5.582581,5.631659,-0.907355,15.211998,4.885445,17.929277,6.263635,16.369305,4.698468,12.852742,6.841842,13.166756,129.376831,120.207222,30.092268,14.627642,9.009420,18.634382,8.657774,13.288395,8.921222,12.814205,9.751751,12.662962,11.810681,15.071292,11.554470,13.679440,11.890368,14.397704
1.427,6.548337,4.793221,5.580966,5.629736,-0.901667,15.216151,4.885635,17.933277,6.263885,16.362871,4.700806,12.843191,6.832788,13.183068,129.781616,120.247681,29.656574,14.162909,9.001818,18.642258,8.660339,13.280031,8.926678,12.808022,9.759706,12.655943,11.822816,15.063553,11.555401,13.678797,11.892427,14.398268
1.428,6.543935,4.794485,5.579351,5.627814,-0.895980,15.220304,4.885826,17.937277,6.264135,16.356438,4.703145,12.833641,6.823735,13.199381,130.186401,120.288147,29.220879,13.698175,8.994214,18.650131,8.662905,13.271667,8.932133,12.801839,9.767661,12.648923,11.834950,15.055813,11.556333,13.678153,11.894487,14.398830
1.429,6.539534,4.795750,5.577736,5.625891,-0.890293,15.224459,4.886016,17.941277,6.264386,16.350004,4.705483,12.824090,6.814681,13.215693,130.591187,120.328606,28.785183,13.233441,8.986611,18.658005,8.665470,13.263302,8.937589,12.795656,9.775616,12.641903,11.847085,15.048074,11.557264,13.677510,11.896547,14.399394
1.430,6.536918,4.794152,5.575923,5.623773,-0.884640,15.227231,4.884546,17.946812,6.264355,16.341534,4.703758,12.815023,6.809481,13.237706,130.088379,120.698631,28.604404,12.980251,8.988338,18.660818,8.667533,13.252632,8.937551,12.785632,9.778445,12.636587,11.851565,15.042379,11.557198,13.674740,11.897414,14.400121
1.431,6.534302,4.792555,5.574111,5.621654,-0.878987,15.230003,4.883076,17.952345,6.264324,16.333061,4.702034,12.805956,6.804281,13.259718,129.585571,121.068649,28.423626,12.727060,8.990067,18.663631,8.669596,13.241962,8.937511,12.775608,9.781275,12.631271,11.856046,15.036684,11.557132,13.671968,11.898281,14.400846
1.432,6.531687,4.790957,5.572298,5.619535,-0.873334,15.232775,4.881605,17.957878,6.264293,16.324589,4.700309,12.796889,6.799081,13.281731,129.082748,121.438675,28.242849,12.473869,8.991794,18.666443,8.671658,13.231293,8.937473,12.765583,9.784103,12.625956,11.860526,15.030989,11.557066,13.669197,11.899148,14.401573
1.433,6.529071,4.789360,5.570485,5.617416,-0.867682,15.235547,4.880135,17.963413,6.264262,16.316118,4.698585,12.787823,6.793880,13.303743,128.579941,121.808701,28.062071,12.220679,8.993521,18.669256,8.673720,13.220623,8.937435,12.755559,9.786933,12.620640,11.865006,15.025294,11.556999,13.666427,11.900015,14.402300
1.434,6.527795,4.785560,5.568509,5.615122,-0.861802,15.238110,4.872113,17.968983,6.263682,16.309090,4.699006,12.779663,6.791907,13.339351,128.520630,122.129715,27.881842,11.965428,9.004616,18.672585,8.675711,13.209641,8.941031,12.745872,9.789892,12.615253,11.871309,15.020111,11.558822,13.665802,11.902298,14.403746
1.435,6.526519,4.781759,5.566533,5.612828,-0.855923,15.240673,4.864091,17.974552,6.263103,16.302063,4.699427,12.771503,6.789935,13.374958,128.461334,122.450729,27.701614,11.710176,9.015711,18.675913,8.677702,13.198657,8.944626,12.736185,9.792850,12.609867,11.877611,15.014929,11.560644,13.665178,11.904580,14.405191
1.436,6.525243,4.777958,5.564557,5.610534,-0.850044,15.243237,4.856069,17.980120,6.262524,16.295034,4.699847,12.763345,6.787962,13.410564,128.402023,122.771744,27.521385,11.454926,9.026806,18.679241,8.679693,13.187674,8.948221,12.726498,9.795809,12.604481,11.883914,15.009747,11.562467,13.664555,11.906862,14.406638
1.437,6.523967,4.774158,5.562581,5.608240,-0.844165,15.245799,4.848047,17.985689,6.261944,16.288006,4.700268,12.755185,6.785989,13.446172,128.342712,123.092758,27.341156,11.199675,9.037901,18.682570,8.681684,13.176691,8.951817,12.716811,9.798768,12.599094,11.890217,15.004563,11.564289,13.663930,11.909145,14.408084
1.438,6.524969,4.769209,5.560535,5.605858,-0.837927,15.243867,4.837615,17.986568,6.263011,16.282379,4.700804,12.748699,6.786926,13.483390,128.249405,123.314888,27.108988,10.876247,9.038519,18.684565,8.681282,13.172999,8.954922,12.708723,9.801542,12.593687,11.896388,14.999093,11.564852,13.663524,11.909662,14.409104
1.439,6.525970,4.764260,5.558490,5.603475,-0.831689,15.241934,4.827182,17.987450,6.264077,16.276754,4.701340,12.742212,6.787864,13.520607,128.156097,123.537018,26.876820,10.552820,9.039137,18.686558,8.680882,13.169308,8.958027,12.700634,9.804317,12.588280,11.902559,14.993624,11.565415,13.663117,11.910179,14.410126
1.440,6.526972,4.759312,5.556445,5.601092,-0.825451,15.240002,4.816749,17.988329,6.265143,16.271130,4.701875,12.735726,6.788802,13.557825,128.062790,123.759148,26.644653,10.229393,9.039755,18.688553,8.680481,13.165616,8.961133,12.692546,9.807093,12.582872,11.908731,14.988153,11.565979,13.662711,11.910696,14.411146
1.441,6.527974,4.754364,5.554400,5.598710,-0.819213,15.238070,4.806316,17.989208,6.266209,16.265503,4.702411,12.729240,6.789740,13.595043,127.969482,123.981277,26.412485,9.905966,9.040373,18.690548,8.680079,13.161924,8.964238,12.684458,9.809867,12.577465,11.914902,14.982683,11.566542,13.662305,11.911213,14.412167
1.442,6.530043,4.748632,5.552245,5.596211,-0.812872,15.240347,4.791952,17.988174,6.265081,16.258137,4.705313,12.721612,6.795005,13.622521,128.023010,124.200150,26.152565,9.547385,9.020859,18.691814,8.679985,13.156809,8.967486,12.677998,9.813147,12.573506,11.921940,14.978632,11.567493,13.663957,11.911758,14.414562
1.443,6.532112,4.742901,5.550089,5.593713,-0.806530,15.242623,4.777588,17.987141,6.263952,16.250771,4.708214,12.713984,6.800271,13.650000,128.076523,124.419022,25.892647,9.188805,9.001346,18.693081,8.679890,13.151693,8.970734,12.671538,9.816427,12.569548,11.928978,14.974581,11.568444,13.665609,11.912304,14.416958
1.444,6.534181,4.737170,5.547934,5.591215,-0.800188,15.244900,4.763224,17.986105,6.262824,16.243406,4.711116,12.706354,6.805537,13.677479,128.130035,124.637886,25.632727,8.830223,8.981833,18.694349,8.679794,13.146577,8.973982,12.665079,9.819708,12.565588,11.936015,14.970529,11.569395,13.667261,11.912849,14.419353
1.445,6.536249,4.731439,5.545778,5.588717,-0.793846,15.247177,4.748860,17.985071,6.261696,16.236040,4.714018,12.698726,6.810803,13.704957,128.183563,124.856758,25.372807,8.471642,8.962318,18.695616,8.679700,13.141461,8.977230,12.658619,9.822988,12.561629,11.943053,14.966477,11.570347,13.668913,11.913395,14.421748
1.446,6.536221,4.729960,5.543818,5.586387,-0.787014,15.246805,4.746500,17.981789,6.259433,16.229208,4.713420,12.688772,6.813009,13.723944,127.802879,125.279510,25.017492,8.038918,8.941762,18.685986,8.678247,13.133366,8.977544,12.647339,9.825684,12.555571,11.949576,14.959804,11.568727,13.668790,11.911945,14.422661
1.447,6.536192,4.728481,5.541859,5.584058,-0.780181,15.246433,4.744141,17.978508,6.257171,16.222374,4.712823,12.678820,6.815215,13.742931,127.422195,125.702255,24.662178,7.606194,8.921206,18.676353,8.676794,13.125269,8.977858,12.636059,9.828380,12.549513,11.956099,14.953130,11.567108,13.668667,11.910495,14.423574
1.448,6.536164,4.727003,5.539899,5.581728,-0.773349,15.246061,4.741781,17.975225,6.254908,16.215542,4.712225,12.668866,6.817420,13.761919,127.041504,126.125008,24.306862,7.173471,8.900650,18.666723,8.675341,13.117173,8.978172,12.624779,9.831076,12.543455,11.962622,14.946456,11.565488,13.668543,11.909044,14.424487
1.449,6.536136,4.725524,5.537939,5.579399,-0.766516,15.245689,4.739421,17.971943,6.252645,16.208710,4.711628,12.658913,6.819626,13.780906,126.660820,126.547760,23.951548,6.740747,8.880094,18.657093,8.673888,13.109077,8.978486,12.613499,9.833772,12.537396,11.969145,14.939782,11.563869,13.668420,11.907595,14.425400
1.450,6.536023,4.730974,5.536059,5.577127,-0.759268,15.247592,4.748254,17.967064,6.251578,16.199471,4.713694,12.652597,6.820468,13.804466,126.438576,126.851440,23.652790,6.259676,8.865463,18.652828,8.674247,13.100178,8.978540,12.605415,9.835466,12.532784,11.975857,14.935319,11.564240,13.671509,11.905903,14.428045
1.451,6.535911,4.736423,5.534179,5.574854,-0.752021,15.249495,4.757087,17.962187,6.250512,16.190231,4.715759,12.646281,6.821309,13.828026,126.216324,127.155121,23.354031,5.778605,8.850834,18.648563,8.674606,13.091278,8.978594,12.597332,9.837162,12.528172,11.982570,14.930855,11.564611,13.674597,11.904212,14.430690
1.452,6.535798,4.741873,5.532298,5.572582,-0.744773,15.251398,4.765920,17.957310,6.249446,16.180990,4.717825,12.639965,6.822150,13.851585,125.994080,127.458809,23.055271,5.297534,8.836204,18.644297,8.674965,13.082378,8.978648,12.589249,9.838858,12.523559,11.989283,14.926392,11.564982,13.677686,11.902521,14.433334
