"Time","59 Left DS","60 Memory","v5 L COP","67 xCoM","v3 R COP","3 Platform"
1.972,0,0,0.000000,5.976731,0.000000,-1.48024
1.973,0,0,0.000000,5.977496,0.000000,-1.47963
1.974,0,0,0.000000,5.978260,0.000000,-1.47905
1.975,0,0,0.000000,5.979023,0.000000,-1.47858
1.976,0,0,0.000000,5.979294,0.000000,-1.47875
1.977,0,0,0.000000,5.979018,0.000000,-1.47920
1.978,0,0,0.000000,5.978742,0.000000,-1.48005
1.979,0,0,0.000000,5.978465,0.000000,-1.47932
1.980,0,0,0.000000,5.978040,0.000000,-1.47995
1.981,0,0,0.000000,5.977451,0.000000,-1.47851
1.982,0,0,0.000000,5.976861,0.000000,-1.47908
1.983,0,0,0.000000,5.976272,0.000000,-1.47902
1.984,0,0,0.000000,5.975667,0.000000,-1.47900
1.985,0,0,0.000000,5.975045,0.000000,-1.47913
1.986,0,0,0.000000,5.974423,0.000000,-1.47912
1.987,0,0,0.000000,5.973801,0.000000,-1.47671
1.988,0,0,0.000000,5.972825,0.000000,-1.47851
1.989,0,0,0.000000,5.971457,0.000000,-1.47913
1.990,0,0,0.000000,5.970088,0.000000,-1.47844
1.991,0,0,0.000000,5.968719,0.000000,-1.47863
1.992,0,0,0.000000,5.966731,0.000000,-1.47872
1.993,0,0,0.000000,5.964056,0.000000,-1.47856
1.994,0,0,0.000000,5.961380,0.000000,-1.48008
1.995,0,0,0.000000,5.958705,0.000000,-1.47886
1.996,0,0,0.000000,5.955927,0.000000,-1.47725
1.997,0,0,0.000000,5.953035,0.000000,-1.48261
1.998,0,0,0.000000,5.950142,0.000000,-1.47920
1.999,0,0,0.000000,5.947250,0.000000,-1.47657
2.000,0,0,0.000000,5.944306,0.000000,-1.47823
2.001,0,0,0.000000,5.941306,0.000000,-1.48094
2.002,0,0,0.000000,5.938305,0.000000,-1.47614
2.003,0,0,0.000000,5.935305,0.000000,-1.47770
2.004,0,0,0.000000,5.932497,0.000000,-1.47974
2.005,0,0,0.000000,5.929903,0.000000,-1.47944
2.006,0,0,0.000000,5.927310,0.000000,-1.48005
2.007,0,0,0.000000,5.924716,0.000000,-1.47629
2.008,0,0,0.000000,5.922055,0.000000,-1.47803
2.009,0,0,0.000000,5.919320,0.000000,-1.47925
2.010,0,0,0.000000,5.916584,0.000000,-1.47874
2.011,0,0,0.000000,5.913849,0.000000,-1.47900
2.012,0,0,0.000000,5.911323,0.000000,-1.47751
2.013,0,0,0.000000,5.909029,0.000000,-1.47828
2.014,0,0,0.000000,5.906734,0.000000,-1.47739
2.015,0,0,0.000000,5.904439,0.000000,-1.47814
2.016,0,0,0.000000,5.901537,0.000000,-1.47908
2.017,0,0,0.000000,5.897963,0.000000,-1.47775
2.018,0,0,0.000000,5.894387,0.000000,-1.47721
2.019,0,0,0.000000,5.890812,0.000000,-1.47667
2.020,0,0,0.000000,5.887763,0.000000,-1.47296
2.021,0,0,0.000000,5.885296,0.000000,-1.47361
2.022,0,0,0.000000,5.882830,0.000000,-1.47133
2.023,0,0,0.000000,5.880364,0.000000,-1.46892
2.024,0,0,0.000000,5.877682,0.000000,-1.46824
2.025,0,0,0.000000,5.874762,0.000000,-1.46165
2.026,0,0,0.000000,5.871840,0.000000,-1.45676
2.027,0,0,0.000000,5.868919,0.000000,-1.45093
2.028,0,0,0.000000,5.865775,0.000000,-1.44807
2.029,0,0,0.000000,5.862381,0.000000,-1.44146
2.030,0,0,0.000000,5.858987,0.000000,-1.43303
2.031,0,0,0.000000,5.855594,0.000000,-1.42183
2.032,0,0,0.000000,5.852104,0.000000,-1.41418
2.033,0,0,0.000000,5.848505,0.000000,-1.40764
2.034,0,0,0.000000,5.844908,0.000000,-1.39818
2.035,0,0,0.000000,5.841310,0.000000,-1.38996
2.036,0,0,0.000000,5.837647,0.000000,-1.38192
2.037,0,0,0.000000,5.833913,0.000000,-1.37087
2.038,0,0,0.000000,5.830178,0.000000,-1.35339
2.039,0,0,0.000000,5.826444,0.000000,-1.33927
2.040,0,0,0.000000,5.821853,0.000000,-1.32982
2.041,0,0,0.000000,5.816311,0.000000,-1.31743
2.042,0,0,0.000000,5.810770,0.000000,-1.30629
2.043,0,0,0.000000,5.805229,0.000000,-1.29384
2.044,0,0,0.000000,5.799712,0.000000,-1.26732
2.045,0,0,0.000000,5.794223,0.000000,-1.25329
2.046,0,0,0.000000,5.788733,0.000000,-1.24018
2.047,0,0,0.000000,5.783244,0.000000,-1.22691
2.048,0,0,0.000000,5.778059,0.000000,-1.21072
2.049,0,0,0.000000,5.773210,0.000000,-1.19555
2.050,0,0,0.000000,5.768362,0.000000,-1.17197
2.051,0,0,0.000000,5.763513,0.000000,-1.14939
2.052,0,0,0.000000,5.759346,0.000000,-1.13429
2.053,0,0,0.000000,5.755936,0.000000,-1.11609
2.054,0,0,0.000000,5.752525,0.000000,-1.09730
2.055,0,0,0.000000,5.749115,0.000000,-1.08100
2.056,0,0,0.000000,5.745851,0.000000,-1.06319
2.057,0,0,0.000000,5.742749,0.000000,-1.03490
2.058,0,0,0.000000,5.739647,0.000000,-1.00716
2.059,0,0,0.000000,5.736545,0.000000,-0.98936
2.060,0,0,0.000000,5.733978,0.000000,-0.97053
2.061,0,0,0.000000,5.732004,0.000000,-0.95099
2.062,0,0,0.000000,5.730030,0.000000,-0.93102
2.063,0,0,0.000000,5.728056,0.000000,-0.90903
2.064,0,0,0.000000,5.726965,0.000000,-0.87047
2.065,0,0,0.000000,5.726855,0.000000,-0.84694
2.066,0,0,0.000000,5.726744,0.000000,-0.82794
2.067,0,0,0.000000,5.726634,0.000000,-0.80709
2.068,0,0,0.000000,5.727143,0.000000,-0.78350
2.069,0,0,0.000000,5.728340,0.000000,-0.76091
2.070,0,0,0.000000,5.729537,0.000000,-0.72582
2.071,0,0,0.000000,5.730734,0.000000,-0.69330
2.072,0,0,0.000000,5.731949,0.000000,-0.67019
2.073,0,0,0.000000,5.733182,0.000000,-0.64973
2.074,0,0,0.000000,5.734415,0.000000,-0.62455
2.075,0,0,0.000000,5.735648,0.000000,-0.60176
2.076,0,0,0.000000,5.738253,0.000000,-0.57733
2.077,0,0,0.000000,5.742381,0.000000,-0.53969
2.078,0,1,0.000000,5.746509,1.284802,-0.50428
2.079,0,1,0.000000,5.750637,3.595597,-0.48073
2.080,0,1,0.000000,5.755147,4.621610,-0.45607
2.081,0,1,0.000000,5.760079,4.621646,-0.43158
2.082,0,1,0.000000,5.765011,4.621691,-0.40588
2.083,0,1,0.000000,5.769943,4.621744,-0.38154
2.084,0,1,1.603625,5.775102,4.621796,-0.34209
2.085,1,1,4.487844,5.780511,4.621849,-0.30610
2.086,1,1,5.786664,5.785920,4.621969,-0.27961
2.087,1,1,5.819448,5.791329,4.622143,-0.25588
2.088,1,1,5.850447,5.796515,4.622424,-0.22760
2.089,1,1,5.880019,5.801455,4.622790,-0.20416
2.090,1,1,5.908166,5.806394,4.623232,-0.17755
2.091,1,1,5.935176,5.811333,4.623736,-0.13933
2.092,1,1,5.962623,5.816029,4.624319,-0.09995
2.093,1,1,5.990418,5.820456,4.624966,-0.07518
2.094,1,1,6.018778,5.824882,4.625714,-0.04776
2.095,1,1,6.047587,5.829309,4.626543,-0.02275
2.096,1,1,6.076674,5.834056,4.627474,0.00399
2.097,1,1,6.105981,5.839159,4.628489,0.02734
2.098,1,1,6.135631,5.844262,4.629501,0.06747
2.099,1,1,6.165554,5.849364,4.630513,0.10576
2.100,1,1,6.195867,5.854979,4.631440,0.13337
2.101,1,1,6.226491,5.861162,4.632299,0.15651
2.102,1,1,6.257027,5.867344,4.633225,0.18108
2.103,1,1,6.287490,5.873527,4.634204,0.21042
2.104,1,1,6.317315,5.879774,4.635395,0.23505
2.105,1,1,6.346630,5.886091,4.636755,0.26907
2.106,1,1,6.375121,5.892408,4.638148,0.30944
2.107,1,1,6.402956,5.898726,4.639567,0.33571
2.108,1,1,6.430002,5.905374,4.640826,0.36168
2.109,1,1,6.456419,5.912389,4.641956,0.38535
2.110,1,1,6.482610,5.919405,4.643079,0.41140
2.111,1,1,6.508620,5.926420,4.644198,0.43297
2.112,1,1,6.534899,5.933120,4.645514,0.46179
2.113,1,1,6.561393,5.939471,4.646988,0.50925
2.114,1,1,6.587681,5.945821,4.648639,0.53435
2.115,1,1,6.613805,5.952172,4.650431,0.55791
2.116,1,1,6.639348,5.958953,4.652326,0.58217
2.117,1,1,6.664426,5.966213,4.654301,0.60405
2.118,1,1,6.690238,5.973473,4.656338,0.62867
2.119,1,1,6.716635,5.980733,4.658425,0.65181
2.120,1,1,6.744170,5.988405,4.660534,0.68907
2.121,1,1,6.772614,5.996535,4.662663,0.72209
2.122,1,1,6.794514,6.004664,4.664733,0.74568
2.123,1,1,6.811189,6.012794,4.666758,0.76703
2.124,1,1,6.818699,6.021356,4.668674,0.78768
2.125,1,1,6.818892,6.030397,4.670503,0.81030
2.126,1,1,6.820681,6.039438,4.672358,0.83214
2.127,1,1,6.823744,6.048480,4.674232,0.85237
2.128,1,1,6.825554,6.057666,4.676267,0.88877
2.129,1,1,6.826365,6.067014,4.678430,0.91500
2.130,1,1,6.827417,6.076363,4.680653,0.93657
2.131,1,1,6.828663,6.085711,4.682925,0.95607
2.132,1,1,6.830010,6.094924,4.685128,0.97753
2.133,1,1,6.831439,6.103989,4.687277,0.99352
2.134,1,1,6.832944,6.113053,4.689393,1.01318
2.135,1,1,6.834508,6.122117,4.691481,1.04456
2.136,1,1,6.836180,6.130490,4.693600,1.06801
2.137,1,1,6.837938,6.138097,4.695743,1.08893
2.138,1,1,6.840060,6.145703,4.697901,1.10369
2.139,1,1,6.842471,6.153309,4.700070,1.11993
2.140,1,1,6.845419,6.161183,4.702226,1.13829
2.141,1,1,6.848796,6.169353,4.704370,1.15479
2.142,1,1,6.853109,6.177524,4.706514,1.17054
2.143,1,1,6.858169,6.185694,4.708658,1.19833
2.144,1,1,6.864433,6.194134,4.710811,1.21438
2.145,1,1,6.871661,6.202873,4.712970,1.23168
2.146,1,1,6.879483,6.211612,4.715072,1.24766
2.147,1,1,6.887782,6.220351,4.717128,1.25948
2.148,1,1,6.895963,6.228836,4.719064,1.27194
2.149,1,1,6.904050,6.237037,4.720903,1.28679
2.150,1,1,6.911964,6.245238,4.722663,1.30499
2.151,1,1,6.919741,6.253439,4.724360,1.32258
2.152,1,1,6.927469,6.261355,4.726017,1.33586
2.153,1,1,6.935158,6.268953,4.727643,1.34535
2.154,1,1,6.942894,6.276551,4.729120,1.35777
2.155,1,1,6.950668,6.284149,4.730479,1.36807
2.156,1,1,6.958551,6.291231,4.731602,1.37650
2.157,1,1,6.966524,6.297741,4.732538,1.38631
2.158,1,1,6.974564,6.304252,4.733437,1.39874
2.159,1,1,6.982659,6.310762,4.734306,1.41076
2.160,1,1,6.990705,6.316796,4.735339,1.41948
2.161,1,1,6.998709,6.322303,4.736503,1.42606
2.162,1,1,7.006333,6.327809,4.737074,1.43704
2.163,1,1,7.013654,6.333315,4.737173,1.43909
2.164,1,1,7.020296,6.338500,4.737216,1.44761
2.165,1,1,7.026396,6.343328,4.737216,1.45242
2.166,1,1,7.031940,6.348155,4.737216,1.45630
2.167,1,1,7.037037,6.352983,4.737216,1.46209
2.168,1,1,7.041799,6.357544,4.737216,1.46664
2.169,1,1,7.046292,6.361810,4.737216,1.47441
2.170,1,1,7.050592,6.366076,4.737216,1.47136
2.171,1,1,7.054739,6.370342,4.737216,1.47684
2.172,1,1,7.058770,6.374645,4.736096,1.47601
2.173,1,1,7.062710,6.378990,4.734080,1.47984
2.174,1,1,7.066411,6.383334,4.731809,1.47903
2.175,1,1,7.069921,6.387679,4.729332,1.48192
2.176,1,1,7.073067,6.391082,4.726686,1.48226
2.177,1,1,7.075921,6.393442,4.723903,1.48274
2.178,1,1,7.078528,6.395802,4.721006,1.48524
2.179,1,1,7.080937,6.398161,4.718017,1.48305
2.180,1,1,7.083264,6.399530,4.714970,1.48371
2.181,1,1,7.085525,6.399798,4.711875,1.48444
2.182,1,1,7.087773,6.400066,3.400982,1.48315
2.183,1,0,7.090011,6.400335,1.045731,1.48442
2.184,1,0,7.092237,6.400464,0.000000,1.48482
2.185,1,0,7.094453,6.400438,0.000000,1.48538
2.186,1,0,7.096470,6.400412,0.000000,1.48577
2.187,1,0,7.098328,6.400386,0.000000,1.48658
2.188,1,0,7.099833,6.400023,0.000000,1.48295
2.189,1,0,7.101056,6.399284,0.000000,1.48949
2.190,1,0,7.102172,6.398545,0.000000,1.48344
2.191,1,0,7.103202,6.397806,0.000000,1.48256
2.192,1,0,7.104426,6.397145,0.000000,1.48595
2.193,1,0,7.105804,6.396571,0.000000,1.48448
2.194,1,0,7.107421,6.395997,0.000000,1.48470
2.195,1,0,7.109227,6.395422,0.000000,1.48489
2.196,1,0,7.111223,6.394741,0.000000,1.48363
2.197,1,0,7.113369,6.393939,0.000000,1.48438
2.198,1,0,7.115569,6.393137,0.000000,1.48253
2.199,1,0,7.117811,6.392335,0.000000,1.48455
2.200,1,0,7.119956,6.391763,0.000000,1.48417
2.201,1,0,7.122023,6.391446,0.000000,1.48450
2.202,1,0,7.123885,6.391129,0.000000,1.48402
2.203,1,0,7.125583,6.390811,0.000000,1.48418
2.204,1,0,7.127022,6.390628,0.000000,1.48622
2.205,1,0,7.128253,6.390594,0.000000,1.48442
2.206,1,0,7.129357,6.390561,0.000000,1.48387
2.207,1,0,7.130360,6.390526,0.000000,1.48421
2.208,1,0,7.131374,6.390365,0.000000,1.48387
2.209,1,0,7.132398,6.390061,0.000000,1.48301
2.210,1,0,7.133363,6.389758,0.000000,1.48425
2.211,1,0,7.134282,6.389454,0.000000,1.48445
2.212,1,0,7.134689,6.388902,0.000000,1.47786
2.213,1,0,7.134689,6.388073,0.000000,1.48412
2.214,1,0,7.134689,6.387245,0.000000,1.48336
2.215,1,0,7.134689,6.386417,0.000000,1.48444
2.216,1,0,7.134689,6.386264,0.000000,1.48396
2.217,1,0,7.134689,6.386862,0.000000,1.48484
2.218,1,0,7.134689,6.387460,0.000000,1.48424
2.219,1,0,7.134689,6.388058,0.000000,1.48282
2.220,1,0,7.134626,6.388842,0.000000,1.48231
2.221,1,0,7.134513,6.389833,0.000000,1.48405
2.222,1,0,7.134074,6.390824,0.000000,1.48224
2.223,1,0,7.133375,6.391815,0.000000,1.48390
2.224,1,0,7.133064,6.392863,0.000000,1.48397
2.225,1,0,7.133064,6.393973,0.000000,1.48410
2.226,1,0,7.133064,6.395083,0.000000,1.48451
2.227,1,0,7.133064,6.396194,0.000000,1.48415
2.228,1,0,7.133064,6.396928,0.000000,1.48378
2.229,1,0,7.133064,6.397244,0.000000,1.48404
2.230,1,0,7.133064,6.397561,0.000000,1.48120
2.231,1,0,7.133064,6.397877,0.000000,1.48451
2.232,1,0,7.133401,6.398090,0.000000,1.48510
2.233,1,0,7.134008,6.398189,0.000000,1.48349
2.234,1,0,7.134710,6.398287,0.000000,1.48324
2.235,1,0,7.135489,6.398386,0.000000,1.48362
2.236,1,0,7.136328,6.398219,0.000000,1.48360
2.237,1,0,7.137215,6.397759,0.000000,1.48291
2.238,1,0,7.138208,6.397298,0.000000,1.48357
2.239,1,0,7.139286,6.396838,0.000000,1.48335
2.240,1,0,7.140485,6.395927,0.000000,1.48463
2.241,1,0,7.141780,6.394517,0.000000,1.48378
2.242,1,0,7.142976,6.393107,0.000000,1.48347
2.243,1,0,7.144091,6.391697,0.000000,1.48369
2.244,1,0,7.144898,6.390079,0.000000,1.47891
2.245,1,0,7.145462,6.388229,0.000000,1.48437
2.246,1,0,7.145887,6.386380,0.000000,1.48440
2.247,1,0,7.146203,6.384531,0.000000,1.48386
2.248,1,0,7.146592,6.382801,0.000000,1.48262
2.249,1,0,7.147039,6.381203,0.000000,1.48253
2.250,1,0,7.147477,6.379604,0.000000,1.48287
2.251,1,0,7.147906,6.378006,0.000000,1.48289
2.252,1,0,7.148205,6.376066,0.000000,1.48489
2.253,1,0,7.148399,6.373745,0.000000,1.48558
2.254,1,0,7.148552,6.371425,0.000000,1.48596
2.255,1,0,7.148674,6.369105,0.000000,1.48376
2.256,1,0,7.148862,6.366642,0.000000,1.48594
2.257,1,0,7.149104,6.364023,0.000000,1.48599
2.258,1,0,7.149333,6.361403,0.000000,1.48447
2.259,1,0,7.149552,6.358783,0.000000,1.48477
2.260,1,0,7.149671,6.355938,0.000000,1.48428
2.261,1,0,7.149709,6.352843,0.000000,1.48341
2.262,1,0,7.149760,6.349749,0.000000,1.48475
2.263,1,0,7.149822,6.346654,0.000000,1.48447
2.264,1,0,7.150023,6.343719,0.000000,1.48314
2.265,1,0,7.150334,6.340962,0.000000,1.48348
2.266,1,0,7.150705,6.338205,0.000000,1.48792
2.267,1,0,7.151124,6.335447,0.000000,1.48388
2.268,1,0,7.151500,6.332977,0.000000,1.48268
2.269,1,0,7.151845,6.330825,0.000000,1.48335
2.270,1,0,7.152221,6.328673,0.000000,1.48505
2.271,1,0,7.152622,6.326521,0.000000,1.48451
2.272,1,0,7.153149,6.324526,0.000000,1.48428
2.273,1,0,7.153775,6.322704,0.000000,1.48468
2.274,1,0,7.154498,6.320882,0.000000,1.48351
2.275,1,0,7.155298,6.319060,0.000000,1.48408
2.276,1,0,7.156125,6.317548,0.000000,1.48392
2.277,1,0,7.156973,6.316379,0.000000,1.48671
2.278,1,0,7.157761,6.315210,0.000000,1.48385
2.279,1,0,7.158499,6.314041,0.000000,1.48330
2.280,1,0,7.159115,6.312923,0.000000,1.48531
2.281,1,0,7.159635,6.311862,0.000000,1.48295
2.282,1,0,7.160126,6.310802,0.000000,1.48423
2.283,1,0,7.160595,6.309741,0.000000,1.48557
2.284,1,0,7.161132,6.309012,0.000000,1.48392
2.285,1,0,7.161724,6.308651,0.000000,1.48459
2.286,1,0,7.162300,6.308290,0.000000,1.48301
2.287,1,0,7.162864,6.307929,0.000000,1.48398
2.288,1,0,7.163310,6.308030,0.000000,1.48489
2.289,1,0,7.163661,6.308643,0.000000,1.48505
2.290,1,0,7.163939,6.309256,0.000000,1.48341
2.291,1,0,7.164159,6.309869,0.000000,1.48368
2.292,1,0,7.164386,6.310637,0.000000,1.48494
2.293,1,0,7.164618,6.311576,0.000000,1.48289
2.294,1,0,7.164896,6.312516,0.000000,1.48315
2.295,1,0,7.165209,6.313455,0.000000,1.48359
2.296,1,0,7.165593,6.314517,0.000000,1.48364
2.297,1,0,7.166033,6.315716,0.000000,1.48408
2.298,1,0,7.166560,6.316916,0.000000,1.48368
2.299,1,0,7.167157,6.318114,0.000000,1.48487
2.300,1,0,7.167830,6.319012,0.000000,1.48527
2.301,1,0,7.168562,6.319575,0.000000,1.48353
2.302,1,0,7.168888,6.320138,0.000000,1.48354
2.303,1,0,7.168888,6.320701,0.000000,1.48287
2.304,1,0,7.168888,6.321825,0.000000,1.48316
2.305,1,0,7.168888,6.323571,0.000000,1.48296
2.306,1,0,7.168888,6.325316,0.000000,1.48385
2.307,1,0,7.168888,6.327062,0.000000,1.48469
2.308,1,0,7.168888,6.328648,0.000000,1.48338
2.309,1,0,7.168888,6.330056,0.000000,1.48546
2.310,1,0,7.168745,6.331464,0.000000,1.48424
2.311,1,0,7.168486,6.332872,0.000000,1.48365
2.312,1,0,7.168120,6.334397,0.000000,1.48210
2.313,1,0,7.167667,6.336052,0.000000,1.48303
2.314,1,0,7.167093,6.337707,0.000000,1.48350
2.315,1,0,7.166422,6.339362,0.000000,1.48206
2.316,1,0,7.165440,6.340630,0.000000,1.48362
2.317,1,0,7.164209,6.341467,0.000000,1.48363
2.318,1,0,7.162937,6.342305,0.000000,1.48290
2.319,1,0,7.161632,6.343142,0.000000,1.48237
2.320,1,0,7.160584,6.344388,0.000000,1.48414
2.321,1,0,7.159743,6.346086,0.000000,1.48351
2.322,1,0,7.159016,6.347785,0.000000,1.48312
2.323,1,0,7.158380,6.349483,0.000000,1.48137
2.324,1,0,7.157673,6.350958,0.000000,1.48290
2.325,1,0,7.156911,6.352184,0.000000,1.48394
2.326,1,0,7.156419,6.353410,0.000000,1.48200
2.327,1,0,7.156144,6.354636,0.000000,1.48655
2.328,1,0,7.156004,6.355072,0.000000,1.48450
2.329,1,0,7.155971,6.354631,0.000000,1.48460
2.330,1,0,7.155957,6.354191,0.000000,1.48455
2.331,1,0,7.155957,6.353751,0.000000,1.48564
2.332,1,0,7.155957,6.353807,0.000000,1.48415
2.333,1,0,7.155957,6.354414,0.000000,1.48701
2.334,1,0,7.155957,6.355021,0.000000,1.48508
2.335,1,0,7.155957,6.355627,0.000000,1.48432
2.336,1,0,7.155975,6.357042,0.000000,1.48466
2.337,1,0,7.156008,6.359355,0.000000,1.48087
2.338,1,0,7.156398,6.361668,0.000000,1.48381
2.339,1,0,7.157073,6.363981,0.000000,1.48326
2.340,1,0,7.157599,6.365040,0.000000,1.48350
2.341,1,0,7.158006,6.364708,0.000000,1.48404
2.342,1,0,7.158410,6.364377,0.000000,1.48494
2.343,1,0,7.158811,6.364045,0.000000,1.48275
2.344,1,0,7.158989,6.364292,0.000000,1.48225
2.345,1,0,7.158989,6.365180,0.000000,1.48527
2.346,1,0,7.158989,6.366069,0.000000,1.48317
2.347,1,0,7.158989,6.366958,0.000000,1.48364
2.348,1,0,7.158989,6.367552,0.000000,1.48495
2.349,1,0,7.158989,6.367818,0.000000,1.48315
2.350,1,0,7.158989,6.368084,0.000000,1.48525
2.351,1,0,7.158989,6.368350,0.000000,1.48370
2.352,1,0,5.168790,6.369350,0.000000,1.48351
2.353,0,0,1.589296,6.371165,0.000000,1.48461
2.354,0,0,0.000000,6.372979,0.000000,1.48422
2.355,0,0,0.000000,6.374794,0.000000,1.48428
2.356,0,0,0.000000,6.376561,0.000000,1.48344
2.357,0,0,0.000000,6.378276,0.000000,1.48329
2.358,0,0,0.000000,6.379991,0.000000,1.48345
2.359,0,0,0.000000,6.381706,0.000000,1.48220
2.360,0,0,0.000000,6.383184,0.000000,1.48362
2.361,0,0,0.000000,6.384399,0.000000,1.48740
2.362,0,0,0.000000,6.385614,0.000000,1.48506
2.363,0,0,0.000000,6.386829,0.000000,1.48484
2.364,0,0,0.000000,6.388993,0.000000,1.48549
2.365,0,0,0.000000,6.392211,0.000000,1.48251
2.366,0,0,0.000000,6.395430,0.000000,1.48348
2.367,0,0,0.000000,6.398648,0.000000,1.48268
2.368,0,0,0.000000,6.401711,0.000000,1.48450
2.369,0,0,0.000000,6.404602,0.000000,1.48237
2.370,0,0,0.000000,6.407493,0.000000,1.48248
2.371,0,0,0.000000,6.410384,0.000000,1.48518
2.372,0,0,0.000000,6.412740,0.000000,1.48226
2.373,0,0,0.000000,6.414503,0.000000,1.48673
2.374,0,0,0.000000,6.416265,0.000000,1.48275
2.375,0,0,0.000000,6.418027,0.000000,1.48317
2.376,0,0,0.000000,6.420635,0.000000,1.48379
2.377,0,0,0.000000,6.424183,0.000000,1.48386
2.378,0,0,0.000000,6.427730,0.000000,1.48483
2.379,0,0,0.000000,6.431278,0.000000,1.48409
2.380,0,0,0.000000,6.434244,0.000000,1.48443
2.381,0,0,0.000000,6.436565,0.000000,1.48354
2.382,0,0,0.000000,6.438886,0.000000,1.48380
2.383,0,0,0.000000,6.441207,0.000000,1.48402
2.384,0,0,0.000000,6.443829,0.000000,1.48286
2.385,0,0,0.000000,6.446782,0.000000,1.48348
2.386,0,0,0.000000,6.449735,0.000000,1.48455
2.387,0,0,0.000000,6.452688,0.000000,1.48346
2.388,0,0,0.000000,6.455682,0.000000,1.48459
2.389,0,0,0.000000,6.458720,0.000000,1.48531
2.390,0,0,0.000000,6.461759,0.000000,1.48236
2.391,0,0,0.000000,6.464798,0.000000,1.48676
2.392,0,0,0.000000,6.466959,0.000000,1.48393
2.393,0,0,0.000000,6.468145,0.000000,1.48268
2.394,0,0,0.000000,6.469332,0.000000,1.48466
2.395,0,0,0.000000,6.470518,0.000000,1.48268
2.396,0,0,0.000000,6.472183,0.000000,1.48337
2.397,0,0,0.000000,6.474380,0.000000,1.48456
2.398,0,0,0.000000,6.476576,0.000000,1.48344
2.399,0,0,0.000000,6.478773,0.000000,1.48566
2.400,0,0,0.000000,6.480356,0.000000,1.48301
2.401,0,0,0.000000,6.481259,0.000000,1.48318
2.402,0,0,0.000000,6.482162,0.000000,1.48244
2.403,0,0,0.000000,6.483065,0.000000,1.48210
2.404,0,0,0.000000,6.483959,0.000000,1.48316
2.405,0,0,0.000000,6.484845,0.000000,1.48469
2.406,0,0,0.000000,6.485730,0.000000,1.48484
2.407,0,0,0.000000,6.486616,0.000000,1.48268
2.408,0,0,0.000000,6.487199,0.000000,1.48423
2.409,0,0,0.000000,6.487448,0.000000,1.48331
2.410,0,0,0.000000,6.487697,0.000000,1.48405
2.411,0,0,0.000000,6.487946,0.000000,1.48245
2.412,0,0,0.000000,6.488692,1.363808,1.48335
2.413,0,0,0.000000,6.489989,3.816701,1.48375
2.414,0,1,0.000000,6.491286,4.905793,1.48507
2.415,0,1,0.000000,6.492583,4.905807,1.48400
2.416,0,1,0.000000,6.493762,4.905821,1.48331
2.417,0,1,0.000000,6.494811,4.905833,1.48384
2.418,0,1,0.000000,6.495859,4.905872,1.48279
2.419,0,1,0.000000,6.496907,4.905931,1.48331
2.420,0,1,0.000000,6.497628,4.905958,1.48279
2.421,0,1,0.000000,6.497987,4.905958,1.48412
2.422,0,1,0.000000,6.498346,4.905958,1.48384
2.423,0,1,0.000000,6.498705,4.905958,1.48471
2.424,0,1,0.000000,6.498997,4.905918,1.48362
2.425,0,1,0.000000,6.499216,4.905846,1.48366
2.426,0,1,0.000000,6.499434,4.905806,1.48313
2.427,0,1,0.000000,6.499652,4.905791,1.48354
2.428,0,1,0.000000,6.500233,4.905625,1.48378
2.429,0,1,0.000000,6.501215,4.905338,1.48369
2.430,0,1,0.000000,6.502198,4.904922,1.48464
2.431,0,1,0.000000,6.503181,4.904404,1.48459
2.432,0,1,0.000000,6.503251,4.903902,1.48315
2.433,0,1,0.000000,6.502307,4.903412,1.48575
2.434,0,1,0.000000,6.501365,4.902943,1.48331
2.435,0,1,0.000000,6.500422,4.902489,1.48335
2.436,0,1,0.000000,6.499696,4.902042,1.48370
2.437,0,1,0.000000,6.499212,4.901602,1.48638
2.438,0,1,0.000000,6.498727,4.901200,1.48395
2.439,0,1,0.000000,6.498243,4.900829,1.48383
2.440,0,1,0.000000,6.496583,4.900529,1.48440
2.441,0,1,0.000000,6.493618,4.900286,1.48455
2.442,0,1,0.000000,6.490652,4.900095,1.48408
2.443,0,1,0.000000,6.487687,4.899944,1.48307
2.444,0,1,0.000000,6.484680,4.899815,1.48468
2.445,0,1,0.000000,6.481627,4.899701,1.48331
2.446,0,1,0.000000,6.478574,4.899591,1.48488
2.447,0,1,0.000000,6.475521,4.899484,1.48330
2.448,0,1,0.000000,6.471936,4.899362,1.48434
2.449,0,1,0.000000,6.467760,4.899228,1.48255
2.450,0,1,0.000000,6.463584,4.899035,1.48448
2.451,0,1,0.000000,6.459408,4.898796,1.48329
2.452,0,1,0.000000,6.455498,4.898476,1.48438
2.453,0,1,0.000000,6.451883,4.898093,1.48168
2.454,0,1,0.000000,6.448269,4.897732,1.48278
2.455,0,1,0.000000,6.444654,4.897390,1.48381
2.456,0,1,0.000000,6.441125,4.897163,1.48376
