"Time","59 Left DS","60 Right DS","37a CoMy (cm)","v5 L COP","28 HLy (cm)","33 FLy (cm)","67 xCoM","v3 R COP","35 FRy (cm)","30 HRy (cm)"
2.726,1,0,5.742624,6.179875,6.628857,5.730805,5.554508,0.000000,4.775013,4.219013
2.727,1,0,5.744013,6.180387,6.629605,5.731052,5.553171,0.000000,4.765574,4.221490
2.728,1,0,5.745402,6.180865,6.630352,5.731299,5.551833,0.000000,4.756136,4.223969
2.729,1,0,5.746438,6.181231,6.631067,5.731473,5.550195,0.000000,4.746723,4.226454
2.730,1,0,5.745224,6.181195,6.631575,5.731177,5.546647,0.000000,4.737476,4.228991
2.731,1,0,5.744009,6.181216,6.632082,5.730882,5.543099,0.000000,4.728228,4.231527
2.732,1,0,5.742796,6.181442,6.632590,5.730586,5.539552,0.000000,4.718980,4.234064
2.733,1,0,5.741986,6.181916,6.633182,5.730684,5.536444,0.000000,4.709652,4.236470
2.734,1,0,5.743745,6.183285,6.634307,5.733288,5.536127,0.000000,4.699808,4.238050
2.735,1,0,5.745505,6.184854,6.635431,5.735891,5.535810,0.000000,4.689965,4.239630
2.736,1,0,5.747264,6.187138,6.636556,5.738494,5.535492,0.000000,4.680121,4.241210
2.737,1,0,5.747810,6.189506,6.637859,5.741121,5.533998,0.000000,4.670268,4.242761
2.738,1,0,5.740648,6.192172,6.640296,5.743898,5.525030,0.000000,4.660347,4.244124
2.739,1,0,5.733486,6.194815,6.642734,5.746676,5.516060,0.000000,4.650427,4.245487
2.740,1,0,5.726324,6.197373,6.645171,5.749453,5.507092,0.000000,4.640506,4.246850
2.741,1,0,5.719815,6.199832,6.647562,5.752108,5.498829,0.000000,4.630534,4.248219
2.742,1,0,5.717459,6.201935,6.649660,5.753985,5.495055,0.000000,4.620230,4.249620
2.743,1,0,5.715104,6.203992,6.651758,5.755862,5.491281,0.000000,4.609926,4.251022
2.744,1,0,5.712748,6.205881,6.653856,5.757740,5.487506,0.000000,4.599621,4.252423
2.745,1,0,5.709984,6.207805,6.656121,5.759527,5.483365,0.000000,4.589287,4.253887
2.746,1,0,5.704629,6.209854,6.659441,5.760742,5.476892,0.000000,4.578757,4.255743
2.747,1,0,5.699275,6.211991,6.662761,5.761957,5.470419,0.000000,4.568227,4.257599
2.748,1,0,5.693921,6.214444,6.666080,5.763172,5.463946,0.000000,4.557697,4.259455
2.749,1,0,5.688315,6.216994,6.669466,5.764464,5.457232,0.000000,4.547268,4.261178
2.750,1,0,5.681111,6.219897,6.673265,5.766241,5.448994,0.000000,4.537481,4.262055
2.751,1,0,5.673908,6.222754,6.677065,5.768017,5.440755,0.000000,4.527694,4.262932
2.752,1,0,5.666705,6.225446,6.680865,5.769794,5.432516,0.000000,4.517907,4.263808
2.753,1,0,5.659108,6.227949,6.684722,5.771157,5.423897,0.000000,4.508099,4.264602
2.754,1,0,5.649007,6.229768,6.688941,5.769888,5.412869,0.000000,4.498150,4.264869
2.755,1,0,5.638906,6.231449,6.693161,5.768619,5.401840,0.000000,4.488201,4.265136
2.756,1,0,5.628805,6.232631,6.697380,5.767350,5.390811,0.000000,4.478252,4.265403
2.757,1,0,5.618585,6.233772,6.701418,5.766140,5.379642,0.000000,4.468265,4.265558
2.758,1,0,5.607604,6.234763,6.704308,5.765297,5.367579,0.000000,4.458032,4.265000
2.759,1,0,5.596623,6.235767,6.707198,5.764455,5.355516,0.000000,4.447798,4.264442
2.760,1,0,5.585642,6.236818,6.710088,5.763612,5.343453,0.000000,4.437565,4.263885
2.761,1,0,5.574598,6.237918,6.713074,5.762779,5.331268,0.000000,4.427237,4.263441
2.762,1,0,5.563146,6.239194,6.716671,5.762006,5.318312,0.000000,4.416310,4.263726
2.763,1,0,5.551693,6.240524,6.720267,5.761233,5.305355,0.000000,4.405383,4.264011
2.764,1,0,5.540241,6.242052,6.723865,5.760459,5.292398,0.000000,4.394456,4.264296
2.765,1,0,5.528980,6.243621,6.727502,5.759720,5.279583,0.000000,4.383538,4.264666
2.766,1,0,5.518930,6.245343,6.731396,5.759192,5.267666,0.000000,4.372677,4.265580
2.767,1,0,5.508880,6.247050,6.735291,5.758666,5.255748,0.000000,4.361815,4.266493
2.768,1,0,5.498830,6.248702,6.739185,5.758139,5.243830,0.000000,4.350954,4.267407
2.769,1,0,5.489153,6.250295,6.742950,5.757672,5.232275,0.000000,4.339993,4.268311
2.770,1,0,5.481852,6.251677,6.745893,5.757589,5.223027,0.000000,4.328401,4.269152
2.771,1,0,5.474550,6.253078,6.748837,5.757507,5.213779,0.000000,4.316808,4.269993
2.772,1,0,5.467248,6.254549,6.751781,5.757424,5.204530,0.000000,4.305216,4.270834
2.773,1,0,5.460583,6.256115,6.754732,5.757465,5.195946,0.000000,4.293629,4.271585
2.774,1,0,5.457965,6.258022,6.757738,5.758290,5.191582,0.000000,4.282082,4.271769
2.775,1,0,5.455348,6.259933,6.760744,5.759114,5.187218,0.000000,4.270534,4.271952
2.776,1,0,5.452730,6.261856,6.763750,5.759938,5.182853,0.000000,4.258986,4.272135
2.777,1,0,5.450306,6.263667,6.766629,5.760674,5.178758,0.000000,4.247437,4.272435
2.778,1,0,5.449120,6.265078,6.768701,5.760842,5.176374,0.000000,4.235884,4.273475
2.779,1,0,5.447932,6.266371,6.770772,5.761011,5.173991,0.000000,4.224330,4.274516
2.780,1,0,5.446745,6.267244,6.772844,5.761179,5.171607,0.000000,4.212777,4.275556
2.781,1,0,5.444846,6.268026,6.774645,5.761391,5.168646,0.000000,4.201249,4.276526
2.782,1,0,5.438418,6.268478,6.774734,5.761877,5.162019,0.000000,4.189880,4.277054
2.783,1,0,5.431991,6.268863,6.774822,5.762363,5.155393,0.000000,4.178511,4.277583
2.784,1,0,5.425563,6.269010,6.774909,5.762849,5.148766,0.000000,4.167142,4.278111
2.785,1,0,5.420012,6.269109,6.774828,5.763367,5.143172,0.000000,4.155905,4.278644
2.786,1,0,5.420028,6.269036,6.773669,5.764086,5.144136,0.000000,4.145503,4.279211
2.787,1,0,5.420043,6.268904,6.772510,5.764805,5.145101,0.000000,4.135099,4.279777
2.788,1,0,5.420059,6.268559,6.771350,5.765524,5.146065,0.000000,4.124697,4.280343
2.789,1,0,5.420067,6.268148,6.770113,5.766191,5.147171,0.000000,4.114348,4.280744
2.790,1,0,5.420022,6.267495,6.768383,5.766519,5.149185,0.000000,4.104342,4.280096
2.791,1,0,5.419978,6.266823,6.766653,5.766848,5.151199,0.000000,4.094336,4.279448
2.792,1,0,5.419933,6.266081,6.764922,5.767176,5.153213,0.000000,4.084329,4.278799
2.793,1,0,5.419693,6.265356,6.763210,5.767456,5.155153,0.000000,4.074545,4.278234
2.794,1,0,5.418209,6.264693,6.761610,5.767421,5.156634,0.000000,4.066174,4.278197
2.795,1,0,5.416726,6.263969,6.760010,5.767385,5.158114,0.000000,4.057802,4.278160
2.796,1,0,5.415242,6.263021,6.758410,5.767351,5.159595,0.000000,4.049431,4.278123
2.797,1,0,5.413478,6.261927,6.756598,5.767249,5.160873,0.000000,4.041234,4.278096
2.798,1,0,5.409933,6.260313,6.753438,5.766723,5.160862,0.000000,4.034154,4.278132
2.799,1,0,5.406388,6.258606,6.750278,5.766197,5.160852,0.000000,4.027073,4.278168
2.800,1,0,5.402843,6.256568,6.747118,5.765671,5.160842,0.000000,4.019992,4.278203
2.801,1,0,5.399187,6.254517,6.743955,5.765080,5.160720,0.000000,4.012985,4.278243
2.802,1,0,5.394825,6.252414,6.740769,5.764081,5.159890,0.000000,4.006445,4.278306
2.803,1,0,5.390464,6.250315,6.737582,5.763081,5.159060,0.000000,3.999906,4.278369
2.804,1,0,5.386102,6.248230,6.734396,5.762081,5.158230,0.000000,3.993366,4.278432
2.805,1,0,5.381334,6.246156,6.731248,5.761086,5.156954,0.000000,3.986906,4.278559
2.806,1,0,5.373985,6.244120,6.728349,5.760115,5.152840,0.000000,3.980953,4.279096
2.807,1,0,5.366636,6.242125,6.725451,5.759144,5.148726,0.000000,3.974999,4.279633
2.808,1,0,5.359286,6.240276,6.722551,5.758173,5.144611,0.000000,3.969046,4.280170
2.809,1,0,5.352015,6.238511,6.720040,5.757051,5.140482,0.000000,3.963142,4.280713
2.810,1,0,5.345236,6.237049,6.719994,5.754971,5.136263,0.000000,3.957551,4.281292
2.811,1,0,5.338458,6.235747,6.719947,5.752890,5.132043,0.000000,3.951960,4.281871
2.812,1,0,5.331680,6.235021,6.719900,5.750809,5.127823,0.000000,3.946368,4.282451
2.813,1,0,5.325454,6.234497,6.720008,5.748958,5.124021,0.000000,3.940770,4.283008
2.814,1,0,5.322739,6.234703,6.721093,5.748564,5.122866,0.000000,3.935122,4.283427
2.815,1,0,5.320024,6.234965,6.722178,5.748170,5.121711,0.000000,3.929473,4.283845
2.816,1,0,5.317309,6.235431,6.723264,5.747776,5.120556,0.000000,3.923825,4.284264
2.817,1,0,5.314038,6.235807,6.724314,5.747338,5.118709,0.000000,3.918304,4.284643
2.818,1,0,5.307231,6.235858,6.725138,5.746615,5.112470,0.000000,3.913590,4.284771
2.819,1,0,5.300425,6.235909,6.725963,5.745893,5.106230,0.000000,3.908876,4.284899
2.820,1,0,5.293618,6.235959,6.726787,5.745171,5.099990,0.000000,3.904162,4.285027
2.821,1,0,5.286915,6.236127,6.727797,5.744453,5.093756,0.000000,3.899505,4.285203
2.822,1,0,5.280872,6.236722,6.729987,5.743765,5.087555,0.000000,3.895207,4.285687
2.823,1,0,5.274829,6.237380,6.732178,5.743078,5.081354,0.000000,3.890909,4.286171
2.824,1,0,5.268785,6.238265,6.734368,5.742391,5.075153,0.000000,3.886610,4.286655
2.825,1,0,5.263456,6.239127,6.736627,5.741619,5.069595,0.000000,3.882390,4.287058
2.826,1,0,5.262661,6.239902,6.739317,5.740311,5.068117,0.000000,3.878662,4.286945
2.827,1,0,5.261866,5.560293,6.742008,5.739003,5.066639,0.000000,3.874933,4.286832
2.828,0,0,5.261071,2.440039,6.744698,5.737695,5.065161,0.000000,3.871205,4.286720
