"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","56 lHL swon","55 rFL swoff","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
5.555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.942116,128.994781,81.404716,111.228172,4.968240,16.596827,4.261361,18.977146,5.617982,16.614883,0,4.035094,12.725411,6.067906,15.672124,7.869720,19.271616,7.816535,12.759912,8.306110,12.732743,8.934571,13.598633,8.525381,14.951201,9.913559,15.152112,10.161466,16.196133,0,0.00130,0.00097,0.00062,0.00070,0.00125,0.00581,0.00107,0.00089,-1.47855,0.09777,3.27655,,
5.556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.984657,129.887482,81.488220,111.047821,4.969867,16.600138,4.267112,18.953739,5.611025,16.612783,0,4.029832,12.714753,6.071828,15.659903,7.876289,19.257481,7.824125,12.743083,8.307343,12.725493,8.928082,13.604330,8.523524,14.955716,9.912226,15.151685,10.160309,16.194866,0,0.00129,0.00099,0.00061,0.00070,0.00125,0.00579,0.00106,0.00093,-1.47895,0.09816,3.27686,,
5.557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.027191,130.780182,81.571724,110.867462,4.971495,16.603449,4.272862,18.930332,5.604068,16.610685,0,4.024571,12.704095,6.075749,15.647682,7.882859,19.243343,7.831715,12.726253,8.308578,12.718245,8.921594,13.610026,8.521668,14.960230,9.910892,15.151258,10.159153,16.193600,0,0.00127,0.00100,0.00061,0.00070,0.00129,0.00582,0.00118,0.00096,-1.47910,0.09830,3.27726,,
5.558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.069733,131.672882,81.655235,110.687111,4.973122,16.606762,4.278614,18.906927,5.597111,16.608587,0,4.019310,12.693437,6.079671,15.635461,7.889429,19.229208,7.839304,12.709423,8.309811,12.710995,8.915105,13.615723,8.519812,14.964745,9.909558,15.150831,10.157996,16.192333,0,0.00124,0.00092,0.00057,0.00066,0.00131,0.00583,0.00116,0.00095,-1.47947,0.09820,3.27772,,
5.559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.020859,132.509216,81.825371,110.548782,4.976285,16.610397,4.277715,18.893694,5.599312,16.613001,0,4.014997,12.683734,6.083400,15.624115,7.895030,19.218334,7.843353,12.690084,8.311677,12.706614,8.907203,13.617882,8.518546,14.967856,9.908475,15.150069,10.156405,16.191189,0,0.00122,0.00087,0.00053,0.00063,0.00128,0.00575,0.00116,0.00095,-1.47902,0.09843,3.27799,,
5.560,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.916412,133.311295,82.048157,110.435997,4.980381,16.614229,4.272776,18.886646,5.607078,16.621372,0,4.011260,12.674612,6.087011,15.613302,7.900044,19.209444,7.845249,12.669222,8.313929,12.703975,8.898441,13.617890,8.517641,14.970116,9.907543,15.149103,10.154551,16.190119,0,0.00122,0.00087,0.00054,0.00063,0.00108,0.00476,0.00114,0.00129,-1.47875,0.09882,3.27814,,
5.561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.811966,134.113358,82.270943,110.323212,4.984477,16.618061,4.267836,18.879597,5.614844,16.629742,0,4.007523,12.665490,6.090623,15.602489,7.905058,19.200554,7.847146,12.648359,8.316180,12.701337,8.889680,13.617899,8.516735,14.972375,9.906612,15.148137,10.152696,16.189049,0,0.00114,0.00089,0.00055,0.00065,0.00101,0.00469,0.00109,0.00143,-1.48224,0.09872,3.27782,,
5.562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.707535,134.915436,82.493729,110.210426,4.988574,16.621893,4.262897,18.872549,5.622611,16.638113,0,4.003787,12.656368,6.094235,15.591676,7.910072,19.191664,7.849042,12.627497,8.318432,12.698698,8.880919,13.617908,8.515830,14.974634,9.905681,15.147171,10.150841,16.187979,0,0.00103,0.00087,0.00056,0.00066,0.00102,0.00468,0.00107,0.00163,-1.47941,0.09868,3.27721,,
5.563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.015198,135.673615,82.769623,110.120499,4.990814,16.627008,4.259238,18.861744,5.630373,16.656473,0,4.000225,12.649630,6.099103,15.578781,7.912112,19.180296,7.850428,12.613205,8.318952,12.694386,8.873504,13.618457,8.515467,14.975753,9.905207,15.146881,10.149467,16.187151,0,0.00102,0.00110,0.00058,0.00070,0.00103,0.00382,0.00105,0.00200,-1.47774,0.09903,3.27698,,
5.564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.965591,136.405121,83.077797,110.044472,4.991927,16.632904,4.256359,18.848654,5.638134,16.680902,0,3.996769,12.644341,6.104735,15.564623,7.912343,19.167425,7.851504,12.602906,8.318420,12.689059,8.866905,13.619334,8.515434,14.976180,9.905010,15.147002,10.148388,16.186470,0,0.00103,0.00118,0.00057,0.00072,0.00101,0.00335,0.00105,0.00202,-1.47764,0.09912,3.27698,,
5.565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.915985,137.136642,83.385971,109.968437,4.993040,16.638800,4.253479,18.835566,5.645894,16.705334,0,3.993314,12.639051,6.110367,15.550464,7.912574,19.154552,7.852580,12.592608,8.317888,12.683731,8.860307,13.620212,8.515401,14.976606,9.904814,15.147123,10.147307,16.185791,0,0.00100,0.00118,0.00057,0.00077,0.00102,0.00328,0.00103,0.00212,-1.47754,0.09889,3.27684,,
5.566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.866379,137.868149,83.694145,109.892410,4.994153,16.644697,4.250600,18.822475,5.653654,16.729763,0,3.989859,12.633762,6.115999,15.536305,7.912806,19.141682,7.853655,12.582310,8.317357,12.678404,8.853708,13.621089,8.515368,14.977034,9.904617,15.147244,10.146227,16.185110,0,0.00094,0.00122,0.00056,0.00085,0.00102,0.00327,0.00107,0.00228,-1.47960,0.09893,3.27661,,
5.567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.737213,138.615982,84.021950,109.807335,4.994597,16.644085,4.252951,18.809902,5.658866,16.762070,0,3.986374,12.627836,6.119656,15.524805,7.912153,19.127037,7.853098,12.573463,8.317320,12.672453,8.846553,13.619256,8.515712,14.975774,9.904783,15.146441,10.144559,16.184832,0,0.00091,0.00124,0.00059,0.00087,0.00101,0.00325,0.00174,0.00234,-1.47892,0.09914,3.27680,,
5.568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.559692,139.373734,84.361679,109.716759,4.994633,16.639519,4.258482,18.797640,5.662530,16.799160,0,3.982871,12.621523,6.122111,15.514920,7.910964,19.111317,7.851549,12.565501,8.317585,12.666124,8.839058,13.615776,8.516286,14.973488,9.905169,15.145076,10.142534,16.184795,0,0.00090,0.00130,0.00060,0.00089,0.00091,0.00323,0.00198,0.00271,-1.47830,0.09915,3.27726,,
5.569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.382187,140.131470,84.701416,109.626190,4.994670,16.634954,4.264012,18.785379,5.666194,16.836252,0,3.979368,12.615210,6.124566,15.505035,7.909774,19.095596,7.850000,12.557538,8.317849,12.659795,8.831563,13.612296,8.516859,14.971203,9.905556,15.143710,10.140510,16.184761,0,0.00088,0.00136,0.00061,0.00098,0.00079,0.00320,0.00202,0.00291,-1.47969,0.09901,3.27753,,
5.570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.204666,140.889221,85.041145,109.535614,4.994706,16.630388,4.269543,18.773119,5.669858,16.873343,0,3.975865,12.608896,6.127021,15.495151,7.908585,19.079876,7.848451,12.549575,8.318113,12.653466,8.824068,13.608816,8.517433,14.968918,9.905942,15.142344,10.138485,16.184727,0,0.00087,0.00137,0.00062,0.00101,0.00069,0.00317,0.00251,0.00293,-1.47877,0.09899,3.27768,,
5.571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.178757,141.479156,85.213699,109.377983,4.997873,16.627829,4.270123,18.757654,5.679163,16.914291,0,3.970841,12.602919,6.126306,15.482218,7.906312,19.064093,7.849335,12.541064,8.320503,12.647859,8.817830,13.604851,8.518380,14.967279,9.906392,15.141216,10.136984,16.184315,0,0.00087,0.00142,0.00063,0.00104,0.00069,0.00294,0.00271,0.00337,-1.47806,0.09917,3.27774,,
5.572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.244965,141.967133,85.284653,109.179588,5.002943,16.626490,4.267695,18.740240,5.691896,16.957586,0,3.964892,12.597145,6.123663,15.467434,7.903380,19.048271,7.851696,12.532220,8.324183,12.642690,8.812357,13.600591,8.519554,14.966036,9.906882,15.140232,10.135800,16.183674,0,0.00088,0.00145,0.00062,0.00113,0.00066,0.00224,0.00278,0.00361,-1.48079,0.09920,3.27774,,
5.573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.311172,142.455109,85.355614,108.981194,5.008012,16.625151,4.265267,18.722828,5.704629,17.000879,0,3.958943,12.591372,6.121021,15.452649,7.900449,19.032450,7.854058,12.523376,8.327865,12.637521,8.806884,13.596330,8.520728,14.964791,9.907372,15.139247,10.134618,16.183035,0,0.00094,0.00160,0.00062,0.00129,0.00067,0.00209,0.00344,0.00390,-1.47876,0.09895,3.27765,,
5.574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.377380,142.943085,85.426567,108.782799,5.013081,16.623810,4.262839,18.705416,5.717361,17.044172,0,3.952995,12.585598,6.118379,15.437865,7.897517,19.016628,7.856420,12.514531,8.331545,12.632352,8.801410,13.592070,8.521902,14.963547,9.907862,15.138263,10.133435,16.182394,0,0.00094,0.00199,0.00062,0.00135,0.00067,0.00196,0.00453,0.00411,-1.47839,0.09886,3.27749,,
5.575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.840317,143.040848,85.282906,108.507706,5.016564,16.622635,4.258172,18.691406,5.728535,17.094379,0,3.948521,12.583416,6.117637,15.427637,7.898908,19.000463,7.860715,12.506984,8.336345,12.628643,8.800767,13.590840,8.523396,14.964545,9.909195,15.137022,10.132475,16.182713,0,0.00095,0.00212,0.00062,0.00142,0.00065,0.00097,0.00569,0.00400,-1.47906,0.09905,3.27706,,
5.576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.544357,142.901505,85.008812,108.186005,5.019083,16.621559,4.252143,18.679466,5.738761,17.148787,0,3.944943,12.583416,6.118050,15.420177,7.902926,18.984091,7.866185,12.500226,8.341825,12.625822,8.803059,13.591454,8.525084,14.966907,9.911040,15.135625,10.131650,16.183617,0,0.00092,0.00215,0.00062,0.00149,0.00061,0.00079,0.00577,0.00396,-1.47796,0.09901,3.27645,,
5.577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.248383,142.762146,84.734718,107.864296,5.021602,16.620483,4.246115,18.667526,5.748988,17.203194,0,3.941365,12.583416,6.118463,15.412717,7.906944,18.967716,7.871655,12.493467,8.347306,12.623001,8.805350,13.592067,8.526772,14.969268,9.912886,15.134228,10.130826,16.184519,0,0.00096,0.00237,0.00060,0.00152,0.00057,0.00076,0.00567,0.00395,-1.47842,0.09866,3.27645,,
5.578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.952423,142.622787,84.460625,107.542587,5.024121,16.619406,4.240087,18.655586,5.759214,17.257601,0,3.937787,12.583416,6.118876,15.405257,7.910962,18.951344,7.877126,12.486710,8.352787,12.620180,8.807643,13.592680,8.528461,14.971629,9.914731,15.132832,10.130001,16.185421,0,0.00104,0.00246,0.00059,0.00156,0.00055,0.00076,0.00566,0.00395,-1.47809,0.09861,3.27683,,
5.579,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.967377,142.089569,84.050812,107.258690,5.027540,16.620825,4.237318,18.644957,5.768240,17.302364,0,3.932274,12.583416,6.119308,15.394996,7.914874,18.938070,7.881770,12.481247,8.358594,12.622428,8.814525,13.596600,8.530478,14.973208,9.916837,15.132287,10.127973,16.186716,0,0.00128,0.00267,0.00059,0.00163,0.00052,0.00078,0.00565,0.00395,-1.47870,0.09883,3.27698,,
5.580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.171280,141.316986,83.558517,106.997765,5.031505,16.623760,4.236531,18.635120,5.776538,17.341269,0,3.925586,12.583416,6.119750,15.383032,7.918720,18.926680,7.885912,12.476573,8.364599,12.627756,8.824197,13.602529,8.532698,14.974313,9.919101,15.132260,10.125214,16.188251,0,0.00141,0.00285,0.00059,0.00179,0.00051,0.00080,0.00563,0.00363,-1.47669,0.09872,3.27698,,
5.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.375183,140.544418,83.066223,106.736847,5.035470,16.626696,4.235744,18.625286,5.784835,17.380171,0,3.918899,12.583416,6.120193,15.371067,7.922567,18.915289,7.890054,12.471899,8.370605,12.633084,8.833869,13.608458,8.534917,14.975417,9.921366,15.132234,10.122455,16.189785,0,0.00150,0.00318,0.00059,0.00182,0.00051,0.00079,0.00565,0.00359,-1.47914,0.09840,3.27698,,
5.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.579071,139.771835,82.573929,106.475922,5.039435,16.629631,4.234956,18.615450,5.793133,17.419073,0,3.912210,12.583416,6.120636,15.359103,7.926414,18.903898,7.894197,12.467225,8.376610,12.638412,8.843541,13.614387,8.537136,14.976521,9.923630,15.132207,10.119696,16.191320,0,0.00152,0.00329,0.00059,0.00184,0.00048,0.00079,0.00634,0.00349,-1.48099,0.09845,3.27698,,
5.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138.684540,138.854019,81.975800,106.223511,5.041683,16.632599,4.230667,18.602371,5.800568,17.464329,0,3.905272,12.583416,6.123239,15.347737,7.924227,18.891998,7.899085,12.465666,8.386306,12.646914,8.858063,13.617645,8.540151,14.976973,9.926042,15.131785,10.118281,16.192194,0,0.00151,0.00319,0.00060,0.00180,0.00049,0.00078,0.00699,0.00304,-1.47839,0.09866,3.27707,,
5.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.730194,137.847946,81.313362,105.976273,5.042887,16.635588,4.224250,18.587318,5.807478,17.513447,0,3.898180,12.583416,6.127154,15.336734,7.918373,18.879787,7.904426,12.466001,8.398246,12.657346,8.875531,13.619282,8.543648,14.977027,9.928542,15.131122,10.117685,16.192665,0,0.00151,0.00309,0.00065,0.00181,0.00051,0.00078,0.00722,0.00303,-1.47813,0.09858,3.27722,,
5.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.775848,136.841858,80.650925,105.729027,5.044092,16.638575,4.217833,18.572268,5.814389,17.562563,0,3.891088,12.583416,6.131071,15.325730,7.912519,18.867577,7.909767,12.466335,8.410186,12.667777,8.893000,13.620918,8.547145,14.977081,9.931044,15.130459,10.117089,16.193138,0,0.00151,0.00310,0.00067,0.00176,0.00049,0.00077,0.00727,0.00293,-1.47893,0.09837,3.27724,,
5.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.821503,135.835785,79.988487,105.481789,5.045296,16.641563,4.211416,18.557217,5.821300,17.611679,0,3.883997,12.583416,6.134986,15.314727,7.906665,18.855366,7.915108,12.466669,8.422126,12.678208,8.910467,13.622554,8.550642,14.977136,9.933544,15.129796,10.116493,16.193609,0,0.00152,0.00307,0.00068,0.00166,0.00048,0.00076,0.00722,0.00293,-1.47863,0.09835,3.27716,,
5.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.237625,134.610260,79.310829,105.288849,5.045637,16.643349,4.212010,18.544947,5.822906,17.652889,0,3.877354,12.587347,6.136320,15.306828,7.907603,18.837599,7.923863,12.469936,8.436907,12.690698,8.928998,13.627334,8.554343,14.978364,9.937323,15.129680,10.116385,16.193535,0,0.00156,0.00306,0.00067,0.00164,0.00048,0.00076,0.00649,0.00292,-1.47938,0.09850,3.27708,,
5.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.878891,133.251389,78.623917,105.128914,5.045454,16.644403,4.216865,18.534369,5.821290,17.689295,0,3.870985,12.593667,6.136085,15.300814,7.912670,18.816454,7.934692,12.474985,8.453414,12.704437,8.948174,13.634023,8.558168,14.980306,9.941876,15.129895,10.116572,16.193125,0,0.00156,0.00298,0.00067,0.00161,0.00049,0.00075,0.00618,0.00259,-1.47914,0.09852,3.27701,,
5.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.520172,131.892502,77.937012,104.968987,5.045270,16.645456,4.221720,18.523790,5.819673,17.725698,0,3.864615,12.599986,6.135850,15.294800,7.917736,18.795309,7.945522,12.480034,8.469922,12.718177,8.967351,13.640712,8.561994,14.982247,9.946431,15.130111,10.116760,16.192717,0,0.00154,0.00294,0.00066,0.00153,0.00047,0.00076,0.00613,0.00238,-1.48021,0.09831,3.27693,,
5.590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.161438,130.533615,77.250107,104.809052,5.045087,16.646511,4.226575,18.513210,5.818057,17.762104,0,3.858246,12.606306,6.135615,15.288786,7.922801,18.774164,7.956352,12.485083,8.486429,12.731916,8.986526,13.647401,8.565820,14.984189,9.950986,15.130326,10.116948,16.192308,0,0.00159,0.00297,0.00066,0.00155,0.00048,0.00076,0.00571,0.00234,-1.48137,0.09833,3.27685,,
5.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.766418,128.827377,76.732315,104.791061,5.045596,16.648542,4.230313,18.499210,5.817712,17.802485,0,3.841837,12.623009,6.134004,15.275243,7.924569,18.761015,7.966146,12.496907,8.504598,12.760935,9.007143,13.654925,8.570079,14.983751,9.954776,15.131371,10.117109,16.193073,0,0.00169,0.00298,0.00067,0.00157,0.00049,0.00077,0.00554,0.00189,-1.47986,0.09864,3.27678,,
5.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.349319,126.910042,76.317307,104.859329,5.046526,16.651167,4.233373,18.483130,5.818140,17.845280,0,3.819328,12.646020,6.131556,15.257125,7.924331,18.752724,7.975312,12.512851,8.523775,12.799238,9.028634,13.662957,8.574601,14.981868,9.958102,15.132918,10.117255,16.194551,0,0.00169,0.00292,0.00068,0.00170,0.00049,0.00079,0.00545,0.00186,-1.47952,0.09868,3.27670,,
5.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.932236,124.992706,75.902290,104.927597,5.047457,16.653793,4.236432,18.467051,5.818568,17.888075,0,3.796818,12.669032,6.129108,15.239007,7.924094,18.744434,7.984478,12.528793,8.542953,12.837541,9.050125,13.670990,8.579123,14.979984,9.961428,15.134465,10.117401,16.196030,0,0.00165,0.00277,0.00069,0.00159,0.00049,0.00079,0.00480,0.00171,-1.47919,0.09862,3.27644,,
5.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.515137,123.075378,75.487282,104.995865,5.048387,16.656418,4.239492,18.450970,5.818996,17.930872,0,3.774309,12.692043,6.126661,15.220888,7.923856,18.736145,7.993644,12.544737,8.562131,12.875844,9.071617,13.679022,8.583646,14.978101,9.964754,15.136013,10.117546,16.197508,0,0.00160,0.00244,0.00071,0.00163,0.00048,0.00077,0.00389,0.00148,-1.47879,0.09895,3.27606,,
5.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.627319,121.133858,75.341034,105.141983,5.050276,16.658094,4.241497,18.439384,5.816940,17.971355,0,3.767272,12.720629,6.125458,15.206643,7.919828,18.722794,7.998812,12.569619,8.572059,12.904532,9.089964,13.681564,8.588202,14.973544,9.969012,15.138236,10.118046,16.198271,0,0.00160,0.00226,0.00071,0.00157,0.00049,0.00077,0.00335,0.00147,-1.48033,0.09934,3.27628,,
5.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.453415,119.177635,75.358131,105.335426,5.052749,16.659195,4.242861,18.430532,5.813374,18.010433,0,3.769640,12.752602,6.125012,15.194752,7.913497,18.706369,8.001552,12.599934,8.576365,12.927379,9.106400,13.680770,8.592779,14.967362,9.973837,15.140869,10.118760,16.198599,0,0.00176,0.00222,0.00073,0.00149,0.00048,0.00073,0.00358,0.00155,-1.47834,0.09933,3.27689,,
5.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.279510,117.221420,75.375221,105.528862,5.055222,16.660295,4.244226,18.421680,5.809808,18.049511,0,3.772007,12.784575,6.124567,15.182860,7.907166,18.689943,8.004291,12.630248,8.580673,12.950224,9.122837,13.679976,8.597355,14.961182,9.978662,15.143503,10.119474,16.198927,0,0.00181,0.00204,0.00076,0.00145,0.00049,0.00076,0.00362,0.00157,-1.48226,0.09964,3.27690,,
5.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.105606,115.265198,75.392311,105.722305,5.057694,16.661396,4.245590,18.412828,5.806242,18.088589,0,3.774375,12.816546,6.124121,15.170969,7.900835,18.673517,8.007030,12.660563,8.584980,12.973070,9.139273,13.679182,8.601932,14.955000,9.983487,15.146136,10.120189,16.199255,0,0.00187,0.00200,0.00082,0.00149,0.00050,0.00075,0.00388,0.00158,-1.47906,0.10013,3.27651,,
5.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.309021,113.121986,75.509758,105.882729,5.058998,16.660860,4.249217,18.396959,5.808625,18.123041,0,3.772905,12.850750,6.122320,15.156299,7.896394,18.661205,8.006620,12.698049,8.589879,13.002451,9.149178,13.675127,8.605478,14.948393,9.986667,15.148051,10.120464,16.199789,0,0.00161,0.00191,0.00084,0.00150,0.00051,0.00075,0.00402,0.00175,-1.47972,0.10006,3.27674,,
5.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.741730,110.865143,75.688202,106.023087,5.059593,16.659330,4.254219,18.376823,5.814622,18.154682,0,3.769103,12.886308,6.119695,15.139938,7.893101,18.651390,8.004297,12.739895,8.595139,13.035804,9.155113,13.669090,8.608399,14.941527,9.988848,15.149530,10.120473,16.200447,0,0.00149,0.00178,0.00087,0.00137,0.00053,0.00073,0.00444,0.00216,-1.48122,0.10012,3.27735,,
5.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.174454,108.608292,75.866638,106.163452,5.060187,16.657801,4.259222,18.356688,5.820621,18.186323,0,3.765301,12.921866,6.117070,15.123578,7.889809,18.641577,8.001974,12.781740,8.600398,13.069157,9.161049,13.663054,8.611320,14.934662,9.991028,15.151009,10.120481,16.201105,0,0.00141,0.00160,0.00090,0.00133,0.00053,0.00073,0.00511,0.00231,-1.47881,0.10051,3.27778,,
5.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.607162,106.351440,76.045074,106.303810,5.060781,16.656269,4.264224,18.336552,5.826618,18.217962,0,3.761499,12.957424,6.114446,15.107218,7.886517,18.631763,7.999651,12.823586,8.605658,13.102509,9.166985,13.657018,8.614242,14.927795,9.993209,15.152488,10.120490,16.201763,0,0.00170,0.00163,0.00091,0.00140,0.00055,0.00074,0.00486,0.00232,-1.47333,0.10052,3.27808,,
5.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.303589,104.051666,76.148087,106.401619,5.061344,16.655245,4.265533,18.322113,5.827331,18.255697,0,3.760207,12.989596,6.113896,15.096332,7.889349,18.629316,8.005584,12.866720,8.606201,13.134383,9.171418,13.650925,8.616871,14.922583,9.994923,15.152642,10.120201,16.201534,0,0.00177,0.00212,0.00089,0.00154,0.00054,0.00073,0.00419,0.00232,-1.47856,0.10039,3.27792,,
5.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.160294,101.725807,76.205254,106.473572,5.061888,16.654528,4.264597,18.311138,5.824830,18.297134,0,3.760441,13.019710,6.114609,15.088774,7.895904,18.631348,8.016535,12.910638,8.603877,13.165359,9.174938,13.644799,8.619323,14.918373,9.996354,15.151993,10.119732,16.200766,0,0.00180,0.00346,0.00089,0.00161,0.00054,0.00073,0.00401,0.00229,-1.48018,0.10059,3.27746,,
5.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.016983,99.399948,76.262421,106.545517,5.062431,16.653811,4.263662,18.300165,5.822330,18.338570,0,3.760675,13.049824,6.115321,15.081215,7.902459,18.633379,8.027486,12.954555,8.601554,13.196336,9.178458,13.638673,8.621775,14.914164,9.997786,15.151342,10.119262,16.199997,0,0.00186,0.00402,0.00087,0.00167,0.00054,0.00072,0.00451,0.00231,-1.47967,0.10071,3.27728,,
5.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.873688,97.074089,76.319595,106.617470,5.062974,16.653093,4.262727,18.289190,5.819830,18.380007,0,3.760909,13.079938,6.116034,15.073657,7.909013,18.635410,8.038437,12.998472,8.599231,13.227312,9.181979,13.632546,8.624226,14.909954,9.999217,15.150693,10.118793,16.199226,0,0.00202,0.00479,0.00089,0.00169,0.00054,0.00073,0.00513,0.00219,-1.47808,0.10052,3.27728,,
5.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.368317,95.181976,76.377953,106.650574,5.064887,16.652237,4.261254,18.281088,5.814860,18.409224,0,3.760200,13.110119,6.117407,15.064356,7.903125,18.620785,8.042280,13.029217,8.593806,13.250487,9.185847,13.629542,8.625443,14.907086,10.000958,15.151234,10.119450,16.199423,0,0.00205,0.00489,0.00098,0.00179,0.00054,0.00071,0.00525,0.00209,-1.47727,0.10061,3.27719,,
