"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
1.224,0,0,-2.147286,4.741821,0.000000,0.000000,4.633137,3.859476,3.219456,-1.47791
1.225,0,0,-2.281762,4.739215,0.000000,0.000000,4.625007,3.864837,3.220867,-1.47980
1.226,0,0,-2.416237,4.736610,0.000000,0.000000,4.616787,3.870198,3.222277,-1.47957
1.227,0,0,-2.550713,4.734004,0.000000,0.000000,4.608377,3.875558,3.223687,-1.48012
1.228,0,0,-2.686770,4.731282,0.000000,0.000000,4.599886,3.881629,3.225312,-1.47864
1.229,0,0,-2.827782,4.728193,0.000000,0.000000,4.591229,3.889924,3.227608,-1.47858
1.230,0,0,-2.968794,4.725105,0.000000,0.000000,4.582501,3.898218,3.229904,-1.47968
1.231,0,0,-3.109807,4.722016,0.000000,0.000000,4.573627,3.906513,3.232200,-1.47755
1.232,0,0,-3.248016,4.718869,0.000000,0.000000,4.564695,3.914185,3.233775,-1.48022
1.233,0,0,-3.377448,4.715537,0.000000,0.000000,4.555646,3.919907,3.233091,-1.47862
1.234,0,0,-3.506879,4.712204,0.000000,0.000000,4.546562,3.925628,3.232407,-1.47857
1.235,0,0,-3.636311,4.708872,0.000000,0.000000,4.537404,3.931350,3.231723,-1.47831
1.236,0,0,-3.763728,4.705485,0.000000,0.000000,4.528230,3.938322,3.229845,-1.47827
1.237,0,0,-3.884834,4.701928,0.000000,0.000000,4.519022,3.949208,3.224228,-1.47747
1.238,1,0,-4.005941,4.698371,0.000000,0.582193,4.509819,3.960095,3.218611,-1.47818
1.239,1,0,-4.127048,4.694814,0.000000,2.379085,4.500625,3.970981,3.212993,-1.47961
1.240,1,0,-4.244640,4.691173,0.000000,3.594465,4.491462,3.980703,3.208041,-1.47947
1.241,1,0,-4.351226,4.687264,0.000000,3.596569,4.482366,3.986775,3.205173,-1.47865
1.242,1,0,-4.457811,4.683356,0.000000,3.598372,4.473326,3.992847,3.202305,-1.47840
1.243,1,0,-4.564397,4.679448,0.000000,3.599549,4.464405,3.998920,3.199436,-1.47936
1.244,1,0,-4.669748,4.675488,0.000000,3.600408,4.455554,4.003493,3.197433,-1.47842
1.245,1,0,-4.771232,4.671367,0.000000,3.600600,4.446850,4.003368,3.198141,-1.47910
1.246,1,0,-4.872716,4.667245,0.000000,3.600851,4.438230,4.003244,3.198848,-1.47891
1.247,1,0,-4.974201,4.663124,0.000000,3.601224,4.429783,4.003119,3.199555,-1.47847
1.248,1,0,-5.072804,4.658925,0.000000,3.601943,4.421443,4.002795,3.200796,-1.47900
1.249,1,0,-5.162382,4.654486,0.000000,3.603386,4.413323,4.001844,3.203710,-1.47968
1.250,1,0,-5.251961,4.650046,0.000000,3.604554,4.405331,4.000894,3.206623,-1.48149
1.251,1,0,-5.341539,4.645607,0.000000,3.605149,4.397605,3.999943,3.209537,-1.47913
1.252,1,0,-5.425953,4.641170,0.000000,3.604818,4.390020,3.999022,3.210418,-1.47804
1.253,1,0,-5.494194,4.636737,0.000000,3.602558,4.382729,3.998192,3.204935,-1.48137
1.254,1,0,-5.562433,4.632305,0.000000,3.599760,4.375596,3.997363,3.199451,-1.47934
1.255,1,0,-5.630673,4.627872,0.000000,3.595840,4.368793,3.996533,3.193968,-1.48032
1.256,1,0,-5.693809,4.623461,0.000000,3.592025,4.362178,3.994732,3.189719,-1.47841
1.257,1,0,-5.740956,4.619113,0.000000,3.588431,4.355953,3.989887,3.189335,-1.47839
1.258,1,0,-5.788103,4.614766,0.000000,3.585423,4.349945,3.985042,3.188952,-1.48080
1.259,1,0,-5.835250,4.610419,0.000000,3.583638,4.344390,3.980196,3.188569,-1.47919
1.260,1,0,-5.873019,4.606094,0.000000,3.582718,4.339077,3.977737,3.187848,-1.48012
1.261,1,0,-5.881413,4.601840,0.000000,3.583602,4.334267,3.982749,3.186071,-1.47921
1.262,1,0,-5.889808,4.597585,0.000000,3.584926,4.329710,3.987761,3.184294,-1.47939
1.263,1,0,-5.898202,4.593331,0.000000,3.587169,4.325681,3.992774,3.182516,-1.48045
1.264,1,0,-5.898809,4.589084,0.000000,3.589390,4.321903,3.998000,3.180999,-1.47576
1.265,1,0,-5.875025,4.584861,0.000000,3.591567,4.318645,4.003899,3.180295,-1.47842
1.266,1,0,-5.851240,4.580639,0.000000,3.593995,4.315636,4.009798,3.179592,-1.47986
1.267,1,0,-5.827455,4.576416,0.000000,3.596947,4.313143,4.015696,3.178888,-1.47737
1.268,1,0,-5.792088,4.572209,0.000000,3.600354,4.310906,4.021278,3.178870,-1.48005
1.269,1,0,-5.720440,4.568050,0.000000,3.604709,4.309202,4.025866,3.181000,-1.47940
1.270,1,0,-5.648793,4.563892,0.000000,3.608470,4.307752,4.030455,3.183130,-1.47939
1.271,1,0,-5.577146,4.559733,0.000000,3.610991,4.306831,4.035043,3.185260,-1.47910
1.272,1,0,-5.497361,4.555624,0.000000,3.612040,4.306141,4.038183,3.186258,-1.47822
1.273,1,0,-5.392090,4.551670,0.000000,3.610017,4.305934,4.036787,3.183709,-1.47864
1.274,1,0,-5.286818,4.547716,0.000000,3.608021,4.305935,4.035390,3.181160,-1.47975
1.275,1,0,-5.181546,4.543762,0.000000,3.606080,4.306369,4.033994,3.178611,-1.47712
1.276,1,0,-5.072507,4.539805,0.000000,3.605685,4.307001,4.032976,3.178099,-1.47812
1.277,1,0,-4.951666,4.535841,0.000000,3.608515,4.308047,4.033142,3.183970,-1.47990
1.278,1,0,-4.830825,4.531878,0.000000,3.611461,4.309288,4.033308,3.189842,-1.47961
1.279,1,0,-4.709984,4.527914,0.000000,3.614650,4.310935,4.033473,3.195713,-1.47937
1.280,1,0,-4.584541,4.524034,0.000000,3.616324,4.312764,4.033805,3.198997,-1.48023
1.281,1,0,-4.444684,4.520416,0.000000,3.614836,4.314970,4.034658,3.194178,-1.47867
1.282,1,0,-4.304826,4.516798,0.000000,3.613048,4.317334,4.035511,3.189359,-1.48027
1.283,1,0,-4.164969,4.513180,0.000000,3.610636,4.320024,4.036364,3.184541,-1.48115
1.284,1,0,-4.026398,4.509651,0.000000,3.609388,4.322847,4.037465,3.181093,-1.47866
1.285,1,0,-3.891855,4.506398,0.000000,3.610572,4.325949,4.039347,3.181937,-1.48091
1.286,1,0,-3.757313,4.503145,0.000000,3.611866,4.329175,4.041229,3.182782,-1.47645
1.287,1,0,-3.622770,4.499892,0.000000,3.613390,4.332657,4.043111,3.183627,-1.47949
1.288,1,0,-3.485275,4.496708,0.000000,3.613766,4.336267,4.044346,3.183390,-1.47783
1.289,1,0,-3.338531,4.493742,0.000000,3.611745,4.340143,4.043554,3.179762,-1.47810
1.290,1,0,-3.191787,4.490775,0.000000,3.609609,4.344149,4.042763,3.176134,-1.47863
1.291,1,0,-3.045042,4.487809,0.000000,3.607231,4.348427,4.041971,3.172506,-1.48042
1.292,1,0,-2.897070,4.484967,0.000000,3.605971,4.352818,4.040457,3.171451,-1.48069
1.293,1,0,-2.745252,4.482515,0.000000,3.607043,4.357445,4.036679,3.178458,-1.48046
1.294,1,0,-2.593434,4.480064,0.000000,3.608442,4.362163,4.032902,3.185464,-1.47930
1.295,1,0,-2.441616,4.477612,0.000000,3.610523,4.367071,4.029124,3.192471,-1.47903
1.296,1,0,-2.288254,4.475255,0.000000,3.611933,4.372063,4.026786,3.197253,-1.48080
1.297,1,0,-2.130056,4.473191,0.000000,3.611943,4.377230,4.028958,3.195067,-1.47751
1.298,1,0,-1.971858,4.471128,0.000000,3.611941,4.382481,4.031131,3.192881,-1.47878
1.299,1,0,-1.813660,4.469064,0.000000,3.611915,4.387905,4.033303,3.190695,-1.47932
1.300,1,0,-1.651853,4.467104,0.000000,3.612638,4.393398,4.034884,3.190092,-1.48068
1.301,1,0,-1.478744,4.465468,0.000000,3.614925,4.399032,4.034612,3.194447,-1.48088
1.302,1,0,-1.305634,4.463832,0.000000,3.617067,4.404711,4.034341,3.198802,-1.47739
1.303,1,0,-1.132525,4.462195,0.000000,3.618907,4.410481,4.034069,3.203156,-1.47933
1.304,1,0,-0.962586,4.460692,0.000000,3.619575,4.416277,4.033337,3.205579,-1.47791
1.305,1,0,-0.802578,4.459605,0.000000,3.617800,4.422125,4.031164,3.201952,-1.47982
1.306,1,0,-0.642569,4.458518,0.000000,3.615350,4.427991,4.028991,3.198324,-1.47950
1.307,1,0,-0.482560,4.457430,0.000000,3.611490,4.433895,4.026818,3.194697,-1.47968
1.308,1,0,-0.325429,4.456471,0.000000,3.607763,4.439820,4.025047,3.190721,-1.47691
1.309,1,0,-0.177312,4.455915,0.000000,3.604310,4.445790,4.024539,3.185652,-1.47837
1.310,1,0,-0.029194,4.455359,0.000000,3.601254,4.451783,4.024032,3.180583,-1.47932
1.311,1,0,0.118923,4.454804,0.000000,3.599029,4.457825,4.023523,3.175513,-1.47863
1.312,1,0,0.259610,4.454412,0.000000,3.597302,4.463885,4.023709,3.171205,-1.47996
1.313,1,0,0.377021,4.454532,0.000000,3.596614,4.469980,4.026066,3.169277,-1.47980
1.314,1,0,0.494432,4.454653,0.000000,3.596467,4.476086,4.028424,3.167350,-1.47980
1.315,1,0,0.611844,4.454773,0.000000,3.597448,4.482215,4.030781,3.165422,-1.47979
1.316,1,0,0.724833,4.455004,0.000000,3.598867,4.488365,4.033013,3.164450,-1.48020
1.317,1,0,0.823970,4.455581,0.000000,3.601203,4.494556,4.034853,3.166469,-1.47885
1.318,1,0,0.923107,4.456158,0.000000,3.603296,4.500780,4.036693,3.168487,-1.47781
1.319,1,0,1.022245,4.456735,0.000000,3.604885,4.507074,4.038532,3.170506,-1.47830
1.320,1,0,1.121994,4.457440,0.000000,3.605611,4.513402,4.039573,3.171495,-1.48093
1.321,1,0,1.223660,4.458549,0.000000,3.604539,4.519798,4.038111,3.169262,-1.47762
1.322,1,0,1.325325,4.459657,0.000000,3.603002,4.526218,4.036649,3.167029,-1.47885
1.323,1,0,1.426991,4.460765,0.000000,3.600492,4.532684,4.035187,3.164795,-1.48008
1.324,1,0,1.530323,4.461965,0.000000,3.598083,4.539163,4.033720,3.162498,-1.47752
1.325,1,0,1.638876,4.463449,0.000000,3.595880,4.545668,4.032236,3.160003,-1.48007
1.326,1,0,1.747428,4.464933,0.000000,3.593805,4.552184,4.030751,3.157508,-1.47916
1.327,1,0,1.855981,4.466418,0.000000,3.591997,4.558720,4.029267,3.155013,-1.47927
1.328,1,0,1.967947,4.468000,0.000000,3.590216,4.565263,4.027703,3.152752,-1.47623
1.329,1,0,2.090606,4.469892,0.000000,3.588492,4.571819,4.025889,3.151225,-1.47917
1.330,1,0,2.213265,4.471783,0.000000,3.586801,4.578367,4.024075,3.149698,-1.47748
1.331,1,0,2.335924,4.473674,0.000000,3.585175,4.584898,4.022261,3.148170,-1.47964
1.332,1,0,2.456889,4.475625,0.000000,3.583591,4.591389,4.020635,3.146497,-1.47698
1.333,1,0,2.572549,4.477761,0.000000,3.582094,4.597799,4.019596,3.144367,-1.47850
1.334,1,0,2.688210,4.479897,0.000000,3.580544,4.604133,4.018557,3.142237,-1.47858
1.335,1,0,2.803870,4.482032,0.000000,3.578886,4.610309,4.017518,3.140106,-1.47984
1.336,1,0,2.915506,4.484109,0.000000,3.577113,4.616378,4.016572,3.137757,-1.47873
1.337,1,0,3.014537,4.486004,0.000000,3.575099,4.622222,4.015913,3.134722,-1.47917
1.338,1,0,3.113567,4.487898,0.000000,3.573186,4.627934,4.015255,3.131686,-1.47869
1.339,1,0,3.212598,4.489792,0.000000,3.571479,4.633368,4.014597,3.128651,-1.47886
1.340,1,0,3.303893,4.491737,0.000000,3.570096,4.638646,4.014275,3.126021,-1.47897
1.341,1,0,3.370958,4.493839,0.000000,3.569386,4.643593,4.015004,3.124660,-1.47765
1.342,1,0,3.438023,4.495941,0.000000,3.568912,4.648360,4.015733,3.123298,-1.47913
1.343,1,0,3.505088,4.498043,0.000000,3.568931,4.652750,4.016462,3.121937,-1.47975
1.344,1,0,3.560725,4.500178,0.000000,3.568992,4.656951,4.016847,3.120963,-1.47822
1.345,1,0,3.580566,4.502417,0.000000,3.569144,4.660757,4.016152,3.121202,-1.48250
1.346,1,0,3.600407,4.504656,0.000000,3.569070,4.664378,4.015458,3.121442,-1.47989
1.347,1,0,3.620248,4.506896,0.000000,3.568521,4.667611,4.014763,3.121681,-1.47738
1.348,1,0,3.630535,4.509154,0.000000,3.567598,4.670671,4.014022,3.121355,-1.47829
1.349,1,0,3.610898,4.511473,0.000000,3.565891,4.673369,4.013135,3.119256,-1.47899
1.350,1,0,3.591261,4.513791,0.000000,2.987250,4.675912,4.012249,3.117157,-1.48029
1.351,0,0,3.571623,4.516109,0.000000,1.204881,4.678134,4.011363,3.115059,-1.47777
1.352,0,0,3.545858,4.518475,0.000000,0.000000,4.680222,4.010451,3.114404,-1.47949
1.353,0,0,3.500896,4.520989,0.000000,0.000000,4.682033,4.009459,3.118275,-1.47904
1.354,0,0,3.455934,4.523503,0.000000,0.000000,4.683728,4.008468,3.122145,-1.47858
1.355,0,0,3.410972,4.526017,0.000000,0.000000,4.685181,4.007476,3.126015,-1.47811
1.356,0,0,3.364811,4.528575,0.000000,0.000000,4.686536,4.006632,3.130048,-1.47827
1.357,0,0,3.314895,4.531270,0.000000,0.000000,4.687691,4.006247,3.134589,-1.47885
1.358,0,0,3.264979,4.533965,0.000000,0.000000,4.688775,4.005863,3.139130,-1.47821
1.359,0,0,3.215062,4.536659,0.000000,0.000000,4.689713,4.005478,3.143672,-1.47753
1.360,0,0,3.165647,4.539399,0.000000,0.000000,4.690606,4.005674,3.146821,-1.47957
1.361,0,0,3.117802,4.542279,0.000000,0.000000,4.691408,4.007687,3.145610,-1.47997
1.362,0,0,3.069957,4.545158,0.000000,0.000000,4.692188,4.009701,3.144400,-1.47933
1.363,0,0,3.022112,4.548038,0.000000,0.000000,4.692926,4.011714,3.143189,-1.47949
1.364,0,0,2.975766,4.550951,0.000000,0.000000,4.693663,4.013772,3.140102,-1.47618
1.365,0,0,2.934117,4.553970,0.000000,0.000000,4.694398,4.015969,3.131135,-1.47982
1.366,0,0,2.892469,4.556989,0.000000,0.000000,4.695149,4.018167,3.122168,-1.47852
1.367,0,0,2.850820,4.560007,0.000000,0.000000,4.695930,4.020363,3.113200,-1.47877
1.368,0,0,2.809077,4.563013,0.000000,0.000000,4.696733,4.021645,3.103101,-1.47805
1.369,0,0,2.767038,4.565979,0.000000,0.000000,4.697582,4.020060,3.089453,-1.47784
1.370,0,0,2.724999,4.568945,0.000000,0.000000,4.698453,4.018475,3.075806,-1.48011
1.371,0,0,2.682961,4.571911,0.000000,0.000000,4.699372,4.016889,3.062158,-1.48048
1.372,0,0,2.641761,4.574828,0.000000,0.000000,4.700311,4.015144,3.051182,-1.47850
1.373,0,0,2.603189,4.577594,0.000000,0.000000,4.701292,4.012900,3.048571,-1.47962
1.374,0,0,2.564618,4.580359,0.000000,0.000000,4.702291,4.010657,3.045961,-1.47783
1.375,0,0,2.526046,4.583125,0.000000,0.000000,4.703326,4.008413,3.043350,-1.47974
1.376,0,0,2.488732,4.585863,0.000000,0.000000,4.704377,4.007123,3.040445,-1.48023
1.377,0,0,2.455356,4.588514,0.000000,0.000000,4.705458,4.008824,3.036617,-1.47980
1.378,0,0,2.421980,4.591166,0.000000,0.000000,4.706551,4.010525,3.032788,-1.48040
1.379,0,0,2.388603,4.593817,0.000000,0.000000,4.707668,4.012226,3.028960,-1.47942
1.380,0,0,2.355544,4.596478,0.000000,0.000000,4.708801,4.013831,3.024530,-1.47826
1.381,0,0,2.323477,4.599169,0.000000,0.000000,4.709964,4.015137,3.018216,-1.48007
1.382,0,0,2.291409,4.601861,0.000000,0.000000,4.711150,4.016444,3.011903,-1.47933
1.383,0,0,2.259342,4.604551,0.000000,0.000000,4.712386,4.017750,3.005590,-1.48010
1.384,0,0,2.228077,4.607210,0.000000,0.000000,4.713656,4.018947,3.002407,-1.47900
1.385,0,0,2.199322,4.609767,0.000000,0.000000,4.714997,4.019803,3.009029,-1.48177
1.386,0,0,2.170568,4.612324,0.000000,0.000000,4.716377,4.020658,3.015652,-1.48055
1.387,0,0,2.141814,4.614881,0.000000,0.000000,4.717839,4.021514,3.022274,-1.47703
1.388,0,0,2.114457,4.617419,0.000000,0.000000,4.719338,4.022336,3.028743,-1.47847
1.389,0,0,2.091480,4.619895,0.000000,0.000000,4.720917,4.023056,3.034731,-1.47793
1.390,0,0,2.068502,4.622372,0.000000,0.000000,4.722528,4.023775,3.040719,-1.47917
1.391,0,0,2.045525,4.624848,0.000000,0.000000,4.724202,4.024494,3.046707,-1.47987
1.392,0,0,2.026152,4.627263,0.000000,0.000000,4.725897,4.024549,3.053130,-1.48015
1.393,0,0,2.018070,4.629482,0.000000,0.000000,4.727633,4.022526,3.060920,-1.47911
1.394,0,0,2.009989,4.631701,0.000000,0.000000,4.729378,4.020502,3.068709,-1.47813
1.395,0,0,2.001908,4.633920,0.000000,0.000000,4.731143,4.018478,3.076498,-1.47734
1.396,0,0,1.997467,4.636103,0.000000,0.000000,4.732909,4.016576,3.088028,-1.47899
1.397,0,0,2.004431,4.638173,0.000000,0.000000,4.734674,4.015054,3.111279,-1.47846
1.398,0,0,2.011395,4.640243,0.000000,0.000000,4.736425,4.013532,3.134531,-1.47977
1.399,0,0,2.018359,4.642312,0.000000,0.000000,4.738146,4.012010,3.157782,-1.47897
1.400,0,0,2.025700,4.644356,0.000000,0.000000,4.739831,4.011002,3.177321,-1.47972
1.401,0,0,2.034224,4.646317,0.000000,0.000000,4.741443,4.011604,3.185237,-1.47669
1.402,0,0,2.042747,4.648279,0.000000,0.000000,4.743002,4.012207,3.193152,-1.47913
1.403,0,0,2.051270,4.650241,0.000000,0.000000,4.744454,4.012809,3.201067,-1.48210
1.404,0,0,2.058341,4.652112,0.000000,0.000000,4.745842,4.013352,3.209986,-1.47910
1.405,0,0,2.060862,4.653699,0.000000,0.000000,4.747098,4.013711,3.222048,-1.48042
1.406,0,0,2.063383,4.655287,0.000000,0.000000,4.748275,4.014071,3.234110,-1.47936
1.407,0,0,2.065904,4.656874,0.000000,0.000000,4.749288,4.014430,3.246172,-1.48830
1.408,0,0,2.064785,4.658430,0.000000,0.000000,4.750201,4.014500,3.258477,-1.48023
1.409,0,0,2.052265,4.659885,0.000000,0.000000,4.750906,4.013664,3.271543,-1.47992
1.410,0,0,2.039746,4.661340,0.000000,0.000000,4.751493,4.012828,3.284610,-1.48115
1.411,0,0,2.027226,4.662796,0.000000,0.000000,4.751832,4.011992,3.297676,-1.48062
1.412,0,0,2.009315,4.664173,0.000000,0.000000,4.752041,4.011336,3.309537,-1.47868
1.413,0,0,1.974516,4.665307,0.000000,0.000000,4.751978,4.011245,3.317624,-1.48015
1.414,0,0,1.939717,4.666440,0.939945,0.000000,4.751782,4.011153,3.325711,-1.47867
1.415,0,1,1.904917,4.667574,3.841008,0.000000,4.751311,4.011062,3.333798,-1.47825
1.416,0,1,1.866277,4.668700,5.803463,0.000000,4.750714,4.011076,3.340372,-1.47810
1.417,0,1,1.815606,4.669802,5.807588,0.000000,4.749856,4.011425,3.342204,-1.48147
1.418,0,1,1.764934,4.670904,5.811302,0.000000,4.748888,4.011773,3.344037,-1.47902
1.419,0,1,1.714263,4.672006,5.814162,0.000000,4.747686,4.012121,3.345869,-1.47993
1.420,0,1,1.657645,4.673157,5.815290,0.000000,4.746388,4.011947,3.347265,-1.47943
1.421,0,1,1.582399,4.674465,5.812805,0.000000,4.744889,4.010138,3.347295,-1.47572
1.422,0,1,1.507153,4.675772,5.809441,0.000000,4.743311,4.008328,3.347324,-1.48044
1.423,0,1,1.431907,4.677079,5.804245,0.000000,4.741571,4.006520,3.347354,-1.47640
1.424,0,1,1.354694,4.678350,5.799491,0.000000,4.739777,4.005309,3.349751,-1.48052
1.425,0,1,1.271319,4.679512,5.795660,0.000000,4.737870,4.005974,3.359564,-1.47852
1.426,0,1,1.187945,4.680673,5.792919,0.000000,4.735927,4.006639,3.369377,-1.47863
1.427,0,1,1.104571,4.681834,5.792451,0.000000,4.733908,4.007304,3.379191,-1.47815
1.428,0,1,1.023361,4.682927,4.853809,0.000000,4.731852,4.007805,3.389529,-1.47865
1.429,0,0,0.948932,4.683806,1.957741,0.000000,4.729716,4.007794,3.401513,-1.47957
1.430,0,0,0.874503,4.684686,0.000000,0.000000,4.727533,4.007783,3.413496,-1.47877
1.431,0,0,0.800074,4.685566,0.000000,0.000000,4.725252,4.007772,3.425480,-1.47977
1.432,0,0,0.729772,4.686377,0.000000,0.000000,4.722915,4.007864,3.436790,-1.47808
1.433,0,0,0.672392,4.686971,0.000000,0.000000,4.720462,4.008282,3.445990,-1.47932
1.434,0,0,0.615013,4.687565,0.000000,0.000000,4.717945,4.008699,3.455190,-1.47734
1.435,0,0,0.557633,4.688160,0.000000,0.000000,4.715292,4.009117,3.464390,-1.47818
1.436,0,0,0.504572,4.688672,0.000000,0.000000,4.712556,4.010679,3.470783,-1.47926
1.437,0,0,0.465034,4.688924,0.000000,0.000000,4.709647,4.015824,3.468380,-1.47205
1.438,0,0,0.425496,4.689177,0.000000,0.000000,4.706638,4.020970,3.465978,-1.47945
1.439,0,0,0.385958,4.689429,0.000000,0.000000,4.703421,4.026115,3.463576,-1.48028
1.440,0,0,0.343617,4.689561,0.000000,0.000000,4.700087,4.029614,3.460605,-1.47807
1.441,0,0,0.292497,4.689314,0.000000,0.000000,4.696512,4.027958,3.455849,-1.47828
1.442,0,0,0.241376,4.689067,0.000000,0.000000,4.692805,4.026301,3.451093,-1.47909
1.443,0,0,0.190255,4.688820,0.000000,0.000000,4.688826,4.024644,3.446338,-1.48042
1.444,0,0,0.133324,4.688478,0.000000,0.000000,4.684703,4.022704,3.438345,-1.47819
1.445,0,0,0.058195,4.687836,0.000000,0.000000,4.680280,4.019876,3.420213,-1.48005
1.446,0,0,-0.016935,4.687195,0.000000,0.000000,4.675701,4.017048,3.402080,-1.47938
1.447,0,0,-0.092064,4.686553,0.000000,0.000000,4.670797,4.014220,3.383948,-1.48000
1.448,0,0,-0.174758,4.685760,0.000000,0.000000,4.665725,4.012081,3.364955,-1.47968
1.449,0,0,-0.281150,4.684490,0.000000,0.000000,4.660303,4.012095,3.343266,-1.48114
1.450,0,0,-0.387542,4.683220,0.000000,0.000000,4.654708,4.012111,3.321578,-1.47860
1.451,0,0,-0.493934,4.681950,0.000000,0.000000,4.648755,4.012125,3.299889,-1.48370
1.452,0,0,-0.607225,4.680658,0.000000,0.000000,4.642644,4.012384,3.284191,-1.47897
1.453,0,0,-0.742125,4.679296,0.000000,0.000000,4.636207,4.013404,3.287258,-1.47901
1.454,0,0,-0.877025,4.677935,0.000000,0.000000,4.629645,4.014424,3.290324,-1.47869
1.455,0,0,-1.011925,4.676574,0.000000,0.000000,4.622821,4.015445,3.293391,-1.47917
1.456,0,0,-1.149384,4.675162,0.000000,0.000000,4.615904,4.016509,3.295537,-1.47978
1.457,0,0,-1.294857,4.673590,0.000000,0.000000,4.608795,4.017709,3.294801,-1.47817
1.458,0,0,-1.440329,4.672019,0.000000,0.000000,4.601628,4.018909,3.294065,-1.48287
1.459,0,0,-1.585802,4.670448,0.000000,0.000000,4.594340,4.020110,3.293329,-1.47843
1.460,0,0,-1.730625,4.668819,0.000000,0.000000,4.587034,4.020613,3.291753,-1.48266
1.461,0,0,-1.873413,4.667014,0.000000,0.000000,4.579691,4.018933,3.287545,-1.48005
1.462,0,0,-2.016201,4.665207,0.000000,0.000000,4.572368,4.017254,3.283337,-1.47796
1.463,0,0,-2.158988,4.663401,0.000000,0.000000,4.565089,4.015574,3.279129,-1.47875
1.464,0,0,-2.296286,4.661569,0.000000,0.000000,4.557858,4.014747,3.276206,-1.47850
1.465,0,0,-2.416387,4.659653,0.000000,0.000000,4.550730,4.016590,3.277309,-1.47931
1.466,0,0,-2.536488,4.657737,0.000000,0.000000,4.543678,4.018433,3.278412,-1.47972
1.467,0,0,-2.656589,4.655821,0.000000,0.000000,4.536784,4.020276,3.279515,-1.47938
1.468,0,0,-2.769438,4.653871,0.000000,0.000000,4.529993,4.021657,3.281276,-1.47864
1.469,0,0,-2.859576,4.651814,0.000000,0.000000,4.523418,4.021597,3.285095,-1.47935
1.470,0,0,-2.949713,4.649757,0.000000,0.000000,4.516968,4.021536,3.288916,-1.47764
1.471,0,0,-3.039850,4.647700,0.000000,0.000000,4.510775,4.021475,3.292736,-1.47406
1.472,0,0,-3.123927,4.645644,0.000000,0.000000,4.504720,4.020845,3.294948,-1.47946
1.473,0,0,-3.189026,4.643592,0.000000,0.000000,4.498953,4.018431,3.292126,-1.48084
1.474,0,0,-3.254124,4.641540,0.000000,0.000000,4.493350,4.016016,3.289303,-1.47872
1.475,0,0,-3.319222,4.639487,0.000000,0.000000,4.488086,4.013602,3.286481,-1.47961
1.476,0,0,-3.380843,4.637400,0.000000,0.000000,4.483017,4.009565,3.283761,-1.47805
1.477,0,0,-3.431571,4.635203,0.000000,0.000000,4.478354,4.000443,3.281361,-1.47770
1.478,0,0,-3.482300,4.633007,0.000000,0.000000,4.473907,3.991321,3.278962,-1.47812
1.479,0,0,-3.533028,4.630810,0.000000,0.000000,4.469914,3.982199,3.276563,-1.47816
1.480,0,0,-3.579362,4.628649,0.000000,0.000000,4.466156,3.969318,3.274381,-1.48000
1.481,0,0,-3.611928,4.626602,0.000000,0.000000,4.462887,3.944665,3.272880,-1.47975
1.482,0,0,-3.644495,4.624554,0.000000,0.000000,4.459872,3.920013,3.271378,-1.47875
