"Time","25 toey (cm)","17 Hipy (cm)"
0.998,8.705618,11.097379
0.999,8.704304,11.094718
1.000,8.702991,11.092056
1.001,8.701676,11.089395
1.002,8.700963,11.087185
1.003,8.700603,11.085242
1.004,8.700245,11.083300
1.005,8.699886,11.081357
1.006,8.699653,11.079873
1.007,8.699492,11.078661
1.008,8.699332,11.077449
1.009,8.699172,11.076238
1.010,8.699057,11.075416
1.011,8.698968,11.074826
1.012,8.698878,11.074236
1.013,8.698790,11.073646
1.014,8.698578,11.073246
1.015,8.698293,11.072959
1.016,8.698009,11.072672
1.017,8.697724,11.072385
1.018,8.697553,11.072168
1.019,8.697448,11.071993
1.020,8.697343,11.071818
1.021,8.697238,11.071643
1.022,8.697218,11.071656
1.023,8.697248,11.071781
1.024,8.697277,11.071906
1.025,8.697307,11.072031
1.026,8.697284,11.072309
1.027,8.697229,11.072677
1.028,8.697175,11.073045
1.029,8.697120,11.073413
1.030,8.696754,11.074008
1.031,8.696202,11.074739
1.032,8.695652,11.075470
1.033,8.695101,11.076200
1.034,8.694538,11.077091
1.035,8.693970,11.078076
1.036,8.693400,11.079062
1.037,8.692832,11.080047
1.038,8.692486,11.081078
1.039,8.692270,11.082136
1.040,8.692056,11.083196
1.041,8.691841,11.084254
1.042,8.691735,11.085382
1.043,8.691694,11.086552
1.044,8.691654,11.087720
1.045,8.691613,11.088889
1.046,8.691587,11.090090
1.047,8.691571,11.091311
1.048,8.691554,11.092530
1.049,8.691538,11.093750
1.050,8.691435,11.094926
1.051,8.691280,11.096076
1.052,8.691127,11.097226
1.053,8.690973,11.098375
1.054,8.690825,11.099422
1.055,8.690679,11.100409
1.056,8.690533,11.101394
1.057,8.690387,11.102380
1.058,8.690209,11.103230
1.059,8.690013,11.104000
1.060,8.689817,11.104770
1.061,8.689621,11.105540
1.062,8.689407,11.106156
1.063,8.689181,11.106682
1.064,8.688956,11.107208
1.065,8.688731,11.107734
1.066,8.688478,11.108165
1.067,8.688208,11.108540
1.068,8.687938,11.108914
1.069,8.687668,11.109290
1.070,8.687259,11.109544
1.071,8.686766,11.109726
1.072,8.686274,11.109908
1.073,8.685781,11.110090
1.074,8.685222,11.110141
1.075,8.684623,11.110114
1.076,8.684024,11.110087
1.077,8.683426,11.110061
1.078,8.682810,11.109945
1.079,8.682184,11.109777
1.080,8.681560,11.109611
1.081,8.680934,11.109443
1.082,8.680378,11.109068
1.083,8.679864,11.108570
1.084,8.679349,11.108072
1.085,8.678835,11.107574
1.086,8.678346,11.106978
1.087,8.677873,11.106326
1.088,8.677400,11.105674
1.089,8.676927,11.105021
1.090,8.676476,11.104299
1.091,8.676042,11.103536
1.092,8.675606,11.102773
1.093,8.675171,11.102010
1.094,8.674730,11.101145
1.095,8.674288,11.100221
1.096,8.673845,11.099297
1.097,8.673403,11.098372
1.098,8.672956,11.097449
1.099,8.672508,11.096527
1.100,8.672060,11.095605
1.101,8.671612,11.094683
1.102,8.671161,11.093714
1.103,8.670710,11.092718
1.104,8.670258,11.091722
1.105,8.669806,11.090726
1.106,8.669340,11.089714
1.107,8.668867,11.088695
1.108,8.668394,11.087674
1.109,8.667921,11.086655
1.110,8.667545,11.085746
1.111,8.667229,11.084902
1.112,8.666911,11.084059
1.113,8.666595,11.083215
1.114,8.666399,11.082397
1.115,8.666276,11.081594
1.116,8.666154,11.080792
1.117,8.666031,11.079990
1.118,8.665884,11.079247
1.119,8.665723,11.078541
1.120,8.665563,11.077834
1.121,8.665401,11.077127
1.122,8.665161,11.076447
1.123,8.664874,11.075784
1.124,8.664588,11.075119
1.125,8.664301,11.074455
1.126,8.663864,11.073794
1.127,8.663339,11.073135
1.128,8.662814,11.072477
1.129,8.662289,11.071818
1.130,8.661813,11.071031
1.131,8.661366,11.070166
1.132,8.660919,11.069302
1.133,8.660472,11.068437
1.134,8.660053,11.067579
1.135,8.659650,11.066726
1.136,8.659246,11.065873
1.137,8.658843,11.065020
1.138,8.658455,11.064158
1.139,8.658074,11.063293
1.140,8.657694,11.062427
1.141,8.657313,11.061561
1.142,8.657013,11.060783
1.143,8.656759,11.060058
1.144,8.656505,11.059333
1.145,8.656251,11.058608
1.146,8.655963,11.057783
1.147,8.655656,11.056899
1.148,8.655348,11.056016
1.149,8.655041,11.055132
1.150,8.654652,11.054223
1.151,8.654213,11.053301
1.152,8.653775,11.052378
1.153,8.653337,11.051455
1.154,8.652870,11.050539
1.155,8.652387,11.049627
1.156,8.651903,11.048716
1.157,8.651420,11.047804
1.158,8.650893,11.046906
1.159,8.650342,11.046016
1.160,8.649792,11.045127
1.161,8.649240,11.044237
1.162,8.648664,11.043407
1.163,8.648073,11.042614
1.164,8.647483,11.041820
1.165,8.646892,11.041026
1.166,8.646337,11.040296
1.167,8.645802,11.039603
1.168,8.645268,11.038912
1.169,8.644734,11.038219
1.170,8.644244,11.037548
1.171,8.643781,11.036889
1.172,8.643316,11.036229
1.173,8.642852,11.035570
1.174,8.642335,11.035078
1.175,8.641788,11.034686
1.176,8.641239,11.034293
1.177,8.640692,11.033900
1.178,8.640209,11.033713
1.179,8.639767,11.033647
1.180,8.639324,11.033581
1.181,8.638882,11.033515
1.182,8.638539,11.033657
1.183,8.638256,11.033922
1.184,8.637974,11.034188
1.185,8.637691,11.034453
1.186,8.637517,11.034989
1.187,8.637408,11.035686
1.188,8.637300,11.036382
1.189,8.637191,11.037078
1.190,8.637120,11.038246
1.191,8.637073,11.039696
1.192,8.637026,11.041144
1.193,8.636978,11.042594
1.194,8.637012,11.044387
1.195,8.637094,11.046384
1.196,8.637175,11.048382
1.197,8.637256,11.050379
1.198,8.637490,11.052682
1.199,8.637816,11.055165
1.200,8.638142,11.057650
1.201,8.638468,11.060133
1.202,8.638794,11.062868
1.203,8.639120,11.065751
1.204,8.639446,11.068634
1.205,8.639773,11.071517
1.206,8.640321,11.074577
1.207,8.640999,11.077741
1.208,8.641677,11.080905
1.209,8.642355,11.084069
1.210,8.643380,11.087373
1.211,8.644612,11.090759
1.212,8.645844,11.094146
1.213,8.647076,11.097532
1.214,8.649222,11.101038
1.215,8.651911,11.104614
1.216,8.654598,11.108191
1.217,8.657287,11.111768
1.218,8.659999,11.115360
1.219,8.662726,11.118962
1.220,8.665455,11.122564
1.221,8.668182,11.126166
1.222,8.670922,11.129725
1.223,8.673669,11.133258
1.224,8.676415,11.136790
1.225,8.679162,11.140324
1.226,8.682822,11.143759
1.227,8.687025,11.147136
1.228,8.691228,11.150513
1.229,8.695431,11.153890
1.230,8.700032,11.157163
1.231,8.704871,11.160376
1.232,8.709709,11.163588
1.233,8.714548,11.166800
1.234,8.720131,11.169899
1.235,8.726155,11.172932
1.236,8.732181,11.175964
1.237,8.738205,11.178997
1.238,8.744363,11.181856
1.239,8.750599,11.184611
1.240,8.756835,11.187367
1.241,8.763071,11.190123
1.242,8.769454,11.192789
1.243,8.775923,11.195403
1.244,8.782392,11.198016
1.245,8.788861,11.200630
1.246,8.795500,11.203128
1.247,8.802239,11.205559
1.248,8.808979,11.207989
1.249,8.815719,11.210419
1.250,8.822617,11.212636
1.251,8.829609,11.214727
1.252,8.836601,11.216819
1.253,8.843594,11.218910
1.254,8.850720,11.220825
1.255,8.857928,11.222636
1.256,8.865136,11.224447
1.257,8.872344,11.226258
1.258,8.879393,11.227896
1.259,8.886348,11.229431
1.260,8.893302,11.230968
1.261,8.900257,11.232503
1.262,8.907146,11.233849
1.263,8.913994,11.235081
1.264,8.920843,11.236313
1.265,8.927691,11.237545
1.266,8.934301,11.238642
1.267,8.940770,11.239657
1.268,8.947238,11.240673
1.269,8.953706,11.241689
1.270,8.959785,11.242437
1.271,8.965634,11.243029
1.272,8.971483,11.243619
1.273,8.977332,11.244210
1.274,8.980482,11.244477
1.275,8.982032,11.244554
1.276,8.983582,11.244630
1.277,8.985132,11.244705
1.278,8.985845,11.244513
1.279,8.986059,11.244161
1.280,8.986275,11.243809
1.281,8.986489,11.243457
1.282,8.985812,11.242680
1.283,8.984607,11.241651
1.284,8.983401,11.240622
1.285,8.982195,11.239593
1.286,8.979993,11.238218
1.287,8.977201,11.236638
1.288,8.974409,11.235058
1.289,8.971617,11.233478
1.290,8.968372,11.231526
1.291,8.964859,11.229356
1.292,8.961346,11.227184
1.293,8.957832,11.225014
1.294,8.953526,11.222527
1.295,8.948750,11.219852
1.296,8.943973,11.217179
1.297,8.939196,11.214505
1.298,8.933983,11.211651
1.299,8.928511,11.208690
1.300,8.923039,11.205728
1.301,8.917567,11.202766
1.302,8.911928,11.199542
1.303,8.906190,11.196161
1.304,8.900452,11.192780
1.305,8.894713,11.189400
1.306,8.889451,11.185709
1.307,8.884469,11.181835
1.308,8.879488,11.177960
1.309,8.874506,11.174087
1.310,8.869417,11.169939
1.311,8.864264,11.165630
1.312,8.859112,11.161321
1.313,8.853959,11.157012
1.314,8.848317,11.152411
1.315,8.842386,11.147636
1.316,8.836454,11.142862
1.317,8.830523,11.138087
1.318,8.824162,11.133139
1.319,8.817547,11.128086
1.320,8.810931,11.123034
1.321,8.804316,11.117981
1.322,8.797649,11.112836
1.323,8.790953,11.107635
1.324,8.784256,11.102435
1.325,8.777558,11.097235
1.326,8.770981,11.092063
1.327,8.764475,11.086908
1.328,8.757968,11.081754
1.329,8.751462,11.076599
1.330,8.745074,11.071580
1.331,8.738758,11.066641
1.332,8.732441,11.061702
1.333,8.726124,11.056763
1.334,8.721666,11.052045
1.335,8.718310,11.047456
1.336,8.714954,11.042868
1.337,8.711598,11.038280
1.338,8.709075,11.033944
1.339,8.707045,11.029758
1.340,8.705014,11.025573
1.341,8.702984,11.021387
1.342,8.701839,11.017608
1.343,8.701220,11.014069
1.344,8.700600,11.010530
1.345,8.699981,11.006991
1.346,8.699371,11.003801
1.347,8.698768,11.000817
1.348,8.698164,10.997834
1.349,8.697560,10.994850
1.350,8.696947,10.992226
1.351,8.696327,10.989815
1.352,8.695707,10.987403
1.353,8.695087,10.984992
1.354,8.694542,10.982850
1.355,8.694041,10.980869
1.356,8.693541,10.978889
1.357,8.693040,10.976908
1.358,8.692833,10.975090
1.359,8.692800,10.973369
1.360,8.692766,10.971647
1.361,8.692733,10.969926
1.362,8.692701,10.968292
1.363,8.692670,10.966710
1.364,8.692639,10.965128
1.365,8.692609,10.963546
1.366,8.691961,10.962103
1.367,8.690948,10.960743
1.368,8.689937,10.959383
1.369,8.688924,10.958023
1.370,8.687831,10.956800
1.371,8.686690,10.955659
1.372,8.685551,10.954517
1.373,8.684410,10.953376
1.374,8.683629,10.952429
1.375,8.683061,10.951596
1.376,8.682492,10.950764
1.377,8.681924,10.949931
1.378,8.681805,10.949212
1.379,8.681952,10.948561
1.380,8.682100,10.947910
1.381,8.682247,10.947259
1.382,8.682464,10.946754
1.383,8.682721,10.946334
1.384,8.682979,10.945915
1.385,8.683236,10.945496
1.386,8.683406,10.945150
1.387,8.683524,10.944848
1.388,8.683643,10.944547
1.389,8.683762,10.944244
1.390,8.683860,10.943979
1.391,8.683948,10.943736
1.392,8.684034,10.943494
1.393,8.684122,10.943251
1.394,8.684122,10.942997
1.395,8.684070,10.942737
1.396,8.684017,10.942476
1.397,8.683965,10.942216
1.398,8.683913,10.941869
1.399,8.683862,10.941472
1.400,8.683809,10.941074
1.401,8.683758,10.940677
1.402,8.683699,10.940263
1.403,8.683636,10.939838
1.404,8.683572,10.939414
1.405,8.683509,10.938990
1.406,8.683498,10.938541
1.407,8.683518,10.938078
1.408,8.683539,10.937614
1.409,8.683559,10.937152
1.410,8.683628,10.936654
1.411,8.683724,10.936137
1.412,8.683822,10.935620
1.413,8.683918,10.935103
1.414,8.683953,10.934505
1.415,8.683952,10.933861
1.416,8.683951,10.933216
1.417,8.683949,10.932571
1.418,8.683892,10.931846
1.419,8.683802,10.931073
1.420,8.683711,10.930301
1.421,8.683620,10.929528
1.422,8.683403,10.928772
1.423,8.683111,10.928026
1.424,8.682818,10.927279
1.425,8.682526,10.926533
1.426,8.682254,10.925861
1.427,8.681993,10.925235
1.428,8.681733,10.924607
1.429,8.681473,10.923981
1.430,8.681254,10.923259
1.431,8.681061,10.922482
1.432,8.680867,10.921704
1.433,8.680674,10.920926
1.434,8.680508,10.920035
1.435,8.680359,10.919078
1.436,8.680210,10.918120
1.437,8.680061,10.917163
1.438,8.679971,10.916152
1.439,8.679914,10.915108
1.440,8.679859,10.914064
1.441,8.679803,10.913020
1.442,8.679645,10.911832
1.443,8.679425,10.910557
1.444,8.679207,10.909283
1.445,8.678988,10.908008
1.446,8.678691,10.906686
1.447,8.678347,10.905336
1.448,8.678003,10.903987
1.449,8.677659,10.902637
1.450,8.677233,10.901219
1.451,8.676757,10.899760
1.452,8.676282,10.898302
1.453,8.675806,10.896844
1.454,8.675321,10.895269
1.455,8.674829,10.893627
1.456,8.674336,10.891984
1.457,8.673844,10.890342
1.458,8.673340,10.888741
1.459,8.672827,10.887166
1.460,8.672315,10.885591
1.461,8.671803,10.884015
1.462,8.671287,10.882461
1.463,8.670768,10.880917
1.464,8.670250,10.879374
1.465,8.669731,10.877831
1.466,8.669158,10.876391
1.467,8.668552,10.875014
1.468,8.667947,10.873637
1.469,8.667340,10.872260
1.470,8.666449,10.871018
1.471,8.665387,10.869857
1.472,8.664327,10.868694
1.473,8.663265,10.867533
1.474,8.662058,10.866496
1.475,8.660764,10.865534
1.476,8.659470,10.864572
1.477,8.658176,10.863608
1.478,8.656920,10.862704
1.479,8.655687,10.861834
1.480,8.654455,10.860963
1.481,8.653222,10.860093
1.482,8.652124,10.859257
1.483,8.651108,10.858440
1.484,8.650090,10.857624
1.485,8.649074,10.856808
1.486,8.648024,10.855960
1.487,8.646955,10.855094
1.488,8.645886,10.854227
1.489,8.644818,10.853361
1.490,8.643746,10.852625
1.491,8.642672,10.851966
1.492,8.641598,10.851307
1.493,8.640524,10.850648
1.494,8.639433,10.850117
1.495,8.638332,10.849661
1.496,8.637232,10.849205
1.497,8.636130,10.848749
1.498,8.634911,10.848396
1.499,8.633621,10.848104
1.500,8.632331,10.847813
1.501,8.631041,10.847522
1.502,8.629786,10.847334
1.503,8.628554,10.847207
1.504,8.627322,10.847081
1.505,8.626090,10.846954
1.506,8.624990,10.846874
1.507,8.623971,10.846820
1.508,8.622951,10.846766
1.509,8.621931,10.846713
1.510,8.621018,10.846744
1.511,8.620169,10.846824
1.512,8.619320,10.846904
1.513,8.618470,10.846984
1.514,8.617666,10.847189
1.515,8.616890,10.847468
1.516,8.616113,10.847748
1.517,8.615336,10.848027
1.518,8.614558,10.848367
1.519,8.613779,10.848742
1.520,8.613000,10.849116
1.521,8.612221,10.849491
1.522,8.611436,10.849873
1.523,8.610649,10.850257
1.524,8.609861,10.850642
1.525,8.609074,10.851027
1.526,8.608293,10.851376
1.527,8.607515,10.851701
1.528,8.606738,10.852027
1.529,8.605961,10.852353
1.530,8.605427,10.852663
1.531,8.605038,10.852963
1.532,8.604648,10.853264
1.533,8.604258,10.853564
1.534,8.604055,10.853830
1.535,8.603965,10.854077
1.536,8.603874,10.854323
1.537,8.603783,10.854570
1.538,8.603699,10.854852
1.539,8.603618,10.855153
1.540,8.603537,10.855454
1.541,8.603456,10.855756
1.542,8.603299,10.856112
1.543,8.603098,10.856502
1.544,8.602897,10.856891
1.545,8.602695,10.857280
1.546,8.602467,10.857713
1.547,8.602221,10.858171
1.548,8.601975,10.858628
1.549,8.601729,10.859086
1.550,8.601451,10.859557
1.551,8.601152,10.860037
1.552,8.600854,10.860516
1.553,8.600555,10.860994
1.554,8.600254,10.861479
1.555,8.599950,10.861966
1.556,8.599646,10.862453
1.557,8.599341,10.862941
1.558,8.599077,10.863440
1.559,8.598838,10.863945
1.560,8.598598,10.864450
1.561,8.598358,10.864957
1.562,8.598214,10.865514
1.563,8.598128,10.866100
1.564,8.598042,10.866688
1.565,8.597956,10.867275
1.566,8.597808,10.867907
1.567,8.597625,10.868564
1.568,8.597442,10.869221
1.569,8.597259,10.869878
1.570,8.597078,10.870545
1.571,8.596898,10.871220
1.572,8.596719,10.871894
1.573,8.596539,10.872568
1.574,8.596324,10.873292
1.575,8.596088,10.874046
1.576,8.595853,10.874800
1.577,8.595617,10.875553
1.578,8.595317,10.876314
1.579,8.594978,10.877079
1.580,8.594640,10.877844
1.581,8.594301,10.878610
1.582,8.593964,10.879358
1.583,8.593626,10.880097
1.584,8.593288,10.880836
1.585,8.592951,10.881577
1.586,8.592714,10.882282
1.587,8.592538,10.882970
1.588,8.592361,10.883657
1.589,8.592186,10.884343
1.590,8.592041,10.884988
1.591,8.591914,10.885607
1.592,8.591788,10.886226
1.593,8.591661,10.886845
1.594,8.591501,10.887509
1.595,8.591320,10.888200
1.596,8.591139,10.888890
1.597,8.590958,10.889582
1.598,8.590766,10.890303
1.599,8.590568,10.891043
1.600,8.590369,10.891783
1.601,8.590171,10.892523
1.602,8.589963,10.893277
1.603,8.589750,10.894039
1.604,8.589537,10.894801
1.605,8.589323,10.895564
1.606,8.589130,10.896326
1.607,8.588949,10.897089
1.608,8.588769,10.897852
1.609,8.588588,10.898615
1.610,8.588446,10.899383
1.611,8.588327,10.900152
1.612,8.588207,10.900922
1.613,8.588089,10.901692
1.614,8.587991,10.902493
1.615,8.587905,10.903314
1.616,8.587819,10.904133
1.617,8.587733,10.904953
1.618,8.587693,10.905772
1.619,8.587680,10.906590
1.620,8.587667,10.907408
1.621,8.587653,10.908226
1.622,8.587572,10.909073
1.623,8.587450,10.909937
1.624,8.587328,10.910800
1.625,8.587206,10.911664
1.626,8.587121,10.912562
1.627,8.587058,10.913481
1.628,8.586995,10.914399
1.629,8.586932,10.915318
1.630,8.586886,10.916309
1.631,8.586849,10.917343
1.632,8.586813,10.918377
1.633,8.586776,10.919411
1.634,8.586800,10.920465
1.635,8.586859,10.921532
1.636,8.586918,10.922599
1.637,8.586977,10.923666
1.638,8.587109,10.924783
1.639,8.587282,10.925930
1.640,8.587457,10.927077
1.641,8.587630,10.928225
1.642,8.587843,10.929461
1.643,8.588079,10.930750
1.644,8.588315,10.932038
1.645,8.588552,10.933327
1.646,8.588726,10.934791
1.647,8.588864,10.936357
1.648,8.589003,10.937924
1.649,8.589141,10.939492
1.650,8.589242,10.941113
1.651,8.589321,10.942768
1.652,8.589399,10.944422
1.653,8.589478,10.946076
1.654,8.589536,10.947788
1.655,8.589580,10.949535
1.656,8.589624,10.951282
1.657,8.589668,10.953029
1.658,8.589737,10.954841
1.659,8.589820,10.956692
1.660,8.589904,10.958543
1.661,8.589987,10.960394
1.662,8.590152,10.962368
1.663,8.590364,10.964416
1.664,8.590576,10.966462
1.665,8.590789,10.968510
1.666,8.591049,10.970661
1.667,8.591337,10.972875
1.668,8.591626,10.975088
1.669,8.591914,10.977302
1.670,8.592207,10.979666
1.671,8.592502,10.982118
1.672,8.592795,10.984570
1.673,8.593090,10.987021
1.674,8.593374,10.989672
1.675,8.593653,10.992439
1.676,8.593930,10.995207
1.677,8.594209,10.997974
1.678,8.594329,11.000875
1.679,8.594357,11.003855
1.680,8.594385,11.006834
1.681,8.594413,11.009813
1.682,8.594356,11.012932
1.683,8.594247,11.016133
1.684,8.594139,11.019335
1.685,8.594030,11.022535
1.686,8.594091,11.025840
1.687,8.594254,11.029204
1.688,8.594415,11.032569
1.689,8.594577,11.035933
1.690,8.595076,11.039388
1.691,8.595774,11.042896
1.692,8.596472,11.046404
1.693,8.597170,11.049912
1.694,8.598455,11.053564
1.695,8.600088,11.057302
1.696,8.601722,11.061040
1.697,8.603355,11.064777
1.698,8.605653,11.068571
1.699,8.608343,11.072398
1.700,8.611034,11.076225
1.701,8.613725,11.080052
1.702,8.617493,11.083881
1.703,8.621899,11.087710
1.704,8.626305,11.091540
1.705,8.630710,11.095369
1.706,8.635610,11.099118
1.707,8.640800,11.102818
1.708,8.645992,11.106520
1.709,8.651183,11.110220
1.710,8.656958,11.113970
1.711,8.663076,11.117747
1.712,8.669196,11.121525
1.713,8.675315,11.125302
1.714,8.681675,11.129061
1.715,8.688179,11.132808
1.716,8.694682,11.136555
1.717,8.701185,11.140302
1.718,8.707792,11.144075
1.719,8.714460,11.147864
1.720,8.721128,11.151652
1.721,8.727797,11.155441
1.722,8.734546,11.159238
1.723,8.741343,11.163038
1.724,8.748139,11.166840
1.725,8.754936,11.170640
1.726,8.761983,11.174423
1.727,8.769177,11.178194
1.728,8.776372,11.181966
1.729,8.783567,11.185738
1.730,8.790811,11.189367
1.731,8.798084,11.192912
1.732,8.805357,11.196458
1.733,8.812630,11.200003
1.734,8.819818,11.203270
1.735,8.826957,11.206373
1.736,8.834095,11.209476
1.737,8.841233,11.212580
1.738,8.848131,11.215384
1.739,8.854888,11.218014
1.740,8.861645,11.220642
1.741,8.868401,11.223271
1.742,8.874306,11.225589
1.743,8.879706,11.227722
1.744,8.885107,11.229856
1.745,8.890507,11.231990
1.746,8.894760,11.233745
1.747,8.898333,11.235275
1.748,8.901905,11.236806
1.749,8.905478,11.238337
1.750,8.907860,11.239473
1.751,8.909536,11.240376
1.752,8.911212,11.241279
1.753,8.912889,11.242182
1.754,8.913858,11.242661
1.755,8.914409,11.242887
1.756,8.914959,11.243114
1.757,8.915509,11.243341
1.758,8.915220,11.243118
1.759,8.914433,11.242627
1.760,8.913646,11.242137
1.761,8.912859,11.241646
1.762,8.910932,11.240758
1.763,8.908329,11.239635
1.764,8.905726,11.238512
1.765,8.903123,11.237389
1.766,8.900023,11.235909
1.767,8.896627,11.234220
1.768,8.893231,11.232530
1.769,8.889836,11.230840
1.770,8.885846,11.228825
1.771,8.881504,11.226617
1.772,8.877162,11.224409
1.773,8.872821,11.222201
1.774,8.868140,11.219755
1.775,8.863259,11.217167
1.776,8.858378,11.214580
1.777,8.853498,11.211991
1.778,8.848506,11.209185
1.779,8.843450,11.206248
1.780,8.838393,11.203311
1.781,8.833337,11.200375
1.782,8.828193,11.197267
1.783,8.822996,11.194058
1.784,8.817801,11.190850
1.785,8.812604,11.187642
1.786,8.806960,11.184317
1.787,8.801051,11.180921
1.788,8.795143,11.177525
1.789,8.789234,11.174129
1.790,8.783243,11.170716
1.791,8.777203,11.167295
1.792,8.771163,11.163875
1.793,8.765123,11.160453
1.794,8.759212,11.157164
1.795,8.753379,11.153953
1.796,8.747544,11.150741
1.797,8.741711,11.147530
1.798,8.736286,11.144535
1.799,8.731105,11.141669
1.800,8.725924,11.138803
1.801,8.720742,11.135938
1.802,8.716495,11.133251
1.803,8.712799,11.130672
1.804,8.709105,11.128092
1.805,8.705409,11.125511
1.806,8.702626,11.123205
1.807,8.700383,11.121060
1.808,8.698141,11.118917
1.809,8.695898,11.116772
1.810,8.694394,11.114939
1.811,8.693329,11.113289
1.812,8.692263,11.111639
1.813,8.691197,11.109989
1.814,8.690231,11.108751
1.815,8.689324,11.107758
1.816,8.688417,11.106765
1.817,8.687510,11.105771
1.818,8.686734,11.105193
1.819,8.686035,11.104860
1.820,8.685337,11.104527
1.821,8.684638,11.104196
1.822,8.683987,11.104240
1.823,8.683363,11.104508
1.824,8.682739,11.104776
1.825,8.682116,11.105044
1.826,8.681525,11.105607
1.827,8.680955,11.106342
1.828,8.680385,11.107079
1.829,8.679814,11.107814
1.830,8.679254,11.108734
1.831,8.678699,11.109764
1.832,8.678144,11.110794
1.833,8.677588,11.111823
1.834,8.677062,11.112989
1.835,8.676552,11.114237
1.836,8.676041,11.115484
1.837,8.675530,11.116732
1.838,8.674965,11.118008
1.839,8.674368,11.119300
1.840,8.673770,11.120591
1.841,8.673172,11.121883
1.842,8.672574,11.123167
1.843,8.671975,11.124446
1.844,8.671377,11.125724
1.845,8.670778,11.127003
1.846,8.670310,11.128205
1.847,8.669919,11.129362
1.848,8.669528,11.130519
1.849,8.669137,11.131676
1.850,8.668713,11.132795
1.851,8.668268,11.133894
1.852,8.667824,11.134993
1.853,8.667379,11.136091
1.854,8.666890,11.137055
1.855,8.666374,11.137940
1.856,8.665858,11.138825
1.857,8.665342,11.139711
1.858,8.664783,11.140474
1.859,8.664198,11.141164
1.860,8.663613,11.141854
1.861,8.663028,11.142545
1.862,8.662441,11.143093
1.863,8.661854,11.143559
1.864,8.661266,11.144023
1.865,8.660679,11.144488
1.866,8.660073,11.144819
1.867,8.659456,11.145071
1.868,8.658839,11.145323
1.869,8.658223,11.145575
1.870,8.657689,11.145683
1.871,8.657206,11.145708
1.872,8.656721,11.145733
1.873,8.656238,11.145758
1.874,8.655770,11.145556
1.875,8.655313,11.145221
1.876,8.654856,11.144885
1.877,8.654398,11.144549
1.878,8.653865,11.144052
1.879,8.653287,11.143458
1.880,8.652709,11.142865
1.881,8.652131,11.142272
1.882,8.651471,11.141579
1.883,8.650763,11.140825
1.884,8.650055,11.140072
1.885,8.649346,11.139318
1.886,8.648615,11.138494
1.887,8.647868,11.137628
1.888,8.647122,11.136762
1.889,8.646377,11.135896
1.890,8.645689,11.135013
1.891,8.645037,11.134119
1.892,8.644383,11.133225
1.893,8.643731,11.132332
1.894,8.643185,11.131352
1.895,8.642701,11.130322
1.896,8.642218,11.129292
1.897,8.641735,11.128262
1.898,8.641354,11.127263
1.899,8.641034,11.126283
1.900,8.640714,11.125302
1.901,8.640394,11.124322
1.902,8.640072,11.123265
1.903,8.639750,11.122163
1.904,8.639426,11.121060
1.905,8.639103,11.119958
1.906,8.638840,11.118856
1.907,8.638613,11.117755
1.908,8.638385,11.116653
1.909,8.638158,11.115552
1.910,8.638044,11.114393
1.911,8.637998,11.113202
1.912,8.637952,11.112010
1.913,8.637906,11.110819
1.914,8.637860,11.109571
1.915,8.637815,11.108291
1.916,8.637769,11.107011
1.917,8.637723,11.105730
1.918,8.637681,11.104363
1.919,8.637641,11.102945
1.920,8.637601,11.101527
1.921,8.637561,11.100109
1.922,8.637497,11.098690
1.923,8.637419,11.097270
1.924,8.637341,11.095850
1.925,8.637262,11.094430
1.926,8.637190,11.093008
1.927,8.637122,11.091586
1.928,8.637054,11.090163
1.929,8.636987,11.088741
1.930,8.636862,11.087322
1.931,8.636704,11.085906
1.932,8.636547,11.084490
1.933,8.636389,11.083074
1.934,8.636162,11.081633
1.935,8.635893,11.080175
1.936,8.635624,11.078718
1.937,8.635355,11.077261
1.938,8.635151,11.075849
1.939,8.634986,11.074462
1.940,8.634820,11.073076
1.941,8.634655,11.071690
1.942,8.634470,11.070352
1.943,8.634274,11.069042
1.944,8.634079,11.067733
1.945,8.633883,11.066423
1.946,8.633646,11.065181
1.947,8.633386,11.063977
1.948,8.633125,11.062774
1.949,8.632865,11.061570
1.950,8.632553,11.060381
1.951,8.632213,11.059200
1.952,8.631871,11.058019
1.953,8.631531,11.056838
1.954,8.631173,11.055767
1.955,8.630805,11.054762
1.956,8.630438,11.053756
1.957,8.630070,11.052751
1.958,8.629646,11.051763
1.959,8.629189,11.050784
1.960,8.628733,11.049806
1.961,8.628276,11.048828
1.962,8.627826,11.047944
1.963,8.627380,11.047117
1.964,8.626934,11.046290
1.965,8.626488,11.045464
1.966,8.626032,11.044759
1.967,8.625570,11.044127
1.968,8.625108,11.043494
1.969,8.624646,11.042862
1.970,8.624167,11.042345
1.971,8.623678,11.041898
1.972,8.623189,11.041451
1.973,8.622700,11.041003
1.974,8.622266,11.040713
1.975,8.621864,11.040515
1.976,8.621463,11.040317
1.977,8.621061,11.040118
1.978,8.620650,11.040107
1.979,8.620234,11.040205
1.980,8.619818,11.040304
1.981,8.619401,11.040402
1.982,8.618921,11.040651
1.983,8.618404,11.040988
1.984,8.617887,11.041325
1.985,8.617370,11.041661
1.986,8.616879,11.042124
1.987,8.616403,11.042662
1.988,8.615928,11.043200
1.989,8.615452,11.043736
1.990,8.615039,11.044418
1.991,8.614663,11.045186
1.992,8.614287,11.045954
1.993,8.613912,11.046721
1.994,8.613706,11.047682
1.995,8.613602,11.048757
