"Time","60 Right DS","59 Left DS","v6 L Mos","67 xCoM","37a CoMy (cm)","v4 R Mos","v7 xCoM","v3 R COP","v5 L COP"
4.189,0,0,-6.061958,6.061201,5.889879,6.061958,6.061201,0.000000,0.000000
4.190,0,0,-6.056853,6.056847,5.887451,6.056853,6.056847,0.000000,0.000000
4.191,0,0,-6.052156,6.052287,5.885556,6.052156,6.052287,0.000000,0.000000
4.192,0,0,-6.047548,6.047727,5.883661,6.047548,6.047727,0.000000,0.000000
4.193,0,0,-6.043107,6.043167,5.881765,6.043107,6.043167,0.000000,0.000000
4.194,0,0,-6.038451,6.038536,5.880037,6.038451,6.038536,0.000000,0.000000
4.195,0,0,-6.033394,6.033710,5.878769,6.033394,6.033710,0.000000,0.000000
4.196,0,0,-6.028485,6.028884,5.877501,6.028485,6.028884,0.000000,0.000000
4.197,0,0,-6.023852,6.024058,5.876234,6.023852,6.024058,0.000000,0.000000
4.198,0,0,-6.019758,6.019785,5.875656,6.019758,6.019785,0.000000,0.000000
4.199,0,0,-6.016674,6.017042,5.876983,6.016674,6.017042,0.000000,0.000000
4.200,0,0,-6.013810,6.014297,5.878310,6.013810,6.014297,0.000000,0.000000
4.201,0,0,-6.011356,6.011554,5.879636,6.011356,6.011554,0.000000,0.000000
4.202,0,0,-6.008790,6.008968,5.881165,6.008790,6.008968,0.000000,0.000000
4.203,0,0,-6.006012,6.006819,5.883251,6.006012,6.006819,0.000000,0.000000
4.204,0,0,-6.003637,6.004670,5.885338,6.003637,6.004670,0.000000,0.000000
4.205,0,0,-6.002018,6.002521,5.887424,6.002018,6.002521,0.000000,0.000000
4.206,0,0,-6.001340,6.001429,5.890495,6.001340,6.001429,0.000000,0.000000
4.207,0,0,-6.002422,6.003253,5.896281,6.002422,6.003253,0.000000,0.000000
4.208,0,0,-6.003983,6.005077,5.902068,6.003983,6.005077,0.000000,0.000000
4.209,0,0,-6.006440,6.006902,5.907854,6.006440,6.006902,0.000000,0.000000
4.210,0,0,-6.008793,6.008829,5.913625,6.008793,6.008829,0.000000,0.000000
4.211,0,0,-6.010949,6.011038,5.919352,6.010949,6.011038,0.000000,0.000000
4.212,0,0,-6.013139,6.013248,5.925079,6.013139,6.013248,0.000000,0.000000
4.213,0,0,-6.015393,6.015458,5.930807,6.015393,6.015458,0.000000,0.000000
4.214,0,0,-6.017872,6.017742,5.936365,6.017872,6.017742,0.000000,0.000000
4.215,0,0,-6.020775,6.020233,5.941456,6.020775,6.020233,0.000000,0.000000
4.216,0,0,-6.023415,6.022723,5.946547,6.023415,6.022723,0.000000,0.000000
4.217,0,0,-6.025558,6.025214,5.951638,6.025558,6.025214,0.000000,0.000000
4.218,0,0,-6.027063,6.027284,5.956039,6.027063,6.027284,0.000000,0.000000
4.219,0,0,-6.027371,6.028190,5.958539,6.027371,6.028190,0.000000,0.000000
4.220,0,0,-6.028062,6.029097,5.961039,6.028062,6.029097,0.000000,0.000000
4.221,0,0,-6.029470,6.030003,5.963538,6.029470,6.030003,0.000000,0.000000
4.222,0,0,-6.032211,6.032132,5.967022,6.032211,6.032132,0.000000,0.000000
4.223,0,0,-6.037449,6.037634,5.973222,6.037449,6.037634,0.000000,0.000000
4.224,0,0,-6.042860,6.043137,5.979421,6.042860,6.043137,0.000000,0.000000
4.225,0,0,-6.048594,6.048640,5.985621,6.048594,6.048640,0.000000,0.000000
4.226,0,0,-6.053215,6.053236,5.990737,6.053215,6.053236,0.000000,0.000000
4.227,0,0,-6.055746,6.055329,5.992866,6.055746,6.055329,0.000000,0.000000
4.228,0,0,-6.057992,6.057423,5.994995,6.057992,6.057423,0.000000,0.000000
4.229,0,0,-6.059709,6.059516,5.997123,6.059709,6.059516,0.000000,0.000000
4.230,0,0,-6.062191,6.062134,5.999670,6.062191,6.062134,0.000000,0.000000
4.231,0,0,-6.066111,6.066197,6.003369,6.066111,6.066197,0.000000,0.000000
4.232,0,0,-6.070124,6.070261,6.007068,6.070124,6.070261,0.000000,0.000000
4.233,0,0,-6.074315,6.074324,6.010767,6.074315,6.074324,0.000000,0.000000
4.234,0,0,-6.077601,6.077238,6.013305,6.077601,6.077238,0.000000,0.000000
4.235,0,0,-6.079191,6.076979,6.012634,6.079191,6.076979,0.000000,0.000000
4.236,0,0,-6.079591,6.076720,6.011963,6.079591,6.076720,0.000000,0.000000
4.237,0,0,-6.077764,6.076461,6.011292,6.077764,6.076461,0.000000,0.000000
4.238,0,0,-6.074893,6.075036,6.009589,6.074893,6.075036,0.000000,0.000000
4.239,0,0,-6.070063,6.070395,6.005036,6.070063,6.070395,0.000000,0.000000
4.240,0,0,-6.065353,6.065755,6.000484,6.065353,6.065755,0.000000,0.000000
4.241,0,0,-6.060866,6.061114,5.995932,6.060866,6.061114,0.000000,0.000000
4.242,0,0,-6.057488,6.057366,5.992456,6.057488,6.057366,0.000000,0.000000
