"Time","60 Right DS","67 xCoM","37a CoMy (cm)","v4 R Mos","v3 R COP","35 FRy (cm)","30 HRy (cm)","59 Left DS","v7 xCoM","v6 L Mos","v5 L COP","28 HLy (cm)","33 FLy (cm)","37b CoMy (cm)","37 CoMy (cm)"
4.304,0,5.967348,5.995701,5.967358,0.000000,4.703373,4.194003,1,5.967348,19.107239,13.139880,6.954002,6.186053,5.995701,-0.533592
4.305,0,5.960744,5.993520,5.960732,0.000000,4.702205,4.190701,1,5.960744,19.100435,13.139704,6.953725,6.186054,5.993520,-0.616792
4.306,0,5.954222,5.991647,5.954321,0.000000,4.701015,4.187305,1,5.954222,19.093843,13.139524,6.953619,6.185879,5.991647,-0.704298
4.307,0,5.947921,5.990627,5.948311,0.000000,4.699764,4.183651,1,5.947921,19.087646,13.139336,6.953989,6.185219,5.990627,-0.803690
4.308,0,5.941620,5.989608,5.942115,0.000000,4.698513,4.179997,1,5.941620,19.081196,13.139081,6.954358,6.184558,5.989608,-0.903081
4.309,0,5.935318,5.988588,5.935569,0.000000,4.697262,4.176343,1,5.935318,19.074270,13.138701,6.954727,6.183897,5.988588,-1.002473
4.310,0,5.928498,5.987161,5.928456,0.000000,4.695987,4.173034,1,5.928498,19.066698,13.138243,6.954963,6.183334,5.987161,-1.103978
4.311,0,5.920243,5.984610,5.920280,0.000000,4.694647,4.170679,1,5.920243,19.057915,13.137636,6.954834,6.183040,5.984610,-1.211313
4.312,0,5.911987,5.982058,5.912051,0.000000,4.693307,4.168323,1,5.911987,19.049198,13.137147,6.954706,6.182745,5.982058,-1.318648
4.313,0,5.903732,5.979506,5.903726,0.000000,4.691967,4.165967,1,5.903732,19.040606,13.136879,6.954576,6.182451,5.979506,-1.425983
4.314,0,5.896096,5.977545,5.895967,0.000000,4.690700,4.163935,1,5.896096,19.032867,13.136901,6.954356,6.182547,5.977545,-1.532795
4.315,0,5.890165,5.977214,5.889267,0.000000,4.689629,4.162797,1,5.890165,19.026735,13.137467,6.953884,6.183722,5.977214,-1.638165
4.316,0,5.884234,5.976882,5.883062,0.000000,4.688558,4.161660,1,5.884234,19.021183,13.138121,6.953411,6.184896,5.976882,-1.743536
4.317,0,5.878304,5.976551,5.877785,0.000000,4.687487,4.160522,1,5.878304,19.016724,13.138938,6.952939,6.186070,5.976551,-1.848906
4.318,0,5.873158,5.976870,5.872868,0.000000,4.686243,4.159798,1,5.873158,19.012493,13.139625,6.952254,6.187415,5.976870,-1.951745
4.319,0,5.870175,5.978981,5.868625,0.000000,4.684519,4.160214,1,5.870175,19.008692,13.140066,6.950985,6.189230,5.978981,-2.047602
4.320,0,5.867193,5.981092,5.865192,0.000000,4.682795,4.160630,1,5.867193,19.005768,13.140575,6.949717,6.191046,5.981092,-2.143460
4.321,0,5.864211,5.983204,5.863277,0.000000,4.681071,4.161046,1,5.864211,19.004488,13.141211,6.948448,6.192861,5.983204,-2.239317
4.322,0,5.862164,5.985999,5.862417,0.000000,4.679339,4.161691,1,5.862164,19.004545,13.142127,6.947280,6.194830,5.985999,-2.330432
4.323,0,5.862701,5.990682,5.863536,0.000000,4.677584,4.162968,1,5.862701,19.007109,13.143572,6.946388,6.197223,5.990682,-2.408461
4.324,0,5.863237,5.995365,5.864283,0.000000,4.675828,4.164245,1,5.863237,19.009336,13.145054,6.945497,6.199616,5.995365,-2.486491
4.325,0,5.863774,6.000048,5.864334,0.000000,4.674073,4.165521,1,5.863774,19.010939,13.146605,6.944605,6.202009,6.000048,-2.564520
4.326,0,5.862704,6.002849,5.862687,0.000000,4.672268,4.167016,1,5.862704,19.010637,13.147953,6.943843,6.204200,6.002849,-2.637367
4.327,0,5.857202,6.000457,5.857856,0.000000,4.670325,4.169114,1,5.857202,19.006777,13.148922,6.943438,6.205830,6.000457,-2.695914
4.328,0,5.851699,5.998065,5.852590,0.000000,4.668383,4.171211,1,5.851699,19.002644,13.150055,6.943032,6.207461,5.998065,-2.754461
4.329,0,5.846197,5.995674,5.846509,0.000000,4.666440,4.173308,1,5.846197,18.998005,13.151496,6.942627,6.209092,5.995674,-2.813007
4.330,0,5.841844,5.994199,5.841595,0.000000,4.664241,4.175461,1,5.841844,18.995054,13.153459,6.942379,6.211046,5.994199,-2.867158
4.331,0,5.840665,5.995253,5.838870,0.000000,4.661334,4.177767,1,5.840665,18.995270,13.156400,6.942567,6.213892,5.995253,-2.909181
4.332,0,5.839486,5.996307,5.837141,0.000000,4.658427,4.180073,1,5.839486,18.996542,13.159402,6.942755,6.216739,5.996307,-2.951203
4.333,0,5.838307,5.997361,5.837276,0.000000,4.655519,4.182378,1,5.838307,18.999794,13.162519,6.942944,6.219585,5.997361,-2.993225
4.334,0,5.837489,5.998612,5.837708,0.000000,4.652576,4.184677,1,5.837489,19.002878,13.165172,6.943213,6.221924,5.998612,-3.032171
4.335,0,5.837664,6.000406,5.838694,0.000000,4.649534,4.186958,1,5.837664,19.005648,13.166955,6.943706,6.222864,6.000406,-3.062627
4.336,0,5.837839,6.002200,5.839159,0.000000,4.646492,4.189239,1,5.837839,19.007671,13.168512,6.944199,6.223804,6.002200,-3.093083
4.337,0,5.838015,6.003994,5.838651,0.000000,4.643449,4.191520,1,5.838015,19.008297,13.169645,6.944692,6.224744,6.003994,-3.123539
4.338,0,5.836797,6.004266,5.836992,0.000000,4.640098,4.193683,1,5.836797,19.007872,13.170878,6.945146,6.225658,6.004266,-3.151577
4.339,0,5.831738,6.000342,5.833175,0.000000,4.635894,4.195521,1,5.831738,19.005474,13.172299,6.945493,6.226504,6.000342,-3.172947
4.340,0,5.826678,5.996418,5.828558,0.000000,4.631691,4.197359,1,5.826678,19.002131,13.173573,6.945840,6.227349,5.996418,-3.194316
4.341,0,5.821618,5.992494,5.822441,0.000000,4.627488,4.199196,1,5.821618,18.997015,13.174574,6.946187,6.228194,5.992494,-3.215685
4.342,0,5.815653,5.987645,5.815954,0.000000,4.623193,4.201064,1,5.815653,18.991125,13.175171,6.946457,6.228768,5.987645,-3.236694
4.343,0,5.807189,5.980244,5.808776,0.000000,4.618646,4.203016,1,5.807189,18.983789,13.175014,6.946515,6.228596,5.980244,-3.256706
4.344,0,5.798725,5.972843,5.800772,0.000000,4.614098,4.204968,1,5.798725,18.975655,13.174883,6.946573,6.228423,5.972843,-3.276718
4.345,0,5.790261,5.965443,5.791220,0.000000,4.609551,4.206921,1,5.790261,18.966022,13.174802,6.946631,6.228251,5.965443,-3.296731
4.346,0,5.780354,5.956681,5.780406,0.000000,4.604834,4.208797,1,5.780354,18.955587,13.175180,6.946712,6.228426,5.956681,-3.318280
4.347,0,5.766469,5.944166,5.767231,0.000000,4.599649,4.210465,1,5.766469,18.943649,13.176418,6.946855,6.229563,5.944166,-3.344073
4.348,0,5.752583,5.931651,5.753597,0.000000,4.594464,4.212133,1,5.752583,18.931280,13.177684,6.946998,6.230700,5.931651,-3.369866
4.349,0,5.738697,5.919136,5.739103,0.000000,4.589279,4.213801,1,5.738697,18.918106,13.179003,6.947141,6.231838,5.919136,-3.395659
4.350,0,5.725132,5.907053,5.725069,0.000000,4.584074,4.215659,1,5.725132,18.904945,13.179877,6.947261,6.232671,5.907053,-3.423557
4.351,0,5.712451,5.896163,5.711895,0.000000,4.578811,4.218043,1,5.712451,18.891815,13.179920,6.947317,6.232666,5.896163,-3.457265
4.352,0,5.699769,5.885273,5.699038,0.000000,4.573548,4.220428,1,5.699769,18.879005,13.179967,6.947372,6.232661,5.885273,-3.490972
4.353,0,5.687088,5.874383,5.686778,0.000000,4.568285,4.222812,1,5.687088,18.866798,13.180020,6.947428,6.232656,5.874383,-3.524680
4.354,0,5.674588,5.863815,5.674509,0.000000,4.562867,4.225298,1,5.674588,18.855131,13.180623,6.947578,6.233122,5.863815,-3.561045
4.355,0,5.662586,5.854136,5.662224,0.000000,4.557022,4.228066,1,5.662586,18.844479,13.182255,6.947991,6.234890,5.854136,-3.604744
4.356,0,5.650585,5.844456,5.650120,0.000000,4.551176,4.230834,1,5.650585,18.834360,13.184241,6.948404,6.236659,5.844456,-3.648443
4.357,0,5.638583,5.834776,5.638357,0.000000,4.545330,4.233602,1,5.638583,18.825247,13.186890,6.948816,6.238427,5.834776,-3.692142
4.358,0,5.626865,5.825537,5.626960,0.000000,4.539490,4.236326,1,5.626865,18.816536,13.189576,6.949455,6.240172,5.825537,-3.738783
4.359,0,5.615933,5.817514,5.616247,0.000000,4.533664,4.238930,1,5.615933,18.808580,13.192334,6.950716,6.241855,5.817514,-3.793540
4.360,0,5.605001,5.809492,5.605394,0.000000,4.527838,4.241533,1,5.605001,18.800606,13.195211,6.951977,6.243537,5.809492,-3.848296
4.361,0,5.594069,5.801469,5.594279,0.000000,4.522012,4.244137,1,5.594069,18.792591,13.198312,6.953238,6.245219,5.801469,-3.903053
4.362,0,5.582978,5.793398,5.582660,0.000000,4.516068,4.246443,1,5.582978,18.784332,13.201672,6.954623,6.247084,5.793398,-3.959876
4.363,0,5.571452,5.785194,5.570099,0.000000,4.509796,4.247928,1,5.571452,18.775616,13.205517,6.956348,6.249449,5.785194,-4.022398
4.364,0,5.559925,5.776989,5.558201,0.000000,4.503524,4.249412,1,5.559925,18.767721,13.209520,6.958073,6.251814,5.776989,-4.084920
4.365,0,5.548398,5.768785,5.547544,0.000000,4.497253,4.250896,1,5.548398,18.761364,13.213820,6.959798,6.254180,5.768785,-4.147442
4.366,0,5.538575,5.762294,5.538615,0.000000,4.490915,4.252423,1,5.538575,18.756739,13.218124,6.961637,6.256463,5.762294,-4.210153
4.367,0,5.533453,5.760532,5.532919,0.000000,4.484394,4.254065,1,5.533453,18.755360,13.222440,6.963794,6.258520,5.760532,-4.273384
4.368,0,5.528331,5.758770,5.527596,0.000000,4.477872,4.255708,1,5.528331,18.754286,13.226690,6.965951,6.260576,5.758770,-4.336614
4.369,0,5.523209,5.757008,5.522970,0.000000,4.471351,4.257350,1,5.523209,18.753786,13.230817,6.968108,6.262633,5.757008,-4.399845
4.370,0,5.517406,5.754447,5.517253,0.000000,4.464762,4.258840,1,5.517406,18.752121,13.234868,6.970450,6.264464,5.754447,-4.460833
4.371,0,5.509726,5.749678,5.509491,0.000000,4.457984,4.259907,1,5.509726,18.748270,13.238779,6.973303,6.265676,5.749678,-4.515633
4.372,0,5.502045,5.744909,5.501779,0.000000,4.451208,4.260975,1,5.502045,18.744568,13.242788,6.976156,6.266886,5.744909,-4.570432
4.373,0,5.494365,5.740140,5.494158,0.000000,4.444431,4.262043,1,5.494365,18.741140,13.246981,6.979009,6.268097,5.740140,-4.625232
4.374,0,5.488170,5.736645,5.488008,0.000000,4.437680,4.263009,1,5.488170,18.739393,13.251384,6.981892,6.269397,5.736645,-4.676035
4.375,0,5.486076,5.736665,5.484613,0.000000,4.431001,4.263693,1,5.486076,18.740793,13.256181,6.984855,6.270944,5.736665,-4.715811
4.376,0,5.483982,5.736685,5.482057,0.000000,4.424323,4.264378,1,5.483982,18.742849,13.260794,6.987818,6.272490,5.736685,-4.755587
4.377,0,5.481888,5.736705,5.481072,0.000000,4.417644,4.265062,1,5.481888,18.746134,13.265062,6.990782,6.274036,5.736705,-4.795363
4.378,0,5.479868,5.736508,5.479923,0.000000,4.410956,4.265393,1,5.479868,18.748678,13.268756,6.993712,6.274987,5.736508,-4.829684
4.379,0,5.478053,5.735716,5.478463,0.000000,4.404242,4.264749,1,5.478053,18.749836,13.271374,6.996553,6.274292,5.735716,-4.848950
4.380,0,5.476237,5.734924,5.476774,0.000000,4.397528,4.264104,1,5.476237,18.750462,13.273686,6.999394,6.273597,5.734924,-4.868216
4.381,0,5.474421,5.734132,5.474655,0.000000,4.390814,4.263459,1,5.474421,18.750086,13.275431,7.002234,6.272902,5.734132,-4.887482
4.382,0,5.472594,5.732962,5.472513,0.000000,4.384164,4.262708,1,5.472594,18.749741,13.277228,7.005157,6.272039,5.732962,-4.899827
4.383,0,5.470740,5.730748,5.470329,0.000000,4.377692,4.261661,1,5.470740,18.749453,13.279123,7.008306,6.270710,5.730748,-4.893069
4.384,0,5.468885,5.728534,5.468357,0.000000,4.371220,4.260614,1,5.468885,18.749327,13.280971,7.011454,6.269381,5.728534,-4.886312
4.385,0,5.467031,5.726321,5.466781,0.000000,4.364748,4.259568,1,5.467031,18.749506,13.282726,7.014603,6.268052,5.726321,-4.879555
4.386,0,5.465687,5.724274,5.465600,0.000000,4.358160,4.258524,1,5.465687,18.749907,13.284307,7.017779,6.266617,5.724274,-4.866325
4.387,0,5.465754,5.722689,5.465162,0.000000,4.351252,4.257489,1,5.465754,18.750721,13.285561,7.021032,6.264888,5.722689,-4.835236
4.388,0,5.465820,5.721103,5.465048,0.000000,4.344344,4.256453,1,5.465820,18.752035,13.286987,7.024285,6.263160,5.721103,-4.804146
4.389,0,5.465887,5.719518,5.465544,0.000000,4.337436,4.255417,1,5.465887,18.754284,13.288740,7.027538,6.261431,5.719518,-4.773056
4.390,0,5.465895,5.717664,5.466127,0.000000,4.330505,4.254342,1,5.465895,18.757103,13.290977,7.030769,6.260160,5.717664,-4.738033
4.391,0,5.465741,5.715073,5.466873,0.000000,4.323510,4.253155,1,5.465741,18.760992,13.294120,7.033940,6.260152,5.715073,-4.692159
4.392,0,5.465588,5.712481,5.467041,0.000000,4.316515,4.251967,1,5.465588,18.764318,13.297276,7.037111,6.260144,5.712481,-4.646284
4.393,0,5.465434,5.709890,5.466128,0.000000,4.309520,4.250781,1,5.465434,18.766586,13.300459,7.040282,6.260136,5.709890,-4.600409
4.394,0,5.464419,5.706358,5.464218,0.000000,4.302524,4.249719,1,5.464419,18.767382,13.303164,7.043706,6.259488,5.706358,-4.553031
4.395,0,5.461027,5.700228,5.460442,0.000000,4.295524,4.249001,1,5.461027,18.765415,13.304974,7.047826,6.257077,5.700228,-4.501503
4.396,0,5.457636,5.694098,5.456910,0.000000,4.288524,4.248283,1,5.457636,18.763628,13.306718,7.051947,6.254665,5.694098,-4.449976
4.397,0,5.454244,5.687969,5.453837,0.000000,4.281524,4.247565,1,5.454244,18.762177,13.308339,7.056067,6.252254,5.687969,-4.398449
4.398,0,5.452001,5.683012,5.452157,0.000000,4.274449,4.246912,1,5.452001,18.762537,13.310378,7.060246,6.250110,5.683012,-4.347399
4.399,0,5.452925,5.681294,5.453087,0.000000,4.267169,4.246438,1,5.452925,18.766289,13.313202,7.064586,6.248703,5.681294,-4.297664
4.400,0,5.453850,5.679576,5.454017,0.000000,4.259889,4.245964,1,5.453850,18.770113,13.316096,7.068925,6.247297,5.679576,-4.247929
4.401,0,5.454774,5.677858,5.454947,0.000000,4.252608,4.245489,1,5.454774,18.774071,13.319124,7.073265,6.245890,5.677858,-4.198194
4.402,0,5.454218,5.674812,5.454307,0.000000,4.245421,4.244998,1,5.454218,18.776098,13.321791,7.077493,6.244294,5.674812,-4.151339
4.403,0,5.449575,5.668102,5.450727,0.000000,4.238494,4.244458,1,5.449575,18.774508,13.323781,7.081416,6.242177,5.668102,-4.112432
4.404,0,5.444933,5.661392,5.446461,0.000000,4.231566,4.243918,1,5.444933,18.772114,13.325652,7.085339,6.240060,5.661392,-4.073525
4.405,0,5.440290,5.654682,5.440909,0.000000,4.224638,4.243378,1,5.440290,18.768209,13.327300,7.089262,6.237943,5.654682,-4.034618
4.406,0,5.435841,5.648397,5.435884,0.000000,4.217754,4.242922,1,5.435841,18.764996,13.329112,7.093121,6.235881,5.648397,-4.000079
4.407,0,5.431924,5.643286,5.431843,0.000000,4.210990,4.242695,1,5.431924,18.763075,13.331232,7.096805,6.233973,5.643286,-3.977593
4.408,0,5.428008,5.638175,5.427883,0.000000,4.204227,4.242469,1,5.428008,18.761013,13.333132,7.100490,6.232063,5.638175,-3.955107
4.409,0,5.424092,5.633064,5.424077,0.000000,4.197464,4.242243,1,5.424092,18.758692,13.334617,7.104174,6.230155,5.633064,-3.932621
4.410,0,5.419709,5.627711,5.419689,0.000000,4.190741,4.242013,1,5.419709,18.755171,13.335483,7.107541,6.227926,5.627711,-3.914378
4.411,0,5.414037,5.621692,5.414210,0.000000,4.184132,4.241775,1,5.414037,18.749399,13.335189,7.110033,6.224818,5.621692,-3.907844
4.412,0,5.408365,5.615673,5.408606,0.000000,4.177523,4.241537,1,5.408365,18.743294,13.334686,7.112525,6.221709,5.615673,-3.901309
4.413,0,5.402693,5.609653,5.402766,0.000000,4.170913,4.241298,1,5.402693,18.736561,13.333793,7.115016,6.218601,5.609653,-3.894774
4.414,0,5.397282,5.604058,5.397351,0.000000,4.164590,4.241184,1,5.397282,18.730545,13.333194,7.117351,6.215881,5.604058,-3.891309
4.415,0,5.392591,5.599634,5.392728,0.000000,4.159056,4.241412,1,5.392591,18.725878,13.333149,7.119254,6.214233,5.599634,-3.896314
4.416,0,5.387901,5.595209,5.388063,0.000000,4.153522,4.241640,1,5.387901,18.721359,13.333297,7.121156,6.212585,5.595209,-3.901319
4.417,0,5.383210,5.590785,5.383318,0.000000,4.147988,4.241868,1,5.383210,18.717125,13.333807,7.123058,6.210937,5.590785,-3.906324
4.418,0,5.378098,5.586045,5.378020,0.000000,4.142506,4.242223,1,5.378098,18.712326,13.334307,7.124837,6.209517,5.586045,-3.913338
4.419,0,5.371822,5.580437,5.371686,0.000000,4.137167,4.242928,1,5.371822,18.706474,13.334788,7.126276,6.208724,5.580437,-3.925897
4.420,0,5.365547,5.574828,5.365388,0.000000,4.131829,4.243631,1,5.365547,18.700764,13.335376,7.127715,6.207931,5.574828,-3.938455
4.421,0,5.359271,5.569220,5.359159,0.000000,4.126490,4.244336,1,5.359271,18.695318,13.336161,7.129153,6.207139,5.569220,-3.951014
4.422,0,5.353383,5.564087,5.353547,0.000000,4.121370,4.244863,1,5.353383,18.690704,13.337157,7.130517,6.206570,5.564087,-3.965222
4.423,0,5.348565,5.560266,5.349095,0.000000,4.116853,4.244901,1,5.348565,18.687649,13.338553,7.131678,6.206620,5.560266,-3.983983
4.424,0,5.343746,5.556444,5.344409,0.000000,4.112336,4.244939,1,5.343746,18.684240,13.339830,7.132837,6.206670,5.556444,-4.002743
4.425,0,5.338928,5.552622,5.339285,0.000000,4.107818,4.244977,1,5.338928,18.680170,13.340884,7.133997,6.206720,5.552622,-4.021504
4.426,0,5.333124,5.547812,5.333066,0.000000,4.103338,4.245070,1,5.333124,18.674553,13.341487,7.134987,6.206460,5.547812,-4.040186
4.427,0,5.324602,5.540270,5.324794,0.000000,4.098959,4.245309,1,5.324602,18.666039,13.341244,7.135509,6.205342,5.540270,-4.058651
4.428,0,5.316079,5.532729,5.316358,0.000000,4.094580,4.245549,1,5.316079,18.657133,13.340774,7.136032,6.204225,5.532729,-4.077117
4.429,0,5.307557,5.525187,5.307617,0.000000,4.090201,4.245788,1,5.307557,18.647495,13.339878,7.136554,6.203108,5.525187,-4.095582
4.430,0,5.300135,5.518720,5.299881,0.000000,4.085905,4.246168,1,5.300135,18.638931,13.339050,7.137064,6.201961,5.518720,-4.113531
4.431,0,5.295750,5.515213,5.294027,0.000000,4.081838,4.246934,1,5.295750,18.632378,13.338350,7.137544,6.200734,5.515213,-4.130055
4.432,0,5.291366,5.511706,5.289119,0.000000,4.077771,4.247700,1,5.291366,18.626738,13.337619,7.138023,6.199506,5.511706,-4.146578
4.433,0,5.286981,5.508200,5.285983,0.000000,4.073703,4.248466,1,5.286981,18.622812,13.336831,7.138502,6.198278,5.508200,-4.163102
4.434,0,5.283100,5.505145,5.283300,0.000000,4.069666,4.249318,1,5.283100,18.619190,13.335891,7.138986,6.196972,5.505145,-4.178643
4.435,0,5.280609,5.503335,5.281469,0.000000,4.065710,4.250405,1,5.280609,18.616135,13.334665,7.139480,6.195448,5.503335,-4.191475
4.436,0,5.278118,5.501526,5.279215,0.000000,4.061754,4.251492,1,5.278118,18.612780,13.333565,7.139974,6.193924,5.501526,-4.204307
4.437,0,5.275627,5.499717,5.276169,0.000000,4.057798,4.252578,1,5.275627,18.608868,13.332700,7.140468,6.192400,5.499717,-4.217139
4.438,0,5.272331,5.497019,5.272120,0.000000,4.053986,4.253527,1,5.272331,18.604315,13.332194,7.141159,6.190957,5.497019,-4.228381
4.439,0,5.266815,5.491867,5.266194,0.000000,4.050569,4.254097,1,5.266815,18.598560,13.332366,7.142393,6.189733,5.491867,-4.235237
4.440,0,5.261298,5.486714,5.260529,0.000000,4.047152,4.254668,1,5.261298,18.592964,13.332436,7.143628,6.188509,5.486714,-4.242092
4.441,0,5.255782,5.481562,5.255352,0.000000,4.043736,4.255238,1,5.255782,18.587666,13.332314,7.144863,6.187286,5.481562,-4.248948
4.442,0,5.251734,5.477768,5.251709,0.000000,4.040396,4.255867,1,5.251734,18.583296,13.331588,7.145561,6.185940,5.477768,-4.253710
4.443,0,5.251742,5.477722,5.250940,0.000000,4.037269,4.256659,1,5.251742,18.580667,13.329728,7.144779,6.184256,5.477722,-4.252696
4.444,0,5.251750,5.477676,5.250673,0.000000,4.034142,4.257451,1,5.251750,18.578152,13.327477,7.143997,6.182571,5.477676,-4.251681
4.445,0,5.251758,5.477630,5.251348,0.000000,4.031014,4.258242,1,5.251758,18.575842,13.324494,7.143215,6.180886,5.477630,-4.250667
4.446,0,5.250908,5.476617,5.251144,0.000000,4.028020,4.258860,1,5.250908,18.572626,13.321480,7.142011,6.179498,5.476617,-4.247599
4.447,0,5.247693,5.472938,5.249297,0.000000,4.025391,4.258999,1,5.247693,18.567707,13.318409,7.139641,6.178928,5.472938,-4.238865
4.448,0,5.244478,5.469259,5.246569,0.000000,4.022761,4.259138,1,5.244478,18.561991,13.315422,7.137270,6.178358,5.469259,-4.230131
4.449,0,5.241263,5.465580,5.242192,0.000000,4.020132,4.259276,1,5.241263,18.554785,13.312593,7.134901,6.177788,5.465580,-4.221397
4.450,0,5.237246,5.460976,5.237300,0.000000,4.017515,4.259383,1,5.237246,18.547205,13.309904,7.132578,6.177408,5.460976,-4.210355
4.451,0,5.231013,5.453818,5.231444,0.000000,4.014932,4.259400,1,5.231013,18.538921,13.307478,7.130385,6.177553,5.453818,-4.192946
4.452,0,5.224781,5.446661,5.225346,0.000000,4.012348,4.259418,1,5.224781,18.530642,13.305295,7.128192,6.177699,5.446661,-4.175536
4.453,0,5.218549,5.439503,5.218793,0.000000,4.009765,4.259435,1,5.218549,18.522362,13.303568,7.125999,6.177845,5.439503,-4.158127
4.454,0,5.212752,5.432636,5.212363,0.000000,4.007256,4.259409,1,5.212752,16.200182,10.987818,7.123911,6.178155,5.432636,-4.137983
4.455,0,5.208158,5.426570,5.206163,0.000000,4.004952,4.259263,0,5.208158,9.542760,4.336596,7.122110,6.178922,5.426570,-4.110294
4.456,0,5.203564,5.420505,5.200995,0.000000,4.002649,4.259116,0,5.203564,5.200995,0.000000,7.120310,6.179689,5.420505,-4.082606
4.457,0,5.198969,5.414440,5.197758,0.000000,4.000346,4.258970,0,5.198969,5.197758,0.000000,7.118510,6.180456,5.414440,-4.054918
4.458,0,5.196176,5.410079,5.196191,0.000000,3.998061,4.258657,0,5.196176,5.196191,0.000000,7.116319,6.181234,5.410079,-4.025411
4.459,0,5.198352,5.410420,5.197753,0.000000,3.995826,4.257887,0,5.198352,5.197753,0.000000,7.113050,6.182047,5.410420,-3.990885
4.460,0,5.200529,5.410762,5.199714,0.000000,3.993591,4.257117,0,5.200529,5.199714,0.000000,7.109781,6.182859,5.410762,-3.956359
4.461,0,5.202705,5.411104,5.202419,0.000000,3.991356,4.256347,0,5.202705,5.202419,0.000000,7.106513,6.183672,5.411104,-3.921833
4.462,0,5.203923,5.410382,5.204091,0.000000,3.989360,4.255686,0,5.203923,5.204091,0.000000,7.103248,6.184563,5.410382,-3.885332
