"Time"	"44 miry (cm)"	"43 mirx (cm)"	"42 CoMy (cm)"	"41 CoMx (cm)"	"40 FRy (cm)"	"39 FRx (cm)"	"38 FLy (cm)"	"37 FLx (cm)"	"36 HRy (cm)"	"35 HRx (cm)"	"34 HLy (cm)"	"33 HLx (cm)"	"32 MTP ang"	"31 Keyboard"	"30 ankle ang"	"29 knee ang"	"28 hip ang"	"27 FLty (cm)"	"26 FLtx (cm)"	"25 toey (cm)"	"801 toex (cm)"	"24 toex (cm)"	"23 MTPy (cm)"	"22 MTPx (cm)"	"21 anky (cm)"	"20 ankx (cm)"	"19 kny (cm)"	"18 knx (cm)"	"17 Hipy (cm)"	"16 Hipx (cm)"	"15 Cry (cm)"	"14 Crx (cm)"	"12 Sync"	"11 Gr"	"10 St"	"9 TA"	"8 Gs"	"7 VL"	"6 BF"	"5 Ip"	"4 GM"	"46 sw offset"	"45 sw onset"	"3 Platform"	"2 Trdml"	"1 Synch"
5.04	7.329292	1.118026	6.142153	16.579618	4.271744	17.771162	6.953742	17.179523	4.543635	14.439660	7.145328	15.266179	166.222763	0	47.698986	66.472366	73.351448	8.008324	18.339838	8.113873	0.104151	14.875119	8.402828	14.334492	9.014727	13.710018	9.118009	15.507008	10.456681	14.830294	10.610394	15.687361	0	-0.01752	0.00473	-0.02369	-0.01292	0.00768	-0.01266	0.00482	0.00096	0	1	1.47999	0.40920	3.27743
5.05	7.286354	1.130061	6.164372	16.567659	4.269783	17.673988	7.095900	15.114787	4.482165	14.598141	7.132441	15.117780	170.365219	0	48.954029	64.090340	68.252060	7.996389	18.225170	8.121503	16.385300	14.908583	8.434999	14.441191	9.016693	13.831986	9.183343	15.623940	10.466044	14.846416	10.609343	15.705058	0	-0.01676	0.00335	-0.02124	-0.01374	0.00731	-0.01279	0.00572	0.00265	0	0	1.47758	0.41704	3.27607
5.06	7.254261	1.108948	6.131500	16.544548	4.242025	17.570583	6.163702	16.588739	4.488687	14.843913	7.129929	15.005177	175.348236	0	36.892162	69.361694	65.742943	7.976533	18.106833	8.168451	24.583214	15.189979	8.473180	14.660328	8.827377	13.907605	9.191401	15.670019	10.459061	14.868373	10.580351	15.725800	0	-0.01841	0.00472	-0.02170	-0.01071	0.00963	-0.01279	0.00642	-0.01700	0	0	1.48008	0.42497	3.27728
5.07	7.241595	1.074244	6.097568	16.509727	4.219917	17.395599	6.907195	18.834023	4.454432	15.125928	7.097240	14.897013	170.299438	0	30.287041	75.529686	62.984825	7.947421	17.953953	8.241365	37.624603	15.459808	8.437376	14.891857	8.571643	14.074632	9.215420	15.755087	10.437592	14.885519	10.563293	15.735100	0	-0.01778	0.00324	-0.02059	-0.01506	0.00993	-0.01279	0.00513	0.00267	0	0	1.47947	0.43428	3.27773
5.08	7.253503	1.020040	6.067711	16.490007	4.186755	17.261396	6.908424	18.677628	4.351039	15.435186	7.062606	14.755446	174.437927	0	44.979473	76.078545	51.517307	7.907062	17.839466	8.041211	41.816441	16.017136	8.257631	15.272431	8.401192	14.518817	9.409525	15.997173	10.405856	14.882064	10.552189	15.734679	0	-0.01695	0.00050	-0.02243	-0.02185	0.00874	-0.01453	0.00510	0.00122	0	0	1.48068	0.44021	3.27699
5.09	7.222584	0.983357	6.032104	16.472723	4.142361	17.154999	6.886415	18.545412	4.223889	15.681453	7.036049	14.633410	168.737579	0	56.138355	80.146217	46.601662	7.891632	17.703381	8.069733	7.172747	16.189894	8.070509	15.593182	8.219253	14.850797	9.487576	16.127943	10.355319	14.904420	10.520499	15.734372	0	-0.01797	0.00355	-0.01915	-0.01212	0.00825	-0.01207	0.00349	0.00357	1	0	1.47991	0.44714	3.27788
5.10	7.193150	0.956476	5.965493	16.439808	4.120042	16.983839	6.879383	18.375948	4.192914	15.637679	6.981939	14.477548	166.317642	0	59.417255	78.905327	48.907829	7.871445	17.543491	7.910896	-5.844217	16.182880	7.938839	15.571150	8.163000	14.799784	9.395450	16.111561	10.270573	14.893303	10.460191	15.700689	0	-0.01765	0.00322	-0.01967	-0.01497	0.02020	-0.01244	0.00499	-0.00197	0	0	1.48075	0.45423	3.27608
5.11	7.174091	0.913389	5.907874	16.423756	4.085715	16.867542	6.835147	18.270117	4.179635	15.496427	6.948529	14.326508	165.334915	0	57.396931	77.430412	49.242794	7.867588	17.432804	7.882499	-13.090619	16.054899	7.904181	15.457867	8.139553	14.675552	9.312189	16.041164	10.210259	14.839729	10.390703	15.656053	0	-0.01633	0.00547	-0.02011	-0.01175	0.00901	-0.01122	0.00615	0.00270	0	0	1.48061	0.45940	3.27653
5.12	7.141867	0.895275	5.838917	16.390730	4.054703	16.753300	6.821558	18.140991	4.149713	15.373818	6.923024	14.197989	169.670578	0	53.407387	76.486961	49.582695	7.849120	17.323709	7.856625	-12.680182	15.927053	7.902187	15.319774	8.099726	14.562734	9.227233	15.965720	10.144491	14.778923	10.316035	15.594170	0	-0.01984	0.00202	-0.01968	-0.01228	0.00684	-0.01120	0.00640	0.00315	0	0	1.48054	0.46337	3.27788
5.13	7.120129	0.884110	5.787082	16.377766	4.052765	16.704851	6.797722	18.036589	4.124124	15.264240	6.930948	14.103393	170.286942	0	49.663891	74.904236	51.970749	7.846279	17.218189	7.851534	-11.396534	15.811666	7.897346	15.217208	8.093606	14.437103	9.139963	15.901707	10.091270	14.741961	10.274715	15.561994	0	-0.01757	0.00368	-0.02100	-0.01436	0.00870	-0.01216	0.00750	0.00195	0	0	1.48439	0.46675	3.27744
5.14	7.108669	0.880475	5.728704	16.378342	4.026062	16.691643	6.790491	17.992027	4.118280	15.158252	6.916664	14.015647	171.596954	0	47.930412	75.140060	52.913815	7.862641	17.137823	7.846676	-10.695335	15.701318	7.900569	15.098031	8.079167	14.354538	9.096652	15.839362	10.075169	14.702491	10.255167	15.535424	0	-0.01926	0.00368	-0.01939	-0.01480	0.00884	-0.01196	0.00396	0.00060	0	0	1.48030	0.47165	3.27803
5.15	7.120158	0.873708	5.655274	16.400961	4.059938	16.787954	6.914350	16.700413	4.125848	15.045580	6.898181	13.933152	171.683914	0	46.006790	75.560478	54.436626	7.944423	16.989420	7.845766	-10.923815	15.588957	7.899352	14.977652	8.072428	14.246987	9.044332	15.762012	10.065010	14.662857	10.238722	15.512377	0	-0.01730	0.00351	-0.02049	-0.00532	0.01097	-0.01111	0.00692	0.00246	0	0	1.47868	0.47718	3.27622
5.16	7.116652	0.875450	5.555864	16.437290	4.209284	17.281620	6.792564	13.966209	4.107430	14.929120	6.837150	13.974578	170.268280	0	45.566040	75.502861	54.596325	7.983774	17.473175	7.865589	-10.758939	15.475947	7.906888	14.897967	8.080400	14.192300	9.027509	15.722916	10.064851	14.639469	10.232726	15.516012	0	-0.01703	0.00336	-0.02076	-0.01494	0.00792	-0.01378	0.00548	-0.00065	0	0	1.47880	0.48418	3.27713
5.17	7.126830	0.883088	5.488925	16.502424	4.188522	18.011744	6.778058	14.093791	4.107787	14.841087	6.829496	14.095249	168.302109	0	44.259769	75.918419	57.660870	8.038725	18.286520	7.875906	-10.549176	15.385392	7.910829	14.803017	8.099556	14.105008	8.975771	15.677327	10.068987	14.650318	10.240746	15.544577	0	-0.01852	0.00352	-0.02148	-0.01191	0.00866	-0.01082	0.00670	0.00422	0	0	1.48027	0.49301	3.27744
5.18	7.127501	0.896598	5.398968	16.537868	4.075422	18.554699	6.806282	14.390216	4.118860	14.743366	6.860722	14.395722	167.760208	0	43.747959	76.179558	59.520355	8.006297	19.061289	7.875621	-8.126545	15.266647	7.919494	14.693237	8.113030	14.045201	8.933753	15.647131	10.066646	14.664125	10.232539	15.561967	0	-0.01339	-0.00331	-0.03091	-0.01336	0.00808	-0.01211	0.00588	-0.00503	0	0	1.47999	0.49930	3.27850
5.19	7.151407	0.914109	5.301884	16.603558	3.992482	19.145462	9.995263	15.542069	4.121957	14.680686	6.800948	14.878451	169.041397	0	39.968086	76.675858	61.907993	7.963759	19.812243	7.911999	-5.361406	15.227299	7.963408	14.652365	8.159104	13.972928	8.888335	15.618583	10.082747	14.711205	10.228142	15.615756	0	-0.02105	0.00150	-0.03329	-0.01317	0.00776	-0.01183	0.00477	0.00217	0	0	1.47911	0.48848	3.27608
5.20	7.161350	0.961375	5.246023	16.691381	3.955488	19.237843	5.907248	16.022640	4.140079	14.641815	6.713570	14.976086	169.890793	0	35.925667	76.359764	66.807800	7.871815	20.022888	7.933722	-8.034077	15.150309	8.011462	14.602046	8.258011	13.851762	8.806299	15.565776	10.086426	14.785028	10.215875	15.684722	0	-0.01667	0.00183	-0.01844	-0.01200	0.00726	-0.01262	0.00610	0.00147	0	0	1.47829	0.46819	3.27684
5.21	7.207985	1.001697	5.215137	16.750406	3.981305	19.187208	6.492368	16.960711	4.169880	14.598919	6.668717	14.944600	165.556747	0	35.841194	75.634491	70.791199	7.877608	19.968882	7.953242	-6.218999	15.070930	8.037749	14.526491	8.353306	13.792585	8.745211	15.549363	10.082394	14.869761	10.202987	15.757904	0	-0.01794	0.00068	-0.02060	-0.01360	0.00880	-0.01419	0.00323	0.00184	0	0	1.47997	0.45491	3.27668
5.22	7.227676	1.021052	5.181028	16.818720	4.012880	19.104979	5.931210	19.045023	4.195317	14.533470	10.161251	15.769119	159.070633	0	37.897594	74.679253	70.918510	7.881234	19.891024	8.000320	-5.771472	15.015377	8.064233	14.492621	8.429946	13.802012	8.742310	15.574635	10.098241	14.933267	10.194677	15.816106	0	-0.01570	0.00126	-0.02059	-0.01333	0.00845	-0.01167	0.00680	0.01324	0	0	1.48024	0.44689	3.27774
5.23	7.243045	1.041428	5.139084	16.847969	4.031202	19.029037	5.836904	19.234980	4.227086	14.484358	5.192115	15.767658	159.460602	0	37.811813	74.458672	71.745232	7.905507	19.812607	8.033778	-6.635888	14.958593	8.112501	14.467006	8.477744	13.825010	8.733662	15.606723	10.106994	15.003439	10.191427	15.886723	0	-0.01546	0.00336	-0.02015	-0.01229	0.00715	-0.01388	0.00472	0.00175	0	0	1.48156	0.44054	3.27712
5.24	7.265780	1.061444	5.125025	16.910759	4.055342	18.992060	5.828343	19.212912	4.249035	14.417105	6.410665	6.865025	146.711044	0	45.416100	71.299492	74.348198	7.925490	19.779119	8.062309	-7.597410	14.881715	8.158364	14.334100	8.664144	13.796722	8.732278	15.595109	10.133672	15.060803	10.215781	15.959626	0	-0.01784	0.00348	-0.02185	-0.01194	0.00722	-0.01230	0.00678	0.00201	0	0	1.47977	0.43425	3.27698
5.25	7.281542	1.088463	5.117104	16.954008	4.059545	18.935057	5.941172	19.084991	4.281186	14.353849	6.619692	15.503802	141.428513	0	47.107132	71.700829	79.552490	7.963073	19.645832	8.096939	-9.320301	14.791924	8.191058	14.264145	8.777028	13.749039	8.727570	15.548352	10.164098	15.116700	10.262262	16.009134	0	-0.01593	0.00075	-0.02180	-0.01370	0.00861	-0.00925	0.00378	0.00273	0	0	1.47990	0.42930	3.27729
5.26	7.292538	1.123146	5.155853	16.987930	4.076762	18.862516	6.507158	17.646975	4.318562	14.256895	6.661222	15.395213	147.444092	0	47.948875	75.715431	81.497192	7.972858	19.575966	8.073477	-7.139934	14.696478	8.184114	14.231127	8.688586	13.744634	8.750119	15.543401	10.190232	15.123815	10.313339	16.029453	0	-0.01833	0.00199	-0.01980	-0.00662	0.00670	-0.01263	0.00587	0.00249	0	0	1.47836	0.42340	3.27760
5.27	7.329794	1.146600	5.222318	17.014137	4.092351	18.812099	6.617667	15.462554	4.365217	14.191786	6.690971	15.338711	156.696472	0	44.911480	80.033531	85.236496	8.020934	19.502808	8.065826	-5.405627	14.664328	8.208810	14.229131	8.660593	13.709993	8.782400	15.505853	10.238803	15.146867	10.381361	16.038567	0	-0.01828	0.00064	-0.02225	-0.01482	0.01232	-0.01048	0.00609	-0.00035	0	0	1.48190	0.41843	3.27728
5.28	7.337773	1.167669	5.329296	17.031683	4.124574	18.712187	6.847361	15.911979	4.373692	14.112847	6.892468	15.743393	148.018860	0	49.717979	81.971817	87.607979	8.024303	19.479542	8.092587	-8.075471	14.590364	8.212477	14.112631	8.696306	13.646615	8.810778	15.442972	10.279727	15.139452	10.423663	16.020111	0	-0.01534	0.00128	-0.02016	-0.01212	0.00375	-0.00917	-0.00026	0.00501	0	0	1.48234	0.41598	3.27699
5.29	7.350201	1.153552	5.485754	17.025906	4.165691	18.635145	6.514338	1.092577	4.403690	14.027997	6.912955	15.723710	142.057083	0	55.166176	80.945038	88.672173	8.068541	19.371527	8.120646	-12.771347	14.491014	8.253536	14.010817	8.789861	13.612706	8.844911	15.411857	10.318295	15.130592	10.464664	16.007177	0	-0.01830	0.00338	-0.02067	-0.01761	0.01007	-0.01114	0.00908	0.00139	0	0	1.48064	0.41269	3.27789
5.30	7.355334	1.179882	5.621978	16.982161	4.201714	18.547783	4.836855	17.859604	4.429867	13.936880	6.966369	15.629438	138.868408	0	58.722466	78.549225	90.506111	8.087683	19.269714	8.149878	-14.239048	14.332401	8.325607	13.877614	8.995181	13.525400	8.884183	15.321973	10.369853	15.115414	10.500272	15.996300	0	-0.01884	0.00068	-0.02154	-0.01736	0.02300	-0.01188	0.00617	0.00565	0	0	1.48029	0.41001	3.27758
5.31	7.356631	1.168118	5.760796	16.935308	4.241764	18.480621	5.779776	16.961277	4.481026	13.866267	6.985605	15.543169	129.109467	0	66.765404	78.045288	89.841331	8.119480	19.144945	8.186402	-8.163363	14.201335	8.369025	13.734735	9.110701	13.497455	8.938202	15.289166	10.428686	15.120521	10.524886	15.992287	0	-0.01865	0.00399	-0.02144	-0.01380	0.01000	-0.01152	0.00967	0.00132	0	0	1.48169	0.40883	3.27789
5.32	7.368834	1.155455	5.882989	16.904808	4.284207	18.364197	5.888451	16.926348	4.495537	13.819338	7.003335	15.452991	130.432648	0	66.918739	74.874786	89.559662	8.050704	18.969969	8.214614	-2.198195	14.162008	8.463808	13.685479	9.336325	13.493494	9.003189	15.262385	10.498648	15.145752	10.559853	16.016207	0	-0.01695	0.00429	-0.01989	-0.01563	0.00839	-0.01206	0.00683	0.00318	0	1	1.47955	0.40690	3.27744
5.33	7.375004	1.166103	5.990187	16.846251	4.302733	18.297482	5.995313	16.861862	4.458369	13.876655	7.019141	15.345860	168.913208	0	61.004250	72.376717	87.027512	8.035099	18.809359	8.245479	2.595793	14.164268	8.716650	13.745596	9.504004	13.528623	9.080303	15.278033	10.576622	15.173175	10.592522	16.052320	0	-0.01776	-0.00130	-0.02175	-0.01121	0.00767	-0.01201	0.00643	0.01573	0	0	1.47817	0.40484	3.27698
5.34	7.356143	1.157201	6.107609	16.763594	5.295992	17.358183	6.094768	16.800941	4.390510	16.375139	7.018339	15.209184	167.829102	0	49.568230	73.050209	81.348824	8.023445	18.634800	8.332042	2.091702	14.203785	8.781507	13.975843	9.462929	13.576941	9.148663	15.349081	10.636934	15.169148	10.609382	16.067970	0	-0.01802	0.00562	-0.01938	-0.01392	0.00706	-0.01185	0.00452	0.00412	0	0	1.48043	0.40487	3.27729
5.35	7.319954	1.161296	6.213025	16.715788	4.322637	18.041311	6.217871	16.759232	4.309248	17.675419	7.030839	15.066693	104.648300	0	38.936111	67.818474	68.554520	8.018552	18.490711	8.291294	25.679287	14.203785	8.857685	14.378366	9.457775	13.781863	9.262272	15.571196	10.704304	15.159161	10.618770	16.047520	0	-0.01764	0.00669	-0.01090	-0.01568	0.00999	-0.01653	0.00187	0.00023	0	0	1.48253	0.33975	3.27682
5.36	7.284772	1.130205	6.276433	16.695135	4.314764	17.879486	6.635214	17.433046	4.618149	15.062361	7.002543	14.925052	51.910069	0	28.203451	72.091042	63.809582	7.991624	18.364199	8.276947	92.852127	14.775458	8.784394	14.798348	9.146634	13.927640	9.322947	15.717132	10.697377	15.118483	10.656219	16.005682	0	-0.01896	0.00215	-0.02177	-0.01312	0.00773	-0.01207	0.00540	0.00128	0	0	1.48073	0.40959	3.27713
5.37	7.247624	1.089913	6.321883	16.683205	4.305778	17.748880	7.103368	18.259876	4.511023	15.565003	6.986158	14.804648	175.516739	0	45.504154	78.309059	45.376713	7.984977	18.258032	8.392467	66.085907	15.978594	8.526975	15.295465	8.737014	14.543725	9.633512	16.102905	10.754947	15.107683	10.708235	15.988262	0	-0.01813	0.00491	-0.02340	-0.01519	0.00773	-0.01241	0.00712	-0.01006	0	0	1.47778	0.41145	3.27668
5.38	7.251602	1.068228	6.355143	16.649603	4.287756	17.645548	7.084391	18.199976	4.446043	15.851709	6.974183	14.685584	171.397903	0	59.125122	84.778664	38.433758	7.973512	18.134613	8.215734	18.439299	16.238106	8.317430	15.745916	8.502562	14.976767	9.785723	16.238443	10.735580	15.077735	10.722463	15.947905	0	-0.01661	0.00444	-0.01547	-0.01288	0.00814	-0.01349	0.00513	0.00094	0	0	1.47971	0.41219	3.27804
5.39	7.239381	1.054855	6.349476	16.598774	4.306243	17.575077	7.048451	18.110329	4.344118	15.836960	6.938082	14.527611	168.334030	0	65.564278	88.446678	40.624046	7.960387	18.014849	8.018202	1.945238	16.314075	8.064205	15.872770	8.321411	15.001515	9.682068	16.179905	10.632961	15.019821	10.652227	15.879841	0	-0.01745	0.00530	-0.02037	-0.01480	0.00789	-0.01472	0.00656	0.00391	1	0	1.47994	0.40162	3.27652
5.40	7.227209	1.006679	6.323515	16.560314	4.394367	17.639154	7.046348	17.989029	4.329988	15.694510	6.905323	14.374491	165.844131	0	63.181290	86.682571	42.188740	7.975255	17.892469	7.984947	-9.193306	16.283360	8.012992	15.692516	8.258354	14.883640	9.559784	16.127029	10.531473	14.984332	10.557825	15.817307	0	-0.01656	0.00303	-0.02027	-0.00774	0.00921	-0.01241	0.00687	0.00256	0	0	1.47986	0.40064	3.27667
5.41	7.203382	0.977068	6.253774	16.530802	4.657099	17.697405	6.310634	16.637564	4.295080	15.543204	6.890701	14.267764	167.968201	0	58.785172	84.585236	44.379482	7.988958	18.011780	7.950612	-13.609290	16.137777	7.991326	15.554495	8.226011	14.737497	9.447969	16.059090	10.448313	14.941385	10.485669	15.779885	0	-0.01756	0.00321	-0.02114	-0.01385	0.00837	-0.01307	0.00762	0.00134	0	0	1.48078	0.40257	3.27759
5.42	7.179361	0.945973	6.129413	16.518366	4.819507	18.011486	6.180423	16.550833	4.282550	15.418170	6.862789	14.183994	166.382660	0	55.914856	82.964554	46.378799	8.033119	18.278429	7.930303	-14.171702	16.021875	7.963285	15.413762	8.209867	14.593097	9.347243	15.988048	10.384892	14.904954	10.423442	15.752195	0	-0.00975	0.00878	-0.01861	-0.00352	0.00849	-0.00270	0.01254	0.00421	0	0	1.47995	0.40362	3.27759
5.43	7.140742	0.903525	6.033553	16.468931	4.841658	18.395638	6.023702	16.504499	4.270856	15.265582	6.859017	14.078141	168.598923	0	52.205536	83.216347	48.578392	8.081025	18.624018	7.899248	-14.922339	15.852238	7.944124	15.256119	8.177136	14.427542	9.247783	15.874502	10.339750	14.846116	10.368002	15.715734	0	-0.01454	0.00365	-0.01995	-0.01445	0.00875	-0.01104	0.00765	0.00358	0	0	1.48005	0.40490	3.27728
5.44	7.123731	0.884967	5.953557	16.477398	4.747684	18.769461	7.004620	17.193308	4.258595	15.158399	6.860283	13.979475	169.620911	0	50.711246	82.923027	49.262901	8.002168	18.585737	7.893682	-11.949819	15.725473	7.946049	15.133304	8.166405	14.334991	9.205958	15.804413	10.314439	14.793836	10.339812	15.692450	0	-0.01622	0.00272	-0.02088	-0.01085	0.00945	-0.00903	0.00533	0.00541	0	0	1.48130	0.40334	3.27668
5.45	7.110700	0.871914	5.865834	16.497858	4.632587	19.128357	7.002261	17.117367	4.261021	15.036685	6.834607	13.935868	167.942642	0	48.007744	83.156456	52.456749	8.100889	19.772532	7.903371	-13.011040	15.595402	7.934023	15.037494	8.157061	14.216380	9.132408	15.729211	10.287254	14.772000	10.320521	15.674614	0	-0.01517	0.00440	-0.01720	-0.01214	0.00645	-0.01376	0.00259	0.00382	0	0	1.47840	0.40440	3.27713
5.46	7.114457	0.878698	5.755814	16.533962	4.541525	19.362700	6.858087	15.298690	4.234397	14.927391	6.812955	14.044161	171.608124	0	44.210670	81.122574	55.090607	8.106297	19.980669	7.890656	-12.360909	15.471360	7.951802	14.955846	8.185553	14.093078	9.059339	15.666555	10.242509	14.744760	10.290953	15.665565	0	-0.01597	0.00442	-0.02117	-0.02014	0.00707	-0.01325	0.00571	0.00096	0	0	1.47969	0.40030	3.27668
5.47	7.121389	0.879113	5.640571	16.588213	4.451796	19.451334	6.968462	16.905476	4.233872	14.830223	6.817911	14.437837	172.636047	0	39.414639	81.957710	61.081783	8.058264	20.149675	7.888281	-10.416574	15.357172	7.959406	14.807946	8.196450	13.907255	8.947749	15.542951	10.209821	14.732332	10.272057	15.670723	0	-0.01626	0.00399	-0.01873	-0.01024	0.00793	-0.01057	0.00670	0.00273	0	0	1.48051	0.39875	3.27774
5.48	7.114542	0.889618	5.538407	16.636307	4.412062	19.383535	5.570262	16.647728	4.233057	14.724299	6.742167	14.900105	169.678833	0	39.165855	80.840172	63.646996	7.859139	20.153265	7.892794	-10.505681	15.256971	7.958834	14.715242	8.226498	13.853715	8.897779	15.523674	10.182728	14.749804	10.260241	15.691411	0	-0.01619	0.00681	-0.01942	-0.01416	0.00813	-0.01254	0.00604	0.00174	0	0	1.48164	0.39854	3.27713
5.49	7.130266	0.886346	5.457528	16.667950	4.458890	19.276720	5.496685	16.686190	4.229436	14.647303	6.690573	15.244816	164.719757	0	39.985668	78.378853	66.270752	7.834117	20.080954	7.913267	-9.582485	15.156179	7.983334	14.582974	8.301629	13.804887	8.849945	15.519256	10.157304	14.783881	10.249975	15.724277	0	-0.00208	0.00107	-0.01896	-0.01129	0.00912	-0.01247	0.00464	0.01061	0	0	1.47756	0.40159	3.27683
5.50	7.149518	0.905939	5.336726	16.723171	4.495921	19.201014	6.373603	17.331059	4.241165	14.569153	6.602980	15.586428	156.143295	0	43.316803	76.118912	65.762718	7.840042	20.017778	7.934139	-8.922014	15.063286	7.987883	14.512019	8.383085	13.810710	8.815243	15.557952	10.142423	14.858990	10.199705	15.785894	0	-0.01683	0.00426	-0.03010	-0.01328	0.00947	-0.01149	0.00638	0.00412	0	0	1.47933	0.40120	3.27729
5.51	7.166978	0.943026	5.194502	16.808498	4.473666	19.139860	4.579439	19.168140	4.259260	14.502040	6.455902	15.723970	146.037567	0	45.550415	75.403206	67.705582	7.840557	19.986668	7.977521	-6.835347	14.971458	8.000969	14.439207	8.486171	13.783135	8.769773	15.560589	10.143627	14.958589	10.165769	15.885655	0	-0.01821	0.00211	-0.01849	-0.01428	0.00855	-0.01169	0.00339	0.00079	0	0	1.48003	0.40093	3.27729
5.52	7.188235	0.982407	5.086719	16.928036	4.474392	19.100395	6.480168	17.162169	4.272666	14.452631	6.420290	15.865033	140.309555	0	47.878700	74.576401	70.530334	7.866882	19.931168	8.008998	-5.363222	14.921865	8.048910	14.378818	8.625295	13.779710	8.750403	15.575035	10.164884	15.076644	10.163826	16.006681	0	-0.01633	0.00487	-0.02172	-0.01399	0.00713	-0.01491	0.00634	0.00492	0	0	1.48015	0.40057	3.27819
5.53	7.215564	0.996798	5.023753	17.013485	4.487713	19.059128	6.216886	17.522455	4.302591	14.401242	6.432576	16.059443	139.731934	0	47.769287	74.622032	76.369400	7.892043	19.843466	8.013861	-4.984134	14.869395	8.096551	14.327619	8.758251	13.751339	8.721282	15.550928	10.175404	15.182949	10.184472	16.093782	0	-0.01790	0.00409	-0.02263	-0.01384	0.00912	-0.01270	0.00542	0.00553	0	0	1.48092	0.39600	3.27758
5.54	7.238084	1.043683	5.024075	17.098431	4.496778	18.994324	6.247511	17.114017	4.328520	14.331791	6.476420	16.157106	135.401138	0	48.647583	72.370506	80.711739	7.911423	19.773026	8.036629	-5.674458	14.818901	8.135803	14.279800	8.889801	13.752316	8.690672	15.540846	10.161566	15.247560	10.193205	16.158949	0	-0.01869	0.00228	-0.02054	-0.01324	0.00846	-0.02048	0.00524	-0.00040	0	0	1.47859	0.39297	3.27744
5.55	7.250824	1.092671	5.056284	17.200336	4.528531	18.955822	6.130619	17.441551	4.346760	14.319726	4.506775	18.930395	132.257324	0	48.228035	69.589592	83.643532	7.958611	19.709269	8.062265	-2.635318	14.764190	8.173883	14.236555	9.012221	13.747872	8.652383	15.511488	10.134394	15.279984	10.175005	16.202055	0	-0.01741	0.00439	-0.01918	-0.01487	0.00922	-0.01292	0.00510	0.00072	0	0	1.47876	0.39191	3.27622
