"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.039,0.000000,0,0,0,0,7.281204,0.548576,12.133326,4.406318,30.156473,14.647126,7.065092,-4.667473,10.119410,0.000000,-1.747353,-6.753184,5.925695,6.229617,0,0,0,0,13.184579,2.964170,7.194085,-68.525978,9.992207,158.182022,0,33.228828,56.070107,63.226997,8.367991,15.550584,8.071452,10.444880,8.120010,9.975273,8.415599,9.412860,8.588426,11.204403,9.823910,10.188113,10.025108,11.083299,0,-0.04425,-0.01831,-0.00595,0.00281,0.00900,-0.01279,0.00812,0.00209,1.47571,0.11337,3.27779
0.040,0.000000,0,0,0,0,7.281162,0.553012,12.133511,4.421076,29.006496,14.677286,7.063886,-3.660179,10.115296,0.000000,-0.241958,-6.919826,5.909892,6.221631,0,0,0,0,13.183070,2.959185,7.216265,-68.727615,9.923285,157.796921,0,33.306236,56.301857,64.112686,8.345475,15.555167,8.068301,10.433273,8.120018,9.960800,8.424966,9.398229,8.577574,11.191339,9.828132,10.194359,10.030033,11.092060,0,-0.04578,-0.02019,-0.00919,0.00371,0.00977,-0.01180,0.00546,0.00288,1.47345,0.11645,3.27748
0.041,0.000000,0,0,0,0,7.281120,0.557449,12.133697,4.435834,27.856518,14.707445,7.062680,-2.652886,10.111182,0.000000,1.263436,-7.086468,5.894343,6.213645,0,0,0,0,13.181561,2.954200,7.238446,-68.929245,9.854362,157.411835,0,33.383644,56.533607,64.998367,8.322959,15.559750,8.065150,10.421666,8.120026,9.946326,8.434333,9.383597,8.566721,11.178276,9.832353,10.200604,10.034959,11.100821,0,-0.04248,-0.02235,-0.04651,0.00320,0.00885,-0.01302,0.00552,0.00221,1.47516,0.11718,3.27726
0.042,0.000000,0,0,0,0,7.281078,0.561885,12.133882,4.450593,26.706541,14.737604,7.061475,-1.645592,10.107069,0.000000,2.768831,-7.253110,5.879119,6.205660,0,0,0,0,13.180053,2.949215,7.260626,-69.130882,9.785440,157.026733,0,33.461052,56.765354,65.884056,8.300443,15.564333,8.061999,10.410060,8.120034,9.931853,8.443700,9.368966,8.555869,11.165214,9.836575,10.206850,10.039884,11.109583,0,-0.03815,-0.02098,0.02774,0.00185,0.00916,-0.01239,0.00595,0.00288,1.47318,0.11549,3.27718
0.043,0.000000,0,0,0,0,7.281316,0.564454,12.134689,4.460902,25.467701,14.765697,7.061291,-0.550803,10.104481,0.000000,4.331339,-7.411627,5.864032,6.197536,0,0,0,0,13.181563,2.944753,7.264349,-69.331230,9.716249,156.417236,0,33.606377,56.953487,66.619370,8.279507,15.566403,8.060816,10.399171,8.120522,9.917819,8.453261,9.356434,8.545930,11.153935,9.840283,10.213611,10.043110,11.119845,0,-0.03177,-0.01935,0.92023,0.00247,0.01038,-0.01181,0.00693,-0.00082,1.47668,0.11375,3.27721
0.044,0.000000,0,0,0,0,7.282113,0.563298,12.136735,4.462339,24.051670,14.789667,7.063144,0.718453,10.104936,0.000000,6.007730,-7.553940,5.849120,6.189135,0,0,0,0,13.189095,2.941335,7.231268,-69.529030,9.646518,155.360291,0,33.887131,57.054653,67.054848,8.261720,15.563466,8.063556,10.389715,8.121967,9.904660,8.463214,9.348088,8.537814,11.146218,9.842970,10.221395,10.042946,11.133101,0,-0.02194,-0.01636,0.77396,0.01981,0.00351,-0.01041,0.00266,0.00317,1.47385,0.11533,3.27744
0.045,0.000000,0,0,0,0,7.282910,0.562143,12.138782,4.463776,22.635637,14.813638,7.064997,1.987709,10.105391,0.000000,7.684120,-7.696254,5.834294,6.180734,0,0,0,0,13.196627,2.937918,7.198188,-69.726830,9.576787,154.303345,0,34.167885,57.155815,67.490318,8.243934,15.560529,8.066296,10.380260,8.123413,9.891501,8.473166,9.339743,8.529697,11.138501,9.845656,10.229180,10.042783,11.146357,0,-0.01205,-0.01242,-0.94443,-0.00182,0.01160,-0.00768,0.00235,0.00989,1.47522,0.11838,3.27775
0.046,0.000000,0,0,0,0,7.283706,0.560987,12.140828,4.465213,21.219604,14.837608,7.066850,3.256965,10.105845,0.000000,9.360511,-7.838567,5.819578,6.172333,0,0,0,0,13.204158,2.934500,7.165107,-69.924622,9.507056,153.246399,0,34.448639,57.256977,67.925797,8.226147,15.557591,8.069036,10.370804,8.124859,9.878343,8.483118,9.331396,8.521581,11.130784,9.848343,10.236965,10.042619,11.159613,0,-0.00412,-0.01007,0.59769,0.00444,0.01053,-0.01697,0.00812,0.00337,1.47403,0.11916,3.27821
0.047,0.000000,0,0,0,0,7.283134,0.560596,12.142200,4.466777,19.779299,14.859384,7.067715,4.572990,10.108272,0.000000,11.001314,-7.977720,5.804910,6.163850,0,0,0,0,13.214394,2.930298,7.140800,-69.417381,9.437016,151.908676,0,34.930714,57.264782,68.419037,8.212461,15.559925,8.070445,10.360770,8.124149,9.865152,8.492264,9.324987,8.512783,11.124765,9.848681,10.244289,10.042575,11.171701,0,0.00012,-0.00740,-0.12695,0.00354,0.01022,-0.00732,-0.00037,0.00363,1.47308,0.11518,3.27826
0.048,0.000000,0,0,0,0,7.279833,0.561729,12.142226,4.468596,18.290594,14.876781,7.066609,5.982272,10.114629,0.000000,12.571157,-8.110569,5.790305,6.155203,0,0,0,0,13.230020,2.924531,7.133989,-67.504272,9.366355,150.011047,0,35.814236,57.086433,69.027466,8.206949,15.572768,8.069203,10.349586,8.119142,9.851896,8.499802,9.322442,8.502628,11.122131,9.844340,10.250695,10.042768,11.181462,0,0.00336,-0.00560,-0.44693,0.00340,0.00870,-0.00978,0.00726,0.00525,1.47458,0.11552,3.27758
0.049,0.000000,0,0,0,0,7.276531,0.562863,12.142252,4.470414,16.801888,14.894180,7.065504,7.391555,10.120986,0.000000,14.140998,-8.243418,5.775685,6.146556,0,0,0,0,13.245646,2.918763,7.127178,-65.591171,9.295695,148.113419,0,36.697754,56.908085,69.635895,8.201439,15.585611,8.067963,10.338402,8.114135,9.838641,8.507339,9.319897,8.492474,11.119497,9.839998,10.257101,10.042960,11.191224,0,0.00571,-0.00697,0.12582,-0.00238,-0.00214,-0.01019,0.00204,0.00420,1.47586,0.12144,3.27713
0.050,0.000000,0,0,0,0,7.273230,0.563996,12.142279,4.472232,15.313183,14.911578,7.064399,8.800837,10.127343,0.000000,15.710840,-8.376266,5.761045,6.137909,0,0,0,0,13.261271,2.912996,7.120366,-63.678066,9.225035,146.215790,0,37.581272,56.729736,70.244331,8.195928,15.598454,8.066721,10.327218,8.109127,9.825385,8.514877,9.317351,8.482319,11.116863,9.835657,10.263507,10.043153,11.200985,0,0.00052,-0.00645,-0.14249,0.00301,0.01068,-0.01407,0.00690,0.00006,1.47601,0.12043,3.27713
0.051,0.000000,0,0,0,0,7.270546,0.565303,12.143044,4.472670,13.872958,14.926503,7.063448,10.209686,10.135821,0.000000,17.175009,-8.504950,5.746347,6.129041,0,0,0,0,13.278555,2.907600,7.116649,-60.700970,9.154298,144.824051,0,38.272301,56.794647,70.891121,8.192514,15.607354,8.065588,10.315144,8.106274,9.812189,8.521406,9.313866,8.473385,11.113183,9.834818,10.273108,10.044083,11.211721,0,-0.00443,-0.00771,0.01047,-0.00220,0.01892,-0.01314,0.00742,0.00183,1.47345,0.11777,3.27734
0.052,0.000000,0,0,0,0,7.269094,0.566956,12.145284,4.470356,12.529405,14.936496,7.062805,11.617672,10.148528,0.000000,18.428465,-8.625326,5.731576,6.119729,0,0,0,0,13.299141,2.902944,7.119102,-55.602257,9.083408,144.441086,0,38.579494,57.344608,71.614395,8.193283,15.608393,8.064671,10.301297,8.107715,9.799113,8.525922,9.308505,8.466887,11.107417,9.840962,10.289084,10.046482,11.224401,0,-0.01285,-0.00928,-0.26459,0.00810,0.01373,-0.01488,0.00305,0.00584,1.47534,0.11993,3.27795
0.053,0.000000,0,0,0,0,7.267642,0.568609,12.147523,4.468042,11.185851,14.946488,7.062161,13.025659,10.161235,0.000000,19.681921,-8.745703,5.716839,6.110417,0,0,0,0,13.319727,2.898288,7.121555,-50.503548,9.012519,144.058121,0,38.886688,57.894573,72.337677,8.194052,15.609430,8.063753,10.287450,8.109156,9.786036,8.530437,9.303145,8.460389,11.101650,9.847106,10.305060,10.048882,11.237082,0,-0.01917,-0.01208,0.09186,0.00584,0.01236,-0.01361,0.00140,0.00032,1.47137,0.12230,3.27816
0.054,0.000000,0,0,0,0,7.266189,0.570261,12.149763,4.465729,9.842299,14.956481,7.061518,14.433644,10.173941,0.000000,20.935377,-8.866079,5.702146,6.101106,0,0,0,0,13.340313,2.893632,7.124009,-45.404835,8.941629,143.675140,0,39.193886,58.444538,73.060951,8.194820,15.610468,8.062836,10.273603,8.110598,9.772961,8.534953,9.297785,8.453891,11.095883,9.853251,10.321036,10.051281,11.249763,0,-0.02829,-0.01552,-0.07901,0.00339,0.00793,-0.01152,0.00754,-0.00072,1.47583,0.12064,3.27763
0.055,0.000000,0,0,0,0,7.265124,0.571438,12.154633,4.463775,8.590079,14.964745,7.059885,15.786266,10.188992,0.000000,22.054884,-8.979398,5.687605,6.091687,0,0,0,0,13.362524,2.889320,7.129121,-39.243874,8.870403,142.927521,0,39.779324,59.010082,73.466164,8.196301,15.610600,8.062167,10.260376,8.110204,9.761283,8.538198,9.295130,8.450664,11.092997,9.860646,10.336891,10.052166,11.264288,0,-0.03867,-0.01549,-0.14319,-0.00056,0.00809,-0.01328,0.00775,0.00494,1.47464,0.11813,3.27723
0.056,0.000000,0,0,0,0,7.264831,0.571667,12.164745,4.462541,7.519982,14.969561,7.056278,17.028492,10.208716,0.000000,22.907290,-9.078642,5.673258,6.082056,0,0,0,0,13.387976,2.885694,7.139538,-30.964769,8.798507,141.452744,0,40.919582,59.606693,73.237137,8.199203,15.608928,8.061995,10.248382,8.106153,9.752393,8.538909,9.297867,8.453957,11.095854,9.870537,10.352505,10.050035,11.282493,0,-0.03519,-0.01750,0.08450,-0.00250,0.00854,-0.01117,0.00235,0.00273,1.47424,0.12089,3.27708
0.057,0.000000,0,0,0,0,7.264537,0.571895,12.174859,4.461306,6.449885,14.974377,7.052671,18.270716,10.228441,0.000000,23.759695,-9.177886,5.659111,6.072425,0,0,0,0,13.413427,2.882067,7.149955,-22.685665,8.726610,139.977982,0,42.059845,60.203300,73.008110,8.202103,15.607256,8.061822,10.236388,8.102100,9.743504,8.539620,9.300604,8.457251,11.098710,9.880427,10.368118,10.047902,11.300698,0,-0.03610,-0.02034,-0.00281,0.00293,0.00961,-0.01347,0.00714,0.00076,1.47037,0.12252,3.27711
0.058,0.000000,0,0,0,0,7.264244,0.572124,12.184972,4.460071,5.379788,14.979193,7.049064,19.512941,10.248166,0.000000,24.612101,-9.277130,5.645216,6.062794,0,0,0,0,13.438879,2.878441,7.160371,-14.406561,8.654714,138.503204,0,43.200104,60.799911,72.779083,8.205004,15.605583,8.061649,10.224395,8.098049,9.734614,8.540331,9.303341,8.460545,11.101567,9.890319,10.383731,10.045770,11.318903,0,-0.03568,-0.02002,-0.08075,0.00601,0.00763,-0.01251,0.00803,0.00421,1.47266,0.12045,3.27749
0.059,0.000000,0,0,0,0,7.264223,0.571599,12.195744,4.458773,4.397913,14.983053,7.044858,20.655033,10.269131,0.000000,25.340794,-9.364660,5.631553,6.053001,0,0,0,0,13.465176,2.872455,7.165442,-6.009863,8.616176,137.423203,0,44.229233,61.500847,72.833031,8.207777,15.603602,8.059852,10.210540,8.095351,9.722967,8.541247,9.303206,8.462361,11.101476,9.900323,10.400522,10.045797,11.338087,0,-0.03137,-0.01819,-0.04901,0.01155,0.00748,-0.01176,0.00461,0.00029,1.47446,0.11848,3.27769
0.060,0.000000,0,0,0,0,7.264745,0.569570,12.207827,4.457347,3.591954,14.985009,7.039459,21.597456,10.292566,0.000000,25.822802,-9.428832,5.618183,6.042886,0,0,0,0,13.493157,2.861763,7.159853,2.621311,8.644154,137.130341,0,45.036758,62.409801,73.451241,8.210296,15.601007,8.054811,10.192972,8.095352,9.705823,8.542573,9.297349,8.461232,11.095504,9.910555,10.419662,10.050133,11.359223,0,-0.02490,-0.01711,0.16473,0.00220,0.01007,-0.01456,0.02597,0.00168,1.47461,0.12067,3.27753
0.061,0.000000,0,0,0,0,7.265266,0.567541,12.219910,4.455923,2.785995,14.986964,7.034060,22.539881,10.316003,0.000000,26.304810,-9.493004,5.605105,6.032770,0,0,0,0,13.521139,2.851072,7.154265,11.252485,8.672132,136.837479,0,45.844288,63.318756,74.069458,8.212815,15.598413,8.049771,10.175406,8.095354,9.688678,8.543898,9.291491,8.460104,11.089533,9.920787,10.438800,10.054467,11.380359,0,-0.01791,-0.01520,-0.01242,0.00150,0.00763,-0.01102,0.00522,0.00258,1.47552,0.12186,3.27749
0.062,0.000000,0,0,0,0,7.265788,0.565512,12.231993,4.454497,1.980036,14.988920,7.028661,23.482304,10.339438,0.000000,26.786818,-9.557176,5.592399,6.022655,0,0,0,0,13.549121,2.840381,7.148676,19.883659,8.700110,136.544617,0,46.651814,64.227715,74.687668,8.215334,15.595817,8.044731,10.157839,8.095355,9.671533,8.545223,9.285632,8.458975,11.083561,9.931019,10.457939,10.058803,11.401495,0,-0.01239,-0.01213,-0.06439,-0.00182,0.00595,-0.01189,-0.00162,0.00439,1.47482,0.12020,3.27764
0.063,0.000000,0,0,0,1,7.265909,0.562770,12.246200,4.452729,1.247356,14.990312,7.022960,24.318157,10.364105,0.000000,27.182194,-9.608379,5.580040,6.012464,0,0,0,0,13.577236,2.834368,7.145282,27.523029,8.745245,136.031967,0,47.501919,64.907768,75.365028,8.217086,15.592037,8.041592,10.143254,8.097282,9.657594,8.553597,9.281928,8.459140,11.079316,9.941553,10.477851,10.065360,11.424845,0,-0.00687,-0.00999,-0.09662,0.00764,0.01053,-0.01219,0.00223,0.00603,1.47415,0.11660,3.27763
0.064,0.000000,0,0,0,0,7.265230,0.558608,12.264643,4.450274,0.660797,14.990578,7.016657,24.941509,10.391227,0.000000,27.404827,-9.633724,5.568124,6.002122,0,0,0,0,13.605618,2.837681,7.146264,33.184727,8.824588,135.081100,0,48.436928,65.131401,76.160324,8.217310,15.585894,8.042241,10.134617,8.103051,9.650047,8.576027,9.282521,8.461884,11.078513,9.952690,10.499304,10.076352,11.452611,0,-0.00388,-0.00815,-0.04346,0.00584,0.00763,-0.01172,0.00980,0.00043,1.47552,0.11970,3.27733
0.065,0.000000,0,0,0,0,7.264551,0.554446,12.283086,4.447820,0.074237,14.990843,7.010355,25.564859,10.418347,0.000000,27.627460,-9.659068,5.556553,5.991780,0,0,0,0,13.633999,2.840995,7.147245,38.846424,8.903932,134.130234,0,49.371933,65.355034,76.955627,8.217533,15.579751,8.042892,10.125978,8.108819,9.642502,8.598457,9.283113,8.464628,11.077710,9.963828,10.520756,10.087343,11.480377,0,-0.00177,-0.00761,0.00873,0.01259,0.00931,-0.01408,0.00540,0.00710,1.47324,0.12235,3.27716
0.066,0.000000,0,0,0,0,7.263872,0.550284,12.301529,4.445366,-0.512322,14.991109,7.004052,26.188210,10.445468,0.000000,27.850094,-9.684413,5.545422,5.981438,0,0,0,0,13.662381,2.844309,7.148226,44.508118,8.983274,133.179367,0,50.306938,65.578667,77.750931,8.217757,15.573607,8.043541,10.117341,8.114588,9.634955,8.620887,9.283706,8.467372,11.076907,9.974966,10.542209,10.098334,11.508143,0,-0.00119,-0.00858,-0.02481,0.00710,0.00793,-0.01241,0.00696,-0.00200,1.47388,0.11806,3.27723
0.067,0.000000,0,0,0,0,7.263662,0.548446,12.322033,4.443720,-1.017403,14.990542,6.993539,26.723394,10.473079,0.000000,28.021238,-9.697042,5.534628,5.971064,0,0,0,0,13.690734,2.849997,7.149044,49.132698,9.062435,132.626358,0,51.268337,65.869797,78.398537,8.218227,15.565911,8.044358,10.107766,8.122122,9.630323,8.643496,9.287555,8.474217,11.079556,9.989319,10.565722,10.110759,11.536252,0,-0.00583,-0.00809,0.01440,0.01662,0.00977,-0.01358,0.00574,0.00613,1.47885,0.11477,3.27750
0.068,0.000000,0,0,0,0,7.264389,0.551240,12.346644,4.443686,-1.360016,14.988317,6.974631,27.082775,10.501668,0.000000,28.089714,-9.684319,5.524264,5.960624,0,0,0,0,13.719029,2.860420,7.149534,51.689251,9.141230,132.866684,0,52.282356,66.295502,78.751625,8.219189,15.555119,8.045507,10.096321,8.133179,9.631502,8.666460,9.297898,8.489244,11.089090,10.010084,10.593347,10.126040,11.565041,0,-0.00958,-0.00974,0.05762,-0.01057,0.00824,-0.01500,0.00546,-0.00114,1.47531,0.11857,3.27811
0.069,0.000000,0,0,0,0,7.265116,0.554035,12.371256,4.443652,-1.702628,14.986093,6.955723,27.442158,10.530256,0.000000,28.158190,-9.671597,5.514296,5.950185,0,0,0,0,13.747326,2.870842,7.150025,54.245804,9.220025,133.107025,0,53.296379,66.721207,79.104713,8.220150,15.544327,8.046657,10.084877,8.144236,9.632681,8.689425,9.308241,8.504269,11.098623,10.030849,10.620972,10.141321,11.593830,0,-0.01544,-0.01294,-0.08459,0.00310,0.00916,-0.00961,0.01755,-0.00581,1.47424,0.11925,3.27834
0.070,0.000000,0,0,0,0,7.265842,0.556830,12.395867,4.443617,-2.045241,14.983869,6.936816,27.801538,10.558845,0.000000,28.226665,-9.658873,5.504830,5.939746,0,0,0,0,13.775621,2.881264,7.150515,56.802357,9.298820,133.347351,0,54.310398,67.146912,79.457802,8.221112,15.533534,8.047806,10.073432,8.155293,9.633860,8.712390,9.318583,8.519295,11.108157,10.051615,10.648596,10.156603,11.622620,0,-0.02063,-0.01262,0.00449,0.00830,0.00900,-0.01482,0.00372,0.00320,1.47394,0.11728,3.27789
0.071,0.000000,0,0,0,0,7.266597,0.558022,12.416771,4.443835,-2.259067,14.980877,6.918001,28.116360,10.587342,0.000000,28.280811,-9.631927,5.495830,5.929367,0,0,0,0,13.803860,2.899502,7.149402,58.278866,9.365563,133.765488,0,55.178505,67.321312,79.725220,8.221166,15.522681,8.045049,10.076529,8.167236,9.639607,8.740624,9.331858,8.535308,11.119959,10.072302,10.675502,10.172274,11.650664,0,-0.02682,-0.01506,-0.03931,0.00635,0.00900,-0.01212,0.00629,0.00438,1.47458,0.11367,3.27748
0.072,0.000000,0,0,0,0,7.267407,0.556018,12.430281,4.444555,-2.216092,14.976357,6.899372,28.342331,10.615658,0.000000,28.306381,-9.576618,5.487422,5.919108,0,0,0,0,13.831983,2.933322,7.145089,57.601765,9.408275,134.538162,0,55.755661,66.994591,79.821831,8.219410,15.511708,8.034501,10.108620,8.180947,9.654466,8.779367,9.350975,8.553292,11.136285,10.092834,10.700975,10.188720,11.677224,0,-0.03040,-0.01718,-0.01364,0.00130,0.00839,-0.01297,0.01071,0.00282,1.47989,0.11112,3.27718
0.073,0.000000,0,0,0,0,7.268218,0.554014,12.443791,4.445275,-2.173117,14.971836,6.880743,28.568302,10.643973,0.000000,28.331953,-9.521310,5.479522,5.908850,0,0,0,0,13.860106,2.967143,7.140777,56.924660,9.450987,135.310837,0,56.332813,66.667870,79.918442,8.217654,15.500736,8.023954,10.140712,8.194657,9.669324,8.818110,9.370093,8.571277,11.152610,10.113365,10.726449,10.205166,11.703784,0,-0.03458,-0.01613,-0.03339,0.00201,0.00809,-0.01349,0.00677,0.00079,1.47418,0.11155,3.27719
0.074,0.000000,0,0,0,0,7.269029,0.552010,12.457301,4.445995,-2.130142,14.967317,6.862114,28.794273,10.672289,0.000000,28.357523,-9.466002,5.472267,5.898591,0,0,0,0,13.888227,3.000963,7.136465,56.247555,9.493698,136.083496,0,56.909969,66.341148,80.015053,8.215899,15.489763,8.013407,10.172803,8.208368,9.684182,8.856853,9.389211,8.589261,11.168935,10.133897,10.751923,10.221612,11.730344,0,-0.00162,-0.01968,-0.00842,0.00371,0.00854,-0.01288,0.00571,0.00595,1.47418,0.11338,3.27780
0.075,0.000000,0,0,0,0,7.270601,0.551895,12.471702,4.447221,-1.920982,14.962754,6.843956,28.995461,10.700794,0.000000,28.386152,-9.393514,5.465552,5.888378,0,0,0,0,13.916406,3.034516,7.125755,55.554222,9.533983,125.774246,0,57.653683,66.130692,80.122490,8.213134,15.477132,8.076309,10.136330,8.232018,9.696605,8.891412,9.411471,8.609610,11.189275,10.156081,10.778883,10.241509,11.758324,0,-0.00192,-0.01790,-0.02823,0.00304,0.00870,-0.01242,0.00656,-0.00040,1.47397,0.11533,3.27812
0.076,0.000000,0,0,0,0,7.273692,0.555548,12.487877,4.449459,-1.380448,14.958109,6.826735,29.147230,10.729678,0.000000,28.420876,-9.286770,5.459525,5.878256,0,0,0,0,13.944693,3.067534,7.102288,54.828526,9.569430,93.367493,0,58.729523,66.152077,80.251534,8.208358,15.461193,8.285671,9.963139,8.275489,9.704171,8.917624,9.440000,8.634675,11.217620,10.181561,10.808805,10.268288,11.789136,0,-0.20068,-0.01642,-0.00388,0.00456,0.00885,-0.01302,0.00629,-0.00101,1.47366,0.11232,3.27789
0.077,0.000000,0,0,0,0,7.276782,0.559201,12.504053,4.451697,-0.839913,14.953464,6.809514,29.298998,10.758562,0.000000,28.455601,-9.180025,5.454061,5.868134,0,0,0,0,13.972980,3.100553,7.078821,54.102829,9.604877,60.960735,0,59.805363,66.173462,80.380577,8.203582,15.445254,8.495034,9.789948,8.318959,9.711739,8.943838,9.468528,8.659739,11.245965,10.207042,10.838727,10.295067,11.819947,0,-0.05893,-0.01512,-0.03168,0.00395,0.00839,-0.01431,0.00632,0.00853,1.47537,0.10901,3.27763
0.078,0.000000,0,0,0,0,7.279873,0.562854,12.520228,4.453935,-0.299378,14.948817,6.792293,29.450766,10.787447,0.000000,28.490324,-9.073280,5.449313,5.858011,0,0,0,0,14.001267,3.133571,7.055354,53.377132,9.640325,28.553982,0,60.881203,66.194839,80.509621,8.198806,15.429316,8.704396,9.616756,8.362430,9.719305,8.970052,9.497056,8.684804,11.274310,10.232523,10.868649,10.321846,11.850760,0,-0.22131,-0.01434,-0.03217,0.00301,0.00839,-0.01346,0.00558,0.00607,1.47296,0.10601,3.27733
0.079,0.000000,0,0,0,0,7.280778,0.565105,12.539667,4.457427,0.394552,14.945642,6.769495,29.588837,10.816814,0.000000,28.527689,-8.946146,5.445189,5.847999,0,0,0,0,14.029690,3.164037,7.024804,52.585678,9.690646,19.169527,0,61.392498,66.153336,80.296608,8.195091,15.414056,8.787737,9.566151,8.398930,9.739994,8.994440,9.528495,8.711079,11.306029,10.258022,10.897621,10.345456,11.879794,0,0.05878,-0.01262,-0.03159,0.00362,0.00931,-0.01411,0.00555,-0.00104,1.47372,0.10521,3.27713
0.080,0.000000,0,0,0,0,7.277326,0.564560,12.565615,4.463421,1.394356,14.945400,6.735576,29.699591,10.847147,0.000000,28.570316,-8.778354,5.441859,5.838207,0,0,0,0,14.058381,3.189417,6.980128,51.663109,9.770627,55.691807,0,60.778088,65.986412,79.401535,8.193493,15.400149,8.619788,9.759982,8.421528,9.786851,9.015190,9.565736,8.739767,11.344476,10.283559,10.924698,10.362748,11.905287,0,0.68182,-0.01083,-0.02344,0.00284,0.00870,-0.01260,0.00357,0.01428,1.47470,0.10637,3.27713
0.081,0.000000,0,0,0,0,7.273873,0.564016,12.591562,4.469416,2.394159,14.945158,6.701657,29.810347,10.877480,0.000000,28.612944,-8.610562,5.439393,5.828415,0,0,0,0,14.087073,3.214796,6.935453,50.740536,9.850608,92.214088,0,60.163673,65.819496,78.506454,8.191894,15.386243,8.451839,9.953813,8.444127,9.833708,9.035940,9.602978,8.768456,11.382922,10.309095,10.951776,10.380040,11.930780,0,-0.21384,-0.00923,-0.03577,0.00349,0.00900,-0.01128,0.00183,0.00052,1.47324,0.10909,3.27700
0.082,0.000000,0,0,0,0,7.270421,0.563471,12.617510,4.475410,3.393962,14.944916,6.667738,29.921103,10.907811,0.000000,28.655571,-8.442770,5.438028,5.818623,0,0,0,0,14.115766,3.240175,6.890778,49.817966,9.930589,128.736374,0,59.549259,65.652573,77.611382,8.190295,15.372336,8.283890,10.147644,8.466725,9.880565,9.056689,9.640219,8.797144,11.421369,10.334632,10.978852,10.397332,11.956273,0,-0.67267,-0.01154,-0.01770,0.00378,0.00946,-0.01266,0.00659,0.00421,1.47458,0.11267,3.27662
0.083,0.000000,0,0,0,0,7.267445,0.562459,12.642010,4.479894,4.477319,14.947075,6.644058,30.020235,10.938292,0.000000,28.693684,-8.247425,5.437763,5.809159,0,0,0,0,14.144529,3.271690,6.851424,48.827572,9.996611,154.917679,0,58.100994,65.572289,76.531540,8.189432,15.355641,8.173978,10.309464,8.495483,9.937477,9.069757,9.682003,8.828603,11.465241,10.360521,11.004880,10.416162,11.982776,0,0.46841,-0.01012,-0.01645,0.00287,0.01022,-0.01349,0.00494,0.00507,1.47394,0.11130,3.27653
0.084,0.000000,0,0,0,0,7.265421,0.560514,12.663623,4.481364,5.727283,14.954022,6.640795,30.096191,10.969068,0.000000,28.722795,-7.997140,5.438897,5.800353,0,0,0,0,14.173437,3.315440,6.822681,47.701931,10.034799,160.478928,0,54.990017,65.664749,75.083290,8.190039,15.333384,8.179790,10.407454,8.536521,10.014441,9.067503,9.732843,8.865586,11.519937,10.387115,11.028816,10.438059,12.011290,0,0.53653,-0.00926,-0.02057,0.00278,0.00504,-0.01326,0.00363,0.00426,1.47516,0.10929,3.27699
0.085,0.000000,0,0,0,0,7.263397,0.558569,12.685236,4.482835,6.977247,14.960970,6.637533,30.172148,10.999843,0.000000,28.751907,-7.746856,5.441082,5.791545,0,0,0,0,14.202345,3.359190,6.793939,46.576294,10.072987,166.040192,0,51.879036,65.757210,73.635033,8.190645,15.311126,8.185602,10.505443,8.577559,10.091405,9.065250,9.783684,8.902570,11.574631,10.413711,11.052753,10.459956,12.039804,0,-0.48541,-0.01093,-0.02039,0.00270,0.00900,-0.01286,0.00723,0.00191,1.47375,0.10732,3.27739
0.086,0.000000,0,0,0,0,7.261373,0.556624,12.706849,4.484305,8.227212,14.967916,6.634270,30.248104,11.030619,0.000000,28.781019,-7.496571,5.444604,5.782739,0,0,0,0,14.231252,3.402941,6.765197,45.450657,10.111175,171.601456,0,48.768059,65.849670,72.186783,8.191252,15.288869,8.191414,10.603433,8.618597,10.168368,9.062997,9.834524,8.939553,11.629325,10.440305,11.076690,10.481853,12.068319,0,0.48389,-0.01347,-0.01495,0.00345,0.00854,-0.01202,0.00580,0.00565,1.47409,0.10780,3.27769
0.087,0.000000,0,0,0,0,7.260160,0.556073,12.725120,4.485063,9.475442,14.976806,6.640205,30.315044,11.061202,0.000000,28.802156,-7.223597,5.449064,5.774360,0,0,0,0,14.260146,3.446166,6.729828,44.368164,10.152589,175.423309,0,46.440472,65.793190,70.769798,8.192635,15.275635,8.201347,10.700736,8.648306,10.247069,9.061841,9.889081,8.976518,11.686619,10.464679,11.100752,10.504010,12.097238,0,0.20673,-0.01358,-0.01181,0.00388,0.00900,-0.01215,-0.00006,0.00121,1.47522,0.11057,3.27795
