"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","47 RDS cle","45 R marks","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","3 Platform"
1.367,4.874272,7.103438,3.481637,7.039030,1,0,-1.457140,4.177910,0.000000,0,0,5.695417,5.630157,-0.53741
1.368,4.876437,7.103442,3.487879,7.036371,1,0,-1.226390,4.182114,0.000000,0,0,5.693911,5.638934,-0.51331
1.369,4.878603,7.103446,3.494119,7.033712,1,0,-0.995641,4.186347,0.000000,0,0,5.692405,5.647902,-0.46793
1.370,4.880816,7.103220,3.500267,7.030830,1,0,-0.764731,4.190551,0.000000,0,0,5.691442,5.657288,-0.43723
1.371,4.883087,7.102719,3.506301,7.027678,1,0,-0.533629,4.194734,0.000000,0,0,5.691131,5.667002,-0.41397
1.372,4.885358,7.102218,3.512336,7.024527,1,0,-0.302527,4.198886,0.000000,0,0,5.690820,5.676991,-0.38629
1.373,4.887630,7.101717,3.518371,7.021376,1,0,-0.071425,4.203015,0.000000,0,0,5.690508,5.687195,-0.36279
1.374,4.889924,7.100390,3.524359,7.018306,1,0,0.157622,4.207133,0.000000,0,0,5.690532,5.697492,-0.33658
1.375,4.892247,7.098072,3.530290,7.015335,1,0,0.384196,4.211241,0.000000,0,0,5.690958,5.707861,-0.29889
1.376,4.894569,7.095753,3.536221,7.012364,1,0,0.610771,4.215368,0.000000,0,0,5.691384,5.718382,-0.26306
1.377,4.896892,7.093435,3.542153,7.009393,1,0,0.837346,4.219510,0.000000,0,0,5.691810,5.729023,-0.23499
1.378,4.899394,7.090835,3.548069,7.007236,1,0,1.057067,4.223703,0.000000,0,0,5.692766,5.739883,-0.21033
1.379,4.902111,7.087898,3.553968,7.006057,1,0,1.268547,4.227936,0.000000,0,0,5.694359,5.750915,-0.18338
1.380,4.904829,7.084960,3.559866,7.004878,1,0,1.480027,4.232244,0.000000,0,0,5.695953,5.761930,-0.15900
1.381,4.907546,7.082023,3.565764,7.003699,1,0,1.691507,4.236613,0.000000,0,0,5.697546,5.772933,-0.13214
1.382,4.910258,7.078676,3.571846,7.003005,1,0,1.887851,4.241061,0.000000,0,0,5.699474,5.783660,-0.10965
1.383,4.912966,7.074836,3.578148,7.002892,1,0,2.065995,4.245572,0.000000,0,0,5.701803,5.794169,-0.05615
1.384,4.915673,7.070996,3.584450,7.002779,1,0,2.244138,4.250077,0.000000,0,0,5.704131,5.804431,-0.02780
1.385,4.918381,7.067157,3.590753,7.002667,1,0,2.422282,4.254577,0.000000,0,0,5.706460,5.814498,-0.00330
1.386,4.921075,7.063159,3.596912,7.003189,1,0,2.587070,4.258992,0.000000,0,0,5.709068,5.824402,0.02057
1.387,4.923753,7.058973,3.602901,7.004473,1,0,2.735795,4.263340,0.000000,0,0,5.712013,5.834179,0.04391
1.388,4.926432,7.054787,3.608889,7.005757,1,0,2.884521,4.267673,0.000000,0,0,5.714958,5.843748,0.07306
1.389,4.929110,7.050601,3.614877,7.007041,1,0,3.033247,4.271994,0.000000,0,0,5.717903,5.853152,0.10757
1.390,4.931772,7.046315,3.620952,7.009051,1,0,3.167037,4.276380,0.000000,0,0,5.721094,5.862280,0.15118
1.391,4.934415,7.041909,3.627129,7.011931,1,0,3.282864,4.280816,0.000000,0,0,5.724580,5.871191,0.17673
1.392,4.937058,7.037503,3.633307,7.014812,1,0,3.398691,4.285226,0.000000,0,0,5.728066,5.879834,0.20309
1.393,4.939701,7.033098,3.639485,7.017693,1,0,3.514517,4.289616,0.000000,0,0,5.731553,5.888267,0.22787
1.394,4.942206,7.028684,3.645525,7.020990,1,0,3.618165,4.293879,0.000000,0,0,5.735195,5.896461,0.25311
1.395,4.944547,7.024262,3.651398,7.024788,1,0,3.707164,4.298040,0.000000,0,0,5.739022,5.904469,0.27731
1.396,4.946887,7.019839,3.657271,7.028587,1,0,3.796164,4.302146,0.000000,0,0,5.742850,5.912260,0.30450
1.397,4.949227,7.015417,3.663145,7.032386,1,0,3.885164,4.306208,0.000000,0,0,5.746678,5.919878,0.34476
1.398,4.951638,7.010994,3.668850,7.036499,1,0,3.962909,4.310292,0.000000,0,0,5.750663,5.927291,0.37982
1.399,4.954136,7.006569,3.674353,7.040990,1,0,4.027118,4.314395,0.000000,0,0,5.754836,5.934542,0.40482
1.400,4.956634,7.002145,3.679857,7.045482,1,0,4.091327,4.318395,0.000000,0,0,5.759008,5.941573,0.42914
1.401,4.959131,6.997721,3.685359,7.049973,1,0,4.155536,4.322313,0.000000,0,0,5.763181,5.948430,0.45367
1.402,4.961747,6.993271,3.690158,7.054516,1,0,4.209232,4.325993,0.000000,0,0,5.767468,5.955055,0.47852
1.403,4.964504,6.988792,3.694110,7.059121,1,0,4.250285,4.329484,0.000000,0,0,5.771895,5.961498,0.50363
1.404,4.967261,6.984313,3.698061,7.063727,1,0,4.291337,4.332837,0.000000,0,0,5.776321,5.967751,0.54187
1.405,4.970019,6.979834,3.702013,7.068332,1,0,4.332390,4.336079,0.000000,0,0,5.780747,5.973854,0.57617
1.406,4.972790,6.975494,3.706032,7.072933,1,0,4.368300,4.339345,0.000000,0,0,5.785177,5.979819,0.60132
1.407,4.975578,6.971323,3.710135,7.077528,1,0,4.398026,4.342629,0.000000,0,0,5.789609,5.985676,0.60004
1.408,4.978365,6.967151,3.714236,7.082123,1,0,4.427751,4.346076,0.000000,0,0,5.794043,5.991432,0.62189
1.409,4.981153,6.962980,3.718339,7.086718,1,0,4.457476,4.349650,0.000000,0,0,5.798476,5.997108,0.64758
1.410,4.983969,6.959165,3.723350,7.091185,1,0,4.484336,4.353513,0.000000,0,0,5.802931,6.002717,0.66943
1.411,4.986818,6.955779,3.729455,7.095500,1,0,4.507751,4.357603,0.000000,0,0,5.807413,6.008272,0.70074
1.412,4.989666,6.952392,3.735559,7.099814,1,0,4.531166,4.362084,0.000000,0,0,5.811895,6.013797,0.73593
1.413,4.992516,6.949006,3.741663,7.104129,1,0,4.554580,4.366873,0.000000,0,0,5.816377,6.019298,0.76093
1.414,4.995346,6.946598,3.749121,7.108340,1,0,4.578010,4.372116,0.000000,0,0,5.820887,6.024810,0.78067
1.415,4.998154,6.945368,3.758207,7.112426,1,0,4.601457,4.377715,0.000000,0,0,5.825429,6.030331,0.80402
1.416,5.000962,6.944139,3.767292,7.116512,1,0,4.624904,4.383666,0.000000,0,0,5.829971,6.035918,0.82751
1.417,5.003770,6.942908,3.776378,7.120598,1,1,4.648351,4.389894,0.000000,0,0,5.834514,6.041559,0.84641
1.418,5.006566,6.942081,3.786424,7.124679,0,0,4.672360,3.162698,0.000000,0,0,5.839187,6.047311,0.86853
1.419,5.009348,6.941739,3.797626,7.128752,0,0,4.697047,0.966380,0.000000,0,0,5.844016,6.053151,0.90179
1.420,5.012130,6.941396,3.808828,7.132826,0,0,4.721733,0.000000,0.000000,0,0,5.848845,6.059082,0.93051
1.421,5.014912,6.941054,3.820030,7.136899,0,0,4.746419,0.000000,0.000000,0,0,5.853674,6.065083,0.94995
1.422,5.017696,6.941124,3.832523,7.141004,0,0,4.775371,0.000000,0.000000,0,0,5.858483,6.071156,0.96841
1.423,5.020484,6.941690,3.846568,7.145146,0,0,4.809452,0.000000,0.000000,0,0,5.863267,6.077287,0.98822
1.424,5.023273,6.942257,3.860613,7.149288,0,0,4.843534,0.000000,0.000000,0,0,5.868052,6.083591,1.00925
1.425,5.026061,6.942823,3.874658,7.153430,0,0,4.877615,0.000000,0.000000,0,0,5.872836,6.090032,1.02753
1.426,5.028816,6.944012,3.889567,7.157685,0,0,4.921061,0.000000,0.000000,0,0,5.877651,6.096764,1.04642
1.427,5.031532,6.945948,3.905513,7.162076,0,0,4.975768,0.000000,0.000000,0,0,5.882504,6.103725,1.07458
1.428,5.034249,6.947885,3.921459,7.166467,0,0,5.030475,0.000000,0.000000,0,0,5.887358,6.111021,1.09802
1.429,5.036965,6.949821,3.937405,7.170857,0,0,5.085182,0.000000,0.000000,0,0,5.892211,6.118577,1.11594
1.430,5.039638,6.951901,3.953303,7.175313,0,0,5.152215,0.000000,0.000000,0,0,5.897133,6.126498,1.13419
1.431,5.042258,6.954154,3.969143,7.179848,0,0,5.234072,0.000000,0.000000,0,0,5.902138,6.134704,1.14615
1.432,5.044878,6.956406,3.984983,7.184383,0,0,5.315929,0.000000,0.000000,0,0,5.907143,6.143361,1.16455
1.433,5.047498,6.958658,4.000823,7.188918,0,0,5.397786,0.000000,0.000000,0,0,5.912148,6.152372,1.18188
1.434,5.050223,6.960940,4.016540,7.193419,0,0,5.489403,0.000000,0.000000,0,0,5.917438,6.161887,1.20422
1.435,5.053075,6.963257,4.032108,7.197882,0,0,5.592757,0.000000,0.000000,0,0,5.923069,6.171798,1.22568
1.436,5.055927,6.965575,4.047677,7.202344,0,0,5.696112,0.000000,0.000000,0,0,5.928700,6.182038,1.23599
1.437,5.058779,6.967892,4.063245,7.206806,0,0,5.799466,0.000000,0.000000,0,0,5.934331,6.192538,1.25507
1.438,5.061610,6.970239,4.078637,7.211214,0,0,5.902179,0.000000,0.000000,0,0,5.940196,6.203147,1.26682
1.439,5.064414,6.972620,4.093815,7.215556,0,0,6.004121,0.000000,0.000000,0,0,5.946342,6.213842,1.28375
1.440,5.067217,6.975000,4.108994,7.219899,0,0,6.106062,0.000000,0.000000,0,0,5.952487,6.224529,1.29498
1.441,5.070021,6.977382,4.124172,7.224241,0,0,6.208004,0.000000,0.000000,0,0,5.958633,6.235210,1.30655
1.442,5.072707,6.979767,4.139390,7.228831,0,0,6.303484,0.000000,0.000000,0,0,5.964993,6.245818,1.32361
1.443,5.075252,6.982159,4.154656,7.233718,0,0,6.391195,0.000000,0.000000,0,0,5.971612,6.256369,1.34146
1.444,5.077796,6.984551,4.169923,7.238606,0,0,6.478906,0.000000,0.000000,0,0,5.978231,6.266895,1.35181
1.445,5.080340,6.986942,4.185189,7.243494,0,0,6.566616,0.000000,0.000000,0,0,5.984850,6.277401,1.36240
1.446,5.082852,6.989244,4.200763,7.248344,0,0,6.655063,0.000000,0.000000,0,0,5.991569,6.287973,1.37271
1.447,5.085325,6.991436,4.216705,7.253150,0,0,6.744396,0.000000,0.000000,0,0,5.998408,6.298596,1.38559
1.448,5.087798,6.993628,4.232647,7.257955,0,0,6.833728,0.000000,0.000000,0,0,6.005247,6.309417,1.39056
1.449,5.090271,6.995820,4.248589,7.262761,0,0,6.923060,0.000000,0.000000,0,0,6.012086,6.320394,1.39905
1.450,5.092784,6.998060,4.264724,7.267475,0,0,7.024866,0.000000,0.000000,0,0,6.018964,6.331719,1.41440
1.451,5.095349,7.000360,4.281093,7.272079,0,0,7.141671,0.000000,0.000000,0,0,6.025889,6.343319,1.42133
1.452,5.097913,7.002659,4.297461,7.276684,0,0,7.258476,0.000000,0.000000,0,0,6.032814,6.355454,1.42966
1.453,5.100477,7.004959,4.313829,7.281288,0,0,7.375281,0.000000,0.000000,0,0,6.039739,6.368009,1.43509
1.454,5.102993,7.007561,4.330631,7.285780,0,0,7.514991,0.000000,0.000000,0,0,6.046801,6.381282,1.44354
1.455,5.105451,7.010526,4.347957,7.290137,0,0,7.682247,0.000000,0.000000,0,0,6.054029,6.395121,1.44775
1.456,5.107909,7.013492,4.365282,7.294495,0,0,7.849503,0.000000,0.000000,0,0,6.061257,6.409810,1.45081
1.457,5.110367,7.016457,4.382607,7.298852,0,0,8.016758,0.000000,0.000000,0,0,6.068485,6.425169,1.45966
1.458,5.112994,7.020277,4.400223,7.303000,0,0,8.200604,0.000000,0.000000,0,0,6.076305,6.441431,1.46429
1.459,5.115822,7.025124,4.418190,7.306898,0,0,8.404403,0.000000,0.000000,0,0,6.084836,6.458402,1.46811
1.460,5.118651,7.029971,4.436156,7.310795,0,0,8.608200,0.000000,0.000000,0,0,6.093367,6.476021,1.47040
1.461,5.121480,7.034818,4.454123,7.314693,0,0,8.811998,0.000000,0.000000,0,0,6.101898,6.494149,1.47363
1.462,5.124452,7.040021,4.472244,7.318387,0,0,9.021498,0.000000,0.000000,0,0,6.110847,6.512635,1.47629
1.463,5.127596,7.045652,4.490551,7.321837,0,0,9.237852,0.000000,0.000000,0,0,6.120297,6.531401,1.47668
1.464,5.130741,7.051283,4.508858,7.325286,0,0,9.454207,0.000000,0.000000,0,0,6.129749,6.550495,1.47742
1.465,5.133885,7.056914,4.527165,7.328736,0,0,9.670563,0.000000,0.000000,0,0,6.139200,6.569846,1.47891
1.466,5.137167,7.062947,4.545423,7.331923,0,0,9.886147,0.000000,0.000000,0,0,6.149095,6.589518,1.47748
1.467,5.140615,7.069463,4.563620,7.334792,0,0,10.100802,0.000000,0.000000,0,0,6.159524,6.609441,1.47806
1.468,5.144063,7.075978,4.581817,7.337662,0,0,10.315458,0.000000,0.000000,0,0,6.169953,6.629435,1.47757
1.469,5.147511,7.082494,4.600014,7.340532,0,0,10.530115,0.000000,0.000000,0,0,6.180382,6.649483,1.47510
1.470,5.150943,7.089200,4.618368,7.343237,0,0,10.736794,0.000000,0.000000,0,0,6.191022,6.669356,1.47510
1.471,5.154357,7.096136,4.636909,7.345745,0,0,10.933883,0.000000,0.000000,0,0,6.201916,6.689090,1.47134
1.472,5.157771,7.103072,4.655449,7.348252,0,0,11.130970,0.000000,0.000000,0,0,6.212810,6.708763,1.47037
1.473,5.161185,7.110007,4.673990,7.350759,0,0,11.328058,0.000000,0.000000,0,0,6.223704,6.728388,1.46252
1.474,5.164602,7.117042,4.692498,7.352934,0,0,11.518804,0.000000,0.000000,0,0,6.234985,6.748128,1.45538
1.475,5.168022,7.124194,4.710967,7.354708,0,0,11.701921,0.000000,0.000000,0,0,6.246731,6.767957,1.45184
1.476,5.171443,7.131347,4.729435,7.356483,0,0,11.885039,0.000000,0.000000,0,0,6.258477,6.787862,1.44794
1.477,5.174863,7.138499,4.747904,7.358258,0,0,12.068157,0.000000,0.000000,0,0,6.270223,6.807826,1.44189
1.478,5.178651,7.145619,4.766323,7.359920,0,0,12.236615,0.000000,0.000000,0,0,6.282480,6.827741,1.43488
1.479,5.182883,7.152700,4.784683,7.361446,0,0,12.387442,0.000000,0.000000,0,0,6.295354,6.847617,1.42908
1.480,5.187115,7.159781,4.803042,7.362973,0,0,12.538269,0.000000,0.000000,0,0,6.308228,6.867208,1.41669
1.481,5.191347,7.166861,4.821402,7.364500,0,0,12.689095,0.000000,0.000000,0,0,6.321102,6.886573,1.40753
1.482,5.195657,7.173880,4.839692,7.365692,0,0,12.817820,0.000000,0.000000,0,0,6.334147,6.905413,1.39841
1.483,5.200062,7.180823,4.857899,7.366483,0,0,12.919963,0.000000,0.000000,0,0,6.347399,6.923839,1.39120
1.484,5.204467,7.187767,4.876106,7.367273,0,0,13.022105,0.000000,0.000000,0,0,6.360651,6.941633,1.38034
1.485,5.208872,7.194711,4.894312,7.368064,0,0,13.124248,0.000000,0.000000,0,0,6.373902,6.958931,1.37048
1.486,5.213078,7.201583,4.912376,7.368549,0,0,13.200022,0.000000,0.000000,0,0,6.387239,6.975543,1.36063
1.487,5.217044,7.208369,4.930268,7.368667,0,0,13.244084,0.000000,0.000000,0,0,6.400677,6.991617,1.35120
1.488,5.221011,7.215155,4.948160,7.368785,0,0,13.288147,0.000000,0.000000,0,0,6.414115,7.007010,1.33636
1.489,5.224977,7.221941,4.966051,7.368904,0,0,13.332210,0.000000,0.000000,0,0,6.427554,7.021868,1.31665
1.490,5.229008,7.228436,4.983361,7.368720,0,0,13.350490,0.000000,0.000000,0,0,6.441074,7.036067,1.30582
1.491,5.233117,7.234582,4.999971,7.368172,0,0,13.337762,0.000000,0.000000,0,0,6.454692,7.049748,1.29453
1.492,5.237226,7.240727,5.016582,7.367624,0,0,13.325033,0.000000,2.046310,0,1,6.468311,7.062791,1.28134
1.493,5.241335,7.246873,5.033192,7.367076,0,0,13.312305,0.000000,5.700435,1,0,6.481929,7.075334,1.26602
1.494,5.245637,7.252361,5.048267,7.366253,0,0,13.277641,0.000000,7.309448,1,0,6.495430,7.087234,1.25439
1.495,5.250173,7.257058,5.061497,7.365098,0,0,13.216597,0.000000,7.311589,1,0,6.508790,7.098631,1.23184
1.496,5.254708,7.261755,5.074727,7.363944,0,0,13.155551,0.000000,7.313355,1,0,6.522150,7.109262,1.21078
1.497,5.259243,7.266452,5.087957,7.362789,0,0,13.094506,0.000000,7.314828,1,0,6.535509,7.119291,1.19626
1.498,5.264091,7.270040,5.099256,7.361423,0,0,13.003870,0.000000,7.315847,1,0,6.548709,7.128404,1.18204
1.499,5.269317,7.272295,5.108232,7.359805,0,0,12.877647,0.000000,7.316508,1,0,6.561717,7.136797,1.16455
1.500,5.274543,7.274549,5.117208,7.358186,0,0,12.751425,0.000000,7.316822,1,0,6.574726,7.144169,1.14944
1.501,5.279768,7.276804,5.126184,7.356567,0,0,12.625202,0.000000,7.316861,1,0,6.587734,7.150740,1.13623
1.502,5.285092,7.278638,5.133653,7.354610,0,0,12.462626,0.000000,7.316690,1,0,6.600550,7.156199,1.10532
1.503,5.290532,7.279967,5.139312,7.352244,0,0,12.256326,0.000000,7.316354,1,0,6.613135,7.160785,1.08200
1.504,5.295973,7.281295,5.144970,7.349879,0,0,12.050027,0.000000,7.315833,1,0,6.625720,7.164165,1.06393
1.505,5.301413,7.282624,5.150629,7.347513,0,0,11.843728,0.000000,7.315167,1,0,6.638305,7.166597,1.04379
1.506,5.306668,7.283534,5.154289,7.344859,0,0,11.598696,0.000000,7.314300,1,0,6.650527,7.167735,1.02713
1.507,5.311699,7.283940,5.155548,7.341858,0,0,11.307083,0.000000,7.313274,1,0,6.662313,7.167856,1.00650
1.508,5.316731,7.284346,5.156806,7.338858,0,0,11.015470,0.000000,7.311974,1,0,6.674098,7.166633,0.98721
1.509,5.321763,7.284751,5.158064,7.335857,0,0,10.723856,0.000000,7.310457,1,0,6.685883,7.164353,0.95657
1.510,5.326523,7.284489,5.157401,7.332563,0,0,10.404363,0.000000,7.308608,1,0,6.696851,7.160740,0.93091
1.511,5.330959,7.283422,5.154427,7.328918,0,0,10.051339,0.000000,7.306497,1,0,6.706839,7.156079,0.90936
1.512,5.335394,7.282355,5.151453,7.325273,0,0,9.698316,0.000000,7.304137,1,0,6.716826,7.150325,0.88818
1.513,5.339829,7.281288,5.148479,7.321628,0,0,9.345292,0.000000,7.301582,1,0,6.726814,7.143712,0.86673
1.514,5.343643,7.279989,5.144431,7.317735,0,0,8.978220,0.000000,7.298892,1,0,6.736041,7.136278,0.84653
1.515,5.346709,7.278412,5.139092,7.313545,0,0,8.594252,0.000000,7.296094,1,0,6.744352,7.128199,0.82697
1.516,5.349775,7.276835,5.133753,7.309355,0,0,8.210283,0.000000,7.293210,1,0,6.752663,7.119395,0.79135
1.517,5.352840,7.275258,5.128414,7.305165,0,0,7.826315,0.000000,7.290256,1,0,6.760974,7.110023,0.76074
1.518,5.355649,7.273593,5.121951,7.300865,0,0,7.436967,0.000000,7.287243,1,0,6.768535,7.099999,0.73621
1.519,5.358146,7.271823,5.114137,7.296432,0,0,7.041147,0.000000,7.284184,1,0,6.775191,7.089464,0.71548
1.520,5.360643,7.270052,5.106322,7.292000,0,0,6.645328,0.000000,7.281082,1,0,6.781848,7.078480,0.69220
1.521,5.363141,7.268282,5.098508,7.287568,0,0,6.249508,0.000000,7.277947,1,0,6.788505,7.067144,0.66772
1.522,5.365730,7.266522,5.089704,7.282926,0,0,5.852399,0.000000,7.274769,1,0,6.794621,7.055527,0.64606
1.523,5.368431,7.264776,5.079708,7.278030,0,0,5.453738,0.000000,7.271558,1,0,6.800086,7.043688,0.60941
1.524,5.371131,7.263030,5.069713,7.273134,0,0,5.055078,0.000000,7.268236,1,0,6.805551,7.031388,0.57526
1.525,5.373831,7.261284,5.059717,7.268239,0,0,4.656417,0.000000,7.264827,1,0,6.811017,7.018726,0.55350
1.526,5.376908,7.259530,5.048490,7.262877,0,0,4.251011,0.000000,7.261242,1,0,6.815728,7.005367,0.52670
1.527,5.380438,7.257765,5.035780,7.256955,0,0,3.837494,0.000000,7.257520,1,0,6.819533,6.991460,0.50500
1.528,5.383967,7.256001,5.023071,7.251032,0,0,3.423977,0.000000,7.253675,1,0,6.823339,6.976834,0.47900
1.529,5.387497,7.254238,5.010362,7.245110,0,0,3.010460,0.000000,7.249733,1,0,6.827144,6.961643,0.44812
1.530,5.391021,7.252520,4.996704,7.238950,0,0,2.594777,0.000000,7.245744,1,0,6.830045,6.945798,0.40613
1.531,5.394538,7.250856,4.981905,7.232506,0,0,2.176489,0.000000,7.241717,1,0,6.831859,6.929440,0.37930
1.532,5.398056,7.249194,4.967107,7.226061,0,0,1.758201,0.000000,7.237663,1,0,6.833673,6.912612,0.35629
1.533,5.401573,7.247530,4.952309,7.219617,0,0,1.339913,0.000000,7.233588,1,0,6.835487,6.895416,0.33020
1.534,5.405013,7.245857,4.936842,7.213087,0,0,0.928555,0.000000,7.229488,1,0,6.836568,6.877961,0.30438
1.535,5.408361,7.244171,4.920574,7.206454,0,0,0.525534,0.000000,7.225368,1,0,6.836769,6.860302,0.27902
1.536,5.411710,7.242484,4.904305,7.199821,0,0,0.122512,0.000000,7.221207,1,0,6.836970,6.842546,0.23984
1.537,5.415058,7.240798,4.888036,7.193187,0,0,-0.280510,0.000000,7.217015,1,0,6.837170,6.824715,0.20477
1.538,5.418431,7.239038,4.870598,7.186448,0,0,-0.664829,0.000000,7.212766,1,0,6.836630,6.806935,0.17630
1.539,5.421833,7.237191,4.851755,7.179580,0,0,-1.026657,0.000000,7.208472,1,0,6.835200,6.789195,0.15070
1.540,5.425235,7.235343,4.832912,7.172712,0,0,-1.388485,0.000000,7.204114,1,0,6.833770,6.771648,0.12476
1.541,5.428638,7.233496,4.814069,7.165844,0,0,-1.750312,0.000000,7.199705,1,0,6.832340,6.754251,0.09943
1.542,5.431887,7.231600,4.794570,7.158779,0,0,-2.085070,0.000000,7.195224,1,0,6.830234,6.737182,0.05643
1.543,5.434952,7.229646,4.774284,7.151476,0,0,-2.387273,0.000000,7.190687,1,0,6.827312,6.720368,0.02014
1.544,5.438018,7.227692,4.753998,7.144174,0,0,-2.689476,0.000000,7.186058,1,0,6.824391,6.703989,-0.00342
1.545,5.441083,7.225738,4.733712,7.136872,0,0,-2.991679,0.000000,7.181356,1,0,6.821470,6.687951,-0.02856
1.546,5.443913,7.223718,4.712617,7.129394,0,0,-3.265550,0.000000,7.176556,1,0,6.818100,6.672432,-0.05539
1.547,5.446460,7.221618,4.690551,7.121703,0,0,-3.505347,0.000000,7.171678,1,0,6.814191,6.657320,-0.07892
1.548,5.449007,7.219518,4.668485,7.114012,0,0,-3.745143,0.000000,7.166782,1,0,6.810282,6.642735,-0.10754
1.549,5.451553,7.217418,4.646420,7.106322,0,0,-3.984940,0.000000,7.161872,1,0,6.806372,6.628562,-0.15857
1.550,5.453943,7.215306,4.623889,7.098772,0,0,-4.197979,0.000000,7.157028,1,0,6.802096,6.614900,-0.18280
1.551,5.456145,7.213179,4.600800,7.091390,0,0,-4.378837,0.000000,7.152235,1,0,6.797379,6.601639,-0.21017
1.552,5.458346,7.211053,4.577711,7.084009,0,0,-4.559695,0.000000,7.147481,1,0,6.792661,6.588871,-0.23422
1.553,5.460547,7.208927,4.554623,7.076628,0,0,-4.740553,0.000000,7.142759,1,0,6.787944,6.576489,-0.26318
1.554,5.462664,7.206733,4.531224,7.069317,0,0,-4.898714,0.000000,7.138030,1,0,6.782964,6.564577,-0.28525
1.555,5.464677,7.204459,4.507452,7.062090,0,0,-5.029578,0.000000,7.133294,1,0,6.777670,6.553032,-0.32806
1.556,5.466691,7.202185,4.483680,7.054864,0,0,-5.160443,0.000000,7.128543,1,0,6.772376,6.541913,-0.36453
1.557,5.468704,7.199912,4.459909,7.047638,0,0,-5.291307,0.000000,7.123782,1,0,6.767081,6.531128,-0.38718
1.558,5.470578,7.197579,4.435959,7.040436,0,0,-5.405545,0.000000,7.119011,1,0,6.761626,6.520713,-0.41336
1.559,5.472283,7.195177,4.411794,7.033262,0,0,-5.499787,0.000000,7.114233,1,0,6.755977,6.510587,-0.43875
1.560,5.473988,7.192775,4.387630,7.026088,0,0,-5.594030,0.000000,7.109445,1,0,6.750328,6.500743,-0.46274
1.561,5.475693,7.190372,4.363465,7.018914,0,0,-5.688272,0.000000,7.104649,1,0,6.744679,6.491121,-0.50299
1.562,5.476986,7.187973,4.339310,7.011774,0,0,-5.771989,0.000000,7.099850,1,0,6.738872,6.481690,-0.53586
1.563,5.477785,7.185579,4.315168,7.004676,0,0,-5.843048,0.000000,7.095049,1,0,6.732873,6.472408,-0.56125
1.564,5.478583,7.183184,4.291026,6.997579,0,0,-5.914107,0.000000,7.090303,1,0,6.726875,6.463246,-0.58331
1.565,5.479381,7.180789,4.266883,6.990480,0,0,-5.985166,0.000000,7.085600,1,0,6.720876,6.454177,-0.60638
1.566,5.479946,7.178411,4.242888,6.983698,0,0,-6.051766,0.000000,7.081013,1,0,6.714795,6.445171,-0.63062
1.567,5.480229,7.176052,4.219071,6.977296,0,0,-6.113005,0.000000,7.076515,1,0,6.708612,6.436213,-0.66895
1.568,5.480514,7.173694,4.195254,6.970894,0,0,-6.174243,0.000000,7.072136,1,0,6.702430,6.427303,-0.70016
1.569,5.480797,7.171335,4.171437,6.964491,0,0,-6.235482,0.000000,7.067851,1,0,6.696248,6.418431,-0.72302
1.570,5.481095,7.169025,4.147805,6.958370,0,0,-6.294592,0.000000,7.063669,1,0,6.690029,6.409601,-0.74402
1.571,5.481409,7.166775,4.124395,6.952587,0,0,-6.351142,0.000000,7.059570,1,0,6.683764,6.400804,-0.76923
1.572,5.481723,7.164525,4.100986,6.946803,0,0,-6.407692,0.000000,7.055554,1,0,6.677500,6.392021,-0.79105
1.573,5.482038,7.162274,4.077577,6.941020,0,0,-6.464242,0.000000,7.051604,1,0,6.671236,6.383248,-0.81158
1.574,5.482171,7.160084,4.054505,6.935468,0,0,-6.516528,0.000000,7.047726,1,0,6.664807,6.374471,-0.85431
1.575,5.482087,7.157966,4.031841,6.930194,0,0,-6.563684,0.000000,7.043905,1,0,6.658182,6.365691,-0.87790
1.576,5.482003,7.155848,4.009177,6.924921,0,0,-6.610842,0.000000,7.040211,1,0,6.651557,6.356965,-0.89761
1.577,5.481919,7.153730,3.986513,6.919647,0,0,-6.657999,0.000000,7.036616,1,0,6.644932,6.348283,-0.91550
1.578,5.481546,7.151733,3.964450,6.914728,0,0,-6.695570,0.000000,7.033196,1,0,6.638141,6.339746,-0.93753
1.579,5.480824,7.149882,3.943112,6.910236,0,0,-6.721612,0.000000,7.029914,1,0,6.631149,6.331323,-0.95752
1.580,5.480103,7.148031,3.921773,6.905744,0,0,-6.747655,0.000000,7.026744,1,0,6.624157,6.323174,-0.99411
1.581,5.479381,7.146180,3.900434,6.901251,0,0,-6.773697,0.000000,7.023662,1,0,6.617166,6.315241,-1.01407
1.582,5.478271,7.144347,3.879640,6.896983,0,0,-6.786801,0.000000,7.020623,1,0,6.610203,6.307702,-1.03339
1.583,5.476696,7.142536,3.859501,6.892983,0,0,-6.784345,0.000000,7.017618,1,0,6.603276,6.300472,-1.05289
1.584,5.475119,7.140725,3.839362,6.888983,0,0,-6.781888,0.000000,7.014714,1,0,6.596349,6.293660,-1.07251
1.585,5.473543,7.138914,3.819223,6.884984,0,0,-6.779432,0.000000,7.011889,1,0,6.589422,6.287175,-1.08691
1.586,5.471797,7.137164,3.799786,6.881409,0,0,-6.763401,0.000000,7.009239,1,0,6.582557,6.281102,-1.11475
1.587,5.469848,7.135488,3.781191,6.878344,0,0,-6.731043,0.000000,7.006725,1,0,6.575768,6.275351,-1.14081
