"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
2.804,1,0,3.091556,4.689716,0.000000,3.932231,4.831339,4.291340,3.573608,1.48268
2.805,1,0,3.159489,4.692202,0.000000,3.936414,4.836249,4.303211,3.569462,1.48552
2.806,1,0,3.208690,4.694694,0.000000,3.941928,4.840894,4.310856,3.572462,1.48470
2.807,1,0,3.257891,4.697185,0.000000,3.947381,4.845481,4.318502,3.575462,1.48510
2.808,1,0,3.307092,4.699676,0.000000,3.952546,4.849792,4.326148,3.578462,1.48452
2.809,1,0,3.353924,4.702182,0.000000,3.957245,4.854041,4.333499,3.580986,1.48262
2.810,1,0,3.377912,4.704827,0.000000,3.959764,4.857996,4.338014,3.578922,1.48014
2.811,1,0,3.401900,4.707473,0.000000,3.961861,4.861883,4.342527,3.576858,1.48384
2.812,1,0,3.425889,4.710118,0.000000,3.961987,4.865452,4.347042,3.574794,1.48503
2.813,1,0,3.447549,4.712749,0.000000,3.961927,4.868948,4.351006,3.573067,1.48452
2.814,1,0,3.446766,4.715233,0.000000,3.960993,4.872104,4.349667,3.574590,1.48491
2.815,1,0,3.445984,4.717717,0.000000,3.960392,4.875185,4.348328,3.576114,1.48377
2.816,1,0,3.445202,4.720201,0.000000,3.961350,4.877914,4.346990,3.577637,1.48318
2.817,1,0,3.443155,4.722689,0.000000,3.963019,4.880568,4.346510,3.579275,1.48492
2.818,1,0,3.428919,4.725222,0.000000,3.968020,4.882869,4.354315,3.582014,1.48380
2.819,1,0,3.414684,4.727756,0.000000,3.973111,4.885095,4.362120,3.584752,1.48424
2.820,1,0,3.400448,4.730289,0.000000,3.978620,4.886970,4.369925,3.587491,1.48379
2.821,1,0,3.385315,4.732812,0.000000,3.983506,4.888770,4.376992,3.590079,1.48575
2.822,1,0,3.361533,4.735235,0.000000,3.985476,4.890215,4.376946,3.591215,1.48478
2.823,1,0,3.337750,4.737658,0.000000,3.986981,4.891583,4.376900,3.592351,1.48475
2.824,1,0,3.313968,4.740081,0.000000,3.986315,4.892591,4.376854,3.593488,1.48491
2.825,1,0,3.288975,4.742498,0.000000,3.985583,4.893523,4.376873,3.594436,1.48308
2.826,1,0,3.252314,4.744849,0.000000,3.984545,4.894104,4.377512,3.593573,1.48565
2.827,1,0,3.215652,4.747201,0.000000,3.983808,4.894617,4.378150,3.592709,1.48486
2.828,1,0,3.178990,4.749552,0.000000,3.984477,4.894813,4.378788,3.591846,1.48568
2.829,1,0,3.140883,4.751895,0.000000,3.985637,4.894948,4.379835,3.591207,1.48409
2.830,1,0,3.088851,4.754157,0.000000,3.989099,4.894799,4.384817,3.592737,1.48565
2.831,1,0,3.036818,4.756419,0.000000,3.992495,4.894593,4.389799,3.594266,1.48446
2.832,1,0,2.984786,4.758681,0.000000,3.995583,4.894114,4.394780,3.595796,1.48274
2.833,1,0,2.930554,4.760943,0.000000,3.998061,4.893579,4.399233,3.597090,1.48555
2.834,1,0,2.855125,4.763212,0.000000,3.997681,4.892781,4.398589,3.596113,1.48459
2.835,1,0,2.779695,4.765481,0.000000,3.997161,4.891937,4.397945,3.595137,1.48359
2.836,1,0,2.704265,4.767750,0.000000,3.995978,4.890880,4.397301,3.594160,1.48372
2.837,1,0,2.627227,4.770014,0.000000,3.995217,4.889795,4.396986,3.593305,1.48364
2.838,1,0,2.534686,4.772229,0.000000,3.996434,4.888582,4.399841,3.593624,1.48409
2.839,1,0,2.442145,4.774444,0.000000,3.645663,4.887359,4.402696,3.593943,1.48318
2.840,1,0,2.349604,4.776659,0.000000,1.646944,4.886082,4.405551,3.594262,1.48444
2.841,0,0,2.256270,4.778901,0.000000,0.000000,4.884807,4.408191,3.594632,1.48035
2.842,0,0,2.155303,4.781394,0.000000,0.000000,4.883533,4.408758,3.595490,1.48387
2.843,0,0,2.054335,4.783887,0.000000,0.000000,4.882274,4.409325,3.596347,1.48407
2.844,0,0,1.953367,4.786380,0.000000,0.000000,4.881080,4.409892,3.597205,1.47606
2.845,0,0,1.853182,4.788851,0.000000,0.000000,4.879917,4.410625,3.598539,1.48296
2.846,0,0,1.760547,4.791115,0.000000,0.000000,4.878897,4.412953,3.604461,1.48417
2.847,0,0,1.667911,4.793378,0.000000,0.000000,4.877917,4.415281,3.610384,1.48300
2.848,0,0,1.575276,4.795641,0.000000,0.000000,4.877133,4.417609,3.616307,1.48505
2.849,0,0,1.486012,4.797907,0.000000,0.000000,4.876394,4.419600,3.621856,1.48478
2.850,0,0,1.429251,4.800190,0.000000,0.000000,4.875865,4.418338,3.623810,1.48340
2.851,0,0,1.372490,4.802474,0.000000,0.000000,4.875382,4.417076,3.625764,1.48387
2.852,0,0,1.315729,4.804757,0.000000,0.000000,4.875113,4.415813,3.627718,1.48462
2.853,0,0,1.261918,4.807015,0.000000,0.000000,4.874884,4.413829,3.629380,1.48365
2.854,0,0,1.236534,4.809035,0.000000,0.000000,4.874849,4.404885,3.628218,1.48433
2.855,0,0,1.211150,4.811056,0.000000,0.000000,4.874848,4.395941,3.627056,1.48337
2.856,0,0,1.185765,4.813076,0.000000,0.000000,4.875002,4.386997,3.625894,1.48510
2.857,0,0,1.163390,4.815060,0.000000,0.000000,4.875182,4.378674,3.624765,1.48520
2.858,0,0,1.170014,4.816697,0.000000,0.000000,4.875481,4.376341,3.623948,1.48501
2.859,0,0,1.176637,4.818334,0.000000,0.000000,4.875800,4.374008,3.623132,1.48397
2.860,0,0,1.183261,4.819972,0.000000,0.000000,4.876211,4.371674,3.622315,1.48334
2.861,0,0,1.189523,4.821585,0.000000,0.000000,4.876633,4.369274,3.621747,1.48446
2.862,0,0,1.192305,4.822969,0.000000,0.000000,4.877101,4.366224,3.623574,1.48469
2.863,0,0,1.195086,4.824353,0.000000,0.000000,4.877567,4.363175,3.625401,1.48470
2.864,0,0,1.197868,4.825737,0.000000,0.000000,4.878018,4.360126,3.627227,1.48434
2.865,0,0,1.198959,4.827102,0.000000,0.000000,4.878460,4.356814,3.629217,1.48315
2.866,0,0,1.183760,4.828287,0.000000,0.000000,4.878858,4.350983,3.632782,1.48359
2.867,0,0,1.168561,4.829472,0.000000,0.000000,4.879242,4.345151,3.636347,1.48431
2.868,0,0,1.153362,4.830657,0.000000,0.000000,4.879570,4.339320,3.639912,1.48346
2.869,0,0,1.136422,4.831814,0.000000,0.000000,4.879879,4.333519,3.643107,1.48464
2.870,0,0,1.102711,4.832709,0.000000,0.000000,4.880105,4.328016,3.642741,1.48416
2.871,0,0,1.069000,4.833604,0.000000,0.000000,4.880307,4.322512,3.642375,1.48408
2.872,0,0,1.035288,4.834499,0.000000,0.000000,4.880397,4.317008,3.642009,1.48372
2.873,0,0,1.001040,4.835380,0.000000,0.000000,4.880466,4.311628,3.641839,1.48466
2.874,0,0,0.961616,4.836127,0.000000,0.000000,4.880429,4.307445,3.643564,1.48467
2.875,0,0,0.922193,4.836874,0.000000,0.000000,4.880378,4.303261,3.645289,1.48461
2.876,0,0,0.882769,4.837621,0.000000,0.000000,4.880259,4.299078,3.647014,1.48475
2.877,0,0,0.844424,4.838369,0.000000,0.000000,4.880133,4.295088,3.648788,1.48531
2.878,0,0,0.816475,4.839131,0.000000,0.000000,4.879975,4.292969,3.651038,1.48334
2.879,0,0,0.788525,4.839892,0.000000,0.000000,4.879817,4.290850,3.653287,1.48503
2.880,0,0,0.760575,4.840653,0.000000,0.000000,4.879659,4.288731,3.655536,1.48493
2.881,0,0,0.733543,4.841417,0.000000,0.000000,4.879506,4.286666,3.657591,1.48353
2.882,0,0,0.715346,4.842210,0.000000,0.000000,4.879377,4.285125,3.657763,1.48531
2.883,0,0,0.697149,4.843003,0.000000,0.000000,4.879259,4.283584,3.657935,1.48448
2.884,0,0,0.678952,4.843796,0.000000,0.000000,4.879192,4.282043,3.658107,1.48391
2.885,0,0,0.662089,4.844585,0.000000,0.000000,4.879140,4.280253,3.658077,1.48517
2.886,0,0,0.658081,4.845338,0.000000,0.000000,4.879156,4.276058,3.656103,1.48370
2.887,0,0,0.654072,4.846092,0.000000,0.000000,4.879187,4.271864,3.654128,1.48071
2.888,0,0,0.650064,4.846845,0.000000,0.000000,4.879291,4.267669,3.652154,1.48483
2.889,0,0,0.646531,4.847597,0.000000,0.000000,4.879408,4.263470,3.649815,1.48417
2.890,0,0,0.647582,4.848334,0.000000,0.000000,4.879589,4.259223,3.643969,1.48409
2.891,0,0,0.648632,4.849072,0.000000,0.000000,4.879781,4.254976,3.638123,1.48345
2.892,0,0,0.649683,4.849809,0.000000,0.000000,4.880025,4.250730,3.632277,1.48498
2.893,1,0,0.649804,4.850559,0.000000,0.346509,4.880281,4.246846,3.627128,1.48373
2.894,1,0,0.640965,4.851440,0.000000,2.315311,4.880598,4.246459,3.628708,1.48188
2.895,1,0,0.632126,4.852321,0.000000,3.937762,4.880931,4.246073,3.630288,1.48648
2.896,1,0,0.623287,4.853202,0.000000,3.938654,4.881350,4.245687,3.631867,1.48472
2.897,1,0,0.613416,4.854095,0.000000,3.938863,4.881792,4.245019,3.632849,1.48671
2.898,1,0,0.593597,4.855092,0.000000,3.935872,4.882343,4.241653,3.628062,1.48364
2.899,1,0,0.573779,4.856089,0.000000,3.932527,4.882923,4.238287,3.623275,1.48467
2.900,1,0,0.553960,4.857086,0.000000,3.927523,4.883636,4.234921,3.618488,1.48471
2.901,1,0,0.533960,4.858087,0.000000,3.922523,4.884383,4.232609,3.611929,1.48491
2.902,1,0,0.512204,4.859128,0.000000,3.917541,4.885289,4.240460,3.588294,1.48348
