"Time","57 lHL swoff","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
1.499,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.179794,23.564177,69.251183,73.494804,6.673766,4.750414,5.066226,0.000000,16.737122,3.348040,0,0,17.624369,5.825971,15.391892,5.699129,1,0,18.990406,0,3.120498,5.583829,14.859346,7.993903,17.992273,8.278146,15.625802,8.553647,15.035716,8.898938,14.403873,8.777570,15.877843,10.122807,15.493200,10.170978,16.482958,0,0.00093,0.00089,0.00107,0.00060,0.00062,0.00074,0.01475,0.00621,0.55542,0.10095,3.27759,,
1.500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.900009,23.529839,69.225662,71.903366,6.456649,4.757126,5.062772,0.000000,16.742071,3.352272,0,0,17.610119,5.827028,15.439065,5.706544,1,0,18.985668,0,3.119557,5.580774,14.844251,7.997425,17.966072,8.290185,15.683533,8.546672,15.083292,8.873592,14.436726,8.789492,15.914848,10.124028,15.495817,10.169536,16.482874,0,0.00092,0.00079,0.00100,0.00059,0.00062,0.00070,0.01415,0.00618,0.53299,0.10066,3.27749,,
1.501,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.441360,23.800961,69.190300,70.320885,6.221759,4.763605,5.058900,0.000000,16.748068,3.359179,0,0,17.595989,5.827995,15.469589,5.709875,1,0,18.981115,0,3.118506,5.575128,14.829269,8.000695,17.937765,8.306167,15.731361,8.543353,15.125716,8.848369,14.476674,8.803313,15.953858,10.125023,15.499058,10.168196,16.482664,0,0.00095,0.00078,0.00098,0.00059,0.00062,0.00069,0.01471,0.00623,0.48294,0.10071,3.27734,,
1.502,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.982712,24.072083,69.154930,68.738411,5.986870,4.770084,5.054014,0.000000,16.754065,3.366087,0,0,17.581861,5.828962,15.500114,5.705849,1,0,18.976561,0,3.117456,5.569482,14.814288,8.003964,17.909458,8.322148,15.779191,8.540034,15.168139,8.823145,14.516623,8.817135,15.992868,10.126017,15.502299,10.166855,16.482456,0,0.00110,0.00079,0.00099,0.00059,0.00062,0.00069,0.01502,0.00634,0.45898,0.10086,3.27714,,
1.503,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.524048,24.343203,69.119568,67.155937,5.751980,4.776563,5.048693,0.000000,16.760061,3.372994,0,0,17.567732,5.829929,15.530639,5.698670,1,0,18.972006,0,3.116405,5.563836,14.799308,8.007234,17.881151,8.338130,15.827020,8.536716,15.210564,8.797921,14.556571,8.830957,16.031878,10.127011,15.505540,10.165515,16.482246,0,0.00116,0.00076,0.00099,0.00058,0.00061,0.00069,0.01441,0.00672,0.43549,0.10069,3.27691,,
1.504,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.884735,24.869432,69.079140,65.859070,5.499655,4.782187,5.042428,0.000000,16.761610,3.381831,0,0,17.552469,5.831505,15.569757,5.694194,1,0,18.967695,0,3.115335,5.559025,14.784465,8.003424,17.862597,8.345400,15.877831,8.529652,15.246229,8.776255,14.595824,8.844624,16.065065,10.127500,15.506660,10.163527,16.479782,0,0.00113,0.00077,0.00086,0.00057,0.00062,0.00070,0.01469,0.00704,0.41061,0.10057,3.27664,,
1.505,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.133759,25.553350,69.035583,64.738747,5.236553,4.787284,5.035760,0.000000,16.760412,3.391860,0,0,17.536507,5.833459,15.614185,5.690876,1,0,18.963535,0,3.114252,5.554731,14.769707,7.995237,17.850069,8.347284,15.930485,8.520272,15.277718,8.756788,14.634647,8.858194,16.094656,10.127675,15.506469,10.161139,16.475925,0,0.00112,0.00076,0.00088,0.00056,0.00065,0.00071,0.01500,0.00786,0.38422,0.10062,3.27633,,
1.506,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.382767,26.237268,68.992027,63.618427,4.973451,4.792381,5.028299,0.000000,16.759212,3.401890,0,0,17.520546,5.835412,15.658614,5.690342,1,0,18.959375,0,3.113170,5.550437,14.754949,7.987050,17.837540,8.349170,15.983140,8.510894,15.309206,8.737322,14.673470,8.871764,16.124247,10.127851,15.506278,10.158750,16.472069,0,0.00112,0.00076,0.00089,0.00058,0.00067,0.00069,0.01433,0.00751,0.36118,0.10063,3.27635,,
1.507,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.631790,26.921186,68.948471,62.498108,4.710348,4.797478,5.020500,0.000000,16.758013,3.411919,0,0,17.504583,5.837365,15.703044,5.691000,1,0,18.955215,0,3.112087,5.546143,14.740191,7.978863,17.825012,8.351055,16.035793,8.501514,15.340694,8.717854,14.712294,8.885335,16.153837,10.128026,15.506086,10.156362,16.468212,0,0.00112,0.00074,0.00082,0.00059,0.00070,0.00071,0.01373,0.00648,0.33630,0.10035,3.27658,,
1.508,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.241608,27.382658,69.056435,61.574829,4.431899,4.802221,5.012070,0.000000,16.761042,3.421709,0,0,17.490986,5.839327,15.741525,5.692173,1,0,18.953146,0,3.110714,5.545373,14.725730,7.974959,17.816164,8.353988,16.076679,8.493128,15.373081,8.706501,14.742992,8.897657,16.178347,10.128815,15.508805,10.156569,16.466257,0,0.00115,0.00074,0.00081,0.00058,0.00070,0.00071,0.01404,0.00632,0.28549,0.10008,3.27681,,
1.509,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.074432,27.706631,69.258064,60.773342,4.143964,4.806746,5.003370,0.000000,16.766684,3.431351,0,0,17.478849,5.841294,15.776328,5.693566,1,0,18.952366,0,3.109161,5.546782,14.711452,7.973701,17.809591,8.357568,16.110289,8.485356,15.406022,8.700162,14.768669,8.909209,16.199717,10.129984,15.513323,10.158381,16.465475,0,0.00119,0.00076,0.00080,0.00058,0.00068,0.00072,0.01486,0.00713,0.25894,0.10011,3.27704,,
1.510,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.907272,28.030602,69.459686,59.971859,3.856029,4.811270,4.994149,0.000000,16.772324,3.440992,0,0,17.466713,5.843261,15.811132,5.695340,1,0,18.951588,0,3.107609,5.548192,14.697174,7.972444,17.803019,8.361148,16.143898,8.477584,15.438964,8.693822,14.794345,8.920760,16.221088,10.131152,15.517839,10.160192,16.464693,0,0.00128,0.00075,0.00081,0.00057,0.00069,0.00073,0.01506,0.00759,0.23560,0.10007,3.27680,,
1.511,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.740097,28.354574,69.661316,59.170376,3.568094,4.815794,4.984705,0.000000,16.777966,3.450634,0,0,17.454576,5.845228,15.845936,5.697277,1,0,18.950809,0,3.106056,5.549602,14.682896,7.971186,17.796446,8.364728,16.177507,8.469811,15.471905,8.687483,14.820022,8.932311,16.242458,10.132321,15.522357,10.162004,16.463911,0,0.00131,0.00073,0.00079,0.00059,0.00069,0.00075,0.01492,0.00766,0.20950,0.09970,3.27627,,
1.512,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.907516,28.669329,70.053825,58.289078,3.281962,4.819472,4.974835,0.000000,16.783422,3.463680,0,0,17.443434,5.849414,15.882960,5.699718,1,0,18.941166,0,3.104972,5.549101,14.668736,7.972071,17.788948,8.368659,16.215073,8.463154,15.508766,8.673681,14.845539,8.945637,16.263824,10.134729,15.526995,10.164348,16.462801,0,0.00138,0.00075,0.00082,0.00060,0.00073,0.00079,0.01427,0.00710,0.18219,0.09940,3.27648,,
1.513,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.281754,28.978386,70.564323,57.358448,2.996945,4.822626,4.964783,0.000000,16.788765,3.478829,0,0,17.432905,5.854973,15.921357,5.702377,1,0,18.926041,0,3.104177,5.547421,14.654648,7.974281,17.780876,8.372806,16.255081,8.457185,15.548050,8.655266,14.870957,8.960058,16.285189,10.137903,15.531707,10.167020,16.461487,0,0.00138,0.00077,0.00084,0.00059,0.00075,0.00080,0.01439,0.00817,0.15640,0.09944,3.27717,,
1.514,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.655991,29.287443,71.074821,56.427818,2.711928,4.825780,4.954430,0.000000,16.794107,3.493979,0,0,17.422379,5.860532,15.959753,5.704107,1,0,18.910917,0,3.103383,5.545740,14.640560,7.976491,17.772806,8.376953,16.295092,8.451217,15.587334,8.636851,14.896377,8.974481,16.306553,10.141077,15.536419,10.169691,16.460175,0,0.00137,0.00074,0.00084,0.00059,0.00076,0.00080,0.01427,0.00740,0.10239,0.09942,3.27725,,
1.515,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.030228,29.596502,71.585327,55.497185,2.426911,4.828934,4.943946,0.000000,16.799450,3.509128,0,0,17.411850,5.866091,15.998150,5.705440,1,0,18.895794,0,3.102588,5.544059,14.626472,7.978702,17.764734,8.381101,16.335102,8.445248,15.626617,8.618436,14.921795,8.988902,16.327915,10.144251,15.541131,10.172363,16.458862,0,0.00136,0.00074,0.00085,0.00057,0.00074,0.00079,0.01426,0.00743,0.07828,0.09904,3.27694,,
1.516,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.076736,30.161980,71.995598,54.670036,2.148821,4.831418,4.933250,0.000000,16.798420,3.524088,0,0,17.397215,5.866452,16.021677,5.704636,1,0,18.882330,0,3.102790,5.542723,14.612315,7.979681,17.751078,8.382045,16.362217,8.436153,15.663028,8.595860,14.954160,9.000916,16.344690,10.142960,15.538187,10.171353,16.453110,0,0.00146,0.00074,0.00088,0.00057,0.00076,0.00079,0.01430,0.00807,0.05219,0.09879,3.27687,,
1.517,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.920685,30.885956,72.343925,53.906853,1.875012,4.833487,4.922462,0.000000,16.793453,3.538932,0,0,17.380037,5.863601,16.036011,5.702917,1,0,18.869890,0,3.103607,5.541599,14.598115,7.979900,17.733969,8.381010,16.381359,8.425127,15.697662,8.570709,14.990817,9.011442,16.358629,10.138907,15.530511,10.168069,16.444611,0,0.00147,0.00075,0.00089,0.00056,0.00078,0.00078,0.01405,0.00834,0.02716,0.09892,3.27695,,
1.518,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.764618,31.609934,72.692253,53.143669,1.601203,4.835557,4.911466,0.000000,16.788485,3.553775,0,0,17.362862,5.860750,16.050346,5.700846,1,0,18.857450,0,3.104424,5.540476,14.583916,7.980119,17.716860,8.379974,16.400503,8.414101,15.732298,8.545560,15.027474,9.021968,16.372568,10.134856,15.522834,10.164784,16.436113,0,0.00143,0.00076,0.00088,0.00057,0.00079,0.00078,0.01156,0.00837,0.00229,0.09886,3.27698,,
1.519,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.608551,32.333912,73.040581,52.380486,1.327394,4.837626,4.900381,0.000000,16.783518,3.568619,0,0,17.345684,5.857898,16.064680,5.698626,1,0,18.845011,0,3.105242,5.539352,14.569715,7.980338,17.699751,8.378940,16.419647,8.403075,15.766932,8.520411,15.064132,9.032494,16.386505,10.130805,15.515157,10.161500,16.427614,0,0.00141,0.00076,0.00090,0.00058,0.00079,0.00079,0.01077,0.00823,-0.02014,0.09852,3.27698,,
1.520,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.268112,33.268452,73.382866,51.763977,1.059903,4.838958,4.889060,0.000000,16.778025,3.573131,0,0,17.334295,5.856189,16.090565,5.697871,1,0,18.831470,0,3.105406,5.538980,14.555504,7.980919,17.685589,8.374319,16.436306,8.391028,15.782969,8.502572,15.086559,9.040483,16.397541,10.126228,15.509858,10.159051,16.420094,0,0.00140,0.00074,0.00091,0.00057,0.00081,0.00079,0.01175,0.00816,-0.05005,0.09834,3.27698,,
1.521,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.813721,34.333153,73.721420,51.238132,0.796316,4.839835,4.877638,0.000000,16.772209,3.571257,0,0,17.326483,5.855185,16.123587,5.697745,1,0,18.817247,0,3.105167,5.539071,14.541286,7.981724,17.673248,8.367483,16.451431,8.378350,15.787509,8.489253,15.100191,9.046906,16.406782,10.121327,15.506029,10.157120,16.413176,0,0.00144,0.00074,0.00093,0.00057,0.00082,0.00079,0.01174,0.00819,-0.09995,0.09839,3.27698,,
1.522,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.359314,35.397850,74.059967,50.712288,0.532729,4.840712,4.865989,0.000000,16.766392,3.569383,0,0,17.318672,5.854180,16.156609,5.697196,1,0,18.803024,0,3.104928,5.539161,14.527067,7.982529,17.660908,8.360647,16.466555,8.365673,15.792049,8.475934,15.113823,9.053328,16.416023,10.116426,15.502200,10.155188,16.406258,0,0.00138,0.00073,0.00095,0.00058,0.00082,0.00081,0.01170,0.00810,-0.12543,0.09848,3.27702,,
1.523,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.904922,36.462547,74.398514,50.186443,0.269143,4.841588,4.854242,0.000000,16.760576,3.567510,0,0,17.310860,5.853176,16.189631,5.696466,1,0,18.788801,0,3.104690,5.539252,14.512848,7.983334,17.648567,8.353810,16.481678,8.352995,15.796590,8.462615,15.127455,9.059751,16.425262,10.111526,15.498372,10.153256,16.399340,0,0.00130,0.00074,0.00095,0.00059,0.00086,0.00081,0.01266,0.00829,-0.14893,0.09839,3.27710,,
1.524,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.598572,37.295944,74.806152,49.679337,0.015563,4.841568,4.842239,0.000000,16.757919,3.565568,0,0,17.299574,5.851751,16.212439,5.693145,1,0,18.775839,0,3.104379,5.533608,14.498852,7.984379,17.629896,8.343925,16.495298,8.338663,15.802136,8.446424,15.148512,9.066631,16.433998,10.107468,15.495386,10.151008,16.392742,0,0.00134,0.00073,0.00094,0.00062,0.00087,0.00081,0.01171,0.00870,-0.17838,0.09834,3.27736,,
1.525,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.383728,37.986370,75.256493,49.183811,-0.231831,4.840993,4.830126,0.000000,16.757215,3.563583,0,0,17.286137,5.850065,16.228931,5.688712,1,0,18.763657,0,3.104025,5.524419,14.484993,7.985572,17.607311,8.332153,16.507992,8.323309,15.808306,8.428456,15.174158,9.073796,16.442421,10.103930,15.492921,10.148563,16.386343,0,0.00137,0.00073,0.00087,0.00062,0.00085,0.00080,0.01103,0.00807,-0.21347,0.09864,3.27774,,
1.526,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.168900,38.676796,75.706833,48.688290,-0.479225,4.840418,4.817647,0.000000,16.756512,3.561599,0,0,17.272701,5.848380,16.245424,5.682976,1,0,18.751474,0,3.103670,5.515231,14.471134,7.986765,17.584726,8.320381,16.520683,8.307955,15.814474,8.410489,15.199805,9.080960,16.450846,10.100392,15.490457,10.146119,16.379946,0,0.00138,0.00073,0.00079,0.00061,0.00086,0.00080,0.01085,0.00790,-0.22980,0.09886,3.27789,,
1.527,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.954056,39.367222,76.157181,48.192764,-0.726619,4.839844,4.805012,0.000000,16.755808,3.559615,0,0,17.259266,5.846694,16.261917,5.676681,1,0,18.739292,0,3.103315,5.506042,14.457274,7.987958,17.562140,8.308610,16.533375,8.292600,15.820642,8.392522,15.225452,9.088125,16.459269,10.096855,15.487991,10.143675,16.373547,0,0.00138,0.00074,0.00080,0.00061,0.00083,0.00079,0.01080,0.00803,-0.27863,0.09866,3.27789,,
1.528,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.051712,39.760597,76.522095,47.654465,-0.976042,4.838539,4.791937,0.000000,16.752275,3.557960,0,0,17.254133,5.844299,16.274435,5.671130,1,0,18.727654,0,3.102444,5.499547,14.443634,7.984660,17.536190,8.307107,16.554712,8.282454,15.841817,8.376854,15.246031,9.095685,16.467304,10.093199,15.484818,10.142376,16.367130,0,0.00139,0.00075,0.00080,0.00060,0.00080,0.00080,0.01007,0.00804,-0.30518,0.09865,3.27766,,
1.529,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.342499,39.970352,76.834213,47.089718,-1.226719,4.836784,4.778675,0.000000,16.746992,3.556507,0,0,17.254133,5.841467,16.284498,5.665898,1,0,18.716352,0,3.101252,5.494718,14.430129,7.978586,17.508162,8.311951,16.581394,8.275530,15.872266,8.362609,15.263475,9.103489,16.475101,10.089470,15.481204,10.141786,16.360703,0,0.00135,0.00073,0.00081,0.00061,0.00080,0.00079,0.00902,0.00728,-0.33279,0.09900,3.27728,,
1.530,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.633301,40.180107,77.146324,46.524975,-1.477397,4.835029,4.765040,0.000000,16.741711,3.555055,0,0,17.254133,5.838634,16.294559,5.662478,1,0,18.705051,0,3.100061,5.489889,14.416624,7.972512,17.480131,8.316794,16.608076,8.268604,15.902716,8.348363,15.280920,9.111293,16.482899,10.085741,15.477592,10.141195,16.354273,0,0.00126,0.00074,0.00082,0.00064,0.00079,0.00079,0.00857,0.00668,-0.35782,0.09909,3.27722,,
1.531,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.924103,40.389862,77.458443,45.960232,-1.728074,4.833274,4.751246,0.000000,16.736429,3.553603,0,0,17.254133,5.835802,16.304623,5.659834,1,0,18.693748,0,3.098869,5.485059,14.403119,7.966437,17.452103,8.321639,16.634758,8.261680,15.933165,8.334117,15.298365,9.119097,16.490696,10.082012,15.473978,10.140605,16.347845,0,0.00120,0.00076,0.00082,0.00062,0.00079,0.00079,0.00832,0.00625,-0.38239,0.09903,3.27738,,
1.532,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.891693,41.050385,77.698082,45.297077,-1.972518,4.830871,4.737234,0.000000,16.735296,3.561878,0,0,17.254133,5.832993,16.323589,5.659097,1,0,18.682247,0,3.097903,5.483945,14.389837,7.958303,17.432976,8.323044,16.658737,8.257145,15.964628,8.319863,15.322121,9.130931,16.501207,10.078403,15.470762,10.140924,16.345026,0,0.00117,0.00075,0.00085,0.00063,0.00074,0.00073,0.00766,0.00610,-0.40909,0.09929,3.27706,,
1.533,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.659485,41.989532,77.892929,44.573093,-2.213110,4.828067,4.723128,0.000000,16.736727,3.576167,0,0,17.254133,5.830198,16.348059,5.659177,1,0,18.670624,0,3.097078,5.485127,14.376693,7.948896,17.419353,8.322323,16.681044,8.254087,15.996717,8.305604,15.349777,9.145255,16.513393,10.074866,15.467792,10.141807,16.344439,0,0.00116,0.00074,0.00087,0.00064,0.00070,0.00072,0.00687,0.00486,-0.45853,0.09956,3.27645,,
1.534,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.427292,42.928684,78.087769,43.849110,-2.453702,4.825263,4.708905,0.000000,16.738157,3.590455,0,0,17.254133,5.827404,16.372530,5.658116,1,0,18.658998,0,3.096252,5.486309,14.363549,7.939488,17.405731,8.321602,16.703350,8.251030,16.028807,8.291345,15.377433,9.159579,16.525581,10.071330,15.464821,10.142689,16.343851,0,0.00117,0.00076,0.00090,0.00065,0.00070,0.00072,0.00672,0.00430,-0.47699,0.09938,3.27659,,
1.535,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.195084,43.867832,78.282616,43.125126,-2.694293,4.822458,4.694631,0.000000,16.739588,3.604743,0,0,17.254133,5.824609,16.396999,5.656567,1,0,18.647373,0,3.095426,5.487491,14.350406,7.930081,17.392109,8.320881,16.725657,8.247973,16.060896,8.277085,15.405089,9.173903,16.537767,10.067794,15.461850,10.143571,16.343266,0,0.00117,0.00075,0.00088,0.00068,0.00071,0.00074,0.00683,0.00416,-0.50629,0.09935,3.27720,,
1.536,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.269333,45.244610,78.658142,42.639500,-2.928525,4.819088,4.680194,0.000000,16.738693,3.609956,0,0,17.241774,5.818932,16.410416,5.651289,1,0,18.635843,0,3.094353,5.483857,14.337362,7.928951,17.386297,8.319997,16.746126,8.242177,16.094707,8.270235,15.435681,9.188775,16.547268,10.061981,15.456678,10.142608,16.339283,0,0.00110,0.00076,0.00085,0.00070,0.00071,0.00073,0.00694,0.00345,-0.53040,0.09963,3.27730,,
1.537,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.914871,46.891895,79.145340,42.301212,-3.158824,4.815366,4.665688,0.000000,16.736359,3.609559,0,0,17.221775,5.811474,16.416998,5.644414,1,0,18.624372,0,3.093128,5.477244,14.324382,7.932938,17.385311,8.319013,16.765465,8.234689,16.129581,8.267964,15.468089,9.203985,16.555107,10.054760,15.450148,10.140504,16.333200,0,0.00106,0.00075,0.00085,0.00077,0.00068,0.00073,0.00774,0.00322,-0.55191,0.09954,3.27707,,
1.538,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.560410,48.539181,79.632545,41.962921,-3.389124,4.811645,4.650893,0.000000,16.734026,3.609163,0,0,17.201777,5.804017,16.423580,5.637324,1,0,18.612902,0,3.091903,5.470633,14.311400,7.936924,17.384325,8.318028,16.784801,8.227201,16.164455,8.265694,15.500496,9.219194,16.562946,10.047539,15.443616,10.138400,16.327120,0,0.00110,0.00075,0.00092,0.00080,0.00067,0.00073,0.00798,0.00352,-0.57693,0.09918,3.27674,,
1.539,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.205948,50.186466,80.119751,41.624630,-3.619424,4.807923,4.635975,0.000000,16.731691,3.608766,0,0,17.181776,5.796559,16.430164,5.630142,1,0,18.601429,0,3.090679,5.464020,14.298420,7.940911,17.383339,8.317043,16.804138,8.219712,16.199329,8.263423,15.532903,9.234405,16.570786,10.040318,15.437084,10.136296,16.321037,0,0.00111,0.00077,0.00093,0.00080,0.00067,0.00072,0.00797,0.00349,-0.63049,0.09917,3.27636,,
1.540,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.152435,51.317497,80.850525,41.951000,-3.843966,4.803352,4.620770,0.000000,16.727634,3.608387,0,0,17.167887,5.793380,16.432678,5.626682,1,0,18.589485,0,3.089306,5.461215,14.285554,7.940604,17.382992,8.309877,16.820103,8.205975,16.224714,8.256971,15.558991,9.237446,16.570429,10.035317,15.429473,10.134905,16.316940,0,0.00111,0.00077,0.00093,0.00082,0.00066,0.00073,0.00677,0.00346,-0.64896,0.09937,3.27654,,
1.541,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.284943,52.129425,81.731857,42.688210,-4.064947,4.798256,4.605441,0.000000,16.722511,3.608021,0,0,17.157774,5.792847,16.432678,5.624819,1,0,18.577248,0,3.087843,5.460764,14.272759,7.937644,17.383038,8.298890,16.833981,8.188373,16.244230,8.247934,15.581174,9.232965,16.565008,10.031690,15.421193,10.133955,16.314070,0,0.00106,0.00077,0.00091,0.00083,0.00063,0.00074,0.00596,0.00335,-0.67184,0.09930,3.27707,,
1.542,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.417465,52.941353,82.613182,43.425423,-4.285929,4.793160,4.590032,0.000000,16.717388,3.607654,0,0,17.147661,5.792313,16.432678,5.624734,1,0,18.565012,0,3.086380,5.460312,14.259965,7.934682,17.383083,8.287904,16.847860,8.170771,16.263748,8.238897,15.603356,9.228485,16.559587,10.028061,15.412913,10.133005,16.311197,0,0.00101,0.00081,0.00094,0.00085,0.00062,0.00073,0.00573,0.00325,-0.69473,0.09915,3.27700,,
1.543,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.549973,53.753277,83.494514,44.162632,-4.506911,4.788064,4.574587,0.000000,16.712265,3.607287,0,0,17.137548,5.791780,16.432678,5.625413,1,0,18.552774,0,3.084917,5.459861,14.247170,7.931721,17.383129,8.276917,16.861738,8.153169,16.283264,8.229861,15.625540,9.224005,16.554167,10.024433,15.404634,10.132055,16.308327,0,0.00105,0.00081,0.00104,0.00085,0.00058,0.00071,0.00483,0.00281,-0.71747,0.09922,3.27655,,
1.544,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.664642,53.437321,84.050171,45.139553,-4.718401,4.782821,4.559263,0.000000,16.711132,3.607190,0,0,17.124247,5.788773,16.432678,5.624793,1,0,18.540173,0,3.083029,5.459120,14.234614,7.932735,17.380447,8.262784,16.864029,8.135528,16.278088,8.218308,15.622073,9.204400,16.541059,10.022182,15.401561,10.131329,16.307962,0,0.00103,0.00084,0.00104,0.00087,0.00056,0.00070,0.00401,0.00167,-0.74280,0.09943,3.27674,,
1.545,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.386414,52.424187,84.404518,46.264645,-4.924025,4.777487,4.543989,0.000000,16.712467,3.607259,0,0,17.108971,5.784237,16.432678,5.623615,1,0,18.527346,0,3.080879,5.458200,14.222206,7.936206,17.376080,8.246707,16.859158,8.117861,16.257647,8.205202,15.602753,9.175447,16.523201,10.020783,15.401707,10.130741,16.309149,0,0.00101,0.00087,0.00105,0.00089,0.00053,0.00069,0.00355,0.00131,-0.77377,0.09942,3.27735,,
