"Time","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 lFL swoff","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","36 CoMx (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","35 FRy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.843750,73.282211,88.789085,106.562675,-3.078004,11.158881,6.953921,14.452785,7.375817,12.059383,0,6.138862,5.564321,6.941893,7.579758,8.813286,8.653652,14.469131,8.371183,6.744214,8.795095,6.516934,9.494820,6.578950,8.858706,8.144786,10.353658,8.701144,10.271768,9.792150,0,0.00313,0.00060,0.00122,0.00060,0.00194,0.00098,0.00185,0.00056,1.47920,0.09653,3.27758
0.057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.890198,73.448677,89.031639,106.783180,-3.090389,11.159350,6.950638,14.457490,7.376774,12.054461,0,6.138296,5.564429,6.933097,7.579418,8.826548,8.652909,14.472103,8.370275,6.738416,8.797500,6.516140,9.498411,6.574453,8.862676,8.141070,10.355438,8.703197,10.275006,9.794343,0,0.00306,0.00060,0.00127,0.00062,0.00238,0.00101,0.00182,0.00057,1.48443,0.09644,3.27729
0.058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.936630,73.615143,89.274185,107.003677,-3.102775,11.159819,6.947355,14.462195,7.377731,12.049538,0,6.137729,5.564538,6.924301,7.579078,8.839808,8.652167,14.475075,8.369368,6.732619,8.799904,6.515347,9.502002,6.569956,8.866646,8.137355,10.357219,8.705249,10.278244,9.796536,0,0.00302,0.00060,0.00137,0.00063,0.00274,0.00109,0.00178,0.00056,1.48488,0.09668,3.27698
0.059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145.858383,74.192200,89.558113,107.111626,-3.068188,11.152007,6.944090,14.471572,7.375921,12.042380,0,6.136714,5.565047,6.915545,7.580604,8.837420,8.650289,14.490747,8.375747,6.723934,8.803615,6.505015,9.505808,6.566782,8.871790,8.133089,10.359468,8.706236,10.279011,9.799783,0,0.00281,0.00060,0.00137,0.00064,0.00280,0.00114,0.00181,0.00058,1.48228,0.09674,3.27705
0.060,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144.764145,74.775085,89.842636,107.217972,-3.032934,11.144077,6.940825,14.481014,7.374072,12.035191,0,6.135692,5.565563,6.906790,7.582156,8.834810,8.648393,14.506600,8.382228,6.715208,8.807345,6.494547,9.509617,6.563628,8.876950,8.128817,10.361725,8.707209,10.279742,9.803045,0,0.00278,0.00061,0.00138,0.00068,0.00284,0.00113,0.00185,0.00059,1.48544,0.09653,3.27713
0.061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143.669922,75.357971,90.127151,107.324318,-2.997681,11.136148,6.937561,14.490458,7.372223,12.028001,0,6.134669,5.566079,6.898035,7.583709,8.832200,8.646498,14.522453,8.388710,6.706481,8.811075,6.484080,9.513426,6.560473,8.882112,8.124544,10.363982,8.708180,10.280474,9.806307,0,0.00280,0.00058,0.00142,0.00068,0.00308,0.00121,0.00186,0.00058,1.48499,0.09609,3.27720
0.062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142.575699,75.940857,90.411674,107.430664,-2.962427,11.128219,6.934296,14.499900,7.370374,12.020812,0,6.133647,5.566595,6.889279,7.585261,8.829590,8.644603,14.538305,8.395192,6.697755,8.814805,6.473612,9.517235,6.557318,8.887272,8.120272,10.366239,8.709153,10.281204,9.809568,0,0.00257,0.00058,0.00155,0.00068,0.00318,0.00123,0.00186,0.00058,1.48364,0.09628,3.27728
0.063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141.383774,76.582802,90.620201,107.529648,-2.912243,11.124609,6.931382,14.510620,7.370470,12.009350,0,6.133305,5.567324,6.876521,7.582009,8.828461,8.642766,14.549827,8.395088,6.688821,8.809067,6.460062,9.519614,6.550298,8.891569,8.117422,10.369366,8.712204,10.281633,9.811919,0,0.00249,0.00056,0.00158,0.00067,0.00319,0.00125,0.00186,0.00057,1.48676,0.09645,3.27721
0.064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.190445,77.225578,90.827644,107.628532,-2.861848,11.121060,6.928472,14.521358,7.370593,11.997827,0,6.132971,5.568056,6.863705,7.578689,8.827353,8.640931,14.561285,8.394891,6.679883,8.803195,6.446467,9.521974,6.543223,8.895854,8.114594,10.372506,8.715284,10.282059,9.814257,0,0.00251,0.00056,0.00146,0.00068,0.00336,0.00125,0.00188,0.00057,1.48351,0.09628,3.27713
0.065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138.997131,77.868362,91.035088,107.727417,-2.811452,11.117511,6.925563,14.532097,7.370716,11.986304,0,6.132638,5.568789,6.850890,7.575369,8.826244,8.639095,14.572744,8.394694,6.670946,8.797322,6.432873,9.524333,6.536149,8.900139,8.111764,10.375646,8.718366,10.282483,9.816594,0,0.00256,0.00058,0.00137,0.00068,0.00343,0.00125,0.00183,0.00058,1.48468,0.09596,3.27743
0.066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137.803818,78.511139,91.242531,107.826302,-2.761056,11.113962,6.922653,14.542835,7.370839,11.974781,0,6.132304,5.569521,6.838074,7.572049,8.825135,8.637260,14.584204,8.394497,6.662009,8.791450,6.419279,9.526692,6.529074,8.904424,8.108935,10.378786,8.721446,10.282908,9.818933,0,0.00255,0.00058,0.00140,0.00069,0.00339,0.00128,0.00177,0.00058,1.48394,0.09602,3.27773
0.067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137.243439,79.499664,91.574432,107.934868,-2.736752,11.117026,6.920184,14.546826,7.370719,11.969656,0,6.132219,5.570467,6.830403,7.574011,8.832232,8.636050,14.596254,8.395991,6.652903,8.789478,6.408537,9.528523,6.528646,8.907336,8.107640,10.380553,8.721775,10.285457,9.823523,0,0.00248,0.00058,0.00135,0.00070,0.00338,0.00129,0.00175,0.00059,1.48685,0.09612,3.27744
0.068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.692062,80.493095,91.908104,108.043579,-2.712818,11.120184,6.917720,14.550721,7.370596,11.964621,0,6.132137,5.571414,6.822804,7.576048,8.839446,8.634850,14.608314,8.397510,6.643795,8.787563,6.397836,9.530347,6.528311,8.910229,8.106367,10.382301,8.722065,10.288035,9.828145,0,0.00244,0.00060,0.00124,0.00070,0.00322,0.00126,0.00167,0.00060,1.48361,0.09626,3.27714
0.069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.140671,81.486519,92.241776,108.152290,-2.688884,11.123342,6.915257,14.554617,7.370472,11.959586,0,6.132056,5.572363,6.815206,7.578085,8.846660,8.633649,14.620374,8.399028,6.634686,8.785647,6.387136,9.532169,6.527977,8.913121,8.105094,10.384049,8.722355,10.290613,9.832767,0,0.00231,0.00063,0.00122,0.00068,0.00251,0.00114,0.00151,0.00059,1.48361,0.09610,3.27698
0.070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.589294,82.479950,92.575447,108.261002,-2.664951,11.126499,6.912793,14.558512,7.370349,11.954552,0,6.131974,5.573311,6.807607,7.580122,8.853873,8.632448,14.632433,8.400546,6.625577,8.783731,6.376434,9.533993,6.527642,8.916015,8.103821,10.385798,8.722645,10.293192,9.837389,0,0.00197,0.00063,0.00124,0.00066,0.00231,0.00106,0.00138,0.00059,1.48110,0.09580,3.27683
0.071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.179291,83.437935,92.970802,108.386978,-2.663538,11.120502,6.910481,14.569549,7.364440,11.941142,0,6.131810,5.574248,6.806463,7.580981,8.849896,8.623930,14.638915,8.387473,6.611703,8.785241,6.360911,9.524652,6.520330,8.918979,8.102417,10.387963,8.724249,10.294873,9.839727,0,0.00170,0.00065,0.00129,0.00066,0.00243,0.00110,0.00137,0.00059,1.48288,0.09611,3.27682
0.072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.771301,84.395416,93.367035,108.513206,-2.662446,11.114373,6.908171,14.580687,7.358449,11.927614,0,6.131644,5.575184,6.805410,7.581823,8.845760,8.615308,14.645319,8.374193,6.597760,8.786799,6.345320,9.515154,6.512920,8.921945,8.101011,10.390135,8.725872,10.296541,9.842032,0,0.00177,0.00065,0.00132,0.00066,0.00275,0.00113,0.00138,0.00058,1.48562,0.09635,3.27682
0.073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.363312,85.352898,93.763275,108.639435,-2.661353,11.108246,6.905861,14.591825,7.352458,11.914086,0,6.131478,5.576121,6.804358,7.582665,8.841624,8.606686,14.651722,8.360913,6.583818,8.788358,6.329728,9.505655,6.505509,8.924911,8.099606,10.392305,8.727495,10.298209,9.844338,0,0.00181,0.00065,0.00132,0.00064,0.00295,0.00121,0.00123,0.00058,1.48433,0.09635,3.27727
0.074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.955322,86.310379,94.159508,108.765663,-2.660260,11.102118,6.903552,14.602963,7.346467,11.900558,0,6.131312,5.577058,6.803306,7.583507,8.837489,8.598064,14.658126,8.347633,6.569875,8.789916,6.314137,9.496157,6.498098,8.927876,8.098201,10.394477,8.729118,10.299877,9.846643,0,0.00188,0.00064,0.00131,0.00066,0.00303,0.00124,0.00109,0.00059,1.48627,0.09583,3.27773
0.075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.061813,87.009590,94.433235,108.947670,-2.692762,11.109117,6.900982,14.604046,7.342994,11.900863,0,6.130422,5.577814,6.789383,7.581355,8.844249,8.590566,14.659475,8.347816,6.561941,8.788683,6.305479,9.496375,6.497094,8.930977,8.097126,10.395509,8.731106,10.301354,9.850931,0,0.00226,0.00064,0.00131,0.00066,0.00303,0.00125,0.00103,0.00059,1.48325,0.09611,3.27684
0.076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.161392,87.705139,94.705231,109.130470,-2.725740,11.116302,6.898409,14.604985,7.339556,11.901363,0,6.129521,5.578566,6.775277,7.579161,8.851164,8.583083,14.660752,8.348189,6.554091,8.787411,6.296920,9.496731,6.496181,8.934080,8.096057,10.396524,8.733098,10.302830,9.855247,0,0.00246,0.00063,0.00128,0.00064,0.00323,0.00126,0.00102,0.00058,1.48276,0.09629,3.27593
0.077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.260986,88.400688,94.977219,109.313271,-2.758719,11.123486,6.895836,14.605924,7.336119,11.901864,0,6.128621,5.579319,6.761171,7.576966,8.858079,8.575601,14.662030,8.348562,6.546242,8.786139,6.288362,9.497087,6.495267,8.937183,8.094987,10.397539,8.735090,10.304305,9.859564,0,0.00253,0.00062,0.00123,0.00063,0.00318,0.00124,0.00107,0.00057,1.47521,0.09618,3.27643
0.078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.360565,89.096237,95.249214,109.496071,-2.791698,11.130671,6.893263,14.606863,7.332681,11.902366,0,6.127721,5.580072,6.747065,7.574772,8.864993,8.568118,14.663307,8.348936,6.538393,8.784866,6.279802,9.497442,6.494354,8.940286,8.093918,10.398555,8.737082,10.305779,9.863880,0,0.00275,0.00063,0.00117,0.00062,0.00304,0.00134,0.00118,0.00058,1.48444,0.09595,3.27697
0.079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.410492,89.519371,95.575562,109.721458,-2.834888,11.127054,6.889849,14.605189,7.334017,11.880709,0,6.126576,5.580318,6.738723,7.575388,8.871054,8.555617,14.670465,8.348171,6.533116,8.787169,6.268184,9.498580,6.491502,8.944807,8.090381,10.400890,8.739426,10.307611,9.866634,0,0.00262,0.00062,0.00117,0.00060,0.00308,0.00133,0.00113,0.00058,1.48465,0.09578,3.27705
0.080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.459717,89.938644,95.902679,109.947449,-2.878223,11.123284,6.886424,14.603479,7.335421,11.858738,0,6.125428,5.580558,6.730463,7.576043,8.877103,8.543045,14.677705,8.347391,6.527875,8.789524,6.256522,9.499729,6.488622,8.949347,8.086809,10.403245,8.741775,10.309446,9.869367,0,0.00255,0.00062,0.00119,0.00056,0.00301,0.00133,0.00107,0.00058,1.48387,0.09584,3.27713
0.081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,127.508926,90.357910,96.229797,110.173447,-2.921558,11.119514,6.882998,14.601768,7.336825,11.836766,0,6.124280,5.580798,6.722203,7.576699,8.883151,8.530473,14.684945,8.346611,6.522635,8.791879,6.244860,9.500877,6.485742,8.953888,8.083238,10.405600,8.744123,10.311282,9.872100,0,0.00252,0.00066,0.00119,0.00055,0.00283,0.00125,0.00109,0.00060,1.48586,0.09602,3.27706
0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.558151,90.777184,96.556923,110.399437,-2.964893,11.115745,6.879573,14.600058,7.338229,11.814795,0,6.123132,5.581037,6.713943,7.577354,8.889199,8.517900,14.692185,8.345831,6.517395,8.794233,6.233198,9.502027,6.482862,8.958428,8.079666,10.407954,8.746471,10.313118,9.874832,0,0.00244,0.00069,0.00105,0.00057,0.00278,0.00121,0.00112,0.00060,1.48406,0.09604,3.27698
0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.769836,91.106461,96.882202,110.647293,-3.004984,11.108850,6.876974,14.600631,7.334105,11.811655,0,6.121407,5.581402,6.708496,7.571911,8.889772,8.512645,14.695938,8.350415,6.513923,8.791924,6.225266,9.505529,6.477121,8.963035,8.077196,10.408751,8.750082,10.313937,9.876734,0,0.00239,0.00070,0.00101,0.00058,0.00275,0.00120,0.00113,0.00060,1.48315,0.09577,3.27735
0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.983826,91.434471,97.207451,110.895462,-3.045028,11.101912,6.874388,14.601236,7.329903,11.808782,0,6.119674,5.581769,6.703089,7.566381,8.890268,8.507493,14.699642,8.355076,6.510477,8.789549,6.217387,9.509067,6.471340,8.967642,8.074740,10.409525,8.753711,10.314743,9.878625,0,0.00237,0.00069,0.00101,0.00057,0.00255,0.00120,0.00110,0.00060,1.48403,0.09595,3.27773
0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.197815,91.762474,97.532707,111.143623,-3.085073,11.094974,6.871801,14.601842,7.325701,11.805909,0,6.117942,5.582136,6.697681,7.560852,8.890763,8.502341,14.703346,8.359736,6.507030,8.787173,6.209507,9.512603,6.465559,8.972249,8.072286,10.410299,8.757339,10.315548,9.880515,0,0.00234,0.00070,0.00106,0.00058,0.00238,0.00119,0.00112,0.00059,1.48345,0.09633,3.27707
0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.411804,92.090477,97.857956,111.391792,-3.125117,11.088035,6.869215,14.602448,7.321499,11.803036,0,6.116209,5.582502,6.692274,7.555322,8.891259,8.497190,14.707050,8.364397,6.503583,8.784798,6.201628,9.516139,6.459778,8.976856,8.069830,10.411074,8.760969,10.316353,9.882405,0,0.00232,0.00071,0.00110,0.00058,0.00236,0.00118,0.00111,0.00061,1.48443,0.09635,3.27638
0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.465149,92.737068,98.358238,111.784561,-3.148946,11.096582,6.865970,14.600102,7.322514,11.797733,0,6.114962,5.583763,6.690444,7.557160,8.906087,8.492482,14.698185,8.361462,6.503485,8.787516,6.194562,9.517483,6.459095,8.981545,8.068512,10.413336,8.765366,10.318979,9.887704,0,0.00227,0.00071,0.00113,0.00058,0.00250,0.00120,0.00113,0.00058,1.48511,0.09594,3.27644
0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.530411,93.388184,98.861008,112.179382,-3.172544,11.105350,6.862717,14.597714,7.323602,11.792397,0,6.113721,5.585036,6.688665,7.559103,8.921119,8.487781,14.689142,8.358418,6.503434,8.790307,6.187508,9.518795,6.458484,8.986237,8.067211,10.415619,8.769773,10.321631,9.893051,0,0.00227,0.00069,0.00114,0.00059,0.00263,0.00127,0.00113,0.00056,1.48475,0.09610,3.27652
0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.595665,94.039299,99.363777,112.574203,-3.196142,11.114118,6.859463,14.595327,7.324690,11.787060,0,6.112481,5.586309,6.686886,7.561045,8.936151,8.483078,14.680099,8.355375,6.503384,8.793097,6.180453,9.520107,6.457873,8.990927,8.065909,10.417902,8.774181,10.324284,9.898398,0,0.00230,0.00066,0.00111,0.00058,0.00283,0.00135,0.00128,0.00057,1.48321,0.09645,3.27682
0.090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.660927,94.690414,99.866539,112.969025,-3.219741,11.122885,6.856209,14.592939,7.325778,11.781722,0,6.111240,5.587583,6.685107,7.562988,8.951182,8.478376,14.671056,8.352332,6.503333,8.795888,6.173399,9.521420,6.457263,8.995617,8.064608,10.420185,8.778589,10.326936,9.903746,0,0.00234,0.00066,0.00108,0.00059,0.00287,0.00136,0.00136,0.00059,1.48298,0.09644,3.27712
0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.918518,95.701576,100.405769,113.222847,-3.220167,11.120915,6.852627,14.586293,7.326348,11.775672,0,6.109976,5.588149,6.679199,7.562274,8.941986,8.462231,14.664431,8.355795,6.478018,8.797915,6.163502,9.520747,6.452435,9.002668,8.064413,10.419855,8.786474,10.329717,9.912371,0,0.00234,0.00064,0.00104,0.00061,0.00276,0.00135,0.00132,0.00060,1.48617,0.09633,3.27728
0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.178833,96.717857,100.945511,113.474663,-3.220264,11.118793,6.849041,14.579587,7.326910,11.769612,0,6.108711,5.588706,6.673233,7.561521,8.932446,8.445923,14.657839,8.359349,6.452344,8.799931,6.153563,9.520047,6.447546,9.009752,8.064235,10.419487,8.794408,10.332500,9.921043,0,0.00222,0.00065,0.00101,0.00059,0.00244,0.00133,0.00124,0.00059,1.48323,0.09634,3.27743
0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.439156,97.734131,101.485252,113.726479,-3.220361,11.116671,6.845455,14.572881,7.327473,11.763552,0,6.107446,5.589262,6.667266,7.560769,8.922904,8.429615,14.651248,8.362905,6.426671,8.801947,6.143626,9.519347,6.442657,9.016837,8.064056,10.419119,8.802341,10.335282,9.929715,0,0.00229,0.00065,0.00101,0.00061,0.00236,0.00126,0.00121,0.00059,1.48447,0.09664,3.27744
0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.699471,98.750404,102.025002,113.978294,-3.220457,11.114548,6.841868,14.566175,7.328035,11.757492,0,6.106182,5.589818,6.661300,7.560017,8.913363,8.413307,14.644657,8.366460,6.400997,8.803962,6.133688,9.518647,6.437769,9.023921,8.063878,10.418751,8.810275,10.338065,9.938388,0,0.00234,0.00068,0.00107,0.00060,0.00247,0.00124,0.00117,0.00059,1.48246,0.09681,3.27744
0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.926483,99.935364,102.442223,113.982681,-3.219017,11.103184,6.838475,14.558153,7.328696,11.744760,0,6.104904,5.590872,6.653499,7.557693,8.921731,8.411786,14.610727,8.363736,6.384586,8.809353,6.119628,9.519876,6.437940,9.031498,8.066096,10.425110,8.817349,10.340497,9.942348,0,0.00191,0.00068,0.00116,0.00059,0.00249,0.00123,0.00115,0.00059,1.48403,0.09670,3.27736
0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.138817,101.122719,102.857712,113.983551,-3.217554,11.091689,6.835085,14.550114,7.329359,11.731932,0,6.103627,5.591934,6.645671,7.555347,8.930352,8.410475,14.576409,8.360924,6.368307,8.814792,6.105511,9.521131,6.438182,9.039082,8.068349,10.431564,8.824411,10.342923,9.946243,0,0.00171,0.00070,0.00119,0.00060,0.00240,0.00126,0.00116,0.00060,1.48498,0.09660,3.27728
0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.351158,102.310074,103.273193,113.984421,-3.216091,11.080194,6.831694,14.542073,7.330020,11.719105,0,6.102349,5.592996,6.637844,7.553001,8.938974,8.409163,14.542091,8.358111,6.352027,8.820230,6.091393,9.522386,6.438425,9.046665,8.070602,10.438019,8.831473,10.345350,9.950137,0,0.00166,0.00070,0.00121,0.00059,0.00259,0.00133,0.00113,0.00061,1.48469,0.09694,3.27676
0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.563492,103.497429,103.688683,113.985291,-3.214628,11.068699,6.828304,14.534033,7.330683,11.706277,0,6.101071,5.594058,6.630016,7.550655,8.947596,8.407851,14.507773,8.355298,6.335748,8.825669,6.077275,9.523641,6.438668,9.054250,8.072855,10.444472,8.838535,10.347776,9.954032,0,0.00141,0.00070,0.00119,0.00059,0.00300,0.00126,0.00110,0.00063,1.48363,0.09712,3.27623
0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.732811,104.478622,104.168503,114.108688,-3.164491,11.085667,6.825553,14.515156,7.327283,11.698012,0,6.099916,5.594685,6.620077,7.551617,8.947108,8.405087,14.493344,8.352023,6.327741,8.826471,6.064238,9.523243,6.438688,9.059894,8.073606,10.448014,8.845474,10.347697,9.960791,0,0.00136,0.00069,0.00117,0.00060,0.00337,0.00122,0.00113,0.00063,1.48268,0.09703,3.27704
0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.901520,105.456886,104.649246,114.233826,-3.113664,11.103040,6.822812,14.496124,7.323825,11.689813,0,6.098763,5.595306,6.610107,7.552626,8.946490,8.402301,14.479198,8.348742,6.319851,8.827208,6.051216,9.522822,6.438706,9.065511,8.074334,10.451514,8.852411,10.347583,9.967589,0,0.00134,0.00069,0.00113,0.00059,0.00338,0.00118,0.00110,0.00062,1.48348,0.09672,3.27787
0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.070229,106.435150,105.129982,114.358963,-3.062836,11.120412,6.820071,14.477094,7.320368,11.681613,0,6.097610,5.595928,6.600138,7.553635,8.945873,8.399516,14.465051,8.345459,6.311961,8.827944,6.038194,9.522402,6.438724,9.071128,8.075064,10.455014,8.859347,10.347467,9.974389,0,0.00133,0.00065,0.00106,0.00059,0.00331,0.00121,0.00106,0.00061,1.48324,0.09711,3.27767
0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.238930,107.413414,105.610725,114.484100,-3.012008,11.137785,6.817330,14.458062,7.316911,11.673413,0,6.096457,5.596550,6.590169,7.554644,8.945255,8.396730,14.450904,8.342177,6.304072,8.828680,6.025172,9.521981,6.438741,9.076745,8.075792,10.458515,8.866284,10.347353,9.981188,0,0.00131,0.00061,0.00106,0.00057,0.00334,0.00133,0.00103,0.00059,1.48564,0.09725,3.27744
0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.579117,107.773361,106.134041,114.784821,-2.940236,11.135666,6.814197,14.443963,7.319173,11.666034,0,6.095952,5.596165,6.575955,7.553445,8.948023,8.394547,14.435563,8.343822,6.294940,8.834881,6.015258,9.521892,6.436933,9.082780,8.071935,10.460457,8.871077,10.346722,9.983828,0,0.00131,0.00062,0.00109,0.00057,0.00337,0.00136,0.00107,0.00061,1.48276,0.09702,3.27699
0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.935936,108.124527,106.657967,115.088036,-2.868166,11.133270,6.811058,14.429933,7.321517,11.658667,0,6.095456,5.595766,6.561681,7.552216,8.950838,8.392373,14.420206,8.345537,6.285792,8.841159,6.005388,9.521807,6.435099,9.088821,8.068012,10.462377,8.875839,10.346084,9.986408,0,0.00128,0.00063,0.00105,0.00056,0.00339,0.00135,0.00108,0.00062,1.48276,0.09677,3.27653
0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.292747,108.475693,107.181892,115.391251,-2.796097,11.130874,6.807920,14.415903,7.323861,11.651299,0,6.094960,5.595367,6.547407,7.550985,8.953653,8.390200,14.404849,8.347253,6.276643,8.847437,5.995518,9.521722,6.433266,9.094863,8.064090,10.464297,8.880601,10.345446,9.988988,0,0.00132,0.00064,0.00103,0.00056,0.00353,0.00136,0.00108,0.00062,1.48448,0.09709,3.27712
0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.649567,108.826859,107.705818,115.694466,-2.724027,11.128478,6.804780,14.401874,7.326205,11.643930,0,6.094464,5.594969,6.533133,7.549756,8.956469,8.388025,14.389491,8.348968,6.267494,8.853715,5.985648,9.521637,6.431432,9.100904,8.060167,10.466217,8.885363,10.344808,9.991569,0,0.00138,0.00065,0.00098,0.00054,0.00401,0.00135,0.00112,0.00061,1.48012,0.09730,3.27773
0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.424202,109.260559,108.130402,115.968491,-2.611264,11.150844,6.801309,14.387457,7.317183,11.625122,0,6.093190,5.594465,6.526185,7.549978,8.961020,8.384092,14.379609,8.352285,6.249817,8.852578,5.980699,9.523466,6.422790,9.105886,8.056237,10.465866,8.890481,10.344926,9.996917,0,0.00142,0.00065,0.00094,0.00054,0.00452,0.00135,0.00114,0.00062,1.48437,0.09724,3.27692
0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.204773,109.695435,108.553581,116.242111,-2.497924,11.173560,6.797832,14.373035,7.307998,11.606151,0,6.091906,5.593959,6.519341,7.550221,8.965596,8.380135,14.369804,8.355627,6.232019,8.851336,5.975819,9.525323,6.414051,9.110855,8.052308,10.465484,8.895604,10.345055,10.002305,0,0.00153,0.00067,0.00098,0.00054,0.00442,0.00130,0.00119,0.00061,1.48336,0.09699,3.27608
0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.985336,110.130302,108.976761,116.515724,-2.384583,11.196277,6.794356,14.358613,7.298814,11.587179,0,6.090621,5.593454,6.512497,7.550464,8.970172,8.376177,14.360000,8.358968,6.214221,8.850094,5.970940,9.527179,6.405313,9.115823,8.048378,10.465101,8.900728,10.345183,10.007692,0,0.00166,0.00067,0.00100,0.00056,0.00439,0.00129,0.00110,0.00061,1.48318,0.09706,3.27636
