"Time","v2 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","34 FRx (cm)","29 HRx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
1.411,0.000000,5.877448,-3.065032,6.040195,0.000000,0,0,15.910106,11.264503,0,0,16.503124,12.975286,0.00019,0.09934
1.412,0.000000,5.871436,-3.122980,6.037147,0.000000,0,0,15.899786,11.311796,0,0,16.550051,12.962902,0.00015,0.09933
1.413,0.000000,5.865470,-3.180928,6.034098,0.000000,0,0,15.889467,11.359090,0,0,16.596979,12.950519,-0.00004,0.09966
1.414,0.000000,5.859326,-3.238246,6.030959,0.000000,0,0,15.879353,11.401520,0,0,16.642344,12.938237,0.00000,0.09967
1.415,0.000000,5.853153,-3.295388,6.027794,0.000000,0,0,15.869297,11.442578,0,0,16.687267,12.925984,0.00021,0.09947
1.416,0.000000,5.846947,-3.352529,6.024629,0.000000,0,0,15.859241,11.483637,0,0,16.732191,12.913733,0.00012,0.09968
1.417,0.000000,5.840735,-3.409669,6.021464,0.000000,0,0,15.849185,11.524695,0,0,16.777115,12.901480,0.00000,0.09986
1.418,0.000000,5.834685,-3.463475,6.018163,0.000000,0,0,15.839034,11.549006,0,0,16.821030,12.889052,-0.00009,0.09972
1.419,0.000000,5.828661,-3.516339,6.014824,0.000000,0,0,15.828857,11.568590,0,0,16.864658,12.876575,0.00000,0.09978
1.420,0.000000,5.822451,-3.569203,6.011485,0.000000,0,0,15.818680,11.588176,0,0,16.908287,12.864099,0.00021,0.10006
1.421,0.000000,5.816211,-3.622068,6.008145,0.000000,0,0,15.808503,11.607761,0,0,16.951918,12.851622,0.00006,0.10006
1.422,0.000000,5.809441,-3.676526,6.004262,0.000000,0,0,15.798154,11.628138,0,0,16.993452,12.838905,0.00000,0.09990
1.423,0.000000,5.802586,-3.731435,6.000225,0.000000,0,0,15.787757,11.648736,0,0,17.034395,12.826120,0.00021,0.10006
1.424,0.000000,5.795583,-3.786343,5.996189,0.000000,0,0,15.777359,11.669335,0,0,17.075340,12.813335,0.00019,0.10028
1.425,0.000000,5.788557,-3.841251,5.992152,0.000000,0,0,15.766962,11.689934,0,0,17.116283,12.800550,0.00006,0.10018
1.426,0.000000,5.781885,-3.885753,5.988053,0.000000,0,0,15.756716,11.706049,0,0,17.154100,12.788445,-0.00015,0.10018
1.427,0.000000,5.775269,-3.927320,5.983937,0.000000,0,0,15.746511,11.720899,0,0,17.191032,12.776530,-0.00009,0.10045
1.428,0.000000,5.769125,-3.968887,5.979821,0.000000,0,0,15.736308,11.735748,0,0,17.227966,12.764616,0.00021,0.10049
1.429,0.000000,5.763057,-4.010453,5.975704,0.000000,0,0,15.726105,11.750598,0,0,17.264900,12.752702,-0.00004,0.10026
1.430,0.000000,5.757420,-4.043185,5.971784,0.000000,0,0,15.715876,11.773497,0,0,17.298647,12.740628,0.00012,0.10045
1.431,0.000000,5.751852,-4.073424,5.967918,0.000000,0,0,15.705639,11.798665,0,0,17.331493,12.728511,0.00019,0.10067
1.432,0.000000,5.746443,-4.103664,5.964052,0.000000,0,0,15.695403,11.823833,0,0,17.364342,12.716393,0.00019,0.10048
1.433,0.000000,5.741060,-4.133903,5.960186,0.000000,0,0,15.685166,11.849002,0,0,17.397188,12.704275,-0.00013,0.10041
1.434,0.000000,5.735581,-4.159199,5.956056,0.000000,0,0,15.674930,11.873660,0,0,17.426664,12.691988,-0.00004,0.10064
1.435,0.000000,5.730088,-4.183101,5.951849,0.000000,0,0,15.664692,11.898174,0,0,17.455187,12.679652,0.00025,0.10064
1.436,0.000000,5.724627,-4.207002,5.947643,0.000000,0,0,15.654454,11.922688,0,0,17.483711,12.667316,0.00015,0.10038
1.437,0.000000,5.719171,-4.230904,5.943437,0.000000,0,0,15.644217,11.947203,0,0,17.512236,12.654981,0.00031,0.10063
1.438,0.000000,5.713945,-4.244368,5.939029,0.000000,0,0,15.633885,11.971367,0,0,17.538164,12.642838,-0.00009,0.10086
1.439,0.000000,5.708757,-4.254888,5.934565,0.000000,0,0,15.623527,11.995434,0,0,17.563362,12.630750,0.00028,0.10054
1.440,0.000000,5.703834,-4.265408,5.930100,0.000000,0,0,15.613168,12.019500,0,0,17.588560,12.618661,0.00006,0.10058
1.441,0.000000,5.698953,-4.275928,5.925636,0.000000,0,0,15.602809,12.043566,0,0,17.613758,12.606573,-0.00019,0.10082
1.442,0.000000,5.694310,-4.281809,5.921321,0.000000,0,0,15.592696,12.064218,0,0,17.635899,12.594481,0.00006,0.10069
1.443,0.000000,5.689705,-4.286381,5.917048,0.000000,0,0,15.582654,12.083905,0,0,17.657177,12.582390,0.00000,0.10044
1.444,0.000000,5.685243,-4.290953,5.912774,0.000000,0,0,15.572611,12.103593,0,0,17.678455,12.570298,0.00006,0.10058
1.445,0.000000,5.680803,-4.295526,5.908501,0.000000,0,0,15.562569,12.123281,0,0,17.699734,12.558206,-0.00009,0.10064
1.446,0.000000,5.676412,-4.295415,5.904107,0.000000,0,0,15.552472,12.150362,0,0,17.717970,12.546940,0.00004,0.10037
1.447,0.000000,5.672029,-4.293985,5.899679,0.000000,0,0,15.542361,12.179529,0,0,17.735350,12.535908,0.00015,0.10035
1.448,0.000000,5.667695,-4.292554,5.895251,0.000000,0,0,15.532250,12.208696,0,0,17.752729,12.524875,-0.00009,0.10048
1.449,0.000000,5.663369,-4.291124,5.890822,0.000000,0,0,15.522140,12.237864,0,0,17.770107,12.513842,0.00025,0.10044
1.450,0.000000,5.659058,-4.298269,5.886735,0.000000,0,0,15.512250,12.269825,0,0,17.785118,12.503014,0.00015,0.10024
1.451,0.000000,5.654748,-4.307833,5.882743,0.000000,0,0,15.502421,12.302576,0,0,17.799459,12.492243,0.00006,0.10028
1.452,0.000000,5.650138,-4.317397,5.878752,0.000000,0,0,15.492593,12.335326,0,0,17.813803,12.481472,0.00012,0.10042
1.453,0.000000,5.645479,-4.326961,5.874760,0.000000,0,0,15.482764,12.368077,0,0,17.828144,12.470702,0.00013,0.10030
1.454,0.000000,5.640244,-4.346389,5.870500,0.000000,0,0,15.473006,12.396134,0,0,17.839212,12.460412,0.00000,0.10014
1.455,0.000000,5.634918,-4.368599,5.866164,0.000000,0,0,15.463268,12.422867,0,0,17.849358,12.450258,0.00025,0.10032
1.456,0.000000,5.629293,-4.390810,5.861828,0.000000,0,0,15.453529,12.449600,0,0,17.859503,12.440104,0.00019,0.10043
1.457,0.000000,5.623621,-4.413020,5.857492,0.000000,0,0,15.443791,12.476333,0,0,17.869648,12.429950,0.00006,0.10013
1.458,0.000000,5.617985,-4.434705,5.852991,0.000000,0,0,15.434310,12.514896,0,0,17.876684,12.419840,-0.00009,0.10014
1.459,0.000000,5.612353,-4.456243,5.848444,0.000000,0,0,15.424901,12.556798,0,0,17.882843,12.409742,0.00006,0.10036
1.460,2.770802,5.606630,-4.477780,5.843895,0.000000,0,0,15.415492,12.598699,0,1,17.889002,12.399645,0.00015,0.10027
1.461,5.985189,5.600892,-4.499317,5.839348,0.000000,0,0,15.406083,12.640600,1,0,17.895163,12.389547,-0.00006,0.10005
1.462,6.426977,5.594910,-4.522241,5.834649,0.000000,0,0,15.397266,12.666403,1,0,17.897169,12.379919,-0.00002,0.10026
1.463,6.424892,5.588888,-4.545556,5.829908,0.000000,0,0,15.388617,12.687664,1,0,17.898005,12.370422,-0.00004,0.10038
1.464,6.423378,5.582937,-4.568871,5.825167,0.000000,0,0,15.379967,12.708925,1,0,17.898840,12.360926,0.00000,0.10006
1.465,6.421956,5.576996,-4.592187,5.820426,0.000000,0,0,15.371317,12.730186,1,0,17.899677,12.351429,0.00025,0.10016
1.466,6.420380,5.571463,-4.609737,5.815896,0.000000,0,0,15.363052,12.755955,1,0,17.897392,12.341909,-0.00006,0.10053
1.467,6.418779,5.565995,-4.625661,5.811425,0.000000,0,0,15.354897,12.782993,1,0,17.894226,12.332384,0.00000,0.10042
1.468,6.417215,5.560772,-4.641586,5.806955,0.000000,0,0,15.346741,12.810033,1,0,17.891062,12.322859,0.00025,0.10023
1.469,6.415658,5.555590,-4.657510,5.802485,0.000000,0,0,15.338584,12.837071,1,0,17.887896,12.313334,0.00015,0.10039
1.470,6.414472,5.550426,-4.668377,5.797931,0.000000,0,0,15.331202,12.864444,1,0,17.882538,12.304184,-0.00009,0.10047
1.471,6.413345,5.545264,-4.677817,5.793353,0.000000,0,0,15.324037,12.891909,1,0,17.876564,12.295141,0.00002,0.10022
1.472,6.412403,5.540235,-4.687257,5.788775,0.000000,0,0,15.316873,12.919374,1,0,17.870588,12.286098,-0.00009,0.10026
1.473,6.411489,5.535226,-4.696697,5.784197,0.000000,0,0,15.309708,12.946839,1,0,17.864613,12.277054,0.00000,0.10042
1.474,6.410496,5.530524,-4.691509,5.779332,0.000000,0,0,15.303739,12.977805,1,0,17.857307,12.268065,0.00017,0.10038
1.475,6.409491,5.525871,-4.682196,5.774385,0.000000,0,0,15.298106,13.009757,1,0,17.849627,12.259091,0.00006,0.10022
1.476,6.408473,5.521537,-4.672883,5.769439,0.000000,0,0,15.292475,13.041710,1,0,17.841948,12.250118,0.00000,0.10032
1.477,6.407453,5.517255,-4.663569,5.764493,0.000000,0,0,15.286842,13.073663,1,0,17.834267,12.241144,0.00000,0.10048
1.478,6.406558,5.513313,-4.641645,5.759610,0.000000,0,0,15.283861,13.108644,1,0,17.825424,12.232248,0.00013,0.10032
1.479,6.405683,5.509426,-4.616164,5.754745,0.000000,0,0,15.281629,13.144479,1,0,17.816254,12.223374,0.00000,0.10032
1.480,6.404976,5.506132,-4.590683,5.749880,0.000000,0,0,15.279395,13.180314,1,0,17.807083,12.214500,0.00015,0.10054
1.481,6.404296,5.502934,-4.565202,5.745015,0.000000,0,0,15.277162,13.216148,1,0,17.797915,12.205626,0.00006,0.10051
1.482,6.403795,5.500529,-4.524108,5.740512,0.000000,0,0,15.277395,13.254561,1,0,17.787775,12.196903,0.00025,0.10028
1.483,6.403323,5.498252,-4.478610,5.736111,0.000000,0,0,15.278326,13.293700,1,0,17.777363,12.188223,0.00000,0.10039
1.484,6.403030,5.496434,-4.433111,5.731710,0.000000,0,0,15.279255,13.332840,1,0,17.766951,12.179543,-0.00006,0.10058
1.485,6.402766,5.494690,-4.387613,5.727309,0.000000,0,0,15.280186,13.371979,1,0,17.756538,12.170861,0.00009,0.10035
1.486,6.402668,5.492921,-4.348234,5.723161,0.000000,0,0,15.283546,13.405616,1,0,17.745739,12.162654,-0.00004,0.10026
1.487,6.402596,5.491148,-4.310582,5.719085,0.000000,0,0,15.287593,13.437700,1,0,17.734831,12.154579,0.00009,0.10042
1.488,6.402630,5.488886,-4.272929,5.715008,0.000000,0,0,15.291640,13.469786,1,0,17.723921,12.146504,0.00002,0.10047
1.489,6.402682,5.486545,-4.235276,5.710932,0.000000,0,0,15.295687,13.501870,1,0,17.713013,12.138430,0.00015,0.10016
1.490,6.402772,5.483393,-4.216604,5.706686,0.000000,0,0,15.301863,13.542821,1,0,17.701355,12.130754,0.00015,0.10029
1.491,6.402868,5.480113,-4.203285,5.702392,0.000000,0,0,15.308640,13.586271,1,0,17.689484,12.123191,0.00000,0.10045
1.492,6.402950,5.476342,-4.189965,5.698098,0.000000,0,0,15.315415,13.629722,1,0,17.677614,12.115628,0.00015,0.10020
1.493,6.403029,5.472492,-4.176646,5.693804,0.000000,0,0,15.322192,13.673173,1,0,17.665743,12.108066,0.00002,0.10007
1.494,6.403066,5.468518,-4.179510,5.689868,0.000000,0,0,15.330812,13.709153,1,0,17.653339,12.100494,0.00015,0.10025
1.495,6.403096,5.464524,-4.186938,5.686033,0.000000,0,0,15.339952,13.743027,1,0,17.640783,12.092920,0.00012,0.10022
1.496,6.403160,5.460156,-4.194366,5.682198,0.000000,0,0,15.349092,13.776901,1,0,17.628229,12.085347,0.00012,0.09995
1.497,6.403230,5.455729,-4.201795,5.678363,0.000000,0,0,15.358232,13.810775,1,0,17.615673,12.077773,0.00031,0.10006
1.498,6.403408,5.450612,-4.222413,5.674184,0.000000,0,0,15.369687,13.838627,1,0,17.602955,12.070674,0.00015,0.10024
1.499,6.403604,5.445384,-4.246751,5.669908,0.000000,0,0,15.381795,13.864780,1,0,17.590189,12.063708,-0.00009,0.10016
1.500,6.403856,5.439617,-4.271090,5.665632,0.000000,0,0,15.393903,13.890934,1,0,17.577423,12.056744,0.00012,0.10000
1.501,6.404116,5.433764,-4.295429,5.661356,0.000000,0,0,15.406011,13.917089,1,0,17.564657,12.049778,0.00006,0.10007
1.502,6.404344,5.427639,-4.324806,5.656834,0.000000,0,0,15.419846,13.931983,1,0,17.552113,12.043485,0.00012,0.10015
1.503,6.404567,5.421470,-4.355604,5.652242,0.000000,0,0,15.434168,13.943702,1,0,17.539629,12.037380,0.00012,0.09999
1.504,6.404686,5.415212,-4.386402,5.647650,0.000000,0,0,15.448491,13.955420,1,0,17.527145,12.031277,0.00000,0.09985
1.505,6.404789,5.408940,-4.417201,5.643058,0.000000,0,0,15.462813,13.967139,1,0,17.514662,12.025172,0.00012,0.10001
1.506,6.404747,5.402694,-4.453678,5.638725,0.000000,0,0,15.479028,13.967277,1,0,17.502415,12.019921,-0.00009,0.10006
1.507,6.404683,5.396452,-4.491758,5.634465,0.000000,0,0,15.495776,13.964148,1,0,17.490236,12.014912,0.00002,0.09971
1.508,6.404555,5.390153,-4.529838,5.630205,0.000000,0,0,15.512525,13.961019,1,0,17.478056,12.009902,0.00015,0.09971
1.509,6.404417,5.383844,-4.567918,5.625945,0.000000,0,0,15.529272,13.957890,1,0,17.465878,12.004892,0.00013,0.09998
1.510,6.404293,5.377333,-4.609355,5.621481,0.000000,0,0,15.547637,13.950856,1,0,17.453506,12.000813,0.00025,0.09992
1.511,6.404171,5.370790,-4.651739,5.616960,0.000000,0,0,15.566458,13.942721,1,0,17.441084,11.996997,0.00021,0.09961
1.512,6.403957,5.363888,-4.694123,5.612438,0.000000,0,0,15.585279,13.934587,1,0,17.428659,11.993180,0.00006,0.09975
1.513,6.403729,5.356929,-4.736506,5.607916,0.000000,0,0,15.604099,13.926452,1,0,17.416235,11.989364,0.00002,0.09993
1.514,6.403317,5.349526,-4.782556,5.602942,0.000000,0,0,15.623901,13.912968,1,0,17.403864,11.986859,-0.00009,0.09966
1.515,6.402877,5.342051,-4.829638,5.597840,0.000000,0,0,15.643980,13.897976,1,0,17.391508,11.984724,-0.00009,0.09960
1.516,6.402459,5.334381,-4.876721,5.592739,0.000000,0,0,15.664059,13.882983,1,0,17.379152,11.982589,0.00025,0.09982
1.517,6.402045,5.326679,-4.923804,5.587637,0.000000,0,0,15.684137,13.867991,1,0,17.366796,11.980454,0.00031,0.09981
1.518,6.401836,5.319086,-4.971202,5.582686,0.000000,0,0,15.705382,13.861538,1,0,17.354351,11.980284,0.00021,0.09952
1.519,6.401661,5.311511,-5.018690,5.577779,0.000000,0,0,15.726956,13.857494,1,0,17.341879,11.980668,0.00015,0.09970
1.520,6.401386,5.304175,-5.066177,5.572872,0.000000,0,0,15.748529,13.853450,1,0,17.329407,11.981052,-0.00006,0.09987
1.521,6.401096,5.296879,-5.113665,5.567964,0.000000,0,0,15.770103,13.849406,1,0,17.316935,11.981436,0.00000,0.09978
1.522,6.400367,5.289850,-5.150605,5.562865,0.000000,0,0,15.793037,13.841536,1,0,17.304716,11.984474,-0.00015,0.09971
1.523,6.399567,5.282865,-5.184569,5.557712,0.000000,0,0,15.816354,13.832586,1,0,17.292568,11.988260,0.00006,0.09991
1.524,6.398453,5.275931,-5.218534,5.552559,0.000000,0,0,15.839671,13.823636,1,0,17.280422,11.992047,0.00021,0.10009
1.525,6.397288,5.269006,-5.252499,5.547406,0.000000,0,0,15.862988,13.814687,1,0,17.268274,11.995833,-0.00015,0.09998
1.526,6.396033,5.261962,-5.279801,5.541925,0.000000,0,0,15.887252,13.799862,1,0,17.256229,12.003850,0.00006,0.10008
1.527,6.394763,5.254899,-5.305225,5.536352,0.000000,0,0,15.911783,13.783381,1,0,17.244213,12.013059,-0.00006,0.10030
1.528,6.393495,5.248062,-5.330649,5.530779,0.000000,0,0,15.936316,13.766900,1,0,17.232195,12.022267,0.00012,0.10031
1.529,6.392228,5.241261,-5.356073,5.525206,0.000000,0,0,15.960847,13.750420,1,0,17.220179,12.031477,0.00006,0.10014
1.530,3.637078,5.235101,-5.364262,5.519740,0.000000,0,0,15.986697,13.733124,1,0,17.208241,12.043266,0.00009,0.10029
1.531,0.441052,5.229043,-5.367590,5.514303,0.000000,0,0,16.012920,13.715597,1,1,17.196323,12.055784,0.00025,0.10038
1.532,0.000000,5.223694,-5.370918,5.508867,0.000000,0,0,16.039143,13.698071,0,0,17.184408,12.068302,0.00015,0.10013
1.533,0.000000,5.218459,-5.374246,5.503430,0.000000,0,0,16.065365,13.680545,0,0,17.172491,12.080820,0.00025,0.10013
1.534,0.000000,5.213871,-5.360988,5.498216,0.000000,0,0,16.092442,13.666434,0,0,17.161097,12.094268,0.00000,0.10035
1.535,0.000000,5.209388,-5.343052,5.493064,0.000000,0,0,16.119759,13.653287,0,0,17.149847,12.107978,-0.00004,0.10033
1.536,0.000000,5.205355,-5.325116,5.487913,0.000000,0,0,16.147074,13.640141,0,0,17.138597,12.121688,0.00012,0.10008
1.537,0.000000,5.201394,-5.307180,5.482761,0.000000,0,0,16.174391,13.626993,0,0,17.127350,12.135397,0.00000,0.10028
1.538,0.000000,5.197768,-5.263497,5.477108,0.000000,0,0,16.202627,13.614264,0,0,17.116222,12.150367,0.00019,0.10049
1.539,0.000000,5.194196,-5.212553,5.471313,0.000000,0,0,16.231121,13.601651,0,0,17.105131,12.165691,0.00021,0.10018
1.540,0.000000,5.191384,-5.161608,5.465519,0.000000,0,0,16.259615,13.589039,0,0,17.094040,12.181017,0.00015,0.10019
1.541,0.000000,5.188694,-5.110663,5.459724,0.000000,0,0,16.288109,13.576427,0,0,17.082947,12.196342,0.00031,0.10042
1.542,0.000000,5.187198,-5.038540,5.454669,0.000000,0,0,16.317076,13.560792,0,0,17.072205,12.212763,0.00004,0.10027
1.543,0.000000,5.185892,-4.960443,5.449821,0.000000,0,0,16.346174,13.544304,0,0,17.061562,12.229493,-0.00009,0.10004
1.544,0.000000,5.185539,-4.882346,5.444974,0.000000,0,0,16.375273,13.527816,0,0,17.050917,12.246223,0.00015,0.10016
1.545,0.000000,5.185340,-4.804249,5.440127,0.000000,0,0,16.404371,13.511328,0,0,17.040274,12.262954,0.00006,0.10023
1.546,0.000000,5.185761,-4.704206,5.435426,0.000000,0,0,16.433809,13.492399,0,0,17.029564,12.280889,0.00000,0.10006
1.547,0.000000,5.186283,-4.597973,5.430766,0.000000,0,0,16.463345,13.472782,0,0,17.018835,12.299162,0.00009,0.10004
1.548,0.000000,5.187520,-4.491740,5.426106,0.000000,0,0,16.492880,13.453165,0,0,17.008106,12.317435,0.00015,0.10015
1.549,0.000000,5.188872,-4.385507,5.421446,0.000000,0,0,16.522415,13.433548,0,0,16.997377,12.335709,-0.00004,0.10017
1.550,0.000000,5.191063,-4.260947,5.417138,0.000000,0,0,16.552135,13.419072,0,0,16.986759,12.355047,-0.00021,0.09995
1.551,0.000000,5.193389,-4.131217,5.412930,0.000000,0,0,16.581907,13.406046,0,0,16.976171,12.374686,0.00015,0.09994
1.552,0.000000,5.196260,-4.001488,5.408721,0.000000,0,0,16.611679,13.393020,0,0,16.965584,12.394325,0.00004,0.10004
1.553,0.000000,5.199218,-3.871758,5.404512,0.000000,0,0,16.641451,13.379993,0,0,16.954996,12.413964,0.00031,0.10001
1.554,0.000000,5.202434,-3.734966,5.400650,0.000000,0,0,16.670868,13.369031,0,0,16.944162,12.434479,0.00009,0.09973
1.555,0.000000,5.205690,-3.596182,5.396884,0.000000,0,0,16.700186,13.358651,0,0,16.933258,12.455240,0.00000,0.09977
1.556,0.000000,5.209478,-3.457397,5.393119,0.000000,0,0,16.729504,13.348270,0,0,16.922354,12.476002,0.00006,0.09994
1.557,0.000000,5.213352,-3.318613,5.389353,0.000000,0,0,16.758821,13.337891,0,0,16.911449,12.496763,0.00021,0.09979
1.558,0.000000,5.218019,-3.175011,5.386403,0.000000,0,0,16.787357,13.326180,0,0,16.900673,12.519191,0.00000,0.09956
1.559,0.000000,5.222812,-3.030050,5.383683,0.000000,0,0,16.815670,13.314095,0,0,16.889933,12.542089,0.00006,0.09982
1.560,0.000000,5.227877,-2.885089,5.380963,0.000000,0,0,16.843985,13.302009,0,0,16.879194,12.564986,0.00021,0.09993
1.561,0.000000,5.232985,-2.740128,5.378242,0.000000,0,0,16.872297,13.289923,0,0,16.868454,12.587884,0.00004,0.09959
1.562,0.000000,5.237788,-2.601465,5.375625,0.000000,0,0,16.898518,13.277861,0,0,16.857521,12.612026,0.00012,0.09957
1.563,0.000000,5.242541,-2.464577,5.373035,0.000000,0,0,16.924149,13.265806,0,0,16.846535,12.636520,-0.00013,0.09980
1.564,0.000000,5.247156,-2.327690,5.370446,0.000000,0,0,16.949778,13.253751,0,0,16.835548,12.661014,0.00021,0.09964
1.565,0.000000,5.251747,-2.190803,5.367857,0.000000,0,0,16.975409,13.241696,0,0,16.824562,12.685508,0.00009,0.09933
1.566,0.000000,5.256491,-2.064338,5.365927,0.000000,0,0,16.999384,13.231369,0,0,16.813578,12.711598,-0.00012,0.09947
1.567,0.000000,5.261259,-1.940812,5.364182,0.000000,0,0,17.022896,13.221529,0,0,16.802591,12.738139,0.00021,0.09956
1.568,0.000000,5.266082,-1.817287,5.362437,0.000000,0,0,17.046406,13.211690,0,0,16.791607,12.764680,0.00028,0.09940
1.569,0.000000,5.270915,-1.693761,5.360692,0.000000,0,0,17.069916,13.201850,0,0,16.780621,12.791221,0.00004,0.09925
1.570,0.000000,5.275654,-1.577080,5.359262,0.000000,0,0,17.091742,13.190097,0,0,16.769331,12.818675,0.00019,0.09936
1.571,0.000000,5.280379,-1.462328,5.357920,0.000000,0,0,17.113092,13.177804,0,0,16.757956,12.846386,0.00009,0.09951
1.572,0.000000,5.285128,-1.347577,5.356578,0.000000,0,0,17.134443,13.165511,0,0,16.746580,12.874098,0.00004,0.09938
1.573,0.000000,5.289881,-1.232826,5.355236,0.000000,0,0,17.155794,13.153219,0,0,16.735205,12.901809,0.00002,0.09932
1.574,0.000000,5.294791,-1.119554,5.354132,0.000000,0,0,17.175692,13.142326,0,0,16.723734,12.930811,0.00021,0.09952
1.575,0.000000,5.299725,-1.006700,5.353095,0.000000,0,0,17.195179,13.131829,0,0,16.712234,12.960177,0.00031,0.09963
1.576,0.000000,5.304677,-0.893846,5.352058,0.000000,0,0,17.214666,13.121331,0,0,16.700737,12.989544,0.00019,0.09941
1.577,0.000000,5.309630,-0.780992,5.351021,0.000000,0,0,17.234152,13.110834,0,0,16.689238,13.018910,0.00009,0.09949
1.578,0.000000,5.314447,-0.674500,5.350195,0.000000,0,0,17.252457,13.100813,0,0,16.677740,13.049364,0.00009,0.09976
1.579,0.000000,5.319241,-0.569802,5.349429,0.000000,0,0,17.270430,13.090927,0,0,16.666245,13.080124,-0.00004,0.09967
1.580,0.000000,5.324017,-0.465104,5.348662,0.000000,0,0,17.288401,13.081040,0,0,16.654747,13.110885,0.00021,0.09946
1.581,0.000000,5.328789,-0.360406,5.347895,0.000000,0,0,17.306372,13.071155,0,0,16.643250,13.141644,0.00021,0.09979
1.582,0.000000,5.333603,-0.274944,5.347927,0.000000,0,0,17.322512,13.061165,0,0,16.631699,13.173234,0.00006,0.09993
1.583,0.000000,5.338424,-0.194907,5.348185,0.000000,0,0,17.338135,13.051147,0,0,16.620131,13.205056,0.00006,0.09961
1.584,0.000000,5.342734,-0.114870,5.348442,0.000000,0,0,17.353758,13.041129,0,0,16.608564,13.236879,0.00006,0.09974
1.585,0.000000,5.346962,-0.034834,5.348700,0.000000,0,0,17.369381,13.031112,0,0,16.596996,13.268703,0.00000,0.10011
1.586,0.000000,5.350157,0.017629,5.348952,0.000000,0,0,17.383682,13.018971,0,0,16.585632,13.299846,0.00009,0.10001
1.587,0.000000,5.353185,0.062316,5.349202,0.000000,0,0,17.397610,13.006232,0,0,16.574326,13.330796,-0.00009,0.10004
1.588,0.000000,5.355560,0.107002,5.349452,0.000000,0,0,17.411537,12.993493,0,0,16.563019,13.361748,0.00012,0.10034
1.589,0.000000,5.357831,0.151688,5.349703,0.000000,0,0,17.425465,12.980754,0,0,16.551712,13.392698,0.00006,0.10036
1.590,0.000000,5.359944,0.183711,5.350065,0.000000,0,0,17.437588,12.967849,0,0,16.540403,13.422153,0.00019,0.10009
1.591,0.000000,5.362032,0.212162,5.350460,0.000000,0,0,17.449202,12.954898,0,0,16.529095,13.451186,-0.00009,0.10024
1.592,0.000000,5.363824,0.240613,5.350853,0.000000,0,0,17.460815,12.941947,0,0,16.517786,13.480220,0.00015,0.10041
