"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","34 FRx (cm)","29 HRx (cm)","v2 L COP","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
3.244,6.253911,0.921385,6.251851,3.998378,1,1,15.736125,8.628181,0.000000,0,0,13.584002,11.253902,-2.45341,0.09776
3.245,6.248760,0.879694,6.252841,1.318500,0,0,15.724061,8.625035,0.000000,0,0,13.624106,11.242407,-1.66733,0.09750
3.246,6.243916,0.779563,6.253788,0.000000,0,0,15.711921,8.626189,0.000000,0,0,13.666033,11.252702,-0.83422,0.09728
3.247,6.239370,0.600687,6.254680,0.000000,0,0,15.699677,8.633138,0.000000,0,0,13.710414,11.292357,-0.15587,0.09763
3.248,6.235159,0.421811,6.255572,0.000000,0,0,15.687432,8.640086,0.000000,0,0,13.754795,11.332012,-1.50964,0.09773
3.249,6.231271,0.242935,6.256464,0.000000,0,0,15.675188,8.647036,0.000000,0,0,13.799177,11.371668,-2.44130,0.09734
3.250,6.227691,0.047374,6.257377,0.000000,0,0,15.663087,8.653653,0.000000,0,0,13.844759,11.391379,-2.33600,0.09696
3.251,6.224408,-0.170667,6.258319,0.000000,0,0,15.651176,8.659824,0.000000,0,0,13.891958,11.384219,-1.42075,0.09694
3.252,6.221259,-0.388708,6.259261,0.000000,0,0,15.639266,8.665996,0.000000,0,0,13.939157,11.377058,-0.36664,0.09715
3.253,6.218240,-0.606750,6.260204,0.000000,0,0,15.627357,8.672168,0.000000,0,0,13.986357,11.369897,-0.14975,0.09733
3.254,6.215162,-0.838064,6.260554,0.000000,0,0,15.615476,8.675696,0.000000,0,0,14.034477,11.361707,-0.90032,0.09711
3.255,6.212029,-1.087264,6.260108,0.000000,0,0,15.603637,8.675665,0.000000,0,0,14.083838,11.352129,-2.24747,0.09690
3.256,6.208789,-1.336463,6.259662,0.000000,0,0,15.591797,8.675633,0.000000,0,0,14.133199,11.342551,-2.47464,0.09704
3.257,6.205445,-1.585663,6.259215,0.000000,0,0,15.579957,8.675602,0.000000,0,0,14.182559,11.332973,-1.85408,0.09712
3.258,6.202049,-1.772253,6.256546,0.000000,0,0,15.568049,8.684994,0.000000,0,0,14.233025,11.322806,-0.53491,0.09693
3.259,6.198603,-1.874483,6.250880,0.000000,0,0,15.556048,8.707084,0.000000,0,0,14.284979,11.311847,-0.25770,0.09685
3.260,6.195167,-1.976712,6.245214,0.000000,0,0,15.544048,8.729174,0.000000,0,0,14.336933,11.300887,-1.16382,0.09709
3.261,6.191741,-2.078942,6.239549,0.000000,0,0,15.532048,8.751264,0.000000,0,0,14.388887,11.289927,-2.29741,0.09702
3.262,6.188367,-2.120157,6.235568,0.000000,0,0,15.520130,8.773965,0.000000,0,0,14.441202,11.279128,-2.36304,0.09672
3.263,6.185042,-2.079161,6.233855,0.000000,0,0,15.508323,8.797490,0.000000,0,0,14.494001,11.268545,-1.25459,0.09652
3.264,6.181836,-2.038166,6.232142,0.000000,0,0,15.496516,8.821015,0.000000,0,0,14.546801,11.257962,-0.39352,0.09679
3.265,6.178742,-1.997170,6.230429,0.000000,0,0,15.484709,8.844541,0.000000,0,0,14.599600,11.247380,-0.21374,0.09710
3.266,6.175905,-1.934743,6.228696,0.000000,0,0,15.472820,8.873005,0.000000,0,0,14.652606,11.236976,-1.49185,0.09701
3.267,6.173315,-1.843439,6.226937,0.000000,0,0,15.460821,8.908122,0.000000,0,0,14.705890,11.226812,-2.38083,0.09659
3.268,6.171118,-1.752135,6.225177,0.000000,0,0,15.448822,8.943240,0.000000,0,0,14.759174,11.216649,-2.40383,0.09636
3.269,6.169304,-1.660830,6.223417,0.000000,0,0,15.436823,8.978357,0.000000,0,0,14.812458,11.206485,-0.99125,0.09669
3.270,6.167923,-1.569679,6.222387,0.000000,0,0,15.424998,9.024096,0.000000,0,0,14.865064,11.192733,-0.22753,0.09693
3.271,6.166963,-1.478735,6.222341,0.000000,0,0,15.413407,9.084146,0.000000,0,0,14.916756,11.174147,-0.23271,0.09681
3.272,6.166412,-1.387791,6.222294,0.000000,0,0,15.401817,9.144196,0.000000,0,0,14.968448,11.155560,-1.74263,0.09646
3.273,6.166261,-1.296846,6.222247,0.000000,0,0,15.390227,9.204245,0.000000,0,0,15.020140,11.136973,-2.48354,0.09670
3.274,6.166526,-1.239565,6.221626,0.000000,0,0,15.378651,9.269992,0.000000,0,0,15.070019,11.118538,-1.98514,0.09674
3.275,6.167195,-1.227641,6.220231,0.000000,0,0,15.367091,9.343417,0.000000,0,0,15.117455,11.100307,-1.54289,0.09654
3.276,6.168337,-1.215718,6.218835,0.000000,0,0,15.355533,9.416842,0.000000,0,0,15.164892,11.082076,-0.39136,0.09652
3.277,6.169938,-1.203795,6.217440,0.000000,0,0,15.343973,9.490268,0.000000,0,0,15.212330,11.063846,-0.74422,0.09684
3.278,6.172068,-1.171255,6.215787,0.000000,0,0,15.332352,9.561203,0.000000,0,0,15.258717,11.045813,-1.98002,0.09683
3.279,6.174709,-1.110938,6.213787,0.000000,0,0,15.320647,9.628784,0.000000,0,0,15.303689,11.028048,-2.47491,0.09667
3.280,6.177878,-1.050621,6.211787,0.000000,0,0,15.308942,9.696365,0.000000,0,0,15.348660,11.010283,-1.76939,0.09646
3.281,6.181559,-0.990303,6.209787,0.000000,0,0,15.297236,9.763947,0.000000,0,0,15.393633,10.992517,-0.59728,0.09667
3.282,6.185659,-0.910816,6.208052,0.000000,0,0,15.285676,9.818595,0.000000,0,0,15.436786,10.975102,-0.40593,0.09720
3.283,6.190168,-0.805500,6.206675,0.000000,0,0,15.274309,9.855816,0.000000,0,0,15.477488,10.958159,-1.98121,0.09713
3.284,6.194931,-0.700183,6.205297,0.000000,0,0,15.262943,9.893038,0.000000,0,0,15.518189,10.941216,-2.46495,0.09680
3.285,6.199939,-0.594867,6.203920,0.000000,0,0,15.251576,9.930259,0.000000,0,0,15.558890,10.924272,-2.24130,0.09682
3.286,6.205123,-0.468342,6.203313,0.000000,0,0,15.240144,9.966412,0.000000,0,0,15.597846,10.907514,-0.89617,0.09718
3.287,6.210476,-0.313241,6.203743,0.000000,0,0,15.228620,10.001123,0.000000,0,0,15.634449,10.891005,-0.16083,0.09727
3.288,6.216006,-0.158140,6.204174,0.000000,0,0,15.217096,10.035835,0.000000,0,0,15.671051,10.874496,-1.52465,0.09700
3.289,6.221709,-0.003038,6.204604,0.000000,0,0,15.205573,10.070547,0.000000,0,0,15.707654,10.857986,-2.41353,0.09685
3.290,6.227555,0.140647,6.205124,0.000000,0,0,15.194078,10.105133,0.000000,0,0,15.742673,10.841624,-1.82261,0.09705
3.291,6.233541,0.268951,6.205764,0.000000,0,0,15.182625,10.139548,0.000000,0,0,15.775559,10.825459,-0.31079,0.09717
3.292,6.239587,0.397255,6.206405,0.000000,0,0,15.171170,10.173963,0.000000,0,0,15.808446,10.809295,-0.29914,0.09714
3.293,6.245690,0.525559,6.207046,0.000000,0,0,15.159716,10.208378,0.000000,0,0,15.841331,10.793129,-1.75495,0.09699
3.294,6.251818,0.646062,6.207644,0.000000,0,0,15.148308,10.240769,0.000000,0,0,15.872376,10.777089,-2.41939,0.09712
3.295,6.257971,0.756055,6.208186,0.000000,0,0,15.136963,10.270435,0.000000,0,0,15.900939,10.761215,-1.28915,0.09721
3.296,6.264187,0.866048,6.208728,0.000000,0,0,15.125618,10.300100,0.000000,0,0,15.929502,10.745342,-0.50630,0.09722
3.297,6.270464,0.976041,6.209270,0.000000,0,0,15.114273,10.329765,0.000000,0,0,15.958065,10.729469,-0.48449,0.09730
3.298,6.276786,1.091803,6.210217,0.000000,0,0,15.103030,10.359086,0.000000,0,0,15.985175,10.713946,-1.74324,0.09753
3.299,6.283151,1.215339,6.211706,0.000000,0,0,15.091925,10.387942,0.000000,0,0,16.010328,10.698895,-2.49350,0.09750
3.300,6.289468,1.338875,6.213195,0.000000,0,0,15.080819,10.416800,0.000000,0,0,16.035482,10.683843,-1.76968,0.09723
3.301,6.295739,1.462410,6.214685,0.000000,0,0,15.069714,10.445656,0.000000,0,0,16.060635,10.668791,-0.27721,0.09733
3.302,6.301879,1.592529,6.216043,0.000000,0,0,15.058521,10.474043,0.000000,0,0,16.084280,10.653981,-0.84404,0.09784
3.303,6.307895,1.731517,6.217223,0.000000,0,0,15.047212,10.501798,0.000000,0,0,16.105892,10.639497,-2.08997,0.09775
3.304,6.313721,1.870505,6.218402,0.000000,0,0,15.035903,10.529552,0.000000,0,0,16.127502,10.625011,-2.24095,0.09737
3.305,6.319364,2.009493,6.219583,0.000000,0,0,15.024593,10.557306,0.000000,0,0,16.149115,10.610527,-1.18950,0.09739
3.306,6.324746,2.149360,6.221241,0.000000,0,0,15.013184,10.588280,0.000000,0,0,16.169258,10.596041,-0.16904,0.09784
3.307,6.329873,2.290412,6.223545,0.000000,0,0,15.001640,10.623591,0.000000,0,0,16.187420,10.581552,-0.73628,0.09794
3.308,6.334660,2.431464,6.225849,0.000000,0,0,14.990096,10.658902,0.000000,0,0,16.205584,10.567063,-2.18682,0.09756
3.309,6.339117,2.572516,6.228152,0.000000,0,0,14.978553,10.694214,0.000000,0,0,16.223747,10.552574,-2.39481,0.09734
3.310,6.343217,2.689811,6.231204,0.000000,0,0,14.966968,10.726656,0.000000,0,0,16.240974,10.538226,-1.99143,0.09751
3.311,6.346972,2.775095,6.235263,0.000000,0,0,14.955328,10.755232,0.000000,0,0,16.256939,10.524067,-0.56181,0.09769
3.312,6.350441,2.860379,6.239322,0.000000,0,0,14.943687,10.783808,0.000000,0,0,16.272905,10.509908,-0.39670,0.09764
3.313,6.353632,2.945663,6.243382,0.000000,0,0,14.932048,10.812385,0.000000,0,0,16.288870,10.495749,-1.21678,0.09740
3.314,6.356639,3.001987,6.246981,0.000000,0,0,14.920581,10.836625,0.000000,0,0,16.304625,10.481709,-2.15044,0.09745
3.315,6.359468,3.019287,6.249962,0.000000,0,0,14.909348,10.855023,0.000000,0,0,16.320093,10.467833,-2.15803,0.09757
3.316,6.362195,3.036587,6.252943,0.000000,0,0,14.898114,10.873423,0.000000,0,0,16.335562,10.453955,-1.15050,0.09739
3.317,6.364826,3.053887,6.255923,0.000000,0,0,14.886881,10.891821,0.000000,0,0,16.351032,10.440078,-0.49025,0.09727
3.318,6.367403,3.034006,6.258888,0.000000,0,0,14.875551,10.907452,0.000000,0,0,16.365902,10.426281,-0.29881,0.09760
3.319,6.369926,2.964025,6.261830,0.000000,0,0,14.864093,10.919352,0.000000,0,0,16.379965,10.412593,-1.86357,0.09756
3.320,6.372421,2.894044,6.264772,0.000000,0,0,14.852633,10.931252,0.000000,0,0,16.394030,10.398905,-2.50689,0.09714
3.321,6.374888,2.824064,6.267714,0.000000,0,0,14.841174,10.943152,0.000000,0,0,16.408092,10.385217,-2.21395,0.09681
3.322,6.377360,2.725616,6.270742,0.000000,0,0,14.829896,10.953881,0.000000,0,0,16.421675,10.371837,-1.00477,0.09684
3.323,6.379836,2.588810,6.273886,0.000000,0,0,14.818863,10.963031,0.000000,0,0,16.434607,10.358871,-0.14924,0.09704
3.324,6.382326,2.452005,6.277030,0.000000,0,0,14.807829,10.972180,0.000000,0,0,16.447540,10.345907,-1.04713,0.09706
3.325,6.384830,2.315200,6.280174,0.000000,0,0,14.796795,10.981330,0.000000,0,0,16.460474,10.332942,-2.10997,0.09669
3.326,6.387309,2.171165,6.282953,0.000000,0,0,14.785925,10.987717,0.000000,0,0,16.474028,10.320086,-2.46299,0.09643
3.327,6.389761,2.017388,6.285240,0.000000,0,0,14.775276,10.990381,0.000000,0,0,16.488420,10.307374,-1.73756,0.09664
3.328,6.392120,1.863610,6.287527,0.000000,0,0,14.764627,10.993046,0.000000,0,0,16.502813,10.294662,-0.66775,0.09684
3.329,6.394388,1.709833,6.289814,0.000000,0,0,14.753978,10.995710,0.000000,0,0,16.517206,10.281951,-0.18378,0.09676
3.330,6.396501,1.580222,6.291363,0.000000,0,0,14.743332,10.999761,0.000000,0,0,16.531342,10.269083,-1.72119,0.09640
3.331,6.398464,1.483173,6.291916,0.000000,0,0,14.732692,11.005676,0.000000,0,0,16.545134,10.256004,-2.38903,0.09641
3.332,6.400229,1.386124,6.292470,0.000000,0,0,14.722052,11.011593,0.000000,0,0,16.558926,10.242926,-2.20660,0.09646
3.333,6.401802,1.289075,6.293024,0.000000,0,0,14.711411,11.017509,0.000000,0,0,16.572718,10.229848,-0.81895,0.09634
3.334,6.403161,1.234941,6.293586,0.000000,0,0,14.700702,11.024435,0.000000,0,0,16.586386,10.216690,-0.13670,0.09620
3.335,6.404314,1.238632,6.294161,0.000000,0,0,14.689897,11.032722,0.000000,0,0,16.599888,10.203425,-0.81468,0.09604
3.336,6.405287,1.242322,6.294736,0.000000,0,0,14.679092,11.041008,0.000000,0,0,16.613390,10.190161,-2.44047,0.09594
3.337,6.406086,1.246013,6.295310,0.000000,0,0,14.668288,11.049294,0.000000,0,0,16.626892,10.176896,-1.78598,0.09599
3.338,6.406764,1.287660,6.295878,0.000000,0,0,14.657502,11.056160,0.000000,0,0,16.640282,10.167742,-0.62499,0.09600
3.339,6.407323,1.380449,6.296435,0.000000,0,0,14.646742,11.061112,0.000000,0,0,16.653522,10.164126,-0.17676,0.09587
3.340,6.407811,1.473239,6.296992,0.000000,0,0,14.635982,11.066065,0.000000,0,0,16.666761,10.160512,-1.72967,0.09570
3.341,6.408227,1.566028,6.297549,0.000000,0,0,14.625221,11.071017,0.000000,0,0,16.680002,10.156897,-2.48009,0.09583
3.342,6.408603,1.668824,6.298970,0.000000,0,0,14.614546,11.075234,0.000000,0,0,16.693216,10.153155,-1.61144,0.09583
3.343,6.408938,1.785103,6.301552,0.000000,0,0,14.603985,11.078461,0.000000,0,0,16.706398,10.149245,-0.20912,0.09574
3.344,6.409258,1.901381,6.304135,0.000000,0,0,14.593423,11.081687,0.000000,0,0,16.719582,10.145335,-1.74752,0.09574
3.345,6.409561,2.017660,6.306718,0.000000,0,0,14.582862,11.084913,0.000000,0,0,16.732763,10.141425,-2.43657,0.09587
3.346,6.409869,2.113137,6.309488,0.000000,0,0,14.572364,11.089547,0.000000,0,0,16.745728,10.137399,-2.30004,0.09588
3.347,6.410182,2.180584,6.312510,0.000000,0,0,14.561951,11.096078,0.000000,0,0,16.758398,10.133218,-0.87236,0.09597
3.348,6.410527,2.248032,6.315531,0.000000,0,0,14.551538,11.102609,0.000000,0,0,16.771067,10.129037,-0.12806,0.09595
3.349,6.410903,2.315480,6.318553,0.000000,0,0,14.541124,11.109139,0.000000,0,0,16.783737,10.124856,-1.22766,0.09612
3.350,6.411331,2.354402,6.321252,0.000000,0,0,14.530789,11.113891,0.000000,0,0,16.796419,10.120524,-2.38477,0.09618
3.351,6.411811,2.354889,6.323517,0.000000,0,0,14.520561,11.116244,0.000000,0,0,16.809120,10.115988,-1.93546,0.09618
3.352,6.412333,2.355376,6.325782,0.000000,0,0,14.510333,11.118597,0.000000,0,0,16.821819,10.111451,-0.89572,0.09613
3.353,6.412894,2.355862,6.328047,0.000000,0,0,14.500104,11.120951,0.000000,0,0,16.834518,10.106915,-0.15791,0.09640
3.354,6.413430,2.327448,6.330190,0.000000,0,0,14.489930,11.124412,0.000000,0,0,16.846798,10.102305,-1.34669,0.09684
3.355,6.413942,2.260092,6.332171,0.000000,0,0,14.479830,11.129366,0.000000,0,0,16.858513,10.097598,-2.43668,0.09671
3.356,6.414315,2.192737,6.334151,0.000000,0,0,14.469728,11.134321,0.000000,0,0,16.870228,10.092890,-2.32873,0.09651
3.357,6.414552,2.125381,6.336132,0.000000,0,0,14.459628,11.139276,0.000000,0,0,16.881943,10.088182,-0.77911,0.09703
3.358,6.414528,2.044796,6.338422,0.000000,0,0,14.449594,11.144326,0.000000,0,0,16.893133,10.083417,-0.28628,0.09751
3.359,6.414250,1.946386,6.341129,0.000000,0,0,14.439648,11.149508,0.000000,0,0,16.903614,10.078573,-2.00464,0.09732
3.360,6.413610,1.847977,6.343836,0.000000,0,0,14.429703,11.154689,0.000000,0,0,16.914095,10.073730,-2.48471,0.09707
3.361,6.412619,1.749567,6.346543,0.000000,0,0,14.419758,11.159870,0.000000,0,0,16.924576,10.068888,-1.24700,0.09741
3.362,6.411179,1.650771,6.348735,0.000000,0,0,14.409889,11.169462,0.000000,0,0,16.934776,10.064121,-0.26642,0.09777
3.363,6.409302,1.551455,6.350232,0.000000,0,0,14.400124,11.184998,0.000000,0,0,16.944601,10.059457,-0.31475,0.09775
3.364,6.406894,1.452139,6.351730,0.000000,0,0,14.390359,11.200533,0.000000,0,0,16.954426,10.054793,-1.76166,0.09751
3.365,6.403970,1.352822,6.353227,0.000000,0,0,14.380593,11.216068,0.000000,0,0,16.964251,10.050129,-2.46623,0.09762
3.366,6.400479,1.256739,6.354271,0.000000,0,0,14.370628,11.227493,0.000000,0,0,16.973461,10.045356,-1.33718,0.09785
3.367,6.396438,1.165013,6.354702,0.000000,0,0,14.360394,11.233381,0.000000,0,0,16.981844,10.040434,-0.38862,0.09787
3.368,6.391880,1.073286,6.355134,0.000000,0,0,14.350160,11.239269,0.000000,0,0,16.990227,10.035513,-0.80479,0.09776
3.369,6.386821,0.981560,6.355566,0.000000,0,0,14.339925,11.245157,0.000000,0,0,16.998610,10.030591,-2.18020,0.09780
3.370,6.381355,0.893005,6.356075,0.000000,0,0,14.329849,11.253433,0.000000,0,0,17.006517,10.025256,-2.47025,0.09779
3.371,6.375494,0.808724,6.356689,0.000000,0,0,14.319989,11.264928,0.000000,0,0,17.013784,10.019362,-1.20698,0.09760
3.372,6.369337,0.724443,6.357303,0.000000,0,0,14.310128,11.276422,0.000000,0,0,17.021053,10.013470,-0.13328,0.09748
3.373,6.362890,0.640162,6.357917,0.000000,0,0,14.300267,11.287915,0.000000,0,0,17.028320,10.007577,-1.42989,0.09764
3.374,6.356239,0.536715,6.358755,0.000000,0,0,14.290357,11.297165,0.000000,0,0,17.034307,10.001450,-2.48294,0.09757
3.375,6.349390,0.407442,6.359895,0.000000,0,0,14.280377,11.303390,0.000000,0,0,17.038570,9.995007,-0.90660,0.09741
3.376,6.342434,0.278170,6.361034,0.000000,0,0,14.270399,11.309614,0.000000,0,0,17.042833,9.988564,-0.74327,0.09737
3.377,6.335375,0.148897,6.362174,0.000000,0,0,14.260420,11.315839,0.000000,0,0,17.047094,9.982121,-2.45759,0.09723
3.378,6.328289,-0.004423,6.362840,0.000000,0,0,14.250562,11.323378,0.000000,0,0,17.050175,9.975887,-0.12230,0.09749
3.379,6.321175,-0.190147,6.362869,0.000000,0,0,14.240867,11.332687,0.000000,0,0,17.051664,9.969935,-1.89704,0.09747
3.380,6.314075,-0.375870,6.362897,0.000000,0,0,14.231171,11.341998,0.000000,0,0,17.053152,9.963984,-2.47692,0.09710
3.381,6.306988,-0.561593,6.362926,0.000000,0,0,14.221476,11.351308,0.000000,0,0,17.054640,9.958032,-2.01888,0.09699
3.382,6.299942,-0.766764,6.362696,0.000000,0,0,14.211776,11.363227,1.784562,0,0,17.055681,9.952032,-1.27767,0.09722
3.383,6.292939,-0.998139,6.362119,0.000000,0,0,14.202071,11.378659,5.297479,0,1,17.056122,9.945968,-1.38177,0.09720
3.384,6.286028,-1.229514,6.361542,0.000000,0,0,14.192368,11.394092,7.026493,1,0,17.056562,9.939904,-2.36360,0.09695
3.385,6.279208,-1.460890,6.360964,0.000000,0,0,14.182663,11.409524,7.027789,1,0,17.057003,9.933840,-2.33278,0.09683
3.386,6.272546,-1.682023,6.359307,0.000000,0,0,14.173089,11.423735,7.029140,1,0,17.055391,9.927932,-1.54333,0.09719
3.387,6.266037,-1.889355,6.356194,0.000000,0,0,14.163690,11.436299,7.030543,1,0,17.051016,9.922235,-0.60547,0.09715
3.388,6.259740,-2.096687,6.353080,0.000000,0,0,14.154291,11.448863,7.031923,1,0,17.046640,9.916538,-0.97092,0.09676
3.389,6.253647,-2.304019,6.349967,0.000000,0,0,14.144893,11.461428,7.033283,1,0,17.042267,9.910841,-2.04754,0.09654
3.390,6.247797,-2.477788,6.346886,0.000000,0,0,14.135567,11.478403,7.034547,1,0,17.037161,9.904944,-0.98440,0.09670
3.391,6.242180,-2.606333,6.343847,0.000000,0,0,14.126340,11.501324,7.035718,1,0,17.031069,9.898781,-1.73866,0.09692
3.392,6.236821,-2.734878,6.340807,0.000000,0,0,14.117112,11.524243,7.036847,1,0,17.024979,9.892616,-0.25659,0.09663
3.393,6.231712,-2.863423,6.337769,0.000000,0,0,14.107885,11.547164,7.037934,1,0,17.018888,9.886452,-1.21271,0.09647
3.394,6.226889,-2.961659,6.334673,0.000000,0,0,14.098783,11.565456,7.039040,1,0,17.011866,9.880212,-2.29074,0.09650
3.395,6.222342,-3.019056,6.331501,0.000000,0,0,14.089850,11.577515,7.040165,1,0,17.003590,9.873869,-2.35784,0.09666
3.396,6.218120,-3.076452,6.328330,0.000000,0,0,14.080918,11.589572,7.041260,1,0,16.995312,9.867526,-0.68998,0.09677
3.397,6.214212,-3.133849,6.325158,0.000000,0,0,14.071985,11.601630,7.042327,1,0,16.987034,9.861183,-2.21854,0.09633
3.398,6.210673,-3.161251,6.321995,0.000000,0,0,14.062942,11.622014,7.043310,1,0,16.978321,9.854980,-2.37167,0.09613
3.399,6.207491,-3.148237,6.318845,0.000000,0,0,14.053748,11.653617,7.044211,1,0,16.969021,9.848965,-0.10103,0.09653
3.400,6.204725,-3.135224,6.315694,0.000000,0,0,14.044554,11.685220,7.045093,1,0,16.959721,9.842950,-0.19916,0.09671
3.401,6.202362,-3.122210,6.312544,0.000000,0,0,14.035360,11.716824,7.045955,1,0,16.950420,9.836934,-1.88437,0.09665
3.402,6.200445,-3.087935,6.309240,0.000000,0,0,14.026254,11.748845,7.046868,1,0,16.940863,9.831116,-0.15609,0.09645
3.403,6.198959,-3.025012,6.305731,0.000000,0,0,14.017264,11.781431,7.047829,1,0,16.930960,9.825562,-0.05682,0.09676
3.404,6.197940,-2.962090,6.302221,0.000000,0,0,14.008276,11.814017,7.048781,1,0,16.921057,9.820009,-1.80002,0.09708
3.405,6.197373,-2.899167,6.298711,0.000000,0,0,13.999287,11.846603,7.049727,1,0,16.911152,9.814456,-1.45590,0.09701
3.406,6.197301,-2.812791,6.295493,0.000000,0,0,13.990523,11.879420,7.050585,1,0,16.900991,9.808951,-0.16862,0.09696
3.407,6.197707,-2.694814,6.292669,0.000000,0,0,13.982064,11.912547,7.051359,1,0,16.890486,9.803513,-0.93438,0.09735
3.408,6.198630,-2.576836,6.289845,0.000000,0,0,13.973605,11.945675,7.052031,1,0,16.879978,9.798073,-0.32560,0.09770
3.409,6.200057,-2.458859,6.287021,0.000000,0,0,13.965146,11.978802,7.052606,1,0,16.869473,9.792634,-0.68195,0.09756
3.410,6.201981,-2.321694,6.284392,0.000000,0,0,13.956673,12.013906,7.053084,1,0,16.858534,9.787403,-0.95182,0.09761
3.411,6.204388,-2.158675,6.282027,0.000000,0,0,13.948181,12.051671,7.053468,1,0,16.847013,9.782453,-0.79597,0.09811
3.412,6.207217,-1.995656,6.279662,0.000000,0,0,13.939689,12.089437,7.053759,1,0,16.835495,9.777502,0.06100,0.09844
3.413,6.210453,-1.832638,6.277297,0.000000,0,0,13.931197,12.127202,7.053958,1,0,16.823975,9.772552,-2.02053,0.09817
3.414,6.214031,-1.663050,6.275448,0.000000,0,0,13.922908,12.161329,7.054070,1,0,16.811930,9.768080,0.00577,0.09837
3.415,6.217940,-1.484611,6.274297,0.000000,0,0,13.914892,12.190555,7.054099,1,0,16.799181,9.764253,0.24536,0.09874
3.416,6.222161,-1.306172,6.273145,0.000000,0,0,13.906877,12.219781,7.054072,1,0,16.786430,9.760425,-0.59198,0.09892
3.417,6.226683,-1.127733,6.271994,0.000000,0,0,13.898861,12.249006,7.053992,1,0,16.773680,9.756598,-0.01317,0.09908
3.418,6.231509,-0.951170,6.271055,0.000000,0,0,13.890956,12.281652,7.053906,1,0,16.761211,9.752963,-1.29194,0.09944
3.419,6.236631,-0.777134,6.270402,0.000000,0,0,13.883199,12.318908,7.053814,1,0,16.749123,9.749591,-0.82047,0.09943
3.420,6.242029,-0.603099,6.269750,0.000000,0,0,13.875441,12.356162,7.053808,1,0,16.737036,9.746218,-1.66122,0.09933
3.421,6.247695,-0.429063,6.269097,0.000000,0,0,13.867683,12.393416,7.053885,1,0,16.724947,9.742845,-0.30869,0.09975
3.422,6.253604,-0.270545,6.268785,0.000000,0,0,13.859998,12.422627,7.054084,1,0,16.712934,9.739986,0.25346,0.09993
3.423,6.259748,-0.132935,6.268929,0.000000,0,0,13.852408,12.441000,7.054401,1,0,16.701025,9.737823,-0.05448,0.09982
3.424,6.266131,0.004675,6.269073,0.000000,0,0,13.844819,12.459372,7.054563,1,0,16.689116,9.735659,0.23210,0.09980
3.425,6.272747,0.142284,6.269217,0.000000,0,0,13.837231,12.477744,7.054575,1,0,16.677206,9.733495,-0.42470,0.09984
3.426,6.279602,0.273896,6.269460,0.000000,0,0,13.829715,12.502545,7.054298,1,0,16.665833,9.733042,-1.45022,0.09977
3.427,6.286689,0.397427,6.269834,0.000000,0,0,13.822297,12.536009,7.053741,1,0,16.655182,9.734893,-1.90689,0.09930
3.428,6.293988,0.520958,6.270208,0.000000,0,0,13.814879,12.569472,7.053809,1,0,16.644531,9.736744,-1.36518,0.09927
