"Time","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","60 Right DS","v3 R COP","70 RDS cle","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","34a FRx (cm)","54 HLr Sw of","53 HLr Sw on","29 HRx (cm)","29a HRx (cm)","56 FLl Sw of","v5 L COP","71 LDS cle","59 Left DS","v6 L Mos","37a CoMy (cm)","v4 R Mos","55 FLl Sw on","32a FLx (cm)","32 FLx (cm)","52 HLl Sw of","31 Keyboard","51 HLl Sw on","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","1 Synch","69 L marks","68 R marks","67 xCoM","28 HLy (cm)","33 FLy (cm)","v7 xCoM","27a HLx (cm)","3 Platform","2 Trdml","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","37b CoMy (cm)","37 CoMy (cm)"
2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.391129,67.024010,92.403137,55.541485,16.935726,0,0.000000,0,0,0,18.913359,25.682940,0,0,15.477093,-10.417173,0,6.975932,1,1,1.173934,-4.570470,5.801998,0,-12.265467,18.680740,0,0,0,12.948920,8.526398,18.916679,8.036918,15.613886,8.113828,14.962770,8.475996,14.341164,9.426886,15.613890,10.666392,14.770569,10.653420,15.986224,0,-0.01566,0.00394,-0.01907,-0.01342,0.01035,-0.01241,0.00361,0.00110,3.27716,0,0,5.802133,7.132357,6.819707,5.802133,12.948920,-0.00001,0.09721,4.795215,4.652470,-5.098668,-116.410141,6.046205,-4.462382
2.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.459366,66.936462,92.376152,55.772331,16.938505,0,0.000000,0,0,0,18.950367,25.748444,0,0,15.466810,-10.359928,0,6.976648,1,1,1.181051,-4.726982,5.795597,0,-12.227817,18.667995,0,0,0,12.942621,8.520888,18.947660,8.036706,15.604208,8.116331,14.949820,8.475696,14.330677,9.423213,15.608627,10.666414,14.772834,10.651943,15.987693,0,-0.01694,0.00318,-0.02019,-0.01250,0.01121,-0.01271,0.00539,0.00234,3.27655,0,0,5.795638,7.133611,6.819736,5.795638,12.942621,0.00000,0.09726,4.785424,4.651330,-5.133903,-115.998039,6.044658,-4.499571
2.290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.395966,66.936783,92.255966,55.978432,16.943914,0,0.000000,0,0,0,18.984859,25.753803,0,0,15.456511,-10.349770,0,6.977414,1,1,1.187985,-4.926213,5.789429,0,-12.179042,18.655678,0,0,0,12.937052,8.521722,18.976978,8.035743,15.591096,8.119168,14.934723,8.480571,14.320328,9.420988,15.604051,10.667709,14.773932,10.652334,15.988176,0,-0.01811,0.00384,-0.01932,-0.01402,0.00851,-0.01250,0.00682,0.00294,3.27653,0,0,5.789415,7.134974,6.819810,5.789415,12.937052,0.00045,0.09730,4.775066,4.649884,-5.165179,-115.462372,6.039630,-4.533378
2.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.280365,66.971962,92.098824,56.174717,16.950367,0,0.000000,0,0,0,19.018353,25.735306,0,0,15.446206,-10.358289,0,6.978192,1,1,1.194873,-5.142389,5.783319,0,-12.125854,18.643528,0,0,0,12.931771,8.525071,19.005638,8.034480,15.576623,8.122136,14.918776,8.487499,14.310032,9.419339,15.599746,10.669509,14.774565,10.653465,15.988268,0,-0.01880,0.00356,-0.02077,-0.01352,0.00848,-0.01201,0.00168,0.00313,3.27676,0,0,5.783300,7.136380,6.819902,5.783300,12.931771,0.00015,0.09717,4.764483,4.648316,-5.194886,-114.877686,6.033223,-4.565844
2.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.164764,67.007133,91.941681,56.371002,16.956820,0,0.000000,0,0,0,19.051847,25.716808,0,0,15.435901,-10.366807,0,6.978928,1,1,1.201725,-5.358565,5.777203,0,-12.072668,18.631380,0,0,0,12.926491,8.528420,19.034298,8.033218,15.562149,8.125105,14.902828,8.494427,14.299737,9.417689,15.595440,10.671308,14.775198,10.654597,15.988359,0,-0.01970,0.00313,-0.02122,-0.01434,0.00870,-0.01169,0.00607,0.00243,3.27682,0,0,5.777185,7.137787,6.819995,5.777185,12.926491,-0.00030,0.09687,4.753901,4.646749,-5.224592,-114.292999,6.026815,-4.598309
2.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.049164,67.042313,91.784538,56.567287,16.963270,0,0.000000,0,0,0,19.085340,25.698311,0,0,15.425595,-10.375325,0,6.979653,1,1,1.208569,-5.574741,5.771084,0,-12.019481,18.619232,0,0,0,12.921210,8.531770,19.062958,8.031957,15.547675,8.128073,14.886881,8.501355,14.289442,9.416039,15.591135,10.673107,14.775831,10.655728,15.988452,0,-0.01684,0.00381,-0.02076,-0.01410,0.00815,-0.01219,0.00446,0.00234,3.27682,0,0,5.771071,7.139193,6.820087,5.771071,12.921210,0.00000,0.09673,4.743318,4.645181,-5.254299,-113.708321,6.020407,-4.630775
2.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.790588,67.141251,91.632942,56.734562,16.965525,0,0.000000,0,0,0,19.115894,25.605017,0,0,15.415644,-10.395463,0,6.980274,1,1,1.215583,-5.676117,5.764691,0,-11.977980,18.607635,0,0,0,12.917701,8.531933,19.095255,8.032418,15.531945,8.131802,14.872937,8.509530,14.278309,9.414454,15.586190,10.675652,14.778095,10.656836,15.989734,0,-0.01714,0.00366,-0.01944,-0.01442,0.00801,-0.01230,0.00690,0.00261,3.27661,0,0,5.764575,7.140351,6.820209,5.764575,12.917701,0.00030,0.09689,4.732813,4.644097,-5.278361,-113.254883,6.013454,-4.656990
2.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.475311,67.265480,91.483543,56.890331,16.966112,0,0.000000,0,0,0,19.145283,25.482052,0,0,15.405833,-10.420209,0,6.980870,1,1,1.222641,-5.731956,5.758229,0,-11.941114,18.596258,0,0,0,12.914894,8.530831,19.128994,8.033563,15.515716,8.135833,14.859787,8.518200,14.266843,9.412892,15.580992,10.678492,14.781006,10.657934,15.991488,0,-0.01791,0.00261,-0.02053,-0.01335,0.00818,-0.01287,0.00678,0.00106,3.27630,0,0,5.757929,7.141411,6.820342,5.757929,12.914894,0.00014,0.09697,4.722341,4.643205,-5.300184,-112.853500,6.006284,-4.680725
2.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.160019,67.389709,91.334152,57.046101,16.966702,0,0.000000,0,0,0,19.174669,25.359089,0,0,15.396022,-10.444955,0,6.981466,1,1,1.229972,-5.787796,5.751495,0,-11.904249,18.584879,0,0,0,12.912087,8.529731,19.162735,8.034708,15.499487,8.139864,14.846638,8.526870,14.255378,9.411332,15.575793,10.681332,14.783916,10.659032,15.993241,0,-0.01667,0.00242,-0.02001,-0.01366,0.00748,-0.01263,0.00340,0.00274,3.27600,0,0,5.751283,7.142471,6.820475,5.751283,12.912087,-0.00015,0.09677,4.711867,4.642313,-5.322007,-112.452126,5.999114,-4.704461
2.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.844742,67.513939,91.184753,57.201870,16.967289,0,0.000000,0,0,0,19.204058,25.236124,0,0,15.386211,-10.469701,0,6.982064,1,1,1.237371,-5.843636,5.744693,0,-11.867383,18.573502,0,0,0,12.909282,8.528630,19.196474,8.035853,15.483258,8.143895,14.833488,8.535540,14.243912,9.409771,15.570595,10.684171,14.786826,10.660130,15.994996,0,-0.01708,0.00393,-0.01946,-0.01336,0.00876,-0.01226,0.00495,0.00276,3.27569,0,0,5.744637,7.143531,6.820609,5.744637,12.909282,0.00015,0.09656,4.701395,4.641421,-5.343830,-112.050743,5.991943,-4.728196
2.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.246796,67.913124,91.129089,57.378216,16.968140,0,0.000000,0,0,0,19.230421,25.017841,0,0,15.375796,-10.491640,0,6.982759,1,1,1.245026,-5.990585,5.737733,0,-11.860847,18.561972,0,0,0,12.909182,8.524178,19.233105,8.036828,15.468038,8.146794,14.816478,8.542412,14.232998,9.409107,15.565932,10.686524,14.787428,10.661092,15.995098,0,-0.01659,0.00315,-0.02125,-0.01282,0.00816,-0.01133,0.00587,0.00291,3.27625,0,0,5.737793,7.144608,6.820848,5.737793,12.909182,0.00015,0.09676,4.690861,4.640929,-5.358812,-111.978836,5.986557,-4.743517
2.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.536713,68.421364,91.110596,57.562721,16.969095,0,0.000000,0,0,0,19.255585,24.761749,0,0,15.365143,-10.512467,0,6.983480,1,1,1.252746,-6.173673,5.730734,0,-11.866341,18.550383,0,0,0,12.910156,8.518396,19.270882,8.037734,15.453218,8.149246,14.797936,8.548572,14.222301,9.408800,15.561481,10.688685,14.787112,10.662000,15.994546,0,-0.01917,0.00478,-0.01963,-0.01387,0.00847,-0.01069,0.00303,0.00279,3.27717,0,0,5.730872,7.145694,6.821128,5.730872,12.910156,0.00000,0.09702,4.680303,4.640595,-5.371081,-112.037605,5.981878,-4.755501
2.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.826645,68.929611,91.092110,57.747227,16.970049,0,0.000000,0,0,0,19.280748,24.505657,0,0,15.354488,-10.533294,0,6.984145,1,1,1.260296,-6.356761,5.723849,0,-11.871835,18.538792,0,0,0,12.911130,8.512615,19.308659,8.038641,15.438396,8.151697,14.779395,8.554730,14.211606,9.408492,15.557031,10.690846,14.786798,10.662909,15.993993,0,-0.01516,0.00286,-0.02018,-0.01356,0.00812,-0.01279,0.00645,0.00250,3.27781,0,0,5.723951,7.146779,6.821409,5.723951,12.911130,0.00015,0.09682,4.669745,4.640261,-5.383349,-112.096375,5.977199,-4.767484
2.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.116562,69.437859,91.073616,57.931736,16.971004,0,0.000000,0,0,0,19.305910,24.249565,0,0,15.343835,-10.554121,0,6.984797,1,1,1.267804,-6.539849,5.716993,0,-11.877328,18.527203,0,0,0,12.912105,8.506834,19.346436,8.039548,15.423576,8.154148,14.760854,8.560890,14.200910,9.408185,15.552580,10.693007,14.786483,10.663816,15.993441,0,-0.01813,0.00349,-0.02063,-0.01375,0.00801,-0.01091,0.00585,0.00329,3.27835,0,0,5.717029,7.147864,6.821690,5.717029,12.912105,0.00030,0.09661,4.659187,4.639926,-5.395617,-112.155144,5.972520,-4.779468
2.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.591812,69.803452,91.083328,58.179676,16.973375,0,0.000000,0,0,0,19.329632,23.887201,0,0,15.332854,-10.564250,0,6.984929,1,1,1.274458,-6.649919,5.710471,0,-11.906158,18.515196,0,0,0,12.915783,8.512594,19.378532,8.038934,15.407457,8.153962,14.745168,8.566936,14.193457,9.407633,15.546493,10.695247,14.786246,10.665019,15.993974,0,-0.02527,0.00290,-0.02058,-0.01313,0.00776,-0.01178,0.00529,0.00283,3.27802,0,0,5.710510,7.148707,6.821851,5.710510,12.915783,0.00000,0.09683,4.648706,4.639593,-5.401325,-112.466217,5.965862,-4.783679
2.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.140564,70.112473,91.104218,58.452774,16.976309,0,0.000000,0,0,0,19.352779,23.482685,0,0,15.321744,-10.570136,0,6.984929,1,1,1.280896,-6.731026,5.704032,0,-11.944246,18.503025,0,0,0,12.920533,8.522932,19.408375,8.037716,15.390823,8.152730,14.730615,8.572938,14.187289,9.406983,15.539756,10.697517,14.786042,10.666337,15.994937,0,-0.01375,0.00329,-0.01971,-0.01302,0.00891,-0.01246,0.00572,0.00197,3.27733,0,0,5.704150,7.149454,6.821965,5.704150,12.920533,-0.00014,0.09702,4.638255,4.639260,-5.404429,-112.877357,5.958420,-4.784808
2.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.689316,70.421486,91.125107,58.725876,16.979242,0,0.000000,0,0,0,19.375929,23.078169,0,0,15.310634,-10.576022,0,6.984929,1,1,1.287218,-6.812133,5.697710,0,-11.982333,18.490854,0,0,0,12.925283,8.533270,19.438217,8.036498,15.374189,8.151499,14.716063,8.578939,14.181122,9.406335,15.533019,10.699787,14.785837,10.667655,15.995901,0,-0.01158,0.00512,-0.02061,-0.01423,0.00797,-0.01205,0.00490,0.00164,3.27718,0,0,5.697790,7.150201,6.822078,5.697790,12.925283,0.00016,0.09695,4.627804,4.638927,-5.407534,-113.288498,5.950977,-4.785936
2.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.238068,70.730499,91.145996,58.998978,16.982176,0,0.000000,0,0,0,19.399076,22.673653,0,0,15.299523,-10.581908,0,6.984929,1,1,1.293511,-6.893240,5.691417,0,-12.020421,18.478682,0,0,0,12.930034,8.543608,19.468060,8.035281,15.357555,8.150267,14.701509,8.584942,14.174955,9.405685,15.526282,10.702057,14.785633,10.668973,15.996864,0,-0.01768,0.00318,-0.02055,-0.01304,0.00767,-0.01191,0.00553,0.00247,3.27726,0,0,5.691430,7.150948,6.822192,5.691430,12.930034,-0.00030,0.09684,4.617353,4.638593,-5.410638,-113.699638,5.943534,-4.787065
2.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.019516,70.774231,91.053055,59.292282,16.979084,0,0.000000,0,0,0,19.419743,22.177238,0,0,15.288757,-10.578978,0,6.984929,1,1,1.299919,-6.946205,5.685009,0,-12.068580,18.466637,0,0,0,12.936485,8.542990,19.486309,8.035050,15.342702,8.153484,14.683418,8.591981,14.161681,9.403832,15.518191,10.705342,14.785028,10.670620,15.997141,0,-0.01793,0.00397,-0.02035,-0.01357,0.01074,-0.01207,0.00578,0.00047,3.27690,0,0,5.685090,7.151847,6.822560,5.685090,12.936485,0.00000,0.09693,4.607795,4.638775,-5.408136,-114.226295,5.937469,-4.782065
2.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.893265,70.712730,90.914963,59.593601,16.973600,0,0.000000,0,0,0,19.439425,21.644371,0,0,15.278129,-10.572551,0,6.984929,1,1,1.306356,-6.988008,5.678573,0,-12.120734,18.454641,0,0,0,12.943611,8.538026,19.499958,8.035212,15.328555,8.158467,14.663923,8.599431,14.145589,9.401501,15.509562,10.709030,14.784262,10.672397,15.997145,0,-0.01562,0.00405,-0.01971,-0.01267,0.00883,-0.01182,0.00402,0.00298,3.27637,0,0,5.678757,7.152806,6.823030,5.678757,12.943611,0.00000,0.09715,4.598592,4.639160,-5.403411,-114.798775,5.931951,-4.774634
2.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.767014,70.651237,90.776871,59.894920,16.968117,0,0.000000,0,0,0,19.459105,21.111507,0,0,15.267500,-10.566123,0,6.984929,1,1,1.312640,-7.029811,5.672288,0,-12.172888,18.442646,0,0,0,12.950738,8.533062,19.513607,8.035373,15.314407,8.163450,14.644428,8.606881,14.129497,9.399170,15.500934,10.712718,14.783497,10.674174,15.997149,0,-0.02132,0.00325,-0.02046,-0.01458,0.00914,-0.01108,0.00578,0.00259,3.27654,0,0,5.672424,7.153765,6.823500,5.672424,12.950738,0.00000,0.09721,4.589388,4.639545,-5.398686,-115.371254,5.926432,-4.767204
2.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.640778,70.589737,90.638771,60.196239,16.962633,0,0.000000,0,0,0,19.478786,20.578640,0,0,15.256871,-10.559695,0,6.984929,1,1,1.318885,-7.071614,5.666043,0,-12.225042,18.430651,0,0,0,12.957864,8.528097,19.527258,8.035534,15.300260,8.168433,14.624933,8.614331,14.113404,9.396838,15.492305,10.716407,14.782732,10.675951,15.997152,0,-0.01521,0.00365,-0.02056,-0.01343,0.00894,-0.01180,0.00446,0.00263,3.27700,0,0,5.666091,7.154724,6.823969,5.666091,12.957864,0.00030,0.09703,4.580185,4.639931,-5.393960,-115.943741,5.920913,-4.759773
2.310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.483261,70.565636,90.487534,60.443138,16.961758,0,0.000000,0,0,0,19.494476,19.975906,0,0,15.246316,-10.543321,0,4.197942,1,1,-1.462311,-7.032081,5.660253,0,-12.276755,18.418388,0,0,0,12.966248,8.525737,19.531567,8.035367,15.287193,8.171660,14.609764,8.622995,14.099462,9.395088,15.485621,10.717517,14.781648,10.677663,15.992217,0,-0.01905,0.00438,-0.02029,-0.01402,0.00880,-0.01190,0.00555,0.00250,3.27724,0,0,5.660364,7.154920,6.824110,5.660364,12.966248,-0.00015,0.09707,4.570560,4.640112,-5.384571,-116.506821,5.911504,-4.747701
2.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.313339,70.556358,90.331070,60.668449,16.962709,0,0.000000,0,0,0,19.508583,19.345457,0,0,15.235789,-10.523001,0,0.705478,1,1,-4.949100,-6.960288,5.654578,0,-12.328293,18.406021,0,0,1,12.975129,8.524409,19.532171,8.035070,15.274556,8.174191,14.596310,8.632140,14.086372,9.393567,15.479711,10.717605,14.780437,10.679350,15.985323,0,-0.01747,0.00324,-0.02024,-0.01386,0.00862,-0.01295,0.00532,0.00225,3.27739,1,0,5.654877,7.154814,6.824121,5.654877,12.975129,0.00015,0.09735,4.560769,4.640212,-5.373331,-117.066170,5.900552,-4.733787
2.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.143417,70.547089,90.174614,60.893761,16.963661,0,0.000000,0,0,0,19.522690,18.715010,0,0,15.225263,-10.502681,0,0.000000,0,0,-5.649180,-6.888494,5.649180,0,-12.379831,18.393652,0,0,0,12.984012,8.523082,19.532778,8.034774,15.261919,8.176722,14.582855,8.641285,14.073282,9.392047,15.473800,10.717693,14.779227,10.681036,15.978430,0,-0.01770,0.00323,-0.02037,-0.01364,0.00824,-0.01236,0.00837,0.00277,3.27749,0,0,5.649389,7.154708,6.824132,5.649389,12.984012,0.00015,0.09736,4.550976,4.640312,-5.362091,-117.625519,5.889600,-4.719873
2.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.973511,70.537811,90.018150,61.119072,16.964613,0,0.000000,0,0,0,19.536797,18.084560,0,0,15.214737,-10.482360,0,0.000000,0,0,-5.643854,-6.816700,5.643854,0,-12.431369,18.381285,0,0,0,12.992894,8.521753,19.533382,8.034477,15.249282,8.179252,14.569401,8.650431,14.060192,9.390527,15.467889,10.717781,14.778017,10.682723,15.971536,0,-0.01737,0.00270,-0.02102,-0.01272,0.00927,-0.01319,0.00482,0.00304,3.27757,0,0,5.643902,7.154602,6.824143,5.643902,12.992894,-0.00015,0.09705,4.541184,4.640412,-5.350851,-118.184868,5.878648,-4.705959
2.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.116699,70.421013,89.701775,61.249149,16.962555,0,0.000000,0,0,0,19.548552,16.971907,0,0,15.204683,-10.463434,0,0.000000,0,0,-5.638563,-6.583628,5.638563,0,-12.477139,18.368763,0,0,0,13.002768,8.515326,19.525806,8.035409,15.236759,8.180917,14.559856,8.655822,14.051317,9.389557,15.462495,10.718339,14.775308,10.684476,15.965249,0,-0.01526,0.00401,-0.02008,-0.01379,0.00809,-0.01233,0.00680,0.00179,3.27721,0,0,5.638621,7.154074,6.824341,5.638621,13.002768,0.00015,0.09691,4.531387,4.639926,-5.339891,-118.684525,5.871471,-4.692626
2.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.384094,70.261566,89.321976,61.341450,16.959303,0,0.000000,0,0,0,19.559372,15.667985,0,0,15.194818,-10.445061,0,0.000000,0,0,-5.633281,-6.286586,5.633281,0,-12.520620,18.356182,0,0,0,13.013035,8.506877,19.514988,8.036828,15.224282,8.182238,14.551863,8.659724,14.044115,9.388805,15.457305,10.719084,14.772004,10.686255,15.959204,0,-0.01806,0.00247,-0.02118,-0.01340,0.00944,-0.01245,0.00504,0.00223,3.27668,0,0,5.633422,7.153379,6.824614,5.633422,13.013035,-0.00015,0.09717,4.521588,4.639208,-5.329044,-119.160492,5.865792,-4.679523
2.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.651489,70.102119,88.942169,61.433754,16.956051,0,0.000000,0,0,0,19.570194,14.364063,0,0,15.184952,-10.426688,0,0.000000,0,0,-5.628121,-5.989543,5.628121,0,-12.564102,18.343601,0,0,0,13.023302,8.498427,19.504168,8.038247,15.211804,8.183558,14.543870,8.663628,14.036912,9.388054,15.452115,10.719829,14.768700,10.688036,15.953158,0,-0.01562,0.00397,-0.01946,-0.01419,0.00752,-0.01115,0.00381,0.00383,3.27684,0,0,5.628223,7.152684,6.824886,5.628223,13.023302,0.00015,0.09719,4.511789,4.638489,-5.318196,-119.636459,5.860113,-4.666420
2.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.918869,69.942665,88.562370,61.526054,16.952799,0,0.000000,0,0,0,19.581015,13.060143,0,0,15.175086,-10.408315,0,0.000000,0,0,-5.622992,-5.692502,5.622992,0,-12.607583,18.331020,0,0,0,13.033569,8.489977,19.493347,8.039666,15.199327,8.184880,14.535876,8.667530,14.029710,9.387302,15.446925,10.720573,14.765396,10.689816,15.947113,0,-0.01716,0.00303,-0.02044,-0.01288,0.00858,-0.01232,0.00432,0.00128,3.27730,0,0,5.623024,7.151989,6.825159,5.623024,13.033569,0.00030,0.09688,4.501990,4.637770,-5.307349,-120.112427,5.854434,-4.653316
2.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.851852,70.003006,88.306763,61.692924,16.951862,0,0.000000,0,0,0,19.589844,11.788877,0,0,15.165252,-10.408894,0,0.000000,0,0,-5.618120,-5.449734,5.618120,0,-12.643504,18.318359,0,0,0,13.045221,8.484978,19.493044,8.040683,15.184019,8.195144,14.520717,8.681431,14.017195,9.387341,15.442700,10.720659,14.762249,10.690570,15.941717,0,-0.01696,0.00402,-0.02018,-0.01289,0.00825,-0.01251,0.00466,0.00377,3.27717,0,0,5.618207,7.150912,6.825379,5.618207,13.045221,0.00015,0.09683,4.492352,4.637671,-5.296699,-120.503883,5.849479,-4.640803
2.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.652176,70.150513,88.100418,61.889374,16.951843,0,0.000000,0,0,0,19.597883,10.530562,0,0,15.155431,-10.416990,0,0.000000,0,0,-5.613312,-5.228494,5.613312,0,-12.676426,18.305666,0,0,0,13.057423,8.481346,19.496912,8.041539,15.167587,8.208955,14.502714,8.699297,14.002573,9.387693,15.438859,10.720483,14.759164,10.690918,15.936580,0,-0.01587,0.00493,-0.02034,-0.01342,0.00813,-0.01266,0.00566,0.00194,3.27678,0,0,5.613540,7.149683,6.825580,5.613540,13.057423,-0.00015,0.09700,4.482778,4.637819,-5.286128,-120.861816,5.844812,-4.628524
