"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
0.082,6.284493,5.725692,4.814970,5.833707,-2.051314,8.366961,4.996618,8.521695,5.957925,10.367584,4.633322,7.524218,6.611062,5.418548,174.254517,76.808876,60.255360,50.091858,8.900517,8.346447,8.755482,7.304648,9.057617,6.949246,9.489283,6.536318,10.473422,8.205872,11.543915,6.331966,11.877898,7.232094
0.083,6.285361,5.721651,4.809566,5.830640,-2.069818,8.369858,4.982459,8.544271,5.958835,10.362064,4.636672,7.515918,6.611886,5.408905,175.636475,77.098427,60.389511,50.307636,8.912935,8.366491,8.748039,7.275665,9.052158,6.938496,9.477255,6.535554,10.460550,8.201519,11.535417,6.327688,11.872910,7.231783
0.084,6.286228,5.717610,4.804161,5.827573,-2.088323,8.372754,4.968299,8.566846,5.959746,10.356544,4.640023,7.507617,6.612710,5.399262,177.018433,77.387978,60.523659,50.523415,8.925355,8.386537,8.740597,7.246682,9.046699,6.927745,9.465227,6.534791,10.447680,8.197167,11.526917,6.323410,11.867920,7.231473
0.085,6.287626,5.713381,4.795937,5.824294,-2.106364,8.374301,4.951491,8.594126,5.959823,10.350086,4.640382,7.494876,6.615430,5.392101,175.282745,78.113762,60.640259,50.491753,8.937883,8.402948,8.735428,7.238229,9.033524,6.915004,9.454591,6.527524,10.444181,8.192145,11.520267,6.321600,11.861785,7.231110
0.086,6.289024,5.709152,4.787712,5.821015,-2.124405,8.375847,4.934683,8.621407,5.959899,10.343628,4.640741,7.482135,6.618149,5.384940,173.547073,78.839546,60.756855,50.460087,8.950411,8.419361,8.730259,7.229775,9.020350,6.902262,9.443954,6.520257,10.440683,8.187124,11.513615,6.319790,11.855650,7.230746
0.087,6.290421,5.704923,4.779488,5.817736,-2.142446,8.377394,4.917875,8.648686,5.959975,10.337169,4.641100,7.469393,6.620868,5.377779,171.811401,79.565331,60.873451,50.428421,8.962938,8.435773,8.725090,7.221321,9.007174,6.889521,9.433317,6.512990,10.437184,8.182102,11.506964,6.317980,11.849514,7.230383
0.088,6.291820,5.700694,4.771263,5.814457,-2.160487,8.378941,4.901067,8.675966,5.960052,10.330710,4.641459,7.456652,6.623588,5.370617,170.075714,80.291115,60.990051,50.396759,8.975467,8.452185,8.719921,7.212868,8.993999,6.876780,9.422681,6.505723,10.433686,8.177080,11.500313,6.316170,11.843379,7.230020
0.089,6.292401,5.696335,4.762677,5.811041,-2.178392,8.380881,4.884054,8.702757,5.960509,10.323165,4.641301,7.443153,6.624292,5.364174,170.296783,80.024841,60.784519,50.387753,8.988415,8.467166,8.715765,7.206278,8.990896,6.868942,9.418053,6.496362,10.430408,8.173198,11.490414,6.312106,11.837612,7.229653
0.090,6.292982,5.691976,4.754092,5.807624,-2.196296,8.382822,4.867040,8.729548,5.960967,10.315619,4.641144,7.429655,6.624998,5.357731,170.517853,79.758568,60.578987,50.378746,9.001362,8.482147,8.711610,7.199688,8.987793,6.861105,9.413425,6.487000,10.427131,8.169315,11.480515,6.308041,11.831844,7.229287
0.091,6.293563,5.687616,4.745506,5.804208,-2.214201,8.384764,4.850026,8.756337,5.961424,10.308074,4.640986,7.416157,6.625703,5.351287,170.738937,79.492294,60.373451,50.369743,9.014310,8.497129,8.707455,7.193099,8.984691,6.853267,9.408798,6.477639,10.423853,8.165432,11.470617,6.303977,11.826077,7.228920
0.092,6.294145,5.683258,4.736920,5.800792,-2.232105,8.386704,4.833013,8.783128,5.961881,10.300529,4.640829,7.402659,6.626408,5.344844,170.960007,79.226021,60.167919,50.360737,9.027258,8.512111,8.703299,7.186509,8.981587,6.845430,9.404170,6.468277,10.420575,8.161550,11.460718,6.299912,11.820310,7.228554
0.093,6.294026,5.678755,4.727130,5.797190,-2.249212,8.384991,4.819155,8.806191,5.961881,10.289510,4.635106,7.390808,6.626170,5.335499,170.247925,79.251953,60.058784,50.245834,9.053253,8.531925,8.701068,7.182028,8.975020,6.837024,9.398459,6.458499,10.421879,8.158588,11.452965,6.299562,11.813869,7.228429
0.094,6.293907,5.674253,4.717340,5.793589,-2.266319,8.383277,4.805298,8.829256,5.961881,10.278490,4.629383,7.378956,6.625933,5.326155,169.535858,79.277878,59.949646,50.130936,9.079248,8.551741,8.698837,7.177546,8.968452,6.828618,9.392750,6.448720,10.423183,8.155626,11.445211,6.299213,11.807428,7.228305
0.095,6.293788,5.669750,4.707551,5.789987,-2.283426,8.381563,4.791440,8.852320,5.961881,10.267471,4.623661,7.367105,6.625695,5.316810,168.823792,79.303802,59.840508,50.016033,9.105244,8.571555,8.696606,7.173064,8.961885,6.820212,9.387039,6.438941,10.424487,8.152665,11.437459,6.298864,11.800987,7.228180
0.096,6.293669,5.665247,4.697761,5.786385,-2.300533,8.379849,4.777583,8.875383,5.961881,10.256453,4.617938,7.355253,6.625457,5.307466,168.111710,79.329735,59.731373,49.901131,9.131239,8.591370,8.694375,7.168583,8.955318,6.811806,9.381329,6.429163,10.425791,8.149704,11.429706,6.298514,11.794547,7.228056
0.097,6.294018,5.660710,4.688284,5.782684,-2.316425,8.380304,4.760034,8.904840,5.961881,10.247488,4.616534,7.346142,6.626154,5.301003,167.076981,79.459091,59.531609,49.499130,9.152509,8.618303,8.696987,7.164175,8.951413,6.804985,9.381557,6.420759,10.428226,8.146631,11.424529,6.296092,11.786194,7.228433
0.098,6.294366,5.656173,4.678808,5.778984,-2.332316,8.380758,4.742485,8.934299,5.961881,10.238523,4.615130,7.337031,6.626851,5.294541,166.042236,79.588455,59.331844,49.097130,9.173779,8.645237,8.699600,7.159766,8.947508,6.798163,9.381786,6.412355,10.430661,8.143559,11.419353,6.293670,11.777842,7.228810
0.099,6.294714,5.651635,4.669332,5.775283,-2.348208,8.381212,4.724936,8.963757,5.961881,10.229559,4.613727,7.327920,6.627547,5.288080,165.007507,79.717819,59.132080,48.695126,9.195047,8.672172,8.702213,7.155358,8.943603,6.791342,9.382014,6.403951,10.433096,8.140485,11.414177,6.291248,11.769488,7.229187
0.100,6.295063,5.647098,4.659855,5.771582,-2.364100,8.381667,4.707387,8.993214,5.961881,10.220594,4.612323,7.318810,6.628244,5.281618,163.972778,79.847176,58.932316,48.293125,9.216317,8.699105,8.704825,7.150949,8.939697,6.784521,9.382243,6.395547,10.435532,8.137412,11.409000,6.288826,11.761135,7.229564
0.101,6.294456,5.642565,4.654489,5.767810,-2.378551,8.383454,4.696877,9.021887,5.962366,10.210494,4.612101,7.311061,6.626545,5.275811,162.985077,79.987259,58.942596,47.912117,9.231771,8.734681,8.706953,7.145701,8.935501,6.775074,9.377849,6.386156,10.440771,8.133543,11.406395,6.289172,11.753735,7.229114
0.102,6.293849,5.638032,4.649123,5.764039,-2.393003,8.385242,4.686368,9.050560,5.962851,10.200394,4.611879,7.303313,6.624846,5.270004,161.997360,80.127335,58.952873,47.531105,9.247225,8.770257,8.709080,7.140452,8.931305,6.765627,9.373455,6.376764,10.446012,8.129675,11.403789,6.289517,11.746334,7.228662
0.103,6.293242,5.633500,4.643757,5.760267,-2.407455,8.387029,4.675858,9.079233,5.963336,10.190294,4.611657,7.295565,6.623148,5.264197,161.009644,80.267418,58.963150,47.150097,9.262678,8.805833,8.711207,7.135204,8.927109,6.756180,9.369061,6.367372,10.451252,8.125807,11.401182,6.289863,11.738934,7.228211
0.104,6.292635,5.628967,4.638391,5.756495,-2.421907,8.388816,4.665348,9.107906,5.963821,10.180194,4.611435,7.287816,6.621449,5.258390,160.021942,80.407501,58.973431,46.769089,9.278132,8.841409,8.713335,7.129955,8.922913,6.746733,9.364666,6.357980,10.456491,8.121938,11.398577,6.290209,11.731533,7.227761
0.105,6.291325,5.624443,4.630176,5.752635,-2.434519,8.393049,4.648877,9.142447,5.963821,10.170220,4.611474,7.280010,6.618829,5.253481,159.394531,80.166428,58.979912,46.587490,9.285278,8.891036,8.714897,7.128515,8.919903,6.736583,9.358554,6.345188,10.460491,8.114746,11.394314,6.287739,11.727893,7.228889
0.106,6.290014,5.619919,4.621959,5.748775,-2.447131,8.397283,4.632405,9.176989,5.963821,10.160248,4.611513,7.272203,6.616208,5.248572,158.767120,79.925354,58.986393,46.405891,9.292424,8.940662,8.716459,7.127074,8.916893,6.726434,9.352442,6.332397,10.464491,8.107555,11.390050,6.285270,11.724253,7.230018
0.107,6.288704,5.615395,4.613743,5.744915,-2.459743,8.401516,4.615934,9.211531,5.963821,10.150274,4.611552,7.264398,6.613586,5.243663,158.139694,79.684288,58.992874,46.224289,9.299570,8.990290,8.718021,7.125634,8.913882,6.716284,9.346330,6.319604,10.468491,8.100364,11.385786,6.282800,11.720613,7.231146
0.108,6.287394,5.610870,4.605527,5.741055,-2.472355,8.405749,4.599463,9.246072,5.963821,10.140301,4.611591,7.256591,6.610966,5.238754,157.512283,79.443214,58.999355,46.042690,9.306716,9.039917,8.719584,7.124194,8.910872,6.706135,9.340218,6.306812,10.472490,8.093172,11.381523,6.280331,11.716973,7.232275
0.109,6.287119,5.606272,4.599315,5.737041,-2.483443,8.405531,4.587210,9.294179,5.964098,10.128408,4.611419,7.240716,6.610140,5.230591,156.755875,79.704651,58.850960,45.608627,9.318329,9.084897,8.719500,7.118198,8.906723,6.697840,9.340566,6.296908,10.480890,8.090164,11.379009,6.281140,11.709812,7.230487
0.110,6.286845,5.601674,4.593102,5.733027,-2.494531,8.405312,4.574958,9.342286,5.964375,10.116516,4.611247,7.224842,6.609314,5.222428,155.999466,79.966095,58.702560,45.174564,9.329941,9.129877,8.719416,7.112203,8.902575,6.689545,9.340914,6.287004,10.489290,8.087155,11.376495,6.281950,11.702650,7.228699
0.111,6.286571,5.597075,4.586890,5.729012,-2.505619,8.405093,4.562705,9.390393,5.964652,10.104624,4.611075,7.208967,6.608488,5.214265,155.243057,80.227539,58.554165,44.740501,9.341553,9.174856,8.719332,7.106207,8.898425,6.681249,9.341261,6.277100,10.497690,8.084146,11.373981,6.282759,11.695489,7.226912
0.112,6.286296,5.592477,4.580678,5.724997,-2.516707,8.404875,4.550452,9.438500,5.964929,10.092731,4.610903,7.193092,6.607662,5.206102,154.486649,80.488976,58.405769,44.306438,9.353166,9.219836,8.719248,7.100211,8.894276,6.672954,9.341609,6.267196,10.506090,8.081139,11.371468,6.283568,11.688328,7.225123
0.113,6.286564,5.587844,4.577122,5.720870,-2.526303,8.410682,4.543590,9.478609,5.965479,10.082305,4.610654,7.184296,6.607649,5.200147,154.447937,80.571182,58.275944,44.105526,9.359471,9.262413,8.717396,7.093058,8.892136,6.666283,9.342426,6.258253,10.512548,8.077175,11.369547,6.282440,11.686893,7.226379
0.114,6.286833,5.583211,4.573566,5.716742,-2.535898,8.416489,4.536728,9.518717,5.966030,10.071878,4.610404,7.175500,6.607635,5.194192,154.409241,80.653397,58.146118,43.904610,9.365776,9.304989,8.715543,7.085904,8.889996,6.659612,9.343245,6.249311,10.519006,8.073212,11.367625,6.281312,11.685457,7.227635
0.115,6.287101,5.578578,4.570010,5.712615,-2.545494,8.422296,4.529866,9.558825,5.966580,10.061451,4.610155,7.166703,6.607621,5.188237,154.370529,80.735603,58.016296,43.703697,9.372082,9.347565,8.713690,7.078751,8.887855,6.652940,9.344063,6.240369,10.525463,8.069247,11.365704,6.280185,11.684021,7.228891
0.116,6.287369,5.573946,4.566454,5.708487,-2.555089,8.428102,4.523004,9.598934,5.967131,10.051024,4.609905,7.157907,6.607608,5.182281,154.331818,80.817810,57.886471,43.502785,9.378387,9.390141,8.711838,7.071597,8.885715,6.646269,9.344880,6.231426,10.531921,8.065284,11.363783,6.279057,11.682586,7.230147
0.117,6.288770,5.569238,4.568730,5.704218,-2.563423,8.432701,4.525144,9.632423,5.967979,10.042122,4.612317,7.148330,6.609560,5.175284,154.852219,80.866638,57.783283,43.169254,9.374357,9.436386,8.712346,7.060390,8.889589,6.636205,9.346556,6.222217,10.543703,8.062546,11.364473,6.281687,11.680941,7.231420
0.118,6.290170,5.564529,4.571007,5.699949,-2.571758,8.437301,4.527285,9.665914,5.968827,10.033218,4.614729,7.138754,6.611512,5.168286,155.372620,80.915466,57.680096,42.835724,9.370327,9.482632,8.712854,7.049184,8.893463,6.626141,9.348231,6.213008,10.555484,8.059808,11.365164,6.284317,11.679296,7.232693
0.119,6.291570,5.559822,4.573283,5.695680,-2.580092,8.441900,4.529425,9.699404,5.969676,10.024316,4.617140,7.129177,6.613464,5.161289,155.893021,80.964287,57.576908,42.502190,9.366298,9.528876,8.713362,7.037977,8.897337,6.616076,9.349907,6.203798,10.567265,8.057070,11.365853,6.286947,11.677652,7.233966
0.120,6.292971,5.555114,4.575559,5.691411,-2.588427,8.446499,4.531565,9.732893,5.970524,10.015413,4.619552,7.119600,6.615417,5.154292,156.413422,81.013115,57.473721,42.168659,9.362267,9.575121,8.713870,7.026771,8.901212,6.606012,9.351583,6.194589,10.579046,8.054332,11.366544,6.289577,11.676007,7.235239
0.121,6.293863,5.550418,4.573234,5.687104,-2.595832,8.450130,4.529010,9.768590,5.970524,10.007326,4.617457,7.111961,6.617202,5.149495,155.869827,81.294022,57.323784,41.987915,9.358788,9.606516,8.716296,7.020952,8.901438,6.599365,9.355213,6.188508,10.586674,8.052201,11.366590,6.289739,11.676733,7.237546
0.122,6.294756,5.545722,4.570909,5.682798,-2.603237,8.453763,4.526455,9.804287,5.970524,9.999240,4.615362,7.104321,6.618988,5.144697,155.326233,81.574928,57.173851,41.807167,9.355308,9.637911,8.718721,7.015133,8.901665,6.592718,9.358844,6.182427,10.594300,8.050070,11.366638,6.289900,11.677458,7.239853
0.123,6.295650,5.541025,4.568583,5.678492,-2.610642,8.457396,4.523900,9.839983,5.970524,9.991154,4.613267,7.096682,6.620774,5.139900,154.782623,81.855835,57.023918,41.626419,9.351828,9.669306,8.721148,7.009315,8.901891,6.586071,9.362474,6.176346,10.601927,8.047939,11.366686,6.290062,11.678184,7.242160
0.124,6.296542,5.536329,4.566258,5.674186,-2.618048,8.461027,4.521344,9.875680,5.970524,9.983067,4.611173,7.089043,6.622560,5.135103,154.239029,82.136742,56.873981,41.445675,9.348348,9.700701,8.723574,7.003496,8.902117,6.579423,9.366105,6.170265,10.609554,8.045809,11.366733,6.290223,11.678909,7.244468
0.125,6.296101,5.531749,4.568507,5.669951,-2.624614,8.464935,4.523510,9.906714,5.970524,9.970533,4.613505,7.078978,6.621677,5.126744,153.549835,82.465919,56.772953,41.252388,9.339951,9.719728,8.725910,6.996107,8.900768,6.570945,9.366783,6.163064,10.619440,8.044024,11.366549,6.293738,11.678432,7.245696
0.126,6.295659,5.527169,4.570756,5.665718,-2.631181,8.468843,4.525675,9.937749,5.970524,9.958000,4.615837,7.068913,6.620794,5.118386,152.860657,82.795105,56.671925,41.059105,9.331553,9.738756,8.728248,6.988719,8.899420,6.562467,9.367460,6.155864,10.629326,8.042238,11.366364,6.297253,11.677957,7.246923
0.127,6.295218,5.522590,4.573005,5.661484,-2.637747,8.472752,4.527840,9.968783,5.970524,9.945468,4.618169,7.058848,6.619911,5.110027,152.171463,83.124283,56.570896,40.865822,9.323156,9.757784,8.730585,6.981330,8.898071,6.553988,9.368138,6.148663,10.639212,8.040454,11.366179,6.300767,11.677481,7.248152
0.128,6.294776,5.518010,4.575253,5.657249,-2.644313,8.476660,4.530005,9.999818,5.970524,9.932935,4.620502,7.048783,6.619029,5.101668,151.482269,83.453461,56.469868,40.672535,9.314759,9.776812,8.732922,6.973941,8.896723,6.545509,9.368816,6.141462,10.649097,8.038669,11.365995,6.304282,11.677004,7.249380
0.129,6.293938,5.513499,4.578885,5.653044,-2.650115,8.476848,4.537818,10.029278,5.970103,9.925940,4.619951,7.042603,6.617773,5.092457,150.835236,84.038055,56.293819,40.406017,9.316888,9.824086,8.733952,6.964381,8.896437,6.537267,9.373750,6.136703,10.658336,8.037842,11.366731,6.306243,11.677487,7.253745
0.130,6.293099,5.508988,4.582517,5.648839,-2.655916,8.477036,4.545631,10.058739,5.969683,9.918943,4.619401,7.036424,6.616516,5.083245,150.188202,84.622650,56.117775,40.139503,9.319016,9.871361,8.734982,6.954822,8.896150,6.529024,9.378683,6.131944,10.667574,8.037016,11.367466,6.308205,11.677971,7.258110
0.131,6.292261,5.504478,4.586148,5.644634,-2.661718,8.477224,4.553445,10.088200,5.969262,9.911947,4.618852,7.030244,6.615260,5.074033,149.541183,85.207245,55.941727,39.872986,9.321145,9.918636,8.736013,6.945262,8.895863,6.520782,9.383616,6.127185,10.676812,8.036189,11.368202,6.310166,11.678455,7.262475
0.132,6.291423,5.499968,4.589780,5.640429,-2.667519,8.477412,4.561258,10.117660,5.968841,9.904952,4.618301,7.024064,6.614004,5.064821,148.894150,85.791840,55.765678,39.606468,9.323274,9.965911,8.737043,6.935703,8.895576,6.512539,9.388550,6.122426,10.686050,8.035362,11.368937,6.312128,11.678939,7.266840
0.133,6.291350,5.495535,4.589400,5.636261,-2.672550,8.479056,4.557804,10.154083,5.968293,9.898300,4.620996,7.010918,6.614407,5.057563,148.110397,86.450195,55.704266,39.432152,9.325653,10.008945,8.736642,6.927109,8.893863,6.502312,9.390511,6.117087,10.695566,8.033819,11.371066,6.315188,11.680843,7.269891
0.134,6.291277,5.491102,4.589021,5.632093,-2.677581,8.480701,4.554350,10.190507,5.967745,9.891649,4.623692,6.997771,6.614809,5.050305,147.326645,87.108551,55.642853,39.257835,9.328032,10.051981,8.736240,6.918514,8.892149,6.492085,9.392470,6.111749,10.705081,8.032276,11.373194,6.318248,11.682747,7.272943
0.135,6.291204,5.486669,4.588642,5.627925,-2.682611,8.482346,4.550896,10.226931,5.967196,9.884997,4.626387,6.984625,6.615211,5.043047,146.542892,87.766914,55.581436,39.083519,9.330412,10.095016,8.735838,6.909920,8.890434,6.481858,9.394430,6.106411,10.714596,8.030733,11.375322,6.321309,11.684650,7.275994
0.136,6.291131,5.482236,4.588262,5.623757,-2.687642,8.483990,4.547442,10.263354,5.966649,9.878345,4.629082,6.971479,6.615613,5.035789,145.759140,88.425270,55.520023,38.909203,9.332791,10.138050,8.735436,6.901326,8.888721,6.471631,9.396391,6.101072,10.724112,8.029190,11.377451,6.324369,11.686555,7.279046
0.137,6.291259,5.477952,4.583539,5.619698,-2.691901,8.486120,4.537650,10.290545,5.965475,9.868301,4.629429,6.963774,6.617043,5.029264,145.638123,88.794266,55.422153,38.570755,9.328281,10.177512,8.733180,6.893055,8.888017,6.462388,9.397547,6.094034,10.733628,8.026467,11.378037,6.327024,11.684734,7.281835
0.138,6.291388,5.473669,4.578817,5.615639,-2.696160,8.488250,4.527858,10.317736,5.964301,9.858257,4.629776,6.956070,6.618473,5.022739,145.517090,89.163254,55.324284,38.232307,9.323771,10.216974,8.730923,6.884786,8.887312,6.453146,9.398703,6.086995,10.743145,8.023745,11.378624,6.329678,11.682913,7.284623
0.139,6.291515,5.469385,4.574094,5.611579,-2.700420,8.490379,4.518065,10.344926,5.963127,9.848213,4.630123,6.948365,6.619904,5.016214,145.396057,89.532242,55.226414,37.893860,9.319260,10.256437,8.728666,6.876515,8.886608,6.443903,9.399858,6.079957,10.752663,8.021021,11.379211,6.332332,11.681092,7.287412
0.140,6.291644,5.465101,4.569372,5.607520,-2.704679,8.492510,4.508273,10.372116,5.961954,9.838169,4.630470,6.940660,6.621334,5.009689,145.275040,89.901237,55.128544,37.555412,9.314750,10.295899,8.726410,6.868245,8.885904,6.434660,9.401014,6.072918,10.762179,8.018298,11.379798,6.334986,11.679272,7.290201
0.141,6.290849,5.460978,4.563680,5.603591,-2.708399,8.497337,4.498498,10.402197,5.960734,9.826608,4.628862,6.930371,6.620963,5.005959,144.981323,90.209938,54.930702,37.229641,9.310673,10.330530,8.724901,6.865209,8.885539,6.427223,9.404753,6.065893,10.772450,8.015621,11.379663,6.336928,11.678006,7.292022
0.142,6.290054,5.456853,4.557989,5.599664,-2.712119,8.502166,4.488723,10.432277,5.959515,9.815046,4.627254,6.920081,6.620593,5.002230,144.687607,90.518639,54.732857,36.903870,9.306597,10.365160,8.723392,6.862172,8.885174,6.419785,9.408491,6.058867,10.782721,8.012943,11.379526,6.338870,11.676741,7.293842
0.143,6.289259,5.452729,4.552297,5.595736,-2.715839,8.506994,4.478947,10.462357,5.958295,9.803485,4.625647,6.909791,6.620223,4.998500,144.393890,90.827339,54.535011,36.578094,9.302520,10.399790,8.721883,6.859135,8.884809,6.412349,9.412230,6.051842,10.792992,8.010265,11.379391,6.340812,11.675474,7.295663
0.144,6.288465,5.448606,4.546606,5.591807,-2.719559,8.511822,4.469172,10.492437,5.957076,9.791924,4.624039,6.899501,6.619853,4.994770,144.100174,91.136040,54.337170,36.252323,9.298443,10.434421,8.720374,6.856098,8.884444,6.404912,9.415968,6.044816,10.803263,8.007588,11.379255,6.342753,11.674209,7.297484
0.145,6.289104,5.444789,4.543063,5.588135,-2.722285,8.517475,4.461584,10.521927,5.956541,9.783540,4.624542,6.891790,6.621665,4.992369,144.094849,91.387108,54.223717,36.026241,9.298997,10.474919,8.720631,6.846856,8.885915,6.396210,9.417713,6.038131,10.812043,8.004427,11.379902,6.344522,11.674675,7.300163
