"Time","v2 Right CoP","v3 Left CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
6.435,4.367204,6.447315,5.809096,5.741023,1.223478,15.433208,4.584845,16.576523,6.249214,17.851788,4.149563,12.705111,6.645416,14.141703,175.824951,126.585449,18.291626,0.886567,8.255662,17.032173,8.722300,12.914303,9.204035,12.879791,9.721585,12.839190,11.854833,15.272525,11.221702,13.777205,11.644487,14.820400
6.436,4.357191,6.446749,5.809325,5.741616,1.216930,15.432414,4.584845,16.566429,6.248766,17.863907,4.129537,12.736826,6.644732,14.131428,176.844971,123.919968,18.202351,1.014255,8.255659,17.021671,8.744163,12.943387,9.227856,12.908301,9.733160,12.843535,11.856612,15.267103,11.222255,13.774206,11.644449,14.818795
6.437,4.352150,6.445996,5.809378,5.742040,1.210256,15.429108,4.585211,16.556202,6.247713,17.870525,4.119088,12.767826,6.644280,14.121168,172.266998,119.137543,17.870003,1.495166,8.255982,17.013325,8.760985,12.977900,9.261321,12.938988,9.741999,12.839266,11.867018,15.258967,11.223732,13.773682,11.644308,14.818573
6.438,4.347109,6.445244,5.809430,5.742464,1.203583,15.425800,4.585578,16.545975,6.246659,17.877144,4.108640,12.798826,6.643829,14.110909,167.689026,114.355125,17.537653,1.976077,8.256306,17.004978,8.777808,13.012411,9.294786,12.969673,9.750837,12.834995,11.877423,15.250832,11.225208,13.773157,11.644167,14.818351
6.439,4.342068,6.444492,5.809483,5.742888,1.196909,15.422493,4.585945,16.535749,6.245605,17.883762,4.098191,12.829825,6.643379,14.100649,163.111069,109.572708,17.205303,2.456988,8.256628,16.996632,8.794631,13.046924,9.328251,13.000360,9.759675,12.830725,11.887829,15.242696,11.226686,13.772634,11.644025,14.818129
6.440,4.337028,6.443740,5.809536,5.743312,1.190235,15.419187,4.586312,16.525522,6.244552,17.890381,4.087743,12.860826,6.642928,14.090389,158.533096,104.790283,16.872955,2.937899,8.256951,16.988285,8.811454,13.081436,9.361716,13.031046,9.768514,12.826455,11.898234,15.234560,11.228163,13.772109,11.643884,14.817906
6.441,4.331558,6.442331,5.809515,5.743655,1.183692,15.419578,4.585945,16.519152,6.242605,17.899546,4.077171,12.893885,6.642057,14.082092,158.982513,102.273727,17.126419,2.676183,8.255548,16.982315,8.840631,13.124823,9.379207,13.048985,9.770081,12.832102,11.892126,15.237389,11.229733,13.769825,11.644836,14.817359
6.442,4.326089,6.440922,5.809494,5.743999,1.177149,15.419969,4.585578,16.512783,6.240659,17.908710,4.066599,12.926944,6.641186,14.073794,159.431915,99.757164,17.379883,2.414467,8.254145,16.976343,8.869806,13.168209,9.396696,13.066923,9.771648,12.837749,11.886017,15.240216,11.231304,13.767541,11.645790,14.816813
6.443,4.320620,6.439513,5.809473,5.744341,1.170606,15.420360,4.585211,16.506413,6.238712,17.917875,4.056027,12.960003,6.640315,14.065496,159.881332,97.240601,17.633345,2.152751,8.252741,16.970371,8.898983,13.211596,9.414186,13.084862,9.773216,12.843396,11.879908,15.243044,11.232875,13.765257,11.646744,14.816265
6.444,4.315150,6.438105,5.809452,5.744685,1.164063,15.420751,4.584845,16.500042,6.236765,17.927040,4.045455,12.993062,6.639444,14.057199,160.330750,94.724045,17.886808,1.891036,8.251338,16.964401,8.928160,13.254983,9.431677,13.102800,9.774783,12.849043,11.873799,15.245872,11.234446,13.762973,11.647696,14.815718
6.445,4.315333,6.437314,5.809402,5.744998,1.157527,15.416147,4.585211,16.488644,6.235121,17.934664,4.045455,13.031439,6.639507,14.047213,159.824585,92.847084,18.171471,1.497452,8.247546,16.953407,8.942141,13.279785,9.443795,13.115541,9.773515,12.856058,11.865808,15.251481,11.234982,13.762632,11.648207,14.813478
6.446,4.315517,6.436522,5.809352,5.745312,1.150992,15.411544,4.585578,16.477245,6.233476,17.942287,4.045455,13.069817,6.639569,14.037227,159.318436,90.970123,18.456131,1.103868,8.243755,16.942413,8.956122,13.304588,9.455914,13.128281,9.772246,12.863073,11.857818,15.257090,11.235518,13.762291,11.648716,14.811238
6.447,4.315701,6.435731,5.809302,5.745626,1.144457,15.406940,4.585945,16.465849,6.231831,17.949909,4.045455,13.108193,6.639631,14.027241,158.812286,89.093170,18.740791,0.710285,8.239964,16.931417,8.970104,13.329391,9.468033,13.141021,9.770978,12.870089,11.849827,15.262699,11.236053,13.761950,11.649225,14.808998
