"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
0.084,6.130033,5.332365,4.328591,5.373486,-0.737482,15.954351,4.403152,17.556648,5.941642,17.062902,4.254031,14.647914,6.318423,12.922174,149.078613,95.739426,66.867912,36.450695,8.837440,18.290091,8.215899,15.152390,8.372869,14.667498,8.862887,14.239416,10.766009,16.021570,11.211296,14.797348,11.493616,15.752721
0.085,6.129411,5.330781,4.329101,5.371488,-0.730038,15.953691,4.400663,17.567549,5.941317,17.056425,4.257538,14.639952,6.317505,12.914490,148.628677,95.953522,66.787292,36.349453,8.836993,18.301384,8.218916,15.145774,8.374556,14.657832,8.865309,14.232205,10.771237,16.016529,11.212858,14.796633,11.494822,15.751614
0.086,6.128790,5.329197,4.329610,5.369489,-0.722594,15.953032,4.398174,17.578449,5.940992,17.049950,4.261045,14.631989,6.316587,12.906804,148.178741,96.167618,66.706680,36.248215,8.836546,18.312679,8.221932,15.139157,8.376242,14.648167,8.867731,14.224995,10.776466,16.011488,11.214420,14.795918,11.496027,15.750505
0.087,6.128169,5.327614,4.330119,5.367490,-0.715150,15.952371,4.395685,17.589350,5.940667,17.043472,4.264553,14.624026,6.315670,12.899118,147.728821,96.381721,66.626068,36.146973,8.836100,18.323973,8.224949,15.132541,8.377927,14.638500,8.870153,14.217784,10.781694,16.006447,11.215982,14.795204,11.497231,15.749397
0.088,6.127547,5.326030,4.330628,5.365491,-0.707706,15.951711,4.393196,17.600250,5.940342,17.036995,4.268060,14.616064,6.314752,12.891434,147.278885,96.595818,66.545448,36.045731,8.835653,18.335266,8.227966,15.125924,8.379613,14.628835,8.872575,14.210573,10.786922,16.001406,11.217545,14.794489,11.498437,15.748290
0.089,6.126070,5.324601,4.329656,5.363631,-0.699975,15.952972,4.393196,17.606853,5.938474,17.023630,4.266115,14.604501,6.313666,12.883288,147.233856,96.697044,66.606537,36.102470,8.829376,18.342396,8.229364,15.113199,8.379319,14.621825,8.873603,14.203199,10.791071,15.993778,11.219059,14.794930,11.500280,15.747029
0.090,6.124593,5.323172,4.328683,5.361771,-0.692244,15.954233,4.393196,17.613457,5.936606,17.010265,4.264171,14.592937,6.312580,12.875143,147.188843,96.798271,66.667625,36.159206,8.823098,18.349525,8.230762,15.100475,8.379025,14.614817,8.874631,14.195825,10.795219,15.986150,11.220574,14.795370,11.502123,15.745770
0.091,6.123116,5.321743,4.327711,5.359911,-0.684513,15.955494,4.393196,17.620058,5.934738,16.996901,4.262226,14.581373,6.311493,12.866997,147.143814,96.899498,66.728714,36.215942,8.816820,18.356655,8.232159,15.087750,8.378731,14.607807,8.875659,14.188450,10.799368,15.978521,11.222090,14.795811,11.503966,15.744509
0.092,6.121639,5.320314,4.326738,5.358051,-0.676782,15.956756,4.393196,17.626661,5.932870,16.983536,4.260281,14.569810,6.310407,12.858851,147.098785,97.000725,66.789803,36.272682,8.810543,18.363785,8.233557,15.075026,8.378437,14.600798,8.876687,14.181076,10.803516,15.970894,11.223604,14.796251,11.505810,15.743248
0.093,6.121609,5.319138,4.328383,5.356450,-0.669160,15.956746,4.394166,17.633173,5.932811,16.976776,4.262600,14.560608,6.310407,12.849886,146.677505,97.340553,66.862846,36.271637,8.809374,18.368017,8.233557,15.065688,8.378167,14.593665,8.879999,14.175448,10.808628,15.964495,11.227461,14.795527,11.509387,15.743715
0.094,6.121579,5.317962,4.330029,5.354848,-0.661539,15.956736,4.395137,17.639687,5.932751,16.970018,4.264919,14.551407,6.310407,12.840919,146.256226,97.680374,66.935898,36.270588,8.808205,18.372250,8.233557,15.056351,8.377897,14.586533,8.883312,14.169821,10.813740,15.958096,11.231318,14.794801,11.512964,15.744184
0.095,6.121549,5.316785,4.331673,5.353247,-0.653917,15.956726,4.396108,17.646198,5.932691,16.963261,4.267239,14.542205,6.310407,12.831954,145.834961,98.020203,67.008942,36.269539,8.807036,18.376480,8.233557,15.047014,8.377626,14.579399,8.886624,14.164192,10.818852,15.951696,11.235174,14.794075,11.516541,15.744652
0.096,6.121519,5.315609,4.333318,5.351646,-0.646295,15.956717,4.397078,17.652710,5.932631,16.956501,4.269558,14.533003,6.310407,12.822989,145.413681,98.360031,67.081985,36.268494,8.805867,18.380713,8.233557,15.037677,8.377357,14.572267,8.889936,14.158565,10.823964,15.945297,11.239031,14.793350,11.520118,15.745119
0.097,6.123264,5.314703,4.336756,5.350318,-0.638728,15.952030,4.402039,17.657177,5.932631,16.945433,4.271474,14.520574,6.313897,12.817068,145.144958,98.679314,66.965057,36.131279,8.814409,18.381409,8.234792,15.031841,8.376863,14.562132,8.892606,14.150839,10.828197,15.939932,11.240418,14.789478,11.521239,15.742488
0.098,6.125009,5.313798,4.340195,5.348991,-0.631161,15.947344,4.407000,17.661642,5.932631,16.934364,4.273389,14.508144,6.317387,12.811149,144.876251,98.998596,66.848122,35.994064,8.822950,18.382105,8.236027,15.026007,8.376369,14.551998,8.895275,14.143113,10.832430,15.934566,11.241806,14.785606,11.522362,15.739857
0.099,6.126754,5.312893,4.343633,5.347664,-0.623594,15.942657,4.411961,17.666107,5.932631,16.923298,4.275304,14.495714,6.320877,12.805229,144.607544,99.317871,66.731186,35.856850,8.831492,18.382801,8.237261,15.020172,8.375875,14.541863,8.897943,14.135387,10.836663,15.929199,11.243194,14.781735,11.523483,15.737226
0.100,6.128499,5.311987,4.347071,5.346336,-0.616027,15.937970,4.416921,17.670574,5.932631,16.912230,4.277220,14.483285,6.324367,12.799309,144.338821,99.637154,66.614258,35.719635,8.840034,18.383497,8.238496,15.014337,8.375382,14.531729,8.900613,14.127662,10.840897,15.923834,11.244581,14.777864,11.524605,15.734595
0.101,6.129473,5.311361,4.346798,5.345282,-0.608334,15.936316,4.416921,17.679716,5.932476,16.905293,4.276674,14.477062,6.326471,12.795564,144.229446,99.807327,66.605682,35.620087,8.852040,18.397755,8.238496,15.008778,8.378233,14.525393,8.905321,14.122272,10.846576,15.918823,11.249084,14.775124,11.528629,15.735410
0.102,6.130447,5.310735,4.346525,5.344226,-0.600640,15.934664,4.416921,17.688858,5.932320,16.898355,4.276129,14.470840,6.328574,12.791819,144.120056,99.977509,66.597099,35.520542,8.864046,18.412010,8.238496,15.003218,8.381084,14.519055,8.910030,14.116882,10.852255,15.913812,11.253588,14.772385,11.532654,15.736224
0.103,6.131421,5.310109,4.346252,5.343171,-0.592946,15.933010,4.416921,17.697998,5.932164,16.891418,4.275583,14.464617,6.330678,12.788073,144.010681,100.147682,66.588516,35.420998,8.876051,18.426268,8.238496,14.997658,8.383935,14.512718,8.914739,14.111492,10.857933,15.908800,11.258091,14.769646,11.536677,15.737039
0.104,6.132395,5.309483,4.345979,5.342116,-0.585253,15.931356,4.416921,17.707140,5.932009,16.884481,4.275037,14.458394,6.332782,12.784328,143.901306,100.317856,66.579941,35.321449,8.888057,18.440525,8.238496,14.992099,8.386786,14.506382,8.919447,14.106102,10.863612,15.903790,11.262594,14.766906,11.540702,15.737853
0.105,6.135135,5.309094,4.346242,5.341278,-0.577188,15.931640,4.416054,17.718513,5.932009,16.878174,4.276431,14.451288,6.338262,12.776751,143.148468,100.925491,66.591934,35.270195,8.894601,18.452669,8.240730,14.982745,8.388959,14.495085,8.921572,14.103202,10.866837,15.900957,11.264664,14.767171,11.542011,15.738550
0.106,6.137876,5.308706,4.346506,5.340440,-0.569124,15.931923,4.415186,17.729887,5.932009,16.871864,4.277825,14.444183,6.343741,12.769173,142.395615,101.533134,66.603920,35.218937,8.901144,18.464813,8.242965,14.973392,8.391132,14.483787,8.923697,14.100302,10.870062,15.898125,11.266734,14.767437,11.543322,15.739248
0.107,6.140615,5.308318,4.346769,5.339602,-0.561059,15.932205,4.414318,17.741261,5.932009,16.865555,4.279220,14.437078,6.349222,12.761596,141.642761,102.140778,66.615906,35.167679,8.907688,18.476957,8.245199,14.964038,8.393306,14.472488,8.925822,14.097403,10.873287,15.895292,11.268805,14.767702,11.544631,15.739946
0.108,6.143355,5.307930,4.347032,5.338764,-0.552995,15.932488,4.413451,17.752634,5.932009,16.859247,4.280613,14.429972,6.354702,12.754019,140.889923,102.748413,66.627899,35.116425,8.914232,18.489101,8.247434,14.954684,8.395479,14.461191,8.927947,14.094502,10.876512,15.892460,11.270874,14.767967,11.545940,15.740644
0.109,6.145815,5.307779,4.343678,5.338164,-0.544933,15.930758,4.407906,17.756779,5.932878,16.850397,4.279451,14.418939,6.358752,12.749765,140.724426,103.190842,66.721008,35.053673,8.913460,18.500820,8.247434,14.941182,8.396787,14.448087,8.929004,14.087046,10.878517,15.883719,11.272581,14.763719,11.545626,15.737131
0.110,6.148275,5.307629,4.340324,5.337564,-0.536871,15.929028,4.402361,17.760923,5.933749,16.841545,4.278289,14.407906,6.362802,12.745512,140.558914,103.633278,66.814125,34.990921,8.912687,18.512539,8.247434,14.927680,8.398094,14.434982,8.930059,14.079590,10.880522,15.874979,11.274288,14.759470,11.545311,15.733618
0.111,6.150735,5.307478,4.336971,5.336964,-0.528809,15.927298,4.396816,17.765068,5.934619,16.832695,4.277126,14.396873,6.366852,12.741260,140.393402,104.075714,66.907242,34.928173,8.911914,18.524258,8.247434,14.914178,8.399401,14.421878,8.931116,14.072133,10.882527,15.866238,11.275995,14.755221,11.544995,15.730105
0.112,6.153195,5.307328,4.333617,5.336364,-0.520747,15.925567,4.391271,17.769213,5.935489,16.823845,4.275964,14.385839,6.370902,12.737006,140.227905,104.518143,67.000351,34.865421,8.911141,18.535976,8.247434,14.900676,8.400708,14.408773,8.932173,14.064676,10.884533,15.857497,11.277702,14.750973,11.544681,15.726593
0.113,6.155438,5.307383,4.333979,5.335941,-0.512167,15.925240,4.391271,17.773537,5.935489,16.816322,4.276687,14.377810,6.375387,12.736530,140.327820,104.895439,66.804207,34.604538,8.908025,18.538931,8.245081,14.890285,8.403301,14.398069,8.936258,14.058332,10.890462,15.854753,11.279702,14.749205,11.545048,15.725204
0.114,6.157681,5.307438,4.334340,5.335518,-0.503587,15.924911,4.391271,17.777859,5.935489,16.808800,4.277409,14.369779,6.379873,12.736055,140.427750,105.272736,66.608063,34.343658,8.904907,18.541885,8.242729,14.879895,8.405893,14.387364,8.940344,14.051990,10.896391,15.852011,11.281702,14.747437,11.545414,15.723816
0.115,6.159924,5.307493,4.334701,5.335094,-0.495007,15.924583,4.391271,17.782181,5.935489,16.801275,4.278131,14.361748,6.384358,12.735579,140.527679,105.650032,66.411919,34.082775,8.901791,18.544838,8.240377,14.869505,8.408486,14.376659,8.944429,14.045647,10.902319,15.849268,11.283703,14.745669,11.545781,15.722427
0.116,6.162166,5.307549,4.335062,5.334671,-0.486427,15.924256,4.391271,17.786505,5.935489,16.793753,4.278853,14.353718,6.388844,12.735104,140.627594,106.027328,66.215775,33.821892,8.898674,18.547792,8.238025,14.859115,8.411079,14.365955,8.948515,14.039303,10.908248,15.846524,11.285703,14.743901,11.546148,15.721039
0.117,6.165796,5.307971,4.335584,5.334610,-0.477752,15.919381,4.391533,17.793213,5.935438,16.783627,4.279634,14.344763,6.396154,12.741512,139.916656,106.594208,65.977661,33.556736,8.892374,18.551121,8.238025,14.845901,8.408850,14.352970,8.951408,14.031102,10.912874,15.842490,11.286142,14.739725,11.545424,15.717108
0.118,6.169427,5.308393,4.336105,5.334548,-0.469076,15.914505,4.391795,17.799919,5.935388,16.773500,4.280415,14.335808,6.403465,12.747921,139.205719,107.161095,65.739548,33.291580,8.886074,18.554449,8.238025,14.832687,8.406619,14.339985,8.954301,14.022902,10.917501,15.838456,11.286583,14.735550,11.544699,15.713176
0.119,6.173057,5.308814,4.336627,5.334486,-0.460400,15.909630,4.392057,17.806627,5.935338,16.763374,4.281196,14.326852,6.410776,12.754330,138.494781,107.727982,65.501427,33.026428,8.879773,18.557777,8.238025,14.819473,8.404388,14.327001,8.957193,14.014702,10.922128,15.834422,11.287024,14.731374,11.543973,15.709244
0.120,6.176687,5.309236,4.337148,5.334424,-0.451725,15.904755,4.392320,17.813335,5.935287,16.753248,4.281977,14.317897,6.418087,12.760738,137.783844,108.294861,65.263313,32.761272,8.873473,18.561106,8.238025,14.806259,8.402159,14.314015,8.960087,14.006501,10.926754,15.830388,11.287463,14.727198,11.543248,15.705313
0.121,6.184699,5.309707,4.339655,5.334404,-0.442918,15.906578,4.395379,17.816940,5.934816,16.747574,4.283932,14.304854,6.434580,12.779179,137.332581,108.599472,65.027969,32.553795,8.874755,18.565453,8.239890,14.795318,8.403849,14.303517,8.963924,13.998996,10.933481,15.827069,11.288593,14.727427,11.544115,15.704226
0.122,6.192710,5.310178,4.342163,5.334384,-0.434111,15.908401,4.398439,17.820545,5.934346,16.741901,4.285887,14.291811,6.451074,12.797618,136.881317,108.904083,64.792618,32.346321,8.876038,18.569801,8.241756,14.784376,8.405539,14.293018,8.967762,13.991490,10.940208,15.823750,11.289722,14.727655,11.544981,15.703140
0.123,6.200721,5.310649,4.344670,5.334363,-0.425304,15.910226,4.401499,17.824152,5.933876,16.736229,4.287842,14.278769,6.467567,12.816057,136.430054,109.208702,64.557274,32.138844,8.877319,18.574150,8.243622,14.773435,8.407228,14.282520,8.971601,13.983985,10.946936,15.820431,11.290853,14.727884,11.545847,15.702053
0.124,6.208733,5.311120,4.347178,5.334343,-0.416497,15.912049,4.404558,17.827757,5.933405,16.730555,4.289797,14.265726,6.484060,12.834497,135.978790,109.513313,64.321930,31.931368,8.878601,18.578497,8.245487,14.762493,8.408917,14.272022,8.975438,13.976480,10.953663,15.817112,11.291983,14.728113,11.546714,15.700967
0.125,6.217152,5.311604,4.347244,5.334332,-0.407614,15.910222,4.404558,17.839661,5.933405,16.719671,4.289929,14.255531,6.500898,12.857610,135.991577,109.669113,64.254311,31.767464,8.877443,18.581347,8.246062,14.755523,8.411590,14.263872,8.976728,13.971080,10.955622,15.812860,11.292524,14.724447,11.545571,15.698116
0.126,6.225571,5.312088,4.347310,5.334321,-0.398731,15.908395,4.404558,17.851566,5.933405,16.708786,4.290062,14.245337,6.517736,12.880722,136.004364,109.824921,64.186691,31.603559,8.876286,18.584198,8.246637,14.748552,8.414263,14.255721,8.978020,13.965681,10.957581,15.808609,11.293066,14.720782,11.544428,15.695265
0.127,6.233990,5.312572,4.347376,5.334310,-0.389848,15.906568,4.404558,17.863470,5.933405,16.697903,4.290195,14.235144,6.534574,12.903834,136.017136,109.980721,64.119072,31.439655,8.875128,18.587048,8.247212,14.741581,8.416935,14.247570,8.979311,13.960281,10.959539,15.804357,11.293608,14.717117,11.543285,15.692413
0.128,6.242409,5.313056,4.347443,5.334299,-0.380965,15.904740,4.404558,17.875374,5.933405,16.687019,4.290327,14.224949,6.551412,12.926947,136.029922,110.136520,64.051453,31.275751,8.873970,18.589897,8.247787,14.734611,8.419607,14.239420,8.980601,13.954882,10.961498,15.800105,11.294149,14.713451,11.542143,15.689563
0.129,6.252425,5.313535,4.346910,5.334276,-0.371981,15.903627,4.404182,17.881454,5.929286,16.674639,4.289639,14.216440,6.575565,12.940627,136.608459,109.984581,63.576096,30.836506,8.872871,18.592224,8.248900,14.723879,8.424795,14.230701,8.986246,13.944896,10.970626,15.797830,11.294764,14.711691,11.542391,15.688669
0.130,6.262442,5.314014,4.346379,5.334254,-0.362997,15.902514,4.403807,17.887537,5.925166,16.662258,4.288951,14.207932,6.599719,12.954308,137.187012,109.832642,63.100735,30.397259,8.871773,18.594549,8.250013,14.713146,8.429984,14.221982,8.991891,13.934910,10.979753,15.795554,11.295378,14.709930,11.542639,15.687777
0.131,6.272459,5.314493,4.345847,5.334232,-0.354013,15.901402,4.403431,17.893620,5.921046,16.649876,4.288263,14.199424,6.623872,12.967987,137.765564,109.680695,62.625374,29.958014,8.870674,18.596874,8.251125,14.702415,8.435173,14.213263,8.997536,13.924925,10.988881,15.793279,11.295993,14.708169,11.542888,15.686884
0.132,6.282475,5.314971,4.345315,5.334210,-0.345029,15.900289,4.403055,17.899700,5.916926,16.637495,4.287575,14.190915,6.648025,12.981668,138.344101,109.528755,62.150017,29.518768,8.869576,18.599201,8.252238,14.691683,8.440361,14.204544,9.003181,13.914939,10.998009,15.791003,11.296607,14.706409,11.543136,15.685990
0.133,6.289819,5.315368,4.344458,5.334104,-0.336025,15.900277,4.403055,17.907928,5.916926,16.627920,4.285860,14.182095,6.662713,13.002648,138.537598,109.503136,61.703518,29.221798,8.864342,18.604237,8.252238,14.678303,8.442194,14.196342,9.006760,13.906343,11.004330,15.789353,11.295490,14.703708,11.543430,15.682856
0.134,6.297163,5.315763,4.343600,5.333998,-0.327021,15.900267,4.403055,17.916157,5.916926,16.618347,4.284145,14.173275,6.677401,13.023628,138.731110,109.477524,61.257019,28.924828,8.859108,18.609274,8.252238,14.664923,8.444027,14.188139,9.010338,13.897749,11.010650,15.787704,11.294374,14.701008,11.543724,15.679722
0.135,6.304507,5.316159,4.342743,5.333892,-0.318017,15.900255,4.403055,17.924385,5.916926,16.608772,4.282431,14.164454,6.692088,13.044609,138.924622,109.451904,60.810516,28.627855,8.853875,18.614311,8.252238,14.651542,8.445859,14.179935,9.013916,13.889153,11.016970,15.786055,11.293259,14.698307,11.544019,15.676587
0.136,6.311851,5.316556,4.341886,5.333786,-0.309014,15.900244,4.403055,17.932613,5.916926,16.599197,4.280716,14.155634,6.706776,13.065590,139.118118,109.426285,60.364017,28.330885,8.848641,18.619347,8.252238,14.638162,8.447692,14.171733,9.017495,13.880558,11.023291,15.784405,11.292142,14.695606,11.544313,15.673452
0.137,6.319453,5.316812,4.343928,5.333544,-0.300080,15.895771,4.405792,17.934446,5.919384,16.590195,4.282065,14.147938,6.719523,13.093894,139.960449,109.246857,60.469181,28.402199,8.845713,18.624691,8.251553,14.624500,8.449103,14.162912,9.015304,13.870777,11.022575,15.772844,11.290532,14.692215,11.543598,15.672536
0.138,6.327055,5.317069,4.345971,5.333302,-0.291147,15.891298,4.408529,17.936279,5.921841,16.581190,4.283413,14.140242,6.732269,13.122198,140.802765,109.067429,60.574341,28.473515,8.842785,18.630035,8.250867,14.610838,8.450516,14.154091,9.013112,13.860996,11.021860,15.761283,11.288922,14.688824,11.542884,15.671619
0.139,6.334657,5.317325,4.348014,5.333061,-0.282214,15.886827,4.411267,17.938114,5.924298,16.572186,4.284762,14.132545,6.745016,13.150501,141.645081,108.888008,60.679504,28.544828,8.839857,18.635382,8.250181,14.597176,8.451927,14.145269,9.010921,13.851216,11.021146,15.749722,11.287313,14.685432,11.542170,15.670702
0.140,6.342259,5.317582,4.350057,5.332819,-0.273281,15.882354,4.414004,17.939947,5.926756,16.563183,4.286110,14.124848,6.757763,13.178805,142.487411,108.708580,60.784668,28.616142,8.836928,18.640726,8.249496,14.583514,8.453339,14.136449,9.008729,13.841435,11.020431,15.738161,11.285703,14.682041,11.541454,15.669785
0.141,6.345119,5.317776,4.351627,5.332505,-0.264153,15.885427,4.418295,17.946270,5.926756,16.555206,4.284960,14.114281,6.763482,13.208261,143.271683,108.714996,61.462322,29.156052,8.839642,18.648750,8.249496,14.571609,8.455082,14.130497,9.002996,13.837953,11.013077,15.724392,11.285884,14.679348,11.541628,15.667356
0.142,6.347978,5.317971,4.353198,5.332191,-0.255024,15.888502,4.422586,17.952593,5.926756,16.547228,4.283810,14.103712,6.769200,13.237717,144.055954,108.721420,62.139977,29.695961,8.842355,18.656773,8.249496,14.559706,8.456826,14.124546,8.997263,13.834469,11.005723,15.710623,11.286064,14.676655,11.541801,15.664927
0.143,6.350838,5.318165,4.354768,5.331876,-0.245896,15.891577,4.426878,17.958916,5.926756,16.539249,4.282659,14.093143,6.774919,13.267173,144.840225,108.727844,62.817631,30.235870,8.845068,18.664795,8.249496,14.547802,8.458570,14.118595,8.991529,13.830986,10.998369,15.696854,11.286245,14.673961,11.541976,15.662498
0.144,6.353697,5.318360,4.356339,5.331562,-0.236768,15.894650,4.431169,17.965239,5.926756,16.531273,4.281508,14.082576,6.780637,13.296629,145.624496,108.734261,63.495285,30.775780,8.847781,18.672819,8.249496,14.535897,8.460314,14.112643,8.985797,13.827503,10.991015,15.683084,11.286427,14.671268,11.542150,15.660069
0.145,6.355145,5.318532,4.358942,5.331191,-0.227029,15.892505,4.433501,17.971096,5.926239,16.521864,4.284383,14.073824,6.784052,13.316286,144.890686,108.968346,60.669533,28.297741,8.854502,18.687119,8.248723,14.519764,8.464296,14.094200,9.015374,13.804111,11.033800,15.700079,11.286885,14.669445,11.541666,15.659126
