"Time","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39 FRx (cm)","38 FLy (cm)","37 FLx (cm)","36 HRy (cm)","35 HRx (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","801 toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
6.26,0,0,7.343445,1.364366,5.417556,17.207903,4.396110,18.752974,6.500039,18.517082,4.240357,14.936183,6.911543,13.851172,144.859604,0,58.383068,100.289246,81.222931,8.649528,14.172260,8.133074,-11.436619,15.435327,8.195301,14.829538,8.856565,14.068933,9.394171,15.786741,10.882704,15.601630,10.853069,16.607094,0,-0.01636,0.00409,-0.01985,-0.01297,0.00861,-0.01472,0.00565,0.00306,1.47771,0.10766,3.27694
6.27,0,0,7.348266,1.361384,5.352720,17.274595,4.264666,19.205162,6.513707,18.439919,4.242680,14.845688,6.865853,14.286036,137.739548,0,61.753273,97.687073,82.788681,7.614321,17.132360,8.166524,-12.198778,15.325630,8.232828,14.707924,8.970884,14.052265,9.386719,15.803464,10.879354,15.655248,10.851956,16.673607,0,-0.01716,0.00430,-0.02010,-0.01042,0.00834,-0.01282,0.00513,0.00226,1.47934,0.10851,3.27731
6.28,0,0,7.344675,1.350145,5.334829,17.318159,4.152362,19.492918,6.492449,18.322929,4.247980,14.717617,6.736280,14.654416,131.229172,0,64.633308,97.375771,86.690475,6.762328,14.540409,8.168657,-10.527165,15.188237,8.219412,14.622619,9.022924,14.036642,9.358205,15.805138,10.855624,15.717242,10.856500,16.725510,0,-0.01790,0.00398,-0.01993,-0.01508,0.00745,-0.01131,0.00606,0.00316,1.47533,0.10836,3.27738
6.29,0,0,7.349842,1.349425,5.335960,17.362434,3.988249,19.708082,6.491938,18.231922,4.264209,14.636492,6.656018,15.115551,125.235825,0,67.102013,97.370552,89.998055,5.898314,20.038372,8.193231,-11.610036,15.107034,8.229157,14.545206,9.062689,14.032785,9.334423,15.812033,10.833995,15.777668,10.857094,16.787146,0,-0.01636,0.00330,-0.02034,-0.01024,0.00760,-0.01195,0.00677,0.00255,1.47905,0.10513,3.27764
6.30,0,0,7.352865,1.339100,5.336492,17.379255,3.865208,19.771727,6.490577,18.145580,4.255263,14.516458,6.736936,15.494857,119.248436,0,70.701775,96.563431,93.644760,8.160956,20.418894,8.190745,-10.990329,14.976094,8.227905,14.431574,9.119925,14.009123,9.309464,15.799103,10.809400,15.812688,10.864302,16.818008,0,-0.01780,0.00528,-0.01987,-0.01530,0.00795,-0.01309,0.00545,0.00145,1.47743,0.11012,3.27752
6.31,0,0,7.343122,1.359581,5.327452,17.418413,3.786302,19.736462,6.463702,18.046045,4.252009,14.441421,6.780588,15.953650,121.100304,0,70.778008,95.643906,97.061424,8.073929,20.549847,8.174540,-8.532342,14.885123,8.254285,14.367612,9.187473,13.984127,9.285419,15.781331,10.783922,15.847398,10.863176,16.846342,0,-0.01693,0.00370,-0.01966,-0.02285,0.00714,-0.01353,0.00570,0.00245,1.47693,0.10780,3.27770
6.32,0,0,7.343606,1.377975,5.313618,17.461176,3.794806,19.659458,6.439662,17.979485,4.276096,14.359934,6.781997,16.151428,118.733932,0,71.823059,93.512032,99.764359,8.020193,20.450106,8.169727,-8.834708,14.800750,8.261998,14.317923,9.267061,13.992969,9.258867,15.792940,10.755616,15.891642,10.860106,16.887222,0,-0.01727,0.00140,-0.02159,-0.00038,0.00792,-0.01353,0.00529,0.00270,1.47860,0.11043,3.27745
6.33,0,0,7.331674,1.394822,5.278899,17.512344,3.794933,19.524282,6.432925,17.902601,4.278114,14.240438,6.758555,16.525654,117.714851,0,76.592476,91.873726,102.434052,8.007839,20.311262,8.166632,-10.894022,14.704534,8.312835,14.220201,9.319608,14.025798,9.241513,15.824080,10.737169,15.938124,10.878193,16.932056,0,-0.01735,0.00443,-0.02079,-0.01345,0.00803,-0.01387,0.00555,0.00255,1.47876,0.10871,3.27716
6.34,0,0,7.367644,1.345456,5.224545,17.537302,3.776788,19.423796,6.396256,17.799528,4.313726,14.167307,6.687902,16.684727,113.716072,0,83.737396,91.046791,104.388878,8.029436,20.221039,8.157625,-10.968359,14.583549,8.348723,14.085693,9.346539,14.038325,9.235227,15.834880,10.730410,15.954976,10.904154,16.961205,0,-0.01636,0.00291,-0.02027,-0.01600,0.00801,-0.01270,0.00489,0.00263,1.47950,0.10569,3.27712
6.35,0,0,7.342165,1.291720,5.181939,17.561649,3.787810,19.338924,6.119495,19.755325,4.320210,14.089311,6.662152,16.589106,107.282280,0,90.140976,90.910164,105.477768,8.034472,20.112638,8.196321,-9.832774,14.482164,8.393627,13.986673,9.378130,14.062922,9.243550,15.857883,10.737370,15.993778,10.920949,17.005981,0,-0.01708,0.00327,-0.01938,-0.01434,0.00926,-0.01166,0.00618,0.00198,1.47877,0.10957,3.27716
6.36,0,0,7.339492,1.283181,5.144395,17.554686,3.796991,19.217310,6.257960,17.906202,4.294565,14.009390,6.662251,16.526680,100.327217,0,96.907219,89.389198,105.221573,8.031529,20.012781,8.200998,-7.673239,14.386317,8.406367,13.892344,9.417358,14.111810,9.249840,15.903996,10.744733,16.027666,10.930193,17.029066,0,-0.01847,0.00358,-0.02060,-0.01385,0.00662,-0.01382,0.00570,-0.00301,1.47712,0.10798,3.27741
6.37,0,1,7.336451,1.279124,5.126144,17.596390,3.801061,19.142702,6.176718,18.315887,4.276435,13.951195,6.686363,16.457148,101.398239,0,100.773819,86.607285,101.962326,8.047191,19.937885,8.209034,-2.723983,14.334877,8.474027,13.846631,9.496569,14.172842,9.279699,15.959720,10.776819,16.052002,10.924551,17.047983,0,-0.01526,-0.00634,-0.02996,-0.01255,0.00833,-0.00970,0.00473,-0.00048,1.47816,0.10959,3.27689
6.38,0,0,7.337656,1.280552,5.134037,17.653036,3.812926,19.029148,6.021819,18.802357,4.207948,14.123518,6.713799,16.373648,156.038849,0,86.971977,85.580132,99.315010,8.040408,19.851099,8.160335,13.236710,14.329729,8.601527,14.136530,9.580524,14.226969,9.322041,16.008245,10.818656,16.108616,10.911112,17.072617,0,-0.01283,-0.00097,-0.03270,-0.01326,0.00749,-0.01331,0.00609,0.00299,1.47930,0.10959,3.27701
6.39,0,0,7.364669,1.241025,5.150787,17.663597,3.810756,18.921885,5.866395,19.236408,4.263238,14.576515,6.724246,16.313431,152.056198,0,62.784374,82.575378,91.653046,8.030613,19.736090,8.285510,51.806534,14.645905,8.774771,14.697213,9.507346,14.402516,9.342907,16.194988,10.841699,16.137856,10.905576,17.090261,0,-0.01619,0.00567,-0.01156,-0.01071,0.00881,-0.01577,0.00513,0.00279,1.47925,0.11162,3.27713
6.40,0,0,7.360749,1.228373,5.143195,17.670305,3.827295,18.804789,5.737545,19.642130,4.292629,15.141110,6.738451,16.245268,160.663269,0,42.448437,83.530212,87.411476,8.039168,19.613705,8.306896,50.295898,15.257879,8.800970,15.101586,9.408410,14.474079,9.357468,16.273294,10.852099,16.146526,10.889631,17.097713,0,-0.01855,0.00365,-0.02113,-0.01281,0.00893,-0.01248,0.00544,0.00445,1.47740,0.10967,3.27725
6.41,0,0,7.359377,1.213527,5.121136,17.691868,3.840940,18.682583,6.144131,9.375697,4.278493,15.473725,6.775359,16.165115,164.753357,0,37.089493,86.163017,83.995277,8.029390,19.530079,8.266884,47.791023,15.761559,8.670403,15.386376,9.174232,14.573205,9.338902,16.365557,10.819875,16.128710,10.871758,17.092508,0,-0.01669,0.00443,-0.01937,-0.01356,0.00688,-0.01204,0.00582,0.00268,1.47822,0.11112,3.27728
6.42,0,0,7.357765,1.234741,5.112634,17.741901,3.842257,18.586077,6.489779,0.140012,4.164502,15.779041,6.777210,16.041359,168.284637,0,38.859020,92.043983,74.350693,8.030423,19.436899,8.185576,41.036129,16.204844,8.486422,15.645599,8.682970,14.984734,9.365807,16.650028,10.773048,16.130821,10.849688,17.082918,0,-0.01747,0.00356,-0.02180,-0.01329,0.00711,-0.01290,0.00657,0.00195,1.47673,0.10933,3.27791
6.43,0,0,7.348873,1.251833,5.126310,17.779263,3.851079,18.473022,6.488958,0.134823,4.141254,15.967483,6.794230,15.959963,169.455032,0,35.816719,93.613045,71.064774,8.021887,19.313650,8.200726,26.503845,16.570393,8.387106,15.995511,8.492252,15.183075,9.351775,16.764563,10.712031,16.132847,10.810966,17.078058,0,-0.01772,0.00358,-0.01929,-0.01416,0.00844,-0.01178,0.00650,0.00227,1.47833,0.11165,3.27762
6.44,0,0,7.360884,1.238967,5.115944,17.825445,3.851199,18.374868,6.496590,0.133223,4.179518,16.214222,6.808623,15.921670,171.024124,0,38.459671,90.554802,66.862358,8.004129,19.183815,8.151623,11.038572,16.765509,8.343702,16.155905,8.457908,15.340355,9.371033,16.891493,10.670849,16.143171,10.783146,17.086000,0,-0.01826,0.00276,-0.02066,-0.01326,0.00814,-0.01187,0.00606,0.00370,1.47856,0.10913,3.27684
6.45,0,0,7.368884,1.272263,5.108253,17.833982,3.841413,18.293989,6.487372,0.136581,4.234228,16.382799,6.847385,15.886798,175.321396,0,40.190750,87.951302,62.821342,7.993518,18.991804,8.219576,5.427177,16.793001,8.325564,16.270357,8.415365,15.518960,9.407183,17.021053,10.628582,16.150316,10.767034,17.098642,0,-0.01790,0.00250,-0.02067,-0.01463,0.00853,-0.01319,0.00564,0.00260,1.47823,0.11064,3.27720
6.46,0,0,7.358169,1.285954,5.102575,17.810123,3.843668,18.200983,6.762522,16.028433,4.198177,16.574858,6.880672,15.803561,175.995636,0,49.247875,86.900986,58.724167,7.991825,18.881824,8.182767,15.462446,16.831276,8.238134,16.376949,8.373015,15.707087,9.477817,17.128077,10.610496,16.144714,10.773085,17.097120,0,-0.01826,0.00291,-0.01920,-0.01767,0.00870,-0.01303,0.00511,0.00215,1.47907,0.10861,3.27719
6.47,1,0,7.371106,1.286084,5.104034,17.784578,3.840014,18.091459,5.533483,20.088779,4.172392,16.614248,6.887225,15.716322,174.094894,0,53.445026,88.965424,58.575859,7.981359,18.778019,8.062078,11.669361,17.107964,8.119989,16.601591,8.281137,15.795150,9.488949,17.129698,10.582741,16.103251,10.777999,17.041590,0,-0.01890,0.00362,-0.02174,-0.01452,0.00847,-0.01336,0.00544,0.00279,1.47657,0.10912,3.27691
6.48,0,0,7.379352,1.287541,5.100681,17.749754,3.850476,18.004549,5.545956,19.982340,4.172096,16.487728,6.853720,15.582455,171.588058,0,54.125271,88.804367,59.368279,7.971213,18.668598,8.050931,-4.648956,17.106413,8.096576,16.476910,8.268165,15.706672,9.462443,17.053402,10.563708,16.034969,10.769390,16.991905,0,-0.01816,0.00272,-0.02010,-0.01827,0.00696,-0.01195,0.00519,0.00349,1.47763,0.11186,3.27759
6.49,0,0,7.390617,1.299759,5.099316,17.697662,3.843084,17.922283,5.602641,19.894857,4.177066,16.386936,6.831503,15.443144,168.501129,0,54.503292,88.642342,59.958874,7.985839,18.575632,8.056728,-9.673778,17.019783,8.088423,16.395061,8.289019,15.613905,9.448431,16.990755,10.572573,15.997680,10.767271,16.961796,0,-0.01812,0.00352,-0.02028,-0.01176,0.00862,-0.01187,0.00502,0.00308,1.47833,0.11190,3.27757
6.50,0,0,7.369615,1.341610,5.074038,17.652458,3.848645,17.832106,5.585611,19.800039,4.178661,16.285965,6.806047,15.243347,172.370865,0,51.953850,89.777573,62.055508,7.986639,18.470825,8.044910,-11.236146,16.901283,8.104183,16.296249,8.287714,15.515248,9.413876,16.919439,10.580381,15.976438,10.765194,16.926548,0,-0.01801,0.00329,-0.01935,-0.00931,0.00801,-0.01208,0.00535,0.00193,1.47814,0.10993,3.27799
6.51,0,0,7.316273,1.353883,5.062922,17.631758,3.843524,17.786966,5.612635,19.682732,4.182433,16.165661,6.803829,15.169523,172.169205,0,49.479332,91.407707,65.276543,7.993752,18.397406,8.064673,-10.989296,16.791492,8.113302,16.185266,8.288713,15.388595,9.373507,16.824919,10.592293,15.950601,10.774188,16.892418,0,-0.01835,0.00331,-0.02089,-0.01434,0.00701,-0.01312,0.00531,0.00365,1.47869,0.11096,3.27787
6.52,0,0,7.354344,1.317592,5.051909,17.609604,3.838720,17.762732,5.602609,19.531830,4.186468,16.067076,6.815232,15.063144,173.410660,0,47.909786,91.755104,66.402397,8.018801,18.323374,8.079004,-11.692212,16.678478,8.135029,16.092449,8.303464,15.303246,9.357952,16.762020,10.599938,15.920927,10.775308,16.866318,0,-0.01840,0.00411,-0.01999,-0.01271,0.00935,-0.01282,0.00580,0.00294,1.47818,0.10881,3.27771
6.53,0,0,7.363450,1.330099,5.047668,17.592062,3.765082,17.791122,5.606102,19.459742,4.190139,15.972717,6.795435,14.824944,170.989105,0,47.221581,91.619736,67.631332,9.405729,17.023109,8.108733,-10.696354,16.567408,8.148242,16.004284,8.328698,15.223563,9.340435,16.712257,10.604353,15.904545,10.776059,16.857689,0,-0.01827,0.00330,-0.01915,-0.01631,0.00650,-0.01399,0.00559,0.00226,1.47682,0.10619,3.27745
6.54,0,0,7.372794,1.363809,5.040210,17.609320,3.753989,17.997042,5.601557,19.419718,4.188570,15.862772,6.793546,14.742899,171.058197,0,45.276665,93.464241,71.280762,8.116155,18.363132,8.117150,-10.830479,16.464046,8.158598,15.905663,8.346195,15.105165,9.302394,16.630159,10.619040,15.911576,10.785118,16.862665,0,-0.01663,0.00424,-0.02022,-0.01632,0.00710,-0.01197,0.00534,0.00261,1.47880,0.10786,3.27638
