"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
0.082,4.933061,7.006795,5.948512,6.003932,-1.010639,4.403958,6.712316,3.711005,4.844562,2.636167,7.301273,5.669343,5.021561,6.516302,135.998398,133.136475,63.215240,155.256760,8.316814,1.977483,8.221174,5.921750,8.514290,6.409729,9.227293,6.600994,9.764788,7.606462,11.082893,5.730170,11.229758,4.925634
0.083,4.933192,7.007886,5.946456,6.002164,-1.015877,4.404422,6.710447,3.719037,4.843655,2.644377,7.305326,5.620860,5.022730,6.530130,136.044601,132.774506,63.221832,155.157440,8.312723,1.987529,8.218380,5.932995,8.515368,6.420578,9.224201,6.606523,9.758451,7.608109,11.079130,5.732190,11.225023,4.929679
0.084,4.933273,7.004478,5.944361,6.000334,-1.020721,4.408103,6.709409,3.729499,4.845131,2.653594,7.299547,5.600712,5.021416,6.541060,135.642166,132.543961,63.226242,155.117691,8.311420,1.997558,8.216869,5.938955,8.513382,6.429731,9.225480,6.613868,9.757706,7.612993,11.079998,5.737321,11.225519,4.936595
0.085,4.933354,7.001070,5.942265,5.998504,-1.025566,4.411785,6.708371,3.739961,4.846607,2.662811,7.293769,5.580564,5.020102,6.551990,135.239716,132.313416,63.230648,155.077942,8.310117,2.007586,8.215360,5.944916,8.511396,6.438885,9.226759,6.621214,9.756962,7.617877,11.080866,5.742452,11.226015,4.943512
0.086,4.933435,6.997662,5.940169,5.996674,-1.030410,4.415466,6.707333,3.750422,4.848083,2.672029,7.287991,5.560416,5.018787,6.562919,134.837280,132.082855,63.235054,155.038177,8.308813,2.017615,8.213850,5.950876,8.509411,6.448038,9.228039,6.628559,9.756217,7.622762,11.081734,5.747583,11.226510,4.950428
0.087,4.933517,6.994254,5.938073,5.994844,-1.035254,4.419147,6.706295,3.760884,4.849560,2.681246,7.282213,5.540267,5.017473,6.573848,134.434845,131.852310,63.239464,154.998428,8.307510,2.027644,8.212339,5.956837,8.507424,6.457191,9.229318,6.635905,9.755472,7.627646,11.082602,5.752714,11.227006,4.957345
0.088,4.934747,6.992693,5.935941,5.992961,-1.039799,4.422412,6.707861,3.769746,4.850729,2.688412,7.277525,5.527475,5.018765,6.585346,134.060501,131.575439,63.223480,155.123367,8.304923,2.035638,8.208464,5.961582,8.505167,6.467564,9.227366,6.643215,9.751681,7.633211,11.079944,5.758456,11.226307,4.964145
0.089,4.935978,6.991133,5.933809,5.991079,-1.044345,4.425676,6.709428,3.778608,4.851898,2.695579,7.272838,5.514682,5.020058,6.596843,133.686157,131.298553,63.207500,155.248291,8.302336,2.043633,8.204588,5.966328,8.502911,6.477938,9.225416,6.650525,9.747890,7.638777,11.077286,5.764197,11.225609,4.970945
0.090,4.937209,6.989573,5.931678,5.989196,-1.048891,4.428941,6.710995,3.787470,4.853068,2.702745,7.268150,5.501890,5.021349,6.608341,133.311813,131.021667,63.191521,155.373230,8.299749,2.051627,8.200713,5.971074,8.500654,6.488311,9.223465,6.657835,9.744099,7.644342,11.074628,5.769939,11.224910,4.977745
0.091,4.938439,6.988012,5.929546,5.987314,-1.053436,4.432206,6.712562,3.796332,4.854237,2.709912,7.263463,5.489097,5.022642,6.619838,132.937469,130.744797,63.175537,155.498169,8.297162,2.059622,8.196837,5.975819,8.498397,6.498685,9.221514,6.665145,9.740308,7.649907,11.071970,5.775681,11.224211,4.984545
0.092,4.938719,6.984844,5.927440,5.985420,-1.057309,4.435668,6.709847,3.804046,4.854045,2.722725,7.259841,5.474113,5.023394,6.625965,132.892487,130.415741,63.035881,155.663620,8.294551,2.069151,8.196743,5.984143,8.499608,6.506404,9.223806,6.670702,9.739049,7.654850,11.071070,5.780708,11.225796,4.989634
0.093,4.938999,6.981676,5.925333,5.983525,-1.061183,4.439131,6.707132,3.811759,4.853852,2.735538,7.256220,5.459127,5.024145,6.632092,132.847504,130.086700,62.896221,155.829071,8.291941,2.078680,8.196650,5.992467,8.500820,6.514124,9.226099,6.676260,9.737789,7.659792,11.070170,5.785735,11.227381,4.994721
0.094,4.939279,6.978508,5.923226,5.981631,-1.065056,4.442594,6.704418,3.819473,4.853660,2.748351,7.252598,5.444143,5.024897,6.638218,132.802521,129.757660,62.756561,155.994537,8.289330,2.088209,8.196555,6.000791,8.502031,6.521844,9.228392,6.681817,9.736530,7.664735,11.069271,5.790762,11.228965,4.999810
0.095,4.939558,6.975340,5.921120,5.979737,-1.068929,4.446057,6.701703,3.827187,4.853467,2.761164,7.248977,5.429158,5.025649,6.644345,132.757538,129.428604,62.616905,156.159988,8.286718,2.097738,8.196461,6.009114,8.503242,6.529563,9.230684,6.687374,9.735271,7.669677,11.068371,5.795789,11.230550,5.004898
0.096,4.940109,6.970557,5.919000,5.977814,-1.072510,4.449299,6.700195,3.836498,4.853182,2.770175,7.240919,5.412806,5.027036,6.653865,132.404831,128.784500,62.485104,156.376556,8.284525,2.106294,8.194765,6.019495,8.503178,6.538960,9.231274,6.689852,9.734146,7.673499,11.066248,5.799563,11.230903,5.010245
0.097,4.940660,6.965775,5.916881,5.975890,-1.076090,4.452540,6.698688,3.845810,4.852897,2.779186,7.232862,5.396454,5.028423,6.663385,132.052124,128.140396,62.353302,156.593109,8.282331,2.114850,8.193069,6.029875,8.503112,6.548357,9.231863,6.692329,9.733021,7.677320,11.064124,5.803337,11.231256,5.015593
0.098,4.941211,6.960992,5.914761,5.973967,-1.079670,4.455782,6.697179,3.855121,4.852612,2.788198,7.224804,5.380102,5.029810,6.672905,131.699432,127.496284,62.221500,156.809662,8.280136,2.123406,8.191374,6.040256,8.503046,6.557754,9.232453,6.694808,9.731896,7.681142,11.062000,5.807111,11.231609,5.020940
0.099,4.941762,6.956209,5.912641,5.972043,-1.083250,4.459024,6.695672,3.864433,4.852327,2.797209,7.216746,5.363750,5.031198,6.682425,131.346725,126.852180,62.089699,157.026230,8.277943,2.131962,8.189678,6.050636,8.502981,6.567150,9.233043,6.697285,9.730771,7.684964,11.059877,5.810885,11.231962,5.026288
0.100,4.943810,6.955934,5.910685,5.970252,-1.086247,4.462315,6.697855,3.875330,4.857638,2.809592,7.214012,5.354156,5.029983,6.690423,131.254395,126.351639,61.876106,157.264847,8.279770,2.141708,8.190384,6.062517,8.503144,6.574085,9.237793,6.701039,9.731426,7.689248,11.059826,5.815419,11.235008,5.031599
0.101,4.945858,6.955658,5.908730,5.968461,-1.089243,4.465606,6.700038,3.886227,4.862948,2.821976,7.211277,5.344561,5.028768,6.698421,131.162079,125.851089,61.662510,157.503448,8.281597,2.151454,8.191090,6.074397,8.503307,6.581020,9.242544,6.704793,9.732082,7.693532,11.059773,5.819953,11.238054,5.036910
0.102,4.947906,6.955382,5.906774,5.966669,-1.092239,4.468896,6.702222,3.897124,4.868259,2.834360,7.208543,5.334966,5.027553,6.706420,131.069763,125.350540,61.448914,157.742065,8.283423,2.161201,8.191794,6.086278,8.503470,6.587955,9.247294,6.708547,9.732738,7.697816,11.059721,5.824487,11.241099,5.042222
0.103,4.949954,6.955107,5.904818,5.964878,-1.095236,4.472187,6.704405,3.908021,4.873570,2.846743,7.205809,5.325372,5.026338,6.714418,130.977432,124.849998,61.235321,157.980682,8.285251,2.170947,8.192500,6.098159,8.503633,6.594890,9.252045,6.712301,9.733394,7.702101,11.059669,5.829021,11.244145,5.047533
0.104,4.954460,6.955767,5.902957,5.963189,-1.098359,4.473959,6.706358,3.916528,4.877807,2.857000,7.205175,5.305300,5.031114,6.725458,130.859619,124.368088,61.139694,158.056488,8.287512,2.178399,8.191667,6.108904,8.504975,6.603021,9.256036,6.714957,9.737895,7.707848,11.061796,5.834688,11.246443,5.054065
0.105,4.958966,6.956427,5.901097,5.961499,-1.101483,4.475731,6.708312,3.925035,4.882043,2.867256,7.204543,5.285229,5.035889,6.736497,130.741791,123.886169,61.044067,158.132294,8.289774,2.185851,8.190832,6.119649,8.506317,6.611153,9.260027,6.717613,9.742396,7.713594,11.063922,5.840354,11.248739,5.060597
0.106,4.963472,6.957088,5.899236,5.959810,-1.104606,4.477503,6.710265,3.933543,4.886280,2.877512,7.203910,5.265158,5.040664,6.747537,130.623962,123.404259,60.948441,158.208099,8.292036,2.193302,8.189999,6.130395,8.507660,6.619284,9.264018,6.720269,9.746898,7.719341,11.066048,5.846021,11.251036,5.067130
0.107,4.967978,6.957747,5.897376,5.958120,-1.107730,4.479275,6.712218,3.942050,4.890516,2.887769,7.203277,5.245086,5.045440,6.758576,130.506149,122.922348,60.852814,158.283905,8.294297,2.200754,8.189165,6.141140,8.509002,6.627416,9.268009,6.722926,9.751399,7.725088,11.068174,5.851687,11.253333,5.073662
0.108,4.968916,6.957324,5.895640,5.956540,-1.110566,4.481203,6.711554,3.948345,4.892357,2.894939,7.203094,5.220446,5.045475,6.770101,129.836105,122.804337,60.850330,158.430176,8.295452,2.208566,8.190096,6.148293,8.502111,6.632442,9.268385,6.727205,9.751904,7.729589,11.068517,5.856175,11.255532,5.078939
0.109,4.969854,6.956901,5.893904,5.954960,-1.113402,4.483130,6.710889,3.954640,4.894197,2.902109,7.202913,5.195805,5.045511,6.781626,129.166046,122.686317,60.847847,158.576447,8.296608,2.216378,8.191027,6.155447,8.495220,6.637469,9.268760,6.731484,9.752409,7.734090,11.068859,5.860662,11.257732,5.084215
0.110,4.970792,6.956478,5.892168,5.953380,-1.116238,4.485058,6.710225,3.960936,4.896037,2.909279,7.202731,5.171164,5.045547,6.793150,128.496002,122.568298,60.845367,158.722733,8.297763,2.224190,8.191958,6.162601,8.488329,6.642495,9.269135,6.735763,9.752913,7.738591,11.069201,5.865149,11.259932,5.089492
0.111,4.971730,6.956055,5.890432,5.951799,-1.119074,4.486986,6.709561,3.967231,4.897878,2.916449,7.202549,5.146523,5.045582,6.804675,127.825951,122.450287,60.842884,158.869003,8.298918,2.232001,8.192889,6.169755,8.481439,6.647522,9.269510,6.740042,9.753418,7.743093,11.069544,5.869637,11.262131,5.094769
0.112,4.974436,6.956598,5.888821,5.950343,-1.121908,4.489919,6.709186,3.974440,4.900602,2.924607,7.204011,5.131230,5.048269,6.816227,128.337250,121.972748,60.778103,158.906891,8.300436,2.237236,8.190432,6.182022,8.489672,6.659436,9.271839,6.745722,9.754207,7.748550,11.070290,5.875282,11.263256,5.101169
0.113,4.977141,6.957142,5.887210,5.948887,-1.124741,4.492852,6.708811,3.981649,4.903326,2.932765,7.205473,5.115937,5.050957,6.827780,128.848557,121.495209,60.713326,158.944778,8.301955,2.242472,8.187975,6.194289,8.497906,6.671350,9.274167,6.751402,9.754995,7.754007,11.071034,5.880927,11.264382,5.107569
0.114,4.979847,6.957685,5.885598,5.947432,-1.127574,4.495786,6.708436,3.988858,4.906050,2.940923,7.206935,5.100645,5.053645,6.839333,129.359848,121.017677,60.648544,158.982666,8.303474,2.247707,8.185518,6.206556,8.506139,6.683265,9.276495,6.757082,9.755783,7.759465,11.071779,5.886572,11.265509,5.113970
0.115,4.982553,6.958229,5.883987,5.945975,-1.130408,4.498719,6.708061,3.996068,4.908774,2.949081,7.208397,5.085351,5.056333,6.850885,129.871155,120.540138,60.583763,159.020554,8.304993,2.252942,8.183061,6.218823,8.514372,6.695179,9.278824,6.762762,9.756572,7.764923,11.072525,5.892218,11.266634,5.120370
0.116,4.982875,6.959707,5.882332,5.944481,-1.133332,4.501344,6.712047,4.004885,4.908905,2.955078,7.207367,5.072590,5.056844,6.861135,129.244247,120.158501,60.411320,159.185730,8.304863,2.261779,8.187105,6.226532,8.515477,6.706274,9.281656,6.771283,9.755169,7.772612,11.071083,5.900522,11.267086,5.130924
0.117,4.983196,6.961185,5.880677,5.942986,-1.136257,4.503969,6.716032,4.013702,4.909036,2.961076,7.206337,5.059830,5.057356,6.871387,128.617340,119.776863,60.238876,159.350922,8.304732,2.270617,8.191149,6.234241,8.516582,6.717368,9.284489,6.779805,9.753766,7.780301,11.069641,5.908827,11.267538,5.141478
0.118,4.983518,6.962662,5.879022,5.941492,-1.139182,4.506594,6.720017,4.022519,4.909167,2.967073,7.205307,5.047069,5.057868,6.881638,127.990425,119.395226,60.066433,159.516113,8.304602,2.279454,8.195193,6.241950,8.517687,6.728463,9.287322,6.788326,9.752363,7.787991,11.068199,5.917131,11.267991,5.152032
0.119,4.983839,6.964140,5.877367,5.939997,-1.142107,4.509219,6.724002,4.031336,4.909298,2.973070,7.204277,5.034307,5.058380,6.891888,127.363518,119.013588,59.893990,159.681290,8.304472,2.288291,8.199238,6.249659,8.518792,6.739557,9.290154,6.796847,9.750960,7.795680,11.066757,5.925436,11.268443,5.162586
0.120,4.983835,6.963916,5.875881,5.938680,-1.145185,4.513029,6.724297,4.040289,4.909490,2.982594,7.203535,5.019643,5.058180,6.897958,127.647194,119.161659,59.864250,159.731232,8.302444,2.304308,8.202507,6.257610,8.522930,6.746242,9.291020,6.805208,9.752851,7.806078,11.067038,5.935787,11.268907,5.173122
0.121,4.983831,6.963692,5.874395,5.937364,-1.148264,4.516839,6.724592,4.049243,4.909682,2.992118,7.202792,5.004978,5.057981,6.904027,127.930878,119.309731,59.834511,159.781158,8.300415,2.320325,8.205776,6.265561,8.527067,6.752926,9.291886,6.813569,9.754741,7.816476,11.067319,5.946138,11.269369,5.183658
0.122,4.983827,6.963469,5.872910,5.936047,-1.151343,4.520649,6.724887,4.058197,4.909874,3.001642,7.202049,4.990313,5.057781,6.910097,128.214554,119.457802,59.804768,159.831085,8.298388,2.336342,8.209046,6.273511,8.531204,6.759610,9.292752,6.821929,9.756631,7.826873,11.067600,5.956490,11.269833,5.194194
0.123,4.983823,6.963244,5.871424,5.934730,-1.154421,4.524459,6.725182,4.067150,4.910066,3.011166,7.201307,4.975648,5.057581,6.916166,128.498230,119.605873,59.775028,159.881027,8.296359,2.352359,8.212316,6.281462,8.535342,6.766294,9.293618,6.830290,9.758521,7.837271,11.067881,5.966841,11.270296,5.204730
0.124,4.981709,6.963051,5.870054,5.933527,-1.157483,4.529333,6.724545,4.072633,4.910784,3.022565,7.201556,4.970157,5.052635,6.922541,128.148819,119.164749,59.688522,159.991852,8.293707,2.362450,8.215704,6.296778,8.536728,6.777730,9.294401,6.836390,9.759531,7.845846,11.066628,5.975601,11.269920,5.213776
0.125,4.979595,6.962858,5.868684,5.932325,-1.160545,4.534205,6.723910,4.078115,4.911502,3.033964,7.201806,4.964665,5.047689,6.928916,127.799393,118.723633,59.602016,160.102661,8.291054,2.372540,8.219091,6.312093,8.538115,6.789165,9.295185,6.842490,9.760542,7.854420,11.065376,5.984361,11.269544,5.222823
0.126,4.977481,6.962665,5.867314,5.931123,-1.163606,4.539079,6.723274,4.083599,4.912220,3.045363,7.202055,4.959174,5.042743,6.935290,127.449982,118.282509,59.515511,160.213470,8.288402,2.382631,8.222480,6.327408,8.539500,6.800601,9.295968,6.848591,9.761552,7.862994,11.064125,5.993121,11.269167,5.231870
0.127,4.975368,6.962471,5.865944,5.929921,-1.166668,4.543952,6.722638,4.089081,4.912938,3.056763,7.202304,4.953683,5.037797,6.941665,127.100563,117.841385,59.429005,160.324295,8.285749,2.392721,8.225868,6.342723,8.540886,6.812037,9.296751,6.854691,9.762562,7.871569,11.062873,6.001881,11.268791,5.240916
0.128,4.971516,6.960801,5.864781,5.928932,-1.169844,4.548462,6.722415,4.095264,4.911062,3.069944,7.199187,4.957240,5.031970,6.948954,127.864746,117.128540,59.299240,160.522842,8.284860,2.404628,8.225243,6.369587,8.548763,6.828397,9.296430,6.863273,9.759085,7.879501,11.059131,6.010490,11.267515,5.251050
0.129,4.967665,6.959131,5.863619,5.927944,-1.173020,4.552973,6.722193,4.101448,4.909187,3.083126,7.196070,4.960797,5.026142,6.956244,128.628937,116.415688,59.169479,160.721390,8.283970,2.416534,8.224617,6.396451,8.556642,6.844758,9.296108,6.871856,9.755609,7.887434,11.055389,6.019098,11.266239,5.261183
0.130,4.963814,6.957460,5.862457,5.926956,-1.176195,4.557483,6.721970,4.107631,4.907312,3.096308,7.192952,4.964355,5.020315,6.963533,129.393112,115.702835,59.039715,160.919937,8.283079,2.428441,8.223992,6.423315,8.564520,6.861118,9.295787,6.880438,9.752132,7.895366,11.051647,6.027707,11.264964,5.271316
0.131,4.959962,6.955791,5.861294,5.925968,-1.179371,4.561994,6.721747,4.113814,4.905437,3.109489,7.189835,4.967912,5.014488,6.970822,130.157303,114.989990,58.909950,161.118484,8.282189,2.440348,8.223367,6.450179,8.572397,6.877479,9.295465,6.889020,9.748655,7.903299,11.047905,6.036316,11.263688,5.281449
0.132,4.958320,6.955834,5.860348,5.925231,-1.183192,4.563025,6.723320,4.122855,4.904617,3.119050,7.188349,4.976395,5.012022,6.980502,130.783768,114.314255,58.684242,161.234161,8.282567,2.449218,8.220764,6.468426,8.577735,6.889323,9.296983,6.895485,9.744174,7.907821,11.043368,6.042275,11.260509,5.289351
0.133,4.956676,6.955878,5.859402,5.924495,-1.187013,4.564056,6.724894,4.131895,4.903797,3.128611,7.186862,4.984879,5.009556,6.990182,131.410248,113.638527,58.458538,161.349854,8.282946,2.458087,8.218161,6.486673,8.583073,6.901167,9.298500,6.901950,9.739693,7.912343,11.038832,6.048235,11.257330,5.297254
0.134,4.955034,6.955921,5.858456,5.923758,-1.190833,4.565087,6.726467,4.140935,4.902977,3.138172,7.185376,4.993361,5.007090,6.999862,132.036713,112.962799,58.232834,161.465546,8.283323,2.466958,8.215558,6.504921,8.588411,6.913011,9.300017,6.908416,9.735210,7.916864,11.034294,6.054194,11.254150,5.305156
0.135,4.953391,6.955965,5.857510,5.923021,-1.194654,4.566118,6.728040,4.149975,4.902158,3.147733,7.183890,5.001844,5.004624,7.009542,132.663177,112.287064,58.007126,161.581223,8.283701,2.475827,8.212955,6.523169,8.593749,6.924855,9.301535,6.914881,9.730729,7.921386,11.029757,6.060154,11.250972,5.313058
0.136,4.954943,6.955667,5.856951,5.922697,-1.198926,4.569775,6.729897,4.156272,4.902783,3.156130,7.181437,5.012835,5.007102,7.018756,132.664673,112.151764,57.929382,161.574829,8.285739,2.486855,8.216728,6.534096,8.596008,6.933329,9.302269,6.922633,9.729869,7.929019,11.028367,6.068328,11.248688,5.323798
0.137,4.956495,6.955368,5.856391,5.922372,-1.203197,4.573431,6.731754,4.162569,4.903409,3.164526,7.178983,5.023825,5.009581,7.027970,132.666183,112.016457,57.851639,161.568451,8.287777,2.497883,8.220502,6.545022,8.598268,6.941803,9.303003,6.930385,9.729008,7.936651,11.026976,6.076501,11.246403,5.334538
0.138,4.958047,6.955070,5.855832,5.922047,-1.207469,4.577087,6.733611,4.168866,4.904035,3.172923,7.176528,5.034815,5.012059,7.037185,132.667694,111.881149,57.773899,161.562073,8.289814,2.508911,8.224276,6.555949,8.600527,6.950277,9.303739,6.938137,9.728148,7.944284,11.025585,6.084675,11.244119,5.345278
0.139,4.959599,6.954771,5.855273,5.921722,-1.211740,4.580744,6.735468,4.175163,4.904661,3.181320,7.174075,5.045805,5.014537,7.046399,132.669189,111.745850,57.696156,161.555679,8.291852,2.519938,8.228048,6.566876,8.602786,6.958752,9.304473,6.945889,9.727287,7.951917,11.024195,6.092849,11.241835,5.356019
0.140,4.960547,6.952482,5.854862,5.921573,-1.216519,4.583060,6.733351,4.180505,4.905483,3.191727,7.171614,5.054300,5.015612,7.054740,132.521454,111.535072,57.617077,161.421387,8.291483,2.535154,8.228677,6.575634,8.602859,6.966718,9.303902,6.951874,9.726342,7.959360,11.021339,6.100856,11.237231,5.362038
0.141,4.961496,6.950194,5.854451,5.921424,-1.221297,4.585376,6.731235,4.185848,4.906305,3.202134,7.169154,5.062795,5.016687,7.063081,132.373703,111.324295,57.537994,161.287079,8.291115,2.550369,8.229305,6.584391,8.602934,6.974684,9.303331,6.957859,9.725397,7.966803,11.018485,6.108864,11.232628,5.368058
0.142,4.962445,6.947906,5.854041,5.921275,-1.226076,4.587692,6.729118,4.191191,4.907128,3.212540,7.166693,5.071290,5.017762,7.071423,132.225952,111.113510,57.458916,161.152786,8.290747,2.565584,8.229934,6.593147,8.603007,6.982650,9.302761,6.963844,9.724452,7.974246,11.015631,6.116872,11.228025,5.374078
0.143,4.963393,6.945617,5.853630,5.921126,-1.230854,4.590008,6.727001,4.196533,4.907950,3.222947,7.164233,5.079785,5.018836,7.079764,132.078217,110.902733,57.379837,161.018494,8.290378,2.580800,8.230562,6.601904,8.603081,6.990616,9.302190,6.969830,9.723507,7.981689,11.012775,6.124879,11.223422,5.380097
0.144,4.963682,6.942185,5.853371,5.921146,-1.235935,4.595707,6.728026,4.202875,4.907778,3.230623,7.156345,5.099203,5.019586,7.090064,131.434067,110.744934,57.295105,160.936172,8.288794,2.591198,8.231788,6.609594,8.598866,7.000236,9.303890,6.978335,9.723346,7.989860,11.012060,6.133762,11.222390,5.385886
0.145,4.963970,6.938754,5.853112,5.921166,-1.241015,4.601407,6.729051,4.209216,4.907606,3.238298,7.148457,5.118620,5.020334,7.100363,130.789917,110.587135,57.210373,160.853851,8.287210,2.601596,8.233013,6.617284,8.594652,7.009856,9.305592,6.986840,9.723185,7.998032,11.011344,6.142644,11.221359,5.391674
